ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
422;08111150 Kalksteen, albast voor de st...;2014;0.0;0.0;                            mln. kg
423;08111150 Kalksteen, albast voor de st...;2015;0.0;0.0;                            mln. kg
424;08111150 Kalksteen, albast voor de st...;2016;0.0;0.0;                            mln. kg
425;08111150 Kalksteen, albast voor de st...;2017;0.0;0.0;                            mln. kg
426;08111150 Kalksteen, albast voor de st...;2018;0.0;0.0;                            mln. kg
427;08111150 Kalksteen, albast voor de st...;2019;0.0;0.0;                            mln. kg
428;08111150 Kalksteen, albast voor de st...;2020;0.0;0.0;                            mln. kg
429;08111220 Kwartsiet (ruw, enkel kantre...;2008;;;                                   
430;08111220 Kwartsiet (ruw, enkel kantre...;2009;;;                                   
431;08111220 Kwartsiet (ruw, enkel kantre...;2010;;;                                   
432;08111220 Kwartsiet (ruw, enkel kantre...;2011;;;                                   
433;08111220 Kwartsiet (ruw, enkel kantre...;2012;;;                                   
434;08111220 Kwartsiet (ruw, enkel kantre...;2013;;;                                   
435;08111220 Kwartsiet (ruw, enkel kantre...;2014;;;                                   
436;08111220 Kwartsiet (ruw, enkel kantre...;2015;;;                                   
437;08111220 Kwartsiet (ruw, enkel kantre...;2016;;;                                   
438;08111220 Kwartsiet (ruw, enkel kantre...;2017;;;                                   
439;08111220 Kwartsiet (ruw, enkel kantre...;2018;;;                                   
440;08111220 Kwartsiet (ruw, enkel kantre...;2019;0.0;0.0;                            mln. kg
441;08111220 Kwartsiet (ruw, enkel kantre...;2020;0.0;0.0;                            mln. kg
442;08111233 Graniet en dergelijke, onbew...;2008;0.0;0.0;                            mln. kg
443;08111233 Graniet en dergelijke, onbew...;2009;0.0;0.0;                            mln. kg
444;08111233 Graniet en dergelijke, onbew...;2010;0.0;0.0;                            mln. kg
445;08111233 Graniet en dergelijke, onbew...;2011;0.0;0.0;                            mln. kg
446;08111233 Graniet en dergelijke, onbew...;2012;0.0;0.0;                            mln. kg
447;08111233 Graniet en dergelijke, onbew...;2013;0.0;0.0;                            mln. kg
448;08111233 Graniet en dergelijke, onbew...;2014;0.0;0.0;                            mln. kg
449;08111233 Graniet en dergelijke, onbew...;2015;0.0;0.0;                            mln. kg
450;08111233 Graniet en dergelijke, onbew...;2016;0.0;0.0;                            mln. kg
451;08111233 Graniet en dergelijke, onbew...;2017;0.0;0.0;                            mln. kg
452;08111233 Graniet en dergelijke, onbew...;2018;0.0;0.0;                            mln. kg
453;08111233 Graniet en dergelijke, onbew...;2019;0.0;0.0;                            mln. kg
454;08111233 Graniet en dergelijke, onbew...;2020;;;                            mln. kg
455;08111236 Graniet, gezaagd, gespleten...;2008;0.0;0.0;                            mln. kg
456;08111236 Graniet, gezaagd, gespleten...;2009;0.0;0.0;                            mln. kg
457;08111236 Graniet, gezaagd, gespleten...;2010;0.0;0.0;                            mln. kg
458;08111236 Graniet, gezaagd, gespleten...;2011;0.0;0.0;                            mln. kg
459;08111236 Graniet, gezaagd, gespleten...;2012;0.0;0.0;                            mln. kg
460;08111236 Graniet, gezaagd, gespleten...;2013;0.0;0.0;                            mln. kg
461;08111236 Graniet, gezaagd, gespleten...;2014;0.0;0.0;                            mln. kg
462;08111236 Graniet, gezaagd, gespleten...;2015;0.0;0.0;                            mln. kg
463;08111236 Graniet, gezaagd, gespleten...;2016;0.0;0.0;                            mln. kg
464;08111236 Graniet, gezaagd, gespleten...;2017;0.0;0.0;                            mln. kg
465;08111236 Graniet, gezaagd, gespleten...;2018;0.0;0.0;                            mln. kg
466;08111236 Graniet, gezaagd, gespleten...;2019;0.0;0.0;                            mln. kg
467;08111236 Graniet, gezaagd, gespleten...;2020;0.0;0.0;                            mln. kg
468;08111250 Zandsteen;2008;0.0;0.0;                            mln. kg
469;08111250 Zandsteen;2009;0.0;0.0;                            mln. kg
470;08111250 Zandsteen;2010;0.0;0.0;                            mln. kg
471;08111250 Zandsteen;2011;0.0;0.0;                            mln. kg
472;08111250 Zandsteen;2012;0.0;0.0;                            mln. kg
473;08111250 Zandsteen;2013;0.0;0.0;                            mln. kg
474;08111250 Zandsteen;2014;0.0;0.0;                            mln. kg
475;08111250 Zandsteen;2015;0.0;0.0;                            mln. kg
476;08111250 Zandsteen;2016;0.0;0.0;                            mln. kg
477;08111250 Zandsteen;2017;0.0;0.0;                            mln. kg
478;08111250 Zandsteen;2018;;;                            mln. kg
479;08111250 Zandsteen;2019;0.0;0.0;                            mln. kg
480;08111250 Zandsteen;2020;0.0;0.0;                            mln. kg
481;08111260 Andere natuursteen voor de s...;2008;;;                                   
482;08111260 Andere natuursteen voor de s...;2009;;;                                   
483;08111260 Andere natuursteen voor de s...;2010;;;                                   
484;08111260 Andere natuursteen voor de s...;2011;;;                                   
485;08111260 Andere natuursteen voor de s...;2012;;;                                   
486;08111260 Andere natuursteen voor de s...;2013;;;                                   
487;08111260 Andere natuursteen voor de s...;2014;;;                                   
488;08111260 Andere natuursteen voor de s...;2015;;;                                   
489;08111260 Andere natuursteen voor de s...;2016;;;                                   
490;08111260 Andere natuursteen voor de s...;2017;;;                                   
491;08111260 Andere natuursteen voor de s...;2018;;;                                   
492;08111260 Andere natuursteen voor de s...;2019;0.0;0.0;                            mln. kg
493;08111260 Andere natuursteen voor de s...;2020;0.0;0.0;                            mln. kg
494;08111290 Porfier, basalt, kwartsiet e...;2008;0.0;0.0;                            mln. kg
495;08111290 Porfier, basalt, kwartsiet e...;2009;0.0;0.0;                            mln. kg
496;08111290 Porfier, basalt, kwartsiet e...;2010;0.0;0.0;                            mln. kg
497;08111290 Porfier, basalt, kwartsiet e...;2011;0.0;0.0;                            mln. kg
498;08111290 Porfier, basalt, kwartsiet e...;2012;0.0;0.0;                            mln. kg
499;08111290 Porfier, basalt, kwartsiet e...;2013;0.0;0.0;                            mln. kg
500;08111290 Porfier, basalt, kwartsiet e...;2014;0.0;0.0;                            mln. kg
501;08111290 Porfier, basalt, kwartsiet e...;2015;0.0;0.0;                            mln. kg
502;08111290 Porfier, basalt, kwartsiet e...;2016;0.0;0.0;                            mln. kg
503;08111290 Porfier, basalt, kwartsiet e...;2017;0.0;0.0;                            mln. kg
504;08111290 Porfier, basalt, kwartsiet e...;2018;0.0;0.0;                            mln. kg
505;08111290 Porfier, basalt, kwartsiet e...;2019;;;                                   
506;08111290 Porfier, basalt, kwartsiet e...;2020;;;                                   
507;08112030 Gips en anhydriet, natuurlij...;2008;0.0;0.0;                            mln. kg
508;08112030 Gips en anhydriet, natuurlij...;2009;0.0;0.0;                            mln. kg
509;08112030 Gips en anhydriet, natuurlij...;2010;0.0;0.0;                            mln. kg
510;08112030 Gips en anhydriet, natuurlij...;2011;0.0;0.0;                            mln. kg
