ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
9164;Niet in te delen (LD);Coevorden;2023 december;0.4;
9165;Niet in te delen (LD);Cranendonck;2021 december;0.7;
9166;Niet in te delen (LD);Cranendonck;2022 december;0.7;
9167;Niet in te delen (LD);Cranendonck;2023 december;0.8;
9168;Niet in te delen (LD);Cuijk;2021 december;1.3;
9169;Niet in te delen (LD);Cuijk;2022 december;;
9170;Niet in te delen (LD);Cuijk;2023 december;;
9171;Niet in te delen (LD);Culemborg;2021 december;0.4;
9172;Niet in te delen (LD);Culemborg;2022 december;0.4;
9173;Niet in te delen (LD);Culemborg;2023 december;0.5;
9174;Niet in te delen (LD);Dalfsen;2021 december;0.5;
9175;Niet in te delen (LD);Dalfsen;2022 december;0.4;
9176;Niet in te delen (LD);Dalfsen;2023 december;0.3;
9177;Niet in te delen (LD);Dantumadiel;2021 december;0.0;
9178;Niet in te delen (LD);Dantumadiel;2022 december;0.0;
9179;Niet in te delen (LD);Dantumadiel;2023 december;0.0;
9180;Niet in te delen (LD);Delft;2021 december;0.7;
9181;Niet in te delen (LD);Delft;2022 december;0.8;
9182;Niet in te delen (LD);Delft;2023 december;0.7;
9183;Niet in te delen (LD);Deurne;2021 december;1.0;
9184;Niet in te delen (LD);Deurne;2022 december;0.9;
9185;Niet in te delen (LD);Deurne;2023 december;0.8;
9186;Niet in te delen (LD);Deventer;2021 december;1.6;
9187;Niet in te delen (LD);Deventer;2022 december;1.5;
9188;Niet in te delen (LD);Deventer;2023 december;1.3;
9189;Niet in te delen (LD);Diemen;2021 december;0.4;
9190;Niet in te delen (LD);Diemen;2022 december;0.9;
9191;Niet in te delen (LD);Diemen;2023 december;1.3;
9192;Niet in te delen (LD);Dijk en Waard;2021 december;;
9193;Niet in te delen (LD);Dijk en Waard;2022 december;0.6;
9194;Niet in te delen (LD);Dijk en Waard;2023 december;0.6;
9195;Niet in te delen (LD);Dinkelland;2021 december;1.3;
9196;Niet in te delen (LD);Dinkelland;2022 december;1.4;
9197;Niet in te delen (LD);Dinkelland;2023 december;1.5;
9198;Niet in te delen (LD);Doesburg;2021 december;0.1;
9199;Niet in te delen (LD);Doesburg;2022 december;0.1;
9200;Niet in te delen (LD);Doesburg;2023 december;0.1;
9201;Niet in te delen (LD);Doetinchem;2021 december;1.5;
9202;Niet in te delen (LD);Doetinchem;2022 december;1.6;
9203;Niet in te delen (LD);Doetinchem;2023 december;1.9;
9204;Niet in te delen (LD);Dongen;2021 december;0.3;
9205;Niet in te delen (LD);Dongen;2022 december;0.1;
9206;Niet in te delen (LD);Dongen;2023 december;0.2;
9207;Niet in te delen (LD);Dordrecht;2021 december;1.0;
9208;Niet in te delen (LD);Dordrecht;2022 december;1.4;
9209;Niet in te delen (LD);Dordrecht;2023 december;1.5;
9210;Niet in te delen (LD);Drechterland;2021 december;0.3;
9211;Niet in te delen (LD);Drechterland;2022 december;0.4;
9212;Niet in te delen (LD);Drechterland;2023 december;0.3;
9213;Niet in te delen (LD);Drimmelen;2021 december;0.2;
9214;Niet in te delen (LD);Drimmelen;2022 december;0.1;
9215;Niet in te delen (LD);Drimmelen;2023 december;0.2;
9216;Niet in te delen (LD);Dronten;2021 december;1.2;
9217;Niet in te delen (LD);Dronten;2022 december;0.6;
9218;Niet in te delen (LD);Dronten;2023 december;0.6;
9219;Niet in te delen (LD);Druten;2021 december;0.2;
9220;Niet in te delen (LD);Druten;2022 december;0.2;
9221;Niet in te delen (LD);Druten;2023 december;0.2;
9222;Niet in te delen (LD);Duiven;2021 december;0.6;
9223;Niet in te delen (LD);Duiven;2022 december;0.6;
9224;Niet in te delen (LD);Duiven;2023 december;0.5;
9225;Niet in te delen (LD);Echt-Susteren;2021 december;1.6;
9226;Niet in te delen (LD);Echt-Susteren;2022 december;1.5;
9227;Niet in te delen (LD);Echt-Susteren;2023 december;1.2;
9228;Niet in te delen (LD);Edam-Volendam;2021 december;0.2;
9229;Niet in te delen (LD);Edam-Volendam;2022 december;0.2;
9230;Niet in te delen (LD);Edam-Volendam;2023 december;0.1;
9231;Niet in te delen (LD);Ede;2021 december;0.9;
9232;Niet in te delen (LD);Ede;2022 december;1.0;
9233;Niet in te delen (LD);Ede;2023 december;1.0;
9234;Niet in te delen (LD);Eemnes;2021 december;0.0;
9235;Niet in te delen (LD);Eemnes;2022 december;0.0;
9236;Niet in te delen (LD);Eemnes;2023 december;0.0;
9237;Niet in te delen (LD);Eemsdelta;2021 december;0.4;
9238;Niet in te delen (LD);Eemsdelta;2022 december;0.4;
9239;Niet in te delen (LD);Eemsdelta;2023 december;0.4;
9240;Niet in te delen (LD);Eersel;2021 december;0.5;
9241;Niet in te delen (LD);Eersel;2022 december;0.6;
9242;Niet in te delen (LD);Eersel;2023 december;0.6;
9243;Niet in te delen (LD);Eijsden-Margraten;2021 december;0.4;
9244;Niet in te delen (LD);Eijsden-Margraten;2022 december;0.4;
9245;Niet in te delen (LD);Eijsden-Margraten;2023 december;0.4;
9246;Niet in te delen (LD);Eindhoven;2021 december;8.7;
9247;Niet in te delen (LD);Eindhoven;2022 december;9.0;
9248;Niet in te delen (LD);Eindhoven;2023 december;8.8;
9249;Niet in te delen (LD);Elburg;2021 december;0.1;
9250;Niet in te delen (LD);Elburg;2022 december;0.1;
9251;Niet in te delen (LD);Elburg;2023 december;0.1;
9252;Niet in te delen (LD);Emmen;2021 december;1.6;
9253;Niet in te delen (LD);Emmen;2022 december;1.5;
9254;Niet in te delen (LD);Emmen;2023 december;1.4;
9255;Niet in te delen (LD);Enkhuizen;2021 december;0.1;
9256;Niet in te delen (LD);Enkhuizen;2022 december;0.1;
9257;Niet in te delen (LD);Enkhuizen;2023 december;0.2;
9258;Niet in te delen (LD);Enschede;2021 december;2.7;
9259;Niet in te delen (LD);Enschede;2022 december;3.1;
9260;Niet in te delen (LD);Enschede;2023 december;3.2;
9261;Niet in te delen (LD);Epe;2021 december;0.2;
9262;Niet in te delen (LD);Epe;2022 december;0.2;
9263;Niet in te delen (LD);Epe;2023 december;0.3;
9264;Niet in te delen (LD);Ermelo;2021 december;0.3;
9265;Niet in te delen (LD);Ermelo;2022 december;0.3;
9266;Niet in te delen (LD);Ermelo;2023 december;0.3;
9267;Niet in te delen (LD);Etten-Leur;2021 december;2.5;
9268;Niet in te delen (LD);Etten-Leur;2022 december;2.4;
9269;Niet in te delen (LD);Etten-Leur;2023 december;2.4;
9270;Niet in te delen (LD);De Fryske Marren;2021 december;0.1;
9271;Niet in te delen (LD);De Fryske Marren;2022 december;0.1;
9272;Niet in te delen (LD);De Fryske Marren;2023 december;0.1;
9273;Niet in te delen (LD);Geertruidenberg;2021 december;0.2;
9274;Niet in te delen (LD);Geertruidenberg;2022 december;0.2;
9275;Niet in te delen (LD);Geertruidenberg;2023 december;0.2;
9276;Niet in te delen (LD);Geldrop-Mierlo;2021 december;0.3;
9277;Niet in te delen (LD);Geldrop-Mierlo;2022 december;0.4;
9278;Niet in te delen (LD);Geldrop-Mierlo;2023 december;0.3;
9279;Niet in te delen (LD);Gemert-Bakel;2021 december;0.3;
9280;Niet in te delen (LD);Gemert-Bakel;2022 december;0.2;
9281;Niet in te delen (LD);Gemert-Bakel;2023 december;0.1;
9282;Niet in te delen (LD);Gennep;2021 december;0.9;
9283;Niet in te delen (LD);Gennep;2022 december;1.3;
9284;Niet in te delen (LD);Gennep;2023 december;1.1;
9285;Niet in te delen (LD);Gilze en Rijen;2021 december;0.4;
9286;Niet in te delen (LD);Gilze en Rijen;2022 december;0.4;
9287;Niet in te delen (LD);Gilze en Rijen;2023 december;0.3;
9288;Niet in te delen (LD);Goeree-Overflakkee;2021 december;0.4;
9289;Niet in te delen (LD);Goeree-Overflakkee;2022 december;0.3;
9290;Niet in te delen (LD);Goeree-Overflakkee;2023 december;0.5;
9291;Niet in te delen (LD);Goes;2021 december;0.7;
9292;Niet in te delen (LD);Goes;2022 december;0.9;
9293;Niet in te delen (LD);Goes;2023 december;0.8;
9294;Niet in te delen (LD);Goirle;2021 december;0.2;
9295;Niet in te delen (LD);Goirle;2022 december;0.2;
9296;Niet in te delen (LD);Goirle;2023 december;0.2;
9297;Niet in te delen (LD);Gooise Meren;2021 december;0.1;
9298;Niet in te delen (LD);Gooise Meren;2022 december;0.2;
9299;Niet in te delen (LD);Gooise Meren;2023 december;0.2;
9300;Niet in te delen (LD);Gorinchem;2021 december;3.4;
9301;Niet in te delen (LD);Gorinchem;2022 december;2.8;
9302;Niet in te delen (LD);Gorinchem;2023 december;3.0;
9303;Niet in te delen (LD);Gouda;2021 december;0.2;
9304;Niet in te delen (LD);Gouda;2022 december;0.2;
9305;Niet in te delen (LD);Gouda;2023 december;0.2;
9306;Niet in te delen (LD);Grave;2021 december;0.0;
9307;Niet in te delen (LD);Grave;2022 december;;
9308;Niet in te delen (LD);Grave;2023 december;;
9309;Niet in te delen (LD);'s-Gravenhage (gemeente);2021 december;10.4;
9310;Niet in te delen (LD);'s-Gravenhage (gemeente);2022 december;10.4;
9311;Niet in te delen (LD);'s-Gravenhage (gemeente);2023 december;9.9;
9312;Niet in te delen (LD);Groningen (gemeente);2021 december;1.2;
9313;Niet in te delen (LD);Groningen (gemeente);2022 december;1.3;
9314;Niet in te delen (LD);Groningen (gemeente);2023 december;1.2;
9315;Niet in te delen (LD);Gulpen-Wittem;2021 december;0.1;
9316;Niet in te delen (LD);Gulpen-Wittem;2022 december;0.2;
9317;Niet in te delen (LD);Gulpen-Wittem;2023 december;0.1;
9318;Niet in te delen (LD);Haaksbergen;2021 december;0.3;
9319;Niet in te delen (LD);Haaksbergen;2022 december;0.3;
9320;Niet in te delen (LD);Haaksbergen;2023 december;0.2;
9321;Niet in te delen (LD);Haarlem;2021 december;2.6;
9322;Niet in te delen (LD);Haarlem;2022 december;2.2;
9323;Niet in te delen (LD);Haarlem;2023 december;1.9;
9324;Niet in te delen (LD);Haarlemmermeer;2021 december;5.2;
9325;Niet in te delen (LD);Haarlemmermeer;2022 december;6.2;
9326;Niet in te delen (LD);Haarlemmermeer;2023 december;6.7;
9327;Niet in te delen (LD);Halderberge;2021 december;0.8;
9328;Niet in te delen (LD);Halderberge;2022 december;0.6;
9329;Niet in te delen (LD);Halderberge;2023 december;0.8;
9330;Niet in te delen (LD);Hardenberg;2021 december;0.5;
9331;Niet in te delen (LD);Hardenberg;2022 december;0.5;
9332;Niet in te delen (LD);Hardenberg;2023 december;0.5;
9333;Niet in te delen (LD);Harderwijk;2021 december;0.4;
9334;Niet in te delen (LD);Harderwijk;2022 december;0.5;
9335;Niet in te delen (LD);Harderwijk;2023 december;0.5;
9336;Niet in te delen (LD);Hardinxveld-Giessendam;2021 december;0.3;
9337;Niet in te delen (LD);Hardinxveld-Giessendam;2022 december;0.6;
9338;Niet in te delen (LD);Hardinxveld-Giessendam;2023 december;0.7;
9339;Niet in te delen (LD);Harlingen;2021 december;0.1;
9340;Niet in te delen (LD);Harlingen;2022 december;0.1;
9341;Niet in te delen (LD);Harlingen;2023 december;0.1;
9342;Niet in te delen (LD);Hattem;2021 december;0.1;
9343;Niet in te delen (LD);Hattem;2022 december;0.1;
9344;Niet in te delen (LD);Hattem;2023 december;0.1;
9345;Niet in te delen (LD);Heemskerk;2021 december;0.1;
9346;Niet in te delen (LD);Heemskerk;2022 december;0.1;
9347;Niet in te delen (LD);Heemskerk;2023 december;0.1;
9348;Niet in te delen (LD);Heemstede;2021 december;0.1;
9349;Niet in te delen (LD);Heemstede;2022 december;0.0;
9350;Niet in te delen (LD);Heemstede;2023 december;0.0;
9351;Niet in te delen (LD);Heerde;2021 december;0.1;
9352;Niet in te delen (LD);Heerde;2022 december;0.1;
9353;Niet in te delen (LD);Heerde;2023 december;0.0;
9354;Niet in te delen (LD);Heerenveen;2021 december;0.1;
9355;Niet in te delen (LD);Heerenveen;2022 december;0.2;
9356;Niet in te delen (LD);Heerenveen;2023 december;0.4;
9357;Niet in te delen (LD);Heerhugowaard;2021 december;0.5;
9358;Niet in te delen (LD);Heerhugowaard;2022 december;;
9359;Niet in te delen (LD);Heerhugowaard;2023 december;;
9360;Niet in te delen (LD);Heerlen;2021 december;3.3;
9361;Niet in te delen (LD);Heerlen;2022 december;3.1;
9362;Niet in te delen (LD);Heerlen;2023 december;3.1;
9363;Niet in te delen (LD);Heeze-Leende;2021 december;0.2;
9364;Niet in te delen (LD);Heeze-Leende;2022 december;0.2;
9365;Niet in te delen (LD);Heeze-Leende;2023 december;0.2;
9366;Niet in te delen (LD);Heiloo;2021 december;0.0;
9367;Niet in te delen (LD);Heiloo;2022 december;0.0;
9368;Niet in te delen (LD);Heiloo;2023 december;0.0;
9369;Niet in te delen (LD);Den Helder;2021 december;0.6;
9370;Niet in te delen (LD);Den Helder;2022 december;0.4;
9371;Niet in te delen (LD);Den Helder;2023 december;0.4;
9372;Niet in te delen (LD);Hellendoorn;2021 december;0.1;
9373;Niet in te delen (LD);Hellendoorn;2022 december;0.1;
9374;Niet in te delen (LD);Hellendoorn;2023 december;0.1;
9375;Niet in te delen (LD);Hellevoetsluis;2021 december;0.1;
9376;Niet in te delen (LD);Hellevoetsluis;2022 december;0.1;
9377;Niet in te delen (LD);Hellevoetsluis;2023 december;;
9378;Niet in te delen (LD);Helmond;2021 december;1.6;
9379;Niet in te delen (LD);Helmond;2022 december;1.4;
9380;Niet in te delen (LD);Helmond;2023 december;1.3;
9381;Niet in te delen (LD);Hendrik-Ido-Ambacht;2021 december;0.2;
9382;Niet in te delen (LD);Hendrik-Ido-Ambacht;2022 december;0.2;
9383;Niet in te delen (LD);Hendrik-Ido-Ambacht;2023 december;0.2;
9384;Niet in te delen (LD);Hengelo (O.);2021 december;1.4;
9385;Niet in te delen (LD);Hengelo (O.);2022 december;1.3;
9386;Niet in te delen (LD);Hengelo (O.);2023 december;1.4;
9387;Niet in te delen (LD);'s-Hertogenbosch;2021 december;3.3;
9388;Niet in te delen (LD);'s-Hertogenbosch;2022 december;3.5;
9389;Niet in te delen (LD);'s-Hertogenbosch;2023 december;2.5;
9390;Niet in te delen (LD);Heumen;2021 december;0.3;
9391;Niet in te delen (LD);Heumen;2022 december;0.2;
9392;Niet in te delen (LD);Heumen;2023 december;0.1;
9393;Niet in te delen (LD);Heusden;2021 december;0.6;
9394;Niet in te delen (LD);Heusden;2022 december;0.2;
9395;Niet in te delen (LD);Heusden;2023 december;0.2;
9396;Niet in te delen (LD);Hillegom;2021 december;0.4;
9397;Niet in te delen (LD);Hillegom;2022 december;0.3;
9398;Niet in te delen (LD);Hillegom;2023 december;0.2;
9399;Niet in te delen (LD);Hilvarenbeek;2021 december;0.2;
9400;Niet in te delen (LD);Hilvarenbeek;2022 december;0.2;
9401;Niet in te delen (LD);Hilvarenbeek;2023 december;0.1;
9402;Niet in te delen (LD);Hilversum;2021 december;1.0;
9403;Niet in te delen (LD);Hilversum;2022 december;1.1;
9404;Niet in te delen (LD);Hilversum;2023 december;0.5;
9405;Niet in te delen (LD);Hoeksche Waard;2021 december;0.5;
9406;Niet in te delen (LD);Hoeksche Waard;2022 december;0.5;
9407;Niet in te delen (LD);Hoeksche Waard;2023 december;0.6;
9408;Niet in te delen (LD);Hof van Twente;2021 december;0.2;
9409;Niet in te delen (LD);Hof van Twente;2022 december;0.2;
9410;Niet in te delen (LD);Hof van Twente;2023 december;0.3;
9411;Niet in te delen (LD);Het Hogeland;2021 december;0.1;
9412;Niet in te delen (LD);Het Hogeland;2022 december;0.1;
9413;Niet in te delen (LD);Het Hogeland;2023 december;0.1;
9414;Niet in te delen (LD);Hollands Kroon;2021 december;0.9;
9415;Niet in te delen (LD);Hollands Kroon;2022 december;0.9;
9416;Niet in te delen (LD);Hollands Kroon;2023 december;1.0;
9417;Niet in te delen (LD);Hoogeveen;2021 december;0.2;
9418;Niet in te delen (LD);Hoogeveen;2022 december;0.4;
9419;Niet in te delen (LD);Hoogeveen;2023 december;0.4;
9420;Niet in te delen (LD);Hoorn;2021 december;0.4;
9421;Niet in te delen (LD);Hoorn;2022 december;0.4;
9422;Niet in te delen (LD);Hoorn;2023 december;0.5;
9423;Niet in te delen (LD);Horst aan de Maas;2021 december;2.6;
9424;Niet in te delen (LD);Horst aan de Maas;2022 december;3.8;
9425;Niet in te delen (LD);Horst aan de Maas;2023 december;4.4;
9426;Niet in te delen (LD);Houten;2021 december;0.6;
9427;Niet in te delen (LD);Houten;2022 december;0.6;
9428;Niet in te delen (LD);Houten;2023 december;0.5;
9429;Niet in te delen (LD);Huizen;2021 december;0.1;
9430;Niet in te delen (LD);Huizen;2022 december;0.0;
9431;Niet in te delen (LD);Huizen;2023 december;0.0;
9432;Niet in te delen (LD);Hulst;2021 december;0.4;
9433;Niet in te delen (LD);Hulst;2022 december;0.4;
9434;Niet in te delen (LD);Hulst;2023 december;0.4;
9435;Niet in te delen (LD);IJsselstein;2021 december;0.2;
9436;Niet in te delen (LD);IJsselstein;2022 december;0.4;
9437;Niet in te delen (LD);IJsselstein;2023 december;0.6;
9438;Niet in te delen (LD);Kaag en Braassem;2021 december;0.1;
9439;Niet in te delen (LD);Kaag en Braassem;2022 december;0.2;
9440;Niet in te delen (LD);Kaag en Braassem;2023 december;0.2;
9441;Niet in te delen (LD);Kampen;2021 december;0.3;
9442;Niet in te delen (LD);Kampen;2022 december;0.4;
9443;Niet in te delen (LD);Kampen;2023 december;0.4;
9444;Niet in te delen (LD);Kapelle;2021 december;0.2;
9445;Niet in te delen (LD);Kapelle;2022 december;0.2;
9446;Niet in te delen (LD);Kapelle;2023 december;0.1;
9447;Niet in te delen (LD);Katwijk;2021 december;0.6;
9448;Niet in te delen (LD);Katwijk;2022 december;0.8;
9449;Niet in te delen (LD);Katwijk;2023 december;1.0;
9450;Niet in te delen (LD);Kerkrade;2021 december;1.2;
9451;Niet in te delen (LD);Kerkrade;2022 december;1.1;
9452;Niet in te delen (LD);Kerkrade;2023 december;0.9;
9453;Niet in te delen (LD);Koggenland;2021 december;0.3;
9454;Niet in te delen (LD);Koggenland;2022 december;0.3;
9455;Niet in te delen (LD);Koggenland;2023 december;0.3;
9456;Niet in te delen (LD);Krimpen aan den IJssel;2021 december;0.1;
9457;Niet in te delen (LD);Krimpen aan den IJssel;2022 december;0.1;
9458;Niet in te delen (LD);Krimpen aan den IJssel;2023 december;0.1;
9459;Niet in te delen (LD);Krimpenerwaard;2021 december;0.4;
9460;Niet in te delen (LD);Krimpenerwaard;2022 december;0.3;
9461;Niet in te delen (LD);Krimpenerwaard;2023 december;0.3;
9462;Niet in te delen (LD);Laarbeek;2021 december;0.1;
9463;Niet in te delen (LD);Laarbeek;2022 december;0.2;
9464;Niet in te delen (LD);Laarbeek;2023 december;0.1;
9465;Niet in te delen (LD);Land van Cuijk;2021 december;;
9466;Niet in te delen (LD);Land van Cuijk;2022 december;2.3;
9467;Niet in te delen (LD);Land van Cuijk;2023 december;1.8;
9468;Niet in te delen (LD);Landerd;2021 december;0.2;
9469;Niet in te delen (LD);Landerd;2022 december;;
9470;Niet in te delen (LD);Landerd;2023 december;;
9471;Niet in te delen (LD);Landgraaf;2021 december;0.5;
9472;Niet in te delen (LD);Landgraaf;2022 december;0.5;
9473;Niet in te delen (LD);Landgraaf;2023 december;0.5;
9474;Niet in te delen (LD);Landsmeer;2021 december;0.0;
9475;Niet in te delen (LD);Landsmeer;2022 december;0.0;
9476;Niet in te delen (LD);Landsmeer;2023 december;0.0;
9477;Niet in te delen (LD);Langedijk;2021 december;0.1;
9478;Niet in te delen (LD);Langedijk;2022 december;;
9479;Niet in te delen (LD);Langedijk;2023 december;;
9480;Niet in te delen (LD);Lansingerland;2021 december;4.3;
9481;Niet in te delen (LD);Lansingerland;2022 december;2.5;
9482;Niet in te delen (LD);Lansingerland;2023 december;2.2;
9483;Niet in te delen (LD);Laren (NH.);2021 december;0.0;
9484;Niet in te delen (LD);Laren (NH.);2022 december;0.0;
9485;Niet in te delen (LD);Laren (NH.);2023 december;0.0;
9486;Niet in te delen (LD);Leeuwarden;2021 december;0.4;
9487;Niet in te delen (LD);Leeuwarden;2022 december;0.4;
9488;Niet in te delen (LD);Leeuwarden;2023 december;0.7;
9489;Niet in te delen (LD);Leiden;2021 december;0.6;
9490;Niet in te delen (LD);Leiden;2022 december;0.6;
9491;Niet in te delen (LD);Leiden;2023 december;0.7;
9492;Niet in te delen (LD);Leiderdorp;2021 december;0.0;
9493;Niet in te delen (LD);Leiderdorp;2022 december;0.0;
9494;Niet in te delen (LD);Leiderdorp;2023 december;0.1;
9495;Niet in te delen (LD);Leidschendam-Voorburg;2021 december;0.2;
9496;Niet in te delen (LD);Leidschendam-Voorburg;2022 december;0.2;
9497;Niet in te delen (LD);Leidschendam-Voorburg;2023 december;0.2;
9498;Niet in te delen (LD);Lelystad;2021 december;0.7;
9499;Niet in te delen (LD);Lelystad;2022 december;1.0;
9500;Niet in te delen (LD);Lelystad;2023 december;1.1;
9501;Niet in te delen (LD);Leudal;2021 december;0.7;
9502;Niet in te delen (LD);Leudal;2022 december;0.7;
9503;Niet in te delen (LD);Leudal;2023 december;0.7;
9504;Niet in te delen (LD);Leusden;2021 december;0.4;
9505;Niet in te delen (LD);Leusden;2022 december;0.4;
9506;Niet in te delen (LD);Leusden;2023 december;0.5;
9507;Niet in te delen (LD);Lingewaard;2021 december;0.3;
9508;Niet in te delen (LD);Lingewaard;2022 december;0.6;
9509;Niet in te delen (LD);Lingewaard;2023 december;0.4;
9510;Niet in te delen (LD);Lisse;2021 december;0.1;
9511;Niet in te delen (LD);Lisse;2022 december;0.3;
9512;Niet in te delen (LD);Lisse;2023 december;0.2;
9513;Niet in te delen (LD);Lochem;2021 december;0.1;
9514;Niet in te delen (LD);Lochem;2022 december;0.2;
9515;Niet in te delen (LD);Lochem;2023 december;0.1;
9516;Niet in te delen (LD);Loon op Zand;2021 december;0.1;
9517;Niet in te delen (LD);Loon op Zand;2022 december;0.1;
9518;Niet in te delen (LD);Loon op Zand;2023 december;0.1;
9519;Niet in te delen (LD);Lopik;2021 december;0.1;
9520;Niet in te delen (LD);Lopik;2022 december;0.2;
9521;Niet in te delen (LD);Lopik;2023 december;0.3;
9522;Niet in te delen (LD);Losser;2021 december;0.6;
9523;Niet in te delen (LD);Losser;2022 december;0.4;
9524;Niet in te delen (LD);Losser;2023 december;0.4;
9525;Niet in te delen (LD);Maasdriel;2021 december;0.6;
9526;Niet in te delen (LD);Maasdriel;2022 december;0.5;
9527;Niet in te delen (LD);Maasdriel;2023 december;0.4;
9528;Niet in te delen (LD);Maasgouw;2021 december;0.4;
9529;Niet in te delen (LD);Maasgouw;2022 december;0.5;
9530;Niet in te delen (LD);Maasgouw;2023 december;0.7;
9531;Niet in te delen (LD);Maashorst;2021 december;;
9532;Niet in te delen (LD);Maashorst;2022 december;1.1;
9533;Niet in te delen (LD);Maashorst;2023 december;1.3;
9534;Niet in te delen (LD);Maassluis;2021 december;0.1;
9535;Niet in te delen (LD);Maassluis;2022 december;0.1;
9536;Niet in te delen (LD);Maassluis;2023 december;0.1;
9537;Niet in te delen (LD);Maastricht;2021 december;9.0;
9538;Niet in te delen (LD);Maastricht;2022 december;8.4;
9539;Niet in te delen (LD);Maastricht;2023 december;8.1;
9540;Niet in te delen (LD);Medemblik;2021 december;0.9;
9541;Niet in te delen (LD);Medemblik;2022 december;1.0;
9542;Niet in te delen (LD);Medemblik;2023 december;1.0;
9543;Niet in te delen (LD);Meerssen;2021 december;0.2;
9544;Niet in te delen (LD);Meerssen;2022 december;0.2;
9545;Niet in te delen (LD);Meerssen;2023 december;0.2;
9546;Niet in te delen (LD);Meierijstad;2021 december;3.0;
9547;Niet in te delen (LD);Meierijstad;2022 december;2.7;
9548;Niet in te delen (LD);Meierijstad;2023 december;2.7;
9549;Niet in te delen (LD);Meppel;2021 december;0.9;
9550;Niet in te delen (LD);Meppel;2022 december;0.9;
9551;Niet in te delen (LD);Meppel;2023 december;0.7;
9552;Niet in te delen (LD);Middelburg (Z.);2021 december;0.4;
9553;Niet in te delen (LD);Middelburg (Z.);2022 december;0.4;
9554;Niet in te delen (LD);Middelburg (Z.);2023 december;0.3;
9555;Niet in te delen (LD);Midden-Delfland;2021 december;0.1;
9556;Niet in te delen (LD);Midden-Delfland;2022 december;0.2;
9557;Niet in te delen (LD);Midden-Delfland;2023 december;0.2;
9558;Niet in te delen (LD);Midden-Drenthe;2021 december;0.5;
9559;Niet in te delen (LD);Midden-Drenthe;2022 december;0.4;
9560;Niet in te delen (LD);Midden-Drenthe;2023 december;0.4;
9561;Niet in te delen (LD);Midden-Groningen;2021 december;0.3;
9562;Niet in te delen (LD);Midden-Groningen;2022 december;0.5;
9563;Niet in te delen (LD);Midden-Groningen;2023 december;0.4;
9564;Niet in te delen (LD);Mill en Sint Hubert;2021 december;0.2;
9565;Niet in te delen (LD);Mill en Sint Hubert;2022 december;;
9566;Niet in te delen (LD);Mill en Sint Hubert;2023 december;;
9567;Niet in te delen (LD);Moerdijk;2021 december;1.9;
9568;Niet in te delen (LD);Moerdijk;2022 december;1.9;
9569;Niet in te delen (LD);Moerdijk;2023 december;1.6;
9570;Niet in te delen (LD);Molenlanden;2021 december;0.2;
9571;Niet in te delen (LD);Molenlanden;2022 december;0.2;
9572;Niet in te delen (LD);Molenlanden;2023 december;0.2;
9573;Niet in te delen (LD);Montferland;2021 december;3.2;
9574;Niet in te delen (LD);Montferland;2022 december;3.5;
9575;Niet in te delen (LD);Montferland;2023 december;4.5;
9576;Niet in te delen (LD);Montfoort;2021 december;0.1;
9577;Niet in te delen (LD);Montfoort;2022 december;0.1;
9578;Niet in te delen (LD);Montfoort;2023 december;0.1;
9579;Niet in te delen (LD);Mook en Middelaar;2021 december;0.1;
9580;Niet in te delen (LD);Mook en Middelaar;2022 december;0.1;
9581;Niet in te delen (LD);Mook en Middelaar;2023 december;0.1;
9582;Niet in te delen (LD);Neder-Betuwe;2021 december;0.4;
9583;Niet in te delen (LD);Neder-Betuwe;2022 december;0.4;
9584;Niet in te delen (LD);Neder-Betuwe;2023 december;0.4;
9585;Niet in te delen (LD);Nederweert;2021 december;0.2;
9586;Niet in te delen (LD);Nederweert;2022 december;0.2;
9587;Niet in te delen (LD);Nederweert;2023 december;0.3;
9588;Niet in te delen (LD);Nieuwegein;2021 december;1.9;
9589;Niet in te delen (LD);Nieuwegein;2022 december;2.0;
9590;Niet in te delen (LD);Nieuwegein;2023 december;2.0;
9591;Niet in te delen (LD);Nieuwkoop;2021 december;0.1;
9592;Niet in te delen (LD);Nieuwkoop;2022 december;0.1;
9593;Niet in te delen (LD);Nieuwkoop;2023 december;0.2;
9594;Niet in te delen (LD);Nijkerk;2021 december;1.1;
9595;Niet in te delen (LD);Nijkerk;2022 december;0.9;
9596;Niet in te delen (LD);Nijkerk;2023 december;0.7;
9597;Niet in te delen (LD);Nijmegen;2021 december;3.8;
9598;Niet in te delen (LD);Nijmegen;2022 december;4.2;
9599;Niet in te delen (LD);Nijmegen;2023 december;4.5;
9600;Niet in te delen (LD);Nissewaard;2021 december;0.5;
9601;Niet in te delen (LD);Nissewaard;2022 december;0.4;
9602;Niet in te delen (LD);Nissewaard;2023 december;0.4;
9603;Niet in te delen (LD);Noardeast-Fryslân;2021 december;0.1;
9604;Niet in te delen (LD);Noardeast-Fryslân;2022 december;0.1;
9605;Niet in te delen (LD);Noardeast-Fryslân;2023 december;0.0;
9606;Niet in te delen (LD);Noord-Beveland;2021 december;0.0;
9607;Niet in te delen (LD);Noord-Beveland;2022 december;0.0;
9608;Niet in te delen (LD);Noord-Beveland;2023 december;0.0;
9609;Niet in te delen (LD);Noordenveld;2021 december;0.0;
9610;Niet in te delen (LD);Noordenveld;2022 december;0.0;
