ID;RegioS;Perioden;TotaalUitgesprokenSchuldsaneringen_1;DirectDefinitief_2;NaVoorafgaandeVoorlopigeToepassing_3;NatuurlijkePersonenTotaal_4;NatuurlijkePersonenMetBedrijf_5;NatuurlijkePersonenZonderBedrijf_6;TotaalUitgesprokenSchuldsaneringen_7;TotaalBeeindigd_8;BeeindigdDoorSchoneLei_9;BeeindigdDoorAkkoord_10;BeeindigdDoorFaillissement_11;OverigeBeeindigingen_12;NogNietBeeindigd_13;TotaalUitgesprokenSchuldsaneringen_14;JongerDan25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;Onbekend_21
1244;Zuid-Holland (PV);2000;1220;1169;51.0;1220;166;1054;1220;1220;869;51;184;116;0;1220;55;390;398;264;90;23;0
1245;Zuid-Holland (PV);2001 1e kwartaal;319;292;27.0;319;86;233;319;319;230;13;45;31;0;319;16;93;106;73;26;5;0
1246;Zuid-Holland (PV);2001 2e kwartaal;306;296;10.0;306;73;233;306;306;213;5;51;37;0;306;20;89;97;72;26;2;0
1247;Zuid-Holland (PV);2001 3e kwartaal;340;330;10.0;340;56;284;340;340;237;8;40;55;0;340;18;88;108;82;35;9;0
1248;Zuid-Holland (PV);2001 4e kwartaal;334;325;9.0;334;67;267;334;334;210;6;61;57;0;334;18;113;106;55;36;6;0
1249;Zuid-Holland (PV);2001;1299;1243;56.0;1299;282;1017;1299;1299;890;32;197;180;0;1299;72;383;417;282;123;22;0
1250;Zuid-Holland (PV);2002 1e kwartaal;344;336;8.0;344;41;303;344;344;238;3;43;60;0;344;28;109;118;57;23;9;0
1251;Zuid-Holland (PV);2002 2e kwartaal;406;390;16.0;406;75;331;406;406;274;6;62;64;0;406;23;135;131;67;43;7;0
1252;Zuid-Holland (PV);2002 3e kwartaal;445;433;12.0;445;80;365;445;445;298;5;78;64;0;445;27;146;153;75;37;7;0
1253;Zuid-Holland (PV);2002 4e kwartaal;434;431;3.0;434;51;383;434;434;288;3;69;74;0;434;27;151;149;76;25;6;0
1254;Zuid-Holland (PV);2002;1629;1590;39.0;1629;247;1382;1629;1629;1098;17;252;262;0;1629;105;541;551;275;128;29;0
1255;Zuid-Holland (PV);2003 1e kwartaal;424;412;12.0;424;72;352;424;424;260;2;104;58;0;424;24;127;148;75;40;10;0
1256;Zuid-Holland (PV);2003 2e kwartaal;454;439;15.0;454;70;384;454;454;264;13;110;67;0;454;24;136;149;104;38;3;0
1257;Zuid-Holland (PV);2003 3e kwartaal;477;472;5.0;477;81;396;477;477;322;3;93;59;0;477;26;169;147;90;39;6;0
1258;Zuid-Holland (PV);2003 4e kwartaal;443;437;6.0;443;85;358;443;443;276;3;121;43;0;443;34;144;144;78;27;16;0
1259;Zuid-Holland (PV);2003;1798;1760;38.0;1798;308;1490;1798;1798;1122;21;428;227;0;1798;108;576;588;347;144;35;0
1260;Zuid-Holland (PV);2004 1e kwartaal;515;509;6.0;515;102;413;515;515;329;2;138;46;0;515;24;152;175;98;59;7;0
1261;Zuid-Holland (PV);2004 2e kwartaal;540;536;4.0;540;83;457;540;540;341;5;146;48;0;540;20;176;177;119;39;9;0
1262;Zuid-Holland (PV);2004 3e kwartaal;607;597;10.0;607;102;505;607;607;415;6;133;53;0;607;42;187;196;125;47;10;0
1263;Zuid-Holland (PV);2004 4e kwartaal;527;524;3.0;527;88;439;527;527;370;5;108;44;0;527;29;137;172;126;51;12;0
1264;Zuid-Holland (PV);2004;2189;2166;23.0;2189;375;1814;2189;2189;1455;18;525;191;0;2189;115;652;720;468;196;38;0
1265;Zuid-Holland (PV);2005 1e kwartaal;677;674;3.0;677;85;592;677;677;460;6;150;61;0;677;30;183;200;165;80;19;0
1266;Zuid-Holland (PV);2005 2e kwartaal;622;609;13.0;622;97;525;622;622;421;2;137;62;0;622;33;160;204;134;78;13;0
1267;Zuid-Holland (PV);2005 3e kwartaal;484;480;4.0;484;74;410;484;484;339;8;84;53;0;484;20;124;191;103;36;10;0
1268;Zuid-Holland (PV);2005 4e kwartaal;544;535;9.0;544;90;454;544;544;393;8;72;71;0;544;20;148;157;130;72;17;0
1269;Zuid-Holland (PV);2005;2327;2298;29.0;2327;346;1981;2327;2327;1613;24;443;247;0;2327;103;615;752;532;266;59;0
1270;Zuid-Holland (PV);2006 1e kwartaal;653;647;6.0;653;97;556;653;653;467;3;102;81;0;653;32;154;215;157;72;23;0
1271;Zuid-Holland (PV);2006 2e kwartaal;780;774;6.0;780;113;667;780;780;565;3;101;111;0;780;30;195;255;184;96;20;0
1272;Zuid-Holland (PV);2006 3e kwartaal;584;579;5.0;584;87;497;584;584;408;7;72;97;0;584;23;146;203;142;49;21;0
1273;Zuid-Holland (PV);2006 4e kwartaal;594;592;2.0;594;61;533;594;594;426;12;62;94;0;594;18;160;175;146;76;19;0
1274;Zuid-Holland (PV);2006;2611;2592;19.0;2611;358;2253;2611;2611;1866;25;337;383;0;2611;103;655;848;629;293;83;0
1275;Zuid-Holland (PV);2007 1e kwartaal;641;638;3.0;641;88;553;641;641;468;4;54;115;0;641;24;152;204;174;66;21;0
1276;Zuid-Holland (PV);2007 2e kwartaal;631;622;9.0;631;111;520;631;631;445;5;49;132;0;631;14;156;203;157;82;19;0
1277;Zuid-Holland (PV);2007 3e kwartaal;592;590;2.0;592;83;509;592;592;403;8;39;142;0;592;22;122;203;146;83;16;0
1278;Zuid-Holland (PV);2007 4e kwartaal;622;614;8.0;622;81;541;622;622;447;1;45;129;0;622;22;128;193;163;86;30;0
1279;Zuid-Holland (PV);2007;2486;2464;22.0;2486;363;2123;2486;2486;1763;18;187;518;0;2486;82;558;803;640;317;86;0
1280;Zuid-Holland (PV);2008 1e kwartaal;475;475;;475;76;399;475;475;328;12;33;102;0;475;12;113;144;143;53;10;0
1281;Zuid-Holland (PV);2008 2e kwartaal;302;302;;302;64;238;302;302;201;9;24;68;0;302;8;72;115;70;31;6;0
1282;Zuid-Holland (PV);2008 3e kwartaal;320;320;;320;48;272;320;320;246;3;25;46;0;320;5;76;100;92;37;10;0
1283;Zuid-Holland (PV);2008 4e kwartaal;311;311;;311;47;264;311;311;223;0;30;58;0;311;7;75;99;86;36;8;0
1284;Zuid-Holland (PV);2008;1408;1408;;1408;235;1173;1408;1408;998;24;112;274;0;1408;32;336;458;391;157;34;0
1285;Zuid-Holland (PV);2009 1e kwartaal;321;321;;321;46;275;321;321;238;2;20;61;0;321;6;78;109;83;36;8;1
1286;Zuid-Holland (PV);2009 2e kwartaal;325;325;;325;51;274;325;325;245;6;18;56;0;325;15;74;115;66;46;9;0
1287;Zuid-Holland (PV);2009 3e kwartaal;456;456;;456;76;380;456;456;321;0;30;105;0;456;11;109;175;109;41;11;0
1288;Zuid-Holland (PV);2009 4e kwartaal;339;339;;339;49;290;339;339;253;0;16;70;0;339;5;83;120;88;37;6;0
1289;Zuid-Holland (PV);2009;1441;1441;;1441;222;1219;1441;1441;1057;8;84;292;0;1441;37;344;519;346;160;34;1
1290;Zuid-Holland (PV);2010 1e kwartaal;407;407;;407;79;328;407;407;292;5;16;94;0;407;9;95;148;94;54;7;0
1291;Zuid-Holland (PV);2010 2e kwartaal;350;350;;350;54;296;350;350;232;4;32;82;0;350;8;86;127;86;36;7;0
1292;Zuid-Holland (PV);2010 3e kwartaal;403;403;;403;37;366;403;403;293;5;28;77;0;403;10;108;121;110;47;7;0
1293;Zuid-Holland (PV);2010 4e kwartaal;596;596;;596;83;513;596;596;434;6;33;123;0;596;13;137;211;154;66;15;0
1294;Zuid-Holland (PV);2010;1756;1756;;1756;253;1503;1756;1756;1251;20;109;376;0;1756;40;426;607;444;203;36;0
1295;Zuid-Holland (PV);2011 1e kwartaal;486;486;;486;69;417;486;486;371;4;13;98;0;486;6;122;152;115;76;15;0
1296;Zuid-Holland (PV);2011 2e kwartaal;770;770;;770;112;658;770;768;558;6;45;159;2;770;13;179;249;206;101;22;0
1297;Zuid-Holland (PV);2011 3e kwartaal;813;813;;813;112;701;813;812;575;2;52;183;1;813;17;177;253;227;116;23;0
1298;Zuid-Holland (PV);2011 4e kwartaal;785;785;;785;129;656;785;781;545;5;42;189;4;785;8;200;247;202;111;17;0
1299;Zuid-Holland (PV);2011;2854;2854;;2854;422;2432;2854;2847;2049;17;152;629;7;2854;44;678;901;750;404;77;0
1300;Zuid-Holland (PV);2012 1e kwartaal;649;649;;649;98;551;649;634;475;3;33;123;15;649;14;146;207;184;85;13;0
1301;Zuid-Holland (PV);2012 2e kwartaal;524;524;;524;82;442;524;512;373;1;32;106;12;524;8;108;147;168;79;14;0
1302;Zuid-Holland (PV);2012 3e kwartaal;654;654;;654;118;536;654;646;504;7;22;113;8;654;12;146;194;202;84;16;0
1303;Zuid-Holland (PV);2012 4e kwartaal;532;532;;532;85;447;532;526;416;2;21;87;6;532;12;114;149;142;89;26;0
1304;Zuid-Holland (PV);2012;2359;2359;;2359;383;1976;2359;2318;1768;13;108;429;41;2359;46;514;697;696;337;69;0
1305;Zuid-Holland (PV);2013 1e kwartaal;574;574;;574;100;474;574;556;449;3;25;79;18;574;12;132;188;149;73;20;0
1306;Zuid-Holland (PV);2013 2e kwartaal;435;435;;435;91;344;435;416;340;2;18;56;19;435;8;101;135;107;66;18;0
1307;Zuid-Holland (PV);2013 3e kwartaal;385;385;;385;86;299;385;363;295;5;17;46;22;385;6;79;121;119;45;15;0
1308;Zuid-Holland (PV);2013 4e kwartaal;472;472;;472;107;365;472;426;353;1;12;60;46;472;7;82;143;145;77;18;0
1309;Zuid-Holland (PV);2013;1866;1866;;1866;384;1482;1866;1761;1437;11;72;241;105;1866;33;394;587;520;261;71;0
1310;Zuid-Holland (PV);2014 1e kwartaal;579;579;;579;117;462;579;500;422;3;14;61;79;579;6;118;178;180;79;18;0
1311;Zuid-Holland (PV);2014 2e kwartaal;465;465;;465;102;363;465;398;327;3;10;58;67;465;7;93;128;141;87;9;0
1312;Zuid-Holland (PV);2014 3e kwartaal;436;436;;436;88;348;436;317;257;5;5;50;119;436;9;96;127;131;60;13;0
1313;Zuid-Holland (PV);2014 4e kwartaal;445;445;;445;90;355;445;137;87;0;10;40;308;445;5;101;147;114;64;14;0
1314;Zuid-Holland (PV);2014;1925;1925;;1925;397;1528;1925;1352;1093;11;39;209;573;1925;27;408;580;566;290;54;0
1315;Zuid-Holland (PV);2015 1e kwartaal;521;521;;521;103;418;521;93;35;6;5;47;428;521;5;112;163;156;72;13;0
1316;Zuid-Holland (PV);2015 2e kwartaal;479;479;;479;86;393;479;81;30;0;17;34;398;479;4;111;127;144;78;15;0
1317;Zuid-Holland (PV);2015 3e kwartaal;549;549;;549;123;426;549;86;42;2;7;35;463;549;2;111;167;176;74;19;0
1318;Zuid-Holland (PV);2015 4e kwartaal;503;503;;503;100;403;503;45;23;3;5;14;458;503;6;98;159;151;70;19;0
1319;Zuid-Holland (PV);2015;2052;2052;;2052;412;1640;2052;305;130;11;34;130;1747;2052;17;432;616;627;294;66;0
1320;Zuid-Holland (PV);2016 1e kwartaal;421;421;;421;56;365;421;35;13;3;0;19;386;421;4;86;127;130;59;15;0
1321;Zuid-Holland (PV);2016 2e kwartaal;431;431;;431;81;350;431;31;5;0;3;23;400;431;5;75;130;149;58;14;0
1322;Zuid-Holland (PV);2016 3e kwartaal;483;483;;483;83;400;483;26;15;4;0;7;457;483;7;91;135;162;74;14;0
1323;Zuid-Holland (PV);2016 4e kwartaal;417;417;;417;68;349;417;3;0;0;0;3;414;417;2;74;151;118;58;14;0
1324;Zuid-Holland (PV);2016;1752;1752;;1752;288;1464;1752;95;33;7;3;52;1657;1752;18;326;543;559;249;57;0
1325;Zuid-Holland (PV);2017 1e kwartaal;422;422;;422;67;355;422;6;0;1;1;4;416;422;3;64;130;144;57;24;0
1326;Zuid-Holland (PV);2017 2e kwartaal;372;372;;372;59;313;372;0;0;0;0;0;372;372;4;74;104;108;69;13;0
1327;Zuid-Holland (PV);2017 3e kwartaal;374;374;;374;53;321;374;0;0;0;0;0;374;374;7;85;106;105;54;17;0
1328;Zuid-Holland (PV);2017 4e kwartaal;395;395;;395;52;343;395;0;0;0;0;0;395;395;6;85;125;104;63;12;0
1329;Zuid-Holland (PV);2017;1563;1563;;1563;231;1332;1563;6;0;1;1;4;1557;1563;20;308;465;461;243;66;0
1330;Zeeland (PV);1999 1e kwartaal;33;28;5.0;33;5;28;33;33;18;6;6;3;0;33;0;8;17;5;0;3;0
1331;Zeeland (PV);1999 2e kwartaal;39;39;0.0;39;7;32;39;39;28;4;4;3;0;39;5;6;14;9;4;1;0
1332;Zeeland (PV);1999 3e kwartaal;64;62;2.0;64;8;56;64;64;46;4;7;7;0;64;1;20;20;18;5;0;0
1333;Zeeland (PV);1999 4e kwartaal;38;38;0.0;38;4;34;38;38;25;4;8;1;0;38;2;16;10;9;1;0;0
1334;Zeeland (PV);1999;174;167;7.0;174;24;150;174;174;117;18;25;14;0;174;8;50;61;41;10;4;0
1335;Zeeland (PV);2000 1e kwartaal;52;52;0.0;52;3;49;52;52;36;7;7;2;0;52;2;20;19;10;1;0;0
1336;Zeeland (PV);2000 2e kwartaal;73;73;0.0;73;2;71;73;73;56;3;9;5;0;73;6;28;22;13;3;1;0
1337;Zeeland (PV);2000 3e kwartaal;50;50;0.0;50;1;49;50;50;38;3;8;1;0;50;5;15;16;8;5;1;0
1338;Zeeland (PV);2000 4e kwartaal;54;53;1.0;54;2;52;54;54;28;5;13;8;0;54;12;19;12;8;3;0;0
1339;Zeeland (PV);2000;229;228;1.0;229;8;221;229;229;158;18;37;16;0;229;25;82;69;39;12;2;0
1340;Zeeland (PV);2001 1e kwartaal;65;65;0.0;65;14;51;65;65;41;12;4;8;0;65;1;14;26;17;6;1;0
1341;Zeeland (PV);2001 2e kwartaal;69;69;0.0;69;12;57;69;69;55;3;9;2;0;69;6;27;16;13;6;1;0
1342;Zeeland (PV);2001 3e kwartaal;65;65;0.0;65;6;59;65;65;46;2;16;1;0;65;5;21;20;15;4;0;0
1343;Zeeland (PV);2001 4e kwartaal;90;90;0.0;90;7;83;90;90;55;8;22;5;0;90;5;36;28;17;4;0;0
1344;Zeeland (PV);2001;289;289;0.0;289;39;250;289;289;197;25;51;16;0;289;17;98;90;62;20;2;0
1345;Zeeland (PV);2002 1e kwartaal;96;96;0.0;96;6;90;96;96;55;10;25;6;0;96;11;34;32;13;5;1;0
1346;Zeeland (PV);2002 2e kwartaal;93;93;0.0;93;5;88;93;93;62;4;18;9;0;93;5;34;27;18;8;1;0
1347;Zeeland (PV);2002 3e kwartaal;99;97;2.0;99;18;81;99;99;65;4;21;9;0;99;9;19;34;29;7;1;0
1348;Zeeland (PV);2002 4e kwartaal;79;79;0.0;79;12;67;79;79;57;3;16;3;0;79;13;24;22;14;5;1;0
1349;Zeeland (PV);2002;367;365;2.0;367;41;326;367;367;239;21;80;27;0;367;38;111;115;74;25;4;0
1350;Zeeland (PV);2003 1e kwartaal;101;100;1.0;101;4;97;101;101;72;2;16;11;0;101;10;29;35;16;9;2;0
1351;Zeeland (PV);2003 2e kwartaal;97;97;0.0;97;8;89;97;97;57;4;25;11;0;97;10;33;28;24;2;0;0
1352;Zeeland (PV);2003 3e kwartaal;67;67;0.0;67;5;62;67;67;50;2;15;0;0;67;6;19;26;13;1;2;0
1353;Zeeland (PV);2003 4e kwartaal;103;103;0.0;103;13;90;103;103;70;2;20;11;0;103;13;31;34;19;6;0;0
1354;Zeeland (PV);2003;368;367;1.0;368;30;338;368;368;249;10;76;33;0;368;39;112;123;72;18;4;0
1355;Zeeland (PV);2004 1e kwartaal;114;114;0.0;114;10;104;114;114;92;2;13;7;0;114;20;33;34;21;5;1;0
1356;Zeeland (PV);2004 2e kwartaal;95;93;2.0;95;11;84;95;95;66;1;17;11;0;95;13;29;32;11;7;3;0
1357;Zeeland (PV);2004 3e kwartaal;111;111;0.0;111;19;92;111;111;78;4;24;5;0;111;6;33;32;30;9;1;0
1358;Zeeland (PV);2004 4e kwartaal;112;111;1.0;112;15;97;112;112;84;3;14;11;0;112;14;39;32;17;10;0;0
1359;Zeeland (PV);2004;432;429;3.0;432;55;377;432;432;320;10;68;34;0;432;53;134;130;79;31;5;0
1360;Zeeland (PV);2005 1e kwartaal;141;141;0.0;141;24;117;141;141;100;3;27;11;0;141;11;32;53;32;11;2;0
1361;Zeeland (PV);2005 2e kwartaal;127;127;0.0;127;7;120;127;127;91;3;17;16;0;127;12;39;37;27;11;1;0
1362;Zeeland (PV);2005 3e kwartaal;96;96;0.0;96;5;91;96;96;71;1;19;5;0;96;5;28;31;19;10;3;0
1363;Zeeland (PV);2005 4e kwartaal;103;101;2.0;103;5;98;103;103;73;1;16;13;0;103;5;27;36;23;8;4;0
1364;Zeeland (PV);2005;467;465;2.0;467;41;426;467;467;335;8;79;45;0;467;33;126;157;101;40;10;0
1365;Zeeland (PV);2006 1e kwartaal;134;134;0.0;134;15;119;134;134;93;8;27;6;0;134;11;35;49;29;9;1;0
1366;Zeeland (PV);2006 2e kwartaal;152;152;0.0;152;12;140;152;152;111;4;20;17;0;152;12;31;51;35;22;1;0
1367;Zeeland (PV);2006 3e kwartaal;125;125;0.0;125;3;122;125;125;102;3;7;13;0;125;10;33;42;27;13;0;0
1368;Zeeland (PV);2006 4e kwartaal;117;117;0.0;117;5;112;117;117;82;6;14;15;0;117;4;35;33;28;13;4;0
1369;Zeeland (PV);2006;528;528;0.0;528;35;493;528;528;388;21;68;51;0;528;37;134;175;119;57;6;0
1370;Zeeland (PV);2007 1e kwartaal;158;158;0.0;158;9;149;158;158;117;2;14;25;0;158;15;39;51;28;15;10;0
1371;Zeeland (PV);2007 2e kwartaal;200;200;0.0;200;6;194;200;200;165;2;9;24;0;200;17;56;61;34;24;8;0
1372;Zeeland (PV);2007 3e kwartaal;177;177;0.0;177;6;171;177;177;133;3;11;30;0;177;13;47;56;32;19;10;0
1373;Zeeland (PV);2007 4e kwartaal;144;144;0.0;144;13;131;144;144;104;7;11;22;0;144;11;25;51;34;20;3;0
1374;Zeeland (PV);2007;679;679;0.0;679;34;645;679;679;519;14;45;101;0;679;56;167;219;128;78;31;0
1375;Zeeland (PV);2008 1e kwartaal;160;160;;160;14;146;160;160;127;3;3;27;0;160;16;36;43;38;23;4;0
1376;Zeeland (PV);2008 2e kwartaal;128;128;;128;3;125;128;128;100;2;8;18;0;128;7;34;41;23;20;3;0
1377;Zeeland (PV);2008 3e kwartaal;33;33;;33;3;30;33;33;26;0;3;4;0;33;2;9;12;10;0;0;0
1378;Zeeland (PV);2008 4e kwartaal;24;24;;24;5;19;24;24;23;0;1;0;0;24;0;4;11;6;2;1;0
1379;Zeeland (PV);2008;345;345;;345;25;320;345;345;276;5;15;49;0;345;25;83;107;77;45;8;0
1380;Zeeland (PV);2009 1e kwartaal;24;24;;24;11;13;24;24;20;0;1;3;0;24;3;6;12;2;1;0;0
1381;Zeeland (PV);2009 2e kwartaal;26;26;;26;11;15;26;26;23;1;1;1;0;26;0;3;11;6;5;1;0
1382;Zeeland (PV);2009 3e kwartaal;23;23;;23;8;15;23;23;16;2;4;1;0;23;0;8;9;5;1;0;0
1383;Zeeland (PV);2009 4e kwartaal;31;31;;31;11;20;31;31;23;2;4;2;0;31;1;11;7;8;3;1;0
1384;Zeeland (PV);2009;104;104;;104;41;63;104;104;82;5;10;7;0;104;4;28;39;21;10;2;0
1385;Zeeland (PV);2010 1e kwartaal;51;51;;51;12;39;51;51;40;0;4;7;0;51;1;15;18;10;4;3;0
1386;Zeeland (PV);2010 2e kwartaal;68;68;;68;24;44;68;68;56;0;3;9;0;68;4;20;17;19;8;0;0
1387;Zeeland (PV);2010 3e kwartaal;56;56;;56;16;40;56;56;50;1;1;4;0;56;3;12;22;10;6;3;0
1388;Zeeland (PV);2010 4e kwartaal;85;85;;85;30;55;85;85;71;1;3;10;0;85;4;21;29;19;12;0;0
1389;Zeeland (PV);2010;260;260;;260;82;178;260;260;217;2;11;30;0;260;12;68;86;58;30;6;0
1390;Zeeland (PV);2011 1e kwartaal;87;87;;87;18;69;87;87;67;6;3;11;0;87;3;24;26;19;10;5;0
1391;Zeeland (PV);2011 2e kwartaal;72;72;;72;13;59;72;72;63;0;2;7;0;72;2;16;23;25;6;0;0
1392;Zeeland (PV);2011 3e kwartaal;74;74;;74;14;60;74;74;53;2;0;19;0;74;9;22;17;18;8;0;0
1393;Zeeland (PV);2011 4e kwartaal;104;104;;104;19;85;104;104;93;0;2;9;0;104;4;26;34;24;11;5;0
1394;Zeeland (PV);2011;337;337;;337;64;273;337;337;276;8;7;46;0;337;18;88;100;86;35;10;0
1395;Zeeland (PV);2012 1e kwartaal;85;85;;85;22;63;85;85;70;1;0;14;0;85;2;19;27;20;13;4;0
1396;Zeeland (PV);2012 2e kwartaal;122;122;;122;24;98;122;121;93;3;4;21;1;122;10;31;37;30;12;2;0
1397;Zeeland (PV);2012 3e kwartaal;76;76;;76;14;62;76;75;57;3;5;10;1;76;7;18;25;18;8;0;0
1398;Zeeland (PV);2012 4e kwartaal;80;80;;80;19;61;80;78;71;1;0;6;2;80;4;10;30;21;10;5;0
1399;Zeeland (PV);2012;363;363;;363;79;284;363;359;291;8;9;51;4;363;23;78;119;89;43;11;0
1400;Zeeland (PV);2013 1e kwartaal;61;61;;61;14;47;61;61;49;2;2;8;0;61;2;13;20;18;8;0;0
1401;Zeeland (PV);2013 2e kwartaal;79;79;;79;13;66;79;75;63;1;2;9;4;79;4;13;26;22;12;2;0
1402;Zeeland (PV);2013 3e kwartaal;94;94;;94;15;79;94;93;81;3;1;8;1;94;4;20;26;23;17;4;0
1403;Zeeland (PV);2013 4e kwartaal;95;95;;95;14;81;95;93;79;1;1;12;2;95;1;24;30;25;14;1;0
1404;Zeeland (PV);2013;329;329;;329;56;273;329;322;272;7;6;37;7;329;11;70;102;88;51;7;0
1405;Zeeland (PV);2014 1e kwartaal;70;70;;70;13;57;70;67;60;2;0;5;3;70;0;18;15;24;10;3;0
1406;Zeeland (PV);2014 2e kwartaal;77;77;;77;20;57;77;73;58;3;2;10;4;77;0;19;18;25;11;4;0
1407;Zeeland (PV);2014 3e kwartaal;85;85;;85;18;67;85;81;71;0;0;10;4;85;4;11;25;30;14;1;0
1408;Zeeland (PV);2014 4e kwartaal;47;47;;47;8;39;47;40;32;0;0;8;7;47;2;7;14;14;9;1;0
1409;Zeeland (PV);2014;279;279;;279;59;220;279;261;221;5;2;33;18;279;6;55;72;93;44;9;0
1410;Zeeland (PV);2015 1e kwartaal;66;66;;66;7;59;66;11;3;1;0;7;55;66;3;17;17;20;6;3;0
1411;Zeeland (PV);2015 2e kwartaal;52;52;;52;5;47;52;10;4;0;0;6;42;52;1;12;13;19;7;0;0
1412;Zeeland (PV);2015 3e kwartaal;49;49;;49;10;39;49;8;1;2;2;3;41;49;1;9;13;17;7;2;0
1413;Zeeland (PV);2015 4e kwartaal;28;28;;28;5;23;28;4;3;0;0;1;24;28;2;7;6;5;6;2;0
1414;Zeeland (PV);2015;195;195;;195;27;168;195;33;11;3;2;17;162;195;7;45;49;61;26;7;0
1415;Zeeland (PV);2016 1e kwartaal;37;37;;37;4;33;37;6;3;0;0;3;31;37;0;8;13;8;5;3;0
1416;Zeeland (PV);2016 2e kwartaal;37;37;;37;4;33;37;2;1;0;0;1;35;37;0;10;7;11;9;0;0
1417;Zeeland (PV);2016 3e kwartaal;31;31;;31;2;29;31;0;0;0;0;0;31;31;0;6;11;7;7;0;0
1418;Zeeland (PV);2016 4e kwartaal;39;39;;39;10;29;39;2;0;1;0;1;37;39;1;6;5;18;8;1;0
1419;Zeeland (PV);2016;144;144;;144;20;124;144;10;4;1;0;5;134;144;1;30;36;44;29;4;0
1420;Zeeland (PV);2017 1e kwartaal;32;32;;32;0;32;32;2;0;0;0;2;30;32;1;7;9;9;3;3;0
1421;Zeeland (PV);2017 2e kwartaal;21;21;;21;3;18;21;0;0;0;0;0;21;21;3;4;4;6;4;0;0
1422;Zeeland (PV);2017 3e kwartaal;34;34;;34;3;31;34;2;0;0;0;2;32;34;0;5;14;10;4;1;0
1423;Zeeland (PV);2017 4e kwartaal;35;35;;35;9;26;35;0;0;0;0;0;35;35;1;10;10;5;6;3;0
1424;Zeeland (PV);2017;122;122;;122;15;107;122;4;0;0;0;4;118;122;5;26;37;30;17;7;0
1425;Noord-Brabant (PV);1999 1e kwartaal;142;128;14.0;142;62;80;142;142;93;15;25;9;0;142;14;42;51;27;7;1;0
1426;Noord-Brabant (PV);1999 2e kwartaal;195;184;11.0;195;78;117;195;195;135;22;26;12;0;195;6;60;76;39;11;3;0
1427;Noord-Brabant (PV);1999 3e kwartaal;230;220;10.0;230;67;163;230;230;158;16;36;20;0;230;11;64;75;59;16;5;0
1428;Noord-Brabant (PV);1999 4e kwartaal;282;264;18.0;282;54;228;282;282;195;11;55;21;0;282;11;88;100;60;22;1;0
1429;Noord-Brabant (PV);1999;849;796;53.0;849;261;588;849;849;581;64;142;62;0;849;42;254;302;185;56;10;0
1430;Noord-Brabant (PV);2000 1e kwartaal;298;287;11.0;298;55;243;298;298;208;17;44;29;0;298;17;99;107;55;18;2;0
1431;Noord-Brabant (PV);2000 2e kwartaal;264;255;9.0;264;33;231;264;264;166;6;59;33;0;264;21;89;91;49;14;0;0
1432;Noord-Brabant (PV);2000 3e kwartaal;279;272;7.0;279;27;252;279;279;200;7;40;32;0;279;12;91;103;56;12;5;0
1433;Noord-Brabant (PV);2000 4e kwartaal;326;313;13.0;326;39;287;326;326;204;9;64;49;0;326;17;131;109;48;16;5;0
1434;Noord-Brabant (PV);2000;1167;1127;40.0;1167;154;1013;1167;1167;778;39;207;143;0;1167;67;410;410;208;60;12;0
1435;Noord-Brabant (PV);2001 1e kwartaal;265;262;3.0;265;56;209;265;265;157;7;42;59;0;265;13;89;79;59;18;7;0
1436;Noord-Brabant (PV);2001 2e kwartaal;275;269;6.0;275;47;228;275;275;195;7;42;31;0;275;16;88;108;50;10;3;0
1437;Noord-Brabant (PV);2001 3e kwartaal;271;261;10.0;271;53;218;271;271;199;4;28;40;0;271;8;76;84;78;21;4;0
1438;Noord-Brabant (PV);2001 4e kwartaal;262;256;6.0;262;47;215;262;262;183;6;47;26;0;262;22;101;88;38;8;5;0
1439;Noord-Brabant (PV);2001;1073;1048;25.0;1073;203;870;1073;1073;734;24;159;156;0;1073;59;354;359;225;57;19;0
1440;Noord-Brabant (PV);2002 1e kwartaal;249;244;5.0;249;47;202;249;249;171;1;38;39;0;249;10;90;75;57;12;5;0
1441;Noord-Brabant (PV);2002 2e kwartaal;289;286;3.0;289;54;235;289;289;184;2;62;41;0;289;18;104;101;46;14;6;0
1442;Noord-Brabant (PV);2002 3e kwartaal;299;283;16.0;299;56;243;299;299;191;2;64;42;0;299;12;86;98;74;28;1;0
1443;Noord-Brabant (PV);2002 4e kwartaal;297;280;17.0;297;51;246;297;297;204;2;67;24;0;297;15;102;97;56;26;1;0
1444;Noord-Brabant (PV);2002;1134;1093;41.0;1134;208;926;1134;1134;750;7;231;146;0;1134;55;382;371;233;80;13;0
1445;Noord-Brabant (PV);2003 1e kwartaal;274;260;14.0;274;62;212;274;274;175;5;61;33;0;274;25;87;90;51;20;1;0
1446;Noord-Brabant (PV);2003 2e kwartaal;336;317;19.0;336;66;270;336;336;225;5;71;35;0;336;10;136;117;62;10;1;0
1447;Noord-Brabant (PV);2003 3e kwartaal;292;278;14.0;292;45;247;292;292;194;1;69;28;0;292;20;99;97;60;11;5;0
1448;Noord-Brabant (PV);2003 4e kwartaal;351;332;19.0;351;70;281;351;351;230;12;71;38;0;351;22;125;111;66;22;5;0
