ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
2322;Jongste kind 6 tot 12 jaar;Totaal ;2021 1e kwartaal;456.0;370.0;57.0;270.0;258.0;12.0;207.0;196.0;11.0;42.0;42.0;0.0;22.0;21.0;1.0;43.0;33.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;73.0;59.0;14.0;56.0;51.0;5.0;17.0;8.0;9.0;12.0;6.0;6.0;2.0;1.0;1.0;3.0;2.0;2.0;12.0
2323;Jongste kind 6 tot 12 jaar;Totaal ;2021 2e kwartaal;450.0;367.0;67.0;263.0;250.0;13.0;207.0;195.0;12.0;39.0;39.0;0.0;17.0;16.0;1.0;37.0;27.0;6.0;5.0;1.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;72.0;58.0;15.0;55.0;50.0;5.0;17.0;8.0;9.0;13.0;5.0;8.0;1.0;1.0;1.0;3.0;2.0;1.0;11.0
2324;Jongste kind 6 tot 12 jaar;Totaal ;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2325;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2003 1e kwartaal;471.0;319.0;24.0;267.0;262.0;5.0;127.0;123.0;4.0;88.0;87.0;1.0;52.0;52.0;0.0;28.0;20.0;4.0;3.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;134.0;118.0;16.0;116.0;112.0;4.0;18.0;6.0;13.0;14.0;5.0;10.0;2.0;0.0;2.0;2.0;1.0;1.0;18.0
2326;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2003 2e kwartaal;484.0;316.0;25.0;264.0;260.0;5.0;127.0;123.0;3.0;86.0;86.0;1.0;51.0;51.0;1.0;27.0;20.0;4.0;3.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;146.0;129.0;18.0;124.0;119.0;5.0;23.0;10.0;13.0;17.0;8.0;9.0;4.0;1.0;3.0;2.0;1.0;2.0;22.0
2327;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2003 3e kwartaal;482.0;314.0;27.0;258.0;254.0;4.0;123.0;120.0;3.0;83.0;83.0;1.0;51.0;51.0;0.0;29.0;21.0;5.0;4.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;149.0;129.0;20.0;127.0;120.0;6.0;22.0;9.0;14.0;16.0;7.0;10.0;4.0;1.0;3.0;3.0;2.0;1.0;18.0
2328;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2003 4e kwartaal;477.0;315.0;29.0;257.0;253.0;4.0;118.0;115.0;3.0;88.0;88.0;0.0;50.0;50.0;0.0;30.0;18.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;2.0;1.0;1.0;0.0;144.0;123.0;21.0;120.0;115.0;5.0;24.0;8.0;16.0;17.0;6.0;12.0;3.0;1.0;3.0;4.0;1.0;2.0;18.0
2329;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2003;479.0;316.0;26.0;262.0;257.0;4.0;124.0;121.0;3.0;86.0;86.0;1.0;51.0;51.0;0.0;28.0;20.0;5.0;4.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;143.0;125.0;19.0;122.0;117.0;5.0;22.0;8.0;14.0;16.0;6.0;10.0;3.0;1.0;2.0;3.0;1.0;1.0;19.0
2330;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2004 1e kwartaal;475.0;313.0;30.0;252.0;248.0;4.0;118.0;115.0;3.0;87.0;87.0;1.0;47.0;46.0;1.0;31.0;20.0;6.0;6.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;139.0;118.0;21.0;115.0;110.0;5.0;24.0;8.0;16.0;18.0;6.0;12.0;3.0;1.0;2.0;3.0;1.0;3.0;23.0
2331;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2004 2e kwartaal;463.0;312.0;27.0;256.0;253.0;3.0;126.0;123.0;3.0;86.0;85.0;0.0;45.0;44.0;0.0;29.0;18.0;6.0;5.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;133.0;113.0;19.0;110.0;105.0;5.0;23.0;9.0;14.0;15.0;6.0;9.0;4.0;1.0;3.0;4.0;1.0;2.0;18.0
2332;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2004 3e kwartaal;458.0;311.0;24.0;258.0;254.0;4.0;125.0;123.0;3.0;86.0;85.0;1.0;46.0;46.0;1.0;30.0;18.0;6.0;5.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;130.0;112.0;18.0;110.0;106.0;5.0;20.0;7.0;13.0;14.0;5.0;9.0;2.0;0.0;2.0;3.0;1.0;2.0;17.0
2333;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2004 4e kwartaal;458.0;311.0;25.0;257.0;252.0;5.0;121.0;118.0;4.0;86.0;86.0;0.0;50.0;49.0;1.0;29.0;18.0;7.0;5.0;2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;130.0;113.0;17.0;111.0;107.0;4.0;19.0;6.0;13.0;13.0;5.0;8.0;4.0;1.0;3.0;3.0;1.0;2.0;16.0
2334;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2004;463.0;312.0;26.0;256.0;252.0;4.0;123.0;120.0;3.0;86.0;86.0;1.0;47.0;46.0;1.0;30.0;19.0;6.0;5.0;1.0;3.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;133.0;114.0;19.0;111.0;107.0;5.0;21.0;7.0;14.0;15.0;6.0;10.0;3.0;1.0;2.0;3.0;1.0;2.0;19.0
2335;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2005 1e kwartaal;458.0;309.0;24.0;257.0;251.0;6.0;124.0;119.0;4.0;85.0;85.0;1.0;48.0;47.0;1.0;28.0;17.0;6.0;4.0;2.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;133.0;116.0;17.0;113.0;108.0;5.0;20.0;8.0;13.0;13.0;6.0;7.0;5.0;1.0;4.0;3.0;1.0;2.0;16.0
2336;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2005 2e kwartaal;464.0;314.0;26.0;261.0;256.0;5.0;124.0;121.0;3.0;86.0;85.0;1.0;51.0;50.0;1.0;27.0;17.0;5.0;4.0;1.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;133.0;115.0;18.0;112.0;107.0;5.0;21.0;8.0;13.0;13.0;6.0;7.0;6.0;1.0;5.0;3.0;1.0;2.0;17.0
2337;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2005 3e kwartaal;469.0;322.0;26.0;269.0;261.0;8.0;126.0;120.0;6.0;91.0;90.0;1.0;52.0;51.0;1.0;27.0;17.0;7.0;5.0;2.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;130.0;115.0;15.0;112.0;106.0;5.0;18.0;9.0;10.0;12.0;7.0;6.0;4.0;1.0;3.0;2.0;1.0;1.0;17.0
2338;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2005 4e kwartaal;471.0;332.0;26.0;276.0;271.0;5.0;132.0;128.0;4.0;92.0;91.0;1.0;52.0;52.0;0.0;31.0;19.0;7.0;6.0;1.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;125.0;110.0;15.0;108.0;103.0;5.0;17.0;7.0;10.0;11.0;5.0;6.0;4.0;1.0;2.0;2.0;1.0;2.0;14.0
2339;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2005;466.0;319.0;25.0;266.0;260.0;6.0;126.0;122.0;4.0;89.0;88.0;1.0;51.0;50.0;1.0;28.0;17.0;6.0;5.0;2.0;4.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;130.0;114.0;16.0;111.0;106.0;5.0;19.0;8.0;11.0;12.0;6.0;6.0;5.0;1.0;4.0;2.0;1.0;2.0;16.0
2340;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2006 1e kwartaal;462.0;323.0;25.0;267.0;261.0;6.0;131.0;127.0;5.0;86.0;85.0;1.0;50.0;49.0;0.0;31.0;20.0;6.0;5.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;123.0;111.0;12.0;108.0;103.0;4.0;15.0;7.0;8.0;10.0;6.0;4.0;3.0;1.0;2.0;2.0;1.0;1.0;16.0
2341;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2006 2e kwartaal;467.0;331.0;27.0;274.0;268.0;6.0;134.0;129.0;5.0;91.0;90.0;1.0;49.0;49.0;0.0;30.0;20.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;119.0;107.0;12.0;104.0;100.0;4.0;15.0;7.0;8.0;11.0;6.0;5.0;2.0;1.0;2.0;2.0;1.0;1.0;17.0
2342;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2006 3e kwartaal;472.0;332.0;24.0;277.0;270.0;8.0;144.0;138.0;6.0;88.0;87.0;1.0;45.0;44.0;1.0;31.0;21.0;7.0;7.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;122.0;109.0;13.0;106.0;102.0;4.0;16.0;7.0;9.0;12.0;5.0;6.0;2.0;1.0;1.0;3.0;1.0;1.0;18.0
2343;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2006 4e kwartaal;474.0;349.0;29.0;288.0;280.0;8.0;149.0;143.0;6.0;94.0;93.0;1.0;45.0;44.0;1.0;32.0;22.0;8.0;7.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;112.0;99.0;13.0;98.0;94.0;4.0;14.0;5.0;9.0;10.0;4.0;6.0;2.0;0.0;2.0;2.0;1.0;1.0;13.0
2344;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2006;469.0;334.0;26.0;276.0;270.0;7.0;140.0;134.0;5.0;90.0;89.0;1.0;47.0;47.0;1.0;31.0;20.0;7.0;6.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;119.0;106.0;13.0;104.0;100.0;4.0;15.0;7.0;8.0;11.0;5.0;5.0;2.0;1.0;2.0;2.0;1.0;1.0;16.0
2345;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2007 1e kwartaal;470.0;340.0;28.0;281.0;272.0;9.0;146.0;140.0;6.0;89.0;87.0;2.0;46.0;45.0;1.0;31.0;19.0;7.0;7.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;116.0;101.0;15.0;98.0;94.0;4.0;18.0;7.0;11.0;13.0;5.0;8.0;2.0;1.0;2.0;2.0;1.0;1.0;13.0
2346;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2007 2e kwartaal;478.0;346.0;31.0;281.0;274.0;7.0;143.0;138.0;6.0;92.0;91.0;1.0;45.0;45.0;1.0;34.0;22.0;7.0;6.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;119.0;104.0;15.0;101.0;97.0;4.0;18.0;7.0;11.0;13.0;5.0;8.0;4.0;1.0;2.0;2.0;1.0;1.0;13.0
2347;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2007 3e kwartaal;483.0;349.0;30.0;285.0;279.0;6.0;152.0;147.0;5.0;90.0;89.0;1.0;44.0;43.0;1.0;33.0;22.0;6.0;6.0;1.0;4.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;122.0;107.0;16.0;102.0;98.0;4.0;20.0;9.0;12.0;15.0;7.0;8.0;4.0;1.0;3.0;1.0;1.0;1.0;12.0
2348;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2007 4e kwartaal;484.0;360.0;31.0;289.0;283.0;6.0;155.0;150.0;5.0;91.0;90.0;1.0;43.0;43.0;0.0;40.0;24.0;9.0;8.0;2.0;5.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;108.0;94.0;14.0;91.0;87.0;4.0;17.0;7.0;10.0;12.0;6.0;7.0;4.0;1.0;2.0;1.0;0.0;1.0;15.0
2349;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2007;479.0;349.0;30.0;284.0;277.0;7.0;149.0;144.0;5.0;90.0;89.0;1.0;45.0;44.0;1.0;34.0;22.0;7.0;6.0;1.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;117.0;102.0;15.0;98.0;94.0;4.0;18.0;8.0;11.0;13.0;6.0;8.0;3.0;1.0;2.0;2.0;1.0;1.0;13.0
2350;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2008 1e kwartaal;481.0;361.0;33.0;291.0;283.0;7.0;159.0;153.0;6.0;87.0;86.0;1.0;45.0;44.0;1.0;37.0;24.0;8.0;6.0;1.0;3.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;108.0;94.0;14.0;92.0;88.0;4.0;16.0;5.0;10.0;11.0;5.0;6.0;2.0;0.0;2.0;2.0;0.0;2.0;12.0
2351;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2008 2e kwartaal;482.0;367.0;34.0;297.0;289.0;9.0;163.0;156.0;7.0;91.0;91.0;1.0;43.0;42.0;1.0;35.0;21.0;10.0;7.0;2.0;4.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;102.0;91.0;11.0;90.0;87.0;3.0;12.0;4.0;8.0;8.0;3.0;5.0;2.0;0.0;2.0;1.0;0.0;1.0;13.0
2352;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2008 3e kwartaal;487.0;364.0;31.0;298.0;292.0;6.0;163.0;158.0;5.0;92.0;91.0;1.0;43.0;42.0;1.0;35.0;22.0;8.0;7.0;2.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;110.0;97.0;12.0;96.0;92.0;4.0;14.0;6.0;8.0;10.0;4.0;6.0;3.0;1.0;2.0;1.0;1.0;1.0;14.0
2353;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2008 4e kwartaal;487.0;370.0;30.0;304.0;294.0;9.0;172.0;165.0;7.0;90.0;89.0;1.0;42.0;40.0;1.0;36.0;24.0;9.0;7.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;107.0;93.0;13.0;89.0;85.0;4.0;18.0;8.0;10.0;13.0;7.0;6.0;3.0;1.0;2.0;2.0;0.0;1.0;10.0
2354;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2008;484.0;365.0;32.0;297.0;290.0;8.0;164.0;158.0;6.0;90.0;89.0;1.0;43.0;42.0;1.0;36.0;23.0;9.0;7.0;2.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;106.0;94.0;13.0;92.0;88.0;4.0;15.0;6.0;9.0;11.0;5.0;6.0;3.0;0.0;2.0;2.0;0.0;1.0;12.0
2355;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2009 1e kwartaal;489.0;373.0;34.0;306.0;298.0;8.0;172.0;166.0;6.0;93.0;92.0;0.0;41.0;40.0;1.0;33.0;22.0;7.0;6.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;102.0;89.0;14.0;83.0;80.0;3.0;19.0;9.0;11.0;14.0;7.0;7.0;3.0;1.0;2.0;2.0;1.0;1.0;13.0
2356;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2009 2e kwartaal;478.0;364.0;30.0;302.0;294.0;8.0;170.0;163.0;6.0;87.0;86.0;1.0;45.0;44.0;2.0;32.0;23.0;6.0;5.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;104.0;90.0;14.0;87.0;84.0;3.0;17.0;7.0;11.0;13.0;6.0;7.0;2.0;0.0;2.0;2.0;0.0;2.0;10.0
2357;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2009 3e kwartaal;482.0;358.0;34.0;291.0;284.0;7.0;166.0;160.0;6.0;85.0;85.0;1.0;40.0;39.0;1.0;34.0;23.0;7.0;5.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;112.0;96.0;16.0;91.0;87.0;3.0;21.0;9.0;12.0;15.0;7.0;8.0;3.0;1.0;2.0;3.0;1.0;2.0;12.0
2358;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2009 4e kwartaal;485.0;364.0;38.0;296.0;289.0;7.0;167.0;162.0;6.0;86.0;85.0;1.0;43.0;42.0;0.0;30.0;20.0;7.0;6.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;111.0;93.0;18.0;89.0;84.0;5.0;22.0;9.0;13.0;14.0;6.0;9.0;3.0;1.0;3.0;4.0;2.0;2.0;10.0
2359;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2009;483.0;365.0;34.0;299.0;291.0;8.0;169.0;163.0;6.0;88.0;87.0;1.0;42.0;41.0;1.0;32.0;22.0;7.0;6.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;107.0;92.0;15.0;88.0;84.0;4.0;20.0;8.0;12.0;14.0;7.0;8.0;3.0;1.0;2.0;3.0;1.0;2.0;11.0
2360;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2010 1e kwartaal;481.0;356.0;33.0;292.0;285.0;8.0;168.0;162.0;6.0;86.0;85.0;1.0;38.0;37.0;1.0;31.0;22.0;6.0;5.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;112.0;94.0;18.0;92.0;86.0;6.0;20.0;8.0;12.0;13.0;6.0;7.0;3.0;1.0;3.0;3.0;1.0;2.0;13.0
2361;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2010 2e kwartaal;484.0;361.0;32.0;296.0;287.0;9.0;179.0;172.0;7.0;80.0;79.0;1.0;37.0;36.0;1.0;33.0;22.0;8.0;6.0;1.0;2.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;110.0;92.0;18.0;90.0;84.0;6.0;20.0;8.0;12.0;13.0;6.0;8.0;4.0;1.0;3.0;3.0;1.0;1.0;14.0
2362;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2010 3e kwartaal;487.0;360.0;34.0;292.0;282.0;10.0;175.0;168.0;7.0;82.0;80.0;1.0;35.0;34.0;1.0;34.0;24.0;7.0;7.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;112.0;96.0;16.0;94.0;89.0;5.0;18.0;6.0;11.0;12.0;5.0;7.0;4.0;1.0;3.0;2.0;0.0;1.0;15.0
2363;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2010 4e kwartaal;477.0;359.0;33.0;291.0;282.0;9.0;173.0;167.0;6.0;84.0;83.0;2.0;34.0;33.0;1.0;35.0;25.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;101.0;87.0;15.0;87.0;82.0;5.0;15.0;5.0;10.0;9.0;4.0;5.0;4.0;1.0;3.0;2.0;1.0;2.0;17.0
2364;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2010;482.0;359.0;33.0;293.0;284.0;9.0;174.0;167.0;6.0;83.0;82.0;1.0;36.0;35.0;1.0;33.0;23.0;7.0;6.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;109.0;92.0;17.0;91.0;85.0;5.0;18.0;7.0;11.0;12.0;5.0;7.0;4.0;1.0;3.0;3.0;1.0;2.0;14.0
2365;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2011 1e kwartaal;483.0;360.0;30.0;292.0;284.0;8.0;176.0;171.0;5.0;83.0;82.0;2.0;32.0;31.0;1.0;38.0;27.0;7.0;6.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;107.0;90.0;16.0;89.0;84.0;5.0;18.0;6.0;11.0;13.0;5.0;8.0;3.0;1.0;2.0;2.0;1.0;1.0;16.0
2366;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2011 2e kwartaal;483.0;360.0;29.0;297.0;290.0;8.0;183.0;178.0;5.0;85.0;83.0;2.0;30.0;29.0;1.0;34.0;23.0;6.0;5.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;107.0;89.0;18.0;87.0;83.0;5.0;20.0;7.0;13.0;14.0;5.0;9.0;3.0;1.0;2.0;3.0;1.0;2.0;16.0
2367;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2011 3e kwartaal;475.0;353.0;33.0;286.0;278.0;8.0;178.0;172.0;6.0;79.0;78.0;1.0;29.0;28.0;1.0;34.0;23.0;6.0;5.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;106.0;90.0;16.0;86.0;83.0;3.0;20.0;7.0;13.0;13.0;5.0;8.0;4.0;1.0;3.0;3.0;1.0;2.0;16.0
2368;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2011 4e kwartaal;472.0;356.0;34.0;289.0;282.0;7.0;183.0;178.0;5.0;76.0;74.0;2.0;31.0;30.0;1.0;33.0;22.0;7.0;6.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;106.0;89.0;17.0;87.0;82.0;4.0;19.0;6.0;13.0;14.0;5.0;9.0;3.0;1.0;2.0;2.0;1.0;1.0;9.0
2369;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2011;478.0;357.0;31.0;291.0;283.0;8.0;180.0;175.0;5.0;81.0;79.0;1.0;30.0;29.0;1.0;35.0;24.0;7.0;5.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;106.0;90.0;17.0;87.0;83.0;4.0;19.0;7.0;13.0;13.0;5.0;9.0;3.0;1.0;3.0;3.0;1.0;1.0;14.0
2370;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2012 1e kwartaal;476.0;355.0;33.0;287.0;278.0;9.0;181.0;175.0;6.0;77.0;75.0;2.0;29.0;28.0;1.0;35.0;24.0;7.0;6.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;108.0;92.0;16.0;90.0;85.0;4.0;19.0;7.0;12.0;14.0;5.0;9.0;3.0;0.0;2.0;2.0;1.0;1.0;13.0
2371;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2012 2e kwartaal;480.0;358.0;35.0;288.0;278.0;10.0;185.0;176.0;9.0;72.0;71.0;1.0;31.0;31.0;0.0;35.0;23.0;7.0;7.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;109.0;93.0;17.0;90.0;86.0;5.0;19.0;7.0;12.0;14.0;6.0;9.0;3.0;1.0;2.0;2.0;1.0;1.0;13.0
2372;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2012 3e kwartaal;467.0;347.0;32.0;283.0;272.0;11.0;177.0;167.0;10.0;76.0;75.0;0.0;30.0;30.0;1.0;32.0;23.0;5.0;5.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;112.0;95.0;17.0;92.0;87.0;5.0;20.0;8.0;12.0;13.0;6.0;8.0;4.0;1.0;3.0;3.0;1.0;1.0;9.0
2373;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2012 4e kwartaal;462.0;351.0;32.0;285.0;274.0;11.0;176.0;167.0;9.0;77.0;75.0;2.0;32.0;31.0;1.0;34.0;22.0;7.0;6.0;1.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;98.0;83.0;16.0;80.0;75.0;5.0;18.0;7.0;11.0;12.0;6.0;7.0;4.0;1.0;3.0;2.0;1.0;1.0;13.0
2374;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2012;472.0;353.0;33.0;286.0;275.0;10.0;180.0;171.0;8.0;75.0;74.0;1.0;31.0;30.0;1.0;34.0;23.0;7.0;6.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;107.0;91.0;16.0;88.0;83.0;5.0;19.0;7.0;12.0;13.0;6.0;8.0;3.0;1.0;3.0;2.0;1.0;1.0;12.0
2375;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013 1e kwartaal;479.0;359.0;32.0;290.0;279.0;11.0;184.0;176.0;8.0;73.0;71.0;1.0;33.0;32.0;1.0;37.0;25.0;8.0;7.0;1.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;106.0;84.0;22.0;80.0;75.0;5.0;25.0;8.0;17.0;19.0;7.0;12.0;4.0;1.0;4.0;2.0;0.0;2.0;14.0
2376;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013 2e kwartaal;478.0;355.0;33.0;288.0;279.0;9.0;188.0;180.0;7.0;71.0;70.0;1.0;29.0;29.0;1.0;33.0;22.0;7.0;6.0;1.0;3.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;107.0;83.0;24.0;80.0;75.0;6.0;27.0;9.0;18.0;19.0;7.0;12.0;4.0;0.0;4.0;3.0;1.0;2.0;17.0
2377;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013 3e kwartaal;471.0;352.0;35.0;282.0;272.0;10.0;185.0;177.0;8.0;67.0;65.0;1.0;31.0;30.0;1.0;35.0;24.0;6.0;5.0;1.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;103.0;81.0;21.0;78.0;73.0;5.0;25.0;8.0;17.0;18.0;7.0;11.0;4.0;1.0;4.0;3.0;1.0;2.0;16.0
2378;Jongste kind 6 tot 12 jaar;Paar: met kind(eren);2013 4e kwartaal;472.0;352.0;39.0;278.0;269.0;9.0;182.0;175.0;7.0;68.0;66.0;1.0;28.0;27.0;1.0;34.0;25.0;5.0;4.0;0.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;103.0;81.0;22.0;76.0;71.0;5.0;27.0;10.0;17.0;20.0;8.0;12.0;4.0;0.0;4.0;2.0;1.0;1.0;18.0
