ID;Geslacht;LeeftijdOp31December;Perioden;VanEchtScheidendePersonen_1;VanEchtScheidendenPer1000Gehuwden_2;VanEchtScheidendenPer1000Inwoners_3;VerweduwendePersonen_4;VerweduwendePersonenPer1000Gehuwden_5;VerweduwendePersonenPer1000Inwoners_6
292;Totaal mannen en vrouwen;19 jaar;1962;37;4.7;0.2;7;0.9;0.0
293;Totaal mannen en vrouwen;19 jaar;1963;35;4.0;0.2;6;0.7;0.0
294;Totaal mannen en vrouwen;19 jaar;1964;52;5.9;0.3;5;0.6;0.0
295;Totaal mannen en vrouwen;19 jaar;1965;53;4.2;0.2;9;0.7;0.0
296;Totaal mannen en vrouwen;19 jaar;1966;59;4.6;0.2;12;0.9;0.0
297;Totaal mannen en vrouwen;19 jaar;1967;53;4.5;0.2;5;0.4;0.0
298;Totaal mannen en vrouwen;19 jaar;1968;63;5.3;0.3;12;1.0;0.1
299;Totaal mannen en vrouwen;19 jaar;1969;86;7.1;0.4;12;1.0;0.1
300;Totaal mannen en vrouwen;19 jaar;1970;79;6.1;0.4;17;1.3;0.1
301;Totaal mannen en vrouwen;19 jaar;1971;95;6.7;0.4;12;0.8;0.1
302;Totaal mannen en vrouwen;19 jaar;1972;77;5.4;0.3;13;0.9;0.1
303;Totaal mannen en vrouwen;19 jaar;1973;126;8.8;0.6;15;1.0;0.1
304;Totaal mannen en vrouwen;19 jaar;1974;90;6.3;0.4;12;0.8;0.1
305;Totaal mannen en vrouwen;19 jaar;1975;118;9.1;0.5;5;0.4;0.0
306;Totaal mannen en vrouwen;19 jaar;1976;92;7.5;0.4;6;0.5;0.0
307;Totaal mannen en vrouwen;19 jaar;1977;82;7.6;0.3;11;1.0;0.0
308;Totaal mannen en vrouwen;19 jaar;1978;95;10.2;0.4;6;0.6;0.0
309;Totaal mannen en vrouwen;19 jaar;1979;86;10.3;0.4;3;0.4;0.0
310;Totaal mannen en vrouwen;19 jaar;1980;92;12.2;0.4;8;1.1;0.0
311;Totaal mannen en vrouwen;19 jaar;1981;89;12.9;0.4;1;0.1;0.0
312;Totaal mannen en vrouwen;19 jaar;1982;94;16.0;0.4;11;1.9;0.0
313;Totaal mannen en vrouwen;19 jaar;1983;80;14.7;0.3;4;0.7;0.0
314;Totaal mannen en vrouwen;19 jaar;1984;68;15.5;0.3;0;0.0;0.0
315;Totaal mannen en vrouwen;19 jaar;1985;80;21.8;0.3;2;0.5;0.0
316;Totaal mannen en vrouwen;19 jaar;1986;69;21.6;0.3;2;0.6;0.0
317;Totaal mannen en vrouwen;19 jaar;1987;54;16.7;0.2;0;0.0;0.0
318;Totaal mannen en vrouwen;19 jaar;1988;58;17.4;0.2;4;1.2;0.0
319;Totaal mannen en vrouwen;19 jaar;1989;40;11.3;0.2;2;0.6;0.0
320;Totaal mannen en vrouwen;19 jaar;1990;47;11.6;0.2;5;1.2;0.0
321;Totaal mannen en vrouwen;19 jaar;1991;41;11.1;0.2;1;0.3;0.0
322;Totaal mannen en vrouwen;19 jaar;1992;43;12.1;0.2;1;0.3;0.0
323;Totaal mannen en vrouwen;19 jaar;1993;41;13.8;0.2;3;1.0;0.0
324;Totaal mannen en vrouwen;19 jaar;1994;37;14.2;0.2;1;0.4;0.0
325;Totaal mannen en vrouwen;19 jaar;1995;17;8.6;0.1;1;0.5;0.0
326;Totaal mannen en vrouwen;19 jaar;1996;22;11.9;0.1;0;0.0;0.0
327;Totaal mannen en vrouwen;19 jaar;1997;28;15.6;0.2;0;0.0;0.0
328;Totaal mannen en vrouwen;19 jaar;1998;22;12.3;0.1;2;1.1;0.0
329;Totaal mannen en vrouwen;19 jaar;1999;17;9.5;0.1;1;0.6;0.0
330;Totaal mannen en vrouwen;19 jaar;2000;24;13.3;0.1;0;0.0;0.0
331;Totaal mannen en vrouwen;19 jaar;2001;12;7.0;0.1;1;0.6;0.0
332;Totaal mannen en vrouwen;19 jaar;2002;16;9.6;0.1;1;0.6;0.0
333;Totaal mannen en vrouwen;19 jaar;2003;10;6.2;0.1;2;1.2;0.0
334;Totaal mannen en vrouwen;19 jaar;2004;26;19.4;0.1;1;0.7;0.0
335;Totaal mannen en vrouwen;19 jaar;2005;12;13.3;0.1;0;0.0;0.0
336;Totaal mannen en vrouwen;19 jaar;2006;10;17.4;0.1;1;1.7;0.0
337;Totaal mannen en vrouwen;19 jaar;2007;13;26.1;0.1;0;0.0;0.0
338;Totaal mannen en vrouwen;19 jaar;2008;10;18.9;0.1;1;1.9;0.0
339;Totaal mannen en vrouwen;19 jaar;2009;10;20.3;0.0;2;4.1;0.0
340;Totaal mannen en vrouwen;19 jaar;2010;13;26.5;0.1;0;0.0;0.0
341;Totaal mannen en vrouwen;19 jaar;2011;11;23.8;0.1;0;0.0;0.0
342;Totaal mannen en vrouwen;19 jaar;2012;8;19.9;0.0;0;0.0;0.0
343;Totaal mannen en vrouwen;19 jaar;2013;13;34.7;0.1;0;0.0;0.0
344;Totaal mannen en vrouwen;19 jaar;2014;11;35.5;0.1;0;0.0;0.0
345;Totaal mannen en vrouwen;19 jaar;2015;7;21.8;0.0;0;0.0;0.0
346;Totaal mannen en vrouwen;19 jaar;2016;6;16.4;0.0;1;2.7;0.0
347;Totaal mannen en vrouwen;19 jaar;2017;7;19.4;0.0;0;0.0;0.0
348;Totaal mannen en vrouwen;19 jaar;2018;5;16.8;0.0;0;0.0;0.0
349;Totaal mannen en vrouwen;19 jaar;2019;3;12.3;0.0;1;4.1;0.0
350;Totaal mannen en vrouwen;20 jaar;1950;65;7.5;0.4;4;0.5;0.0
351;Totaal mannen en vrouwen;20 jaar;1951;46;5.4;0.3;2;0.2;0.0
352;Totaal mannen en vrouwen;20 jaar;1952;44;4.9;0.3;3;0.3;0.0
353;Totaal mannen en vrouwen;20 jaar;1953;60;6.8;0.4;11;1.2;0.1
354;Totaal mannen en vrouwen;20 jaar;1954;39;4.2;0.2;9;1.0;0.1
355;Totaal mannen en vrouwen;20 jaar;1955;60;6.6;0.4;7;0.8;0.0
356;Totaal mannen en vrouwen;20 jaar;1956;76;8.1;0.5;5;0.5;0.0
357;Totaal mannen en vrouwen;20 jaar;1957;48;4.9;0.3;9;0.9;0.1
358;Totaal mannen en vrouwen;20 jaar;1958;50;4.7;0.3;10;0.9;0.1
359;Totaal mannen en vrouwen;20 jaar;1959;62;5.6;0.4;7;0.6;0.0
360;Totaal mannen en vrouwen;20 jaar;1960;93;7.6;0.5;10;0.8;0.1
361;Totaal mannen en vrouwen;20 jaar;1961;83;6.3;0.5;12;0.9;0.1
362;Totaal mannen en vrouwen;20 jaar;1962;84;5.8;0.5;11;0.8;0.1
363;Totaal mannen en vrouwen;20 jaar;1963;108;6.6;0.6;10;0.6;0.1
364;Totaal mannen en vrouwen;20 jaar;1964;79;4.3;0.4;16;0.9;0.1
365;Totaal mannen en vrouwen;20 jaar;1965;99;5.3;0.5;14;0.7;0.1
366;Totaal mannen en vrouwen;20 jaar;1966;150;5.6;0.6;18;0.7;0.1
367;Totaal mannen en vrouwen;20 jaar;1967;125;4.6;0.5;15;0.5;0.1
368;Totaal mannen en vrouwen;20 jaar;1968;162;6.3;0.7;11;0.4;0.0
369;Totaal mannen en vrouwen;20 jaar;1969;158;6.2;0.7;14;0.5;0.1
370;Totaal mannen en vrouwen;20 jaar;1970;174;6.7;0.8;20;0.8;0.1
371;Totaal mannen en vrouwen;20 jaar;1971;197;7.1;0.9;19;0.7;0.1
372;Totaal mannen en vrouwen;20 jaar;1972;182;6.2;0.8;18;0.6;0.1
373;Totaal mannen en vrouwen;20 jaar;1973;241;8.2;1.1;23;0.8;0.1
374;Totaal mannen en vrouwen;20 jaar;1974;257;8.7;1.1;13;0.4;0.1
375;Totaal mannen en vrouwen;20 jaar;1975;245;8.5;1.1;16;0.6;0.1
376;Totaal mannen en vrouwen;20 jaar;1976;221;8.2;1.0;18;0.7;0.1
377;Totaal mannen en vrouwen;20 jaar;1977;232;9.3;1.0;17;0.7;0.1
378;Totaal mannen en vrouwen;20 jaar;1978;232;10.5;1.0;9;0.4;0.0
379;Totaal mannen en vrouwen;20 jaar;1979;208;10.8;0.9;9;0.5;0.0
380;Totaal mannen en vrouwen;20 jaar;1980;204;11.5;0.8;13;0.7;0.1
381;Totaal mannen en vrouwen;20 jaar;1981;194;12.0;0.8;12;0.7;0.0
382;Totaal mannen en vrouwen;20 jaar;1982;215;14.9;0.9;13;0.9;0.1
383;Totaal mannen en vrouwen;20 jaar;1983;192;15.1;0.8;4;0.3;0.0
384;Totaal mannen en vrouwen;20 jaar;1984;194;17.6;0.8;5;0.5;0.0
385;Totaal mannen en vrouwen;20 jaar;1985;187;20.6;0.7;7;0.8;0.0
386;Totaal mannen en vrouwen;20 jaar;1986;169;21.9;0.7;4;0.5;0.0
387;Totaal mannen en vrouwen;20 jaar;1987;130;18.6;0.5;3;0.4;0.0
388;Totaal mannen en vrouwen;20 jaar;1988;126;18.5;0.5;3;0.4;0.0
389;Totaal mannen en vrouwen;20 jaar;1989;135;19.4;0.5;1;0.1;0.0
390;Totaal mannen en vrouwen;20 jaar;1990;110;14.5;0.4;5;0.7;0.0
391;Totaal mannen en vrouwen;20 jaar;1991;128;18.0;0.5;4;0.6;0.0
392;Totaal mannen en vrouwen;20 jaar;1992;118;16.9;0.5;3;0.4;0.0
393;Totaal mannen en vrouwen;20 jaar;1993;109;18.6;0.5;5;0.9;0.0
394;Totaal mannen en vrouwen;20 jaar;1994;111;21.1;0.6;7;1.3;0.0
395;Totaal mannen en vrouwen;20 jaar;1995;71;16.1;0.4;2;0.5;0.0
396;Totaal mannen en vrouwen;20 jaar;1996;60;16.6;0.3;2;0.6;0.0
397;Totaal mannen en vrouwen;20 jaar;1997;57;15.3;0.3;1;0.3;0.0
398;Totaal mannen en vrouwen;20 jaar;1998;54;14.6;0.3;1;0.3;0.0
399;Totaal mannen en vrouwen;20 jaar;1999;61;16.3;0.3;4;1.1;0.0
400;Totaal mannen en vrouwen;20 jaar;2000;59;15.6;0.3;2;0.5;0.0
401;Totaal mannen en vrouwen;20 jaar;2001;54;14.0;0.3;1;0.3;0.0
402;Totaal mannen en vrouwen;20 jaar;2002;56;15.3;0.3;4;1.1;0.0
403;Totaal mannen en vrouwen;20 jaar;2003;58;16.6;0.3;0;0.0;0.0
404;Totaal mannen en vrouwen;20 jaar;2004;54;16.6;0.3;1;0.3;0.0
405;Totaal mannen en vrouwen;20 jaar;2005;47;18.3;0.2;2;0.8;0.0
406;Totaal mannen en vrouwen;20 jaar;2006;47;25.8;0.2;2;1.1;0.0
407;Totaal mannen en vrouwen;20 jaar;2007;41;28.2;0.2;0;0.0;0.0
408;Totaal mannen en vrouwen;20 jaar;2008;29;21.2;0.1;2;1.5;0.0
409;Totaal mannen en vrouwen;20 jaar;2009;34;23.5;0.2;0;0.0;0.0
410;Totaal mannen en vrouwen;20 jaar;2010;35;25.7;0.2;0;0.0;0.0
411;Totaal mannen en vrouwen;20 jaar;2011;44;35.8;0.2;0;0.0;0.0
412;Totaal mannen en vrouwen;20 jaar;2012;33;28.3;0.2;0;0.0;0.0
413;Totaal mannen en vrouwen;20 jaar;2013;23;23.0;0.1;1;1.0;0.0
414;Totaal mannen en vrouwen;20 jaar;2014;23;24.8;0.1;0;0.0;0.0
415;Totaal mannen en vrouwen;20 jaar;2015;19;21.4;0.1;0;0.0;0.0
416;Totaal mannen en vrouwen;20 jaar;2016;20;21.9;0.1;0;0.0;0.0
417;Totaal mannen en vrouwen;20 jaar;2017;32;34.5;0.2;1;1.1;0.0
418;Totaal mannen en vrouwen;20 jaar;2018;31;36.0;0.1;1;1.2;0.0
419;Totaal mannen en vrouwen;20 jaar;2019;18;24.1;0.1;0;0.0;0.0
420;Totaal mannen en vrouwen;21 jaar;1950;114;7.5;0.7;12;0.8;0.1
421;Totaal mannen en vrouwen;21 jaar;1951;86;5.4;0.5;10;0.6;0.1
422;Totaal mannen en vrouwen;21 jaar;1952;73;4.7;0.5;11;0.7;0.1
423;Totaal mannen en vrouwen;21 jaar;1953;91;5.6;0.6;10;0.6;0.1
424;Totaal mannen en vrouwen;21 jaar;1954;89;5.7;0.6;11;0.7;0.1
425;Totaal mannen en vrouwen;21 jaar;1955;99;6.0;0.6;14;0.9;0.1
426;Totaal mannen en vrouwen;21 jaar;1956;107;6.4;0.7;10;0.6;0.1
427;Totaal mannen en vrouwen;21 jaar;1957;103;5.9;0.6;15;0.9;0.1
428;Totaal mannen en vrouwen;21 jaar;1958;99;5.4;0.6;8;0.4;0.1
429;Totaal mannen en vrouwen;21 jaar;1959;104;5.3;0.6;10;0.5;0.1
430;Totaal mannen en vrouwen;21 jaar;1960;105;5.2;0.6;14;0.7;0.1
431;Totaal mannen en vrouwen;21 jaar;1961;153;6.8;0.9;15;0.7;0.1
432;Totaal mannen en vrouwen;21 jaar;1962;145;6.0;0.9;15;0.6;0.1
433;Totaal mannen en vrouwen;21 jaar;1963;166;6.3;0.9;20;0.8;0.1
434;Totaal mannen en vrouwen;21 jaar;1964;172;5.7;0.9;14;0.5;0.1
435;Totaal mannen en vrouwen;21 jaar;1965;168;5.0;0.8;19;0.6;0.1
436;Totaal mannen en vrouwen;21 jaar;1966;167;4.9;0.9;19;0.6;0.1
437;Totaal mannen en vrouwen;21 jaar;1967;264;5.4;1.0;36;0.7;0.1
438;Totaal mannen en vrouwen;21 jaar;1968;306;6.1;1.2;28;0.6;0.1
439;Totaal mannen en vrouwen;21 jaar;1969;262;5.5;1.1;35;0.7;0.1
440;Totaal mannen en vrouwen;21 jaar;1970;276;5.8;1.2;25;0.5;0.1
441;Totaal mannen en vrouwen;21 jaar;1971;288;6.0;1.3;20;0.4;0.1
442;Totaal mannen en vrouwen;21 jaar;1972;372;7.4;1.7;25;0.5;0.1
443;Totaal mannen en vrouwen;21 jaar;1973;409;8.0;1.8;29;0.6;0.1
444;Totaal mannen en vrouwen;21 jaar;1974;419;8.2;1.9;24;0.5;0.1
445;Totaal mannen en vrouwen;21 jaar;1975;431;8.5;1.9;27;0.5;0.1
446;Totaal mannen en vrouwen;21 jaar;1976;466;9.6;2.0;32;0.7;0.1
447;Totaal mannen en vrouwen;21 jaar;1977;393;8.6;1.7;26;0.6;0.1
448;Totaal mannen en vrouwen;21 jaar;1978;470;11.2;2.0;22;0.5;0.1
449;Totaal mannen en vrouwen;21 jaar;1979;403;10.6;1.7;16;0.4;0.1
450;Totaal mannen en vrouwen;21 jaar;1980;384;11.1;1.6;20;0.6;0.1
451;Totaal mannen en vrouwen;21 jaar;1981;411;12.9;1.7;16;0.5;0.1
452;Totaal mannen en vrouwen;21 jaar;1982;441;15.1;1.7;7;0.2;0.0
453;Totaal mannen en vrouwen;21 jaar;1983;404;15.1;1.6;13;0.5;0.1
454;Totaal mannen en vrouwen;21 jaar;1984;393;17.1;1.5;9;0.4;0.0
455;Totaal mannen en vrouwen;21 jaar;1985;352;17.5;1.4;8;0.4;0.0
456;Totaal mannen en vrouwen;21 jaar;1986;327;19.2;1.3;12;0.7;0.0
457;Totaal mannen en vrouwen;21 jaar;1987;260;17.2;1.0;5;0.3;0.0
458;Totaal mannen en vrouwen;21 jaar;1988;262;19.8;1.1;5;0.4;0.0
459;Totaal mannen en vrouwen;21 jaar;1989;240;18.5;1.0;6;0.5;0.0
460;Totaal mannen en vrouwen;21 jaar;1990;262;18.9;1.0;5;0.4;0.0
461;Totaal mannen en vrouwen;21 jaar;1991;244;19.2;1.0;8;0.6;0.0
462;Totaal mannen en vrouwen;21 jaar;1992;272;22.3;1.1;11;0.9;0.0
463;Totaal mannen en vrouwen;21 jaar;1993;285;26.5;1.2;5;0.5;0.0
464;Totaal mannen en vrouwen;21 jaar;1994;229;24.2;1.1;9;1.0;0.0
465;Totaal mannen en vrouwen;21 jaar;1995;178;21.5;0.9;2;0.2;0.0
466;Totaal mannen en vrouwen;21 jaar;1996;157;22.5;0.8;5;0.7;0.0
467;Totaal mannen en vrouwen;21 jaar;1997;124;20.0;0.7;1;0.2;0.0
468;Totaal mannen en vrouwen;21 jaar;1998;102;15.8;0.5;3;0.5;0.0
469;Totaal mannen en vrouwen;21 jaar;1999;123;19.1;0.7;7;1.1;0.0
470;Totaal mannen en vrouwen;21 jaar;2000;131;20.2;0.7;7;1.1;0.0
471;Totaal mannen en vrouwen;21 jaar;2001;133;20.1;0.7;3;0.5;0.0
472;Totaal mannen en vrouwen;21 jaar;2002;101;15.0;0.5;7;1.0;0.0
473;Totaal mannen en vrouwen;21 jaar;2003;93;14.8;0.5;0;0.0;0.0
474;Totaal mannen en vrouwen;21 jaar;2004;99;16.9;0.5;5;0.9;0.0
475;Totaal mannen en vrouwen;21 jaar;2005;97;18.3;0.5;2;0.4;0.0
476;Totaal mannen en vrouwen;21 jaar;2006;78;18.2;0.4;4;0.9;0.0
477;Totaal mannen en vrouwen;21 jaar;2007;66;18.7;0.3;1;0.3;0.0
478;Totaal mannen en vrouwen;21 jaar;2008;60;18.6;0.3;1;0.3;0.0
479;Totaal mannen en vrouwen;21 jaar;2009;68;20.8;0.3;2;0.6;0.0
480;Totaal mannen en vrouwen;21 jaar;2010;62;19.2;0.3;2;0.6;0.0
481;Totaal mannen en vrouwen;21 jaar;2011;67;22.5;0.3;2;0.7;0.0
482;Totaal mannen en vrouwen;21 jaar;2012;68;25.7;0.3;2;0.8;0.0
483;Totaal mannen en vrouwen;21 jaar;2013;62;24.8;0.3;3;1.2;0.0
484;Totaal mannen en vrouwen;21 jaar;2014;47;21.1;0.2;0;0.0;0.0
485;Totaal mannen en vrouwen;21 jaar;2015;51;23.5;0.2;1;0.5;0.0
486;Totaal mannen en vrouwen;21 jaar;2016;53;24.7;0.3;0;0.0;0.0
487;Totaal mannen en vrouwen;21 jaar;2017;44;21.2;0.2;1;0.5;0.0
488;Totaal mannen en vrouwen;21 jaar;2018;40;20.2;0.2;2;1.0;0.0
489;Totaal mannen en vrouwen;21 jaar;2019;48;25.8;0.2;1;0.5;0.0
490;Totaal mannen en vrouwen;22 jaar;1950;198;8.0;1.2;16;0.6;0.1
491;Totaal mannen en vrouwen;22 jaar;1951;144;5.8;0.9;10;0.4;0.1
492;Totaal mannen en vrouwen;22 jaar;1952;147;5.7;0.9;22;0.9;0.1
493;Totaal mannen en vrouwen;22 jaar;1953;119;4.8;0.7;23;0.9;0.1
494;Totaal mannen en vrouwen;22 jaar;1954;128;4.9;0.8;25;1.0;0.2
495;Totaal mannen en vrouwen;22 jaar;1955;122;4.8;0.8;13;0.5;0.1
496;Totaal mannen en vrouwen;22 jaar;1956;153;5.6;1.0;24;0.9;0.2
497;Totaal mannen en vrouwen;22 jaar;1957;147;5.3;0.9;20;0.7;0.1
498;Totaal mannen en vrouwen;22 jaar;1958;152;5.2;1.0;24;0.8;0.2
499;Totaal mannen en vrouwen;22 jaar;1959;162;5.3;1.0;19;0.6;0.1
500;Totaal mannen en vrouwen;22 jaar;1960;179;5.5;1.1;26;0.8;0.2
501;Totaal mannen en vrouwen;22 jaar;1961;214;6.2;1.3;18;0.5;0.1
502;Totaal mannen en vrouwen;22 jaar;1962;207;5.5;1.2;27;0.7;0.2
503;Totaal mannen en vrouwen;22 jaar;1963;212;5.4;1.3;26;0.7;0.2
504;Totaal mannen en vrouwen;22 jaar;1964;213;4.9;1.2;25;0.6;0.1
505;Totaal mannen en vrouwen;22 jaar;1965;250;5.0;1.3;29;0.6;0.2
506;Totaal mannen en vrouwen;22 jaar;1966;266;4.8;1.3;17;0.3;0.1
507;Totaal mannen en vrouwen;22 jaar;1967;244;4.4;1.3;35;0.6;0.2
508;Totaal mannen en vrouwen;22 jaar;1968;421;5.3;1.6;39;0.5;0.1
509;Totaal mannen en vrouwen;22 jaar;1969;461;5.8;1.8;38;0.5;0.2
510;Totaal mannen en vrouwen;22 jaar;1970;429;5.6;1.8;39;0.5;0.2
511;Totaal mannen en vrouwen;22 jaar;1971;487;6.4;2.1;37;0.5;0.2
512;Totaal mannen en vrouwen;22 jaar;1972;544;7.1;2.4;46;0.6;0.2
513;Totaal mannen en vrouwen;22 jaar;1973;640;8.3;2.9;36;0.5;0.2
514;Totaal mannen en vrouwen;22 jaar;1974;663;8.5;2.9;21;0.3;0.1
515;Totaal mannen en vrouwen;22 jaar;1975;742;9.7;3.3;37;0.5;0.2
516;Totaal mannen en vrouwen;22 jaar;1976;734;9.9;3.2;33;0.4;0.1
517;Totaal mannen en vrouwen;22 jaar;1977;741;10.4;3.2;33;0.5;0.1
518;Totaal mannen en vrouwen;22 jaar;1978;834;12.5;3.6;38;0.6;0.2
519;Totaal mannen en vrouwen;22 jaar;1979;788;12.7;3.3;33;0.5;0.1
520;Totaal mannen en vrouwen;22 jaar;1980;752;13.1;3.1;21;0.4;0.1
521;Totaal mannen en vrouwen;22 jaar;1981;786;14.6;3.2;24;0.4;0.1
522;Totaal mannen en vrouwen;22 jaar;1982;767;15.6;3.1;23;0.5;0.1
523;Totaal mannen en vrouwen;22 jaar;1983;686;14.8;2.7;24;0.5;0.1
524;Totaal mannen en vrouwen;22 jaar;1984;674;16.3;2.7;23;0.6;0.1
525;Totaal mannen en vrouwen;22 jaar;1985;631;17.3;2.5;17;0.5;0.1
526;Totaal mannen en vrouwen;22 jaar;1986;534;16.3;2.1;15;0.5;0.1
527;Totaal mannen en vrouwen;22 jaar;1987;445;15.4;1.8;17;0.6;0.1
528;Totaal mannen en vrouwen;22 jaar;1988;437;17.2;1.8;14;0.6;0.1
529;Totaal mannen en vrouwen;22 jaar;1989;380;16.8;1.5;5;0.2;0.0
530;Totaal mannen en vrouwen;22 jaar;1990;401;17.4;1.6;12;0.5;0.0
531;Totaal mannen en vrouwen;22 jaar;1991;416;18.6;1.6;7;0.3;0.0
532;Totaal mannen en vrouwen;22 jaar;1992;441;21.4;1.7;13;0.6;0.1
533;Totaal mannen en vrouwen;22 jaar;1993;443;24.3;1.8;9;0.5;0.0
534;Totaal mannen en vrouwen;22 jaar;1994;444;27.4;1.9;8;0.5;0.0
535;Totaal mannen en vrouwen;22 jaar;1995;380;27.1;1.8;9;0.6;0.0
536;Totaal mannen en vrouwen;22 jaar;1996;297;24.4;1.5;9;0.7;0.0
537;Totaal mannen en vrouwen;22 jaar;1997;223;20.7;1.2;8;0.7;0.0
538;Totaal mannen en vrouwen;22 jaar;1998;198;20.0;1.0;6;0.6;0.0
539;Totaal mannen en vrouwen;22 jaar;1999;189;18.5;1.0;4;0.4;0.0
540;Totaal mannen en vrouwen;22 jaar;2000;178;17.2;0.9;5;0.5;0.0
541;Totaal mannen en vrouwen;22 jaar;2001;212;20.8;1.1;4;0.4;0.0
542;Totaal mannen en vrouwen;22 jaar;2002;175;16.8;0.9;4;0.4;0.0
543;Totaal mannen en vrouwen;22 jaar;2003;189;18.1;1.0;7;0.7;0.0
544;Totaal mannen en vrouwen;22 jaar;2004;159;16.7;0.8;7;0.7;0.0
545;Totaal mannen en vrouwen;22 jaar;2005;193;21.8;1.0;3;0.3;0.0
546;Totaal mannen en vrouwen;22 jaar;2006;159;19.5;0.8;3;0.4;0.0
547;Totaal mannen en vrouwen;22 jaar;2007;109;15.5;0.6;2;0.3;0.0
548;Totaal mannen en vrouwen;22 jaar;2008;113;17.3;0.6;4;0.6;0.0
549;Totaal mannen en vrouwen;22 jaar;2009;125;19.8;0.6;1;0.2;0.0
550;Totaal mannen en vrouwen;22 jaar;2010;131;20.8;0.6;2;0.3;0.0
551;Totaal mannen en vrouwen;22 jaar;2011;115;19.2;0.6;3;0.5;0.0
552;Totaal mannen en vrouwen;22 jaar;2012;144;25.8;0.7;1;0.2;0.0
553;Totaal mannen en vrouwen;22 jaar;2013;132;26.5;0.6;1;0.2;0.0
554;Totaal mannen en vrouwen;22 jaar;2014;100;21.1;0.5;2;0.4;0.0
555;Totaal mannen en vrouwen;22 jaar;2015;81;18.2;0.4;1;0.2;0.0
556;Totaal mannen en vrouwen;22 jaar;2016;106;23.9;0.5;3;0.7;0.0
557;Totaal mannen en vrouwen;22 jaar;2017;103;24.3;0.5;2;0.5;0.0
558;Totaal mannen en vrouwen;22 jaar;2018;92;22.7;0.4;0;0.0;0.0
559;Totaal mannen en vrouwen;22 jaar;2019;80;20.8;0.4;1;0.3;0.0
560;Totaal mannen en vrouwen;23 jaar;1950;278;8.1;1.8;39;1.1;0.2
561;Totaal mannen en vrouwen;23 jaar;1951;220;6.0;1.4;31;0.8;0.2
562;Totaal mannen en vrouwen;23 jaar;1952;193;5.2;1.2;26;0.7;0.2
563;Totaal mannen en vrouwen;23 jaar;1953;199;5.2;1.2;34;0.9;0.2
564;Totaal mannen en vrouwen;23 jaar;1954;173;4.6;1.1;33;0.9;0.2
565;Totaal mannen en vrouwen;23 jaar;1955;206;5.3;1.3;22;0.6;0.1
566;Totaal mannen en vrouwen;23 jaar;1956;204;5.3;1.3;25;0.6;0.2
567;Totaal mannen en vrouwen;23 jaar;1957;212;5.1;1.4;29;0.7;0.2
568;Totaal mannen en vrouwen;23 jaar;1958;193;4.5;1.2;18;0.4;0.1
569;Totaal mannen en vrouwen;23 jaar;1959;215;4.8;1.4;27;0.6;0.2
570;Totaal mannen en vrouwen;23 jaar;1960;241;5.3;1.5;35;0.8;0.2
571;Totaal mannen en vrouwen;23 jaar;1961;247;5.0;1.5;23;0.5;0.1
572;Totaal mannen en vrouwen;23 jaar;1962;262;5.0;1.6;27;0.5;0.2
573;Totaal mannen en vrouwen;23 jaar;1963;277;4.9;1.6;30;0.5;0.2
574;Totaal mannen en vrouwen;23 jaar;1964;308;5.2;1.8;26;0.4;0.2
575;Totaal mannen en vrouwen;23 jaar;1965;299;4.6;1.7;45;0.7;0.3
576;Totaal mannen en vrouwen;23 jaar;1966;345;4.6;1.8;37;0.5;0.2
577;Totaal mannen en vrouwen;23 jaar;1967;355;4.3;1.8;48;0.6;0.2
578;Totaal mannen en vrouwen;23 jaar;1968;362;4.4;1.9;40;0.5;0.2
579;Totaal mannen en vrouwen;23 jaar;1969;585;5.1;2.2;60;0.5;0.2
580;Totaal mannen en vrouwen;23 jaar;1970;678;6.0;2.7;67;0.6;0.3
581;Totaal mannen en vrouwen;23 jaar;1971;643;5.9;2.7;65;0.6;0.3
582;Totaal mannen en vrouwen;23 jaar;1972;723;6.8;3.2;55;0.5;0.2
583;Totaal mannen en vrouwen;23 jaar;1973;834;8.0;3.7;58;0.6;0.3
584;Totaal mannen en vrouwen;23 jaar;1974;921;8.9;4.2;51;0.5;0.2
585;Totaal mannen en vrouwen;23 jaar;1975;1036;9.9;4.5;36;0.3;0.2
586;Totaal mannen en vrouwen;23 jaar;1976;1021;10.2;4.5;44;0.4;0.2
587;Totaal mannen en vrouwen;23 jaar;1977;1047;10.8;4.6;43;0.4;0.2
588;Totaal mannen en vrouwen;23 jaar;1978;1090;11.7;4.7;49;0.5;0.2
589;Totaal mannen en vrouwen;23 jaar;1979;1111;12.7;4.7;29;0.3;0.1
590;Totaal mannen en vrouwen;23 jaar;1980;1095;13.3;4.6;27;0.3;0.1
591;Totaal mannen en vrouwen;23 jaar;1981;1193;15.4;4.9;47;0.6;0.2
592;Totaal mannen en vrouwen;23 jaar;1982;1104;15.1;4.5;28;0.4;0.1
593;Totaal mannen en vrouwen;23 jaar;1983;1073;15.8;4.4;35;0.5;0.1
594;Totaal mannen en vrouwen;23 jaar;1984;1039;16.5;4.1;31;0.5;0.1
595;Totaal mannen en vrouwen;23 jaar;1985;947;16.6;3.7;26;0.5;0.1
596;Totaal mannen en vrouwen;23 jaar;1986;878;16.9;3.4;24;0.5;0.1
597;Totaal mannen en vrouwen;23 jaar;1987;800;16.5;3.1;16;0.3;0.1
598;Totaal mannen en vrouwen;23 jaar;1988;710;16.6;2.8;18;0.4;0.1
