ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
7863;Totaal;1041 Spijsoliën- en -vettenindustrie;1993 december;;;;0
7864;Totaal;1041 Spijsoliën- en -vettenindustrie;1993;;;;0
7865;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 januari;;;;0
7866;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 februari;;;;0
7867;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 maart;;;;0
7868;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 april;;;;0
7869;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 mei;;;;0
7870;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 juni;;;;0
7871;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 juli;;;;0
7872;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 augustus;;;;0
7873;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 september;;;;0
7874;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 oktober;;;;0
7875;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 november;;;;0
7876;Totaal;1041 Spijsoliën- en -vettenindustrie;1994 december;;;;0
7877;Totaal;1041 Spijsoliën- en -vettenindustrie;1994;;;;0
7878;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 januari;;;;0
7879;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 februari;;;;0
7880;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 maart;;;;0
7881;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 april;;;;0
7882;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 mei;;;;0
7883;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 juni;;;;0
7884;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 juli;;;;0
7885;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 augustus;;;;0
7886;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 september;;;;0
7887;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 oktober;;;;0
7888;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 november;;;;0
7889;Totaal;1041 Spijsoliën- en -vettenindustrie;1995 december;;;;0
7890;Totaal;1041 Spijsoliën- en -vettenindustrie;1995;;;;0
7891;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 januari;;;;0
7892;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 februari;;;;0
7893;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 maart;;;;0
7894;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 april;;;;0
7895;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 mei;;;;0
7896;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 juni;;;;0
7897;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 juli;;;;0
7898;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 augustus;;;;0
7899;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 september;;;;0
7900;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 oktober;;;;0
7901;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 november;;;;0
7902;Totaal;1041 Spijsoliën- en -vettenindustrie;1996 december;;;;0
7903;Totaal;1041 Spijsoliën- en -vettenindustrie;1996;;;;0
7904;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 januari;;;;0
7905;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 februari;;;;0
7906;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 maart;;;;0
7907;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 april;;;;0
7908;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 mei;;;;0
7909;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 juni;;;;0
7910;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 juli;;;;0
7911;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 augustus;;;;0
7912;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 september;;;;0
7913;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 oktober;;;;0
7914;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 november;;;;0
7915;Totaal;1041 Spijsoliën- en -vettenindustrie;1997 december;;;;0
7916;Totaal;1041 Spijsoliën- en -vettenindustrie;1997;;;;0
7917;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 januari;;;;0
7918;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 februari;;;;0
7919;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 maart;;;;0
7920;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 april;;;;0
7921;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 mei;;;;0
7922;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 juni;;;;0
7923;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 juli;;;;0
7924;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 augustus;;;;0
7925;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 september;;;;0
7926;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 oktober;;;;0
7927;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 november;;;;0
7928;Totaal;1041 Spijsoliën- en -vettenindustrie;1998 december;;;;0
7929;Totaal;1041 Spijsoliën- en -vettenindustrie;1998;;;;0
7930;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 januari;;;;0
7931;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 februari;;;;0
7932;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 maart;;;;0
7933;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 april;;;;0
7934;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 mei;;;;0
7935;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 juni;;;;0
7936;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 juli;;;;0
7937;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 augustus;;;;0
7938;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 september;;;;0
7939;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 oktober;;;;0
7940;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 november;;;;0
7941;Totaal;1041 Spijsoliën- en -vettenindustrie;1999 december;;;;0
7942;Totaal;1041 Spijsoliën- en -vettenindustrie;1999;;;;0
7943;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 januari;;;;0
7944;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 februari;;;;0
7945;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 maart;;;;0
7946;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 april;;;;0
7947;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 mei;;;;0
7948;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 juni;;;;0
7949;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 juli;;;;0
7950;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 augustus;;;;0
7951;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 september;;;;0
7952;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 oktober;;;;0
7953;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 november;;;;0
7954;Totaal;1041 Spijsoliën- en -vettenindustrie;2000 december;;;;0
7955;Totaal;1041 Spijsoliën- en -vettenindustrie;2000;;;;0
7956;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 januari;;;;0
7957;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 februari;;;;0
7958;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 maart;;;;0
7959;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 april;;;;0
7960;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 mei;;;;0
7961;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 juni;;;;0
7962;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 juli;;;;0
7963;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 augustus;;;;0
7964;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 september;;;;0
7965;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 oktober;;;;0
7966;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 november;;;;0
7967;Totaal;1041 Spijsoliën- en -vettenindustrie;2001 december;;;;0
7968;Totaal;1041 Spijsoliën- en -vettenindustrie;2001;;;;0
7969;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 januari;;;;0
7970;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 februari;;;;0
7971;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 maart;;;;0
7972;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 april;;;;0
7973;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 mei;;;;0
7974;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 juni;;;;0
7975;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 juli;;;;0
7976;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 augustus;;;;0
7977;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 september;;;;0
7978;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 oktober;;;;0
7979;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 november;;;;0
7980;Totaal;1041 Spijsoliën- en -vettenindustrie;2002 december;;;;0
7981;Totaal;1041 Spijsoliën- en -vettenindustrie;2002;;;;0
7982;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 januari;;;;0
7983;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 februari;;;;0
7984;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 maart;;;;0
7985;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 april;;;;0
7986;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 mei;;;;0
7987;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 juni;;;;0
7988;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 juli;;;;0
7989;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 augustus;;;;0
7990;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 september;;;;0
7991;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 oktober;;;;0
7992;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 november;;;;0
7993;Totaal;1041 Spijsoliën- en -vettenindustrie;2003 december;;;;0
7994;Totaal;1041 Spijsoliën- en -vettenindustrie;2003;;;;0
7995;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 januari;;;;0
7996;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 februari;;;;0
7997;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 maart;;;;0
7998;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 april;;;;0
7999;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 mei;;;;0
8000;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 juni;;;;0
8001;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 juli;;;;0
8002;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 augustus;;;;0
8003;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 september;;;;0
8004;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 oktober;;;;0
8005;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 november;;;;0
8006;Totaal;1041 Spijsoliën- en -vettenindustrie;2004 december;;;;0
8007;Totaal;1041 Spijsoliën- en -vettenindustrie;2004;;;;0
8008;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 januari;60.0;;;4795
8009;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 februari;63.5;;5.7;4795
8010;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 maart;64.4;;1.4;4795
8011;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 april;63.6;;-1.3;4795
8012;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 mei;62.8;;-1.3;4795
8013;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 juni;64.8;;3.2;4795
8014;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 juli;64.6;;-0.3;4795
8015;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 augustus;64.4;;-0.3;4795
8016;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 september;65.5;;1.7;4795
8017;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 oktober;66.2;;1.1;4795
8018;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 november;65.1;;-1.6;4795
8019;Totaal;1041 Spijsoliën- en -vettenindustrie;2005 december;64.8;;-0.4;4795
8020;Totaal;1041 Spijsoliën- en -vettenindustrie;2005;64.1;;;4795
8021;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 januari;64.9;8.1;0.1;4795
8022;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 februari;65.5;3.2;0.9;4795
8023;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 maart;64.3;-0.2;-1.8;4795
8024;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 april;64.0;0.7;-0.4;4795
8025;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 mei;61.5;-2.0;-3.9;4795
8026;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 juni;61.2;-5.5;-0.5;4795
8027;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 juli;62.6;-3.0;2.3;4795
8028;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 augustus;62.7;-2.6;0.1;4795
8029;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 september;63.3;-3.2;1.0;4795
8030;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 oktober;65.6;-0.8;3.6;4795
8031;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 november;65.6;0.7;-0.1;4795
8032;Totaal;1041 Spijsoliën- en -vettenindustrie;2006 december;67.8;4.6;3.4;4795
8033;Totaal;1041 Spijsoliën- en -vettenindustrie;2006;64.1;-0.1;;4795
8034;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 januari;69.0;6.3;1.8;4795
8035;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 februari;70.0;6.9;1.5;4795
8036;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 maart;72.0;12.0;2.9;4795
8037;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 april;71.8;12.2;-0.2;4795
8038;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 mei;75.1;22.1;4.5;4795
8039;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 juni;75.5;23.4;0.6;4795
8040;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 juli;77.7;24.1;2.9;4795
8041;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 augustus;82.3;31.3;6.0;4795
8042;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 september;86.6;36.7;5.2;4795
8043;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 oktober;89.6;36.6;3.5;4795
8044;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 november;93.4;42.4;4.2;4795
8045;Totaal;1041 Spijsoliën- en -vettenindustrie;2007 december;98.0;44.6;4.9;4795
8046;Totaal;1041 Spijsoliën- en -vettenindustrie;2007;80.1;25.0;;4795
8047;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 januari;104.5;51.5;6.6;4795
8048;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 februari;111.4;59.1;6.6;4795
8049;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 maart;108.7;51.0;-2.4;4795
8050;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 april;110.2;53.4;1.4;4795
8051;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 mei;110.3;46.9;0.1;4795
8052;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 juni;110.7;46.6;0.4;4795
8053;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 juli;107.7;38.6;-2.8;4795
8054;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 augustus;104.6;27.0;-2.9;4795
8055;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 september;97.6;12.8;-6.6;4795
8056;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 oktober;92.4;3.2;-5.3;4795
8057;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 november;89.3;-4.3;-3.4;4795
8058;Totaal;1041 Spijsoliën- en -vettenindustrie;2008 december;86.3;-11.9;-3.4;4795
8059;Totaal;1041 Spijsoliën- en -vettenindustrie;2008;102.8;28.4;;4795
8060;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 januari;89.0;-14.8;3.1;4795
8061;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 februari;90.4;-18.8;1.6;4795
8062;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 maart;89.5;-17.7;-1.0;4795
8063;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 april;90.8;-17.6;1.4;4795
8064;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 mei;90.7;-17.8;-0.1;4795
8065;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 juni;89.6;-19.0;-1.1;4795
8066;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 juli;87.7;-18.5;-2.2;4795
8067;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 augustus;86.9;-16.9;-0.9;4795
8068;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 september;85.7;-12.3;-1.4;4795
8069;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 oktober;85.4;-7.6;-0.3;4795
8070;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 november;86.7;-2.9;1.5;4795
8071;Totaal;1041 Spijsoliën- en -vettenindustrie;2009 december;88.2;2.2;1.8;4795
8072;Totaal;1041 Spijsoliën- en -vettenindustrie;2009;88.4;-14.0;;4795
8073;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 januari;89.2;0.2;1.1;4795
8074;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 februari;91.5;1.2;2.6;4795
8075;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 maart;92.8;3.7;1.5;4795
8076;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 april;94.5;4.1;1.8;4795
8077;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 mei;94.2;3.9;-0.2;4795
8078;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 juni;96.6;7.8;2.5;4795
8079;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 juli;96.8;10.4;0.2;4795
8080;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 augustus;102.3;17.7;5.7;4795
8081;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 september;104.2;21.6;1.8;4795
8082;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 oktober;106.0;24.1;1.7;4795
8083;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 november;112.3;29.5;5.9;4795
8084;Totaal;1041 Spijsoliën- en -vettenindustrie;2010 december;119.7;35.7;6.6;4795
8085;Totaal;1041 Spijsoliën- en -vettenindustrie;2010;100.0;13.2;;4795
8086;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 januari;124.0;39.0;3.5;4795
8087;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 februari;123.5;35.0;-0.4;4795
8088;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 maart;119.3;28.6;-3.4;4795
8089;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 april;114.7;21.4;-3.9;4795
8090;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 mei;116.5;23.7;1.6;4795
8091;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 juni;113.2;17.2;-2.9;4795
8092;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 juli;113.0;16.8;-0.1;4795
8093;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 augustus;108.0;5.6;-4.4;4795
8094;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 september;106.2;1.9;-1.7;4795
8095;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 oktober;106.6;0.6;0.4;4795
8096;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 november;107.7;-4.0;1.1;4795
8097;Totaal;1041 Spijsoliën- en -vettenindustrie;2011 december;109.8;-8.2;2.0;4795
8098;Totaal;1041 Spijsoliën- en -vettenindustrie;2011;113.5;13.5;;4795
8099;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 januari;109.2;-11.9;-0.6;4795
8100;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 februari;110.7;-10.3;1.5;4795
8101;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 maart;116.7;-2.2;5.4;4795
8102;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 april;120.7;5.2;3.4;4795
8103;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 mei;123.3;5.8;2.2;4795
8104;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 juni;127.1;12.3;3.1;4795
8105;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 juli;133.5;18.1;5.0;4795
8106;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 augustus;139.8;29.4;4.7;4795
8107;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 september;136.4;28.5;-2.4;4795
8108;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 oktober;133.1;24.9;-2.4;4795
8109;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 november;132.3;22.8;-0.6;4795
8110;Totaal;1041 Spijsoliën- en -vettenindustrie;2012 december;129.9;18.3;-1.8;4795
8111;Totaal;1041 Spijsoliën- en -vettenindustrie;2012;126.1;11.0;;4795
8112;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 januari;125.8;15.3;-3.1;4795
8113;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 februari;124.4;12.3;-1.1;4795
8114;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 maart;123.4;5.7;-0.8;4795
8115;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 april;123.2;2.1;-0.2;4795
8116;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 mei;122.4;-0.8;-0.7;4795
8117;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 juni;120.7;-5.1;-1.4;4795
8118;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 juli;118.5;-11.3;-1.9;4795
8119;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 augustus;114.8;-17.8;-3.1;4795
8120;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 september;114.4;-16.1;-0.4;4795
8121;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 oktober;113.0;-15.1;-1.2;4795
8122;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 november;119.5;-9.7;5.8;4795
8123;Totaal;1041 Spijsoliën- en -vettenindustrie;2013 december;118.0;-9.1;-1.2;4795
8124;Totaal;1041 Spijsoliën- en -vettenindustrie;2013;119.9;-4.9;;4795
8125;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 januari;118.7;-5.7;0.5;4795
8126;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 februari;121.5;-2.3;2.4;4795
8127;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 maart;122.4;-0.9;0.7;4795
8128;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 april;123.5;0.2;0.9;4795
8129;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 mei;120.0;-2.0;-2.9;4795
8130;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 juni;118.0;-2.2;-1.6;4795
8131;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 juli;116.0;-2.1;-1.7;4795
8132;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 augustus;112.5;-2.0;-3.0;4795
8133;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 september;111.6;-2.5;-0.8;4795
8134;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 oktober;112.4;-0.5;0.7;4795
8135;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 november;110.1;-7.9;-2.0;4795
8136;Totaal;1041 Spijsoliën- en -vettenindustrie;2014 december;110.8;-6.1;0.6;4795
8137;Totaal;1041 Spijsoliën- en -vettenindustrie;2014;116.5;-2.8;;4795
8138;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 januari;112.8;-4.9;1.8;4795
8139;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 februari;111.4;-8.3;-1.3;4795
8140;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 maart;114.7;-6.3;3.0;4795
8141;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 april;115.0;-6.9;0.3;4795
8142;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 mei;114.3;-4.8;-0.7;4795
8143;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 juni;115.7;-2.0;1.3;4795
8144;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 juli;113.7;-2.0;-1.7;4795
8145;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 augustus;110.3;-2.0;-3.0;4795
8146;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 september;107.7;-3.4;-2.3;4795
8147;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 oktober;107.5;-4.4;-0.2;4795
8148;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 november;107.5;-2.4;0.0;4795
8149;Totaal;1041 Spijsoliën- en -vettenindustrie;2015 december;105.8;-4.5;-1.6;4795
8150;Totaal;1041 Spijsoliën- en -vettenindustrie;2015;111.4;-4.4;;4795
8151;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 januari;104.1;-7.7;-1.6;4795
8152;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 februari;101.5;-8.9;-2.5;4795
8153;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 maart;104.9;-8.6;3.4;4795
8154;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 april;106.7;-7.3;1.7;4795
8155;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 mei;112.4;-1.6;5.4;4795
8156;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 juni;115.3;-0.3;2.6;4795
8157;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 juli;114.0;0.2;-1.2;4795
8158;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 augustus;111.1;0.7;-2.5;4795
8159;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 september;110.0;2.1;-1.0;4795
8160;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 oktober;109.6;2.0;-0.3;4795
8161;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 november;113.6;5.7;3.7;4795
8162;Totaal;1041 Spijsoliën- en -vettenindustrie;2016 december;115.8;9.4;1.9;4795
