ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
6975;Vrouwen;37 jaar;2010;119436;118928;1412;11917.0;93082.0;7252.0;6573.0;17335.0;61922.0;11613.0;904;508
6976;Vrouwen;37 jaar;2011;110069;109619;1328;11261.0;85942.0;6941.0;5716.0;16612.0;56673.0;10450.0;638;450
6977;Vrouwen;37 jaar;2012;106110;105628;1256;11026.0;82298.0;6562.0;5485.0;16470.0;53781.0;10406.0;642;482
6978;Vrouwen;37 jaar;2013;101303;100864;1090;10717.0;78220.0;6219.0;5071.0;16425.0;50505.0;10235.0;602;439
6979;Vrouwen;37 jaar;2014;99822;99245;1181;10615.0;76685.0;5871.0;4805.0;16939.0;49070.0;10143.0;621;577
6980;Vrouwen;37 jaar;2015;99508;98943;1211;10348.0;76108.0;5910.0;4545.0;17536.0;48117.0;10632.0;644;565
6981;Vrouwen;37 jaar;2016;100947;100259;1245;10678.0;76750.0;6132.0;4542.0;18277.0;47799.0;10849.0;737;688
6982;Vrouwen;37 jaar;2017;100963;100293;1352;10668.0;76420.0;5921.0;4460.0;18477.0;47562.0;11022.0;831;670
6983;Vrouwen;37 jaar;2018;104709;103967;1380;10904.0;79172.0;6121.0;4519.0;19580.0;48952.0;11649.0;862;742
6984;Vrouwen;37 jaar;2019;104181;103538;1413;10968.0;78504.0;6094.0;4642.0;19297.0;48471.0;11833.0;820;643
6985;Vrouwen;37 jaar;2020;102457;101643;1488;10919.0;76610.0;6118.0;4485.0;18816.0;47191.0;11765.0;861;814
6986;Vrouwen;37 jaar;2021;102728;101901;1547;11065.0;76386.0;6549.0;4378.0;18890.0;46569.0;12011.0;892;827
6987;Vrouwen;37 jaar;2022;105848;104974;1541;11381.0;78866.0;6740.0;4691.0;19814.0;47621.0;12215.0;971;874
6988;Vrouwen;37 jaar;2023;110122;109190;1801;12513.0;81020.0;6983.0;5008.0;19997.0;49032.0;12905.0;951;932
6989;Vrouwen;37 jaar;2024;114097;113064;1913;12921.0;83769.0;7413.0;5429.0;20148.0;50779.0;13295.0;1166;1033
6990;Vrouwen;38 jaar;1995;117911;117215;1246;9257.0;96536.0;4032.0;8980.0;4079.0;79445.0;9545.0;631;696
6991;Vrouwen;38 jaar;1996;119711;119011;1301;9551.0;97609.0;4372.0;8699.0;4643.0;79895.0;9901.0;649;700
6992;Vrouwen;38 jaar;1997;121523;120858;1271;9907.0;98762.0;4844.0;8556.0;5199.0;80163.0;10279.0;639;665
6993;Vrouwen;38 jaar;1998;124572;123962;1281;10252.0;101395.0;5311.0;8690.0;5806.0;81588.0;10402.0;632;610
6994;Vrouwen;38 jaar;1999;124965;124325;1341;10342.0;100864.0;5664.0;8402.0;6291.0;80507.0;11073.0;705;640
6995;Vrouwen;38 jaar;2000;128263;127611;1357;10668.0;103801.0;5941.0;8722.0;7096.0;82042.0;11085.0;700;652
6996;Vrouwen;38 jaar;2001;129153;128544;1371;10675.0;104134.0;6222.0;8740.0;7946.0;81226.0;11532.0;832;609
6997;Vrouwen;38 jaar;2002;130966;130324;1414;11112.0;105053.0;6525.0;8474.0;8924.0;81130.0;11895.0;850;642
6998;Vrouwen;38 jaar;2003;132840;132220;1371;11337.0;106181.0;6782.0;8617.0;9949.0;80833.0;12444.0;887;620
6999;Vrouwen;38 jaar;2004;130137;129514;1371;11264.0;103582.0;6816.0;8189.0;10616.0;77961.0;12437.0;860;623
7000;Vrouwen;38 jaar;2005;127653;127053;1396;11141.0;101574.0;6695.0;7807.0;11483.0;75589.0;12153.0;789;600
7001;Vrouwen;38 jaar;2006;126669;126122;1402;11082.0;100438.0;6798.0;7629.0;12749.0;73262.0;12418.0;782;547
7002;Vrouwen;38 jaar;2007;127520;127011;1319;11393.0;100993.0;6882.0;7411.0;13838.0;72862.0;12522.0;784;509
7003;Vrouwen;38 jaar;2008;132608;132045;1481;11943.0;104591.0;7491.0;7368.0;15980.0;73752.0;13210.0;820;563
7004;Vrouwen;38 jaar;2009;129964;129394;1377;12004.0;102169.0;7412.0;7260.0;16727.0;70770.0;12947.0;897;570
7005;Vrouwen;38 jaar;2010;124469;123948;1294;11845.0;97058.0;6918.0;6781.0;17112.0;66247.0;12866.0;885;521
7006;Vrouwen;38 jaar;2011;119515;118954;1351;11300.0;93342.0;7008.0;6411.0;17379.0;62544.0;12308.0;653;561
7007;Vrouwen;38 jaar;2012;110115;109639;1142;10919.0;85507.0;6290.0;5605.0;16474.0;57138.0;11410.0;661;476
7008;Vrouwen;38 jaar;2013;106059;105601;1148;10627.0;82058.0;6013.0;5323.0;16498.0;54224.0;11134.0;634;458
7009;Vrouwen;38 jaar;2014;101287;100744;1028;10123.0;78018.0;5799.0;4884.0;16434.0;50901.0;11016.0;559;543
7010;Vrouwen;38 jaar;2015;99977;99382;1113;10081.0;76617.0;5488.0;4605.0;16987.0;49537.0;10935.0;636;595
7011;Vrouwen;38 jaar;2016;99755;99116;1166;9786.0;76067.0;5409.0;4433.0;17432.0;48793.0;11430.0;667;639
7012;Vrouwen;38 jaar;2017;101324;100618;1165;10264.0;76946.0;5656.0;4464.0;18286.0;48540.0;11458.0;785;706
7013;Vrouwen;38 jaar;2018;101546;100816;1253;10138.0;76785.0;5647.0;4375.0;18142.0;48621.0;11852.0;788;730
7014;Vrouwen;38 jaar;2019;105319;104601;1285;10429.0;79534.0;5764.0;4451.0;19248.0;50071.0;12538.0;815;718
7015;Vrouwen;38 jaar;2020;104932;104217;1323;10371.0;79126.0;5782.0;4623.0;19025.0;49696.0;12583.0;814;715
7016;Vrouwen;38 jaar;2021;103031;102196;1349;10444.0;77090.0;5857.0;4324.0;18928.0;47981.0;12464.0;849;835
7017;Vrouwen;38 jaar;2022;103471;102649;1397;10845.0;76893.0;6052.0;4337.0;18777.0;47727.0;12679.0;835;822
7018;Vrouwen;38 jaar;2023;107971;107035;1441;11430.0;79842.0;6206.0;4694.0;19447.0;49495.0;13387.0;935;936
7019;Vrouwen;38 jaar;2024;111148;110156;1709;12077.0;81669.0;6467.0;4987.0;19655.0;50560.0;13662.0;1039;992
7020;Vrouwen;39 jaar;1995;116301;115601;1172;8768.0;95424.0;3712.0;9273.0;3814.0;78625.0;9593.0;644;700
7021;Vrouwen;39 jaar;1996;117859;117159;1194;8938.0;96242.0;4049.0;8559.0;4273.0;79361.0;10219.0;566;700
7022;Vrouwen;39 jaar;1997;119672;118992;1207;9385.0;97475.0;4380.0;8622.0;4846.0;79627.0;10332.0;593;680
7023;Vrouwen;39 jaar;1998;121543;120881;1166;9681.0;98498.0;4887.0;8477.0;5277.0;79857.0;10869.0;667;662
7024;Vrouwen;39 jaar;1999;124657;124058;1189;9929.0;101307.0;5188.0;8694.0;5969.0;81456.0;10951.0;682;599
7025;Vrouwen;39 jaar;2000;125129;124493;1248;10012.0;100829.0;5545.0;8474.0;6449.0;80361.0;11630.0;774;636
7026;Vrouwen;39 jaar;2001;128481;127845;1242;10373.0;103676.0;5807.0;8702.0;7240.0;81927.0;11756.0;798;636
7027;Vrouwen;39 jaar;2002;129283;128676;1257;10560.0;103680.0;6052.0;8617.0;8176.0;80835.0;12360.0;819;607
7028;Vrouwen;39 jaar;2003;130912;130246;1320;10838.0;104449.0;6322.0;8359.0;9084.0;80684.0;12767.0;872;666
7029;Vrouwen;39 jaar;2004;132767;132131;1254;11111.0;105706.0;6474.0;8563.0;10135.0;80534.0;13196.0;864;636
7030;Vrouwen;39 jaar;2005;129895;129287;1225;11007.0;102980.0;6507.0;8104.0;10722.0;77647.0;13226.0;849;608
7031;Vrouwen;39 jaar;2006;127314;126731;1280;10806.0;100988.0;6422.0;7710.0;11620.0;75236.0;12850.0;807;583
7032;Vrouwen;39 jaar;2007;126292;125742;1316;10681.0;99952.0;6490.0;7541.0;12834.0;73087.0;13048.0;745;550
7033;Vrouwen;39 jaar;2008;127330;126794;1215;10912.0;100778.0;6711.0;7314.0;13889.0;72864.0;13101.0;788;536
7034;Vrouwen;39 jaar;2009;132559;131995;1394;11681.0;104041.0;7089.0;7322.0;15934.0;73696.0;14023.0;856;564
7035;Vrouwen;39 jaar;2010;129997;129442;1284;11715.0;101704.0;7013.0;7249.0;16578.0;70864.0;13847.0;892;555
7036;Vrouwen;39 jaar;2011;124519;123954;1249;11428.0;97099.0;6814.0;6739.0;17057.0;66489.0;13529.0;649;565
7037;Vrouwen;39 jaar;2012;119487;118930;1186;11175.0;92711.0;6466.0;6337.0;17098.0;62810.0;13245.0;613;557
7038;Vrouwen;39 jaar;2013;110121;109650;1065;10618.0;85087.0;5958.0;5496.0;16337.0;57296.0;12258.0;622;471
7039;Vrouwen;39 jaar;2014;106032;105436;1077;10124.0;81516.0;5659.0;5185.0;16403.0;54269.0;12126.0;593;596
7040;Vrouwen;39 jaar;2015;101434;100855;953;9848.0;77702.0;5425.0;4814.0;16343.0;51120.0;11761.0;591;579
7041;Vrouwen;39 jaar;2016;100237;99592;1037;9877.0;76364.0;5130.0;4562.0;16786.0;49886.0;11717.0;597;645
7042;Vrouwen;39 jaar;2017;100084;99421;1060;9576.0;76213.0;5056.0;4414.0;17411.0;49332.0;11855.0;717;663
7043;Vrouwen;39 jaar;2018;101767;101026;1080;9882.0;77041.0;5383.0;4491.0;17998.0;49169.0;12266.0;757;741
7044;Vrouwen;39 jaar;2019;102125;101412;1189;9832.0;76916.0;5317.0;4385.0;17835.0;49379.0;12722.0;753;713
7045;Vrouwen;39 jaar;2020;106167;105394;1171;10189.0;79874.0;5578.0;4390.0;18947.0;50959.0;13358.0;802;773
7046;Vrouwen;39 jaar;2021;105484;104752;1206;10039.0;79371.0;5559.0;4574.0;19007.0;50231.0;13312.0;824;732
7047;Vrouwen;39 jaar;2022;103678;102870;1250;10371.0;77328.0;5438.0;4310.0;18770.0;48810.0;13096.0;825;808
7048;Vrouwen;39 jaar;2023;105690;104805;1368;11009.0;77724.0;5638.0;4497.0;18468.0;49121.0;13864.0;840;885
7049;Vrouwen;39 jaar;2024;108866;107923;1389;11332.0;80135.0;5849.0;4715.0;19012.0;50559.0;14110.0;957;943
7050;Vrouwen;40 jaar;1995;114518;113777;1092;8437.0;93816.0;3472.0;9073.0;3537.0;77734.0;9740.0;692;741
7051;Vrouwen;40 jaar;1996;116241;115539;1093;8719.0;95010.0;3694.0;9001.0;3937.0;78378.0;10109.0;608;702
7052;Vrouwen;40 jaar;1997;117771;117063;1122;8895.0;95906.0;3992.0;8686.0;4409.0;78819.0;10524.0;616;708
7053;Vrouwen;40 jaar;1998;119654;118983;1125;9233.0;97204.0;4365.0;8782.0;4828.0;79229.0;10791.0;630;671
7054;Vrouwen;40 jaar;1999;121634;120987;1085;9563.0;98368.0;4756.0;8703.0;5443.0;79466.0;11287.0;684;647
7055;Vrouwen;40 jaar;2000;124739;124165;1125;9700.0;101145.0;5144.0;8837.0;6018.0;81146.0;11478.0;717;574
7056;Vrouwen;40 jaar;2001;125331;124724;1192;9908.0;100594.0;5413.0;8619.0;6481.0;80081.0;12205.0;825;607
7057;Vrouwen;40 jaar;2002;128578;127956;1179;10271.0;103205.0;5643.0;8719.0;7397.0;81446.0;12452.0;849;622
7058;Vrouwen;40 jaar;2003;129371;128755;1170;10487.0;103146.0;5880.0;8738.0;8224.0;80304.0;13089.0;863;616
7059;Vrouwen;40 jaar;2004;130830;130137;1228;10778.0;103820.0;6038.0;8446.0;9169.0;80167.0;13416.0;895;693
7060;Vrouwen;40 jaar;2005;132521;131891;1153;10951.0;104984.0;6331.0;8624.0;10133.0;79896.0;13942.0;861;630
7061;Vrouwen;40 jaar;2006;129516;128946;1162;10811.0;102122.0;6310.0;8082.0;10617.0;77113.0;14011.0;840;570
7062;Vrouwen;40 jaar;2007;126904;126329;1188;10576.0;100192.0;6196.0;7749.0;11471.0;74776.0;13592.0;781;575
7063;Vrouwen;40 jaar;2008;126038;125484;1191;10494.0;99347.0;6332.0;7528.0;12681.0;72806.0;13696.0;756;554
7064;Vrouwen;40 jaar;2009;127249;126700;1101;10745.0;100144.0;6510.0;7419.0;13650.0;72565.0;13902.0;808;549
7065;Vrouwen;40 jaar;2010;132610;132039;1249;11593.0;103447.0;6658.0;7454.0;15685.0;73650.0;14914.0;836;571
7066;Vrouwen;40 jaar;2011;129990;129413;1273;11462.0;101551.0;6895.0;7271.0;16465.0;70920.0;14404.0;723;577
7067;Vrouwen;40 jaar;2012;124449;123888;1113;11251.0;96543.0;6526.0;6812.0;16699.0;66506.0;14356.0;625;561
7068;Vrouwen;40 jaar;2013;119378;118837;1088;10932.0;92109.0;6189.0;6400.0;16736.0;62784.0;14111.0;597;541
7069;Vrouwen;40 jaar;2014;110070;109471;1021;10198.0;84526.0;5747.0;5481.0;16007.0;57291.0;13113.0;613;599
7070;Vrouwen;40 jaar;2015;106162;105545;1002;10056.0;81079.0;5427.0;5185.0;16104.0;54363.0;12821.0;587;617
7071;Vrouwen;40 jaar;2016;101724;101058;900;9552.0;77388.0;5181.0;4873.0;16020.0;51314.0;12610.0;608;666
7072;Vrouwen;40 jaar;2017;100580;99969;975;9644.0;76348.0;4956.0;4684.0;16554.0;50154.0;12312.0;690;611
7073;Vrouwen;40 jaar;2018;100483;99811;986;9382.0;76108.0;4860.0;4511.0;17019.0;49718.0;12637.0;698;672
7074;Vrouwen;40 jaar;2019;102294;101555;1019;9670.0;77137.0;5149.0;4555.0;17663.0;49770.0;12986.0;743;739
7075;Vrouwen;40 jaar;2020;102787;101995;1096;9659.0;77112.0;5141.0;4484.0;17399.0;50088.0;13387.0;741;792
7076;Vrouwen;40 jaar;2021;106584;105817;1102;9886.0;79949.0;5475.0;4439.0;18701.0;51334.0;14056.0;824;767
7077;Vrouwen;40 jaar;2022;105961;105235;1103;9964.0;79391.0;5252.0;4569.0;18678.0;50892.0;13969.0;808;726
7078;Vrouwen;40 jaar;2023;105551;104683;1175;10581.0;77939.0;5231.0;4432.0;18283.0;49993.0;14162.0;826;868
7079;Vrouwen;40 jaar;2024;106510;105609;1268;10773.0;78093.0;5415.0;4572.0;17900.0;50206.0;14581.0;894;901
7080;Vrouwen;41 jaar;1995;113485;112751;976;8123.0;92947.0;3305.0;9841.0;3180.0;76621.0;9997.0;708;734
7081;Vrouwen;41 jaar;1996;114452;113722;1039;8471.0;93367.0;3497.0;9041.0;3664.0;77165.0;10225.0;620;730
7082;Vrouwen;41 jaar;1997;116180;115496;1019;8691.0;94666.0;3845.0;9367.0;3948.0;77506.0;10469.0;651;684
7083;Vrouwen;41 jaar;1998;117732;117052;1026;8965.0;95495.0;4107.0;9013.0;4374.0;78001.0;10952.0;614;680
7084;Vrouwen;41 jaar;1999;119697;119038;1035;9272.0;96934.0;4372.0;9166.0;4785.0;78611.0;11163.0;634;659
7085;Vrouwen;41 jaar;2000;121682;121050;1007;9501.0;98110.0;4734.0;8997.0;5486.0;78893.0;11672.0;760;632
7086;Vrouwen;41 jaar;2001;124931;124345;1047;9788.0;100771.0;5155.0;9080.0;6025.0;80511.0;11971.0;768;586
7087;Vrouwen;41 jaar;2002;125390;124781;1142;9976.0;100021.0;5342.0;8794.0;6601.0;79284.0;12796.0;846;609
7088;Vrouwen;41 jaar;2003;128540;127905;1098;10260.0;102530.0;5601.0;8938.0;7372.0;80619.0;13148.0;869;635
7089;Vrouwen;41 jaar;2004;129191;128536;1128;10584.0;102308.0;5715.0;8913.0;8213.0;79467.0;13640.0;876;655
7090;Vrouwen;41 jaar;2005;130579;129862;1145;10732.0;102917.0;5936.0;8586.0;9085.0;79310.0;14180.0;888;717
7091;Vrouwen;41 jaar;2006;132235;131627;1068;10830.0;104159.0;6256.0;8788.0;10061.0;79054.0;14674.0;896;608
7092;Vrouwen;41 jaar;2007;129150;128565;1086;10753.0;101279.0;6221.0;8224.0;10633.0;76201.0;14639.0;808;585
7093;Vrouwen;41 jaar;2008;126652;126079;1084;10531.0;99597.0;6063.0;7924.0;11474.0;74136.0;14051.0;816;573
7094;Vrouwen;41 jaar;2009;125871;125315;1147;10488.0;98603.0;6256.0;7598.0;12489.0;72260.0;14306.0;771;556
7095;Vrouwen;41 jaar;2010;127274;126699;1023;10759.0;99416.0;6272.0;7577.0;13476.0;72091.0;14632.0;869;575
7096;Vrouwen;41 jaar;2011;132605;132004;1224;11458.0;103107.0;6708.0;7615.0;15430.0;73354.0;15474.0;741;601
7097;Vrouwen;41 jaar;2012;130048;129450;1146;11388.0;100807.0;6722.0;7414.0;15968.0;70703.0;15410.0;699;598
7098;Vrouwen;41 jaar;2013;124415;123854;1035;11111.0;95939.0;6388.0;6953.0;16330.0;66268.0;15143.0;626;561
7099;Vrouwen;41 jaar;2014;119410;118695;1033;10629.0;91427.0;6073.0;6423.0;16494.0;62437.0;15025.0;581;715
7100;Vrouwen;41 jaar;2015;110109;109485;937;10160.0;83850.0;5554.0;5594.0;15672.0;57030.0;13874.0;664;624
7101;Vrouwen;41 jaar;2016;106293;105641;946;9787.0;80640.0;5398.0;5272.0;15696.0;54274.0;13652.0;616;652
7102;Vrouwen;41 jaar;2017;102017;101372;862;9491.0;77218.0;5028.0;4963.0;15866.0;51361.0;13109.0;692;645
7103;Vrouwen;41 jaar;2018;100978;100312;930;9405.0;76437.0;4946.0;4798.0;16274.0;50419.0;12834.0;706;666
7104;Vrouwen;41 jaar;2019;101063;100411;910;9309.0;76108.0;4817.0;4650.0;16570.0;50071.0;13373.0;711;652
7105;Vrouwen;41 jaar;2020;102998;102253;956;9662.0;77172.0;5034.0;4717.0;17278.0;50143.0;13710.0;753;745
7106;Vrouwen;41 jaar;2021;103210;102420;1035;9458.0;77119.0;5130.0;4566.0;17285.0;50138.0;14042.0;766;790
7107;Vrouwen;41 jaar;2022;106970;106191;1034;9820.0;79903.0;5330.0;4532.0;18286.0;51755.0;14613.0;821;779
7108;Vrouwen;41 jaar;2023;107783;106958;1081;10312.0;79799.0;5040.0;4732.0;18024.0;52003.0;14966.0;800;825
7109;Vrouwen;41 jaar;2024;106398;105497;1099;10551.0;78147.0;5081.0;4653.0;17726.0;50687.0;14838.0;862;901
7110;Vrouwen;42 jaar;1995;113711;112975;919;8269.0;93105.0;3178.0;10532.0;2883.0;76512.0;10009.0;673;736
7111;Vrouwen;42 jaar;1996;113319;112576;929;8254.0;92309.0;3338.0;10058.0;3233.0;75680.0;10402.0;682;743
7112;Vrouwen;42 jaar;1997;114323;113587;999;8549.0;92806.0;3642.0;9539.0;3619.0;76006.0;10544.0;689;736
7113;Vrouwen;42 jaar;1998;116108;115414;961;8844.0;94189.0;3940.0;9891.0;3875.0;76483.0;10756.0;664;694
7114;Vrouwen;42 jaar;1999;117739;117044;964;9130.0;95055.0;4149.0;9581.0;4331.0;76994.0;11272.0;623;695
7115;Vrouwen;42 jaar;2000;119709;119061;971;9298.0;96539.0;4496.0;9564.0;4766.0;77713.0;11520.0;733;648
7116;Vrouwen;42 jaar;2001;121746;121124;951;9647.0;97619.0;4774.0;9393.0;5454.0;77998.0;12084.0;823;622
7117;Vrouwen;42 jaar;2002;124992;124399;998;9980.0;100066.0;5149.0;9332.0;6081.0;79504.0;12551.0;804;593
7118;Vrouwen;42 jaar;2003;125292;124674;1056;10093.0;99183.0;5412.0;9113.0;6552.0;78106.0;13426.0;916;618
7119;Vrouwen;42 jaar;2004;128387;127721;1042;10386.0;101805.0;5616.0;9234.0;7359.0;79596.0;13567.0;921;666
7120;Vrouwen;42 jaar;2005;129023;128382;1063;10616.0;101581.0;5733.0;9275.0;8223.0;78350.0;14209.0;913;641
7121;Vrouwen;42 jaar;2006;130242;129560;1098;10801.0;102158.0;5978.0;8887.0;9062.0;78231.0;14632.0;871;682
7122;Vrouwen;42 jaar;2007;131866;131244;1005;10958.0;103066.0;6179.0;9064.0;9846.0;77977.0;15295.0;920;622
7123;Vrouwen;42 jaar;2008;128859;128243;1020;10819.0;100431.0;6164.0;8430.0;10420.0;75417.0;15152.0;821;616
7124;Vrouwen;42 jaar;2009;126602;126012;1027;10660.0;98812.0;5995.0;8171.0;11294.0;73352.0;14683.0;830;590
7125;Vrouwen;42 jaar;2010;125866;125315;1060;10641.0;97802.0;6129.0;7864.0;12252.0;71557.0;14976.0;836;551
7126;Vrouwen;42 jaar;2011;127318;126692;1016;10739.0;98982.0;6452.0;7888.0;13262.0;71380.0;15245.0;710;626
7127;Vrouwen;42 jaar;2012;132556;131950;1107;11649.0;102223.0;6604.0;7832.0;14907.0;72880.0;16253.0;718;606
7128;Vrouwen;42 jaar;2013;129903;129321;1077;11492.0;99889.0;6584.0;7553.0;15667.0;70085.0;16162.0;701;582
7129;Vrouwen;42 jaar;2014;124446;123734;979;11028.0;95112.0;6347.0;7117.0;16023.0;65625.0;16019.0;596;712
7130;Vrouwen;42 jaar;2015;119449;118744;973;10688.0;90719.0;6002.0;6557.0;16238.0;61922.0;15693.0;671;705
7131;Vrouwen;42 jaar;2016;110261;109571;866;10171.0;83332.0;5500.0;5776.0;15379.0;56677.0;14556.0;646;690
7132;Vrouwen;42 jaar;2017;106646;105986;920;9822.0;80500.0;5343.0;5428.0;15586.0;54143.0;14041.0;703;660
7133;Vrouwen;42 jaar;2018;102406;101726;817;9383.0;77069.0;5033.0;5148.0;15562.0;51326.0;13760.0;697;680
7134;Vrouwen;42 jaar;2019;101442;100782;900;9372.0;76286.0;4950.0;4949.0;15825.0;50562.0;13503.0;721;660
7135;Vrouwen;42 jaar;2020;101643;100918;877;9159.0;76022.0;4817.0;4919.0;16077.0;50209.0;14118.0;742;725
7136;Vrouwen;42 jaar;2021;103357;102599;919;9455.0;77133.0;5172.0;4875.0;17022.0;50064.0;14306.0;786;758
7137;Vrouwen;42 jaar;2022;103643;102862;989;9618.0;76915.0;5019.0;4692.0;16939.0;50265.0;14581.0;759;781
7138;Vrouwen;42 jaar;2023;108682;107812;986;10242.0;80216.0;5236.0;4761.0;17804.0;52415.0;15516.0;852;870
7139;Vrouwen;42 jaar;2024;108532;107708;1041;10367.0;79799.0;5017.0;4951.0;17441.0;52390.0;15652.0;849;824
7140;Vrouwen;43 jaar;1995;110087;109414;874;8224.0;90130.0;2995.0;11265.0;2649.0;73221.0;9461.0;725;673
7141;Vrouwen;43 jaar;1996;113592;112849;870;8550.0;92518.0;3263.0;11048.0;2961.0;75246.0;10211.0;700;743
7142;Vrouwen;43 jaar;1997;113121;112387;873;8474.0;91803.0;3532.0;10927.0;3201.0;74143.0;10541.0;696;734
7143;Vrouwen;43 jaar;1998;114296;113576;923;8836.0;92361.0;3774.0;10481.0;3514.0;74592.0;10745.0;711;720
7144;Vrouwen;43 jaar;1999;116098;115404;899;9044.0;93703.0;4044.0;10840.0;3793.0;75026.0;11043.0;715;694
7145;Vrouwen;43 jaar;2000;117732;117052;894;9185.0;94847.0;4336.0;10330.0;4372.0;75809.0;11383.0;743;680
7146;Vrouwen;43 jaar;2001;119788;119168;927;9591.0;95981.0;4516.0;10191.0;4714.0;76560.0;11884.0;785;620
7147;Vrouwen;43 jaar;2002;121772;121154;916;9872.0;96950.0;4802.0;9963.0;5367.0;76818.0;12561.0;855;618
7148;Vrouwen;43 jaar;2003;124911;124308;935;10032.0;99321.0;5291.0;9900.0;5988.0;78142.0;13130.0;890;603
7149;Vrouwen;43 jaar;2004;125049;124415;1000;10228.0;98397.0;5380.0;9532.0;6517.0;76968.0;13819.0;971;634
7150;Vrouwen;43 jaar;2005;128098;127446;995;10574.0;100851.0;5651.0;9688.0;7230.0;78282.0;14099.0;927;652
7151;Vrouwen;43 jaar;2006;128711;128081;999;10882.0;100687.0;5696.0;9785.0;8066.0;77140.0;14618.0;895;630
7152;Vrouwen;43 jaar;2007;129926;129265;1015;10915.0;101343.0;6072.0;9339.0;8886.0;77046.0;15088.0;904;661
7153;Vrouwen;43 jaar;2008;131551;130915;952;11046.0;102164.0;6250.0;9437.0;9660.0;76817.0;15844.0;909;636
7154;Vrouwen;43 jaar;2009;128739;128127;963;10976.0;99685.0;6197.0;8882.0;10214.0;74392.0;15651.0;852;612
7155;Vrouwen;43 jaar;2010;126575;125982;959;10905.0;97949.0;5968.0;8540.0;11063.0;72378.0;15281.0;888;593
7156;Vrouwen;43 jaar;2011;125814;125237;1077;10744.0;97323.0;6334.0;8218.0;12077.0;70694.0;15327.0;766;577
7157;Vrouwen;43 jaar;2012;127289;126682;932;10909.0;98147.0;6452.0;8221.0;12895.0;70579.0;15985.0;709;607
7158;Vrouwen;43 jaar;2013;132439;131841;1033;11778.0;101396.0;6621.0;8177.0;14555.0;72043.0;16940.0;694;598
7159;Vrouwen;43 jaar;2014;129869;129123;1041;11424.0;98982.0;6633.0;7764.0;15297.0;69288.0;17009.0;667;746
7160;Vrouwen;43 jaar;2015;124500;123755;913;11234.0;94182.0;6317.0;7364.0;15714.0;64787.0;16662.0;764;745
7161;Vrouwen;43 jaar;2016;119507;118729;954;10734.0;89893.0;6024.0;6759.0;15799.0;61311.0;16486.0;662;778
7162;Vrouwen;43 jaar;2017;110512;109818;831;10216.0;83031.0;5547.0;5988.0;15120.0;56376.0;14948.0;792;694
7163;Vrouwen;43 jaar;2018;106984;106301;900;9818.0;80157.0;5384.0;5670.0;15168.0;53935.0;14720.0;706;683
7164;Vrouwen;43 jaar;2019;102780;102127;767;9554.0;76688.0;5010.0;5365.0;15062.0;51251.0;14440.0;678;653
7165;Vrouwen;43 jaar;2020;101926;101228;838;9397.0;76141.0;4983.0;5244.0;15443.0;50471.0;14084.0;768;698
7166;Vrouwen;43 jaar;2021;102041;101321;826;9372.0;75811.0;4794.0;5143.0;15867.0;50007.0;14526.0;786;720
7167;Vrouwen;43 jaar;2022;103760;102995;873;9551.0;77079.0;5228.0;5069.0;16639.0;50143.0;14712.0;780;765
7168;Vrouwen;43 jaar;2023;105137;104299;969;10106.0;77067.0;4988.0;4937.0;16429.0;50713.0;15359.0;798;838
7169;Vrouwen;43 jaar;2024;109438;108544;952;10400.0;80148.0;5210.0;5060.0;17205.0;52673.0;16148.0;896;894
7170;Vrouwen;44 jaar;1995;111085;110419;787;8368.0;90818.0;3157.0;12599.0;2325.0;72737.0;9608.0;838;666
7171;Vrouwen;44 jaar;1996;109955;109267;835;8576.0;89500.0;3168.0;12210.0;2545.0;71577.0;9658.0;698;688
7172;Vrouwen;44 jaar;1997;113419;112691;824;8943.0;91919.0;3497.0;12364.0;2915.0;73143.0;10273.0;732;728
7173;Vrouwen;44 jaar;1998;112977;112267;793;8816.0;91315.0;3778.0;12162.0;3098.0;72277.0;10601.0;742;710
7174;Vrouwen;44 jaar;1999;114167;113468;846;9210.0;91836.0;3921.0;11767.0;3409.0;72739.0;10804.0;772;699
7175;Vrouwen;44 jaar;2000;116079;115406;825;9296.0;93389.0;4156.0;12009.0;3790.0;73434.0;11126.0;770;673
7176;Vrouwen;44 jaar;2001;117763;117104;842;9407.0;94310.0;4445.0;11276.0;4250.0;74339.0;11691.0;854;659
7177;Vrouwen;44 jaar;2002;119762;119145;879;9931.0;95226.0;4646.0;10989.0;4613.0;74978.0;12279.0;830;617
7178;Vrouwen;44 jaar;2003;121658;121028;869;10027.0;96305.0;4996.0;10714.0;5292.0;75303.0;12946.0;881;630
7179;Vrouwen;44 jaar;2004;124691;124081;898;10331.0;98472.0;5328.0;10687.0;5894.0;76563.0;13423.0;957;610
7180;Vrouwen;44 jaar;2005;124789;124160;963;10454.0;97568.0;5514.0;10210.0;6354.0;75490.0;14147.0;1028;629
