ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;GeenNiveauverandering_2;TotaalNiveauverandering_3;NaarLagerNiveau_4;NaarHogerNiveau_5;NaarLagerEnHogerNiveau_6;NiveauveranderingOnbekend_7;GeenNiveauverandering_8;TotaalNiveauverandering_9;NaarLagerNiveau_10;NaarHogerNiveau_11;NaarLagerEnHogerNiveau_12;NiveauveranderingOnbekend_13
107;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;1 jaar na startjaar;Leerlingen uit vo op peilmoment;331.0;0.0;0.0;0.0;0.0;;331.0;0.0;0.0;0.0;0.0;;100.0
108;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Totaal;48705.0;42391.0;5983.0;3559.0;2097.0;327.0;331.0;87.0;12.0;7.0;4.0;1.0;1.0
109;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen in vo op peilmoment;47962.0;41974.0;5955.0;3537.0;2091.0;327.0;33.0;88.0;12.0;7.0;4.0;1.0;0.0
110;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;2 jaar na startjaar;Leerlingen uit vo op peilmoment;743.0;417.0;28.0;22.0;6.0;0.0;298.0;56.0;4.0;3.0;1.0;0.0;40.0
111;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Totaal;48705.0;38850.0;9550.0;6680.0;2157.0;713.0;305.0;80.0;20.0;14.0;4.0;1.0;1.0
112;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen in vo op peilmoment;47345.0;37928.0;9403.0;6559.0;2137.0;707.0;14.0;80.0;20.0;14.0;5.0;1.0;0.0
113;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1360.0;922.0;147.0;121.0;20.0;6.0;291.0;68.0;11.0;9.0;1.0;0.0;21.0
114;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Totaal;48705.0;35530.0;12880.0;7077.0;4270.0;1533.0;295.0;73.0;26.0;15.0;9.0;3.0;1.0
115;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen in vo op peilmoment;29198.0;20824.0;8371.0;3177.0;4064.0;1130.0;3.0;71.0;29.0;11.0;14.0;4.0;0.0
116;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;4 jaar na startjaar;Leerlingen uit vo op peilmoment;19507.0;14706.0;4509.0;3900.0;206.0;403.0;292.0;75.0;23.0;20.0;1.0;2.0;1.0
117;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Totaal;48705.0;34754.0;13659.0;7258.0;4661.0;1740.0;292.0;71.0;28.0;15.0;10.0;4.0;1.0
118;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen in vo op peilmoment;14445.0;9111.0;5331.0;1097.0;3320.0;914.0;3.0;63.0;37.0;8.0;23.0;6.0;0.0
119;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;5 jaar na startjaar;Leerlingen uit vo op peilmoment;34260.0;25643.0;8328.0;6161.0;1341.0;826.0;289.0;75.0;24.0;18.0;4.0;2.0;1.0
120;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Totaal;48705.0;34635.0;13779.0;7337.0;4667.0;1775.0;291.0;71.0;28.0;15.0;10.0;4.0;1.0
121;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen in vo op peilmoment;2423.0;1156.0;1267.0;152.0;875.0;240.0;0.0;48.0;52.0;6.0;36.0;10.0;0.0
122;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;6 jaar na startjaar;Leerlingen uit vo op peilmoment;46282.0;33479.0;12512.0;7185.0;3792.0;1535.0;291.0;72.0;27.0;16.0;8.0;3.0;1.0
123;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Totaal;48705.0;34628.0;13786.0;7342.0;4668.0;1776.0;291.0;71.0;28.0;15.0;10.0;4.0;1.0
124;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen in vo op peilmoment;153.0;39.0;114.0;8.0;81.0;25.0;0.0;25.0;75.0;5.0;53.0;16.0;0.0
125;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brede brugklas;7 jaar na startjaar;Leerlingen uit vo op peilmoment;48552.0;34589.0;13672.0;7334.0;4587.0;1751.0;291.0;71.0;28.0;15.0;9.0;4.0;1.0
126;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Totaal;21204.0;18954.0;2156.0;496.0;1660.0;;94.0;89.0;10.0;2.0;8.0;;0.0
127;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;21110.0;18954.0;2156.0;496.0;1660.0;;0.0;90.0;10.0;2.0;8.0;;0.0
128;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;94.0;0.0;0.0;0.0;0.0;;94.0;0.0;0.0;0.0;0.0;;100.0
129;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Totaal;21204.0;17107.0;4003.0;1867.0;1873.0;263.0;94.0;81.0;19.0;9.0;9.0;1.0;0.0
130;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;20985.0;16990.0;3982.0;1852.0;1867.0;263.0;13.0;81.0;19.0;9.0;9.0;1.0;0.0
131;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;219.0;117.0;21.0;15.0;6.0;0.0;81.0;53.0;10.0;7.0;3.0;0.0;37.0
132;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Totaal;21204.0;16015.0;5106.0;2837.0;1702.0;567.0;83.0;76.0;24.0;13.0;8.0;3.0;0.0
133;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;20750.0;15726.0;5020.0;2771.0;1685.0;564.0;4.0;76.0;24.0;13.0;8.0;3.0;0.0
134;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;454.0;289.0;86.0;66.0;17.0;3.0;79.0;64.0;19.0;15.0;4.0;1.0;17.0
135;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Totaal;21204.0;14607.0;6518.0;2822.0;2830.0;866.0;79.0;69.0;31.0;13.0;13.0;4.0;0.0
136;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;10958.0;6980.0;3977.0;720.0;2700.0;557.0;1.0;64.0;36.0;7.0;25.0;5.0;0.0
137;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;10246.0;7627.0;2541.0;2102.0;130.0;309.0;78.0;74.0;25.0;21.0;1.0;3.0;1.0
138;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;21204.0;14417.0;6709.0;2802.0;2962.0;945.0;78.0;68.0;32.0;13.0;14.0;4.0;0.0
139;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;4146.0;1763.0;2381.0;50.0;1978.0;353.0;2.0;43.0;57.0;1.0;48.0;9.0;0.0
140;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;17058.0;12654.0;4328.0;2752.0;984.0;592.0;76.0;74.0;25.0;16.0;6.0;3.0;0.0
141;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;21204.0;14407.0;6719.0;2803.0;2951.0;965.0;78.0;68.0;32.0;13.0;14.0;5.0;0.0
142;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;672.0;135.0;537.0;5.0;453.0;79.0;0.0;20.0;80.0;1.0;67.0;12.0;0.0
143;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;20532.0;14272.0;6182.0;2798.0;2498.0;886.0;78.0;70.0;30.0;14.0;12.0;4.0;0.0
144;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;21204.0;14406.0;6720.0;2803.0;2952.0;965.0;78.0;68.0;32.0;13.0;14.0;5.0;0.0
145;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;55.0;9.0;46.0;0.0;40.0;6.0;0.0;16.0;84.0;0.0;73.0;11.0;0.0
146;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;21149.0;14397.0;6674.0;2803.0;2912.0;959.0;78.0;68.0;32.0;13.0;14.0;5.0;0.0
147;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;27501.0;26906.0;358.0;358.0;0.0;;237.0;98.0;1.0;1.0;0.0;;1.0
148;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;27264.0;26906.0;358.0;358.0;0.0;;0.0;99.0;1.0;1.0;0.0;;0.0
149;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;237.0;0.0;0.0;0.0;0.0;;237.0;0.0;0.0;0.0;0.0;;100.0
150;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;27501.0;25284.0;1980.0;1692.0;224.0;64.0;237.0;92.0;7.0;6.0;1.0;0.0;1.0
151;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;26977.0;24984.0;1973.0;1685.0;224.0;64.0;20.0;93.0;7.0;6.0;1.0;0.0;0.0
152;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;524.0;300.0;7.0;7.0;0.0;0.0;217.0;57.0;1.0;1.0;0.0;0.0;41.0
153;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;27501.0;22835.0;4444.0;3843.0;455.0;146.0;222.0;83.0;16.0;14.0;2.0;1.0;1.0
154;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;26595.0;22202.0;4383.0;3788.0;452.0;143.0;10.0;83.0;16.0;14.0;2.0;1.0;0.0
155;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;906.0;633.0;61.0;55.0;3.0;3.0;212.0;70.0;7.0;6.0;0.0;0.0;23.0
156;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;27501.0;20923.0;6362.0;4255.0;1440.0;667.0;216.0;76.0;23.0;15.0;5.0;2.0;1.0
157;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;18240.0;13844.0;4394.0;2457.0;1364.0;573.0;2.0;76.0;24.0;13.0;7.0;3.0;0.0
158;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;9261.0;7079.0;1968.0;1798.0;76.0;94.0;214.0;76.0;21.0;19.0;1.0;1.0;2.0
159;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;27501.0;20337.0;6950.0;4456.0;1699.0;795.0;214.0;74.0;25.0;16.0;6.0;3.0;1.0
160;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;10299.0;7348.0;2950.0;1047.0;1342.0;561.0;1.0;71.0;29.0;10.0;13.0;5.0;0.0
161;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;17202.0;12989.0;4000.0;3409.0;357.0;234.0;213.0;76.0;23.0;20.0;2.0;1.0;1.0
162;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;27501.0;20228.0;7060.0;4534.0;1716.0;810.0;213.0;74.0;26.0;16.0;6.0;3.0;1.0
163;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;1751.0;1021.0;730.0;147.0;422.0;161.0;0.0;58.0;42.0;8.0;24.0;9.0;0.0
164;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;25750.0;19207.0;6330.0;4387.0;1294.0;649.0;213.0;75.0;25.0;17.0;5.0;3.0;1.0
165;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;27501.0;20222.0;7066.0;4539.0;1716.0;811.0;213.0;74.0;26.0;17.0;6.0;3.0;1.0
166;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;98.0;30.0;68.0;8.0;41.0;19.0;0.0;31.0;69.0;8.0;42.0;19.0;0.0
167;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;27403.0;20192.0;6998.0;4531.0;1675.0;792.0;213.0;74.0;26.0;17.0;6.0;3.0;1.0
168;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;63962.0;60365.0;3318.0;2921.0;397.0;;279.0;94.0;5.0;5.0;1.0;;0.0
169;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;63683.0;60365.0;3318.0;2921.0;397.0;;0.0;95.0;5.0;5.0;1.0;;0.0
170;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;279.0;0.0;0.0;0.0;0.0;;279.0;0.0;0.0;0.0;0.0;;100.0
171;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;63962.0;56272.0;7411.0;6607.0;700.0;104.0;279.0;88.0;12.0;10.0;1.0;0.0;0.0
172;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;63377.0;55986.0;7368.0;6565.0;699.0;104.0;23.0;88.0;12.0;10.0;1.0;0.0;0.0
173;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;585.0;286.0;43.0;42.0;1.0;0.0;256.0;49.0;7.0;7.0;0.0;0.0;44.0
174;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;63962.0;51685.0;12018.0;11014.0;728.0;276.0;259.0;81.0;19.0;17.0;1.0;0.0;0.0
175;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;62949.0;51083.0;11842.0;10844.0;725.0;273.0;24.0;81.0;19.0;17.0;1.0;0.0;0.0
176;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;1013.0;602.0;176.0;170.0;3.0;3.0;235.0;59.0;17.0;17.0;0.0;0.0;23.0
177;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;63962.0;48605.0;15114.0;13079.0;748.0;1287.0;243.0;76.0;24.0;20.0;1.0;2.0;0.0
178;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;57329.0;46678.0;10635.0;8662.0;740.0;1233.0;16.0;81.0;19.0;15.0;1.0;2.0;0.0
179;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;6633.0;1927.0;4479.0;4417.0;8.0;54.0;227.0;29.0;68.0;67.0;0.0;1.0;3.0
180;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;63962.0;46649.0;17080.0;14063.0;1358.0;1659.0;233.0;73.0;27.0;22.0;2.0;3.0;0.0
181;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;40343.0;33420.0;6917.0;4385.0;1302.0;1230.0;6.0;83.0;17.0;11.0;3.0;3.0;0.0
182;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;23619.0;13229.0;10163.0;9678.0;56.0;429.0;227.0;56.0;43.0;41.0;0.0;2.0;1.0
183;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;63962.0;46195.0;17537.0;14413.0;1399.0;1725.0;230.0;72.0;27.0;23.0;2.0;3.0;0.0
184;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;7194.0;5295.0;1899.0;738.0;727.0;434.0;0.0;74.0;26.0;10.0;10.0;6.0;0.0
185;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;56768.0;40900.0;15638.0;13675.0;672.0;1291.0;230.0;72.0;28.0;24.0;1.0;2.0;0.0
186;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;63962.0;46183.0;17549.0;14421.0;1399.0;1729.0;230.0;72.0;27.0;23.0;2.0;3.0;0.0
187;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;411.0;238.0;173.0;33.0;69.0;71.0;0.0;58.0;42.0;8.0;17.0;17.0;0.0
188;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;63551.0;45945.0;17376.0;14388.0;1330.0;1658.0;230.0;72.0;27.0;23.0;2.0;3.0;0.0
189;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;1 jaar na startjaar;Totaal;4504.0;3677.0;765.0;368.0;397.0;;62.0;82.0;17.0;8.0;9.0;;1.0
190;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;4442.0;3677.0;765.0;368.0;397.0;;0.0;83.0;17.0;8.0;9.0;;0.0
191;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;62.0;0.0;0.0;0.0;0.0;;62.0;0.0;0.0;0.0;0.0;;100.0
192;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;2 jaar na startjaar;Totaal;4504.0;3184.0;1258.0;719.0;508.0;31.0;62.0;71.0;28.0;16.0;11.0;1.0;1.0
193;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;4403.0;3146.0;1252.0;714.0;507.0;31.0;5.0;71.0;28.0;16.0;12.0;1.0;0.0
194;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;101.0;38.0;6.0;5.0;1.0;0.0;57.0;38.0;6.0;5.0;1.0;0.0;56.0
195;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;3 jaar na startjaar;Totaal;4504.0;2932.0;1514.0;944.0;461.0;109.0;58.0;65.0;34.0;21.0;10.0;2.0;1.0
196;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;4333.0;2840.0;1491.0;922.0;460.0;109.0;2.0;66.0;34.0;21.0;11.0;3.0;0.0
197;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;171.0;92.0;23.0;22.0;1.0;0.0;56.0;54.0;13.0;13.0;1.0;0.0;33.0
198;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;4 jaar na startjaar;Totaal;4504.0;2812.0;1635.0;970.0;418.0;247.0;57.0;62.0;36.0;22.0;9.0;5.0;1.0
199;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;3558.0;2569.0;985.0;331.0;413.0;241.0;4.0;72.0;28.0;9.0;12.0;7.0;0.0
200;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;946.0;243.0;650.0;639.0;5.0;6.0;53.0;26.0;69.0;68.0;1.0;1.0;6.0
201;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;5 jaar na startjaar;Totaal;4504.0;2652.0;1798.0;955.0;541.0;302.0;54.0;59.0;40.0;21.0;12.0;7.0;1.0
202;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1583.0;842.0;740.0;36.0;530.0;174.0;1.0;53.0;47.0;2.0;33.0;11.0;0.0
203;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;2921.0;1810.0;1058.0;919.0;11.0;128.0;53.0;62.0;36.0;31.0;0.0;4.0;2.0
204;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;6 jaar na startjaar;Totaal;4504.0;2647.0;1804.0;954.0;537.0;313.0;53.0;59.0;40.0;21.0;12.0;7.0;1.0
205;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;333.0;81.0;252.0;5.0;211.0;36.0;0.0;24.0;76.0;2.0;63.0;11.0;0.0
206;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;4171.0;2566.0;1552.0;949.0;326.0;277.0;53.0;62.0;37.0;23.0;8.0;7.0;1.0
207;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;7 jaar na startjaar;Totaal;4504.0;2646.0;1805.0;954.0;536.0;315.0;53.0;59.0;40.0;21.0;12.0;7.0;1.0
208;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;24.0;2.0;22.0;0.0;15.0;7.0;0.0;8.0;92.0;0.0;63.0;29.0;0.0
209;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;4480.0;2644.0;1783.0;954.0;521.0;308.0;53.0;59.0;40.0;21.0;12.0;7.0;1.0
210;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo/vwo;1 jaar na startjaar;Totaal;40704.0;38554.0;2006.0;2006.0;0.0;;144.0;95.0;5.0;5.0;0.0;;0.0
211;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;40560.0;38554.0;2006.0;2006.0;0.0;;0.0;95.0;5.0;5.0;0.0;;0.0
212;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;144.0;0.0;0.0;0.0;0.0;;144.0;0.0;0.0;0.0;0.0;;100.0
213;Totaal leerlingen startjaar;Totaal migratieachtergrond;2008;Brugklas havo/vwo;2 jaar na startjaar;Totaal;40704.0;35714.0;4846.0;4598.0;192.0;56.0;144.0;88.0;12.0;11.0;0.0;0.0;0.0
