ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
1134;56102-56103 Cafetaria’s, ijssalons e.d.;2008 oktober;99.2;96.3;103.0;2.9;3.4;-0.5
1135;56102-56103 Cafetaria’s, ijssalons e.d.;2008 november;90.9;96.4;94.3;2.1;3.2;-1.1
1136;56102-56103 Cafetaria’s, ijssalons e.d.;2008 december;94.8;96.6;98.1;2.2;2.9;-0.7
1137;56102-56103 Cafetaria’s, ijssalons e.d.;2008 4e kwartaal;95.0;96.4;98.5;2.4;3.2;-0.7
1138;56102-56103 Cafetaria’s, ijssalons e.d.;2008;98.6;95.8;102.9;0.4;3.4;-2.9
1139;56102-56103 Cafetaria’s, ijssalons e.d.;2009 januari;89.9;96.8;92.8;3.7;2.0;1.7
1140;56102-56103 Cafetaria’s, ijssalons e.d.;2009 februari;87.9;97.3;90.3;-0.5;2.2;-2.6
1141;56102-56103 Cafetaria’s, ijssalons e.d.;2009 maart;93.7;97.4;96.1;1.7;2.3;-0.6
1142;56102-56103 Cafetaria’s, ijssalons e.d.;2009 1e kwartaal;90.5;97.2;93.1;1.6;2.2;-0.6
1143;56102-56103 Cafetaria’s, ijssalons e.d.;2009 april;106.1;97.6;108.7;4.1;2.1;2.0
1144;56102-56103 Cafetaria’s, ijssalons e.d.;2009 mei;109.7;97.9;112.0;-0.5;2.1;-2.6
1145;56102-56103 Cafetaria’s, ijssalons e.d.;2009 juni;104.5;97.8;106.8;-2.0;2.1;-4.0
1146;56102-56103 Cafetaria’s, ijssalons e.d.;2009 2e kwartaal;106.7;97.8;109.2;0.5;2.1;-1.6
1147;56102-56103 Cafetaria’s, ijssalons e.d.;2009 juli;111.5;98.1;113.6;3.7;2.3;1.3
1148;56102-56103 Cafetaria’s, ijssalons e.d.;2009 augustus;109.3;98.0;111.5;0.7;2.1;-1.4
1149;56102-56103 Cafetaria’s, ijssalons e.d.;2009 september;99.3;98.4;100.9;3.0;2.4;0.5
1150;56102-56103 Cafetaria’s, ijssalons e.d.;2009 3e kwartaal;106.7;98.2;108.7;2.4;2.3;0.1
1151;56102-56103 Cafetaria’s, ijssalons e.d.;2009 oktober;102.7;98.5;104.2;3.5;2.3;1.2
1152;56102-56103 Cafetaria’s, ijssalons e.d.;2009 november;92.8;98.7;94.0;2.1;2.4;-0.3
1153;56102-56103 Cafetaria’s, ijssalons e.d.;2009 december;92.1;99.1;93.0;-2.8;2.6;-5.3
1154;56102-56103 Cafetaria’s, ijssalons e.d.;2009 4e kwartaal;95.9;98.8;97.1;1.0;2.4;-1.5
1155;56102-56103 Cafetaria’s, ijssalons e.d.;2009;99.9;98.0;102.0;1.4;2.2;-0.9
1156;56102-56103 Cafetaria’s, ijssalons e.d.;2010 januari;87.5;99.3;88.1;-2.6;2.5;-5.0
1157;56102-56103 Cafetaria’s, ijssalons e.d.;2010 februari;84.0;99.4;84.5;-4.4;2.2;-6.4
1158;56102-56103 Cafetaria’s, ijssalons e.d.;2010 maart;91.1;99.6;91.5;-2.8;2.2;-4.9
1159;56102-56103 Cafetaria’s, ijssalons e.d.;2010 1e kwartaal;87.6;99.5;88.0;-3.2;2.3;-5.4
1160;56102-56103 Cafetaria’s, ijssalons e.d.;2010 april;102.8;99.7;103.1;-3.1;2.1;-5.1
1161;56102-56103 Cafetaria’s, ijssalons e.d.;2010 mei;109.2;99.8;109.5;-0.4;1.9;-2.3
1162;56102-56103 Cafetaria’s, ijssalons e.d.;2010 juni;105.4;99.9;105.5;0.9;2.1;-1.2
1163;56102-56103 Cafetaria’s, ijssalons e.d.;2010 2e kwartaal;105.8;99.8;106.0;-0.9;2.1;-2.9
1164;56102-56103 Cafetaria’s, ijssalons e.d.;2010 juli;117.6;99.9;117.7;5.5;1.8;3.6
1165;56102-56103 Cafetaria’s, ijssalons e.d.;2010 augustus;109.5;100.0;109.5;0.2;2.0;-1.7
1166;56102-56103 Cafetaria’s, ijssalons e.d.;2010 september;101.7;100.2;101.5;2.5;1.9;0.6
1167;56102-56103 Cafetaria’s, ijssalons e.d.;2010 3e kwartaal;109.6;100.1;109.6;2.8;1.9;0.8
1168;56102-56103 Cafetaria’s, ijssalons e.d.;2010 oktober;106.8;100.5;106.3;4.1;2.0;2.0
1169;56102-56103 Cafetaria’s, ijssalons e.d.;2010 november;91.9;100.4;91.5;-1.0;1.7;-2.7
1170;56102-56103 Cafetaria’s, ijssalons e.d.;2010 december;92.3;101.2;91.2;0.2;2.1;-1.9
1171;56102-56103 Cafetaria’s, ijssalons e.d.;2010 4e kwartaal;97.0;100.7;96.3;1.2;2.0;-0.7
1172;56102-56103 Cafetaria’s, ijssalons e.d.;2010;100.0;100.0;100.0;0.1;2.1;-2.0
1173;56102-56103 Cafetaria’s, ijssalons e.d.;2011 januari;92.0;101.4;90.7;5.1;2.1;2.9
1174;56102-56103 Cafetaria’s, ijssalons e.d.;2011 februari;90.1;102.1;88.3;7.2;2.7;4.4
1175;56102-56103 Cafetaria’s, ijssalons e.d.;2011 maart;101.3;102.7;98.7;11.2;3.1;7.9
1176;56102-56103 Cafetaria’s, ijssalons e.d.;2011 1e kwartaal;94.5;102.1;92.5;7.9;2.6;5.1
1177;56102-56103 Cafetaria’s, ijssalons e.d.;2011 april;113.4;102.8;110.3;10.3;3.1;7.0
1178;56102-56103 Cafetaria’s, ijssalons e.d.;2011 mei;115.8;103.1;112.4;6.1;3.3;2.7
1179;56102-56103 Cafetaria’s, ijssalons e.d.;2011 juni;120.1;103.2;116.4;14.0;3.3;10.4
1180;56102-56103 Cafetaria’s, ijssalons e.d.;2011 2e kwartaal;116.4;103.0;113.1;10.1;3.2;6.6
1181;56102-56103 Cafetaria’s, ijssalons e.d.;2011 juli;121.3;103.3;117.5;3.1;3.3;-0.2
1182;56102-56103 Cafetaria’s, ijssalons e.d.;2011 augustus;117.3;103.3;113.5;7.1;3.4;3.6
1183;56102-56103 Cafetaria’s, ijssalons e.d.;2011 september;110.3;103.6;106.4;8.4;3.4;4.9
1184;56102-56103 Cafetaria’s, ijssalons e.d.;2011 3e kwartaal;116.3;103.4;112.5;6.1;3.4;2.7
1185;56102-56103 Cafetaria’s, ijssalons e.d.;2011 oktober;111.1;103.8;107.0;4.0;3.3;0.7
1186;56102-56103 Cafetaria’s, ijssalons e.d.;2011 november;98.1;103.8;94.5;6.7;3.4;3.3
1187;56102-56103 Cafetaria’s, ijssalons e.d.;2011 december;103.3;104.1;99.2;11.8;2.8;8.8
1188;56102-56103 Cafetaria’s, ijssalons e.d.;2011 4e kwartaal;104.1;103.9;100.2;7.3;3.2;4.0
1189;56102-56103 Cafetaria’s, ijssalons e.d.;2011;107.8;103.1;104.6;7.8;3.1;4.6
1190;56102-56103 Cafetaria’s, ijssalons e.d.;2012 januari;97.1;104.7;92.8;5.6;3.2;2.3
1191;56102-56103 Cafetaria’s, ijssalons e.d.;2012 februari;92.8;104.8;88.6;3.0;2.6;0.4
1192;56102-56103 Cafetaria’s, ijssalons e.d.;2012 maart;109.5;105.1;104.2;8.1;2.3;5.6
1193;56102-56103 Cafetaria’s, ijssalons e.d.;2012 1e kwartaal;99.8;104.9;95.2;5.7;2.7;2.9
1194;56102-56103 Cafetaria’s, ijssalons e.d.;2012 april;113.7;105.2;108.0;0.3;2.4;-2.1
1195;56102-56103 Cafetaria’s, ijssalons e.d.;2012 mei;120.1;105.5;113.9;3.7;2.4;1.3
1196;56102-56103 Cafetaria’s, ijssalons e.d.;2012 juni;118.8;105.7;112.4;-1.1;2.4;-3.4
1197;56102-56103 Cafetaria’s, ijssalons e.d.;2012 2e kwartaal;117.5;105.5;111.5;0.9;2.4;-1.4
1198;56102-56103 Cafetaria’s, ijssalons e.d.;2012 juli;120.2;105.7;113.7;-0.9;2.4;-3.2
1199;56102-56103 Cafetaria’s, ijssalons e.d.;2012 augustus;121.9;105.8;115.3;3.9;2.3;1.5
1200;56102-56103 Cafetaria’s, ijssalons e.d.;2012 september;111.7;105.8;105.6;1.3;2.1;-0.8
1201;56102-56103 Cafetaria’s, ijssalons e.d.;2012 3e kwartaal;118.0;105.8;111.5;1.4;2.3;-0.8
1202;56102-56103 Cafetaria’s, ijssalons e.d.;2012 oktober;106.5;106.1;100.3;-4.1;2.3;-6.2
1203;56102-56103 Cafetaria’s, ijssalons e.d.;2012 november;100.8;106.0;95.1;2.8;2.1;0.7
1204;56102-56103 Cafetaria’s, ijssalons e.d.;2012 december;104.6;106.4;98.3;1.3;2.2;-0.9
1205;56102-56103 Cafetaria’s, ijssalons e.d.;2012 4e kwartaal;104.0;106.2;97.9;-0.2;2.2;-2.3
1206;56102-56103 Cafetaria’s, ijssalons e.d.;2012;109.8;105.6;104.0;1.8;2.4;-0.5
1207;56102-56103 Cafetaria’s, ijssalons e.d.;2013 januari;94.4;106.9;88.3;-2.8;2.1;-4.8
1208;56102-56103 Cafetaria’s, ijssalons e.d.;2013 februari;92.7;107.1;86.6;-0.1;2.2;-2.3
1209;56102-56103 Cafetaria’s, ijssalons e.d.;2013 maart;103.6;107.3;96.5;-5.4;2.1;-7.3
1210;56102-56103 Cafetaria’s, ijssalons e.d.;2013 1e kwartaal;96.9;107.1;90.5;-2.9;2.1;-4.9
1211;56102-56103 Cafetaria’s, ijssalons e.d.;2013 april;111.9;107.3;104.3;-1.6;1.9;-3.5
1212;56102-56103 Cafetaria’s, ijssalons e.d.;2013 mei;122.0;107.4;113.6;1.6;1.8;-0.2
1213;56102-56103 Cafetaria’s, ijssalons e.d.;2013 juni;121.9;107.4;113.5;2.6;1.7;0.9
1214;56102-56103 Cafetaria’s, ijssalons e.d.;2013 2e kwartaal;118.6;107.4;110.5;0.9;1.8;-0.9
1215;56102-56103 Cafetaria’s, ijssalons e.d.;2013 juli;122.2;107.5;113.6;1.6;1.7;-0.1
1216;56102-56103 Cafetaria’s, ijssalons e.d.;2013 augustus;125.9;107.8;116.9;3.3;1.9;1.4
1217;56102-56103 Cafetaria’s, ijssalons e.d.;2013 september;114.0;107.9;105.6;2.0;2.0;0.0
1218;56102-56103 Cafetaria’s, ijssalons e.d.;2013 3e kwartaal;120.7;107.7;112.0;2.3;1.9;0.4
1219;56102-56103 Cafetaria’s, ijssalons e.d.;2013 oktober;111.5;108.0;103.2;4.7;1.8;2.9
1220;56102-56103 Cafetaria’s, ijssalons e.d.;2013 november;103.8;107.9;96.2;2.9;1.7;1.2
1221;56102-56103 Cafetaria’s, ijssalons e.d.;2013 december;105.9;108.4;97.7;1.2;1.9;-0.7
1222;56102-56103 Cafetaria’s, ijssalons e.d.;2013 4e kwartaal;107.0;108.1;99.0;3.0;1.8;1.1
1223;56102-56103 Cafetaria’s, ijssalons e.d.;2013;110.8;107.6;103.0;0.9;1.9;-1.0
1224;562 Kantines en catering;2005 januari;;;;;;
1225;562 Kantines en catering;2005 februari;;;;;;
1226;562 Kantines en catering;2005 maart;;;;;;
1227;562 Kantines en catering;2005 1e kwartaal;85.3;;;;;
1228;562 Kantines en catering;2005 april;;;;;;
1229;562 Kantines en catering;2005 mei;;;;;;
1230;562 Kantines en catering;2005 juni;;;;;;
1231;562 Kantines en catering;2005 2e kwartaal;90.1;;;;;
1232;562 Kantines en catering;2005 juli;;;;;;
1233;562 Kantines en catering;2005 augustus;;;;;;
1234;562 Kantines en catering;2005 september;;;;;;
1235;562 Kantines en catering;2005 3e kwartaal;90.6;;;;;
1236;562 Kantines en catering;2005 oktober;;;;;;
1237;562 Kantines en catering;2005 november;;;;;;
1238;562 Kantines en catering;2005 december;;;;;;
1239;562 Kantines en catering;2005 4e kwartaal;98.5;;;;;
1240;562 Kantines en catering;2005;91.1;;;;;
1241;562 Kantines en catering;2006 januari;;;;;;
1242;562 Kantines en catering;2006 februari;;;;;;
1243;562 Kantines en catering;2006 maart;;;;;;
1244;562 Kantines en catering;2006 1e kwartaal;88.3;;;3.5;;
1245;562 Kantines en catering;2006 april;;;;;;
1246;562 Kantines en catering;2006 mei;;;;;;
1247;562 Kantines en catering;2006 juni;;;;;;
1248;562 Kantines en catering;2006 2e kwartaal;93.3;;;3.6;;
1249;562 Kantines en catering;2006 juli;;;;;;
1250;562 Kantines en catering;2006 augustus;;;;;;
1251;562 Kantines en catering;2006 september;;;;;;
1252;562 Kantines en catering;2006 3e kwartaal;95.4;;;5.3;;
1253;562 Kantines en catering;2006 oktober;;;;;;
1254;562 Kantines en catering;2006 november;;;;;;
1255;562 Kantines en catering;2006 december;;;;;;
1256;562 Kantines en catering;2006 4e kwartaal;105.1;;;6.7;;
1257;562 Kantines en catering;2006;95.5;;;4.8;;
1258;562 Kantines en catering;2007 januari;;;;;;
1259;562 Kantines en catering;2007 februari;;;;;;
1260;562 Kantines en catering;2007 maart;;;;;;
1261;562 Kantines en catering;2007 1e kwartaal;93.3;;;5.7;;
1262;562 Kantines en catering;2007 april;;;;;;
1263;562 Kantines en catering;2007 mei;;;;;;
1264;562 Kantines en catering;2007 juni;;;;;;
1265;562 Kantines en catering;2007 2e kwartaal;105.1;;;12.7;;
1266;562 Kantines en catering;2007 juli;;;;;;
1267;562 Kantines en catering;2007 augustus;;;;;;
1268;562 Kantines en catering;2007 september;;;;;;
1269;562 Kantines en catering;2007 3e kwartaal;103.6;;;8.7;;
1270;562 Kantines en catering;2007 oktober;;;;;;
1271;562 Kantines en catering;2007 november;;;;;;
1272;562 Kantines en catering;2007 december;;;;;;
1273;562 Kantines en catering;2007 4e kwartaal;116.6;;;11.0;;
1274;562 Kantines en catering;2007;104.7;;;9.6;;
1275;562 Kantines en catering;2008 januari;;;;;;
1276;562 Kantines en catering;2008 februari;;;;;;
1277;562 Kantines en catering;2008 maart;;;;;;
1278;562 Kantines en catering;2008 1e kwartaal;101.5;;;8.7;;
1279;562 Kantines en catering;2008 april;;;;;;
1280;562 Kantines en catering;2008 mei;;;;;;
1281;562 Kantines en catering;2008 juni;;;;;;
1282;562 Kantines en catering;2008 2e kwartaal;107.3;;;2.1;;
1283;562 Kantines en catering;2008 juli;;;;;;
1284;562 Kantines en catering;2008 augustus;;;;;;
1285;562 Kantines en catering;2008 september;;;;;;
1286;562 Kantines en catering;2008 3e kwartaal;101.4;;;-2.2;;
1287;562 Kantines en catering;2008 oktober;;;;;;
1288;562 Kantines en catering;2008 november;;;;;;
1289;562 Kantines en catering;2008 december;;;;;;
1290;562 Kantines en catering;2008 4e kwartaal;111.0;;;-4.8;;
1291;562 Kantines en catering;2008;105.3;;;0.6;;
1292;562 Kantines en catering;2009 januari;;;;;;
1293;562 Kantines en catering;2009 februari;;;;;;
1294;562 Kantines en catering;2009 maart;;;;;;
1295;562 Kantines en catering;2009 1e kwartaal;96.0;;;-5.4;;
1296;562 Kantines en catering;2009 april;;;;;;
1297;562 Kantines en catering;2009 mei;;;;;;
1298;562 Kantines en catering;2009 juni;;;;;;
1299;562 Kantines en catering;2009 2e kwartaal;100.4;;;-6.4;;
1300;562 Kantines en catering;2009 juli;;;;;;
1301;562 Kantines en catering;2009 augustus;;;;;;
1302;562 Kantines en catering;2009 september;;;;;;
1303;562 Kantines en catering;2009 3e kwartaal;90.6;;;-10.6;;
1304;562 Kantines en catering;2009 oktober;;;;;;
1305;562 Kantines en catering;2009 november;;;;;;
1306;562 Kantines en catering;2009 december;;;;;;
1307;562 Kantines en catering;2009 4e kwartaal;104.0;;;-6.3;;
1308;562 Kantines en catering;2009;97.7;;;-7.2;;
1309;562 Kantines en catering;2010 januari;;;;;;
1310;562 Kantines en catering;2010 februari;;;;;;
1311;562 Kantines en catering;2010 maart;;;;;;
1312;562 Kantines en catering;2010 1e kwartaal;96.0;;;0.0;;
1313;562 Kantines en catering;2010 april;;;;;;
1314;562 Kantines en catering;2010 mei;;;;;;
1315;562 Kantines en catering;2010 juni;;;;;;
1316;562 Kantines en catering;2010 2e kwartaal;99.0;;;-1.3;;
1317;562 Kantines en catering;2010 juli;;;;;;
1318;562 Kantines en catering;2010 augustus;;;;;;
1319;562 Kantines en catering;2010 september;;;;;;
1320;562 Kantines en catering;2010 3e kwartaal;98.5;;;8.8;;
1321;562 Kantines en catering;2010 oktober;;;;;;
1322;562 Kantines en catering;2010 november;;;;;;
1323;562 Kantines en catering;2010 december;;;;;;
1324;562 Kantines en catering;2010 4e kwartaal;106.5;;;2.3;;
1325;562 Kantines en catering;2010;100.0;;;2.3;;
1326;562 Kantines en catering;2011 januari;;;;;;
1327;562 Kantines en catering;2011 februari;;;;;;
1328;562 Kantines en catering;2011 maart;;;;;;
1329;562 Kantines en catering;2011 1e kwartaal;96.2;;;0.2;;
1330;562 Kantines en catering;2011 april;;;;;;
1331;562 Kantines en catering;2011 mei;;;;;;
1332;562 Kantines en catering;2011 juni;;;;;;
1333;562 Kantines en catering;2011 2e kwartaal;104.6;;;5.6;;
1334;562 Kantines en catering;2011 juli;;;;;;
1335;562 Kantines en catering;2011 augustus;;;;;;
1336;562 Kantines en catering;2011 september;;;;;;
1337;562 Kantines en catering;2011 3e kwartaal;99.0;;;0.5;;
1338;562 Kantines en catering;2011 oktober;;;;;;
1339;562 Kantines en catering;2011 november;;;;;;
1340;562 Kantines en catering;2011 december;;;;;;
1341;562 Kantines en catering;2011 4e kwartaal;108.9;;;2.3;;
1342;562 Kantines en catering;2011;102.2;;;2.2;;
1343;562 Kantines en catering;2012 januari;;;;;;
1344;562 Kantines en catering;2012 februari;;;;;;
1345;562 Kantines en catering;2012 maart;;;;;;
1346;562 Kantines en catering;2012 1e kwartaal;95.6;;;-0.6;;
1347;562 Kantines en catering;2012 april;;;;;;
1348;562 Kantines en catering;2012 mei;;;;;;
1349;562 Kantines en catering;2012 juni;;;;;;
1350;562 Kantines en catering;2012 2e kwartaal;107.8;;;3.1;;
1351;562 Kantines en catering;2012 juli;;;;;;
1352;562 Kantines en catering;2012 augustus;;;;;;
1353;562 Kantines en catering;2012 september;;;;;;
1354;562 Kantines en catering;2012 3e kwartaal;99.5;;;0.5;;
1355;562 Kantines en catering;2012 oktober;;;;;;
1356;562 Kantines en catering;2012 november;;;;;;
1357;562 Kantines en catering;2012 december;;;;;;
1358;562 Kantines en catering;2012 4e kwartaal;108.4;;;-0.5;;
1359;562 Kantines en catering;2012;102.9;;;0.7;;
1360;562 Kantines en catering;2013 januari;;;;;;
1361;562 Kantines en catering;2013 februari;;;;;;
1362;562 Kantines en catering;2013 maart;;;;;;
1363;562 Kantines en catering;2013 1e kwartaal;93.0;;;-2.8;;
1364;562 Kantines en catering;2013 april;;;;;;
1365;562 Kantines en catering;2013 mei;;;;;;
1366;562 Kantines en catering;2013 juni;;;;;;
1367;562 Kantines en catering;2013 2e kwartaal;107.4;;;-0.4;;
1368;562 Kantines en catering;2013 juli;;;;;;
1369;562 Kantines en catering;2013 augustus;;;;;;
1370;562 Kantines en catering;2013 september;;;;;;
1371;562 Kantines en catering;2013 3e kwartaal;100.1;;;0.6;;
1372;562 Kantines en catering;2013 oktober;;;;;;
1373;562 Kantines en catering;2013 november;;;;;;
1374;562 Kantines en catering;2013 december;;;;;;
1375;562 Kantines en catering;2013 4e kwartaal;109.6;;;1.1;;
1376;562 Kantines en catering;2013;102.5;;;-0.3;;
1377;563 Cafés;2005 januari;93.3;83.5;111.8;;;
1378;563 Cafés;2005 februari;94.7;83.6;113.2;;;
1379;563 Cafés;2005 maart;96.7;83.9;115.3;;;
1380;563 Cafés;2005 1e kwartaal;94.9;83.7;113.4;;;
1381;563 Cafés;2005 april;102.3;83.9;122.0;;;
1382;563 Cafés;2005 mei;108.0;84.2;128.2;;;
1383;563 Cafés;2005 juni;113.8;84.4;134.8;;;
1384;563 Cafés;2005 2e kwartaal;108.0;84.2;128.3;;;
1385;563 Cafés;2005 juli;111.7;84.6;132.1;;;
1386;563 Cafés;2005 augustus;107.9;84.8;127.3;;;
1387;563 Cafés;2005 september;106.6;84.8;125.7;;;
1388;563 Cafés;2005 3e kwartaal;108.7;84.7;128.3;;;
1389;563 Cafés;2005 oktober;105.2;84.9;123.9;;;
1390;563 Cafés;2005 november;99.0;85.0;116.5;;;
1391;563 Cafés;2005 december;108.9;85.1;128.0;;;
1392;563 Cafés;2005 4e kwartaal;104.4;85.0;122.8;;;
1393;563 Cafés;2005;104.0;84.4;123.2;;;
1394;563 Cafés;2006 januari;95.8;85.3;112.3;2.6;2.2;0.4
1395;563 Cafés;2006 februari;99.8;85.5;116.6;5.4;2.3;3.0
1396;563 Cafés;2006 maart;101.6;86.1;118.1;5.0;2.6;2.4
1397;563 Cafés;2006 1e kwartaal;99.0;85.6;115.6;4.4;2.4;1.9
1398;563 Cafés;2006 april;109.3;86.2;126.8;6.9;2.8;4.0
1399;563 Cafés;2006 mei;112.1;86.3;129.9;3.9;2.5;1.3
1400;563 Cafés;2006 juni;113.6;86.5;131.3;-0.2;2.5;-2.6
1401;563 Cafés;2006 2e kwartaal;111.7;86.3;129.3;3.4;2.6;0.8
1402;563 Cafés;2006 juli;114.9;86.5;132.8;2.9;2.3;0.5
1403;563 Cafés;2006 augustus;111.6;86.6;128.9;3.4;2.1;1.3
1404;563 Cafés;2006 september;111.9;86.8;128.9;5.0;2.3;2.6
1405;563 Cafés;2006 3e kwartaal;112.8;86.6;130.2;3.7;2.2;1.5
1406;563 Cafés;2006 oktober;106.0;87.3;121.4;0.7;2.8;-2.1
1407;563 Cafés;2006 november;102.0;87.7;116.4;3.1;3.2;-0.1
1408;563 Cafés;2006 december;116.9;87.8;133.2;7.4;3.2;4.1
1409;563 Cafés;2006 4e kwartaal;108.3;87.6;123.7;3.8;3.1;0.7
1410;563 Cafés;2006;108.0;86.5;124.7;3.8;2.6;1.2
1411;563 Cafés;2007 januari;98.4;88.1;111.6;2.7;3.3;-0.6
1412;563 Cafés;2007 februari;103.2;88.8;116.1;3.4;3.9;-0.4
1413;563 Cafés;2007 maart;106.0;89.3;118.7;4.3;3.7;0.5
1414;563 Cafés;2007 1e kwartaal;102.5;88.7;115.5;3.5;3.6;-0.2
1415;563 Cafés;2007 april;114.3;89.2;128.1;4.6;3.5;1.1
1416;563 Cafés;2007 mei;115.0;89.3;128.8;2.6;3.4;-0.9
1417;563 Cafés;2007 juni;119.8;89.6;133.8;5.5;3.5;1.9
1418;563 Cafés;2007 2e kwartaal;116.4;89.4;130.2;4.2;3.5;0.7
1419;563 Cafés;2007 juli;114.0;89.6;127.2;-0.8;3.5;-4.2
1420;563 Cafés;2007 augustus;109.4;89.9;121.7;-1.9;3.9;-5.6
1421;563 Cafés;2007 september;110.9;90.2;123.1;-0.9;3.9;-4.6
1422;563 Cafés;2007 3e kwartaal;111.4;89.9;124.0;-1.2;3.8;-4.8
1423;563 Cafés;2007 oktober;106.8;90.2;118.4;0.8;3.4;-2.5
1424;563 Cafés;2007 november;104.1;90.4;115.1;2.0;3.2;-1.1
1425;563 Cafés;2007 december;118.8;90.5;131.4;1.6;3.1;-1.4
1426;563 Cafés;2007 4e kwartaal;109.9;90.4;121.6;1.5;3.2;-1.7
1427;563 Cafés;2007;110.1;89.6;122.8;1.9;3.5;-1.5
1428;563 Cafés;2008 januari;99.7;91.5;109.0;1.3;3.8;-2.4
1429;563 Cafés;2008 februari;107.5;91.5;117.5;4.2;3.0;1.2
1430;563 Cafés;2008 maart;107.5;91.8;117.0;1.4;2.9;-1.4
1431;563 Cafés;2008 1e kwartaal;104.9;91.6;114.5;2.3;3.2;-0.9
1432;563 Cafés;2008 april;114.5;92.2;124.2;0.2;3.4;-3.1
1433;563 Cafés;2008 mei;118.7;92.4;128.4;3.2;3.5;-0.3
1434;563 Cafés;2008 juni;117.8;92.7;127.1;-1.7;3.6;-5.0
1435;563 Cafés;2008 2e kwartaal;117.0;92.5;126.5;0.5;3.5;-2.8
1436;563 Cafés;2008 juli;111.7;93.1;120.0;-2.0;4.0;-5.7
1437;563 Cafés;2008 augustus;112.3;93.1;120.5;2.6;3.6;-0.9
1438;563 Cafés;2008 september;104.9;93.5;112.2;-5.4;3.8;-8.9
1439;563 Cafés;2008 3e kwartaal;109.6;93.3;117.6;-1.6;3.8;-5.2
1440;563 Cafés;2008 oktober;102.4;93.9;109.0;-4.2;4.1;-7.9
1441;563 Cafés;2008 november;100.3;94.3;106.4;-3.6;4.2;-7.5
1442;563 Cafés;2008 december;106.6;94.7;112.6;-10.3;4.6;-14.3
1443;563 Cafés;2008 4e kwartaal;103.1;94.3;109.3;-6.2;4.3;-10.1
1444;563 Cafés;2008;108.7;92.9;117.0;-1.3;3.7;-4.8
1445;563 Cafés;2009 januari;94.2;95.3;98.8;-5.5;4.2;-9.3
1446;563 Cafés;2009 februari;96.9;95.9;101.0;-9.9;4.8;-14.0
1447;563 Cafés;2009 maart;94.7;96.2;98.5;-11.8;4.7;-15.8
1448;563 Cafés;2009 1e kwartaal;95.3;95.8;99.4;-9.1;4.6;-13.1
1449;563 Cafés;2009 april;104.9;96.7;108.4;-8.5;4.9;-12.7
1450;563 Cafés;2009 mei;108.3;96.7;112.0;-8.7;4.6;-12.8
1451;563 Cafés;2009 juni;104.7;96.9;108.1;-11.1;4.5;-14.9
1452;563 Cafés;2009 2e kwartaal;106.0;96.8;109.5;-9.4;4.7;-13.5
1453;563 Cafés;2009 juli;108.3;97.3;111.3;-3.0;4.5;-7.2
1454;563 Cafés;2009 augustus;105.2;97.4;107.9;-6.3;4.6;-10.4
1455;563 Cafés;2009 september;99.2;97.9;101.3;-5.5;4.6;-9.6
1456;563 Cafés;2009 3e kwartaal;104.2;97.5;106.9;-4.9;4.6;-9.1
1457;563 Cafés;2009 oktober;99.3;98.4;100.9;-3.0;4.7;-7.4
1458;563 Cafés;2009 november;92.3;98.4;93.8;-8.0;4.4;-11.9
1459;563 Cafés;2009 december;98.6;98.8;99.8;-7.5;4.3;-11.3
1460;563 Cafés;2009 4e kwartaal;96.7;98.5;98.2;-6.2;4.5;-10.2
1461;563 Cafés;2009;100.5;97.2;103.5;-7.5;4.6;-11.5
1462;563 Cafés;2010 januari;88.4;98.9;89.4;-6.1;3.8;-9.5
1463;563 Cafés;2010 februari;89.5;98.9;90.5;-7.6;3.2;-10.4
1464;563 Cafés;2010 maart;90.5;99.3;91.1;-4.5;3.3;-7.5
1465;563 Cafés;2010 1e kwartaal;89.5;99.1;90.3;-6.1;3.4;-9.2
1466;563 Cafés;2010 april;103.5;99.4;104.1;-1.3;2.8;-4.0
1467;563 Cafés;2010 mei;105.1;99.7;105.4;-3.0;3.0;-5.9
1468;563 Cafés;2010 juni;107.1;99.8;107.3;2.2;3.0;-0.8
1469;563 Cafés;2010 2e kwartaal;105.2;99.6;105.6;-0.7;2.9;-3.6
1470;563 Cafés;2010 juli;111.6;99.7;111.9;3.0;2.5;0.5
1471;563 Cafés;2010 augustus;104.6;99.9;104.7;-0.5;2.5;-3.0
1472;563 Cafés;2010 september;103.3;100.4;102.8;4.2;2.6;1.5
1473;563 Cafés;2010 3e kwartaal;106.5;100.0;106.5;2.2;2.6;-0.4
1474;563 Cafés;2010 oktober;104.6;101.1;103.5;5.4;2.8;2.5
1475;563 Cafés;2010 november;94.1;101.3;92.9;1.9;2.9;-1.0
1476;563 Cafés;2010 december;97.7;101.4;96.4;-0.9;2.7;-3.5
1477;563 Cafés;2010 4e kwartaal;98.8;101.3;97.6;2.1;2.8;-0.6
1478;563 Cafés;2010;100.0;100.0;100.0;-0.5;2.9;-3.4
1479;563 Cafés;2011 januari;92.4;101.8;90.7;4.4;2.9;1.5
1480;563 Cafés;2011 februari;89.5;102.2;87.6;0.0;3.3;-3.2
1481;563 Cafés;2011 maart;100.1;102.4;97.7;10.6;3.1;7.3
1482;563 Cafés;2011 1e kwartaal;94.0;102.1;92.0;5.0;3.1;1.9
1483;563 Cafés;2011 april;109.6;102.5;106.9;5.8;3.1;2.6
