ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;GebruikZZVEnOfZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3
898;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zuid-Holland (PV);2013;;;
899;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zuid-Holland (PV);2014;;;
900;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2009;;;
901;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2010;;;
902;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2011;;;
903;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2012;;;
904;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2013;;;
905;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Zeeland (PV);2014;;;
906;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2009;;;
907;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2010;;;
908;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2011;;;
909;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2012;;;
910;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2013;;;
911;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Noord-Brabant (PV);2014;;;
912;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2009;;;
913;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2010;;;
914;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2011;;;
915;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2012;;;
916;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2013;;;
917;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ en ZMV-AWBZ;Limburg (PV);2014;;;
918;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2009;;;
919;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2010;;;
920;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2011;;;
921;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2012;;;
922;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2013;;;
923;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Nederland;2014;;;
924;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2009;;;
925;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2010;;;
926;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2011;;;
927;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2012;;;
928;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2013;;;
929;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Nederland (LD);2014;;;
930;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2009;;;
931;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2010;;;
932;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2011;;;
933;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2012;;;
934;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2013;;;
935;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Oost-Nederland (LD);2014;;;
936;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2009;;;
937;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2010;;;
938;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2011;;;
939;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2012;;;
940;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2013;;;
941;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;West-Nederland (LD);2014;;;
942;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2009;;;
943;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2010;;;
944;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2011;;;
945;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2012;;;
946;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2013;;;
947;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Nederland (LD);2014;;;
948;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2009;;;
949;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2010;;;
950;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2011;;;
951;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2012;;;
952;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2013;;;
953;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Groningen (PV);2014;;;
954;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2009;;;
955;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2010;;;
956;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2011;;;
957;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2012;;;
958;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2013;;;
959;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Friesland (PV);2014;;;
960;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2009;;;
961;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2010;;;
962;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2011;;;
963;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2012;;;
964;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2013;;;
965;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Drenthe (PV);2014;;;
966;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2009;;;
967;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2010;;;
968;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2011;;;
969;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2012;;;
970;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2013;;;
971;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Overijssel (PV);2014;;;
972;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2009;;;
973;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2010;;;
974;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2011;;;
975;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2012;;;
976;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2013;;;
977;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Flevoland (PV);2014;;;
978;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2009;;;
979;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2010;;;
980;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2011;;;
981;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2012;;;
982;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2013;;;
983;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Gelderland (PV);2014;;;
984;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2009;;;
985;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2010;;;
986;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2011;;;
987;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2012;;;
988;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2013;;;
989;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Utrecht (PV);2014;;;
990;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2009;;;
991;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2010;;;
992;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2011;;;
993;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2012;;;
994;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2013;;;
995;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Holland (PV);2014;;;
996;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2009;;;
997;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2010;;;
998;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2011;;;
999;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2012;;;
1000;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2013;;;
1001;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zuid-Holland (PV);2014;;;
1002;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2009;;;
1003;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2010;;;
1004;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2011;;;
1005;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2012;;;
1006;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2013;;;
1007;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Zeeland (PV);2014;;;
1008;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2009;;;
1009;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2010;;;
1010;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2011;;;
1011;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2012;;;
1012;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2013;;;
1013;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Noord-Brabant (PV);2014;;;
1014;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2009;;;
1015;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2010;;;
1016;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2011;;;
1017;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2012;;;
1018;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2013;;;
1019;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZZV-AWBZ;Limburg (PV);2014;;;
1020;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2009;;;
1021;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2010;;;
1022;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2011;;;
1023;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2012;;;
1024;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2013;;;
1025;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Nederland;2014;;;
1026;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2009;;;
1027;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2010;;;
1028;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2011;;;
1029;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2012;;;
1030;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2013;;;
1031;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Noord-Nederland (LD);2014;;;
1032;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2009;;;
1033;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2010;;;
1034;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2011;;;
1035;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2012;;;
1036;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2013;;;
1037;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Oost-Nederland (LD);2014;;;
1038;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2009;;;
1039;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2010;;;
1040;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2011;;;
1041;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2012;;;
1042;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2013;;;
1043;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;West-Nederland (LD);2014;;;
1044;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2009;;;
1045;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2010;;;
1046;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2011;;;
1047;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2012;;;
1048;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2013;;;
1049;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Zuid-Nederland (LD);2014;;;
1050;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2009;;;
1051;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2010;;;
1052;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2011;;;
1053;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2012;;;
1054;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2013;;;
1055;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Groningen (PV);2014;;;
1056;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2009;;;
1057;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2010;;;
1058;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2011;;;
1059;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2012;;;
1060;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2013;;;
1061;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Friesland (PV);2014;;;
1062;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2009;;;
1063;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2010;;;
1064;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2011;;;
1065;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2012;;;
1066;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2013;;;
1067;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Drenthe (PV);2014;;;
1068;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Overijssel (PV);2009;;;
1069;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik;ZZV-Wmo en ZMV-AWBZ;Overijssel (PV);2010;;;
