ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
5382;Wisseling beroep: onbekend;01 Pedagogische beroepen;2008 2e kwartaal;1.0
5383;Wisseling beroep: onbekend;01 Pedagogische beroepen;2008 3e kwartaal;1.0
5384;Wisseling beroep: onbekend;01 Pedagogische beroepen;2008 4e kwartaal;0.0
5385;Wisseling beroep: onbekend;01 Pedagogische beroepen;2008;0.0
5386;Wisseling beroep: onbekend;01 Pedagogische beroepen;2009 1e kwartaal;1.0
5387;Wisseling beroep: onbekend;01 Pedagogische beroepen;2009 2e kwartaal;0.0
5388;Wisseling beroep: onbekend;01 Pedagogische beroepen;2009 3e kwartaal;1.0
5389;Wisseling beroep: onbekend;01 Pedagogische beroepen;2009 4e kwartaal;1.0
5390;Wisseling beroep: onbekend;01 Pedagogische beroepen;2009;1.0
5391;Wisseling beroep: onbekend;01 Pedagogische beroepen;2010 1e kwartaal;1.0
5392;Wisseling beroep: onbekend;01 Pedagogische beroepen;2010 2e kwartaal;1.0
5393;Wisseling beroep: onbekend;01 Pedagogische beroepen;2010 3e kwartaal;1.0
5394;Wisseling beroep: onbekend;01 Pedagogische beroepen;2010 4e kwartaal;0.0
5395;Wisseling beroep: onbekend;01 Pedagogische beroepen;2010;4.0
5396;Wisseling beroep: onbekend;01 Pedagogische beroepen;2011 1e kwartaal;1.0
5397;Wisseling beroep: onbekend;01 Pedagogische beroepen;2011 2e kwartaal;0.0
5398;Wisseling beroep: onbekend;01 Pedagogische beroepen;2011 3e kwartaal;1.0
5399;Wisseling beroep: onbekend;01 Pedagogische beroepen;2011 4e kwartaal;1.0
5400;Wisseling beroep: onbekend;01 Pedagogische beroepen;2011;2.0
5401;Wisseling beroep: onbekend;01 Pedagogische beroepen;2012 1e kwartaal;2.0
5402;Wisseling beroep: onbekend;01 Pedagogische beroepen;2012 2e kwartaal;0.0
5403;Wisseling beroep: onbekend;01 Pedagogische beroepen;2012 3e kwartaal;0.0
5404;Wisseling beroep: onbekend;01 Pedagogische beroepen;2012 4e kwartaal;0.0
5405;Wisseling beroep: onbekend;01 Pedagogische beroepen;2012;1.0
5406;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 1e kwartaal;1.0
5407;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 2e kwartaal;1.0
5408;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 3e kwartaal;2.0
5409;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013 4e kwartaal;0.0
5410;Wisseling beroep: onbekend;01 Pedagogische beroepen;2013;3.0
5411;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 1e kwartaal;0.0
5412;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 2e kwartaal;1.0
5413;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 3e kwartaal;1.0
5414;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014 4e kwartaal;0.0
5415;Wisseling beroep: onbekend;01 Pedagogische beroepen;2014;2.0
5416;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 1e kwartaal;0.0
5417;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 2e kwartaal;1.0
5418;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 3e kwartaal;1.0
5419;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015 4e kwartaal;0.0
5420;Wisseling beroep: onbekend;01 Pedagogische beroepen;2015;3.0
5421;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 1e kwartaal;1.0
5422;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 2e kwartaal;1.0
5423;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 3e kwartaal;4.0
5424;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016 4e kwartaal;0.0
5425;Wisseling beroep: onbekend;01 Pedagogische beroepen;2016;4.0
5426;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 1e kwartaal;1.0
5427;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 2e kwartaal;2.0
5428;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 3e kwartaal;2.0
5429;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017 4e kwartaal;1.0
5430;Wisseling beroep: onbekend;01 Pedagogische beroepen;2017;3.0
5431;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 1e kwartaal;2.0
5432;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 2e kwartaal;2.0
5433;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 3e kwartaal;2.0
5434;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018 4e kwartaal;1.0
5435;Wisseling beroep: onbekend;01 Pedagogische beroepen;2018;3.0
5436;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 1e kwartaal;0.0
5437;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 2e kwartaal;0.0
5438;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 3e kwartaal;1.0
5439;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019 4e kwartaal;1.0
5440;Wisseling beroep: onbekend;01 Pedagogische beroepen;2019;2.0
5441;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 1e kwartaal;1.0
5442;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 2e kwartaal;0.0
5443;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 3e kwartaal;3.0
5444;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020 4e kwartaal;1.0
5445;Wisseling beroep: onbekend;01 Pedagogische beroepen;2020;2.0
5446;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 1e kwartaal;
5447;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 2e kwartaal;0.0
5448;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 3e kwartaal;0.0
5449;Wisseling beroep: onbekend;01 Pedagogische beroepen;2021 4e kwartaal;0.0
5450;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 1e kwartaal;0.0
5451;Wisseling beroep: onbekend;01 Pedagogische beroepen;2022 2e kwartaal;1.0
5452;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2003 2e kwartaal;0.0
5453;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2003 3e kwartaal;1.0
5454;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2003 4e kwartaal;0.0
5455;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2004 1e kwartaal;0.0
5456;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2004 2e kwartaal;0.0
5457;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2004 3e kwartaal;0.0
5458;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2004 4e kwartaal;0.0
5459;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2004;1.0
5460;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2005 1e kwartaal;0.0
5461;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2005 2e kwartaal;0.0
5462;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2005 3e kwartaal;0.0
5463;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2005 4e kwartaal;0.0
5464;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2005;0.0
5465;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2006 1e kwartaal;0.0
5466;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2006 2e kwartaal;0.0
5467;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2006 3e kwartaal;0.0
5468;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2006 4e kwartaal;0.0
5469;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2006;0.0
5470;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2007 1e kwartaal;0.0
5471;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2007 2e kwartaal;0.0
5472;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2007 3e kwartaal;0.0
5473;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2007 4e kwartaal;0.0
5474;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2007;1.0
5475;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2008 1e kwartaal;0.0
5476;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2008 2e kwartaal;0.0
5477;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2008 3e kwartaal;0.0
5478;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2008 4e kwartaal;0.0
5479;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2008;1.0
5480;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2009 1e kwartaal;1.0
5481;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2009 2e kwartaal;1.0
5482;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2009 3e kwartaal;0.0
5483;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2009 4e kwartaal;0.0
5484;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2009;0.0
5485;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2010 1e kwartaal;0.0
5486;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2010 2e kwartaal;0.0
5487;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2010 3e kwartaal;1.0
5488;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2010 4e kwartaal;0.0
5489;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2010;0.0
5490;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2011 1e kwartaal;0.0
5491;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2011 2e kwartaal;0.0
5492;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2011 3e kwartaal;0.0
5493;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2011 4e kwartaal;1.0
5494;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2011;0.0
5495;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2012 1e kwartaal;1.0
5496;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2012 2e kwartaal;0.0
5497;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2012 3e kwartaal;0.0
5498;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2012 4e kwartaal;0.0
5499;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2012;0.0
5500;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 1e kwartaal;0.0
5501;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 2e kwartaal;1.0
5502;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 3e kwartaal;0.0
5503;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013 4e kwartaal;1.0
5504;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2013;2.0
5505;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 1e kwartaal;1.0
5506;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 2e kwartaal;1.0
5507;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 3e kwartaal;1.0
5508;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014 4e kwartaal;0.0
5509;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2014;4.0
5510;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 1e kwartaal;1.0
5511;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 2e kwartaal;0.0
5512;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 3e kwartaal;0.0
5513;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015 4e kwartaal;0.0
5514;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2015;1.0
5515;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 1e kwartaal;0.0
5516;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 2e kwartaal;1.0
5517;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 3e kwartaal;0.0
5518;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016 4e kwartaal;0.0
5519;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2016;1.0
5520;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 1e kwartaal;0.0
5521;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 2e kwartaal;1.0
5522;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 3e kwartaal;0.0
5523;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017 4e kwartaal;1.0
5524;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2017;1.0
5525;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 1e kwartaal;0.0
5526;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 2e kwartaal;1.0
5527;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 3e kwartaal;0.0
5528;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018 4e kwartaal;0.0
5529;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2018;3.0
5530;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 1e kwartaal;0.0
5531;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 2e kwartaal;0.0
5532;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 3e kwartaal;0.0
5533;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019 4e kwartaal;1.0
5534;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2019;0.0
5535;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 1e kwartaal;0.0
5536;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 2e kwartaal;0.0
5537;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 3e kwartaal;1.0
5538;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020 4e kwartaal;2.0
5539;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2020;2.0
5540;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 1e kwartaal;
5541;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 2e kwartaal;0.0
5542;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 3e kwartaal;0.0
5543;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2021 4e kwartaal;0.0
5544;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 1e kwartaal;0.0
5545;Wisseling beroep: onbekend;02 Creatieve en taalkundige beroepen;2022 2e kwartaal;0.0
5546;Wisseling beroep: onbekend;03 Commerciële beroepen;2003 2e kwartaal;1.0
5547;Wisseling beroep: onbekend;03 Commerciële beroepen;2003 3e kwartaal;1.0
5548;Wisseling beroep: onbekend;03 Commerciële beroepen;2003 4e kwartaal;0.0
5549;Wisseling beroep: onbekend;03 Commerciële beroepen;2004 1e kwartaal;0.0
5550;Wisseling beroep: onbekend;03 Commerciële beroepen;2004 2e kwartaal;0.0
5551;Wisseling beroep: onbekend;03 Commerciële beroepen;2004 3e kwartaal;1.0
5552;Wisseling beroep: onbekend;03 Commerciële beroepen;2004 4e kwartaal;1.0
5553;Wisseling beroep: onbekend;03 Commerciële beroepen;2004;1.0
5554;Wisseling beroep: onbekend;03 Commerciële beroepen;2005 1e kwartaal;0.0
5555;Wisseling beroep: onbekend;03 Commerciële beroepen;2005 2e kwartaal;1.0
5556;Wisseling beroep: onbekend;03 Commerciële beroepen;2005 3e kwartaal;0.0
5557;Wisseling beroep: onbekend;03 Commerciële beroepen;2005 4e kwartaal;0.0
5558;Wisseling beroep: onbekend;03 Commerciële beroepen;2005;2.0
5559;Wisseling beroep: onbekend;03 Commerciële beroepen;2006 1e kwartaal;1.0
5560;Wisseling beroep: onbekend;03 Commerciële beroepen;2006 2e kwartaal;1.0
5561;Wisseling beroep: onbekend;03 Commerciële beroepen;2006 3e kwartaal;0.0
5562;Wisseling beroep: onbekend;03 Commerciële beroepen;2006 4e kwartaal;1.0
5563;Wisseling beroep: onbekend;03 Commerciële beroepen;2006;2.0
5564;Wisseling beroep: onbekend;03 Commerciële beroepen;2007 1e kwartaal;0.0
5565;Wisseling beroep: onbekend;03 Commerciële beroepen;2007 2e kwartaal;1.0
5566;Wisseling beroep: onbekend;03 Commerciële beroepen;2007 3e kwartaal;0.0
5567;Wisseling beroep: onbekend;03 Commerciële beroepen;2007 4e kwartaal;1.0
5568;Wisseling beroep: onbekend;03 Commerciële beroepen;2007;2.0
5569;Wisseling beroep: onbekend;03 Commerciële beroepen;2008 1e kwartaal;2.0
5570;Wisseling beroep: onbekend;03 Commerciële beroepen;2008 2e kwartaal;2.0
5571;Wisseling beroep: onbekend;03 Commerciële beroepen;2008 3e kwartaal;1.0
5572;Wisseling beroep: onbekend;03 Commerciële beroepen;2008 4e kwartaal;1.0
5573;Wisseling beroep: onbekend;03 Commerciële beroepen;2008;3.0
5574;Wisseling beroep: onbekend;03 Commerciële beroepen;2009 1e kwartaal;1.0
5575;Wisseling beroep: onbekend;03 Commerciële beroepen;2009 2e kwartaal;1.0
5576;Wisseling beroep: onbekend;03 Commerciële beroepen;2009 3e kwartaal;0.0
5577;Wisseling beroep: onbekend;03 Commerciële beroepen;2009 4e kwartaal;1.0
5578;Wisseling beroep: onbekend;03 Commerciële beroepen;2009;2.0
5579;Wisseling beroep: onbekend;03 Commerciële beroepen;2010 1e kwartaal;0.0
5580;Wisseling beroep: onbekend;03 Commerciële beroepen;2010 2e kwartaal;1.0
5581;Wisseling beroep: onbekend;03 Commerciële beroepen;2010 3e kwartaal;1.0
5582;Wisseling beroep: onbekend;03 Commerciële beroepen;2010 4e kwartaal;1.0
5583;Wisseling beroep: onbekend;03 Commerciële beroepen;2010;3.0
5584;Wisseling beroep: onbekend;03 Commerciële beroepen;2011 1e kwartaal;2.0
5585;Wisseling beroep: onbekend;03 Commerciële beroepen;2011 2e kwartaal;1.0
5586;Wisseling beroep: onbekend;03 Commerciële beroepen;2011 3e kwartaal;1.0
5587;Wisseling beroep: onbekend;03 Commerciële beroepen;2011 4e kwartaal;1.0
5588;Wisseling beroep: onbekend;03 Commerciële beroepen;2011;4.0
5589;Wisseling beroep: onbekend;03 Commerciële beroepen;2012 1e kwartaal;1.0
5590;Wisseling beroep: onbekend;03 Commerciële beroepen;2012 2e kwartaal;1.0
5591;Wisseling beroep: onbekend;03 Commerciële beroepen;2012 3e kwartaal;1.0
5592;Wisseling beroep: onbekend;03 Commerciële beroepen;2012 4e kwartaal;2.0
5593;Wisseling beroep: onbekend;03 Commerciële beroepen;2012;2.0
5594;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 1e kwartaal;3.0
5595;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 2e kwartaal;3.0
5596;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 3e kwartaal;1.0
5597;Wisseling beroep: onbekend;03 Commerciële beroepen;2013 4e kwartaal;1.0
5598;Wisseling beroep: onbekend;03 Commerciële beroepen;2013;4.0
5599;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 1e kwartaal;1.0
5600;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 2e kwartaal;1.0
5601;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 3e kwartaal;3.0
5602;Wisseling beroep: onbekend;03 Commerciële beroepen;2014 4e kwartaal;1.0
5603;Wisseling beroep: onbekend;03 Commerciële beroepen;2014;4.0
5604;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 1e kwartaal;3.0
5605;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 2e kwartaal;2.0
5606;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 3e kwartaal;2.0
5607;Wisseling beroep: onbekend;03 Commerciële beroepen;2015 4e kwartaal;2.0
5608;Wisseling beroep: onbekend;03 Commerciële beroepen;2015;8.0
5609;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 1e kwartaal;3.0
5610;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 2e kwartaal;3.0
5611;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 3e kwartaal;3.0
5612;Wisseling beroep: onbekend;03 Commerciële beroepen;2016 4e kwartaal;2.0
5613;Wisseling beroep: onbekend;03 Commerciële beroepen;2016;7.0
5614;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 1e kwartaal;3.0
5615;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 2e kwartaal;3.0
5616;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 3e kwartaal;4.0
5617;Wisseling beroep: onbekend;03 Commerciële beroepen;2017 4e kwartaal;4.0
5618;Wisseling beroep: onbekend;03 Commerciële beroepen;2017;10.0
5619;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 1e kwartaal;2.0
5620;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 2e kwartaal;1.0
5621;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 3e kwartaal;2.0
5622;Wisseling beroep: onbekend;03 Commerciële beroepen;2018 4e kwartaal;1.0
5623;Wisseling beroep: onbekend;03 Commerciële beroepen;2018;9.0
5624;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 1e kwartaal;1.0
5625;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 2e kwartaal;2.0
5626;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 3e kwartaal;0.0
5627;Wisseling beroep: onbekend;03 Commerciële beroepen;2019 4e kwartaal;2.0
