ID;RegioS;Perioden;TotaalGemeentelijkAfval_1;TotaalAfvalVanHuishoudens_2;HuishoudelijkRestafval_3;GrofHuishoudelijkRestafval_4;Verbouwingsrestafval_5;GFTAfval_6;OudPapierEnKarton_7;Verpakkingsglas_8;Textiel_9;KleinChemischAfvalKCA_10;MetalenVerpakkingenBlik_11;Drankenkartons_12;KunststofVerpakkingen_13;OverigeKunststoffen_14;Vloerbedekking_15;WitEnBruingoed_16;GrofTuinafval_17;BruikbaarHuisraad_18;Vlakglas_19;Metalen_20;Houtafval_21;SchoonPuin_22;AsbesthoudendAfval_23;Autobanden_24;SchoneGrond_25;BitumenhoudendeDakbedekking_26;OverigeAfvalcomponenten_27;TotaalAfvalVanHuishoudens_28;HuishoudelijkRestafval_29;GrofHuishoudelijkRestafval_30;Verbouwingsrestafval_31;GFTAfval_32;OudPapierEnKarton_33;Verpakkingsglas_34;Textiel_35;KleinChemischAfvalKCA_36;MetalenVerpakkingenBlik_37;Drankenkartons_38;KunststofVerpakkingen_39;OverigeKunststoffen_40;Vloerbedekking_41;WitEnBruingoed_42;GrofTuinafval_43;BruikbaarHuisraad_44;Vlakglas_45;Metalen_46;Houtafval_47;SchoonPuin_48;AsbesthoudendAfval_49;Autobanden_50;SchoneGrond_51;BitumenhoudendeDakbedekking_52;OverigeAfvalcomponenten_53;TotaalAfvalVanHuishoudens_54;HuishoudelijkRestafval_55;GrofHuishoudelijkRestafval_56;Verbouwingsrestafval_57;GFTAfval_58;OudPapierEnKarton_59;Verpakkingsglas_60;Textiel_61;KleinChemischAfvalKCA_62;MetalenVerpakkingenBlik_63;Drankenkartons_64;KunststofVerpakkingen_65;OverigeKunststoffen_66;Vloerbedekking_67;WitEnBruingoed_68;GrofTuinafval_69;BruikbaarHuisraad_70;Vlakglas_71;Metalen_72;Houtafval_73;SchoonPuin_74;AsbesthoudendAfval_75;Autobanden_76;SchoneGrond_77;BitumenhoudendeDakbedekking_78;OverigeAfvalcomponenten_79;TotaalReinigingsdienstenEnOverigAfv_80;Veegafval_81;RioolKolkenEnGemalenafval_82;Drijfafval_83;Groenafval_84;GemengdEvenementenafval_85;GemengdMarktafval_86;OverigReinigingsdienstenafval_87;KantoorWinkelEnDienstenafval_88;BouwEnSloopafval_89;KleinGevaarlijkAfval_90;TotaalGemeentelijkAfval_91;TotaalAfvalVanHuishoudens_92;HuishoudelijkRestafval_93;GrofHuishoudelijkRestafval_94;Verbouwingsrestafval_95;GFTAfval_96;OudPapierEnKarton_97;Verpakkingsglas_98;Textiel_99;KleinChemischAfvalKCA_100;MetalenVerpakkingenBlik_101;Drankenkartons_102;KunststofVerpakkingen_103;OverigeKunststoffen_104;Vloerbedekking_105;WitEnBruingoed_106;GrofTuinafval_107;BruikbaarHuisraad_108;Vlakglas_109;Metalen_110;Houtafval_111;SchoonPuin_112;AsbesthoudendAfval_113;Autobanden_114;SchoneGrond_115;BitumenhoudendeDakbedekking_116;OverigeAfvalcomponenten_117;TotaalReinigingsdienstenEnOverigAfv_118;Veegafval_119;RioolKolkenEnGemalenafval_120;Drijfafval_121;Groenafval_122;GemengdEvenementenafval_123;GemengdMarktafval_124;OverigReinigingsdienstenafval_125;KantoorWinkelEnDienstenafval_126;BouwEnSloopafval_127;KleinGevaarlijkAfval_128;FijnHuishoudelijkAfval_129;GrofHuishoudelijkAfval_130;DienstEigenGemeente_131;GemeenschappelijkeRegeling_132;Kringloopbedrijf_133;ParticuliereInzamelaar_134;OverigeInzamelaars_135;DienstEigenGemeente_136;GemeenschappelijkeRegeling_137;Kringloopbedrijf_138;ParticuliereInzamelaar_139;OverigeInzamelaars_140;TotaalHuishoudelijkAfval_141;FijnHuishoudelijkAfval_142;GrofHuishoudelijkAfval_143;Hergebruik_144;Composteren_145;ScheidenAchteraf_146;Verbranden_147;Storten_148;Hergebruik_149;Composteren_150;ScheidenAchteraf_151;Verbranden_152;Storten_153;Hergebruik_154;Composteren_155;ScheidenAchteraf_156;Verbranden_157;Storten_158;Hergebruik_159;Composteren_160;ScheidenAchteraf_161;Verbranden_162;Storten_163;Hergebruik_164;Composteren_165;ScheidenAchteraf_166;Verbranden_167;Storten_168;GemeentenInPopulatie_169;GemeentenInTelling_170;InwonersInPopulatie_171;InwonersInTelling_172
203;Overijssel;2012;617;546;224;26;3;99;75;23;5;1;0;0.0;10;0.0;1.0;5;28;4.0;0.0;2;17.0;16;1.0;0.0;1.0;0.0;2;385;223;6;0.0;99;45;1;1;0;0;0.0;7;0.0;0.0;0;2.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;161;1.0;21;3;0.0;30;22;5;1;0;0.0;3;0.0;1.0;4;26;4.0;0.0;2;17.0;16;1.0;0.0;1.0;0.0;2;72;17;6;0;38;0.0;0;3.0;7;0;0;543;480;197;23;3;87;66;21;4.7;1.1;0.2;0.0;8.6;0.4;0.5;4.0;24;3.8;0.2;2;15.0;14;1.0;0.2;1.0;0.3;2;63;15;5;0;34;0.0;0;2.0;7;0;0.0;80;20;21.0;13.0;0.0;66.0;0.0;24.0;3.0;1.0;72.0;0.0;53;49;72;28.0;25.0;21.0;25.0;1.0;30.0;23.0;20.0;27.0;0.0;0.0;0.0;42.0;58.0;0.0;0.0;0.0;50.0;50.0;0.0;16.0;42.0;30.0;10.0;2.0;25;100;1138;100
204;Overijssel;2013;607;527;208;22;3;102;73;24;5;1;0;0.0;12;1.0;0.0;4;29;5.0;0.0;2;15.0;15;1.0;0.0;1.0;0.0;2;358;192;5;0.0;102;45;1;1;0;0;0.0;8;0.0;0.0;0;2.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;169;16.0;17;3;0.0;28;22;5;1;0;0.0;4;1.0;0.0;4;27;4.0;0.0;2;15.0;15;1.0;0.0;1.0;0.0;2;80;17;6;0;49;0.0;0;3.0;6;0;0;533;463;182;19;3;89;64;21;4.8;1.1;0.3;0.1;10.3;0.5;0.4;3.6;26;4.1;0.3;2;13.0;13;1.0;0.1;1.0;0.3;2;70;15;5;0;43;0.0;0;2.0;5;0;0.0;81;19;;;;;;;;;;;56;51;75;27.0;29.0;20.0;23.0;1.0;30.0;25.0;19.0;25.0;0.0;0.0;0.0;39.0;61.0;0.0;0.0;0.0;82.0;18.0;0.0;8.0;54.0;29.0;7.0;2.0;25;100;1139;100
205;Overijssel;2014;615;538;195;21;4;116;72;24;6;1;0;0.0;14;1.0;1.0;4;34;5.0;0.0;2;16.0;16;1.0;0.0;2.0;0.0;2;355;174;4;0.0;116;43;1;1;0;0;0.0;11;0.0;0.0;0;2.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;183;21.0;16;4;0.0;30;22;5;1;0;0.0;4;1.0;1.0;4;32;4.0;0.0;2;16.0;16;1.0;0.0;2.0;0.0;2;77;16;6;0;49;0.0;0;3.0;4;0;0;540;472;171;18;4;102;63;21;5.0;1.1;0.4;0.3;12.7;0.6;0.5;3.4;30;4.6;0.3;2;14.0;14;1.0;0.1;1.0;0.3;2;67;14;5;0;43;0.0;0;2.0;3;0;0.0;80;20;;;;;;;;;;;59;55;77;30.0;30.0;18.0;22.0;0.0;31.0;28.0;17.0;24.0;0.0;0.0;0.0;36.0;64.0;0.0;0.0;0.0;78.0;22.0;0.0;25.0;41.0;26.0;7.0;2.0;25;100;1140;100
206;Overijssel;2015;615;544;189;21;4;119;74;24;6;1;0;0.0;7;1.0;0.0;4;36;6.0;0.0;2;16.0;16;1.0;0.0;2.0;0.0;14;353;165;4;0.0;118;45;2;1;0;0;0.0;4;0.0;0.0;0;2.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;9;191;24.0;16;4;0.0;29;22;5;1;0;0.0;2;1.0;0.0;4;34;4.0;0.0;2;16.0;16;1.0;0.0;2.0;0.0;5;71;15;5;0;44;0.0;0;2.0;4;0;0;539;477;166;18;4;104;65;21;5.2;1.2;0.3;0.3;5.7;0.7;0.4;3.3;32;4.9;0.3;2;14.0;14;1.1;0.1;1.0;0.3;3;62;13;5;0;38;0.0;0;2.0;3;0;0.0;80;20;;;;;;;;;;;61;56;78;;;;;;;;;;;;;;;;;;;;;;;;;;25;56;1141;51
207;Flevoland;1993;160;121;70;18;15;4;8;4;0;0;0;;0;;;0;0;;;0;0.0;0;;;;;0;97;70;18;0.0;4;4;0;0;0;0;;0;;;0;0.0;;;0;0.0;0.0;;;;;0;25;0.0;0;15;0.0;4;4;0;0;0;;0;;;0;0;;;0;0.0;0;;;;;0;39;5;4;0;16;;1;;9;4;0;659;498;288;74;62;18;35;15;0.8;1.2;0.4;;0.1;;;0.7;2;;;1;0.0;2;;;;;0;161;21;16;2;66;;2;;38;15;0.1;72;28;;;;;;;;;;;15;20;4;;;;;;;;;;;;;;;;;;;;;;;;;;6;83;243;89
208;Flevoland;1994;148;115;58;22;2;17;10;4;0;0;0;;0;;;0;0;;;0;;0;;;;;0;103;58;22;0.0;17;5;0;0;0;0;;0;;;0;0.0;;;0;;0.0;;;;;0;12;0.0;0;2;0.0;5;4;0;0;0;;0;;;0;0;;;0;;0;;;;;0;33;4;4;0;14;;0;;10;1;0;585;453;230;87;10;66;38;15;1.5;1.4;0.8;;0.0;;;0.8;1;;;1;;0;;;;;0;132;17;14;1;57;;2;;38;2;0.0;78;22;;;;;;;;;;;28;35;2;;;;;;;;;;;;;;;;;;;;;;;;;;6;100;254;100
209;Flevoland;1995;150;126;60;24;0;18;11;4;1;0;0;0.0;0;;;0;2;0.0;0.0;1;1.0;4;0.0;;;;0;111;60;24;0.0;18;8;0;0;0;0;0.0;0;;;0;0.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;15;0.0;0;0;0.0;4;4;0;0;0;0.0;0;;;0;1;0.0;0.0;0;1.0;4;0.0;;;;0;24;6;2;0;5;;0;;12;0;0;572;479;228;92;2;69;42;15;2.1;1.4;0.7;0.0;0.0;;;1.1;7;0.7;0.0;2;3.0;14;0.2;;;;0;93;21;6;1;19;;1;;44;0;0.0;75;25;;;;;;;;;;;33;36;22;;;;;;;;;;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;;;;;;6;100;263;100
210;Flevoland;1996;155;132;60;21;1;19;13;4;1;0;0;0.0;0;;;0;3;0.0;0.0;1;2.0;5;0.0;;;;0;109;60;19;0.0;19;9;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;23;0.0;2;1;0.0;5;4;0;0;0;0.0;0;;;0;2;0.0;0.0;1;2.0;5;0.0;;;;0;23;6;2;0;5;;0;;10;0;0;568;483;221;77;3;69;49;15;2.3;1.4;0.6;0.0;0.0;;;1.0;10;0.4;0.0;5;8.0;19;1.0;;;;0;86;21;7;1;19;;1;;36;1;0.0;74;26;96.0;0.0;;4.0;;99.0;0.0;;1.0;;38;38;35;;;;;;;;;;;0.0;0.0;0.0;92.0;8.0;0.0;0.0;0.0;89.0;11.0;;;;;;6;100;273;100
211;Flevoland;1997;171;144;67;14;1;21;16;5;1;0;0;0.0;0;;;0;4;0.0;0.0;1;4.0;7;0.0;;;;2;114;67;14;0.0;21;10;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;;;;0;30;0.0;0;1;0.0;6;5;0;0;0;0.0;0;;;0;4;0.0;0.0;1;4.0;7;0.0;;;;2;28;7;3;0;11;;0;;6;0;0;609;511;240;50;2;76;56;16;2.2;1.6;0.0;0.0;0.0;;;1.4;16;0.0;0.1;4;12.0;25;0.2;;;;9;98;26;11;1;38;;1;;21;1;0.0;77;23;96.0;0.0;;4.0;;98.0;0.0;;2.0;;43;39;56;;;;;;;;;;;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;0.0;;;;;;6;100;281;100
212;Flevoland;1998;182;158;74;16;0;20;18;5;1;0;0;0.0;0;;;0;4;0.0;0.0;1;5.0;8;0.0;0.0;;;3;122;74;16;0.0;20;11;0;0;0;0;0.0;0;;;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;;;0;35;0.0;0;0;0.0;7;5;1;0;0;0.0;0;;;0;4;0.0;0.0;1;5.0;8;0.0;0.0;;;3;24;8;3;0;9;;0;;4;0;0;620;537;251;56;1;68;62;16;2.4;1.5;0.0;0.0;0.0;;;1.6;15;0.0;0.1;5;17.0;28;0.4;0.1;;;11;83;27;9;0;30;;1;;15;0;0.0;75;25;96.0;0.0;;4.0;;89.0;0.0;;11.0;;43;37;58;;;;;;;;;;;0.0;0.0;0.0;100.0;0.0;0.0;0.0;28.0;72.0;0.0;;;;;;6;100;293;100
213;Flevoland;1999;190;167;75;13;0;22;19;5;1;0;0;0.0;0;;0.0;1;5;0.0;0.0;2;6.0;11;0.0;0.0;5.0;0.0;1;115;75;4;0.0;22;13;0;1;0;0;0.0;0;;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;52;0.0;9;0;0.0;6;5;1;0;0;0.0;0;;0.0;0;5;0.0;0.0;2;6.0;11;0.0;0.0;5.0;0.0;1;23;7;2;1;11;0.0;0;;2;0;0;621;545;244;44;1;71;61;16;4.2;1.2;0.0;0.0;0.1;;0.0;2.3;18;0.2;0.1;6;21.0;37;0.4;0.1;16.0;0.0;2;75;23;6;4;36;0.0;0;;6;1;0.0;73;27;96.0;0.0;0.0;4.0;0.0;56.0;0.0;44.0;0.0;0.0;47;39;69;26.0;20.0;5.0;49.0;1.0;29.0;16.0;1.0;53.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;5.0;94.0;0.0;5.0;46.0;28.0;18.0;4.0;6;100;306;100
214;Flevoland;2000;205;181;83;15;0;23;18;5;1;0;0;0.0;0;;0.0;1;6;0.0;0.0;2;7.0;12;0.0;0.0;5.0;0.0;2;122;83;5;0.0;23;10;0;1;0;0;0.0;0;;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;59;0.0;11;0;0.0;8;5;1;0;0;0.0;0;;0.0;1;5;0.0;0.0;2;7.0;12;0.0;0.0;5.0;0.0;2;24;5;3;1;10;0.0;0;3.0;2;0;0;645;571;260;48;0;73;58;17;4.2;1.5;0.0;0.0;0.1;;0.2;4.0;18;0.0;0.3;6;21.0;39;0.4;0.2;15.0;0.0;5;74;16;10;2;32;0.0;0;8.0;6;0;0.0;72;28;96.0;0.0;0.0;4.0;0.0;56.0;0.0;43.0;1.0;0.0;46;37;69;27.0;18.0;5.0;49.0;1.0;30.0;16.0;1.0;52.0;1.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;17.0;77.0;5.0;4.0;39.0;30.0;23.0;3.0;6;100;317;100
215;Flevoland;2001;218;191;89;17;0;22;19;6;1;0;0;0.0;0;;0.0;1;6;0.0;0.0;2;8.0;11;0.0;0.0;5.0;0.0;2;126;89;3;0.0;22;11;0;1;0;0;0.0;0;;0.0;1;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;65;0.0;14;0;0.0;8;6;1;0;0;0.0;0;;0.0;1;6;0.0;0.0;2;8.0;11;0.0;0.0;5.0;0.0;2;27;5;2;2;15;0.0;0;1.0;2;0;0;662;581;269;51;0;67;59;17;4.5;1.4;0.0;0.0;0.0;;0.5;4.3;19;0.3;0.3;7;24.0;33;0.4;0.1;17.0;0.0;7;82;16;6;5;45;0.0;0;2.0;7;0;0.0;72;28;96.0;0.0;0.0;4.0;0.0;100.0;0.0;0.0;0.0;0.0;45;36;69;27.0;18.0;10.0;43.0;2.0;30.0;14.0;9.0;47.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;7.0;46.0;19.0;18.0;11.0;6;83;329;95
216;Flevoland;2002;226;200;92;17;1;22;18;6;2;0;0;0.0;0;;0.0;2;7;1.0;0.0;2;8.0;13;0.0;0.0;8.0;0.0;2;133;91;5;0.0;22;13;0;1;0;0;0.0;0;;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;67;0.0;12;1;0.0;6;6;1;0;0;0.0;0;;0.0;1;6;0.0;0.0;2;8.0;13;0.0;0.0;8.0;0.0;2;26;6;2;0;16;0.0;0;1.0;0;0;0;661;586;268;51;4;63;54;17;4.7;1.4;0.0;0.1;0.2;;0.5;4.4;19;1.9;0.1;7;23.0;38;0.3;0.1;23.0;0.0;5;75;17;6;1;47;0.0;0;4.0;0;0;0.0;70;30;59.0;12.0;0.0;28.0;0.0;45.0;0.0;54.0;0.0;0.0;45;34;69;27.0;18.0;3.0;50.0;1.0;31.0;13.0;0.0;55.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;58.0;28.0;8.0;6.0;6;100;342;100
217;Flevoland;2003;224;200;91;15;2;23;20;6;1;0;0;0.0;0;;0.0;2;7;1.0;0.0;2;8.0;13;0.0;0.0;7.0;0.0;1;133;91;5;0.0;23;11;0;0;0;0;0.0;0;;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;67;0.0;11;2;0.0;8;6;1;0;0;0.0;0;;0.0;1;7;0.0;0.0;2;7.0;13;0.0;0.0;7.0;0.0;1;24;5;1;0;15;0.0;0;3.0;0;0;0;636;568;260;44;5;66;55;17;2.7;1.4;0.0;0.2;0.2;;0.6;4.9;19;2.0;0.0;7;22.0;36;0.3;0.1;21.0;0.0;3;68;15;3;0;42;0.0;0;7.0;0;0;0.0;71;29;62.0;4.0;0.0;35.0;0.0;48.0;0.0;26.0;27.0;0.0;46;36;70;26.0;20.0;9.0;42.0;2.0;29.0;15.0;8.0;46.0;1.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;63.0;18.0;12.0;7.0;6;100;352;100
218;Flevoland;2004;227;207;93;16;1;26;20;6;1;1;0;0.0;0;;0.0;2;8;1.0;0.0;3;8.0;13;0.0;0.0;8.0;0.0;2;137;93;4;0.0;26;11;0;0;0;0;0.0;0;;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;70;0.0;12;1;0.0;9;6;1;0;0;0.0;0;;0.0;1;7;0.0;0.0;2;8.0;13;0.0;0.0;8.0;0.0;2;20;4;1;0;10;0.0;0;3.0;0;0;0;631;576;259;44;4;72;56;17;2.5;1.4;0.0;0.2;0.2;;0.6;5.4;21;1.9;0.0;7;22.0;35;0.3;0.1;21.0;0.0;5;55;12;3;1;29;0.0;0;9.0;0;0;0.0;71;29;63.0;0.0;0.0;37.0;0.0;56.0;0.0;42.0;2.0;0.0;47;36;71;27.0;19.0;10.0;43.0;1.0;29.0;16.0;8.0;45.0;1.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;54.0;29.0;18.0;0.0;6;83;360;53
219;Flevoland;2005;221;199;94;13;1;24;21;6;1;0;0;0.0;0;;0.0;2;7;1.0;0.0;3;8.0;11;0.0;0.0;6.0;0.0;1;137;94;4;0.0;24;13;0;0;0;0;0.0;0;;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;62;0.0;9;1;0.0;9;6;1;0;0;0.0;0;;0.0;1;6;0.0;0.0;2;8.0;11;0.0;0.0;6.0;0.0;1;21;5;2;0;13;0.0;0;2.0;0;0;0;603;545;256;34;4;67;59;16;3.8;1.2;0.0;0.0;0.1;;0.4;4.9;18;2.5;0.1;7;22.0;29;0.2;0.1;16.0;0.0;4;58;12;5;1;34;0.0;0;6.0;0;0;0.0;74;26;62.0;0.0;0.0;38.0;0.0;71.0;0.0;14.0;15.0;0.0;46;36;73;27.0;20.0;9.0;43.0;1.0;30.0;16.0;7.0;46.0;1.0;0.0;0.0;0.0;98.0;2.0;0.0;0.0;100.0;0.0;0.0;0.0;59.0;30.0;11.0;0.0;6;100;366;100
220;Flevoland;2006;228;207;89;14;4;29;23;6;1;1;0;0.0;0;;0.0;1;7;1.0;0.0;3;9.0;11;0.0;0.0;6.0;0.0;1;140;89;5;3.0;29;13;0;0;0;0;0.0;0;;0.0;0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;67;0.0;10;1;0.0;9;6;1;1;0;0.0;0;;0.0;1;7;0.0;0.0;3;9.0;11;0.0;0.0;6.0;0.0;1;22;7;2;0;12;0.0;0;0.0;0;0;0;616;558;240;39;11;77;61;17;3.0;1.4;0.0;0.0;1.3;;0.4;3.4;18;3.6;0.1;9;23.0;30;0.2;0.1;16.0;0.3;4;58;18;4;1;34;0.0;0;1.0;0;0;0.0;72;28;60.0;4.0;0.0;36.0;0.0;77.0;0.0;0.0;23.0;0.0;48;40;69;27.0;21.0;12.0;39.0;1.0;30.0;17.0;9.0;43.0;1.0;0.0;0.0;0.0;99.0;1.0;0.0;0.0;100.0;0.0;0.0;0.0;58.0;40.0;2.0;0.0;6;100;371;100
221;Flevoland;2007;233;210;92;15;2;27;24;6;1;0;0;0.0;0;0.0;0.0;2;6;1.0;0.0;4;10.0;11;0.0;0.0;6.0;0.0;2;144;92;6;0.0;27;17;0;0;0;0;0.0;0;0.0;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;66;0.0;9;2;0.0;7;6;1;0;0;0.0;0;0.0;0.0;1;6;0.0;0.0;4;10.0;11;0.0;0.0;6.0;0.0;2;23;5;2;0;15;0.0;0;1.0;0;0;0;622;562;245;39;4;73;63;16;3.8;1.2;0.0;0.0;1.3;0.4;0.5;4.6;17;2.7;0.1;10;26.0;30;0.2;0.0;17.0;0.3;7;60;13;5;0;39;0.0;0;4.0;0;0;0.0;72;28;61.0;4.0;0.0;35.0;0.0;82.0;0.0;9.0;10.0;0.0;49;39;72;29.0;21.0;10.0;40.0;1.0;32.0;16.0;8.0;44.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;65.0;27.0;3.0;5.0;6;100;374;100
222;Flevoland;2008;230;210;90;15;2;25;24;7;2;0;0;0.0;0;0.0;0.0;2;6;2.0;0.0;4;10.0;12;0.0;0.0;7.0;0.0;2;141;90;4;1.0;25;19;0;1;0;0;0.0;0;0.0;0.0;0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;69;0.0;10;2;0.0;6;7;1;0;0;0.0;0;0.0;0.0;1;6;0.0;0.0;4;10.0;12;0.0;0.0;7.0;0.0;2;19;6;2;0;10;0.0;0;1.0;0;0;0;606;556;236;39;6;67;64;17;4.7;1.1;0.0;0.0;1.2;0.4;0.4;4.9;15;4.0;0.1;11;27.0;31;0.3;0.0;18.0;0.3;6;51;15;6;0;26;0.0;0;4.0;0;0;0.0;71;29;61.0;4.0;0.0;34.0;0.0;63.0;0.0;0.0;37.0;0.0;49;40;73;32.0;18.0;10.0;40.0;0.0;34.0;15.0;8.0;43.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;4.0;51.0;36.0;10.0;0.0;6;100;379;100
223;Flevoland;2009;229;211;91;13;2;27;24;7;2;0;0;0.0;0;1.0;0.0;2;6;1.0;0.0;4;10.0;12;0.0;0.0;7.0;0.0;2;140;91;4;0.0;27;16;0;1;0;0;0.0;0;0.0;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;71;0.0;10;2;0.0;8;7;1;0;0;0.0;0;1.0;0.0;1;6;1.0;0.0;4;10.0;12;0.0;0.0;7.0;0.0;2;18;6;2;0;9;0.0;0;1.0;0;0;0;598;550;237;35;4;71;62;17;4.9;1.2;0.0;0.0;0.6;1.5;0.4;5.1;16;3.6;0.1;11;26.0;30;0.2;0.0;18.0;0.5;5;48;16;6;0;23;0.0;0;3.0;0;0;0.0;72;28;61.0;4.0;0.0;35.0;0.0;64.0;0.0;0.0;36.0;0.0;50;40;75;31.0;18.0;10.0;40.0;1.0;33.0;16.0;7.0;43.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;3.0;48.0;38.0;6.0;5.0;6;100;383;100
224;Flevoland;2010;213;198;83;10;1;26;23;7;2;0;0;0.0;1;1.0;0.0;2;6;2.0;0.0;3;11.0;11;0.0;0.0;6.0;0.0;2;130;83;3;0.0;26;15;0;0;0;0;0.0;1;0.0;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;68;0.0;7;1;0.0;9;7;1;0;0;0.0;1;1.0;0.0;1;6;0.0;0.0;3;11.0;11;0.0;0.0;6.0;0.0;2;15;5;2;0;7;0.0;0;1.0;0;0;0;549;511;214;26;4;66;60;17;4.6;1.3;0.0;0.0;3.6;2.0;0.3;5.1;16;4.0;0.0;8;27.0;29;0.2;0.0;16.0;0.3;5;38;13;4;0;18;0.0;0;2.0;0;0;0.0;72;28;57.0;0.0;0.0;43.0;0.0;67.0;0.0;0.0;32.0;0.0;52;42;79;33.0;18.0;8.0;40.0;0.0;36.0;16.0;5.0;43.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;85.0;15.0;0.0;0.0;48.0;50.0;1.0;0.0;6;100;388;100
225;Flevoland;2011;220;207;84;10;2;27;25;7;2;1;0;0.0;4;1.0;0.0;3;6;1.0;0.0;3;10.0;13;0.0;0.0;7.0;0.0;2;136;84;3;0.0;27;17;0;1;0;0;0.0;3;0.0;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;70;0.0;7;2;0.0;8;7;1;0;0;0.0;1;1.0;0.0;2;6;0.0;0.0;3;10.0;13;0.0;0.0;7.0;0.0;2;13;5;2;0;5;0.0;0;1.0;0;0;0;561;527;214;25;4;69;63;18;5.0;1.3;0.0;0.0;9.9;1.5;0.3;7.1;15;3.5;0.1;8;25.0;33;0.3;0.0;17.0;0.3;5;34;13;5;0;14;0.0;0;2.0;0;0;0.0;72;28;63.0;0.0;0.0;37.0;0.0;62.0;0.0;0.0;38.0;0.0;54;44;80;35.0;17.0;5.0;42.0;0.0;37.0;16.0;2.0;44.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;45.0;55.0;0.0;0.0;40.0;54.0;6.0;0.0;6;100;392;100
226;Flevoland;2012;221;205;84;11;1;28;23;7;2;1;0;0.0;4;1.0;0.0;2;7;1.0;0.0;3;10.0;12;0.0;0.0;6.0;0.0;2;136;82;4;0.0;28;16;0;0;0;0;0.0;4;0.0;0.0;1;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;69;2.0;7;1;0.0;7;7;2;1;0;0.0;1;1.0;0.0;2;7;1.0;0.0;3;10.0;12;0.0;0.0;6.0;0.0;2;16;5;2;0;7;0.0;0;1.0;1;0;0;559;519;213;28;3;71;59;17;4.4;1.4;0.0;0.0;10.8;1.5;0.2;5.4;17;3.1;0.1;7;25.0;30;0.1;0.0;16.0;0.4;6;41;12;5;1;18;0.0;0;2.0;3;0;0.0;73;27;59.0;0.0;0.0;41.0;0.0;77.0;0.0;0.0;23.0;0.0;53;43;78;33.0;19.0;5.0;43.0;0.0;35.0;17.0;2.0;46.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;21.0;79.0;0.0;7.0;45.0;43.0;5.0;0.0;6;100;396;100
