ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
455;A - Assets;Zuidoost-Friesland (CR);2019;677.0;3616.0
456;A - Assets;Zuidoost-Friesland (CR);2020;696.0;3705.0
457;A - Assets;Zuidoost-Friesland (CR);2021;722.0;3840.0
458;A - Assets;Zuidoost-Friesland (CR);2022;755.0;4000.0
459;A - Assets;Zuidoost-Friesland (CR);2023;810.0;4261.0
460;A - Assets;Noord-Drenthe (CR);2004;;
461;A - Assets;Noord-Drenthe (CR);2005;;
462;A - Assets;Noord-Drenthe (CR);2006;;
463;A - Assets;Noord-Drenthe (CR);2007;550.0;2946.0
464;A - Assets;Noord-Drenthe (CR);2008;573.0;3052.0
465;A - Assets;Noord-Drenthe (CR);2009;746.0;3950.0
466;A - Assets;Noord-Drenthe (CR);2010;775.0;4098.0
467;A - Assets;Noord-Drenthe (CR);2011;817.0;4303.0
468;A - Assets;Noord-Drenthe (CR);2012;856.0;4511.0
469;A - Assets;Noord-Drenthe (CR);2013;816.0;4303.0
470;A - Assets;Noord-Drenthe (CR);2014;841.0;4441.0
471;A - Assets;Noord-Drenthe (CR);2015;831.0;4388.0
472;A - Assets;Noord-Drenthe (CR);2016;828.0;4366.0
473;A - Assets;Noord-Drenthe (CR);2017;839.0;4357.0
474;A - Assets;Noord-Drenthe (CR);2018;851.0;4428.0
475;A - Assets;Noord-Drenthe (CR);2019;864.0;4510.0
476;A - Assets;Noord-Drenthe (CR);2020;895.0;4653.0
477;A - Assets;Noord-Drenthe (CR);2021;907.0;4707.0
478;A - Assets;Noord-Drenthe (CR);2022;973.0;5023.0
479;A - Assets;Noord-Drenthe (CR);2023;997.0;5101.0
480;A - Assets;Zuidoost-Drenthe (CR);2004;;
481;A - Assets;Zuidoost-Drenthe (CR);2005;;
482;A - Assets;Zuidoost-Drenthe (CR);2006;;
483;A - Assets;Zuidoost-Drenthe (CR);2007;734.0;4290.0
484;A - Assets;Zuidoost-Drenthe (CR);2008;663.0;3872.0
485;A - Assets;Zuidoost-Drenthe (CR);2009;750.0;4375.0
486;A - Assets;Zuidoost-Drenthe (CR);2010;772.0;4498.0
487;A - Assets;Zuidoost-Drenthe (CR);2011;772.0;4506.0
488;A - Assets;Zuidoost-Drenthe (CR);2012;755.0;4427.0
489;A - Assets;Zuidoost-Drenthe (CR);2013;741.0;4366.0
490;A - Assets;Zuidoost-Drenthe (CR);2014;785.0;4633.0
491;A - Assets;Zuidoost-Drenthe (CR);2015;865.0;5122.0
492;A - Assets;Zuidoost-Drenthe (CR);2016;824.0;4894.0
493;A - Assets;Zuidoost-Drenthe (CR);2017;849.0;5051.0
494;A - Assets;Zuidoost-Drenthe (CR);2018;817.0;4868.0
495;A - Assets;Zuidoost-Drenthe (CR);2019;859.0;5114.0
496;A - Assets;Zuidoost-Drenthe (CR);2020;884.0;5265.0
497;A - Assets;Zuidoost-Drenthe (CR);2021;896.0;5333.0
498;A - Assets;Zuidoost-Drenthe (CR);2022;928.0;5487.0
499;A - Assets;Zuidoost-Drenthe (CR);2023;944.0;5543.0
500;A - Assets;Zuidwest-Drenthe (CR);2004;;
501;A - Assets;Zuidwest-Drenthe (CR);2005;;
502;A - Assets;Zuidwest-Drenthe (CR);2006;;
503;A - Assets;Zuidwest-Drenthe (CR);2007;509.0;3964.0
504;A - Assets;Zuidwest-Drenthe (CR);2008;480.0;3722.0
505;A - Assets;Zuidwest-Drenthe (CR);2009;522.0;4033.0
506;A - Assets;Zuidwest-Drenthe (CR);2010;483.0;3716.0
507;A - Assets;Zuidwest-Drenthe (CR);2011;490.0;3756.0
508;A - Assets;Zuidwest-Drenthe (CR);2012;470.0;3604.0
509;A - Assets;Zuidwest-Drenthe (CR);2013;454.0;3477.0
510;A - Assets;Zuidwest-Drenthe (CR);2014;452.0;3474.0
511;A - Assets;Zuidwest-Drenthe (CR);2015;453.0;3471.0
512;A - Assets;Zuidwest-Drenthe (CR);2016;460.0;3522.0
513;A - Assets;Zuidwest-Drenthe (CR);2017;494.0;3765.0
514;A - Assets;Zuidwest-Drenthe (CR);2018;495.0;3746.0
515;A - Assets;Zuidwest-Drenthe (CR);2019;478.0;3606.0
516;A - Assets;Zuidwest-Drenthe (CR);2020;480.0;3595.0
517;A - Assets;Zuidwest-Drenthe (CR);2021;489.0;3645.0
518;A - Assets;Zuidwest-Drenthe (CR);2022;532.0;3941.0
519;A - Assets;Zuidwest-Drenthe (CR);2023;606.0;4444.0
520;A - Assets;Noord-Overijssel (CR);2004;;
521;A - Assets;Noord-Overijssel (CR);2005;;
522;A - Assets;Noord-Overijssel (CR);2006;;
523;A - Assets;Noord-Overijssel (CR);2007;1411.0;4067.0
524;A - Assets;Noord-Overijssel (CR);2008;1501.0;4297.0
525;A - Assets;Noord-Overijssel (CR);2009;1616.0;4592.0
526;A - Assets;Noord-Overijssel (CR);2010;1629.0;4601.0
527;A - Assets;Noord-Overijssel (CR);2011;1647.0;4625.0
528;A - Assets;Noord-Overijssel (CR);2012;1606.0;4484.0
529;A - Assets;Noord-Overijssel (CR);2013;1632.0;4536.0
530;A - Assets;Noord-Overijssel (CR);2014;1578.0;4374.0
531;A - Assets;Noord-Overijssel (CR);2015;1563.0;4320.0
532;A - Assets;Noord-Overijssel (CR);2016;1550.0;4254.0
533;A - Assets;Noord-Overijssel (CR);2017;1614.0;4407.0
534;A - Assets;Noord-Overijssel (CR);2018;1623.0;4401.0
535;A - Assets;Noord-Overijssel (CR);2019;1577.0;4243.0
536;A - Assets;Noord-Overijssel (CR);2020;1593.0;4251.0
537;A - Assets;Noord-Overijssel (CR);2021;1605.0;4255.0
538;A - Assets;Noord-Overijssel (CR);2022;1726.0;4544.0
539;A - Assets;Noord-Overijssel (CR);2023;1793.0;4651.0
540;A - Assets;Zuidwest-Overijssel (CR);2004;;
541;A - Assets;Zuidwest-Overijssel (CR);2005;;
542;A - Assets;Zuidwest-Overijssel (CR);2006;;
543;A - Assets;Zuidwest-Overijssel (CR);2007;494.0;3267.0
544;A - Assets;Zuidwest-Overijssel (CR);2008;554.0;3652.0
545;A - Assets;Zuidwest-Overijssel (CR);2009;547.0;3593.0
546;A - Assets;Zuidwest-Overijssel (CR);2010;566.0;3705.0
547;A - Assets;Zuidwest-Overijssel (CR);2011;574.0;3754.0
548;A - Assets;Zuidwest-Overijssel (CR);2012;597.0;3906.0
549;A - Assets;Zuidwest-Overijssel (CR);2013;605.0;3956.0
550;A - Assets;Zuidwest-Overijssel (CR);2014;663.0;4342.0
551;A - Assets;Zuidwest-Overijssel (CR);2015;685.0;4479.0
552;A - Assets;Zuidwest-Overijssel (CR);2016;676.0;4407.0
553;A - Assets;Zuidwest-Overijssel (CR);2017;675.0;4381.0
554;A - Assets;Zuidwest-Overijssel (CR);2018;688.0;4446.0
555;A - Assets;Zuidwest-Overijssel (CR);2019;671.0;4313.0
556;A - Assets;Zuidwest-Overijssel (CR);2020;666.0;4249.0
557;A - Assets;Zuidwest-Overijssel (CR);2021;699.0;4440.0
558;A - Assets;Zuidwest-Overijssel (CR);2022;688.0;4354.0
559;A - Assets;Zuidwest-Overijssel (CR);2023;726.0;4540.0
560;A - Assets;Twente (CR);2004;;
561;A - Assets;Twente (CR);2005;;
562;A - Assets;Twente (CR);2006;;
563;A - Assets;Twente (CR);2007;3040.0;4917.0
564;A - Assets;Twente (CR);2008;3047.0;4923.0
565;A - Assets;Twente (CR);2009;3204.0;5157.0
566;A - Assets;Twente (CR);2010;3310.0;5310.0
567;A - Assets;Twente (CR);2011;3294.0;5267.0
568;A - Assets;Twente (CR);2012;3359.0;5361.0
569;A - Assets;Twente (CR);2013;3293.0;5254.0
570;A - Assets;Twente (CR);2014;3146.0;5023.0
571;A - Assets;Twente (CR);2015;3108.0;4966.0
572;A - Assets;Twente (CR);2016;3015.0;4812.0
573;A - Assets;Twente (CR);2017;2937.0;4683.0
574;A - Assets;Twente (CR);2018;2904.0;4625.0
575;A - Assets;Twente (CR);2019;2853.0;4533.0
576;A - Assets;Twente (CR);2020;2889.0;4577.0
577;A - Assets;Twente (CR);2021;2858.0;4523.0
578;A - Assets;Twente (CR);2022;2994.0;4722.0
579;A - Assets;Twente (CR);2023;3216.0;5032.0
580;A - Assets;Veluwe (CR);2004;;
581;A - Assets;Veluwe (CR);2005;;
582;A - Assets;Veluwe (CR);2006;;
583;A - Assets;Veluwe (CR);2007;2481.0;3836.0
584;A - Assets;Veluwe (CR);2008;2643.0;4076.0
585;A - Assets;Veluwe (CR);2009;2962.0;4550.0
586;A - Assets;Veluwe (CR);2010;2898.0;4428.0
587;A - Assets;Veluwe (CR);2011;2894.0;4408.0
588;A - Assets;Veluwe (CR);2012;2959.0;4489.0
589;A - Assets;Veluwe (CR);2013;2845.0;4298.0
590;A - Assets;Veluwe (CR);2014;2815.0;4239.0
591;A - Assets;Veluwe (CR);2015;2763.0;4137.0
592;A - Assets;Veluwe (CR);2016;2866.0;4265.0
593;A - Assets;Veluwe (CR);2017;2722.0;4017.0
594;A - Assets;Veluwe (CR);2018;2700.0;3952.0
595;A - Assets;Veluwe (CR);2019;2796.0;4059.0
596;A - Assets;Veluwe (CR);2020;2939.0;4226.0
597;A - Assets;Veluwe (CR);2021;3005.0;4287.0
598;A - Assets;Veluwe (CR);2022;3220.0;4555.0
599;A - Assets;Veluwe (CR);2023;3376.0;4716.0
600;A - Assets;Achterhoek (CR);2004;;
601;A - Assets;Achterhoek (CR);2005;;
602;A - Assets;Achterhoek (CR);2006;;
603;A - Assets;Achterhoek (CR);2007;1375.0;3423.0
604;A - Assets;Achterhoek (CR);2008;1471.0;3662.0
605;A - Assets;Achterhoek (CR);2009;1831.0;4553.0
606;A - Assets;Achterhoek (CR);2010;1798.0;4474.0
607;A - Assets;Achterhoek (CR);2011;1761.0;4385.0
608;A - Assets;Achterhoek (CR);2012;1745.0;4345.0
609;A - Assets;Achterhoek (CR);2013;1726.0;4306.0
610;A - Assets;Achterhoek (CR);2014;1743.0;4360.0
611;A - Assets;Achterhoek (CR);2015;1726.0;4328.0
612;A - Assets;Achterhoek (CR);2016;1740.0;4358.0
613;A - Assets;Achterhoek (CR);2017;1712.0;4281.0
614;A - Assets;Achterhoek (CR);2018;1676.0;4187.0
615;A - Assets;Achterhoek (CR);2019;1641.0;4096.0
616;A - Assets;Achterhoek (CR);2020;1661.0;4140.0
617;A - Assets;Achterhoek (CR);2021;1665.0;4138.0
618;A - Assets;Achterhoek (CR);2022;1750.0;4339.0
619;A - Assets;Achterhoek (CR);2023;1800.0;4429.0
620;A - Assets;Arnhem/Nijmegen (CR);2004;;
621;A - Assets;Arnhem/Nijmegen (CR);2005;;
622;A - Assets;Arnhem/Nijmegen (CR);2006;;
623;A - Assets;Arnhem/Nijmegen (CR);2007;3457.0;4956.0
624;A - Assets;Arnhem/Nijmegen (CR);2008;3423.0;4891.0
625;A - Assets;Arnhem/Nijmegen (CR);2009;3465.0;4923.0
626;A - Assets;Arnhem/Nijmegen (CR);2010;3501.0;4946.0
627;A - Assets;Arnhem/Nijmegen (CR);2011;3371.0;4738.0
628;A - Assets;Arnhem/Nijmegen (CR);2012;3360.0;4705.0
629;A - Assets;Arnhem/Nijmegen (CR);2013;3314.0;4626.0
630;A - Assets;Arnhem/Nijmegen (CR);2014;3310.0;4605.0
631;A - Assets;Arnhem/Nijmegen (CR);2015;3297.0;4565.0
632;A - Assets;Arnhem/Nijmegen (CR);2016;3278.0;4517.0
633;A - Assets;Arnhem/Nijmegen (CR);2017;3236.0;4430.0
634;A - Assets;Arnhem/Nijmegen (CR);2018;3234.0;4399.0
635;A - Assets;Arnhem/Nijmegen (CR);2019;3188.0;4317.0
636;A - Assets;Arnhem/Nijmegen (CR);2020;3264.0;4395.0
637;A - Assets;Arnhem/Nijmegen (CR);2021;3295.0;4425.0
638;A - Assets;Arnhem/Nijmegen (CR);2022;3218.0;4295.0
639;A - Assets;Arnhem/Nijmegen (CR);2023;3524.0;4656.0
640;A - Assets;Zuidwest-Gelderland (CR);2004;;
641;A - Assets;Zuidwest-Gelderland (CR);2005;;
642;A - Assets;Zuidwest-Gelderland (CR);2006;;
643;A - Assets;Zuidwest-Gelderland (CR);2007;721.0;3092.0
644;A - Assets;Zuidwest-Gelderland (CR);2008;822.0;3516.0
645;A - Assets;Zuidwest-Gelderland (CR);2009;866.0;3700.0
646;A - Assets;Zuidwest-Gelderland (CR);2010;891.0;3794.0
647;A - Assets;Zuidwest-Gelderland (CR);2011;902.0;3834.0
648;A - Assets;Zuidwest-Gelderland (CR);2012;875.0;3707.0
649;A - Assets;Zuidwest-Gelderland (CR);2013;833.0;3520.0
650;A - Assets;Zuidwest-Gelderland (CR);2014;851.0;3589.0
651;A - Assets;Zuidwest-Gelderland (CR);2015;875.0;3684.0
652;A - Assets;Zuidwest-Gelderland (CR);2016;901.0;3780.0
653;A - Assets;Zuidwest-Gelderland (CR);2017;909.0;3791.0
654;A - Assets;Zuidwest-Gelderland (CR);2018;879.0;3642.0
655;A - Assets;Zuidwest-Gelderland (CR);2019;859.0;3519.0
656;A - Assets;Zuidwest-Gelderland (CR);2020;909.0;3686.0
657;A - Assets;Zuidwest-Gelderland (CR);2021;934.0;3756.0
658;A - Assets;Zuidwest-Gelderland (CR);2022;965.0;3845.0
659;A - Assets;Zuidwest-Gelderland (CR);2023;1026.0;4028.0
660;A - Assets;Utrecht (CR);2004;;
661;A - Assets;Utrecht (CR);2005;;
662;A - Assets;Utrecht (CR);2006;;
663;A - Assets;Utrecht (CR);2007;4501.0;3780.0
664;A - Assets;Utrecht (CR);2008;4698.0;3910.0
665;A - Assets;Utrecht (CR);2009;4810.0;3973.0
666;A - Assets;Utrecht (CR);2010;4913.0;4024.0
667;A - Assets;Utrecht (CR);2011;5018.0;4084.0
668;A - Assets;Utrecht (CR);2012;5308.0;4291.0
669;A - Assets;Utrecht (CR);2013;5310.0;4264.0
670;A - Assets;Utrecht (CR);2014;5332.0;4253.0
671;A - Assets;Utrecht (CR);2015;5432.0;4299.0
672;A - Assets;Utrecht (CR);2016;5392.0;4233.0
673;A - Assets;Utrecht (CR);2017;5305.0;4130.0
674;A - Assets;Utrecht (CR);2018;5318.0;4105.0
675;A - Assets;Utrecht (CR);2019;5445.0;4057.0
676;A - Assets;Utrecht (CR);2020;5696.0;4204.0
677;A - Assets;Utrecht (CR);2021;5771.0;4240.0
678;A - Assets;Utrecht (CR);2022;6264.0;4573.0
679;A - Assets;Utrecht (CR);2023;6572.0;4736.0
680;A - Assets;Kop van Noord-Holland (CR);2004;;
681;A - Assets;Kop van Noord-Holland (CR);2005;;
682;A - Assets;Kop van Noord-Holland (CR);2006;;
683;A - Assets;Kop van Noord-Holland (CR);2007;1521.0;4159.0
684;A - Assets;Kop van Noord-Holland (CR);2008;1508.0;4115.0
685;A - Assets;Kop van Noord-Holland (CR);2009;1511.0;4105.0
686;A - Assets;Kop van Noord-Holland (CR);2010;1482.0;4003.0
687;A - Assets;Kop van Noord-Holland (CR);2011;1484.0;3999.0
688;A - Assets;Kop van Noord-Holland (CR);2012;1441.0;3874.0
689;A - Assets;Kop van Noord-Holland (CR);2013;1400.0;3764.0
690;A - Assets;Kop van Noord-Holland (CR);2014;1332.0;3584.0
691;A - Assets;Kop van Noord-Holland (CR);2015;1380.0;3709.0
692;A - Assets;Kop van Noord-Holland (CR);2016;1351.0;3627.0
693;A - Assets;Kop van Noord-Holland (CR);2017;1316.0;3526.0
694;A - Assets;Kop van Noord-Holland (CR);2018;1309.0;3497.0
695;A - Assets;Kop van Noord-Holland (CR);2019;1324.0;3525.0
696;A - Assets;Kop van Noord-Holland (CR);2020;1400.0;3706.0
697;A - Assets;Kop van Noord-Holland (CR);2021;1506.0;3971.0
698;A - Assets;Kop van Noord-Holland (CR);2022;1596.0;4188.0
699;A - Assets;Kop van Noord-Holland (CR);2023;1767.0;4580.0
700;A - Assets;Alkmaar en omgeving (CR);2004;;
701;A - Assets;Alkmaar en omgeving (CR);2005;;
702;A - Assets;Alkmaar en omgeving (CR);2006;;
703;A - Assets;Alkmaar en omgeving (CR);2007;946.0;4143.0
704;A - Assets;Alkmaar en omgeving (CR);2008;996.0;4352.0
705;A - Assets;Alkmaar en omgeving (CR);2009;1030.0;4480.0
706;A - Assets;Alkmaar en omgeving (CR);2010;1082.0;4689.0
707;A - Assets;Alkmaar en omgeving (CR);2011;1137.0;4906.0
708;A - Assets;Alkmaar en omgeving (CR);2012;1161.0;4994.0
709;A - Assets;Alkmaar en omgeving (CR);2013;1168.0;5018.0
710;A - Assets;Alkmaar en omgeving (CR);2014;1129.0;4838.0
711;A - Assets;Alkmaar en omgeving (CR);2015;1156.0;4807.0
712;A - Assets;Alkmaar en omgeving (CR);2016;1120.0;4636.0
713;A - Assets;Alkmaar en omgeving (CR);2017;1158.0;4755.0
714;A - Assets;Alkmaar en omgeving (CR);2018;1145.0;4669.0
715;A - Assets;Alkmaar en omgeving (CR);2019;1122.0;4547.0
716;A - Assets;Alkmaar en omgeving (CR);2020;1125.0;4518.0
717;A - Assets;Alkmaar en omgeving (CR);2021;1138.0;4543.0
718;A - Assets;Alkmaar en omgeving (CR);2022;1187.0;4700.0
719;A - Assets;Alkmaar en omgeving (CR);2023;1222.0;4784.0
720;A - Assets;IJmond (CR);2004;;
721;A - Assets;IJmond (CR);2005;;
722;A - Assets;IJmond (CR);2006;;
723;A - Assets;IJmond (CR);2007;586.0;3094.0
724;A - Assets;IJmond (CR);2008;635.0;3339.0
725;A - Assets;IJmond (CR);2009;653.0;3411.0
726;A - Assets;IJmond (CR);2010;651.0;3387.0
727;A - Assets;IJmond (CR);2011;690.0;3568.0
728;A - Assets;IJmond (CR);2012;674.0;3479.0
729;A - Assets;IJmond (CR);2013;662.0;3417.0
730;A - Assets;IJmond (CR);2014;664.0;3425.0
731;A - Assets;IJmond (CR);2015;651.0;3355.0
732;A - Assets;IJmond (CR);2016;628.0;3220.0
733;A - Assets;IJmond (CR);2017;632.0;3222.0
734;A - Assets;IJmond (CR);2018;612.0;3103.0
735;A - Assets;IJmond (CR);2019;589.0;2973.0
736;A - Assets;IJmond (CR);2020;616.0;3093.0
737;A - Assets;IJmond (CR);2021;621.0;3112.0
738;A - Assets;IJmond (CR);2022;649.0;3251.0
739;A - Assets;IJmond (CR);2023;656.0;3267.0
740;A - Assets;Agglomeratie Haarlem (CR);2004;;
741;A - Assets;Agglomeratie Haarlem (CR);2005;;
742;A - Assets;Agglomeratie Haarlem (CR);2006;;
743;A - Assets;Agglomeratie Haarlem (CR);2007;795.0;3667.0
744;A - Assets;Agglomeratie Haarlem (CR);2008;876.0;4032.0
745;A - Assets;Agglomeratie Haarlem (CR);2009;920.0;4220.0
746;A - Assets;Agglomeratie Haarlem (CR);2010;969.0;4409.0
747;A - Assets;Agglomeratie Haarlem (CR);2011;976.0;4415.0
748;A - Assets;Agglomeratie Haarlem (CR);2012;962.0;4327.0
749;A - Assets;Agglomeratie Haarlem (CR);2013;954.0;4266.0
750;A - Assets;Agglomeratie Haarlem (CR);2014;935.0;4145.0
751;A - Assets;Agglomeratie Haarlem (CR);2015;932.0;4092.0
752;A - Assets;Agglomeratie Haarlem (CR);2016;897.0;3908.0
753;A - Assets;Agglomeratie Haarlem (CR);2017;932.0;4023.0
754;A - Assets;Agglomeratie Haarlem (CR);2018;961.0;4128.0
755;A - Assets;Agglomeratie Haarlem (CR);2019;943.0;4118.0
756;A - Assets;Agglomeratie Haarlem (CR);2020;996.0;4316.0
757;A - Assets;Agglomeratie Haarlem (CR);2021;1002.0;4341.0
758;A - Assets;Agglomeratie Haarlem (CR);2022;1069.0;4620.0
759;A - Assets;Agglomeratie Haarlem (CR);2023;1144.0;4874.0
760;A - Assets;Zaanstreek (CR);2004;;
761;A - Assets;Zaanstreek (CR);2005;;
762;A - Assets;Zaanstreek (CR);2006;;
763;A - Assets;Zaanstreek (CR);2007;688.0;4377.0
764;A - Assets;Zaanstreek (CR);2008;697.0;4393.0
765;A - Assets;Zaanstreek (CR);2009;726.0;4541.0
766;A - Assets;Zaanstreek (CR);2010;756.0;4688.0
767;A - Assets;Zaanstreek (CR);2011;807.0;4961.0
768;A - Assets;Zaanstreek (CR);2012;836.0;5094.0
769;A - Assets;Zaanstreek (CR);2013;840.0;5081.0
770;A - Assets;Zaanstreek (CR);2014;796.0;4787.0
771;A - Assets;Zaanstreek (CR);2015;781.0;4675.0
772;A - Assets;Zaanstreek (CR);2016;818.0;4866.0
773;A - Assets;Zaanstreek (CR);2017;852.0;5025.0
774;A - Assets;Zaanstreek (CR);2018;891.0;5216.0
775;A - Assets;Zaanstreek (CR);2019;922.0;5355.0
776;A - Assets;Zaanstreek (CR);2020;949.0;5486.0
777;A - Assets;Zaanstreek (CR);2021;1021.0;5894.0
778;A - Assets;Zaanstreek (CR);2022;1066.0;6145.0
779;A - Assets;Zaanstreek (CR);2023;1087.0;6165.0
780;A - Assets;Groot-Amsterdam (CR);2004;;
781;A - Assets;Groot-Amsterdam (CR);2005;;
782;A - Assets;Groot-Amsterdam (CR);2006;;
783;A - Assets;Groot-Amsterdam (CR);2007;15021.0;12378.0
784;A - Assets;Groot-Amsterdam (CR);2008;15716.0;12857.0
785;A - Assets;Groot-Amsterdam (CR);2009;16021.0;12967.0
786;A - Assets;Groot-Amsterdam (CR);2010;16568.0;13240.0
787;A - Assets;Groot-Amsterdam (CR);2011;16820.0;13274.0
788;A - Assets;Groot-Amsterdam (CR);2012;17011.0;13288.0
789;A - Assets;Groot-Amsterdam (CR);2013;16604.0;12854.0
790;A - Assets;Groot-Amsterdam (CR);2014;15609.0;11958.0
791;A - Assets;Groot-Amsterdam (CR);2015;15250.0;11607.0
792;A - Assets;Groot-Amsterdam (CR);2016;15442.0;11614.0
793;A - Assets;Groot-Amsterdam (CR);2017;15932.0;11849.0
794;A - Assets;Groot-Amsterdam (CR);2018;16489.0;12145.0
795;A - Assets;Groot-Amsterdam (CR);2019;16714.0;12139.0
796;A - Assets;Groot-Amsterdam (CR);2020;17488.0;12557.0
797;A - Assets;Groot-Amsterdam (CR);2021;18224.0;13052.0
798;A - Assets;Groot-Amsterdam (CR);2022;18676.0;13044.0
799;A - Assets;Groot-Amsterdam (CR);2023;19116.0;13098.0
800;A - Assets;Het Gooi en Vechtstreek (CR);2004;;
801;A - Assets;Het Gooi en Vechtstreek (CR);2005;;
802;A - Assets;Het Gooi en Vechtstreek (CR);2006;;
803;A - Assets;Het Gooi en Vechtstreek (CR);2007;717.0;2963.0
804;A - Assets;Het Gooi en Vechtstreek (CR);2008;781.0;3224.0
805;A - Assets;Het Gooi en Vechtstreek (CR);2009;851.0;3494.0
806;A - Assets;Het Gooi en Vechtstreek (CR);2010;862.0;3539.0
807;A - Assets;Het Gooi en Vechtstreek (CR);2011;906.0;3707.0
808;A - Assets;Het Gooi en Vechtstreek (CR);2012;912.0;3723.0
809;A - Assets;Het Gooi en Vechtstreek (CR);2013;905.0;3692.0
810;A - Assets;Het Gooi en Vechtstreek (CR);2014;917.0;3741.0
811;A - Assets;Het Gooi en Vechtstreek (CR);2015;965.0;3915.0
812;A - Assets;Het Gooi en Vechtstreek (CR);2016;949.0;3822.0
813;A - Assets;Het Gooi en Vechtstreek (CR);2017;919.0;3666.0
814;A - Assets;Het Gooi en Vechtstreek (CR);2018;935.0;3696.0
815;A - Assets;Het Gooi en Vechtstreek (CR);2019;922.0;3618.0
816;A - Assets;Het Gooi en Vechtstreek (CR);2020;979.0;3807.0
817;A - Assets;Het Gooi en Vechtstreek (CR);2021;965.0;3726.0
818;A - Assets;Het Gooi en Vechtstreek (CR);2022;954.0;3976.0
819;A - Assets;Het Gooi en Vechtstreek (CR);2023;1049.0;4302.0
820;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2004;;
821;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2005;;
822;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2006;;
823;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2007;1426.0;3658.0
824;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2008;1558.0;3989.0
825;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2009;2246.0;5576.0
826;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2010;2275.0;5622.0
827;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2011;2283.0;5607.0
828;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2012;2267.0;5542.0
829;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2013;2230.0;5422.0
830;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2014;2217.0;5366.0
831;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2015;2064.0;4972.0
832;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2016;2070.0;4953.0
833;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2017;2144.0;5089.0
834;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2018;2144.0;5050.0
835;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2019;2118.0;4957.0
836;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2020;2253.0;5235.0
837;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2021;2373.0;5498.0
838;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2022;2504.0;5762.0
839;A - Assets;Agglomeratie Leiden en Bollenstreek (CR);2023;2665.0;6053.0
840;A - Assets;Agglomeratie 's-Gravenhage (CR);2004;;
841;A - Assets;Agglomeratie 's-Gravenhage (CR);2005;;
842;A - Assets;Agglomeratie 's-Gravenhage (CR);2006;;
843;A - Assets;Agglomeratie 's-Gravenhage (CR);2007;4306.0;5519.0
844;A - Assets;Agglomeratie 's-Gravenhage (CR);2008;3974.0;5066.0
845;A - Assets;Agglomeratie 's-Gravenhage (CR);2009;3877.0;4883.0
846;A - Assets;Agglomeratie 's-Gravenhage (CR);2010;3911.0;4872.0
847;A - Assets;Agglomeratie 's-Gravenhage (CR);2011;3959.0;4882.0
848;A - Assets;Agglomeratie 's-Gravenhage (CR);2012;3957.0;4828.0
849;A - Assets;Agglomeratie 's-Gravenhage (CR);2013;3797.0;4602.0
850;A - Assets;Agglomeratie 's-Gravenhage (CR);2014;4014.0;4834.0
851;A - Assets;Agglomeratie 's-Gravenhage (CR);2015;4168.0;4974.0
852;A - Assets;Agglomeratie 's-Gravenhage (CR);2016;4359.0;5156.0
853;A - Assets;Agglomeratie 's-Gravenhage (CR);2017;4098.0;4799.0
854;A - Assets;Agglomeratie 's-Gravenhage (CR);2018;4229.0;4894.0
855;A - Assets;Agglomeratie 's-Gravenhage (CR);2019;4280.0;4907.0
856;A - Assets;Agglomeratie 's-Gravenhage (CR);2020;4885.0;5528.0
857;A - Assets;Agglomeratie 's-Gravenhage (CR);2021;4891.0;5509.0
858;A - Assets;Agglomeratie 's-Gravenhage (CR);2022;5210.0;5811.0
859;A - Assets;Agglomeratie 's-Gravenhage (CR);2023;5446.0;5984.0
860;A - Assets;Delft en Westland (CR);2004;;
861;A - Assets;Delft en Westland (CR);2005;;
862;A - Assets;Delft en Westland (CR);2006;;
863;A - Assets;Delft en Westland (CR);2007;1042.0;4918.0
864;A - Assets;Delft en Westland (CR);2008;1348.0;6332.0
