ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1491;100 of meer werkzame personen;351900;2018 2e kwartaal;119.6;10.4
1492;100 of meer werkzame personen;351900;2018 3e kwartaal;111.5;9.1
1493;100 of meer werkzame personen;351900;2018 4e kwartaal;139.0;12.8
1494;100 of meer werkzame personen;351900;2018;118.6;9.7
1495;100 of meer werkzame personen;351900;2019 1e kwartaal;118.6;13.5
1496;100 of meer werkzame personen;351900;2019 2e kwartaal;135.7;13.5
1497;100 of meer werkzame personen;351900;2019 3e kwartaal;127.5;14.3
1498;100 of meer werkzame personen;351900;2019 4e kwartaal;150.6;8.4
1499;100 of meer werkzame personen;351900;2019;133.1;12.2
1500;100 of meer werkzame personen;351900;2020 1e kwartaal;134.7;13.6
1501;100 of meer werkzame personen;351900;2020 2e kwartaal ;136.1;0.3
1502;100 of meer werkzame personen;351900;2020 3e kwartaal ;130.1;2.0
1503;100 of meer werkzame personen;351900;2020 4e kwartaal ;158.4;5.2
1504;100 of meer werkzame personen;351900;2020;139.8;5.1
1505;100 of meer werkzame personen;351900;2021 1e kwartaal;141.2;4.8
1506;100 of meer werkzame personen;351900;2021 2e kwartaal;153.8;13.0
1507;100 of meer werkzame personen;351900;2021 3e kwartaal;146.9;13.0
1508;100 of meer werkzame personen;351900;2021 4e kwartaal;180.1;13.7
1509;100 of meer werkzame personen;351900;2021;155.5;11.2
1510;100 of meer werkzame personen;351900;2022 1e kwartaal;157.3;11.4
1511;100 of meer werkzame personen;351900;2022 2e kwartaal;179.1;16.5
1512;100 of meer werkzame personen;351900;2022 3e kwartaal;168.1;14.4
1513;100 of meer werkzame personen;351900;2022 4e kwartaal;213.3;18.4
1514;100 of meer werkzame personen;351900;2022;179.5;15.4
1515;100 of meer werkzame personen;351900;2023 1e kwartaal;187.1;18.9
1516;100 of meer werkzame personen;351900;2023 2e kwartaal;213.3;19.1
1517;100 of meer werkzame personen;351900;2023 3e kwartaal;192.9;14.8
1518;100 of meer werkzame personen;351900;2023 4e kwartaal;236.3;10.8
1519;100 of meer werkzame personen;351900;2023;207.4;15.6
