ID;Kenmerken;RegioS;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
115;Totaal migratieachtergrond;Flevoland (PV);2011;5100;5063;37.0;12.0;48.0;7.2;2.3;9.4;5100;5063;37.0;14.0;50.0;7.2;2.7;9.8;5063;12.0;14.0;22.0;2.3;2.7;4.3
116;Totaal migratieachtergrond;Flevoland (PV);2012;4968;4946;22.0;16.0;38.0;4.5;3.2;7.7;4968;4946;22.0;19.0;41.0;4.5;3.9;8.3;4946;16.0;19.0;25.0;3.2;3.9;5.1
117;Totaal migratieachtergrond;Flevoland (PV);2013;4681;4657;24.0;15.0;39.0;5.1;3.2;8.3;4681;4657;24.0;23.0;47.0;5.1;4.9;10.0;4657;15.0;23.0;26.0;3.2;4.9;5.6
118;Totaal migratieachtergrond;Flevoland (PV);2014;4933;4897;37.0;11.0;48.0;7.4;2.3;9.7;4933;4897;37.0;11.0;48.0;7.4;2.3;9.7;4897;11.0;11.0;16.0;2.3;2.3;3.3
119;Totaal migratieachtergrond;Flevoland (PV);2015;4767;4736;31.0;11.0;42.0;6.5;2.3;8.8;4767;4736;31.0;15.0;46.0;6.5;3.2;9.6;4736;11.0;15.0;17.0;2.3;3.2;3.6
120;Totaal migratieachtergrond;Gelderland (PV);2004;23658;23500;158.0;69.0;228.0;6.7;2.9;9.6;23658;23500;158.0;86.0;244.0;6.7;3.6;10.3;23500;69.0;86.0;103.0;2.9;3.6;4.4
121;Totaal migratieachtergrond;Gelderland (PV);2005;22546;22401;145.0;87.0;232.0;6.4;3.9;10.3;22546;22401;145.0;107.0;252.0;6.4;4.8;11.2;22401;87.0;107.0;126.0;3.9;4.8;5.6
122;Totaal migratieachtergrond;Gelderland (PV);2006;22315;22182;133.0;71.0;204.0;6.0;3.2;9.1;22315;22182;133.0;95.0;229.0;6.0;4.3;10.2;22182;71.0;95.0;110.0;3.2;4.3;5.0
123;Totaal migratieachtergrond;Gelderland (PV);2007;21537;21407;130.0;59.0;189.0;6.0;2.7;8.8;21537;21407;130.0;75.0;205.0;6.0;3.5;9.5;21407;59.0;75.0;93.0;2.7;3.5;4.4
124;Totaal migratieachtergrond;Gelderland (PV);2008;22072;21919;153.0;60.0;213.0;6.9;2.7;9.6;22072;21919;153.0;83.0;236.0;6.9;3.8;10.7;21919;60.0;83.0;106.0;2.7;3.8;4.8
125;Totaal migratieachtergrond;Gelderland (PV);2009;21388;21284;104.0;51.0;156.0;4.9;2.4;7.3;21388;21284;104.0;64.0;168.0;4.9;3.0;7.9;21284;51.0;64.0;96.0;2.4;3.0;4.5
126;Totaal migratieachtergrond;Gelderland (PV);2010;21151;21054;97.0;62.0;159.0;4.6;2.9;7.5;21151;21054;97.0;70.0;167.0;4.6;3.3;7.9;21054;62.0;70.0;90.0;2.9;3.3;4.3
127;Totaal migratieachtergrond;Gelderland (PV);2011;20590;20487;103.0;60.0;163.0;5.0;2.9;7.9;20590;20487;103.0;68.0;171.0;5.0;3.3;8.3;20487;60.0;68.0;92.0;2.9;3.3;4.5
128;Totaal migratieachtergrond;Gelderland (PV);2012;19885;19775;110.0;54.0;163.0;5.5;2.7;8.2;19885;19775;110.0;66.0;176.0;5.5;3.3;8.8;19775;54.0;66.0;83.0;2.7;3.3;4.2
129;Totaal migratieachtergrond;Gelderland (PV);2013;19714;19623;90.0;49.0;140.0;4.6;2.5;7.1;19714;19623;90.0;59.0;149.0;4.6;3.0;7.6;19623;49.0;59.0;69.0;2.5;3.0;3.5
130;Totaal migratieachtergrond;Gelderland (PV);2014;19893;19790;103.0;43.0;146.0;5.2;2.2;7.3;19893;19790;103.0;60.0;162.0;5.2;3.0;8.2;19790;43.0;60.0;75.0;2.2;3.0;3.8
131;Totaal migratieachtergrond;Gelderland (PV);2015;19608;19515;93.0;55.0;148.0;4.7;2.8;7.6;19608;19515;93.0;68.0;161.0;4.7;3.5;8.2;19515;55.0;68.0;78.0;2.8;3.5;4.0
132;Totaal migratieachtergrond;Utrecht (PV);2004;15821;15720;101.0;68.0;169.0;6.4;4.3;10.7;15821;15720;101.0;79.0;179.0;6.4;5.0;11.3;15720;68.0;79.0;93.0;4.3;5.0;5.9
133;Totaal migratieachtergrond;Utrecht (PV);2005;15403;15287;116.0;54.0;170.0;7.5;3.6;11.1;15403;15287;116.0;59.0;175.0;7.5;3.8;11.3;15287;54.0;59.0;73.0;3.6;3.8;4.8
134;Totaal migratieachtergrond;Utrecht (PV);2006;15476;15367;109.0;51.0;161.0;7.1;3.3;10.4;15476;15367;109.0;62.0;171.0;7.1;4.0;11.1;15367;51.0;62.0;71.0;3.3;4.0;4.6
135;Totaal migratieachtergrond;Utrecht (PV);2007;15477;15386;91.0;36.0;126.0;5.9;2.3;8.2;15477;15386;91.0;50.0;141.0;5.9;3.2;9.1;15386;36.0;50.0;58.0;2.3;3.2;3.8
136;Totaal migratieachtergrond;Utrecht (PV);2008;15500;15393;106.0;43.0;149.0;6.9;2.8;9.6;15500;15393;106.0;45.0;151.0;6.9;2.9;9.8;15393;43.0;45.0;56.0;2.8;2.9;3.6
137;Totaal migratieachtergrond;Utrecht (PV);2009;15497;15410;87.0;35.0;122.0;5.6;2.3;7.9;15497;15410;87.0;44.0;131.0;5.6;2.8;8.4;15410;35.0;44.0;54.0;2.3;2.8;3.5
138;Totaal migratieachtergrond;Utrecht (PV);2010;15448;15385;64.0;37.0;101.0;4.1;2.4;6.5;15448;15385;64.0;46.0;110.0;4.1;3.0;7.1;15385;37.0;46.0;57.0;2.4;3.0;3.7
139;Totaal migratieachtergrond;Utrecht (PV);2011;14841;14781;60.0;31.0;91.0;4.0;2.1;6.1;14841;14781;60.0;40.0;100.0;4.0;2.7;6.7;14781;31.0;40.0;52.0;2.1;2.7;3.5
140;Totaal migratieachtergrond;Utrecht (PV);2012;14891;14822;68.0;25.0;93.0;4.6;1.7;6.2;14891;14822;68.0;36.0;104.0;4.6;2.4;7.0;14822;25.0;36.0;49.0;1.7;2.4;3.3
141;Totaal migratieachtergrond;Utrecht (PV);2013;14330;14252;78.0;22.0;100.0;5.4;1.5;7.0;14330;14252;78.0;34.0;111.0;5.4;2.4;7.7;14252;22.0;34.0;44.0;1.5;2.4;3.1
142;Totaal migratieachtergrond;Utrecht (PV);2014;14837;14783;55.0;37.0;92.0;3.7;2.5;6.2;14837;14783;55.0;49.0;104.0;3.7;3.3;7.0;14783;37.0;49.0;68.0;2.5;3.3;4.6
143;Totaal migratieachtergrond;Utrecht (PV);2015;14427;14359;69.0;27.0;96.0;4.7;1.9;6.6;14427;14359;69.0;35.0;104.0;4.7;2.5;7.2;14359;27.0;35.0;51.0;1.9;2.5;3.5
144;Totaal migratieachtergrond;Noord-Holland (PV);2004;31761;31577;184.0;74.0;258.0;5.8;2.3;8.1;31761;31577;184.0;102.0;287.0;5.8;3.2;9.0;31577;74.0;102.0;129.0;2.3;3.2;4.1
145;Totaal migratieachtergrond;Noord-Holland (PV);2005;31155;30965;190.0;93.0;283.0;6.1;3.0;9.1;31155;30965;190.0;115.0;305.0;6.1;3.7;9.8;30965;93.0;115.0;160.0;3.0;3.7;5.2
146;Totaal migratieachtergrond;Noord-Holland (PV);2006;30330;30133;197.0;88.0;285.0;6.5;2.9;9.4;30330;30133;197.0;109.0;306.0;6.5;3.6;10.1;30133;88.0;109.0;137.0;2.9;3.6;4.5
147;Totaal migratieachtergrond;Noord-Holland (PV);2007;29845;29674;171.0;86.0;257.0;5.7;2.9;8.6;29845;29674;171.0;107.0;278.0;5.7;3.6;9.3;29674;86.0;107.0;136.0;2.9;3.6;4.6
148;Totaal migratieachtergrond;Noord-Holland (PV);2008;30383;30169;213.0;70.0;284.0;7.0;2.3;9.3;30383;30169;213.0;90.0;303.0;7.0;3.0;10.0;30169;70.0;90.0;116.0;2.3;3.0;3.9
149;Totaal migratieachtergrond;Noord-Holland (PV);2009;31275;31093;183.0;108.0;290.0;5.8;3.5;9.3;31275;31093;183.0;125.0;308.0;5.8;4.0;9.9;31093;108.0;125.0;161.0;3.5;4.0;5.2
150;Totaal migratieachtergrond;Noord-Holland (PV);2010;31541;31364;176.0;75.0;251.0;5.6;2.4;8.0;31541;31364;176.0;98.0;274.0;5.6;3.1;8.7;31364;75.0;98.0;118.0;2.4;3.1;3.8
151;Totaal migratieachtergrond;Noord-Holland (PV);2011;30302;30142;159.0;74.0;233.0;5.3;2.5;7.7;30302;30142;159.0;99.0;258.0;5.3;3.3;8.5;30142;74.0;99.0;129.0;2.5;3.3;4.3
152;Totaal migratieachtergrond;Noord-Holland (PV);2012;29739;29569;170.0;78.0;247.0;5.7;2.6;8.3;29739;29569;170.0;97.0;267.0;5.7;3.3;9.0;29569;78.0;97.0;134.0;2.6;3.3;4.5
153;Totaal migratieachtergrond;Noord-Holland (PV);2013;29265;29122;143.0;77.0;219.0;4.9;2.6;7.5;29265;29122;143.0;93.0;235.0;4.9;3.2;8.0;29122;77.0;93.0;119.0;2.6;3.2;4.1
154;Totaal migratieachtergrond;Noord-Holland (PV);2014;29928;29783;145.0;74.0;219.0;4.8;2.5;7.3;29928;29783;145.0;106.0;251.0;4.8;3.6;8.4;29783;74.0;106.0;137.0;2.5;3.6;4.6
155;Totaal migratieachtergrond;Noord-Holland (PV);2015;29596;29451;145.0;57.0;202.0;4.9;1.9;6.8;29596;29451;145.0;78.0;223.0;4.9;2.6;7.5;29451;57.0;78.0;93.0;1.9;2.6;3.2
156;Totaal migratieachtergrond;Zuid-Holland (PV);2004;42234;41966;268.0;111.0;379.0;6.3;2.7;9.0;42234;41966;268.0;149.0;417.0;6.3;3.6;9.9;41966;111.0;149.0;199.0;2.7;3.6;4.7
157;Totaal migratieachtergrond;Zuid-Holland (PV);2005;40818;40500;318.0;140.0;458.0;7.8;3.5;11.2;40818;40500;318.0;174.0;491.0;7.8;4.3;12.0;40500;140.0;174.0;208.0;3.5;4.3;5.1
158;Totaal migratieachtergrond;Zuid-Holland (PV);2006;40385;40136;249.0;108.0;356.0;6.2;2.7;8.8;40385;40136;249.0;136.0;384.0;6.2;3.4;9.5;40136;108.0;136.0;180.0;2.7;3.4;4.5
159;Totaal migratieachtergrond;Zuid-Holland (PV);2007;39434;39197;237.0;104.0;340.0;6.0;2.7;8.6;39434;39197;237.0;136.0;373.0;6.0;3.5;9.5;39197;104.0;136.0;175.0;2.7;3.5;4.5
160;Totaal migratieachtergrond;Zuid-Holland (PV);2008;41004;40775;229.0;103.0;332.0;5.6;2.5;8.1;41004;40775;229.0;133.0;362.0;5.6;3.3;8.8;40775;103.0;133.0;168.0;2.5;3.3;4.1
161;Totaal migratieachtergrond;Zuid-Holland (PV);2009;41003;40770;233.0;81.0;314.0;5.7;2.0;7.7;41003;40770;233.0;122.0;355.0;5.7;3.0;8.7;40770;81.0;122.0;170.0;2.0;3.0;4.2
162;Totaal migratieachtergrond;Zuid-Holland (PV);2010;41278;41049;229.0;93.0;321.0;5.5;2.3;7.8;41278;41049;229.0;115.0;343.0;5.5;2.8;8.3;41049;93.0;115.0;164.0;2.3;2.8;4.0
163;Totaal migratieachtergrond;Zuid-Holland (PV);2011;41313;41105;207.0;96.0;303.0;5.0;2.3;7.3;41313;41105;207.0;116.0;324.0;5.0;2.8;7.8;41105;96.0;116.0;152.0;2.3;2.8;3.7
164;Totaal migratieachtergrond;Zuid-Holland (PV);2012;40775;40542;232.0;69.0;302.0;5.7;1.7;7.4;40775;40542;232.0;101.0;334.0;5.7;2.5;8.2;40542;69.0;101.0;153.0;1.7;2.5;3.8
165;Totaal migratieachtergrond;Zuid-Holland (PV);2013;39249;39086;163.0;94.0;257.0;4.2;2.4;6.5;39249;39086;163.0;127.0;290.0;4.2;3.2;7.4;39086;94.0;127.0;154.0;2.4;3.2;3.9
166;Totaal migratieachtergrond;Zuid-Holland (PV);2014;40638;40436;202.0;91.0;294.0;5.0;2.3;7.2;40638;40436;202.0;122.0;324.0;5.0;3.0;8.0;40436;91.0;122.0;150.0;2.3;3.0;3.7
167;Totaal migratieachtergrond;Zuid-Holland (PV);2015;39377;39167;210.0;81.0;291.0;5.3;2.1;7.4;39377;39167;210.0;111.0;321.0;5.3;2.8;8.2;39167;81.0;111.0;141.0;2.1;2.8;3.6
168;Totaal migratieachtergrond;Zeeland (PV);2004;4120;4094;26.0;8.0;34.0;6.4;2.0;8.4;4120;4094;26.0;14.0;40.0;6.4;3.4;9.8;4094;8.0;14.0;19.0;2.0;3.4;4.7
169;Totaal migratieachtergrond;Zeeland (PV);2005;3936;3912;24.0;10.0;35.0;6.2;2.7;8.9;3936;3912;24.0;11.0;36.0;6.2;2.9;9.1;3912;10.0;11.0;13.0;2.7;2.9;3.4
170;Totaal migratieachtergrond;Zeeland (PV);2006;3828;3800;28.0;;32.0;7.4;;8.2;3828;3800;28.0;;33.0;7.4;;8.5;3800;;;5.0;;;1.3
171;Totaal migratieachtergrond;Zeeland (PV);2007;3768;3748;21.0;6.0;26.0;5.4;1.6;7.0;3768;3748;21.0;7.0;27.0;5.4;1.9;7.3;3748;6.0;7.0;7.0;1.6;1.9;1.9
172;Totaal migratieachtergrond;Zeeland (PV);2008;3904;3887;17.0;9.0;27.0;4.5;2.4;6.9;3904;3887;17.0;12.0;29.0;4.5;3.0;7.4;3887;9.0;12.0;14.0;2.4;3.0;3.5
173;Totaal migratieachtergrond;Zeeland (PV);2009;3730;3709;21.0;6.0;27.0;5.7;1.7;7.4;3730;3709;21.0;6.0;27.0;5.7;1.7;7.4;3709;6.0;6.0;9.0;1.7;1.7;2.5
174;Totaal migratieachtergrond;Zeeland (PV);2010;3702;3683;18.0;9.0;27.0;4.9;2.5;7.4;3702;3683;18.0;12.0;30.0;4.9;3.3;8.2;3683;9.0;12.0;12.0;2.5;3.3;3.3
175;Totaal migratieachtergrond;Zeeland (PV);2011;3764;3748;15.0;5.0;21.0;4.1;1.5;5.5;3764;3748;15.0;10.0;25.0;4.1;2.6;6.6;3748;5.0;10.0;13.0;1.5;2.6;3.5
176;Totaal migratieachtergrond;Zeeland (PV);2012;3634;3620;13.0;5.0;18.0;3.6;1.4;5.0;3634;3620;13.0;8.0;21.0;3.6;2.1;5.7;3620;5.0;8.0;11.0;1.4;2.1;2.9
177;Totaal migratieachtergrond;Zeeland (PV);2013;3511;3493;18.0;5.0;23.0;5.1;1.4;6.6;3511;3493;18.0;5.0;23.0;5.1;1.4;6.6;3493;5.0;5.0;10.0;1.4;1.4;2.9
178;Totaal migratieachtergrond;Zeeland (PV);2014;3656;3634;22.0;;25.0;6.1;;6.9;3656;3634;22.0;;26.0;6.1;;7.2;3634;;;8.0;;;2.3
179;Totaal migratieachtergrond;Zeeland (PV);2015;3614;3602;12.0;;15.0;3.3;;4.1;3614;3602;12.0;;15.0;3.3;;4.1;3602;;;;;;
180;Totaal migratieachtergrond;Noord-Brabant (PV);2004;27658;27484;174.0;70.0;244.0;6.3;2.5;8.8;27658;27484;174.0;88.0;262.0;6.3;3.2;9.5;27484;70.0;88.0;113.0;2.5;3.2;4.1
181;Totaal migratieachtergrond;Noord-Brabant (PV);2005;26433;26276;157.0;79.0;237.0;5.9;3.0;9.0;26433;26276;157.0;94.0;251.0;5.9;3.6;9.5;26276;79.0;94.0;129.0;3.0;3.6;4.9
182;Totaal migratieachtergrond;Noord-Brabant (PV);2006;26174;26016;158.0;57.0;216.0;6.1;2.2;8.2;26174;26016;158.0;80.0;239.0;6.1;3.1;9.1;26016;57.0;80.0;108.0;2.2;3.1;4.1
183;Totaal migratieachtergrond;Noord-Brabant (PV);2007;25626;25464;162.0;71.0;234.0;6.3;2.8;9.1;25626;25464;162.0;84.0;247.0;6.3;3.3;9.6;25464;71.0;84.0;108.0;2.8;3.3;4.2
184;Totaal migratieachtergrond;Noord-Brabant (PV);2008;26135;26003;132.0;64.0;197.0;5.1;2.5;7.5;26135;26003;132.0;90.0;223.0;5.1;3.5;8.5;26003;64.0;90.0;106.0;2.5;3.5;4.1
185;Totaal migratieachtergrond;Noord-Brabant (PV);2009;25660;25513;147.0;54.0;201.0;5.7;2.1;7.8;25660;25513;147.0;61.0;208.0;5.7;2.4;8.1;25513;54.0;61.0;86.0;2.1;2.4;3.4
186;Totaal migratieachtergrond;Noord-Brabant (PV);2010;25593;25444;150.0;64.0;214.0;5.8;2.5;8.4;25593;25444;150.0;80.0;230.0;5.8;3.1;9.0;25444;64.0;80.0;101.0;2.5;3.1;4.0
187;Totaal migratieachtergrond;Noord-Brabant (PV);2011;25055;24919;136.0;54.0;190.0;5.4;2.2;7.6;25055;24919;136.0;66.0;203.0;5.4;2.7;8.1;24919;54.0;66.0;88.0;2.2;2.7;3.5
188;Totaal migratieachtergrond;Noord-Brabant (PV);2012;24082;23964;118.0;46.0;164.0;4.9;1.9;6.8;24082;23964;118.0;57.0;175.0;4.9;2.4;7.3;23964;46.0;57.0;72.0;1.9;2.4;3.0
189;Totaal migratieachtergrond;Noord-Brabant (PV);2013;23596;23494;102.0;57.0;159.0;4.3;2.4;6.7;23596;23494;102.0;78.0;180.0;4.3;3.3;7.6;23494;57.0;78.0;97.0;2.4;3.3;4.1
190;Totaal migratieachtergrond;Noord-Brabant (PV);2014;24289;24167;122.0;61.0;183.0;5.0;2.5;7.5;24289;24167;122.0;82.0;204.0;5.0;3.4;8.4;24167;61.0;82.0;101.0;2.5;3.4;4.2
191;Totaal migratieachtergrond;Noord-Brabant (PV);2015;23608;23507;101.0;48.0;149.0;4.3;2.0;6.3;23608;23507;101.0;63.0;164.0;4.3;2.7;7.0;23507;48.0;63.0;80.0;2.0;2.7;3.4
192;Totaal migratieachtergrond;Limburg (PV);2004;10795;10726;69.0;24.0;93.0;6.4;2.3;8.6;10795;10726;69.0;26.0;95.0;6.4;2.5;8.8;10726;24.0;26.0;45.0;2.3;2.5;4.2
193;Totaal migratieachtergrond;Limburg (PV);2005;10076;10007;69.0;20.0;89.0;6.8;2.0;8.8;10076;10007;69.0;29.0;98.0;6.8;2.9;9.7;10007;20.0;29.0;46.0;2.0;2.9;4.6
194;Totaal migratieachtergrond;Limburg (PV);2006;9894;9832;62.0;32.0;94.0;6.2;3.3;9.5;9894;9832;62.0;38.0;100.0;6.2;3.9;10.1;9832;32.0;38.0;53.0;3.3;3.9;5.3
195;Totaal migratieachtergrond;Limburg (PV);2007;9496;9426;70.0;18.0;88.0;7.4;1.9;9.2;9496;9426;70.0;24.0;94.0;7.4;2.5;9.9;9426;18.0;24.0;37.0;1.9;2.5;3.9
196;Totaal migratieachtergrond;Limburg (PV);2008;9440;9376;64.0;20.0;84.0;6.8;2.1;8.9;9440;9376;64.0;26.0;90.0;6.8;2.8;9.5;9376;20.0;26.0;37.0;2.1;2.8;3.9
197;Totaal migratieachtergrond;Limburg (PV);2009;9759;9701;58.0;22.0;80.0;6.0;2.3;8.2;9759;9701;58.0;31.0;90.0;6.0;3.2;9.2;9701;22.0;31.0;42.0;2.3;3.2;4.3
198;Totaal migratieachtergrond;Limburg (PV);2010;9618;9560;58.0;21.0;79.0;6.0;2.2;8.2;9618;9560;58.0;32.0;90.0;6.0;3.3;9.3;9560;21.0;32.0;47.0;2.2;3.3;4.9
199;Totaal migratieachtergrond;Limburg (PV);2011;9302;9238;64.0;31.0;95.0;6.9;3.3;10.2;9302;9238;64.0;39.0;103.0;6.9;4.2;11.1;9238;31.0;39.0;47.0;3.3;4.2;5.1
200;Totaal migratieachtergrond;Limburg (PV);2012;9116;9067;49.0;29.0;77.0;5.3;3.2;8.5;9116;9067;49.0;40.0;89.0;5.3;4.4;9.7;9067;29.0;40.0;51.0;3.2;4.4;5.6
201;Totaal migratieachtergrond;Limburg (PV);2013;8990;8953;37.0;19.0;56.0;4.1;2.1;6.2;8990;8953;37.0;24.0;61.0;4.1;2.7;6.8;8953;19.0;24.0;30.0;2.1;2.7;3.4
202;Totaal migratieachtergrond;Limburg (PV);2014;8817;8778;39.0;14.0;54.0;4.5;1.6;6.1;8817;8778;39.0;23.0;62.0;4.5;2.6;7.0;8778;14.0;23.0;32.0;1.6;2.6;3.6
203;Totaal migratieachtergrond;Limburg (PV);2015;8762;8714;48.0;13.0;61.0;5.5;1.5;7.0;8762;8714;48.0;20.0;68.0;5.5;2.3;7.8;8714;13.0;20.0;28.0;1.5;2.3;3.2
204;Migratieachtergrond: Nederland;Nederland;2004;146433;145569;864.0;388.0;1253.0;5.9;2.7;8.6;146433;145569;864.0;507.0;1371.0;5.9;3.5;9.4;145569;388.0;507.0;637.0;2.7;3.5;4.4
205;Migratieachtergrond: Nederland;Nederland;2005;140689;139824;865.0;417.0;1282.0;6.2;3.0;9.1;140689;139824;865.0;519.0;1384.0;6.2;3.7;9.8;139824;417.0;519.0;665.0;3.0;3.7;4.8
206;Migratieachtergrond: Nederland;Nederland;2006;138155;137369;786.0;358.0;1144.0;5.7;2.6;8.3;138155;137369;786.0;468.0;1254.0;5.7;3.4;9.1;137369;358.0;468.0;591.0;2.6;3.4;4.3
207;Migratieachtergrond: Nederland;Nederland;2007;134560;133768;792.0;334.0;1127.0;5.9;2.5;8.4;134560;133768;792.0;428.0;1220.0;5.9;3.2;9.1;133768;334.0;428.0;526.0;2.5;3.2;3.9
208;Migratieachtergrond: Nederland;Nederland;2008;136848;136066;782.0;307.0;1089.0;5.7;2.3;8.0;136848;136066;782.0;401.0;1183.0;5.7;2.9;8.6;136066;307.0;401.0;494.0;2.3;2.9;3.6
209;Migratieachtergrond: Nederland;Nederland;2009;136167;135462;704.0;311.0;1015.0;5.2;2.3;7.5;136167;135462;704.0;386.0;1090.0;5.2;2.9;8.0;135462;311.0;386.0;524.0;2.3;2.9;3.9
210;Migratieachtergrond: Nederland;Nederland;2010;134305;133623;682.0;326.0;1008.0;5.1;2.4;7.5;134305;133623;682.0;414.0;1096.0;5.1;3.1;8.2;133623;326.0;414.0;517.0;2.4;3.1;3.9
211;Migratieachtergrond: Nederland;Nederland;2011;130318;129673;645.0;308.0;953.0;4.9;2.4;7.3;130318;129673;645.0;386.0;1031.0;4.9;3.0;7.9;129673;308.0;386.0;498.0;2.4;3.0;3.8
212;Migratieachtergrond: Nederland;Nederland;2012;125860;125245;615.0;259.0;874.0;4.9;2.1;6.9;125860;125245;615.0;328.0;943.0;4.9;2.6;7.5;125245;259.0;328.0;443.0;2.1;2.6;3.5
213;Migratieachtergrond: Nederland;Nederland;2013;122162;121611;552.0;267.0;819.0;4.5;2.2;6.7;122162;121611;552.0;352.0;903.0;4.5;2.9;7.4;121611;267.0;352.0;450.0;2.2;2.9;3.7
214;Migratieachtergrond: Nederland;Nederland;2014;123804;123234;570.0;237.0;806.0;4.6;1.9;6.5;123804;123234;570.0;322.0;892.0;4.6;2.6;7.2;123234;237.0;322.0;418.0;1.9;2.6;3.4
215;Migratieachtergrond: Nederland;Nederland;2015;119175;118633;542.0;211.0;754.0;4.5;1.8;6.3;119175;118633;542.0;292.0;834.0;4.5;2.5;7.0;118633;211.0;292.0;373.0;1.8;2.5;3.1
216;Migratieachtergrond: Nederland;Noord-Nederland (LD);2004;16931;16805;127.0;46.0;172.0;7.5;2.7;10.2;16931;16805;127.0;61.0;187.0;7.5;3.6;11.1;16805;46.0;61.0;81.0;2.7;3.6;4.8
217;Migratieachtergrond: Nederland;Noord-Nederland (LD);2005;16413;16312;101.0;41.0;142.0;6.2;2.5;8.7;16413;16312;101.0;62.0;164.0;6.2;3.8;10.0;16312;41.0;62.0;78.0;2.5;3.8;4.8
218;Migratieachtergrond: Nederland;Noord-Nederland (LD);2006;15966;15860;106.0;38.0;144.0;6.7;2.4;9.0;15966;15860;106.0;56.0;162.0;6.7;3.5;10.2;15860;38.0;56.0;72.0;2.4;3.5;4.6
219;Migratieachtergrond: Nederland;Noord-Nederland (LD);2007;15657;15552;106.0;52.0;158.0;6.7;3.3;10.1;15657;15552;106.0;74.0;180.0;6.7;4.8;11.5;15552;52.0;74.0;80.0;3.3;4.8;5.1
220;Migratieachtergrond: Nederland;Noord-Nederland (LD);2008;15878;15781;97.0;32.0;129.0;6.1;2.0;8.1;15878;15781;97.0;44.0;141.0;6.1;2.8;8.9;15781;32.0;44.0;54.0;2.0;2.8;3.4
221;Migratieachtergrond: Nederland;Noord-Nederland (LD);2009;15855;15753;102.0;45.0;147.0;6.5;2.8;9.3;15855;15753;102.0;55.0;157.0;6.5;3.5;9.9;15753;45.0;55.0;70.0;2.8;3.5;4.5
222;Migratieachtergrond: Nederland;Noord-Nederland (LD);2010;15309;15219;90.0;36.0;126.0;5.9;2.4;8.2;15309;15219;90.0;54.0;144.0;5.9;3.5;9.4;15219;36.0;54.0;68.0;2.4;3.5;4.5
223;Migratieachtergrond: Nederland;Noord-Nederland (LD);2011;14889;14812;77.0;36.0;112.0;5.1;2.4;7.6;14889;14812;77.0;49.0;126.0;5.1;3.3;8.5;14812;36.0;49.0;59.0;2.4;3.3;4.0
224;Migratieachtergrond: Nederland;Noord-Nederland (LD);2012;14333;14251;82.0;42.0;124.0;5.7;3.0;8.7;14333;14251;82.0;51.0;132.0;5.7;3.6;9.2;14251;42.0;51.0;74.0;3.0;3.6;5.2
225;Migratieachtergrond: Nederland;Noord-Nederland (LD);2013;13622;13545;77.0;31.0;108.0;5.7;2.3;7.9;13622;13545;77.0;43.0;120.0;5.7;3.2;8.8;13545;31.0;43.0;61.0;2.3;3.2;4.5
226;Migratieachtergrond: Nederland;Noord-Nederland (LD);2014;13790;13727;63.0;31.0;94.0;4.6;2.3;6.8;13790;13727;63.0;41.0;103.0;4.6;3.0;7.5;13727;31.0;41.0;55.0;2.3;3.0;4.0
227;Migratieachtergrond: Nederland;Noord-Nederland (LD);2015;13111;13049;61.0;23.0;84.0;4.7;1.8;6.4;13111;13049;61.0;40.0;101.0;4.7;3.1;7.7;13049;23.0;40.0;51.0;1.8;3.1;3.9
228;Migratieachtergrond: Nederland;Oost-Nederland (LD);2004;35485;35251;234.0;103.0;337.0;6.6;2.9;9.5;35485;35251;234.0;134.0;367.0;6.6;3.8;10.4;35251;103.0;134.0;164.0;2.9;3.8;4.7
229;Migratieachtergrond: Nederland;Oost-Nederland (LD);2005;34227;34021;205.0;119.0;325.0;6.0;3.5;9.5;34227;34021;205.0;147.0;352.0;6.0;4.3;10.3;34021;119.0;147.0;181.0;3.5;4.3;5.3
230;Migratieachtergrond: Nederland;Oost-Nederland (LD);2006;33666;33485;181.0;98.0;279.0;5.4;2.9;8.3;33666;33485;181.0;138.0;319.0;5.4;4.1;9.5;33485;98.0;138.0;164.0;2.9;4.1;4.9
231;Migratieachtergrond: Nederland;Oost-Nederland (LD);2007;32654;32459;196.0;83.0;279.0;6.0;2.6;8.5;32654;32459;196.0;105.0;301.0;6.0;3.2;9.2;32459;83.0;105.0;135.0;2.6;3.2;4.2
232;Migratieachtergrond: Nederland;Oost-Nederland (LD);2008;33069;32854;216.0;76.0;292.0;6.5;2.3;8.8;33069;32854;216.0;102.0;318.0;6.5;3.1;9.6;32854;76.0;102.0;126.0;2.3;3.1;3.8
