ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
488;Agglomeratie Haarlem (CR);2011;133;78;6;39;1;3;1;0;0;22;6;0;54;16;0.0;0.0;26;2.0;6;4;0.0;601;354;29;174;4;15;2;0;2;100;27;0;246;71;0.0;0.0;119;9.0;25;19;2.0
489;Agglomeratie Haarlem (CR);2012;136;79;7;41;1;3;1;0;0;19;6;0;57;18;0.0;0.0;27;2.0;5;5;0.0;613;356;33;184;4;15;2;0;2;88;28;0;257;79;0.0;0.0;120;10.0;24;21;2.0
490;Agglomeratie Haarlem (CR);2013;140;81;8;41;1;3;1;0;0;20;6;0;59;19;0.0;0.0;28;2.0;5;5;1.0;627;361;35;185;4;16;2;0;2;88;29;0;266;85;0.0;0.0;124;10.0;23;21;2.0
491;Agglomeratie Haarlem (CR);2014;148;89;8;45;1;3;1;0;1;23;7;0;59;20;0.0;0.0;27;2.0;4;5;0.0;655;393;37;200;4;15;3;0;2;100;32;0;262;89;0.0;0.0;121;9.0;19;22;2.0
492;Agglomeratie Haarlem (CR);2015;152;91;8;46;1;4;1;0;1;23;8;0;61;20;;;28;2.0;6;4;0.0;669;399;37;202;4;16;3;0;2;102;34;0;270;90;;;124;9.0;25;19;2.0
493;Agglomeratie Haarlem (CR);2016;157;95;9;47;1;4;1;0;1;25;8;0;62;21;;;29;2.0;5;5;0.0;685;413;39;206;3;17;3;0;3;108;34;0;271;91;;;127;9.0;21;21;2.0
494;Zaanstreek (CR);2004;78;41;14;18;0;0;0;0;0;1;6;0;37;12;;;16;;7;2;;500;262;93;116;2;1;2;0;0;8;39;0;238;79;;;101;;44;13;
495;Zaanstreek (CR);2005;78;39;15;19;0;0;0;0;0;1;3;0;39;13;;;16;;8;2;;505;252;97;121;3;1;1;0;0;9;20;0;253;83;;;104;;53;13;
496;Zaanstreek (CR);2006;69;30;5;20;0;0;0;0;0;2;3;0;39;13;;;16;;8;2;;442;193;33;127;3;1;2;0;0;11;17;0;249;83;;;104;;49;13;
497;Zaanstreek (CR);2007;72;31;5;21;0;0;0;0;0;2;3;0;41;14;;;18;;7;2;;460;197;30;132;3;1;2;0;0;11;17;1;263;90;;;113;;46;15;
498;Zaanstreek (CR);2008;81;35;5;21;0;0;0;0;0;2;6;0;46;15;0.0;0.0;18;1.0;9;3;0.0;511;222;30;135;3;1;2;0;0;11;40;1;289;97;0.0;0.0;111;7.0;55;16;2.0
499;Zaanstreek (CR);2009;84;38;5;23;0;0;0;0;0;2;7;0;45;17;0.0;0.0;18;1.0;7;3;0.0;523;239;32;141;3;1;2;0;0;12;47;1;284;104;0.0;0.0;110;8.0;44;17;2.0
500;Zaanstreek (CR);2010;77;33;5;24;0;0;0;0;0;2;0;0;45;17;0.0;0.0;17;1.0;6;3;0.0;479;202;34;147;3;1;2;0;0;12;2;1;277;108;0.0;0.0;108;8.0;34;16;2.0
501;Zaanstreek (CR);2011;79;33;5;24;0;0;0;0;0;2;0;0;46;19;0.0;0.0;18;1.0;6;3;0.0;488;205;33;148;3;1;2;0;0;14;2;1;284;116;0.0;0.0;109;7.0;35;15;2.0
502;Zaanstreek (CR);2012;84;35;5;25;1;0;0;0;0;3;0;0;49;21;0.0;0.0;19;1.0;5;2;0.0;511;215;34;154;3;1;2;0;0;18;2;1;296;125;0.0;0.0;115;8.0;31;15;2.0
503;Zaanstreek (CR);2013;87;36;5;27;1;0;0;0;0;3;0;0;51;21;0.0;0.0;20;1.0;6;2;0.0;528;221;33;161;3;1;2;0;0;16;2;1;307;129;0.0;0.0;120;7.0;35;15;2.0
504;Zaanstreek (CR);2014;89;38;5;27;1;0;0;0;0;3;0;0;51;23;0.0;0.0;20;1.0;5;2;0.0;532;226;32;165;3;1;2;0;0;20;2;1;306;135;0.0;0.0;118;7.0;29;15;2.0
505;Zaanstreek (CR);2015;91;39;5;29;1;0;0;0;0;3;0;0;52;23;;;20;1.0;5;3;0.0;545;232;32;171;4;2;2;0;0;19;2;0;313;135;;;121;7.0;30;18;2.0
506;Zaanstreek (CR);2016;92;40;5;29;1;1;0;0;0;3;0;0;53;23;;;20;1.0;5;3;0.0;549;236;32;174;4;4;2;0;0;18;2;0;313;135;;;121;7.0;30;19;2.0
507;Groot-Amsterdam (CR);2004;658;404;122;154;2;31;4;0;0;84;6;1;254;68;;;142;;26;18;;552;339;103;129;2;26;3;0;0;70;5;1;213;57;;;119;;22;15;
508;Groot-Amsterdam (CR);2005;682;412;121;158;3;31;3;0;0;86;8;1;270;71;;;147;;35;18;;568;343;101;132;2;26;2;0;0;72;7;1;225;59;;;122;;29;15;
509;Groot-Amsterdam (CR);2006;603;350;55;165;3;29;5;0;0;84;7;1;252;73;;;134;;27;18;;499;290;45;137;2;24;4;0;0;70;6;1;209;61;;;111;;22;15;
510;Groot-Amsterdam (CR);2007;629;375;56;171;3;31;5;0;0;103;6;1;254;77;;;130;;29;18;;518;309;46;141;2;25;4;0;0;85;5;1;209;63;;;107;;24;15;
511;Groot-Amsterdam (CR);2008;701;398;55;176;3;32;5;0;0;120;6;1;304;86;0.0;0.0;141;7.0;43;21;5.0;574;325;45;144;2;26;4;0;0;98;5;1;248;70;0.0;0.0;115;6.0;36;18;4.0
512;Groot-Amsterdam (CR);2009;774;434;59;181;3;39;6;0;0;138;7;1;340;93;0.0;0.0;155;9.0;55;23;5.0;625;350;48;146;2;31;5;0;0;111;6;1;275;75;0.0;0.0;125;7.0;44;19;4.0
513;Groot-Amsterdam (CR);2010;780;437;61;184;3;33;6;0;0;140;8;1;343;96;0.0;0.0;158;9.0;51;24;5.0;623;349;49;147;2;27;5;0;0;112;7;0;274;77;0.0;0.0;126;7.0;41;19;4.0
514;Groot-Amsterdam (CR);2011;802;449;63;188;3;34;7;0;0;144;9;1;353;99;0.0;0.0;165;10.0;49;25;6.0;633;354;50;149;2;27;5;0;0;113;7;1;278;78;0.0;0.0;130;8.0;38;20;5.0
515;Groot-Amsterdam (CR);2012;845;495;72;204;3;40;7;0;0;158;10;1;350;102;0.0;0.0;166;9.0;43;24;6.0;660;387;56;159;2;31;5;0;0;124;8;1;273;79;0.0;0.0;130;7.0;34;19;5.0
516;Groot-Amsterdam (CR);2013;871;519;73;209;4;46;6;0;0;170;10;1;352;104;0.0;0.0;168;10.0;40;25;6.0;674;402;57;162;3;36;5;0;0;131;8;1;273;80;0.0;0.0;130;8.0;31;19;5.0
517;Groot-Amsterdam (CR);2014;875;526;72;211;4;50;4;0;0;171;15;1;348;105;0.0;0.0;164;10.0;40;24;6.0;670;404;55;162;3;38;3;0;0;131;11;0;267;80;0.0;0.0;125;8.0;31;18;4.0
518;Groot-Amsterdam (CR);2015;867;532;72;213;4;47;4;0;0;177;15;1;334;106;;;149;10.0;41;23;6.0;659;405;55;162;3;35;3;0;0;135;11;0;254;80;;;113;7.0;31;17;5.0
519;Groot-Amsterdam (CR);2016;881;549;74;218;2;56;0;0;0;186;13;1;332;107;;;141;13.0;42;24;6.0;662;413;55;164;1;42;0;0;0;140;10;0;250;81;;;106;9.0;32;18;4.0
520;Het Gooi en Vechtstreek (CR);2004;109;58;22;28;1;1;0;0;0;6;0;0;51;17;;;27;;5;3;;452;240;92;116;3;2;0;0;0;26;1;0;212;70;;;110;;21;11;
521;Het Gooi en Vechtstreek (CR);2005;115;59;23;29;1;1;0;0;0;6;0;0;56;19;;;27;;6;3;;475;245;94;120;3;3;0;0;0;24;2;1;230;77;;;113;;27;13;
522;Het Gooi en Vechtstreek (CR);2006;99;44;6;30;1;1;0;0;0;6;1;0;55;19;;;27;;6;3;;411;183;25;124;3;3;0;0;0;25;2;1;228;80;;;110;;25;13;
523;Het Gooi en Vechtstreek (CR);2007;99;44;5;31;1;1;0;0;0;6;1;0;56;20;;;26;;6;4;;410;181;22;126;3;3;0;0;0;24;2;1;230;81;;;109;;25;15;
524;Het Gooi en Vechtstreek (CR);2008;107;45;5;32;1;1;0;0;0;6;1;0;61;21;0.0;0.0;26;3.0;6;4;1.0;441;188;22;133;3;3;0;0;0;24;2;1;253;86;0.0;0.0;108;14.0;26;16;2.0
525;Het Gooi en Vechtstreek (CR);2009;107;48;5;34;1;1;0;0;0;6;1;0;59;21;0.0;0.0;23;3.0;6;4;1.0;438;196;22;140;3;3;0;0;0;25;2;0;242;88;0.0;0.0;95;14.0;26;17;2.0
526;Het Gooi en Vechtstreek (CR);2010;110;50;6;35;1;1;0;0;0;7;1;0;60;22;0.0;0.0;24;3.0;6;4;1.0;450;205;23;145;3;3;0;0;1;27;2;0;245;91;0.0;0.0;97;13.0;23;18;2.0
527;Het Gooi en Vechtstreek (CR);2011;115;52;6;37;1;1;0;0;0;7;1;0;63;23;0.0;0.0;25;3.0;6;4;1.0;471;214;25;151;3;2;1;0;1;27;2;0;257;93;0.0;0.0;104;14.0;26;18;2.0
528;Het Gooi en Vechtstreek (CR);2012;118;55;6;38;1;1;0;0;0;7;1;0;64;24;0.0;0.0;25;3.0;7;4;1.0;484;224;25;155;3;2;1;0;2;30;5;1;260;96;0.0;0.0;103;13.0;27;18;2.0
529;Het Gooi en Vechtstreek (CR);2013;120;57;6;40;1;1;0;0;0;7;2;0;63;24;0.0;0.0;25;3.0;5;4;1.0;491;233;26;162;4;2;1;0;2;28;8;0;258;99;0.0;0.0;104;13.0;21;18;2.0
530;Het Gooi en Vechtstreek (CR);2014;124;60;7;41;1;1;0;0;0;7;3;0;65;25;0.0;0.0;25;3.0;6;4;1.0;507;243;27;167;4;2;1;0;2;29;11;1;264;102;1.0;0.0;102;13.0;26;18;2.0
531;Het Gooi en Vechtstreek (CR);2015;127;62;7;42;1;1;0;0;0;7;4;0;65;26;;;25;3.0;7;4;1.0;517;252;28;171;4;2;1;0;2;28;16;1;265;104;;;100;13.0;28;18;2.0
532;Het Gooi en Vechtstreek (CR);2016;131;63;7;43;1;1;0;0;0;7;4;0;67;26;;;25;3.0;8;4;1.0;527;255;29;173;4;2;1;0;2;27;18;1;272;105;;;100;14.0;33;18;2.0
533;Agglomeratie Leiden en Bollenstreek (CR);2004;169;117;46;52;1;3;1;0;1;9;4;0;52;13;;;28;;7;4;;435;301;118;134;4;7;1;0;2;23;11;0;133;32;;;71;;18;12;
534;Agglomeratie Leiden en Bollenstreek (CR);2005;186;131;50;56;1;3;1;0;1;10;8;0;55;14;;;29;;7;4;;478;337;130;145;2;9;1;0;2;25;21;0;142;36;;;75;;19;12;
535;Agglomeratie Leiden en Bollenstreek (CR);2006;164;101;14;59;1;4;1;0;1;10;12;0;63;21;;;29;;8;5;;421;260;35;151;3;9;1;0;2;27;31;0;161;53;;;76;;21;12;
536;Agglomeratie Leiden en Bollenstreek (CR);2007;177;106;15;61;1;3;1;0;1;11;13;0;71;21;;;37;;9;5;;455;272;39;157;3;9;2;0;2;27;33;0;183;53;;;94;;24;13;
537;Agglomeratie Leiden en Bollenstreek (CR);2008;189;112;16;64;1;3;0;0;1;11;15;0;77;22;0.0;0.0;37;1.0;10;6;1.0;484;287;41;163;3;8;0;0;3;29;39;0;197;57;0.0;0.0;96;2.0;26;14;2.0
538;Agglomeratie Leiden en Bollenstreek (CR);2009;203;118;16;68;1;3;0;0;1;12;17;0;85;24;0.0;0.0;41;1.0;11;6;1.0;503;293;41;169;2;7;0;0;3;29;41;0;210;60;0.0;0.0;102;2.0;28;16;2.0
539;Agglomeratie Leiden en Bollenstreek (CR);2010;205;119;17;71;1;3;0;0;1;12;12;0;86;25;0.0;0.0;41;1.0;11;7;1.0;506;293;42;176;2;7;0;0;3;31;31;0;213;61;0.0;0.0;102;3.0;28;17;2.0
540;Agglomeratie Leiden en Bollenstreek (CR);2011;215;127;18;73;1;3;0;0;1;12;18;0;88;27;0.0;0.0;43;1.0;10;7;1.0;528;312;44;179;2;7;0;0;3;31;45;0;216;66;0.0;0.0;105;3.0;24;17;2.0
541;Agglomeratie Leiden en Bollenstreek (CR);2012;222;131;19;75;1;3;0;0;1;12;19;0;91;29;0.0;0.0;43;1.0;10;7;1.0;542;320;46;184;2;8;0;0;3;28;47;0;222;70;0.0;0.0;105;3.0;24;17;2.0
542;Agglomeratie Leiden en Bollenstreek (CR);2013;231;137;20;78;1;3;0;0;1;13;21;0;94;30;0.0;0.0;44;1.0;10;7;1.0;561;334;48;190;3;8;0;0;3;33;50;0;227;73;0.0;0.0;107;3.0;24;18;2.0
543;Agglomeratie Leiden en Bollenstreek (CR);2014;239;144;20;80;1;3;0;0;1;15;23;0;94;30;0.0;0.0;45;1.0;10;7;1.0;578;349;49;194;3;8;0;0;3;35;57;0;228;74;0.0;0.0;108;3.0;24;18;2.0
544;Agglomeratie Leiden en Bollenstreek (CR);2015;245;148;21;82;1;3;0;0;1;14;25;0;97;32;;;45;1.0;9;7;1.0;590;357;50;197;3;8;0;0;3;35;61;0;233;78;;;109;3.0;23;18;2.0
545;Agglomeratie Leiden en Bollenstreek (CR);2016;253;155;21;84;1;3;0;0;1;17;28;0;98;34;;;44;1.0;10;7;1.0;606;372;50;201;3;8;0;0;3;39;68;0;234;82;;;106;3.0;24;17;2.0
546;Agglomeratie 's-Gravenhage (CR);2004;353;209;79;100;2;5;0;0;0;10;13;0;144;26;;;86;;21;11;;461;272;103;130;3;6;0;0;0;13;17;0;188;34;;;112;;27;15;
547;Agglomeratie 's-Gravenhage (CR);2005;381;223;82;105;2;5;0;0;0;11;17;0;157;31;;;90;;24;12;;494;289;106;137;3;7;0;0;0;15;22;0;204;40;;;117;;32;16;
548;Agglomeratie 's-Gravenhage (CR);2006;330;172;29;106;2;5;0;0;0;12;17;0;158;31;;;88;;26;13;;424;221;38;137;3;6;0;0;0;15;22;0;203;40;;;113;;33;16;
549;Agglomeratie 's-Gravenhage (CR);2007;354;179;31;110;3;5;0;0;0;12;19;0;175;36;;;99;;26;14;;453;229;39;141;3;7;0;0;0;15;24;0;224;47;;;127;;33;17;
550;Agglomeratie 's-Gravenhage (CR);2008;386;196;31;109;3;5;0;0;0;29;19;0;191;40;0.0;0.0;102;4.0;27;15;2.0;492;249;40;138;3;7;0;0;0;37;24;0;243;51;0.0;0.0;130;5.0;35;19;3.0
551;Agglomeratie 's-Gravenhage (CR);2009;399;200;32;111;3;5;0;0;0;30;19;0;199;43;0.0;0.0;106;4.0;28;15;2.0;502;252;40;140;3;7;0;0;0;38;24;0;250;54;0.0;0.0;134;5.0;35;19;3.0
552;Agglomeratie 's-Gravenhage (CR);2010;387;190;31;113;3;5;0;0;0;35;3;0;198;47;0.0;0.0;108;3.0;22;16;2.0;482;236;39;140;3;7;0;0;0;43;4;0;246;58;0.0;0.0;135;4.0;28;19;3.0
553;Agglomeratie 's-Gravenhage (CR);2011;405;206;31;114;2;5;0;0;0;35;19;0;198;50;0.0;0.0;99;3.0;28;17;2.0;499;255;39;140;3;6;0;0;0;43;23;0;245;62;0.0;0.0;122;4.0;34;20;3.0
554;Agglomeratie 's-Gravenhage (CR);2012;409;212;32;115;3;5;0;0;0;38;20;0;196;52;0.0;0.0;99;4.0;23;17;2.0;499;259;39;140;3;7;0;0;0;46;24;0;240;63;0.0;0.0;122;4.0;28;20;3.0
555;Agglomeratie 's-Gravenhage (CR);2013;422;220;33;118;3;6;0;0;0;42;20;0;202;53;0.0;0.0;100;4.0;26;17;2.0;512;267;39;143;3;7;0;0;0;51;24;0;245;64;0.0;0.0;121;5.0;31;21;3.0
556;Agglomeratie 's-Gravenhage (CR);2014;418;218;26;120;3;6;0;0;0;45;20;0;200;55;0.0;0.0;98;4.0;22;18;2.0;504;263;31;144;4;7;0;0;0;54;24;0;241;67;0.0;0.0;119;5.0;26;22;3.0
557;Agglomeratie 's-Gravenhage (CR);2015;430;230;32;120;3;8;0;0;0;47;20;0;200;57;;;100;4.0;19;18;3.0;514;275;38;143;4;9;0;0;0;56;24;0;239;67;;;119;5.0;23;21;3.0
558;Agglomeratie 's-Gravenhage (CR);2016;440;234;29;127;3;8;0;0;0;47;20;0;206;58;;;101;4.0;20;18;5.0;521;277;34;150;4;9;0;0;0;56;24;0;243;69;;;120;5.0;23;21;6.0
559;Delft en Westland (CR);2004;92;47;18;23;0;0;0;0;0;4;1;0;45;13;;;24;;5;3;;436;223;87;108;1;2;2;0;0;18;6;0;213;60;;;116;;24;13;
560;Delft en Westland (CR);2005;93;51;19;24;0;0;0;0;0;6;1;0;42;13;;;21;;5;3;;445;243;91;114;1;2;1;0;0;28;6;0;202;64;;;102;;22;15;
561;Delft en Westland (CR);2006;85;41;7;27;0;1;0;0;0;4;1;0;45;14;;;21;;6;3;;405;194;32;129;2;3;2;0;1;20;6;0;211;67;;;102;;27;16;
562;Delft en Westland (CR);2007;95;44;7;29;0;1;1;0;0;4;1;0;51;15;;;24;;9;4;;450;208;35;139;2;3;4;0;1;20;6;0;241;71;;;113;;41;17;
563;Delft en Westland (CR);2008;98;45;7;31;0;1;0;0;0;4;1;0;53;16;0.0;0.0;23;2.0;8;4;0.0;460;212;35;144;2;3;2;0;1;20;6;0;248;73;0.0;0.0;106;10.0;39;18;1.0
564;Delft en Westland (CR);2009;103;48;8;32;0;1;0;0;0;5;1;0;55;16;0.0;0.0;23;2.0;10;4;0.0;484;227;38;152;0;3;2;0;1;24;7;0;257;75;0.0;0.0;106;11.0;47;17;1.0
565;Delft en Westland (CR);2010;108;49;8;34;0;1;0;0;0;5;0;0;58;17;0.0;0.0;24;2.0;11;4;0.0;502;231;39;160;0;4;1;0;1;24;2;0;271;78;0.0;0.0;111;11.0;52;17;1.0
566;Delft en Westland (CR);2011;107;51;9;35;0;1;0;0;0;5;0;0;56;16;0.0;0.0;24;2.0;9;4;0.0;496;235;40;163;0;5;1;0;1;25;2;0;260;76;0.0;0.0;113;11.0;41;17;1.0
567;Delft en Westland (CR);2012;112;55;9;38;0;1;0;0;0;5;0;0;58;20;0.0;0.0;22;2.0;9;3;0.0;513;249;43;174;2;4;1;0;1;25;1;0;264;91;0.0;0.0;103;11.0;42;15;1.0
568;Delft en Westland (CR);2013;117;57;9;40;0;1;0;0;0;6;0;0;60;21;0.0;0.0;24;2.0;9;4;0.0;532;260;43;181;2;4;1;0;1;28;1;0;272;96;0.0;0.0;107;11.0;40;17;1.0
569;Delft en Westland (CR);2014;114;58;10;41;0;1;0;0;0;6;0;0;56;22;0.0;0.0;23;3.0;4;4;0.0;516;263;45;186;0;4;1;0;0;26;1;0;252;100;0.0;0.0;102;12.0;20;18;1.0
570;Delft en Westland (CR);2015;118;60;10;43;0;1;0;0;0;5;0;0;58;24;;;23;3.0;5;4;0.0;527;270;45;194;0;4;1;0;1;24;1;0;257;105;;;101;11.0;21;17;2.0
571;Delft en Westland (CR);2016;123;63;11;45;0;1;0;0;0;5;0;0;60;24;;;23;2.0;7;4;0.0;547;279;47;201;0;4;1;0;0;24;1;0;269;108;;;103;10.0;29;17;2.0
572;Oost-Zuid-Holland (CR);2004;132;69;28;35;1;0;0;0;1;4;1;0;63;22;;;33;;5;3;;411;215;87;108;3;1;0;0;2;11;3;0;196;68;;;103;;15;11;
573;Oost-Zuid-Holland (CR);2005;139;73;28;37;1;0;0;0;1;4;1;0;66;23;;;35;;5;3;;432;226;88;115;3;1;0;0;3;13;3;0;206;71;;;108;;17;11;
574;Oost-Zuid-Holland (CR);2006;127;56;9;38;1;0;0;0;1;5;1;0;71;25;;;36;;7;4;;395;174;29;119;3;1;0;0;3;14;4;0;222;79;;;110;;21;11;
575;Oost-Zuid-Holland (CR);2007;132;56;8;40;1;0;0;0;1;5;1;0;76;28;;;36;;8;4;;411;174;24;125;4;1;0;0;3;15;3;0;237;88;;;112;;24;13;
576;Oost-Zuid-Holland (CR);2008;144;60;8;43;1;0;0;0;1;5;1;0;85;30;0.0;0.0;35;3.0;12;5;0.0;448;185;25;133;4;1;0;0;3;16;4;0;263;93;0.0;0.0;109;9.0;36;14;1.0
577;Oost-Zuid-Holland (CR);2009;146;61;9;43;1;0;0;0;1;5;1;0;85;31;0.0;0.0;34;3.0;11;5;0.0;469;195;28;139;4;1;0;0;2;17;4;0;274;101;0.0;0.0;110;9.0;36;16;1.0
578;Oost-Zuid-Holland (CR);2010;136;58;8;41;1;0;0;0;1;5;1;0;78;31;0.0;0.0;33;3.0;7;5;0.0;463;196;29;141;4;1;0;0;2;18;2;0;267;105;0.0;0.0;112;9.0;23;17;2.0
579;Oost-Zuid-Holland (CR);2011;157;67;9;49;1;0;0;0;1;6;1;0;90;35;0.0;0.0;37;3.0;9;6;0.0;471;201;28;145;4;1;0;0;1;17;4;0;269;104;0.0;0.0;112;9.0;26;17;1.0
580;Oost-Zuid-Holland (CR);2012;145;66;9;47;1;0;0;0;0;7;2;0;79;31;0.0;0.0;33;3.0;7;5;0.0;493;226;31;160;4;1;0;0;2;22;5;0;267;104;0.0;0.0;112;9.0;23;18;1.0
581;Oost-Zuid-Holland (CR);2013;148;68;9;49;1;0;0;0;0;7;2;0;80;31;0.0;0.0;33;3.0;8;5;0.0;504;233;32;165;4;1;0;0;1;24;5;0;271;106;0.0;0.0;111;9.0;26;18;2.0
582;Oost-Zuid-Holland (CR);2014;149;72;10;51;1;0;0;0;0;7;3;0;78;32;0.0;0.0;32;2.0;6;5;0.0;507;243;33;171;4;1;0;0;2;23;9;0;264;110;0.0;0.0;107;8.0;20;17;2.0
583;Oost-Zuid-Holland (CR);2015;166;79;11;56;1;0;0;0;0;6;5;0;87;36;;;35;3.0;8;5;0.0;522;249;34;175;4;1;0;0;1;18;15;0;273;114;;;109;9.0;24;17;1.0
584;Oost-Zuid-Holland (CR);2016;173;84;11;56;1;0;0;0;0;6;9;0;89;38;;;35;3.0;7;6;0.0;540;262;34;176;4;1;0;0;1;19;27;0;278;119;;;109;9.0;23;17;1.0
585;Groot-Rijnmond (CR);2004;675;414;149;195;5;4;3;0;0;37;19;0;262;81;;;135;;27;18;;496;304;110;143;4;3;2;0;0;27;14;0;192;59;;;99;;20;14;
586;Groot-Rijnmond (CR);2005;688;413;146;190;5;5;3;0;0;45;19;0;275;85;;;136;;32;22;;506;304;108;139;4;3;2;0;0;33;14;0;202;62;;;100;;24;16;
587;Groot-Rijnmond (CR);2006;615;330;61;194;5;2;3;0;1;43;20;0;285;83;;;146;;36;21;;454;243;45;143;4;2;2;0;0;32;15;0;210;61;;;108;;26;15;
588;Groot-Rijnmond (CR);2007;652;344;62;203;5;2;3;0;1;47;21;0;308;99;;;149;;39;20;;480;254;45;150;4;2;2;0;0;34;16;0;227;73;;;110;;29;15;
589;Groot-Rijnmond (CR);2008;692;352;66;205;6;2;1;0;1;47;24;0;340;106;0.0;0.0;156;11.0;41;22;5.0;509;259;48;151;4;2;1;0;0;35;18;0;250;78;0.0;0.0;115;8.0;30;16;3.0
590;Groot-Rijnmond (CR);2009;722;363;68;211;6;2;1;0;1;47;27;0;358;113;0.0;0.0;161;11.0;45;24;5.0;529;266;50;155;4;2;1;0;0;35;20;0;263;83;0.0;0.0;118;8.0;33;18;4.0
591;Groot-Rijnmond (CR);2010;761;383;69;219;6;5;1;0;1;57;25;0;378;124;0.0;0.0;167;11.0;45;27;5.0;546;275;50;157;4;4;1;0;1;41;18;0;271;89;0.0;0.0;120;8.0;32;19;3.0
592;Groot-Rijnmond (CR);2011;748;380;70;217;6;5;1;0;1;55;25;1;368;124;0.0;0.0;161;12.0;39;28;5.0;549;279;51;159;4;4;0;0;1;41;18;0;270;91;0.0;0.0;118;9.0;29;20;3.0
593;Groot-Rijnmond (CR);2012;800;401;69;231;6;6;1;0;1;62;25;1;399;132;0.0;0.0;184;13.0;37;29;5.0;567;284;49;163;4;4;1;0;1;44;18;0;283;93;0.0;0.0;131;9.0;26;20;3.0
594;Groot-Rijnmond (CR);2013;853;446;80;255;7;6;1;0;1;68;27;1;407;138;0.0;0.0;189;13.0;35;27;5.0;603;315;57;180;5;4;1;0;1;48;19;0;288;98;0.0;0.0;134;9.0;25;19;3.0
595;Groot-Rijnmond (CR);2014;880;479;90;273;7;6;1;0;1;72;28;1;401;135;0.0;0.0;198;13.0;26;24;5.0;621;338;64;193;5;4;1;0;1;51;20;0;283;96;0.0;0.0;140;9.0;18;17;3.0
596;Groot-Rijnmond (CR);2015;873;488;94;277;7;7;2;0;1;73;28;0;384;134;;;185;14.0;23;25;4.0;621;348;67;197;5;5;2;0;1;52;20;0;274;96;;;132;10.0;16;18;3.0
597;Groot-Rijnmond (CR);2016;875;498;98;282;7;7;2;0;1;73;28;0;377;135;;;178;13.0;21;27;3.0;620;352;70;200;5;5;2;0;1;52;20;0;267;96;;;126;9.0;15;19;2.0
598;Zuidoost-Zuid-Holland (CR);2004;153;77;30;38;1;0;0;0;0;7;1;0;76;26;;;36;;10;4;;382;193;75;95;3;0;0;0;0;18;1;0;190;64;;;91;;24;11;
599;Zuidoost-Zuid-Holland (CR);2005;163;84;33;41;1;0;0;0;0;7;1;0;79;27;;;38;;9;4;;407;209;82;103;3;0;1;0;0;18;1;0;198;68;;;96;;23;11;
600;Zuidoost-Zuid-Holland (CR);2006;143;60;10;43;1;0;0;0;0;5;1;0;83;29;;;39;;11;5;;358;150;25;108;4;0;0;0;0;12;1;0;208;71;;;98;;27;11;
601;Zuidoost-Zuid-Holland (CR);2007;149;62;10;43;2;0;0;0;0;7;1;0;87;30;;;39;;13;5;;382;159;25;109;4;0;0;0;0;18;2;0;223;77;;;100;;33;14;
602;Zuidoost-Zuid-Holland (CR);2008;159;65;10;45;1;0;0;0;0;7;1;0;93;31;0.0;0.0;39;5.0;12;6;1.0;406;167;26;116;4;0;0;0;0;19;2;0;239;80;0.0;0.0;100;12.0;30;15;2.0
603;Zuidoost-Zuid-Holland (CR);2009;165;68;11;48;2;0;0;0;0;7;1;0;97;33;0.0;0.0;40;5.0;12;7;1.0;420;172;27;122;4;0;0;0;0;17;2;0;248;85;0.0;0.0;102;12.0;31;17;2.0
604;Zuidoost-Zuid-Holland (CR);2010;166;68;10;49;2;0;0;0;0;6;1;0;98;34;0.0;0.0;40;5.0;11;7;1.0;421;173;26;125;4;0;0;0;0;15;2;0;248;87;0.0;0.0;102;13.0;28;18;1.0
605;Zuidoost-Zuid-Holland (CR);2011;172;72;11;51;2;0;0;0;0;7;1;0;99;33;3.0;1.0;40;5.0;10;6;1.0;434;183;28;130;4;0;0;0;0;19;2;0;251;83;7.0;2.0;101;14.0;26;16;2.0
606;Zuidoost-Zuid-Holland (CR);2012;180;80;12;55;2;0;0;0;0;10;1;0;100;35;3.0;1.0;39;6.0;10;6;1.0;451;200;30;138;4;0;0;0;0;25;2;0;251;87;7.0;2.0;98;14.0;25;16;2.0
