ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
330;6000050;1100;4000000;2030190;Nederland;2010;0.11;0.94;2.01
331;6000050;1100;4000000;2030190;Nederland;2011;0.09;0.89;1.81
332;6000050;1100;4000000;2030190;Nederland;2012;0.1;0.78;1.78
333;6000050;1100;4000000;2030190;Nederland;2013;0.1;0.89;1.91
334;6000050;1100;4000000;2030190;Nederland;2014;0.09;0.85;1.83
335;6000050;1100;4000000;2030190;Noord-Nederland (LD);2010;0.11;1.13;2.01
336;6000050;1100;4000000;2030190;Noord-Nederland (LD);2011;0.09;1.14;1.88
337;6000050;1100;4000000;2030190;Noord-Nederland (LD);2012;0.09;0.9;1.61
338;6000050;1100;4000000;2030190;Noord-Nederland (LD);2013;0.09;1.08;1.84
339;6000050;1100;4000000;2030190;Noord-Nederland (LD);2014;0.09;0.95;1.74
340;6000050;1100;4000000;2030190;Oost-Nederland (LD);2010;0.1;0.94;1.79
341;6000050;1100;4000000;2030190;Oost-Nederland (LD);2011;0.09;0.83;1.59
342;6000050;1100;4000000;2030190;Oost-Nederland (LD);2012;0.1;0.86;1.67
343;6000050;1100;4000000;2030190;Oost-Nederland (LD);2013;0.11;0.99;1.97
344;6000050;1100;4000000;2030190;Oost-Nederland (LD);2014;0.09;0.86;1.78
345;6000050;1100;4000000;2030190;West-Nederland (LD);2010;0.1;0.93;2.15
346;6000050;1100;4000000;2030190;West-Nederland (LD);2011;0.09;0.83;1.87
347;6000050;1100;4000000;2030190;West-Nederland (LD);2012;0.1;0.71;1.82
348;6000050;1100;4000000;2030190;West-Nederland (LD);2013;0.1;0.82;1.97
349;6000050;1100;4000000;2030190;West-Nederland (LD);2014;0.09;0.75;1.81
350;6000050;1100;4000000;2030190;Zuid-Nederland (LD);2010;0.11;0.88;1.93
351;6000050;1100;4000000;2030190;Zuid-Nederland (LD);2011;0.1;0.96;1.85
352;6000050;1100;4000000;2030190;Zuid-Nederland (LD);2012;0.11;0.8;1.88
353;6000050;1100;4000000;2030190;Zuid-Nederland (LD);2013;0.1;0.87;1.75
354;6000050;1100;4000000;2030190;Zuid-Nederland (LD);2014;0.1;1.01;1.98
355;6000050;1100;4000000;2030190;Groningen (PV);2010;0.11;1.02;2.15
356;6000050;1100;4000000;2030190;Groningen (PV);2011;0.09;1.29;1.93
357;6000050;1100;4000000;2030190;Groningen (PV);2012;0.08;0.88;1.51
358;6000050;1100;4000000;2030190;Groningen (PV);2013;0.08;1.04;1.74
359;6000050;1100;4000000;2030190;Groningen (PV);2014;0.08;0.96;1.84
360;6000050;1100;4000000;2030190;Friesland (PV);2010;0.1;0.98;1.85
361;6000050;1100;4000000;2030190;Friesland (PV);2011;0.09;1.07;1.77
362;6000050;1100;4000000;2030190;Friesland (PV);2012;0.09;0.87;1.7
363;6000050;1100;4000000;2030190;Friesland (PV);2013;0.1;1.13;2.04
364;6000050;1100;4000000;2030190;Friesland (PV);2014;0.08;0.89;1.42
365;6000050;1100;4000000;2030190;Drenthe (PV);2010;0.11;1.44;2.06
366;6000050;1100;4000000;2030190;Drenthe (PV);2011;0.1;1.08;1.96
367;6000050;1100;4000000;2030190;Drenthe (PV);2012;0.1;0.97;1.62
368;6000050;1100;4000000;2030190;Drenthe (PV);2013;0.09;1.08;1.68
369;6000050;1100;4000000;2030190;Drenthe (PV);2014;0.11;1.03;2.04
370;6000050;1100;4000000;2030190;Overijssel (PV);2010;0.1;0.93;1.79
371;6000050;1100;4000000;2030190;Overijssel (PV);2011;0.09;0.84;1.5
372;6000050;1100;4000000;2030190;Overijssel (PV);2012;0.09;0.83;1.45
373;6000050;1100;4000000;2030190;Overijssel (PV);2013;0.09;0.72;1.72
374;6000050;1100;4000000;2030190;Overijssel (PV);2014;0.09;0.68;1.37
375;6000050;1100;4000000;2030190;Flevoland (PV);2010;0.11;1.14;1.87
376;6000050;1100;4000000;2030190;Flevoland (PV);2011;0.09;1.15;1.87
377;6000050;1100;4000000;2030190;Flevoland (PV);2012;0.09;1.13;1.91
378;6000050;1100;4000000;2030190;Flevoland (PV);2013;0.11;1.06;1.95
379;6000050;1100;4000000;2030190;Flevoland (PV);2014;0.1;1.26;2.43
380;6000050;1100;4000000;2030190;Gelderland (PV);2010;0.1;0.91;1.77
381;6000050;1100;4000000;2030190;Gelderland (PV);2011;0.09;0.75;1.58
382;6000050;1100;4000000;2030190;Gelderland (PV);2012;0.1;0.81;1.75
383;6000050;1100;4000000;2030190;Gelderland (PV);2013;0.12;1.13;2.1
384;6000050;1100;4000000;2030190;Gelderland (PV);2014;0.09;0.89;1.89
385;6000050;1100;4000000;2030190;Utrecht (PV);2010;0.1;1.22;2.17
386;6000050;1100;4000000;2030190;Utrecht (PV);2011;0.09;0.6;1.45
387;6000050;1100;4000000;2030190;Utrecht (PV);2012;0.1;0.83;1.81
388;6000050;1100;4000000;2030190;Utrecht (PV);2013;0.09;0.87;1.65
389;6000050;1100;4000000;2030190;Utrecht (PV);2014;0.11;0.84;2.05
390;6000050;1100;4000000;2030190;Noord-Holland (PV);2010;0.09;0.73;1.79
391;6000050;1100;4000000;2030190;Noord-Holland (PV);2011;0.09;0.93;1.95
392;6000050;1100;4000000;2030190;Noord-Holland (PV);2012;0.1;0.62;1.88
393;6000050;1100;4000000;2030190;Noord-Holland (PV);2013;0.1;0.76;2.1
394;6000050;1100;4000000;2030190;Noord-Holland (PV);2014;0.09;0.76;1.71
395;6000050;1100;4000000;2030190;Zuid-Holland (PV);2010;0.11;1.0;2.5
396;6000050;1100;4000000;2030190;Zuid-Holland (PV);2011;0.09;0.78;1.98
397;6000050;1100;4000000;2030190;Zuid-Holland (PV);2012;0.09;0.7;1.8
398;6000050;1100;4000000;2030190;Zuid-Holland (PV);2013;0.1;0.78;1.96
399;6000050;1100;4000000;2030190;Zuid-Holland (PV);2014;0.09;0.72;1.86
400;6000050;1100;4000000;2030190;Zeeland (PV);2010;0.09;0.83;1.45
401;6000050;1100;4000000;2030190;Zeeland (PV);2011;0.1;1.29;1.64
402;6000050;1100;4000000;2030190;Zeeland (PV);2012;0.09;0.98;1.64
403;6000050;1100;4000000;2030190;Zeeland (PV);2013;0.09;1.53;2.21
404;6000050;1100;4000000;2030190;Zeeland (PV);2014;0.07;0.81;1.32
405;6000050;1100;4000000;2030190;Noord-Brabant (PV);2010;0.1;0.74;1.67
406;6000050;1100;4000000;2030190;Noord-Brabant (PV);2011;0.1;1.02;1.85
407;6000050;1100;4000000;2030190;Noord-Brabant (PV);2012;0.11;0.78;1.76
408;6000050;1100;4000000;2030190;Noord-Brabant (PV);2013;0.1;0.89;1.76
409;6000050;1100;4000000;2030190;Noord-Brabant (PV);2014;0.1;0.98;1.94
410;6000050;1100;4000000;2030190;Limburg (PV);2010;0.15;1.16;2.5
411;6000050;1100;4000000;2030190;Limburg (PV);2011;0.11;0.83;1.86
412;6000050;1100;4000000;2030190;Limburg (PV);2012;0.12;0.84;2.14
413;6000050;1100;4000000;2030190;Limburg (PV);2013;0.1;0.83;1.74
414;6000050;1100;4000000;2030190;Limburg (PV);2014;0.11;1.08;2.08
415;6000050;1100;4000000;2030190;Zeer sterk stedelijk;2010;0.1;0.79;2.32
416;6000050;1100;4000000;2030190;Zeer sterk stedelijk;2011;0.09;0.63;1.83
417;6000050;1100;4000000;2030190;Zeer sterk stedelijk;2012;0.1;0.66;2.08
418;6000050;1100;4000000;2030190;Zeer sterk stedelijk;2013;0.09;0.51;1.96
419;6000050;1100;4000000;2030190;Zeer sterk stedelijk;2014;0.09;0.66;1.83
420;6000050;1100;4000000;2030190;Sterk stedelijk;2010;0.11;0.83;1.93
421;6000050;1100;4000000;2030190;Sterk stedelijk;2011;0.1;0.79;1.8
422;6000050;1100;4000000;2030190;Sterk stedelijk;2012;0.11;0.69;1.76
423;6000050;1100;4000000;2030190;Sterk stedelijk;2013;0.11;0.87;1.91
424;6000050;1100;4000000;2030190;Sterk stedelijk;2014;0.1;0.81;1.92
425;6000050;1100;4000000;2030190;Matig stedelijk;2010;0.11;0.91;1.92
426;6000050;1100;4000000;2030190;Matig stedelijk;2011;0.1;1.11;1.99
427;6000050;1100;4000000;2030190;Matig stedelijk;2012;0.1;0.75;1.62
428;6000050;1100;4000000;2030190;Matig stedelijk;2013;0.09;0.87;1.72
429;6000050;1100;4000000;2030190;Matig stedelijk;2014;0.1;0.97;2.09
430;6000050;1100;4000000;2030190;Weinig stedelijk;2010;0.11;1.19;2.04
431;6000050;1100;4000000;2030190;Weinig stedelijk;2011;0.09;0.93;1.68
432;6000050;1100;4000000;2030190;Weinig stedelijk;2012;0.09;0.96;1.84
433;6000050;1100;4000000;2030190;Weinig stedelijk;2013;0.1;1.13;1.94
434;6000050;1100;4000000;2030190;Weinig stedelijk;2014;0.09;0.85;1.52
435;6000050;1100;4000000;2030190;Niet stedelijk;2010;0.1;1.07;1.8
436;6000050;1100;4000000;2030190;Niet stedelijk;2011;0.08;1.12;1.74
437;6000050;1100;4000000;2030190;Niet stedelijk;2012;0.09;0.88;1.49
438;6000050;1100;4000000;2030190;Niet stedelijk;2013;0.09;1.23;2.1
439;6000050;1100;4000000;2030190;Niet stedelijk;2014;0.09;1.11;1.77
440;6000050;1100;4000000;2030200;Nederland;2010;0.58;2.86;8.45
441;6000050;1100;4000000;2030200;Nederland;2011;0.55;2.89;7.94
442;6000050;1100;4000000;2030200;Nederland;2012;0.56;2.66;7.79
443;6000050;1100;4000000;2030200;Nederland;2013;0.56;2.67;7.82
444;6000050;1100;4000000;2030200;Nederland;2014;0.56;2.72;7.92
445;6000050;1100;4000000;2030200;Noord-Nederland (LD);2010;0.56;3.18;8.24
446;6000050;1100;4000000;2030200;Noord-Nederland (LD);2011;0.53;3.08;7.2
447;6000050;1100;4000000;2030200;Noord-Nederland (LD);2012;0.54;2.94;7.55
448;6000050;1100;4000000;2030200;Noord-Nederland (LD);2013;0.54;3.04;7.24
449;6000050;1100;4000000;2030200;Noord-Nederland (LD);2014;0.55;3.11;7.78
450;6000050;1100;4000000;2030200;Oost-Nederland (LD);2010;0.57;2.97;8.19
451;6000050;1100;4000000;2030200;Oost-Nederland (LD);2011;0.53;2.71;7.09
452;6000050;1100;4000000;2030200;Oost-Nederland (LD);2012;0.54;2.82;7.27
453;6000050;1100;4000000;2030200;Oost-Nederland (LD);2013;0.55;2.44;7.57
454;6000050;1100;4000000;2030200;Oost-Nederland (LD);2014;0.55;3.0;7.76
455;6000050;1100;4000000;2030200;West-Nederland (LD);2010;0.6;2.67;8.85
456;6000050;1100;4000000;2030200;West-Nederland (LD);2011;0.56;2.92;8.86
457;6000050;1100;4000000;2030200;West-Nederland (LD);2012;0.58;2.53;8.21
458;6000050;1100;4000000;2030200;West-Nederland (LD);2013;0.57;2.55;8.27
459;6000050;1100;4000000;2030200;West-Nederland (LD);2014;0.58;2.56;8.32
460;6000050;1100;4000000;2030200;Zuid-Nederland (LD);2010;0.56;2.99;7.95
461;6000050;1100;4000000;2030200;Zuid-Nederland (LD);2011;0.52;2.89;7.12
462;6000050;1100;4000000;2030200;Zuid-Nederland (LD);2012;0.54;2.63;7.49
463;6000050;1100;4000000;2030200;Zuid-Nederland (LD);2013;0.55;3.0;7.35
464;6000050;1100;4000000;2030200;Zuid-Nederland (LD);2014;0.56;2.59;7.23
465;6000050;1100;4000000;2030200;Groningen (PV);2010;0.6;3.41;9.07
466;6000050;1100;4000000;2030200;Groningen (PV);2011;0.6;3.55;8.55
467;6000050;1100;4000000;2030200;Groningen (PV);2012;0.57;3.23;8.61
468;6000050;1100;4000000;2030200;Groningen (PV);2013;0.59;2.65;7.24
469;6000050;1100;4000000;2030200;Groningen (PV);2014;0.62;3.07;8.29
470;6000050;1100;4000000;2030200;Friesland (PV);2010;0.5;2.99;8.05
471;6000050;1100;4000000;2030200;Friesland (PV);2011;0.47;2.36;5.98
472;6000050;1100;4000000;2030200;Friesland (PV);2012;0.51;2.67;7.12
473;6000050;1100;4000000;2030200;Friesland (PV);2013;0.52;3.21;7.12
474;6000050;1100;4000000;2030200;Friesland (PV);2014;0.52;2.76;6.84
475;6000050;1100;4000000;2030200;Drenthe (PV);2010;0.58;3.15;7.53
476;6000050;1100;4000000;2030200;Drenthe (PV);2011;0.52;3.48;7.23
477;6000050;1100;4000000;2030200;Drenthe (PV);2012;0.53;2.95;6.86
478;6000050;1100;4000000;2030200;Drenthe (PV);2013;0.51;3.29;7.42
479;6000050;1100;4000000;2030200;Drenthe (PV);2014;0.51;3.62;8.42
480;6000050;1100;4000000;2030200;Overijssel (PV);2010;0.58;2.62;7.54
481;6000050;1100;4000000;2030200;Overijssel (PV);2011;0.54;2.66;6.78
482;6000050;1100;4000000;2030200;Overijssel (PV);2012;0.54;2.98;7.49
483;6000050;1100;4000000;2030200;Overijssel (PV);2013;0.53;2.41;6.78
484;6000050;1100;4000000;2030200;Overijssel (PV);2014;0.56;3.07;8.02
485;6000050;1100;4000000;2030200;Flevoland (PV);2010;0.54;3.01;8.38
486;6000050;1100;4000000;2030200;Flevoland (PV);2011;0.54;3.26;8.38
487;6000050;1100;4000000;2030200;Flevoland (PV);2012;0.54;3.56;7.76
488;6000050;1100;4000000;2030200;Flevoland (PV);2013;0.59;3.05;10.31
489;6000050;1100;4000000;2030200;Flevoland (PV);2014;0.53;3.22;8.25
490;6000050;1100;4000000;2030200;Gelderland (PV);2010;0.58;3.16;8.52
491;6000050;1100;4000000;2030200;Gelderland (PV);2011;0.53;2.62;7.02
492;6000050;1100;4000000;2030200;Gelderland (PV);2012;0.54;2.59;7.06
493;6000050;1100;4000000;2030200;Gelderland (PV);2013;0.55;2.33;7.47
494;6000050;1100;4000000;2030200;Gelderland (PV);2014;0.55;2.93;7.52
495;6000050;1100;4000000;2030200;Utrecht (PV);2010;0.61;2.61;8.12
496;6000050;1100;4000000;2030200;Utrecht (PV);2011;0.57;2.72;8.62
497;6000050;1100;4000000;2030200;Utrecht (PV);2012;0.62;2.77;8.27
498;6000050;1100;4000000;2030200;Utrecht (PV);2013;0.59;2.45;8.82
499;6000050;1100;4000000;2030200;Utrecht (PV);2014;0.57;2.58;7.43
500;6000050;1100;4000000;2030200;Noord-Holland (PV);2010;0.61;2.71;9.21
501;6000050;1100;4000000;2030200;Noord-Holland (PV);2011;0.58;2.78;9.2
502;6000050;1100;4000000;2030200;Noord-Holland (PV);2012;0.59;2.48;8.54
503;6000050;1100;4000000;2030200;Noord-Holland (PV);2013;0.6;2.52;8.68
504;6000050;1100;4000000;2030200;Noord-Holland (PV);2014;0.61;2.53;9.0
505;6000050;1100;4000000;2030200;Zuid-Holland (PV);2010;0.59;2.63;8.93
506;6000050;1100;4000000;2030200;Zuid-Holland (PV);2011;0.56;2.98;8.84
507;6000050;1100;4000000;2030200;Zuid-Holland (PV);2012;0.55;2.44;8.04
508;6000050;1100;4000000;2030200;Zuid-Holland (PV);2013;0.55;2.43;7.78
509;6000050;1100;4000000;2030200;Zuid-Holland (PV);2014;0.56;2.54;8.27
510;6000050;1100;4000000;2030200;Zeeland (PV);2010;0.55;3.0;8.0
511;6000050;1100;4000000;2030200;Zeeland (PV);2011;0.51;3.95;7.46
512;6000050;1100;4000000;2030200;Zeeland (PV);2012;0.53;3.02;7.12
513;6000050;1100;4000000;2030200;Zeeland (PV);2013;0.52;4.15;8.22
514;6000050;1100;4000000;2030200;Zeeland (PV);2014;0.48;2.99;6.91
515;6000050;1100;4000000;2030200;Noord-Brabant (PV);2010;0.57;3.02;7.91
516;6000050;1100;4000000;2030200;Noord-Brabant (PV);2011;0.54;3.03;7.31
517;6000050;1100;4000000;2030200;Noord-Brabant (PV);2012;0.54;2.69;7.53
518;6000050;1100;4000000;2030200;Noord-Brabant (PV);2013;0.58;3.14;7.75
519;6000050;1100;4000000;2030200;Noord-Brabant (PV);2014;0.55;2.59;7.2
520;6000050;1100;4000000;2030200;Limburg (PV);2010;0.56;2.92;8.03
521;6000050;1100;4000000;2030200;Limburg (PV);2011;0.5;2.59;6.69
522;6000050;1100;4000000;2030200;Limburg (PV);2012;0.55;2.52;7.39
523;6000050;1100;4000000;2030200;Limburg (PV);2013;0.5;2.68;6.47
524;6000050;1100;4000000;2030200;Limburg (PV);2014;0.57;2.61;7.29
525;6000050;1100;4000000;2030200;Zeer sterk stedelijk;2010;0.63;2.35;9.43
526;6000050;1100;4000000;2030200;Zeer sterk stedelijk;2011;0.59;2.55;9.26
527;6000050;1100;4000000;2030200;Zeer sterk stedelijk;2012;0.61;2.26;9.12
528;6000050;1100;4000000;2030200;Zeer sterk stedelijk;2013;0.59;2.36;9.03
529;6000050;1100;4000000;2030200;Zeer sterk stedelijk;2014;0.61;2.25;9.1
530;6000050;1100;4000000;2030200;Sterk stedelijk;2010;0.61;2.77;8.76
531;6000050;1100;4000000;2030200;Sterk stedelijk;2011;0.58;2.79;8.66
532;6000050;1100;4000000;2030200;Sterk stedelijk;2012;0.58;2.52;7.95
533;6000050;1100;4000000;2030200;Sterk stedelijk;2013;0.6;2.72;8.06
534;6000050;1100;4000000;2030200;Sterk stedelijk;2014;0.6;2.75;8.37
535;6000050;1100;4000000;2030200;Matig stedelijk;2010;0.6;2.77;8.35
536;6000050;1100;4000000;2030200;Matig stedelijk;2011;0.55;3.05;7.89
537;6000050;1100;4000000;2030200;Matig stedelijk;2012;0.59;2.88;7.97
538;6000050;1100;4000000;2030200;Matig stedelijk;2013;0.55;2.54;8.12
539;6000050;1100;4000000;2030200;Matig stedelijk;2014;0.57;2.79;7.68
540;6000050;1100;4000000;2030200;Weinig stedelijk;2010;0.53;3.27;7.7
541;6000050;1100;4000000;2030200;Weinig stedelijk;2011;0.51;3.04;6.81
542;6000050;1100;4000000;2030200;Weinig stedelijk;2012;0.51;2.87;7.01
543;6000050;1100;4000000;2030200;Weinig stedelijk;2013;0.51;2.7;6.76
544;6000050;1100;4000000;2030200;Weinig stedelijk;2014;0.51;2.9;7.06
545;6000050;1100;4000000;2030200;Niet stedelijk;2010;0.49;3.27;7.66
546;6000050;1100;4000000;2030200;Niet stedelijk;2011;0.43;3.13;6.15
547;6000050;1100;4000000;2030200;Niet stedelijk;2012;0.45;2.89;6.15
548;6000050;1100;4000000;2030200;Niet stedelijk;2013;0.48;3.31;6.58
549;6000050;1100;4000000;2030200;Niet stedelijk;2014;0.47;3.04;6.58
550;6000050;1100;4000000;2030210;Nederland;2010;0.3;1.95;5.64
551;6000050;1100;4000000;2030210;Nederland;2011;0.3;2.08;5.78
552;6000050;1100;4000000;2030210;Nederland;2012;0.28;2.01;5.73
553;6000050;1100;4000000;2030210;Nederland;2013;0.27;2.0;5.69
554;6000050;1100;4000000;2030210;Nederland;2014;0.27;2.09;5.88
555;6000050;1100;4000000;2030210;Noord-Nederland (LD);2010;0.3;2.08;5.68
556;6000050;1100;4000000;2030210;Noord-Nederland (LD);2011;0.32;2.5;5.98
557;6000050;1100;4000000;2030210;Noord-Nederland (LD);2012;0.29;2.54;6.31
558;6000050;1100;4000000;2030210;Noord-Nederland (LD);2013;0.27;2.48;5.68
559;6000050;1100;4000000;2030210;Noord-Nederland (LD);2014;0.28;2.34;5.94
560;6000050;1100;4000000;2030210;Oost-Nederland (LD);2010;0.34;2.36;6.22
561;6000050;1100;4000000;2030210;Oost-Nederland (LD);2011;0.3;2.15;5.72
562;6000050;1100;4000000;2030210;Oost-Nederland (LD);2012;0.3;1.98;5.67
563;6000050;1100;4000000;2030210;Oost-Nederland (LD);2013;0.29;2.08;5.63
564;6000050;1100;4000000;2030210;Oost-Nederland (LD);2014;0.3;2.36;6.21
565;6000050;1100;4000000;2030210;West-Nederland (LD);2010;0.29;1.75;5.46
566;6000050;1100;4000000;2030210;West-Nederland (LD);2011;0.3;2.02;5.9
567;6000050;1100;4000000;2030210;West-Nederland (LD);2012;0.28;1.88;5.72
568;6000050;1100;4000000;2030210;West-Nederland (LD);2013;0.28;1.87;5.88
569;6000050;1100;4000000;2030210;West-Nederland (LD);2014;0.27;1.98;5.92
570;6000050;1100;4000000;2030210;Zuid-Nederland (LD);2010;0.3;1.94;5.45
571;6000050;1100;4000000;2030210;Zuid-Nederland (LD);2011;0.28;1.93;5.49
572;6000050;1100;4000000;2030210;Zuid-Nederland (LD);2012;0.26;2.07;5.52
573;6000050;1100;4000000;2030210;Zuid-Nederland (LD);2013;0.25;2.0;5.31
574;6000050;1100;4000000;2030210;Zuid-Nederland (LD);2014;0.26;1.95;5.42
575;6000050;1100;4000000;2030210;Groningen (PV);2010;0.3;1.81;5.47
576;6000050;1100;4000000;2030210;Groningen (PV);2011;0.33;2.66;6.67
577;6000050;1100;4000000;2030210;Groningen (PV);2012;0.29;2.53;5.87
578;6000050;1100;4000000;2030210;Groningen (PV);2013;0.27;2.33;5.95
579;6000050;1100;4000000;2030210;Groningen (PV);2014;0.27;2.18;5.3
580;6000050;1100;4000000;2030210;Friesland (PV);2010;0.33;2.26;5.95
581;6000050;1100;4000000;2030210;Friesland (PV);2011;0.33;2.51;5.84
582;6000050;1100;4000000;2030210;Friesland (PV);2012;0.3;2.45;6.85
583;6000050;1100;4000000;2030210;Friesland (PV);2013;0.29;2.5;5.59
584;6000050;1100;4000000;2030210;Friesland (PV);2014;0.28;2.32;6.38
585;6000050;1100;4000000;2030210;Drenthe (PV);2010;0.28;2.15;5.56
586;6000050;1100;4000000;2030210;Drenthe (PV);2011;0.3;2.3;5.36
587;6000050;1100;4000000;2030210;Drenthe (PV);2012;0.3;2.66;6.12
588;6000050;1100;4000000;2030210;Drenthe (PV);2013;0.26;2.62;5.48
589;6000050;1100;4000000;2030210;Drenthe (PV);2014;0.28;2.53;6.11
590;6000050;1100;4000000;2030210;Overijssel (PV);2010;0.35;2.05;5.94
591;6000050;1100;4000000;2030210;Overijssel (PV);2011;0.32;2.4;5.9
592;6000050;1100;4000000;2030210;Overijssel (PV);2012;0.29;1.94;5.49
593;6000050;1100;4000000;2030210;Overijssel (PV);2013;0.27;1.5;4.52
594;6000050;1100;4000000;2030210;Overijssel (PV);2014;0.32;2.33;6.23
595;6000050;1100;4000000;2030210;Flevoland (PV);2010;0.36;3.02;7.7
596;6000050;1100;4000000;2030210;Flevoland (PV);2011;0.31;2.42;6.24
597;6000050;1100;4000000;2030210;Flevoland (PV);2012;0.34;2.4;6.62
598;6000050;1100;4000000;2030210;Flevoland (PV);2013;0.31;2.33;6.48
599;6000050;1100;4000000;2030210;Flevoland (PV);2014;0.31;2.43;6.45
600;6000050;1100;4000000;2030210;Gelderland (PV);2010;0.33;2.4;6.08
601;6000050;1100;4000000;2030210;Gelderland (PV);2011;0.29;1.95;5.51
602;6000050;1100;4000000;2030210;Gelderland (PV);2012;0.3;1.93;5.58
603;6000050;1100;4000000;2030210;Gelderland (PV);2013;0.29;2.35;6.09
604;6000050;1100;4000000;2030210;Gelderland (PV);2014;0.29;2.36;6.16
605;6000050;1100;4000000;2030210;Utrecht (PV);2010;0.31;1.83;5.57
606;6000050;1100;4000000;2030210;Utrecht (PV);2011;0.32;2.08;5.84
607;6000050;1100;4000000;2030210;Utrecht (PV);2012;0.3;2.11;6.53
608;6000050;1100;4000000;2030210;Utrecht (PV);2013;0.28;2.07;6.09
609;6000050;1100;4000000;2030210;Utrecht (PV);2014;0.3;2.37;7.93
610;6000050;1100;4000000;2030210;Noord-Holland (PV);2010;0.28;1.74;5.12
611;6000050;1100;4000000;2030210;Noord-Holland (PV);2011;0.29;2.25;6.02
612;6000050;1100;4000000;2030210;Noord-Holland (PV);2012;0.28;1.74;5.45
613;6000050;1100;4000000;2030210;Noord-Holland (PV);2013;0.27;1.73;5.66
614;6000050;1100;4000000;2030210;Noord-Holland (PV);2014;0.26;1.89;5.09
615;6000050;1100;4000000;2030210;Zuid-Holland (PV);2010;0.28;1.65;5.62
616;6000050;1100;4000000;2030210;Zuid-Holland (PV);2011;0.29;1.75;5.89
617;6000050;1100;4000000;2030210;Zuid-Holland (PV);2012;0.28;1.88;5.71
618;6000050;1100;4000000;2030210;Zuid-Holland (PV);2013;0.28;1.83;6.02
619;6000050;1100;4000000;2030210;Zuid-Holland (PV);2014;0.27;1.87;5.9
620;6000050;1100;4000000;2030210;Zeeland (PV);2010;0.3;2.48;6.02
621;6000050;1100;4000000;2030210;Zeeland (PV);2011;0.27;2.81;5.26
622;6000050;1100;4000000;2030210;Zeeland (PV);2012;0.27;2.26;5.15
623;6000050;1100;4000000;2030210;Zeeland (PV);2013;0.27;2.62;5.48
624;6000050;1100;4000000;2030210;Zeeland (PV);2014;0.24;2.25;5.39
625;6000050;1100;4000000;2030210;Noord-Brabant (PV);2010;0.32;1.87;5.39
626;6000050;1100;4000000;2030210;Noord-Brabant (PV);2011;0.3;1.84;5.75
627;6000050;1100;4000000;2030210;Noord-Brabant (PV);2012;0.27;2.1;5.7
628;6000050;1100;4000000;2030210;Noord-Brabant (PV);2013;0.26;2.06;5.29
629;6000050;1100;4000000;2030210;Noord-Brabant (PV);2014;0.26;1.99;5.45
630;6000050;1100;4000000;2030210;Limburg (PV);2010;0.26;2.09;5.57
631;6000050;1100;4000000;2030210;Limburg (PV);2011;0.25;2.14;4.91
632;6000050;1100;4000000;2030210;Limburg (PV);2012;0.25;1.99;5.12
633;6000050;1100;4000000;2030210;Limburg (PV);2013;0.22;1.86;5.38
634;6000050;1100;4000000;2030210;Limburg (PV);2014;0.25;1.86;5.35
635;6000050;1100;4000000;2030210;Zeer sterk stedelijk;2010;0.26;1.51;5.21
636;6000050;1100;4000000;2030210;Zeer sterk stedelijk;2011;0.29;1.98;6.22
637;6000050;1100;4000000;2030210;Zeer sterk stedelijk;2012;0.26;1.75;5.37
638;6000050;1100;4000000;2030210;Zeer sterk stedelijk;2013;0.26;1.61;5.51
639;6000050;1100;4000000;2030210;Zeer sterk stedelijk;2014;0.26;1.85;5.94
640;6000050;1100;4000000;2030210;Sterk stedelijk;2010;0.3;1.66;5.1
641;6000050;1100;4000000;2030210;Sterk stedelijk;2011;0.29;1.86;5.02
642;6000050;1100;4000000;2030210;Sterk stedelijk;2012;0.28;1.82;5.47
643;6000050;1100;4000000;2030210;Sterk stedelijk;2013;0.28;1.89;5.44
644;6000050;1100;4000000;2030210;Sterk stedelijk;2014;0.27;1.9;5.39
645;6000050;1100;4000000;2030210;Matig stedelijk;2010;0.33;2.05;5.71
