ID;Bestedingscategorieen;Perioden;JaarmutatieCPI_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieCPI_3;ImpactOpDeJaarmutatieCPI_4
1413;011900 Voedingsmiddelen n.e.g.;2023 maart;15.1;881;0.13;0.09
1414;011900 Voedingsmiddelen n.e.g.;2023 april;13.5;881;0.12;0.07
1415;011900 Voedingsmiddelen n.e.g.;2023 mei;14.9;881;0.13;0.08
1416;011900 Voedingsmiddelen n.e.g.;2023 juni;13.1;881;0.12;0.07
1417;011900 Voedingsmiddelen n.e.g.;2023 juli;12.1;881;0.11;0.07
1418;011900 Voedingsmiddelen n.e.g.;2023 augustus;9.5;881;0.08;0.06
1419;011900 Voedingsmiddelen n.e.g.;2023 september;11.7;881;0.1;0.1
1420;011900 Voedingsmiddelen n.e.g.;2023 oktober;9.5;881;0.08;0.09
1421;011900 Voedingsmiddelen n.e.g.;2023 november;8.8;881;0.08;0.06
1422;011900 Voedingsmiddelen n.e.g.;2023 december;8.2;881;0.07;0.06
1423;011900 Voedingsmiddelen n.e.g.;2023;11.8;881;0.11;0.07
1424;011900 Voedingsmiddelen n.e.g.;2024 januari;2.5;891;0.02;-0.01
1425;011900 Voedingsmiddelen n.e.g.;2024 februari;3.7;891;0.03;0.01
1426;011900 Voedingsmiddelen n.e.g.;2024 maart;2.8;891;0.03;0.0
1427;011900 Voedingsmiddelen n.e.g.;2024 april;1.5;891;0.01;-0.01
1428;011900 Voedingsmiddelen n.e.g.;2024 mei;2.0;891;0.02;-0.01
1429;011900 Voedingsmiddelen n.e.g.;2024 juni;2.3;891;0.02;-0.01
1430;011900 Voedingsmiddelen n.e.g.;2024 juli;0.5;891;0.0;-0.03
1431;011900 Voedingsmiddelen n.e.g.;2024 augustus;1.1;891;0.01;-0.02
1432;011900 Voedingsmiddelen n.e.g.;2024 september;1.9;891;0.02;-0.01
1433;011900 Voedingsmiddelen n.e.g.;2024 oktober;1.0;891;0.01;-0.02
1434;011900 Voedingsmiddelen n.e.g.;2024 november;2.0;891;0.02;-0.02
1435;011900 Voedingsmiddelen n.e.g.;2024 december;2.0;891;0.02;-0.02
1436;011900 Voedingsmiddelen n.e.g.;2024;1.9;891;0.02;-0.01
1437;011900 Voedingsmiddelen n.e.g.;2025 januari;4.7;985;0.04;0.01
1438;011900 Voedingsmiddelen n.e.g.;2025 februari;3.1;985;0.03;0.0
1439;011900 Voedingsmiddelen n.e.g.;2025 maart;2.6;985;0.02;-0.01
1440;012000 Alcoholvrije dranken;2016 januari;2.4;1004;0.02;0.02
1441;012000 Alcoholvrije dranken;2016 februari;1.5;1004;0.01;0.01
1442;012000 Alcoholvrije dranken;2016 maart;1.6;1004;0.02;0.01
1443;012000 Alcoholvrije dranken;2016 april;1.6;1004;0.02;0.02
1444;012000 Alcoholvrije dranken;2016 mei;2.8;1004;0.03;0.03
1445;012000 Alcoholvrije dranken;2016 juni;3.2;1004;0.03;0.03
1446;012000 Alcoholvrije dranken;2016 juli;2.2;1004;0.02;0.02
1447;012000 Alcoholvrije dranken;2016 augustus;2.7;1004;0.03;0.03
1448;012000 Alcoholvrije dranken;2016 september;2.4;1004;0.02;0.02
1449;012000 Alcoholvrije dranken;2016 oktober;3.0;1004;0.03;0.03
1450;012000 Alcoholvrije dranken;2016 november;2.4;1004;0.02;0.02
1451;012000 Alcoholvrije dranken;2016 december;3.2;1004;0.03;0.02
1452;012000 Alcoholvrije dranken;2016;2.4;1004;0.02;0.02
1453;012000 Alcoholvrije dranken;2017 januari;1.5;964;0.01;0.0
1454;012000 Alcoholvrije dranken;2017 februari;1.7;964;0.02;0.0
1455;012000 Alcoholvrije dranken;2017 maart;1.0;964;0.01;0.0
1456;012000 Alcoholvrije dranken;2017 april;2.0;964;0.02;0.0
1457;012000 Alcoholvrije dranken;2017 mei;1.9;964;0.02;0.01
1458;012000 Alcoholvrije dranken;2017 juni;2.1;964;0.02;0.01
1459;012000 Alcoholvrije dranken;2017 juli;1.8;964;0.02;0.0
1460;012000 Alcoholvrije dranken;2017 augustus;2.3;964;0.02;0.01
1461;012000 Alcoholvrije dranken;2017 september;2.4;964;0.02;0.01
1462;012000 Alcoholvrije dranken;2017 oktober;2.1;964;0.02;0.01
1463;012000 Alcoholvrije dranken;2017 november;2.6;964;0.02;0.01
1464;012000 Alcoholvrije dranken;2017 december;1.4;964;0.01;0.0
1465;012000 Alcoholvrije dranken;2017;1.9;964;0.02;0.0
1466;012000 Alcoholvrije dranken;2018 januari;1.9;984;0.02;0.01
1467;012000 Alcoholvrije dranken;2018 februari;0.8;984;0.01;0.0
1468;012000 Alcoholvrije dranken;2018 maart;-0.1;984;0.0;-0.01
1469;012000 Alcoholvrije dranken;2018 april;0.8;984;0.01;0.0
1470;012000 Alcoholvrije dranken;2018 mei;-0.1;984;0.0;-0.02
1471;012000 Alcoholvrije dranken;2018 juni;-0.9;984;-0.01;-0.03
1472;012000 Alcoholvrije dranken;2018 juli;-0.6;984;-0.01;-0.03
1473;012000 Alcoholvrije dranken;2018 augustus;-1.2;984;-0.01;-0.03
1474;012000 Alcoholvrije dranken;2018 september;-0.7;984;-0.01;-0.03
1475;012000 Alcoholvrije dranken;2018 oktober;0.3;984;0.0;-0.02
1476;012000 Alcoholvrije dranken;2018 november;-0.7;984;-0.01;-0.03
1477;012000 Alcoholvrije dranken;2018 december;-0.4;984;0.0;-0.02
1478;012000 Alcoholvrije dranken;2018;-0.1;984;0.0;-0.02
1479;012000 Alcoholvrije dranken;2019 januari;0.7;942;0.01;-0.02
1480;012000 Alcoholvrije dranken;2019 februari;0.7;942;0.01;-0.02
1481;012000 Alcoholvrije dranken;2019 maart;1.2;942;0.01;-0.02
1482;012000 Alcoholvrije dranken;2019 april;0.7;942;0.01;-0.02
1483;012000 Alcoholvrije dranken;2019 mei;0.6;942;0.01;-0.02
1484;012000 Alcoholvrije dranken;2019 juni;1.2;942;0.01;-0.01
1485;012000 Alcoholvrije dranken;2019 juli;2.5;942;0.02;0.0
1486;012000 Alcoholvrije dranken;2019 augustus;2.8;942;0.03;0.0
1487;012000 Alcoholvrije dranken;2019 september;3.4;942;0.03;0.01
1488;012000 Alcoholvrije dranken;2019 oktober;2.1;942;0.02;-0.01
1489;012000 Alcoholvrije dranken;2019 november;3.1;942;0.03;0.01
1490;012000 Alcoholvrije dranken;2019 december;2.7;942;0.03;0.0
1491;012000 Alcoholvrije dranken;2019;1.8;942;0.02;-0.01
1492;012000 Alcoholvrije dranken;2020 januari;0.4;900;0.0;-0.01
1493;012000 Alcoholvrije dranken;2020 februari;0.5;900;0.0;-0.01
1494;012000 Alcoholvrije dranken;2020 maart;2.3;900;0.02;0.01
1495;012000 Alcoholvrije dranken;2020 april;1.8;900;0.02;0.01
1496;012000 Alcoholvrije dranken;2020 mei;2.1;900;0.02;0.01
1497;012000 Alcoholvrije dranken;2020 juni;2.5;900;0.02;0.01
1498;012000 Alcoholvrije dranken;2020 juli;1.2;900;0.01;0.0
1499;012000 Alcoholvrije dranken;2020 augustus;0.6;900;0.01;0.0
1500;012000 Alcoholvrije dranken;2020 september;0.5;900;0.0;-0.01
1501;012000 Alcoholvrije dranken;2020 oktober;-0.1;900;0.0;-0.01
1502;012000 Alcoholvrije dranken;2020 november;-0.1;900;0.0;-0.01
1503;012000 Alcoholvrije dranken;2020 december;-0.2;900;0.0;-0.01
1504;012000 Alcoholvrije dranken;2020;1.0;900;0.01;0.0
1505;012000 Alcoholvrije dranken;2021 januari;-0.3;1018;0.0;-0.02
1506;012000 Alcoholvrije dranken;2021 februari;-0.8;1018;-0.01;-0.02
1507;012000 Alcoholvrije dranken;2021 maart;-2.0;1018;-0.02;-0.04
1508;012000 Alcoholvrije dranken;2021 april;-1.1;1018;-0.01;-0.03
1509;012000 Alcoholvrije dranken;2021 mei;-1.5;1018;-0.01;-0.03
1510;012000 Alcoholvrije dranken;2021 juni;-1.4;1018;-0.01;-0.03
1511;012000 Alcoholvrije dranken;2021 juli;-0.8;1018;-0.01;-0.02
1512;012000 Alcoholvrije dranken;2021 augustus;-1.4;1018;-0.01;-0.04
1513;012000 Alcoholvrije dranken;2021 september;-0.4;1018;0.0;-0.03
1514;012000 Alcoholvrije dranken;2021 oktober;0.5;1018;0.01;-0.03
1515;012000 Alcoholvrije dranken;2021 november;2.8;1018;0.03;-0.02
1516;012000 Alcoholvrije dranken;2021 december;2.8;1018;0.03;-0.03
1517;012000 Alcoholvrije dranken;2021;-0.3;1018;0.0;-0.03
1518;012000 Alcoholvrije dranken;2022 januari;5.8;954;0.06;-0.01
1519;012000 Alcoholvrije dranken;2022 februari;7.2;954;0.07;0.01
1520;012000 Alcoholvrije dranken;2022 maart;8.3;954;0.08;-0.01
1521;012000 Alcoholvrije dranken;2022 april;7.2;954;0.07;-0.02
1522;012000 Alcoholvrije dranken;2022 mei;10.3;954;0.1;0.01
1523;012000 Alcoholvrije dranken;2022 juni;9.9;954;0.1;0.01
1524;012000 Alcoholvrije dranken;2022 juli;11.0;954;0.11;0.01
1525;012000 Alcoholvrije dranken;2022 augustus;12.5;954;0.12;0.01
1526;012000 Alcoholvrije dranken;2022 september;11.3;954;0.11;-0.03
1527;012000 Alcoholvrije dranken;2022 oktober;11.9;954;0.11;-0.02
1528;012000 Alcoholvrije dranken;2022 november;11.9;954;0.12;0.02
1529;012000 Alcoholvrije dranken;2022 december;14.0;954;0.13;0.04
1530;012000 Alcoholvrije dranken;2022;10.1;954;0.1;0.0
1531;012000 Alcoholvrije dranken;2023 januari;13.1;914;0.13;0.05
1532;012000 Alcoholvrije dranken;2023 februari;12.6;914;0.12;0.04
1533;012000 Alcoholvrije dranken;2023 maart;11.3;914;0.11;0.06
1534;012000 Alcoholvrije dranken;2023 april;11.2;914;0.1;0.06
1535;012000 Alcoholvrije dranken;2023 mei;10.1;914;0.1;0.04
1536;012000 Alcoholvrije dranken;2023 juni;10.8;914;0.1;0.05
1537;012000 Alcoholvrije dranken;2023 juli;9.3;914;0.09;0.04
1538;012000 Alcoholvrije dranken;2023 augustus;8.4;914;0.08;0.05
1539;012000 Alcoholvrije dranken;2023 september;8.6;914;0.08;0.08
1540;012000 Alcoholvrije dranken;2023 oktober;6.5;914;0.06;0.06
1541;012000 Alcoholvrije dranken;2023 november;4.5;914;0.04;0.03
1542;012000 Alcoholvrije dranken;2023 december;2.6;914;0.02;0.01
1543;012000 Alcoholvrije dranken;2023;9.0;914;0.09;0.05
1544;012000 Alcoholvrije dranken;2024 januari;7.4;917;0.07;0.04
1545;012000 Alcoholvrije dranken;2024 februari;6.3;917;0.06;0.03
1546;012000 Alcoholvrije dranken;2024 maart;8.2;917;0.08;0.05
1547;012000 Alcoholvrije dranken;2024 april;9.8;917;0.09;0.07
1548;012000 Alcoholvrije dranken;2024 mei;8.3;917;0.08;0.05
1549;012000 Alcoholvrije dranken;2024 juni;7.4;917;0.07;0.04
1550;012000 Alcoholvrije dranken;2024 juli;8.4;917;0.08;0.04
1551;012000 Alcoholvrije dranken;2024 augustus;9.7;917;0.09;0.06
1552;012000 Alcoholvrije dranken;2024 september;8.7;917;0.08;0.05
1553;012000 Alcoholvrije dranken;2024 oktober;9.6;917;0.09;0.06
1554;012000 Alcoholvrije dranken;2024 november;10.5;917;0.1;0.06
1555;012000 Alcoholvrije dranken;2024 december;12.6;917;0.12;0.08
1556;012000 Alcoholvrije dranken;2024;8.9;917;0.08;0.05
1557;012000 Alcoholvrije dranken;2025 januari;8.6;899;0.08;0.05
1558;012000 Alcoholvrije dranken;2025 februari;10.1;899;0.09;0.06
1559;012000 Alcoholvrije dranken;2025 maart;8.3;899;0.08;0.04
1560;012100 Koffie, thee en cacao;2016 januari;-1.0;321;0.0;-0.01
1561;012100 Koffie, thee en cacao;2016 februari;-3.0;321;-0.01;-0.01
1562;012100 Koffie, thee en cacao;2016 maart;-3.1;321;-0.01;-0.01
1563;012100 Koffie, thee en cacao;2016 april;-4.0;321;-0.01;-0.01
1564;012100 Koffie, thee en cacao;2016 mei;-1.7;321;-0.01;-0.01
1565;012100 Koffie, thee en cacao;2016 juni;-2.0;321;-0.01;-0.01
1566;012100 Koffie, thee en cacao;2016 juli;-2.6;321;-0.01;-0.01
1567;012100 Koffie, thee en cacao;2016 augustus;-2.6;321;-0.01;-0.01
1568;012100 Koffie, thee en cacao;2016 september;-2.6;321;-0.01;-0.01
1569;012100 Koffie, thee en cacao;2016 oktober;-1.3;321;0.0;-0.01
1570;012100 Koffie, thee en cacao;2016 november;-4.0;321;-0.01;-0.02
1571;012100 Koffie, thee en cacao;2016 december;-3.1;321;-0.01;-0.01
1572;012100 Koffie, thee en cacao;2016;-2.6;321;-0.01;-0.01
1573;012100 Koffie, thee en cacao;2017 januari;-1.4;332;0.0;-0.01
1574;012100 Koffie, thee en cacao;2017 februari;0.9;332;0.0;0.0
1575;012100 Koffie, thee en cacao;2017 maart;1.3;332;0.01;0.0
1576;012100 Koffie, thee en cacao;2017 april;1.3;332;0.01;0.0
1577;012100 Koffie, thee en cacao;2017 mei;1.0;332;0.0;0.0
1578;012100 Koffie, thee en cacao;2017 juni;2.1;332;0.01;0.0
1579;012100 Koffie, thee en cacao;2017 juli;1.9;332;0.01;0.0
1580;012100 Koffie, thee en cacao;2017 augustus;2.0;332;0.01;0.0
1581;012100 Koffie, thee en cacao;2017 september;4.3;332;0.02;0.01
1582;012100 Koffie, thee en cacao;2017 oktober;2.1;332;0.01;0.0
1583;012100 Koffie, thee en cacao;2017 november;3.1;332;0.01;0.01
1584;012100 Koffie, thee en cacao;2017 december;2.0;332;0.01;0.0
1585;012100 Koffie, thee en cacao;2017;1.7;332;0.01;0.0
1586;012100 Koffie, thee en cacao;2018 januari;1.9;340;0.01;0.0
1587;012100 Koffie, thee en cacao;2018 februari;-2.8;340;-0.01;-0.01
1588;012100 Koffie, thee en cacao;2018 maart;-4.5;340;-0.02;-0.02
1589;012100 Koffie, thee en cacao;2018 april;-1.2;340;0.0;-0.01
1590;012100 Koffie, thee en cacao;2018 mei;-3.5;340;-0.01;-0.02
1591;012100 Koffie, thee en cacao;2018 juni;-5.0;340;-0.02;-0.02
1592;012100 Koffie, thee en cacao;2018 juli;-4.3;340;-0.01;-0.02
1593;012100 Koffie, thee en cacao;2018 augustus;-3.8;340;-0.01;-0.02
1594;012100 Koffie, thee en cacao;2018 september;-5.7;340;-0.02;-0.03
1595;012100 Koffie, thee en cacao;2018 oktober;-2.7;340;-0.01;-0.02
1596;012100 Koffie, thee en cacao;2018 november;-1.3;340;0.0;-0.01
1597;012100 Koffie, thee en cacao;2018 december;-2.7;340;-0.01;-0.02
1598;012100 Koffie, thee en cacao;2018;-3.0;340;-0.01;-0.02
1599;012100 Koffie, thee en cacao;2019 januari;-2.0;349;-0.01;-0.01
1600;012100 Koffie, thee en cacao;2019 februari;-0.5;349;0.0;-0.01
1601;012100 Koffie, thee en cacao;2019 maart;1.0;349;0.0;-0.01
1602;012100 Koffie, thee en cacao;2019 april;-1.0;349;0.0;-0.01
1603;012100 Koffie, thee en cacao;2019 mei;-1.3;349;0.0;-0.01
1604;012100 Koffie, thee en cacao;2019 juni;-1.4;349;0.0;-0.01
1605;012100 Koffie, thee en cacao;2019 juli;0.5;349;0.0;-0.01
1606;012100 Koffie, thee en cacao;2019 augustus;0.6;349;0.0;-0.01
1607;012100 Koffie, thee en cacao;2019 september;1.5;349;0.01;0.0
1608;012100 Koffie, thee en cacao;2019 oktober;0.0;349;0.0;-0.01
1609;012100 Koffie, thee en cacao;2019 november;-0.1;349;0.0;-0.01
1610;012100 Koffie, thee en cacao;2019 december;1.6;349;0.01;0.0
1611;012100 Koffie, thee en cacao;2019;-0.1;349;0.0;-0.01
1612;012100 Koffie, thee en cacao;2020 januari;-0.6;339;0.0;-0.01
1613;012100 Koffie, thee en cacao;2020 februari;-0.8;339;0.0;-0.01
1614;012100 Koffie, thee en cacao;2020 maart;2.1;339;0.01;0.0
1615;012100 Koffie, thee en cacao;2020 april;1.2;339;0.0;0.0
1616;012100 Koffie, thee en cacao;2020 mei;3.2;339;0.01;0.01
1617;012100 Koffie, thee en cacao;2020 juni;5.2;339;0.02;0.01
1618;012100 Koffie, thee en cacao;2020 juli;1.7;339;0.01;0.0
1619;012100 Koffie, thee en cacao;2020 augustus;-0.3;339;0.0;0.0
1620;012100 Koffie, thee en cacao;2020 september;1.3;339;0.0;0.0
1621;012100 Koffie, thee en cacao;2020 oktober;-1.1;339;0.0;-0.01
1622;012100 Koffie, thee en cacao;2020 november;-0.5;339;0.0;0.0
1623;012100 Koffie, thee en cacao;2020 december;0.7;339;0.0;0.0
1624;012100 Koffie, thee en cacao;2020;1.0;339;0.0;0.0
1625;012100 Koffie, thee en cacao;2021 januari;-1.8;430;-0.01;-0.01
1626;012100 Koffie, thee en cacao;2021 februari;-1.2;430;-0.01;-0.01
1627;012100 Koffie, thee en cacao;2021 maart;-3.6;430;-0.01;-0.02
1628;012100 Koffie, thee en cacao;2021 april;-2.6;430;-0.01;-0.02
1629;012100 Koffie, thee en cacao;2021 mei;-3.4;430;-0.01;-0.02
1630;012100 Koffie, thee en cacao;2021 juni;-4.1;430;-0.02;-0.02
1631;012100 Koffie, thee en cacao;2021 juli;-1.8;430;-0.01;-0.01
1632;012100 Koffie, thee en cacao;2021 augustus;-2.4;430;-0.01;-0.02
1633;012100 Koffie, thee en cacao;2021 september;-2.3;430;-0.01;-0.02
1634;012100 Koffie, thee en cacao;2021 oktober;0.1;430;0.0;-0.01
1635;012100 Koffie, thee en cacao;2021 november;4.3;430;0.02;0.0
1636;012100 Koffie, thee en cacao;2021 december;3.8;430;0.02;-0.01
1637;012100 Koffie, thee en cacao;2021;-1.3;430;0.0;-0.02
1638;012100 Koffie, thee en cacao;2022 januari;8.3;435;0.04;0.01
1639;012100 Koffie, thee en cacao;2022 februari;10.2;435;0.04;0.02
1640;012100 Koffie, thee en cacao;2022 maart;12.6;435;0.05;0.01
1641;012100 Koffie, thee en cacao;2022 april;13.9;435;0.06;0.02
1642;012100 Koffie, thee en cacao;2022 mei;15.9;435;0.07;0.03
1643;012100 Koffie, thee en cacao;2022 juni;16.3;435;0.07;0.03
1644;012100 Koffie, thee en cacao;2022 juli;17.2;435;0.07;0.03
1645;012100 Koffie, thee en cacao;2022 augustus;19.9;435;0.08;0.03
1646;012100 Koffie, thee en cacao;2022 september;17.8;435;0.08;0.01
1647;012100 Koffie, thee en cacao;2022 oktober;18.6;435;0.08;0.02
1648;012100 Koffie, thee en cacao;2022 november;16.6;435;0.07;0.03
1649;012100 Koffie, thee en cacao;2022 december;17.7;435;0.08;0.04
1650;012100 Koffie, thee en cacao;2022;15.4;435;0.07;0.02
1651;012100 Koffie, thee en cacao;2023 januari;16.8;407;0.07;0.04
1652;012100 Koffie, thee en cacao;2023 februari;14.1;407;0.06;0.03
1653;012100 Koffie, thee en cacao;2023 maart;12.3;407;0.05;0.03
1654;012100 Koffie, thee en cacao;2023 april;8.8;407;0.04;0.02
1655;012100 Koffie, thee en cacao;2023 mei;8.5;407;0.04;0.01
1656;012100 Koffie, thee en cacao;2023 juni;8.4;407;0.04;0.01
1657;012100 Koffie, thee en cacao;2023 juli;6.3;407;0.03;0.01
1658;012100 Koffie, thee en cacao;2023 augustus;5.1;407;0.02;0.01
1659;012100 Koffie, thee en cacao;2023 september;6.8;407;0.03;0.03
1660;012100 Koffie, thee en cacao;2023 oktober;2.9;407;0.01;0.02
1661;012100 Koffie, thee en cacao;2023 november;-0.2;407;0.0;-0.01
1662;012100 Koffie, thee en cacao;2023 december;-2.2;407;-0.01;-0.01
1663;012100 Koffie, thee en cacao;2023;7.1;407;0.03;0.01
1664;012100 Koffie, thee en cacao;2024 januari;-2.6;399;-0.01;-0.02
1665;012100 Koffie, thee en cacao;2024 februari;-4.3;399;-0.02;-0.03
1666;012100 Koffie, thee en cacao;2024 maart;-2.2;399;-0.01;-0.02
1667;012100 Koffie, thee en cacao;2024 april;1.1;399;0.0;-0.01
1668;012100 Koffie, thee en cacao;2024 mei;-1.4;399;-0.01;-0.02
1669;012100 Koffie, thee en cacao;2024 juni;-1.5;399;-0.01;-0.02
1670;012100 Koffie, thee en cacao;2024 juli;-0.3;399;0.0;-0.02
1671;012100 Koffie, thee en cacao;2024 augustus;3.2;399;0.01;0.0
1672;012100 Koffie, thee en cacao;2024 september;0.3;399;0.0;-0.01
1673;012100 Koffie, thee en cacao;2024 oktober;0.9;399;0.0;-0.01
1674;012100 Koffie, thee en cacao;2024 november;3.1;399;0.01;0.0
1675;012100 Koffie, thee en cacao;2024 december;8.0;399;0.03;0.02
1676;012100 Koffie, thee en cacao;2024;0.3;399;0.0;-0.01
1677;012100 Koffie, thee en cacao;2025 januari;11.2;396;0.04;0.03
1678;012100 Koffie, thee en cacao;2025 februari;15.9;396;0.06;0.05
1679;012100 Koffie, thee en cacao;2025 maart;12.4;396;0.05;0.03
1680;012200 Mineraalwater, frisdr. en sappen;2016 januari;4.2;683;0.03;0.03
1681;012200 Mineraalwater, frisdr. en sappen;2016 februari;3.8;683;0.03;0.02
1682;012200 Mineraalwater, frisdr. en sappen;2016 maart;4.0;683;0.03;0.02
1683;012200 Mineraalwater, frisdr. en sappen;2016 april;4.5;683;0.03;0.03
1684;012200 Mineraalwater, frisdr. en sappen;2016 mei;5.1;683;0.03;0.04
1685;012200 Mineraalwater, frisdr. en sappen;2016 juni;5.8;683;0.04;0.04
1686;012200 Mineraalwater, frisdr. en sappen;2016 juli;4.7;683;0.03;0.03
1687;012200 Mineraalwater, frisdr. en sappen;2016 augustus;5.4;683;0.04;0.04
1688;012200 Mineraalwater, frisdr. en sappen;2016 september;4.8;683;0.03;0.03
1689;012200 Mineraalwater, frisdr. en sappen;2016 oktober;5.2;683;0.04;0.03
1690;012200 Mineraalwater, frisdr. en sappen;2016 november;5.6;683;0.04;0.03
1691;012200 Mineraalwater, frisdr. en sappen;2016 december;6.2;683;0.04;0.04
1692;012200 Mineraalwater, frisdr. en sappen;2016;4.9;683;0.03;0.03
1693;012200 Mineraalwater, frisdr. en sappen;2017 januari;2.6;632;0.02;0.01
1694;012200 Mineraalwater, frisdr. en sappen;2017 februari;1.8;632;0.01;0.0
1695;012200 Mineraalwater, frisdr. en sappen;2017 maart;0.5;632;0.0;0.0
1696;012200 Mineraalwater, frisdr. en sappen;2017 april;2.0;632;0.01;0.0
1697;012200 Mineraalwater, frisdr. en sappen;2017 mei;2.0;632;0.01;0.01
1698;012200 Mineraalwater, frisdr. en sappen;2017 juni;1.7;632;0.01;0.0
1699;012200 Mineraalwater, frisdr. en sappen;2017 juli;1.5;632;0.01;0.0
1700;012200 Mineraalwater, frisdr. en sappen;2017 augustus;2.1;632;0.01;0.01
1701;012200 Mineraalwater, frisdr. en sappen;2017 september;1.1;632;0.01;0.0
1702;012200 Mineraalwater, frisdr. en sappen;2017 oktober;1.8;632;0.01;0.0
1703;012200 Mineraalwater, frisdr. en sappen;2017 november;2.2;632;0.01;0.0
1704;012200 Mineraalwater, frisdr. en sappen;2017 december;1.1;632;0.01;0.0
1705;012200 Mineraalwater, frisdr. en sappen;2017;1.7;632;0.01;0.0
1706;012200 Mineraalwater, frisdr. en sappen;2018 januari;2.0;644;0.01;0.0
1707;012200 Mineraalwater, frisdr. en sappen;2018 februari;2.7;644;0.02;0.01
1708;012200 Mineraalwater, frisdr. en sappen;2018 maart;2.3;644;0.02;0.01
1709;012200 Mineraalwater, frisdr. en sappen;2018 april;1.9;644;0.01;0.01
1710;012200 Mineraalwater, frisdr. en sappen;2018 mei;1.8;644;0.01;0.0
1711;012200 Mineraalwater, frisdr. en sappen;2018 juni;1.4;644;0.01;0.0
1712;012200 Mineraalwater, frisdr. en sappen;2018 juli;1.5;644;0.01;0.0
1713;012200 Mineraalwater, frisdr. en sappen;2018 augustus;0.3;644;0.0;-0.01
1714;012200 Mineraalwater, frisdr. en sappen;2018 september;2.1;644;0.01;0.0
1715;012200 Mineraalwater, frisdr. en sappen;2018 oktober;1.9;644;0.01;0.0
1716;012200 Mineraalwater, frisdr. en sappen;2018 november;-0.3;644;0.0;-0.02
1717;012200 Mineraalwater, frisdr. en sappen;2018 december;0.8;644;0.0;-0.01
1718;012200 Mineraalwater, frisdr. en sappen;2018;1.5;644;0.01;0.0
1719;012200 Mineraalwater, frisdr. en sappen;2019 januari;2.1;593;0.01;0.0
1720;012200 Mineraalwater, frisdr. en sappen;2019 februari;1.3;593;0.01;-0.01
1721;012200 Mineraalwater, frisdr. en sappen;2019 maart;1.3;593;0.01;-0.01
1722;012200 Mineraalwater, frisdr. en sappen;2019 april;1.6;593;0.01;-0.01
1723;012200 Mineraalwater, frisdr. en sappen;2019 mei;1.6;593;0.01;-0.01
1724;012200 Mineraalwater, frisdr. en sappen;2019 juni;2.6;593;0.02;0.0
1725;012200 Mineraalwater, frisdr. en sappen;2019 juli;3.7;593;0.02;0.01
1726;012200 Mineraalwater, frisdr. en sappen;2019 augustus;3.9;593;0.02;0.01
1727;012200 Mineraalwater, frisdr. en sappen;2019 september;4.5;593;0.03;0.01
1728;012200 Mineraalwater, frisdr. en sappen;2019 oktober;3.2;593;0.02;0.0
1729;012200 Mineraalwater, frisdr. en sappen;2019 november;4.9;593;0.03;0.01
1730;012200 Mineraalwater, frisdr. en sappen;2019 december;3.4;593;0.02;0.0
1731;012200 Mineraalwater, frisdr. en sappen;2019;2.8;593;0.02;0.0
1732;012200 Mineraalwater, frisdr. en sappen;2020 januari;1.0;561;0.01;-0.01
1733;012200 Mineraalwater, frisdr. en sappen;2020 februari;1.2;561;0.01;0.0
1734;012200 Mineraalwater, frisdr. en sappen;2020 maart;2.4;561;0.01;0.01
1735;012200 Mineraalwater, frisdr. en sappen;2020 april;2.1;561;0.01;0.01
1736;012200 Mineraalwater, frisdr. en sappen;2020 mei;1.4;561;0.01;0.0
1737;012200 Mineraalwater, frisdr. en sappen;2020 juni;0.8;561;0.0;0.0
1738;012200 Mineraalwater, frisdr. en sappen;2020 juli;0.9;561;0.0;0.0
1739;012200 Mineraalwater, frisdr. en sappen;2020 augustus;1.2;561;0.01;0.0
1740;012200 Mineraalwater, frisdr. en sappen;2020 september;0.0;561;0.0;-0.01
1741;012200 Mineraalwater, frisdr. en sappen;2020 oktober;0.4;561;0.0;0.0
1742;012200 Mineraalwater, frisdr. en sappen;2020 november;0.2;561;0.0;0.0
1743;012200 Mineraalwater, frisdr. en sappen;2020 december;-0.8;561;0.0;-0.01
1744;012200 Mineraalwater, frisdr. en sappen;2020;0.9;561;0.01;0.0
1745;012200 Mineraalwater, frisdr. en sappen;2021 januari;0.8;587;0.0;0.0
1746;012200 Mineraalwater, frisdr. en sappen;2021 februari;-0.4;587;0.0;-0.01
1747;012200 Mineraalwater, frisdr. en sappen;2021 maart;-0.7;587;0.0;-0.01
1748;012200 Mineraalwater, frisdr. en sappen;2021 april;0.0;587;0.0;-0.01
1749;012200 Mineraalwater, frisdr. en sappen;2021 mei;-0.1;587;0.0;-0.01
1750;012200 Mineraalwater, frisdr. en sappen;2021 juni;0.6;587;0.0;-0.01
1751;012200 Mineraalwater, frisdr. en sappen;2021 juli;-0.1;587;0.0;-0.01
1752;012200 Mineraalwater, frisdr. en sappen;2021 augustus;-0.5;587;0.0;-0.02
1753;012200 Mineraalwater, frisdr. en sappen;2021 september;1.0;587;0.01;-0.01
1754;012200 Mineraalwater, frisdr. en sappen;2021 oktober;0.9;587;0.01;-0.01
1755;012200 Mineraalwater, frisdr. en sappen;2021 november;1.8;587;0.01;-0.02
1756;012200 Mineraalwater, frisdr. en sappen;2021 december;2.1;587;0.01;-0.02
1757;012200 Mineraalwater, frisdr. en sappen;2021;0.4;587;0.0;-0.01
