ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
2263;Totaal mannen en vrouwen;48 jaar;2034;227149
2264;Totaal mannen en vrouwen;48 jaar;2035;233366
2265;Totaal mannen en vrouwen;48 jaar;2036;235667
2266;Totaal mannen en vrouwen;48 jaar;2037;237282
2267;Totaal mannen en vrouwen;48 jaar;2038;241075
2268;Totaal mannen en vrouwen;48 jaar;2039;249972
2269;Totaal mannen en vrouwen;48 jaar;2040;251068
2270;Totaal mannen en vrouwen;48 jaar;2041;250264
2271;Totaal mannen en vrouwen;48 jaar;2042;250301
2272;Totaal mannen en vrouwen;48 jaar;2043;252309
2273;Totaal mannen en vrouwen;48 jaar;2044;248613
2274;Totaal mannen en vrouwen;48 jaar;2045;249131
2275;Totaal mannen en vrouwen;48 jaar;2046;252108
2276;Totaal mannen en vrouwen;48 jaar;2047;259254
2277;Totaal mannen en vrouwen;48 jaar;2048;261850
2278;Totaal mannen en vrouwen;48 jaar;2049;267517
2279;Totaal mannen en vrouwen;48 jaar;2050;264985
2280;Totaal mannen en vrouwen;48 jaar;2051;264348
2281;Totaal mannen en vrouwen;48 jaar;2052;263906
2282;Totaal mannen en vrouwen;48 jaar;2053;259259
2283;Totaal mannen en vrouwen;48 jaar;2054;254631
2284;Totaal mannen en vrouwen;48 jaar;2055;252963
2285;Totaal mannen en vrouwen;48 jaar;2056;250289
2286;Totaal mannen en vrouwen;48 jaar;2057;254027
2287;Totaal mannen en vrouwen;48 jaar;2058;254251
2288;Totaal mannen en vrouwen;48 jaar;2059;253842
2289;Totaal mannen en vrouwen;48 jaar;2060;250040
2290;Totaal mannen en vrouwen;48 jaar;2061;246892
2291;Totaal mannen en vrouwen;48 jaar;2062;243169
2292;Totaal mannen en vrouwen;48 jaar;2063;246908
2293;Totaal mannen en vrouwen;48 jaar;2064;243118
2294;Totaal mannen en vrouwen;48 jaar;2065;244933
2295;Totaal mannen en vrouwen;48 jaar;2066;242577
2296;Totaal mannen en vrouwen;48 jaar;2067;241431
2297;Totaal mannen en vrouwen;48 jaar;2068;242301
2298;Totaal mannen en vrouwen;48 jaar;2069;241331
2299;Totaal mannen en vrouwen;48 jaar;2070;251104
2300;Totaal mannen en vrouwen;49 jaar;2025;209518
2301;Totaal mannen en vrouwen;49 jaar;2026;209329
2302;Totaal mannen en vrouwen;49 jaar;2027;208621
2303;Totaal mannen en vrouwen;49 jaar;2028;212246
2304;Totaal mannen en vrouwen;49 jaar;2029;212860
2305;Totaal mannen en vrouwen;49 jaar;2030;220719
2306;Totaal mannen en vrouwen;49 jaar;2031;218716
2307;Totaal mannen en vrouwen;49 jaar;2032;215748
2308;Totaal mannen en vrouwen;49 jaar;2033;215907
2309;Totaal mannen en vrouwen;49 jaar;2034;222408
2310;Totaal mannen en vrouwen;49 jaar;2035;226844
2311;Totaal mannen en vrouwen;49 jaar;2036;233052
2312;Totaal mannen en vrouwen;49 jaar;2037;235346
2313;Totaal mannen en vrouwen;49 jaar;2038;236913
2314;Totaal mannen en vrouwen;49 jaar;2039;240677
2315;Totaal mannen en vrouwen;49 jaar;2040;249553
2316;Totaal mannen en vrouwen;49 jaar;2041;250639
2317;Totaal mannen en vrouwen;49 jaar;2042;249829
2318;Totaal mannen en vrouwen;49 jaar;2043;249856
2319;Totaal mannen en vrouwen;49 jaar;2044;251854
2320;Totaal mannen en vrouwen;49 jaar;2045;248163
2321;Totaal mannen en vrouwen;49 jaar;2046;248663
2322;Totaal mannen en vrouwen;49 jaar;2047;251626
2323;Totaal mannen en vrouwen;49 jaar;2048;258762
2324;Totaal mannen en vrouwen;49 jaar;2049;261347
2325;Totaal mannen en vrouwen;49 jaar;2050;267000
2326;Totaal mannen en vrouwen;49 jaar;2051;264483
2327;Totaal mannen en vrouwen;49 jaar;2052;263838
2328;Totaal mannen en vrouwen;49 jaar;2053;263392
2329;Totaal mannen en vrouwen;49 jaar;2054;258746
2330;Totaal mannen en vrouwen;49 jaar;2055;254123
2331;Totaal mannen en vrouwen;49 jaar;2056;252461
2332;Totaal mannen en vrouwen;49 jaar;2057;249795
2333;Totaal mannen en vrouwen;49 jaar;2058;253526
2334;Totaal mannen en vrouwen;49 jaar;2059;253749
2335;Totaal mannen en vrouwen;49 jaar;2060;253341
2336;Totaal mannen en vrouwen;49 jaar;2061;249543
2337;Totaal mannen en vrouwen;49 jaar;2062;246393
2338;Totaal mannen en vrouwen;49 jaar;2063;242676
2339;Totaal mannen en vrouwen;49 jaar;2064;246408
2340;Totaal mannen en vrouwen;49 jaar;2065;242620
2341;Totaal mannen en vrouwen;49 jaar;2066;244441
2342;Totaal mannen en vrouwen;49 jaar;2067;242089
2343;Totaal mannen en vrouwen;49 jaar;2068;240943
2344;Totaal mannen en vrouwen;49 jaar;2069;241812
2345;Totaal mannen en vrouwen;49 jaar;2070;240841
2346;Totaal mannen en vrouwen;50 jaar;2025;217848
2347;Totaal mannen en vrouwen;50 jaar;2026;209731
2348;Totaal mannen en vrouwen;50 jaar;2027;209350
2349;Totaal mannen en vrouwen;50 jaar;2028;208550
2350;Totaal mannen en vrouwen;50 jaar;2029;212051
2351;Totaal mannen en vrouwen;50 jaar;2030;212633
2352;Totaal mannen en vrouwen;50 jaar;2031;220435
2353;Totaal mannen en vrouwen;50 jaar;2032;218437
2354;Totaal mannen en vrouwen;50 jaar;2033;215431
2355;Totaal mannen en vrouwen;50 jaar;2034;215570
2356;Totaal mannen en vrouwen;50 jaar;2035;222027
2357;Totaal mannen en vrouwen;50 jaar;2036;226437
2358;Totaal mannen en vrouwen;50 jaar;2037;232631
2359;Totaal mannen en vrouwen;50 jaar;2038;234917
2360;Totaal mannen en vrouwen;50 jaar;2039;236437
2361;Totaal mannen en vrouwen;50 jaar;2040;240176
2362;Totaal mannen en vrouwen;50 jaar;2041;249028
2363;Totaal mannen en vrouwen;50 jaar;2042;250109
2364;Totaal mannen en vrouwen;50 jaar;2043;249289
2365;Totaal mannen en vrouwen;50 jaar;2044;249313
2366;Totaal mannen en vrouwen;50 jaar;2045;251298
2367;Totaal mannen en vrouwen;50 jaar;2046;247612
2368;Totaal mannen en vrouwen;50 jaar;2047;248097
2369;Totaal mannen en vrouwen;50 jaar;2048;251048
2370;Totaal mannen en vrouwen;50 jaar;2049;258165
2371;Totaal mannen en vrouwen;50 jaar;2050;260747
2372;Totaal mannen en vrouwen;50 jaar;2051;266390
2373;Totaal mannen en vrouwen;50 jaar;2052;263883
2374;Totaal mannen en vrouwen;50 jaar;2053;263231
2375;Totaal mannen en vrouwen;50 jaar;2054;262781
2376;Totaal mannen en vrouwen;50 jaar;2055;258135
2377;Totaal mannen en vrouwen;50 jaar;2056;253521
2378;Totaal mannen en vrouwen;50 jaar;2057;251867
2379;Totaal mannen en vrouwen;50 jaar;2058;249205
2380;Totaal mannen en vrouwen;50 jaar;2059;252934
2381;Totaal mannen en vrouwen;50 jaar;2060;253160
2382;Totaal mannen en vrouwen;50 jaar;2061;252749
2383;Totaal mannen en vrouwen;50 jaar;2062;248951
2384;Totaal mannen en vrouwen;50 jaar;2063;245805
2385;Totaal mannen en vrouwen;50 jaar;2064;242095
2386;Totaal mannen en vrouwen;50 jaar;2065;245819
2387;Totaal mannen en vrouwen;50 jaar;2066;242035
2388;Totaal mannen en vrouwen;50 jaar;2067;243859
2389;Totaal mannen en vrouwen;50 jaar;2068;241509
2390;Totaal mannen en vrouwen;50 jaar;2069;240364
2391;Totaal mannen en vrouwen;50 jaar;2070;241232
2392;Totaal mannen en vrouwen;51 jaar;2025;224200
2393;Totaal mannen en vrouwen;51 jaar;2026;217859
2394;Totaal mannen en vrouwen;51 jaar;2027;209605
2395;Totaal mannen en vrouwen;51 jaar;2028;209131
2396;Totaal mannen en vrouwen;51 jaar;2029;208236
2397;Totaal mannen en vrouwen;51 jaar;2030;211699
2398;Totaal mannen en vrouwen;51 jaar;2031;212255
2399;Totaal mannen en vrouwen;51 jaar;2032;220012
2400;Totaal mannen en vrouwen;51 jaar;2033;218023
2401;Totaal mannen en vrouwen;51 jaar;2034;214983
2402;Totaal mannen en vrouwen;51 jaar;2035;215087
2403;Totaal mannen en vrouwen;51 jaar;2036;221513
2404;Totaal mannen en vrouwen;51 jaar;2037;225894
2405;Totaal mannen en vrouwen;51 jaar;2038;232071
2406;Totaal mannen en vrouwen;51 jaar;2039;234351
2407;Totaal mannen en vrouwen;51 jaar;2040;235827
2408;Totaal mannen en vrouwen;51 jaar;2041;239538
2409;Totaal mannen en vrouwen;51 jaar;2042;248365
2410;Totaal mannen en vrouwen;51 jaar;2043;249439
2411;Totaal mannen en vrouwen;51 jaar;2044;248612
2412;Totaal mannen en vrouwen;51 jaar;2045;248631
2413;Totaal mannen en vrouwen;51 jaar;2046;250605
2414;Totaal mannen en vrouwen;51 jaar;2047;246924
2415;Totaal mannen en vrouwen;51 jaar;2048;247397
2416;Totaal mannen en vrouwen;51 jaar;2049;250337
2417;Totaal mannen en vrouwen;51 jaar;2050;257436
2418;Totaal mannen en vrouwen;51 jaar;2051;260010
2419;Totaal mannen en vrouwen;51 jaar;2052;265644
2420;Totaal mannen en vrouwen;51 jaar;2053;263151
2421;Totaal mannen en vrouwen;51 jaar;2054;262493
2422;Totaal mannen en vrouwen;51 jaar;2055;262039
2423;Totaal mannen en vrouwen;51 jaar;2056;257395
2424;Totaal mannen en vrouwen;51 jaar;2057;252791
2425;Totaal mannen en vrouwen;51 jaar;2058;251143
2426;Totaal mannen en vrouwen;51 jaar;2059;248487
2427;Totaal mannen en vrouwen;51 jaar;2060;252215
2428;Totaal mannen en vrouwen;51 jaar;2061;252440
2429;Totaal mannen en vrouwen;51 jaar;2062;252032
2430;Totaal mannen en vrouwen;51 jaar;2063;248234
2431;Totaal mannen en vrouwen;51 jaar;2064;245091
2432;Totaal mannen en vrouwen;51 jaar;2065;241388
2433;Totaal mannen en vrouwen;51 jaar;2066;245106
2434;Totaal mannen en vrouwen;51 jaar;2067;241327
2435;Totaal mannen en vrouwen;51 jaar;2068;243154
2436;Totaal mannen en vrouwen;51 jaar;2069;240808
2437;Totaal mannen en vrouwen;51 jaar;2070;239662
2438;Totaal mannen en vrouwen;52 jaar;2025;240942
2439;Totaal mannen en vrouwen;52 jaar;2026;224037
2440;Totaal mannen en vrouwen;52 jaar;2027;217536
2441;Totaal mannen en vrouwen;52 jaar;2028;209250
2442;Totaal mannen en vrouwen;52 jaar;2029;208689
2443;Totaal mannen en vrouwen;52 jaar;2030;207773
2444;Totaal mannen en vrouwen;52 jaar;2031;211196
2445;Totaal mannen en vrouwen;52 jaar;2032;211739
2446;Totaal mannen en vrouwen;52 jaar;2033;219459
2447;Totaal mannen en vrouwen;52 jaar;2034;217480
2448;Totaal mannen en vrouwen;52 jaar;2035;214395
2449;Totaal mannen en vrouwen;52 jaar;2036;214477
2450;Totaal mannen en vrouwen;52 jaar;2037;220865
2451;Totaal mannen en vrouwen;52 jaar;2038;225217
2452;Totaal mannen en vrouwen;52 jaar;2039;231373
2453;Totaal mannen en vrouwen;52 jaar;2040;233647
2454;Totaal mannen en vrouwen;52 jaar;2041;235087
2455;Totaal mannen en vrouwen;52 jaar;2042;238770
2456;Totaal mannen en vrouwen;52 jaar;2043;247569
2457;Totaal mannen en vrouwen;52 jaar;2044;248638
2458;Totaal mannen en vrouwen;52 jaar;2045;247805
2459;Totaal mannen en vrouwen;52 jaar;2046;247817
2460;Totaal mannen en vrouwen;52 jaar;2047;249779
2461;Totaal mannen en vrouwen;52 jaar;2048;246106
2462;Totaal mannen en vrouwen;52 jaar;2049;246568
2463;Totaal mannen en vrouwen;52 jaar;2050;249501
2464;Totaal mannen en vrouwen;52 jaar;2051;256582
2465;Totaal mannen en vrouwen;52 jaar;2052;259148
2466;Totaal mannen en vrouwen;52 jaar;2053;264769
2467;Totaal mannen en vrouwen;52 jaar;2054;262290
2468;Totaal mannen en vrouwen;52 jaar;2055;261625
2469;Totaal mannen en vrouwen;52 jaar;2056;261174
2470;Totaal mannen en vrouwen;52 jaar;2057;256532
2471;Totaal mannen en vrouwen;52 jaar;2058;251934
2472;Totaal mannen en vrouwen;52 jaar;2059;250294
2473;Totaal mannen en vrouwen;52 jaar;2060;247648
2474;Totaal mannen en vrouwen;52 jaar;2061;251373
2475;Totaal mannen en vrouwen;52 jaar;2062;251596
2476;Totaal mannen en vrouwen;52 jaar;2063;251190
2477;Totaal mannen en vrouwen;52 jaar;2064;247400
2478;Totaal mannen en vrouwen;52 jaar;2065;244259
2479;Totaal mannen en vrouwen;52 jaar;2066;240558
2480;Totaal mannen en vrouwen;52 jaar;2067;244276
2481;Totaal mannen en vrouwen;52 jaar;2068;240501
2482;Totaal mannen en vrouwen;52 jaar;2069;242327
2483;Totaal mannen en vrouwen;52 jaar;2070;239987
2484;Totaal mannen en vrouwen;53 jaar;2025;251388
2485;Totaal mannen en vrouwen;53 jaar;2026;240601
2486;Totaal mannen en vrouwen;53 jaar;2027;223606
2487;Totaal mannen en vrouwen;53 jaar;2028;217017
2488;Totaal mannen en vrouwen;53 jaar;2029;208696
2489;Totaal mannen en vrouwen;53 jaar;2030;208122
2490;Totaal mannen en vrouwen;53 jaar;2031;207188
2491;Totaal mannen en vrouwen;53 jaar;2032;210588
2492;Totaal mannen en vrouwen;53 jaar;2033;211120
2493;Totaal mannen en vrouwen;53 jaar;2034;218801
2494;Totaal mannen en vrouwen;53 jaar;2035;216824
2495;Totaal mannen en vrouwen;53 jaar;2036;213703
2496;Totaal mannen en vrouwen;53 jaar;2037;213763
2497;Totaal mannen en vrouwen;53 jaar;2038;220111
2498;Totaal mannen en vrouwen;53 jaar;2039;224435
2499;Totaal mannen en vrouwen;53 jaar;2040;230570
2500;Totaal mannen en vrouwen;53 jaar;2041;232837
2501;Totaal mannen en vrouwen;53 jaar;2042;234246
2502;Totaal mannen en vrouwen;53 jaar;2043;237901
2503;Totaal mannen en vrouwen;53 jaar;2044;246670
2504;Totaal mannen en vrouwen;53 jaar;2045;247736
2505;Totaal mannen en vrouwen;53 jaar;2046;246896
2506;Totaal mannen en vrouwen;53 jaar;2047;246902
2507;Totaal mannen en vrouwen;53 jaar;2048;248856
2508;Totaal mannen en vrouwen;53 jaar;2049;245191
2509;Totaal mannen en vrouwen;53 jaar;2050;245642
2510;Totaal mannen en vrouwen;53 jaar;2051;248569
2511;Totaal mannen en vrouwen;53 jaar;2052;255632
2512;Totaal mannen en vrouwen;53 jaar;2053;258194
2513;Totaal mannen en vrouwen;53 jaar;2054;263800
2514;Totaal mannen en vrouwen;53 jaar;2055;261332
2515;Totaal mannen en vrouwen;53 jaar;2056;260665
2516;Totaal mannen en vrouwen;53 jaar;2057;260215
2517;Totaal mannen en vrouwen;53 jaar;2058;255578
2518;Totaal mannen en vrouwen;53 jaar;2059;250989
2519;Totaal mannen en vrouwen;53 jaar;2060;249356
2520;Totaal mannen en vrouwen;53 jaar;2061;246720
2521;Totaal mannen en vrouwen;53 jaar;2062;250439
2522;Totaal mannen en vrouwen;53 jaar;2063;250663
2523;Totaal mannen en vrouwen;53 jaar;2064;250259
2524;Totaal mannen en vrouwen;53 jaar;2065;246476
2525;Totaal mannen en vrouwen;53 jaar;2066;243336
2526;Totaal mannen en vrouwen;53 jaar;2067;239645
2527;Totaal mannen en vrouwen;53 jaar;2068;243361
2528;Totaal mannen en vrouwen;53 jaar;2069;239590
2529;Totaal mannen en vrouwen;53 jaar;2070;241417
2530;Totaal mannen en vrouwen;54 jaar;2025;260821
2531;Totaal mannen en vrouwen;54 jaar;2026;250808
2532;Totaal mannen en vrouwen;54 jaar;2027;239936
2533;Totaal mannen en vrouwen;54 jaar;2028;222953
2534;Totaal mannen en vrouwen;54 jaar;2029;216303
2535;Totaal mannen en vrouwen;54 jaar;2030;208030
2536;Totaal mannen en vrouwen;54 jaar;2031;207444
2537;Totaal mannen en vrouwen;54 jaar;2032;206501
2538;Totaal mannen en vrouwen;54 jaar;2033;209884
2539;Totaal mannen en vrouwen;54 jaar;2034;210405
2540;Totaal mannen en vrouwen;54 jaar;2035;218039
2541;Totaal mannen en vrouwen;54 jaar;2036;216068
2542;Totaal mannen en vrouwen;54 jaar;2037;212914
2543;Totaal mannen en vrouwen;54 jaar;2038;212955
2544;Totaal mannen en vrouwen;54 jaar;2039;219265
2545;Totaal mannen en vrouwen;54 jaar;2040;223561
2546;Totaal mannen en vrouwen;54 jaar;2041;229679
2547;Totaal mannen en vrouwen;54 jaar;2042;231937
2548;Totaal mannen en vrouwen;54 jaar;2043;233318
2549;Totaal mannen en vrouwen;54 jaar;2044;236949
2550;Totaal mannen en vrouwen;54 jaar;2045;245688
2551;Totaal mannen en vrouwen;54 jaar;2046;246751
2552;Totaal mannen en vrouwen;54 jaar;2047;245903
2553;Totaal mannen en vrouwen;54 jaar;2048;245910
2554;Totaal mannen en vrouwen;54 jaar;2049;247857
2555;Totaal mannen en vrouwen;54 jaar;2050;244200
2556;Totaal mannen en vrouwen;54 jaar;2051;244644
2557;Totaal mannen en vrouwen;54 jaar;2052;247563
2558;Totaal mannen en vrouwen;54 jaar;2053;254606
2559;Totaal mannen en vrouwen;54 jaar;2054;257168
2560;Totaal mannen en vrouwen;54 jaar;2055;262761
2561;Totaal mannen en vrouwen;54 jaar;2056;260306
2562;Totaal mannen en vrouwen;54 jaar;2057;259635
2563;Totaal mannen en vrouwen;54 jaar;2058;259186
2564;Totaal mannen en vrouwen;54 jaar;2059;254555
2565;Totaal mannen en vrouwen;54 jaar;2060;249977
2566;Totaal mannen en vrouwen;54 jaar;2061;248355
2567;Totaal mannen en vrouwen;54 jaar;2062;245726
2568;Totaal mannen en vrouwen;54 jaar;2063;249441
2569;Totaal mannen en vrouwen;54 jaar;2064;249665
2570;Totaal mannen en vrouwen;54 jaar;2065;249265
2571;Totaal mannen en vrouwen;54 jaar;2066;245488
2572;Totaal mannen en vrouwen;54 jaar;2067;242350
2573;Totaal mannen en vrouwen;54 jaar;2068;238670
2574;Totaal mannen en vrouwen;54 jaar;2069;242380
2575;Totaal mannen en vrouwen;54 jaar;2070;238614
2576;Totaal mannen en vrouwen;55 jaar;2025;265189
2577;Totaal mannen en vrouwen;55 jaar;2026;260082
2578;Totaal mannen en vrouwen;55 jaar;2027;250001
2579;Totaal mannen en vrouwen;55 jaar;2028;239114
2580;Totaal mannen en vrouwen;55 jaar;2029;222139
2581;Totaal mannen en vrouwen;55 jaar;2030;215489
2582;Totaal mannen en vrouwen;55 jaar;2031;207254
2583;Totaal mannen en vrouwen;55 jaar;2032;206668
2584;Totaal mannen en vrouwen;55 jaar;2033;205724
2585;Totaal mannen en vrouwen;55 jaar;2034;209091
2586;Totaal mannen en vrouwen;55 jaar;2035;209598
2587;Totaal mannen en vrouwen;55 jaar;2036;217190
2588;Totaal mannen en vrouwen;55 jaar;2037;215223
2589;Totaal mannen en vrouwen;55 jaar;2038;212035
2590;Totaal mannen en vrouwen;55 jaar;2039;212060
2591;Totaal mannen en vrouwen;55 jaar;2040;218333
2592;Totaal mannen en vrouwen;55 jaar;2041;222598
2593;Totaal mannen en vrouwen;55 jaar;2042;228703
2594;Totaal mannen en vrouwen;55 jaar;2043;230959
2595;Totaal mannen en vrouwen;55 jaar;2044;232306
2596;Totaal mannen en vrouwen;55 jaar;2045;235919
2597;Totaal mannen en vrouwen;55 jaar;2046;244626
2598;Totaal mannen en vrouwen;55 jaar;2047;245688
2599;Totaal mannen en vrouwen;55 jaar;2048;244835
2600;Totaal mannen en vrouwen;55 jaar;2049;244841
2601;Totaal mannen en vrouwen;55 jaar;2050;246780
2602;Totaal mannen en vrouwen;55 jaar;2051;243138
2603;Totaal mannen en vrouwen;55 jaar;2052;243572
2604;Totaal mannen en vrouwen;55 jaar;2053;246485
2605;Totaal mannen en vrouwen;55 jaar;2054;253510
2606;Totaal mannen en vrouwen;55 jaar;2055;256067
2607;Totaal mannen en vrouwen;55 jaar;2056;261648
2608;Totaal mannen en vrouwen;55 jaar;2057;259208
2609;Totaal mannen en vrouwen;55 jaar;2058;258535
2610;Totaal mannen en vrouwen;55 jaar;2059;258085
2611;Totaal mannen en vrouwen;55 jaar;2060;253465
2612;Totaal mannen en vrouwen;55 jaar;2061;248900
2613;Totaal mannen en vrouwen;55 jaar;2062;247287
2614;Totaal mannen en vrouwen;55 jaar;2063;244669
2615;Totaal mannen en vrouwen;55 jaar;2064;248374
2616;Totaal mannen en vrouwen;55 jaar;2065;248600
2617;Totaal mannen en vrouwen;55 jaar;2066;248204
2618;Totaal mannen en vrouwen;55 jaar;2067;244434
2619;Totaal mannen en vrouwen;55 jaar;2068;241300
2620;Totaal mannen en vrouwen;55 jaar;2069;237630
2621;Totaal mannen en vrouwen;55 jaar;2070;241333
2622;Totaal mannen en vrouwen;56 jaar;2025;253336
2623;Totaal mannen en vrouwen;56 jaar;2026;264320
2624;Totaal mannen en vrouwen;56 jaar;2027;259121
2625;Totaal mannen en vrouwen;56 jaar;2028;249036
2626;Totaal mannen en vrouwen;56 jaar;2029;238133
2627;Totaal mannen en vrouwen;56 jaar;2030;221231
2628;Totaal mannen en vrouwen;56 jaar;2031;214586
2629;Totaal mannen en vrouwen;56 jaar;2032;206406
2630;Totaal mannen en vrouwen;56 jaar;2033;205824
2631;Totaal mannen en vrouwen;56 jaar;2034;204881
2632;Totaal mannen en vrouwen;56 jaar;2035;208226
2633;Totaal mannen en vrouwen;56 jaar;2036;208722
2634;Totaal mannen en vrouwen;56 jaar;2037;216270
2635;Totaal mannen en vrouwen;56 jaar;2038;214310
2636;Totaal mannen en vrouwen;56 jaar;2039;211095
2637;Totaal mannen en vrouwen;56 jaar;2040;211105
2638;Totaal mannen en vrouwen;56 jaar;2041;217342
2639;Totaal mannen en vrouwen;56 jaar;2042;221581
2640;Totaal mannen en vrouwen;56 jaar;2043;227670
2641;Totaal mannen en vrouwen;56 jaar;2044;229922
2642;Totaal mannen en vrouwen;56 jaar;2045;231243
2643;Totaal mannen en vrouwen;56 jaar;2046;234834
2644;Totaal mannen en vrouwen;56 jaar;2047;243513
2645;Totaal mannen en vrouwen;56 jaar;2048;244571
2646;Totaal mannen en vrouwen;56 jaar;2049;243718
2647;Totaal mannen en vrouwen;56 jaar;2050;243727
2648;Totaal mannen en vrouwen;56 jaar;2051;245658
2649;Totaal mannen en vrouwen;56 jaar;2052;242030
2650;Totaal mannen en vrouwen;56 jaar;2053;242458
2651;Totaal mannen en vrouwen;56 jaar;2054;245366
2652;Totaal mannen en vrouwen;56 jaar;2055;252374
2653;Totaal mannen en vrouwen;56 jaar;2056;254925
2654;Totaal mannen en vrouwen;56 jaar;2057;260495
2655;Totaal mannen en vrouwen;56 jaar;2058;258071
2656;Totaal mannen en vrouwen;56 jaar;2059;257396
2657;Totaal mannen en vrouwen;56 jaar;2060;256950
2658;Totaal mannen en vrouwen;56 jaar;2061;252339
2659;Totaal mannen en vrouwen;56 jaar;2062;247786
2660;Totaal mannen en vrouwen;56 jaar;2063;246184
2661;Totaal mannen en vrouwen;56 jaar;2064;243577
2662;Totaal mannen en vrouwen;56 jaar;2065;247275
2663;Totaal mannen en vrouwen;56 jaar;2066;247503
2664;Totaal mannen en vrouwen;56 jaar;2067;247109
2665;Totaal mannen en vrouwen;56 jaar;2068;243345
2666;Totaal mannen en vrouwen;56 jaar;2069;240217
2667;Totaal mannen en vrouwen;56 jaar;2070;236558
2668;Totaal mannen en vrouwen;57 jaar;2025;249593
2669;Totaal mannen en vrouwen;57 jaar;2026;252306
2670;Totaal mannen en vrouwen;57 jaar;2027;263165
2671;Totaal mannen en vrouwen;57 jaar;2028;257946
2672;Totaal mannen en vrouwen;57 jaar;2029;247881
2673;Totaal mannen en vrouwen;57 jaar;2030;237029
2674;Totaal mannen en vrouwen;57 jaar;2031;220204
2675;Totaal mannen en vrouwen;57 jaar;2032;213580
2676;Totaal mannen en vrouwen;57 jaar;2033;205462
2677;Totaal mannen en vrouwen;57 jaar;2034;204887
2678;Totaal mannen en vrouwen;57 jaar;2035;203940
2679;Totaal mannen en vrouwen;57 jaar;2036;207267
2680;Totaal mannen en vrouwen;57 jaar;2037;207753
2681;Totaal mannen en vrouwen;57 jaar;2038;215259
