ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
576;Niemand behorend tot beroepsbevolking;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
577;Niemand behorend tot beroepsbevolking;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
578;Niemand behorend tot beroepsbevolking;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
579;Niemand behorend tot beroepsbevolking;1990;93.0;44.0;7.0;5.0;79.0;;14.0;52.0;12.0;90.0;;23.0;2.0;17.0;5.0;;95.0;;61.0;66.0;16.0;0.0;;;;;;5.0;7.0;;;4.0;1.0;41.0;;3.0;2.0;2.0;1.0;;1.0
580;Niemand behorend tot beroepsbevolking;1991;95.0;46.0;11.0;6.0;83.0;;16.0;52.0;11.0;94.0;;27.0;3.0;17.0;7.0;;98.0;;64.0;66.0;23.0;1.0;;;;;;5.0;7.0;;;4.0;1.0;44.0;;4.0;2.0;2.0;2.0;;2.0
581;Niemand behorend tot beroepsbevolking;1992;95.0;49.0;15.0;6.0;84.0;;18.0;55.0;9.0;95.0;;32.0;4.0;19.0;10.0;;97.0;;69.0;67.0;33.0;1.0;;;;;;5.0;6.0;3.0;;5.0;1.0;44.0;;5.0;2.0;1.0;2.0;;2.0
582;Niemand behorend tot beroepsbevolking;1993;96.0;51.0;22.0;7.0;86.0;;21.0;57.0;8.0;96.0;;36.0;6.0;19.0;10.0;3.0;98.0;;70.0;65.0;40.0;0.0;0.0;;;;;5.0;7.0;3.0;;5.0;1.0;46.0;;5.0;3.0;2.0;2.0;2.0;2.0
583;Niemand behorend tot beroepsbevolking;1994;;53.0;26.0;8.0;88.0;;22.0;57.0;;96.0;;42.0;6.0;20.0;12.0;4.0;;;73.0;67.0;44.0;1.0;0.0;2.0;;;;;;;15.0;5.0;1.0;46.0;;6.0;2.0;2.0;2.0;2.0;4.0
584;Niemand behorend tot beroepsbevolking;1995;;52.0;33.0;9.0;87.0;;25.0;54.0;;96.0;;45.0;7.0;20.0;13.0;4.0;;;73.0;63.0;49.0;1.0;1.0;3.0;;;;;;;15.0;4.0;1.0;48.0;;6.0;3.0;2.0;2.0;2.0;5.0
585;Niemand behorend tot beroepsbevolking;1996;;52.0;35.0;9.0;88.0;;25.0;54.0;;97.0;;46.0;7.0;19.0;17.0;4.0;;;73.0;61.0;53.0;1.0;1.0;3.0;;;;;;;16.0;4.0;1.0;48.0;;6.0;3.0;2.0;1.0;2.0;5.0
586;Niemand behorend tot beroepsbevolking;1997;;57.0;43.0;11.0;90.0;;28.0;58.0;;98.0;;50.0;9.0;21.0;18.0;5.0;;;74.0;60.0;60.0;1.0;1.0;3.0;;;;;;;14.0;4.0;1.0;50.0;;6.0;3.0;2.0;1.0;2.0;6.0
587;Niemand behorend tot beroepsbevolking;1998;;61.0;49.0;15.0;90.0;;33.0;55.0;;97.0;;51.0;9.0;20.0;25.0;5.0;;;76.0;57.0;64.0;1.0;1.0;4.0;;;;;;;16.0;3.0;2.0;51.0;;7.0;3.0;2.0;2.0;3.0;8.0
588;Niemand behorend tot beroepsbevolking;1999;;59.0;55.0;17.0;91.0;;32.0;55.0;;98.0;;54.0;11.0;19.0;27.0;4.0;;;73.0;56.0;68.0;1.0;1.0;5.0;;;;;;;16.0;5.0;2.0;53.0;;6.0;2.0;2.0;2.0;2.0;9.0
589;Niemand behorend tot beroepsbevolking;2000;;63.0;60.0;20.0;92.0;;37.0;58.0;;99.0;;58.0;12.0;21.0;30.0;5.0;;;75.0;54.0;69.0;1.0;2.0;6.0;;;;;;;16.0;4.0;3.0;54.0;;8.0;2.0;2.0;1.0;2.0;10.0
590;Niemand behorend tot beroepsbevolking;2001;;65.0;65.0;23.0;92.0;;38.0;60.0;;98.0;11.0;60.0;13.0;20.0;35.0;4.0;;;74.0;51.0;73.0;;;5.0;4.0;5.0;1.0;;;;16.0;4.0;3.0;56.0;;8.0;3.0;2.0;1.0;2.0;9.0
591;Niemand behorend tot beroepsbevolking;2002;;68.0;71.0;26.0;95.0;;40.0;59.0;;99.0;15.0;61.0;14.0;23.0;40.0;3.0;;;72.0;49.0;77.0;;;5.0;8.0;9.0;2.0;;;;15.0;5.0;3.0;58.0;;8.0;2.0;1.0;1.0;2.0;9.0
592;Niemand behorend tot beroepsbevolking;2003;;74.0;71.0;20.0;95.0;;48.0;60.0;;98.0;;67.0;12.0;26.0;46.0;3.0;;;81.0;50.0;86.0;;;;9.0;11.0;;;;;20.0;3.0;2.0;57.0;;6.0;2.0;3.0;1.0;;8.0
593;Niemand behorend tot beroepsbevolking;2004;;75.0;78.0;24.0;94.0;;48.0;61.0;;98.0;19.0;69.0;11.0;21.0;49.0;3.0;;;77.0;47.0;83.0;;;;22.0;17.0;6.0;;;;14.0;1.0;3.0;58.0;;7.0;2.0;2.0;1.0;2.0;9.0
594;1 persoon behorend tot beroepsbevolking;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;1 persoon behorend tot beroepsbevolking;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;1 persoon behorend tot beroepsbevolking;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;1 persoon behorend tot beroepsbevolking;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;1 persoon behorend tot beroepsbevolking;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;1 persoon behorend tot beroepsbevolking;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;1 persoon behorend tot beroepsbevolking;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;1 persoon behorend tot beroepsbevolking;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;1 persoon behorend tot beroepsbevolking;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;1 persoon behorend tot beroepsbevolking;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;1 persoon behorend tot beroepsbevolking;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;1 persoon behorend tot beroepsbevolking;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;1 persoon behorend tot beroepsbevolking;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;1 persoon behorend tot beroepsbevolking;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;1 persoon behorend tot beroepsbevolking;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
609;1 persoon behorend tot beroepsbevolking;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
610;1 persoon behorend tot beroepsbevolking;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
611;1 persoon behorend tot beroepsbevolking;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;1 persoon behorend tot beroepsbevolking;1990;95.0;51.0;16.0;10.0;86.0;;26.0;64.0;26.0;90.0;;51.0;5.0;29.0;27.0;;96.0;;85.0;86.0;44.0;1.0;;;;;;9.0;9.0;;;7.0;3.0;69.0;;10.0;2.0;2.0;6.0;;3.0
613;1 persoon behorend tot beroepsbevolking;1991;98.0;54.0;25.0;11.0;90.0;;30.0;63.0;24.0;95.0;;60.0;9.0;27.0;31.0;;99.0;;89.0;86.0;58.0;1.0;;;;;;8.0;7.0;;;7.0;4.0;73.0;;10.0;3.0;2.0;6.0;;5.0
614;1 persoon behorend tot beroepsbevolking;1992;98.0;55.0;32.0;12.0;92.0;;34.0;63.0;21.0;95.0;;65.0;11.0;26.0;35.0;;98.0;;91.0;85.0;68.0;1.0;;;;;;7.0;6.0;8.0;;7.0;4.0;73.0;;11.0;2.0;2.0;6.0;;6.0
615;1 persoon behorend tot beroepsbevolking;1993;97.0;56.0;40.0;14.0;91.0;;35.0;62.0;19.0;96.0;;68.0;13.0;26.0;37.0;12.0;98.0;;92.0;81.0;74.0;1.0;0.0;;;;;9.0;6.0;7.0;;8.0;5.0;69.0;;10.0;2.0;2.0;5.0;3.0;8.0
616;1 persoon behorend tot beroepsbevolking;1994;;58.0;46.0;15.0;92.0;;40.0;62.0;;96.0;;72.0;15.0;25.0;40.0;16.0;;;93.0;80.0;81.0;1.0;1.0;4.0;;;;;;;25.0;7.0;5.0;70.0;;10.0;2.0;2.0;6.0;3.0;11.0
617;1 persoon behorend tot beroepsbevolking;1995;;60.0;53.0;19.0;92.0;;41.0;59.0;;96.0;;75.0;17.0;24.0;46.0;17.0;;;92.0;77.0;86.0;1.0;1.0;5.0;;;;;;;24.0;7.0;7.0;70.0;;10.0;1.0;3.0;6.0;3.0;13.0
618;1 persoon behorend tot beroepsbevolking;1996;;60.0;59.0;21.0;91.0;;44.0;59.0;;97.0;;77.0;17.0;24.0;51.0;17.0;;;92.0;74.0;89.0;1.0;2.0;5.0;;;;;;;23.0;7.0;7.0;70.0;;11.0;1.0;2.0;6.0;3.0;13.0
619;1 persoon behorend tot beroepsbevolking;1997;;62.0;64.0;26.0;91.0;;47.0;60.0;;97.0;;79.0;19.0;22.0;56.0;17.0;;;92.0;71.0;92.0;2.0;2.0;6.0;;;;;;;23.0;7.0;7.0;71.0;;11.0;2.0;2.0;6.0;3.0;14.0
620;1 persoon behorend tot beroepsbevolking;1998;;63.0;69.0;30.0;93.0;;48.0;55.0;;98.0;;82.0;22.0;22.0;64.0;15.0;;;91.0;68.0;94.0;2.0;2.0;7.0;;;;;;;23.0;6.0;8.0;71.0;;11.0;1.0;3.0;6.0;4.0;14.0
621;1 persoon behorend tot beroepsbevolking;1999;;66.0;76.0;34.0;93.0;;52.0;52.0;;98.0;;84.0;23.0;22.0;68.0;15.0;;;91.0;63.0;95.0;1.0;2.0;7.0;;;;;;;23.0;7.0;8.0;74.0;;10.0;1.0;2.0;5.0;3.0;16.0
622;1 persoon behorend tot beroepsbevolking;2000;;68.0;76.0;37.0;94.0;;53.0;53.0;;98.0;;86.0;24.0;21.0;74.0;18.0;;;88.0;60.0;95.0;2.0;2.0;10.0;;;;;;;23.0;7.0;9.0;72.0;;11.0;1.0;2.0;5.0;3.0;18.0
623;1 persoon behorend tot beroepsbevolking;2001;;70.0;81.0;39.0;95.0;;54.0;53.0;;98.0;14.0;86.0;24.0;22.0;79.0;17.0;;;86.0;57.0;95.0;;;10.0;14.0;22.0;4.0;;;;24.0;5.0;11.0;75.0;;11.0;2.0;3.0;4.0;3.0;18.0
624;1 persoon behorend tot beroepsbevolking;2002;;71.0;83.0;44.0;96.0;;58.0;51.0;;97.0;18.0;88.0;24.0;19.0;84.0;16.0;;;87.0;54.0;97.0;;;10.0;27.0;35.0;8.0;;;;25.0;5.0;10.0;76.0;;9.0;1.0;3.0;4.0;3.0;18.0
625;1 persoon behorend tot beroepsbevolking;2003;;71.0;78.0;40.0;94.0;;54.0;47.0;;96.0;;83.0;17.0;17.0;81.0;15.0;;;80.0;47.0;92.0;;;;26.0;29.0;;;;;24.0;4.0;7.0;71.0;;8.0;1.0;2.0;2.0;;16.0
626;1 persoon behorend tot beroepsbevolking;2004;;74.0;82.0;43.0;95.0;;50.0;43.0;;99.0;19.0;79.0;25.0;17.0;84.0;19.0;;;79.0;47.0;94.0;;;;52.0;35.0;18.0;;;;23.0;3.0;8.0;72.0;;7.0;2.0;2.0;3.0;2.0;17.0
627;2 of meer behorend tot beroepsbevolking;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;2 of meer behorend tot beroepsbevolking;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;2 of meer behorend tot beroepsbevolking;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;2 of meer behorend tot beroepsbevolking;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;2 of meer behorend tot beroepsbevolking;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;2 of meer behorend tot beroepsbevolking;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;2 of meer behorend tot beroepsbevolking;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;2 of meer behorend tot beroepsbevolking;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;2 of meer behorend tot beroepsbevolking;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;2 of meer behorend tot beroepsbevolking;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;2 of meer behorend tot beroepsbevolking;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;2 of meer behorend tot beroepsbevolking;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;2 of meer behorend tot beroepsbevolking;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;2 of meer behorend tot beroepsbevolking;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;2 of meer behorend tot beroepsbevolking;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;2 of meer behorend tot beroepsbevolking;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;2 of meer behorend tot beroepsbevolking;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;2 of meer behorend tot beroepsbevolking;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;2 of meer behorend tot beroepsbevolking;1990;98.0;64.0;27.0;17.0;96.0;;36.0;79.0;33.0;96.0;;66.0;8.0;31.0;36.0;;99.0;;90.0;90.0;56.0;1.0;;;;;;10.0;11.0;;;12.0;4.0;86.0;;13.0;3.0;2.0;11.0;;7.0
646;2 of meer behorend tot beroepsbevolking;1991;99.0;66.0;38.0;19.0;98.0;;41.0;77.0;32.0;98.0;;70.0;11.0;33.0;41.0;;100.0;;94.0;91.0;71.0;1.0;;;;;;10.0;8.0;;;13.0;6.0;88.0;;13.0;3.0;3.0;12.0;;8.0
647;2 of meer behorend tot beroepsbevolking;1992;100.0;69.0;45.0;22.0;98.0;;45.0;77.0;28.0;99.0;;76.0;15.0;31.0;47.0;;100.0;;96.0;89.0;83.0;1.0;;;;;;11.0;7.0;8.0;;12.0;6.0;88.0;;13.0;2.0;3.0;11.0;;10.0
648;2 of meer behorend tot beroepsbevolking;1993;99.0;72.0;58.0;24.0;99.0;;52.0;78.0;25.0;99.0;;82.0;18.0;31.0;52.0;13.0;99.0;;95.0;87.0;88.0;1.0;1.0;;;;;11.0;6.0;10.0;;10.0;8.0;88.0;;14.0;2.0;4.0;10.0;4.0;12.0
649;2 of meer behorend tot beroepsbevolking;1994;;71.0;63.0;27.0;99.0;;55.0;78.0;;99.0;;85.0;23.0;32.0;56.0;19.0;;;96.0;86.0;92.0;2.0;1.0;3.0;;;;;;;31.0;12.0;7.0;88.0;;14.0;2.0;4.0;10.0;5.0;15.0
650;2 of meer behorend tot beroepsbevolking;1995;;73.0;71.0;34.0;99.0;;59.0;77.0;;99.0;;88.0;25.0;33.0;62.0;20.0;;;95.0;82.0;94.0;1.0;2.0;6.0;;;;;;;29.0;12.0;9.0;90.0;;15.0;1.0;5.0;11.0;4.0;19.0
651;2 of meer behorend tot beroepsbevolking;1996;;76.0;76.0;38.0;99.0;;64.0;76.0;;99.0;;90.0;27.0;32.0;66.0;20.0;;;95.0;79.0;95.0;2.0;1.0;6.0;;;;;;;32.0;11.0;10.0;90.0;;15.0;2.0;5.0;11.0;5.0;19.0
652;2 of meer behorend tot beroepsbevolking;1997;;77.0;80.0;44.0;100.0;;66.0;73.0;;99.0;;91.0;28.0;29.0;71.0;21.0;;;95.0;75.0;96.0;1.0;2.0;7.0;;;;;;;30.0;11.0;12.0;90.0;;14.0;2.0;4.0;9.0;5.0;20.0
653;2 of meer behorend tot beroepsbevolking;1998;;80.0;84.0;51.0;100.0;;69.0;70.0;;100.0;;92.0;30.0;29.0;80.0;21.0;;;95.0;71.0;96.0;2.0;2.0;7.0;;;;;;;30.0;9.0;13.0;90.0;;15.0;2.0;3.0;10.0;4.0;21.0
654;2 of meer behorend tot beroepsbevolking;1999;;79.0;85.0;53.0;99.0;;71.0;68.0;;100.0;;92.0;30.0;25.0;84.0;23.0;;;94.0;67.0;97.0;2.0;2.0;8.0;;;;;;;29.0;9.0;13.0;89.0;;15.0;2.0;3.0;10.0;4.0;22.0
655;2 of meer behorend tot beroepsbevolking;2000;;82.0;88.0;58.0;99.0;;72.0;65.0;;99.0;;93.0;33.0;26.0;89.0;22.0;;;93.0;67.0;98.0;2.0;1.0;11.0;;;;;;;31.0;8.0;13.0;90.0;;16.0;2.0;4.0;8.0;5.0;23.0
656;2 of meer behorend tot beroepsbevolking;2001;;82.0;91.0;65.0;99.0;;74.0;65.0;;99.0;18.0;94.0;34.0;23.0;93.0;20.0;;;91.0;60.0;98.0;;;13.0;21.0;36.0;5.0;;;;30.0;7.0;13.0;90.0;;17.0;1.0;3.0;8.0;4.0;26.0
657;2 of meer behorend tot beroepsbevolking;2002;;84.0;92.0;69.0;100.0;;76.0;64.0;;99.0;22.0;95.0;36.0;23.0;94.0;23.0;;;87.0;57.0;98.0;;;14.0;39.0;51.0;11.0;;;;32.0;8.0;13.0;90.0;;17.0;2.0;3.0;8.0;4.0;26.0
658;2 of meer behorend tot beroepsbevolking;2003;;89.0;90.0;67.0;99.0;;78.0;64.0;;99.0;;94.0;39.0;23.0;92.0;26.0;;;85.0;51.0;96.0;;;;43.0;45.0;;;;;34.0;9.0;16.0;94.0;;14.0;1.0;4.0;5.0;;24.0
659;2 of meer behorend tot beroepsbevolking;2004;;88.0;91.0;71.0;100.0;;76.0;63.0;;97.0;31.0;89.0;37.0;21.0;91.0;29.0;;;79.0;51.0;96.0;;;;66.0;52.0;23.0;;;;28.0;4.0;15.0;94.0;;14.0;2.0;5.0;3.0;5.0;23.0
660;1e 20% (laagste) inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;1e 20% (laagste) inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;1e 20% (laagste) inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
663;1e 20% (laagste) inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;1e 20% (laagste) inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;1e 20% (laagste) inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
666;1e 20% (laagste) inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
667;1e 20% (laagste) inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;1e 20% (laagste) inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;1e 20% (laagste) inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;1e 20% (laagste) inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;1e 20% (laagste) inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;1e 20% (laagste) inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;1e 20% (laagste) inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;1e 20% (laagste) inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;1e 20% (laagste) inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;1e 20% (laagste) inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;1e 20% (laagste) inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;1e 20% (laagste) inkomensgroep;1990;86.0;31.0;6.0;4.0;66.0;;10.0;36.0;15.0;81.0;;20.0;2.0;7.0;8.0;;91.0;;60.0;61.0;19.0;1.0;;;;;;5.0;4.0;;;5.0;1.0;25.0;;1.0;1.0;1.0;2.0;;1.0
679;1e 20% (laagste) inkomensgroep;1991;91.0;32.0;10.0;4.0;74.0;;11.0;39.0;14.0;89.0;;26.0;2.0;9.0;12.0;;98.0;;69.0;64.0;30.0;0.0;;;;;;3.0;4.0;;;5.0;3.0;31.0;;3.0;1.0;1.0;3.0;;2.0
680;1e 20% (laagste) inkomensgroep;1992;91.0;36.0;15.0;5.0;74.0;;14.0;39.0;9.0;91.0;;30.0;3.0;9.0;15.0;;96.0;;70.0;65.0;39.0;0.0;;;;;;3.0;3.0;4.0;;4.0;3.0;30.0;;3.0;1.0;1.0;3.0;;1.0
681;1e 20% (laagste) inkomensgroep;1993;91.0;36.0;20.0;5.0;75.0;;16.0;41.0;9.0;92.0;;33.0;5.0;10.0;16.0;5.0;97.0;;71.0;60.0;43.0;0.0;0.0;;;;;4.0;5.0;3.0;;6.0;3.0;28.0;;3.0;2.0;1.0;3.0;2.0;2.0
682;1e 20% (laagste) inkomensgroep;1994;;41.0;24.0;5.0;79.0;;16.0;43.0;;92.0;;38.0;4.0;9.0;18.0;6.0;;;76.0;65.0;49.0;1.0;1.0;2.0;;;;;;;16.0;6.0;2.0;28.0;;3.0;1.0;1.0;4.0;2.0;4.0
683;1e 20% (laagste) inkomensgroep;1995;;41.0;30.0;6.0;79.0;;20.0;41.0;;92.0;;40.0;4.0;10.0;21.0;6.0;;;77.0;59.0;56.0;1.0;1.0;5.0;;;;;;;17.0;4.0;3.0;28.0;;4.0;2.0;1.0;3.0;2.0;4.0
684;1e 20% (laagste) inkomensgroep;1996;;40.0;34.0;8.0;76.0;;18.0;40.0;;94.0;;43.0;5.0;10.0;29.0;6.0;;;74.0;56.0;58.0;1.0;1.0;4.0;;;;;;;18.0;5.0;3.0;27.0;;3.0;1.0;1.0;3.0;2.0;4.0
685;1e 20% (laagste) inkomensgroep;1997;;43.0;40.0;7.0;81.0;;21.0;41.0;;95.0;;47.0;6.0;9.0;29.0;8.0;;;75.0;55.0;64.0;1.0;1.0;4.0;;;;;;;15.0;4.0;3.0;29.0;;4.0;1.0;1.0;2.0;2.0;5.0
686;1e 20% (laagste) inkomensgroep;1998;;48.0;46.0;12.0;84.0;;23.0;39.0;;96.0;;50.0;9.0;9.0;38.0;9.0;;;77.0;55.0;70.0;1.0;1.0;5.0;;;;;;;19.0;4.0;4.0;33.0;;3.0;1.0;1.0;3.0;3.0;6.0
687;1e 20% (laagste) inkomensgroep;1999;;52.0;53.0;13.0;86.0;;28.0;39.0;;97.0;;53.0;9.0;9.0;36.0;8.0;;;73.0;53.0;71.0;1.0;2.0;5.0;;;;;;;16.0;4.0;3.0;36.0;;2.0;1.0;1.0;3.0;2.0;6.0
688;1e 20% (laagste) inkomensgroep;2000;;56.0;58.0;15.0;84.0;;29.0;41.0;;98.0;;58.0;10.0;10.0;41.0;11.0;;;75.0;47.0;73.0;1.0;1.0;7.0;;;;;;;16.0;4.0;5.0;40.0;;4.0;1.0;1.0;3.0;2.0;8.0
689;1e 20% (laagste) inkomensgroep;2001;;57.0;64.0;18.0;86.0;;32.0;43.0;;97.0;8.0;59.0;9.0;10.0;45.0;8.0;;;74.0;43.0;76.0;;;7.0;7.0;10.0;1.0;;;;17.0;5.0;7.0;40.0;;4.0;1.0;1.0;3.0;2.0;8.0
690;1e 20% (laagste) inkomensgroep;2002;;57.0;67.0;15.0;90.0;;30.0;41.0;;97.0;8.0;57.0;8.0;8.0;40.0;7.0;;;71.0;39.0;75.0;;;7.0;11.0;12.0;4.0;;;;14.0;4.0;5.0;41.0;;3.0;1.0;1.0;1.0;2.0;7.0
691;1e 20% (laagste) inkomensgroep;2003;;61.0;67.0;18.0;89.0;;41.0;37.0;;94.0;;66.0;13.0;15.0;52.0;7.0;;;74.0;45.0;83.0;;;;14.0;18.0;;;;;22.0;5.0;3.0;37.0;;2.0;0.0;1.0;2.0;;10.0
692;1e 20% (laagste) inkomensgroep;2004;;58.0;75.0;19.0;87.0;;36.0;36.0;;98.0;14.0;63.0;7.0;6.0;52.0;9.0;;;77.0;40.0;81.0;;;;32.0;18.0;8.0;;;;17.0;1.0;3.0;31.0;;1.0;1.0;2.0;1.0;2.0;8.0
693;2e 20% inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;2e 20% inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;2e 20% inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;2e 20% inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;2e 20% inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;2e 20% inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;2e 20% inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;2e 20% inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;2e 20% inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;2e 20% inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;2e 20% inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;2e 20% inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;2e 20% inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
