ID;RegioS;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
999;Zuid-Holland;2004 2e kwartaal;-25.0;-63.0;-8.0;-25.0;0.0;-30.0;-35.0;-63.0;-8.0;-18.0;-25.0;0.0;-30.0;100.0;2.0;3.0;25.0;26.0;42.0;3.0;100.0;3.0;20.0;40.0;16.0;15.0;7.0;100.0;5.0;5.0;52.0;18.0;18.0;1.0;100.0;6.0;11.0;62.0;9.0;8.0;4.0;100.0;14.0;34.0;44.0;9.0;100.0;40.0;30.0;4.0;20.0;5.0;2.0;100.0;13.0;22.0;14.0;43.0;4.0;5.0;100.0;40.0;29.0;19.0;7.0;2.0;3.0;100.0;3.0;3.0;46.0;33.0;14.0;2.0;100.0;48.0;17.0;10.0;24.0;2.0;100.0;75.0;8.0;5.0;10.0;2.0;100.0;4.0;7.0;53.0;12.0;21.0;2.0;100.0;11.0;8.0;14.0;66.0;1.0;100.0;4.0;8.0;6.0;81.0;1.0;100.0;21.0;5.0;6.0;67.0;1.0;100.0;8.0;9.0;10.0;23.0;19.0;21.0;11.0;;;;;;;;;
1000;Zuid-Holland;2004 3e kwartaal;-18.0;-47.0;5.0;-25.0;-1.0;-24.0;-21.0;-47.0;5.0;-17.0;-25.0;-1.0;-24.0;100.0;0.0;10.0;31.0;25.0;31.0;3.0;100.0;5.0;25.0;39.0;15.0;11.0;5.0;100.0;4.0;6.0;54.0;22.0;13.0;1.0;100.0;5.0;11.0;65.0;10.0;6.0;4.0;100.0;16.0;37.0;40.0;7.0;100.0;35.0;32.0;5.0;20.0;5.0;2.0;100.0;14.0;24.0;10.0;44.0;5.0;3.0;100.0;25.0;27.0;25.0;16.0;3.0;5.0;100.0;2.0;3.0;45.0;34.0;14.0;2.0;100.0;54.0;15.0;8.0;20.0;3.0;100.0;75.0;7.0;4.0;12.0;2.0;100.0;3.0;6.0;54.0;13.0;20.0;3.0;100.0;11.0;10.0;18.0;61.0;1.0;100.0;5.0;5.0;4.0;85.0;1.0;100.0;21.0;4.0;5.0;69.0;1.0;100.0;7.0;11.0;9.0;23.0;19.0;20.0;10.0;;;;;;;;;
1001;Zuid-Holland;2004 4e kwartaal;-27.0;-52.0;-16.0;-23.0;-13.0;-32.0;-34.0;-52.0;-16.0;-23.0;-23.0;-13.0;-32.0;100.0;0.0;8.0;28.0;26.0;35.0;2.0;100.0;2.0;18.0;39.0;19.0;17.0;6.0;100.0;3.0;7.0;57.0;15.0;18.0;1.0;100.0;3.0;9.0;58.0;16.0;9.0;4.0;100.0;14.0;33.0;46.0;7.0;100.0;31.0;29.0;7.0;25.0;6.0;2.0;100.0;21.0;27.0;8.0;36.0;4.0;5.0;100.0;31.0;22.0;28.0;12.0;2.0;6.0;100.0;3.0;6.0;47.0;30.0;13.0;1.0;100.0;50.0;14.0;6.0;26.0;4.0;100.0;74.0;7.0;4.0;11.0;4.0;100.0;4.0;4.0;56.0;12.0;21.0;4.0;100.0;11.0;8.0;15.0;65.0;2.0;100.0;4.0;5.0;3.0;87.0;1.0;100.0;18.0;4.0;5.0;72.0;1.0;100.0;9.0;9.0;8.0;21.0;17.0;24.0;12.0;;;;;;;;;
1002;Zuid-Holland;2004;-24.0;-55.0;-6.0;-24.0;-5.0;-31.0;-31.0;-55.0;-6.0;-20.0;-24.0;-5.0;-31.0;100.0;1.0;6.0;27.0;26.0;37.0;3.0;100.0;3.0;21.0;40.0;16.0;14.0;6.0;100.0;4.0;7.0;54.0;18.0;16.0;1.0;100.0;4.0;10.0;63.0;12.0;7.0;4.0;100.0;14.0;34.0;44.0;8.0;100.0;38.0;29.0;5.0;20.0;5.0;2.0;100.0;15.0;23.0;11.0;43.0;5.0;4.0;100.0;34.0;27.0;22.0;10.0;2.0;4.0;100.0;3.0;4.0;46.0;32.0;14.0;2.0;100.0;50.0;15.0;8.0;23.0;3.0;100.0;75.0;7.0;4.0;11.0;3.0;100.0;5.0;6.0;55.0;12.0;20.0;3.0;100.0;11.0;9.0;15.0;63.0;1.0;100.0;4.0;6.0;5.0;84.0;1.0;100.0;20.0;5.0;6.0;68.0;1.0;100.0;8.0;10.0;9.0;23.0;18.0;21.0;12.0;;;;;;;;;
1003;Zuid-Holland;2005 1e kwartaal;-20.0;-44.0;3.0;-29.0;-8.0;-23.0;-21.0;-44.0;3.0;-20.0;-29.0;-8.0;-23.0;100.0;1.0;10.0;31.0;21.0;34.0;3.0;100.0;4.0;26.0;38.0;15.0;11.0;6.0;100.0;4.0;6.0;50.0;18.0;21.0;1.0;100.0;5.0;10.0;59.0;14.0;9.0;4.0;100.0;17.0;36.0;40.0;7.0;100.0;34.0;27.0;6.0;23.0;7.0;3.0;100.0;21.0;25.0;10.0;35.0;4.0;5.0;100.0;20.0;26.0;32.0;14.0;2.0;6.0;100.0;4.0;7.0;45.0;33.0;10.0;2.0;100.0;49.0;14.0;9.0;25.0;3.0;100.0;74.0;5.0;3.0;15.0;3.0;100.0;5.0;6.0;52.0;13.0;21.0;4.0;100.0;12.0;10.0;13.0;63.0;2.0;100.0;4.0;6.0;5.0;85.0;1.0;100.0;20.0;5.0;6.0;67.0;1.0;100.0;7.0;10.0;11.0;21.0;15.0;23.0;12.0;;;;;;;;;
1004;Zuid-Holland;2005 2e kwartaal;-19.0;-38.0;3.0;-25.0;-5.0;-28.0;-18.0;-38.0;3.0;-19.0;-25.0;-5.0;-28.0;100.0;2.0;9.0;37.0;20.0;29.0;3.0;100.0;3.0;23.0;43.0;13.0;10.0;8.0;100.0;7.0;5.0;50.0;21.0;16.0;1.0;100.0;3.0;9.0;67.0;10.0;7.0;4.0;100.0;15.0;35.0;42.0;8.0;100.0;34.0;29.0;4.0;29.0;3.0;1.0;100.0;15.0;25.0;7.0;43.0;3.0;7.0;100.0;21.0;25.0;30.0;15.0;2.0;8.0;100.0;3.0;5.0;49.0;29.0;12.0;2.0;100.0;44.0;17.0;9.0;27.0;3.0;100.0;72.0;4.0;6.0;14.0;3.0;100.0;5.0;6.0;58.0;11.0;18.0;2.0;100.0;11.0;9.0;14.0;65.0;1.0;100.0;5.0;4.0;7.0;83.0;1.0;100.0;20.0;4.0;5.0;69.0;1.0;100.0;8.0;9.0;11.0;;;;;;;;;;;;;
1005;Zuid-Holland;2005 3e kwartaal;-24.0;-49.0;-5.0;-28.0;-9.0;-28.0;-27.0;-49.0;-5.0;-22.0;-28.0;-9.0;-28.0;100.0;1.0;6.0;34.0;21.0;34.0;4.0;100.0;4.0;20.0;40.0;15.0;14.0;8.0;100.0;5.0;7.0;48.0;19.0;20.0;1.0;100.0;4.0;10.0;59.0;13.0;10.0;4.0;100.0;15.0;33.0;43.0;9.0;100.0;31.0;29.0;7.0;28.0;3.0;2.0;100.0;21.0;25.0;9.0;37.0;3.0;5.0;100.0;21.0;22.0;29.0;15.0;4.0;10.0;100.0;2.0;4.0;47.0;34.0;10.0;3.0;100.0;48.0;13.0;9.0;26.0;3.0;100.0;75.0;5.0;3.0;13.0;3.0;100.0;4.0;7.0;58.0;10.0;18.0;4.0;100.0;11.0;8.0;11.0;69.0;1.0;100.0;4.0;6.0;6.0;83.0;1.0;100.0;17.0;5.0;5.0;73.0;0.0;100.0;7.0;7.0;15.0;23.0;15.0;21.0;12.0;;;;;;;;;
1006;Zuid-Holland;2005 4e kwartaal;-19.0;-30.0;0.0;-25.0;-10.0;-30.0;-15.0;-30.0;0.0;-22.0;-25.0;-10.0;-30.0;100.0;2.0;13.0;36.0;22.0;23.0;3.0;100.0;4.0;27.0;34.0;16.0;14.0;5.0;100.0;4.0;7.0;52.0;21.0;15.0;0.0;100.0;6.0;9.0;52.0;16.0;10.0;6.0;100.0;15.0;33.0;45.0;7.0;100.0;24.0;32.0;7.0;30.0;5.0;2.0;100.0;22.0;28.0;5.0;38.0;2.0;4.0;100.0;14.0;19.0;33.0;23.0;3.0;8.0;100.0;2.0;6.0;45.0;34.0;11.0;2.0;100.0;47.0;13.0;10.0;27.0;4.0;100.0;76.0;5.0;5.0;12.0;2.0;100.0;5.0;7.0;56.0;12.0;17.0;3.0;100.0;12.0;8.0;10.0;70.0;1.0;100.0;7.0;4.0;4.0;85.0;0.0;100.0;20.0;3.0;5.0;71.0;1.0;100.0;8.0;10.0;11.0;20.0;17.0;23.0;11.0;;;;;;;;;
1007;Zuid-Holland;2005;-20.0;-41.0;0.0;-27.0;-8.0;-27.0;-20.0;-41.0;0.0;-21.0;-27.0;-8.0;-27.0;100.0;1.0;9.0;34.0;21.0;30.0;3.0;100.0;4.0;24.0;39.0;15.0;12.0;7.0;100.0;5.0;6.0;50.0;20.0;18.0;1.0;100.0;5.0;10.0;59.0;13.0;9.0;4.0;100.0;15.0;34.0;43.0;8.0;100.0;31.0;29.0;6.0;27.0;4.0;2.0;100.0;20.0;26.0;8.0;38.0;3.0;5.0;100.0;19.0;23.0;31.0;16.0;3.0;8.0;100.0;3.0;5.0;46.0;33.0;11.0;2.0;100.0;47.0;14.0;9.0;26.0;3.0;100.0;74.0;5.0;4.0;14.0;3.0;100.0;4.0;7.0;56.0;12.0;18.0;3.0;100.0;11.0;9.0;12.0;67.0;1.0;100.0;5.0;5.0;5.0;84.0;1.0;100.0;20.0;4.0;5.0;70.0;1.0;100.0;8.0;9.0;12.0;22.0;16.0;22.0;12.0;;;;;;;;;
1008;Zuid-Holland;2006 1e kwartaal;-9.0;-13.0;15.0;-20.0;-4.0;-22.0;1.0;-13.0;15.0;-15.0;-20.0;-4.0;-22.0;100.0;3.0;21.0;35.0;16.0;21.0;4.0;100.0;7.0;31.0;36.0;13.0;9.0;5.0;100.0;6.0;9.0;48.0;15.0;20.0;1.0;100.0;8.0;10.0;56.0;12.0;10.0;4.0;100.0;15.0;38.0;37.0;9.0;100.0;25.0;29.0;6.0;34.0;3.0;2.0;100.0;24.0;31.0;6.0;33.0;2.0;5.0;100.0;10.0;18.0;29.0;29.0;6.0;8.0;100.0;2.0;5.0;46.0;32.0;11.0;3.0;100.0;46.0;15.0;11.0;23.0;5.0;100.0;74.0;6.0;6.0;12.0;2.0;100.0;6.0;7.0;54.0;11.0;18.0;4.0;100.0;13.0;11.0;12.0;63.0;1.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;23.0;4.0;5.0;68.0;1.0;100.0;6.0;9.0;10.0;20.0;13.0;29.0;13.0;;;;;;;;;
1009;Zuid-Holland;2006 2e kwartaal;3.0;7.0;31.0;-17.0;1.0;-6.0;19.0;7.0;31.0;-7.0;-17.0;1.0;-6.0;100.0;8.0;25.0;35.0;12.0;14.0;6.0;100.0;8.0;35.0;36.0;8.0;5.0;8.0;100.0;8.0;9.0;48.0;15.0;19.0;2.0;100.0;7.0;11.0;62.0;11.0;5.0;4.0;100.0;21.0;40.0;27.0;11.0;100.0;24.0;30.0;7.0;34.0;2.0;3.0;100.0;22.0;30.0;5.0;35.0;2.0;5.0;100.0;13.0;15.0;22.0;30.0;11.0;9.0;100.0;2.0;5.0;45.0;33.0;14.0;3.0;100.0;53.0;12.0;9.0;23.0;3.0;100.0;74.0;3.0;4.0;15.0;3.0;100.0;6.0;8.0;56.0;10.0;18.0;3.0;100.0;11.0;9.0;10.0;68.0;1.0;100.0;4.0;6.0;5.0;85.0;0.0;100.0;22.0;5.0;5.0;68.0;0.0;100.0;6.0;9.0;10.0;21.0;15.0;25.0;13.0;;;;;;;;;
1010;Zuid-Holland;2006 3e kwartaal;8.0;19.0;24.0;-11.0;4.0;5.0;21.0;19.0;24.0;0.0;-11.0;4.0;5.0;100.0;12.0;28.0;34.0;10.0;11.0;6.0;100.0;9.0;28.0;35.0;8.0;5.0;14.0;100.0;6.0;12.0;52.0;14.0;15.0;1.0;100.0;5.0;12.0;65.0;7.0;5.0;7.0;100.0;24.0;45.0;19.0;13.0;100.0;21.0;33.0;9.0;32.0;2.0;4.0;100.0;23.0;35.0;6.0;25.0;2.0;8.0;100.0;4.0;8.0;27.0;35.0;16.0;10.0;100.0;2.0;3.0;45.0;36.0;12.0;3.0;100.0;53.0;13.0;9.0;21.0;4.0;100.0;74.0;6.0;4.0;13.0;3.0;100.0;3.0;11.0;60.0;8.0;15.0;3.0;100.0;13.0;9.0;14.0;62.0;1.0;100.0;3.0;6.0;5.0;86.0;0.0;100.0;21.0;5.0;3.0;71.0;1.0;100.0;8.0;8.0;13.0;20.0;15.0;22.0;14.0;;;;;;;;;
1011;Zuid-Holland;2006 4e kwartaal;6.0;17.0;25.0;-16.0;3.0;2.0;21.0;17.0;25.0;-3.0;-16.0;3.0;2.0;100.0;12.0;27.0;32.0;11.0;12.0;6.0;100.0;6.0;32.0;34.0;8.0;5.0;16.0;100.0;7.0;7.0;55.0;17.0;13.0;1.0;100.0;6.0;14.0;58.0;12.0;5.0;5.0;100.0;25.0;41.0;22.0;12.0;100.0;23.0;32.0;7.0;33.0;1.0;5.0;100.0;28.0;36.0;5.0;23.0;1.0;7.0;100.0;4.0;9.0;28.0;36.0;12.0;10.0;100.0;1.0;6.0;43.0;33.0;15.0;3.0;100.0;50.0;16.0;10.0;21.0;3.0;100.0;75.0;7.0;3.0;11.0;4.0;100.0;5.0;8.0;60.0;10.0;13.0;4.0;100.0;14.0;11.0;14.0;60.0;1.0;100.0;3.0;7.0;4.0;85.0;0.0;100.0;21.0;5.0;6.0;67.0;1.0;100.0;7.0;9.0;10.0;17.0;17.0;25.0;15.0;;;;;;;;;
1012;Zuid-Holland;2006;2.0;7.0;24.0;-16.0;1.0;-5.0;15.0;7.0;24.0;-7.0;-16.0;1.0;-5.0;100.0;8.0;25.0;34.0;12.0;14.0;5.0;100.0;8.0;31.0;35.0;9.0;6.0;11.0;100.0;7.0;9.0;51.0;15.0;17.0;1.0;100.0;6.0;12.0;60.0;11.0;6.0;5.0;100.0;21.0;41.0;26.0;11.0;100.0;23.0;31.0;7.0;33.0;2.0;3.0;100.0;24.0;33.0;6.0;29.0;2.0;6.0;100.0;8.0;13.0;26.0;32.0;11.0;9.0;100.0;2.0;5.0;45.0;33.0;13.0;3.0;100.0;51.0;14.0;10.0;22.0;4.0;100.0;75.0;5.0;4.0;13.0;3.0;100.0;5.0;8.0;57.0;10.0;16.0;4.0;100.0;13.0;10.0;13.0;63.0;1.0;100.0;3.0;6.0;5.0;85.0;0.0;100.0;22.0;5.0;5.0;68.0;1.0;100.0;6.0;9.0;11.0;20.0;15.0;25.0;14.0;;;;;;;;;
1013;Zuid-Holland;2007 1e kwartaal;13.0;25.0;23.0;3.0;5.0;10.0;24.0;25.0;23.0;6.0;3.0;5.0;10.0;100.0;13.0;28.0;39.0;9.0;7.0;5.0;100.0;6.0;28.0;44.0;7.0;4.0;12.0;100.0;8.0;14.0;59.0;12.0;6.0;1.0;100.0;5.0;14.0;62.0;9.0;5.0;5.0;100.0;28.0;42.0;18.0;12.0;100.0;16.0;33.0;8.0;37.0;1.0;4.0;100.0;26.0;33.0;3.0;31.0;1.0;6.0;100.0;6.0;7.0;27.0;33.0;15.0;11.0;100.0;1.0;2.0;49.0;34.0;12.0;2.0;100.0;49.0;16.0;9.0;22.0;4.0;100.0;72.0;5.0;6.0;13.0;4.0;100.0;7.0;8.0;57.0;10.0;15.0;3.0;100.0;13.0;10.0;13.0;63.0;1.0;100.0;5.0;5.0;5.0;85.0;1.0;100.0;21.0;6.0;5.0;67.0;0.0;100.0;7.0;7.0;11.0;20.0;17.0;25.0;14.0;;;;;;;;;
1014;Zuid-Holland;2007 2e kwartaal;15.0;27.0;21.0;4.0;8.0;15.0;24.0;27.0;21.0;9.0;4.0;8.0;15.0;100.0;14.0;28.0;37.0;8.0;7.0;6.0;100.0;6.0;27.0;43.0;8.0;5.0;12.0;100.0;10.0;13.0;58.0;9.0;10.0;0.0;100.0;6.0;13.0;67.0;8.0;2.0;3.0;100.0;31.0;39.0;16.0;14.0;100.0;14.0;39.0;7.0;36.0;2.0;2.0;100.0;26.0;34.0;5.0;26.0;2.0;7.0;100.0;9.0;11.0;23.0;34.0;13.0;10.0;100.0;3.0;5.0;41.0;33.0;15.0;2.0;100.0;55.0;15.0;6.0;21.0;3.0;100.0;78.0;4.0;4.0;11.0;3.0;100.0;4.0;8.0;55.0;12.0;14.0;6.0;100.0;11.0;9.0;15.0;62.0;2.0;100.0;4.0;5.0;7.0;83.0;1.0;100.0;21.0;6.0;5.0;67.0;1.0;100.0;7.0;8.0;10.0;16.0;17.0;24.0;17.0;;;;;;;;;
1015;Zuid-Holland;2007 3e kwartaal;11.0;24.0;5.0;3.0;7.0;15.0;14.0;24.0;5.0;8.0;3.0;7.0;15.0;100.0;13.0;26.0;40.0;7.0;8.0;7.0;100.0;5.0;21.0;44.0;15.0;6.0;10.0;100.0;10.0;13.0;57.0;10.0;9.0;1.0;100.0;7.0;14.0;60.0;10.0;4.0;4.0;100.0;34.0;35.0;19.0;12.0;100.0;20.0;30.0;8.0;36.0;1.0;3.0;100.0;30.0;33.0;4.0;28.0;2.0;4.0;100.0;4.0;7.0;34.0;33.0;12.0;8.0;100.0;2.0;4.0;45.0;35.0;13.0;1.0;100.0;56.0;15.0;7.0;19.0;3.0;100.0;78.0;7.0;3.0;10.0;2.0;100.0;5.0;8.0;60.0;13.0;11.0;3.0;100.0;13.0;7.0;13.0;65.0;1.0;100.0;5.0;7.0;6.0;81.0;0.0;100.0;23.0;4.0;5.0;67.0;1.0;100.0;6.0;10.0;13.0;17.0;19.0;21.0;14.0;;;;;;;;;
1016;Zuid-Holland;2007 4e kwartaal;-3.0;2.0;-15.0;-6.0;3.0;2.0;-6.0;2.0;-15.0;0.0;-6.0;3.0;2.0;100.0;8.0;21.0;40.0;12.0;14.0;4.0;100.0;3.0;14.0;44.0;21.0;11.0;7.0;100.0;7.0;10.0;57.0;12.0;12.0;2.0;100.0;8.0;12.0;59.0;12.0;5.0;4.0;100.0;26.0;39.0;23.0;12.0;100.0;25.0;38.0;8.0;26.0;1.0;2.0;100.0;36.0;38.0;4.0;16.0;2.0;4.0;100.0;5.0;12.0;36.0;29.0;9.0;10.0;100.0;3.0;5.0;45.0;35.0;10.0;2.0;100.0;50.0;16.0;10.0;20.0;4.0;100.0;73.0;7.0;4.0;13.0;3.0;100.0;7.0;8.0;57.0;10.0;15.0;3.0;100.0;11.0;11.0;14.0;63.0;1.0;100.0;3.0;6.0;6.0;84.0;1.0;100.0;22.0;7.0;5.0;65.0;1.0;100.0;9.0;10.0;12.0;19.0;15.0;21.0;14.0;;;;;;;;;
1017;Zuid-Holland;2007;9.0;19.0;8.0;1.0;6.0;11.0;14.0;19.0;8.0;6.0;1.0;6.0;11.0;100.0;12.0;26.0;39.0;9.0;9.0;5.0;100.0;5.0;22.0;44.0;13.0;6.0;10.0;100.0;9.0;12.0;58.0;11.0;9.0;1.0;100.0;6.0;13.0;62.0;10.0;4.0;4.0;100.0;30.0;39.0;19.0;13.0;100.0;19.0;35.0;8.0;34.0;1.0;3.0;100.0;30.0;34.0;4.0;25.0;2.0;5.0;100.0;6.0;9.0;30.0;32.0;12.0;10.0;100.0;2.0;4.0;45.0;34.0;12.0;2.0;100.0;53.0;15.0;8.0;21.0;3.0;100.0;75.0;6.0;4.0;12.0;3.0;100.0;6.0;8.0;57.0;11.0;14.0;4.0;100.0;12.0;9.0;14.0;63.0;2.0;100.0;5.0;6.0;6.0;83.0;1.0;100.0;22.0;6.0;5.0;67.0;1.0;100.0;7.0;9.0;11.0;18.0;17.0;23.0;15.0;;;;;;;;;
1018;Zuid-Holland;2008 1e kwartaal;-3.0;-6.0;-20.0;-1.0;6.0;5.0;-13.0;-6.0;-20.0;3.0;-1.0;6.0;5.0;100.0;5.0;19.0;44.0;17.0;12.0;4.0;100.0;2.0;12.0;44.0;24.0;10.0;9.0;100.0;9.0;12.0;56.0;13.0;10.0;1.0;100.0;7.0;13.0;64.0;9.0;4.0;4.0;100.0;24.0;44.0;19.0;13.0;100.0;27.0;41.0;11.0;18.0;1.0;3.0;100.0;32.0;41.0;4.0;18.0;1.0;4.0;100.0;5.0;11.0;43.0;25.0;6.0;10.0;100.0;2.0;3.0;44.0;38.0;12.0;1.0;100.0;57.0;13.0;8.0;19.0;4.0;100.0;78.0;6.0;4.0;10.0;2.0;100.0;5.0;6.0;59.0;10.0;15.0;5.0;100.0;12.0;11.0;16.0;60.0;1.0;100.0;4.0;6.0;4.0;87.0;0.0;100.0;24.0;4.0;6.0;65.0;1.0;100.0;9.0;8.0;14.0;19.0;18.0;21.0;13.0;;;;;;;;;
1019;Zuid-Holland;2008 2e kwartaal;-15.0;-32.0;-36.0;-6.0;-1.0;-3.0;-34.0;-32.0;-36.0;-3.0;-6.0;-1.0;-3.0;100.0;2.0;8.0;41.0;21.0;21.0;6.0;100.0;1.0;8.0;40.0;27.0;17.0;7.0;100.0;9.0;11.0;53.0;15.0;11.0;1.0;100.0;5.0;9.0;67.0;9.0;6.0;4.0;100.0;21.0;42.0;24.0;12.0;100.0;33.0;45.0;7.0;12.0;0.0;3.0;100.0;26.0;45.0;7.0;15.0;2.0;5.0;100.0;6.0;12.0;43.0;20.0;6.0;14.0;100.0;2.0;5.0;46.0;33.0;11.0;2.0;100.0;50.0;13.0;10.0;23.0;4.0;100.0;77.0;5.0;3.0;11.0;4.0;100.0;5.0;7.0;55.0;11.0;18.0;4.0;100.0;12.0;10.0;13.0;64.0;2.0;100.0;5.0;6.0;5.0;83.0;1.0;100.0;18.0;3.0;7.0;71.0;1.0;100.0;7.0;10.0;10.0;19.0;18.0;21.0;14.0;;;;;;;;;
1020;Zuid-Holland;2008 3e kwartaal;-22.0;-49.0;-43.0;-4.0;-5.0;-11.0;-46.0;-49.0;-43.0;-6.0;-4.0;-5.0;-11.0;100.0;1.0;5.0;32.0;27.0;27.0;7.0;100.0;1.0;6.0;34.0;32.0;19.0;7.0;100.0;7.0;14.0;52.0;15.0;11.0;1.0;100.0;6.0;10.0;60.0;15.0;5.0;3.0;100.0;17.0;44.0;28.0;11.0;100.0;40.0;38.0;7.0;12.0;1.0;3.0;100.0;24.0;46.0;8.0;15.0;0.0;6.0;100.0;7.0;17.0;44.0;15.0;4.0;12.0;100.0;2.0;4.0;45.0;38.0;10.0;2.0;100.0;56.0;14.0;8.0;19.0;3.0;100.0;78.0;6.0;5.0;9.0;2.0;100.0;4.0;5.0;56.0;15.0;16.0;4.0;100.0;12.0;10.0;13.0;64.0;1.0;100.0;3.0;5.0;3.0;88.0;1.0;100.0;21.0;5.0;4.0;69.0;1.0;100.0;8.0;10.0;13.0;20.0;16.0;20.0;13.0;;;;;;;;;
1021;Zuid-Holland;2008 4e kwartaal;-29.0;-61.0;-47.0;-7.0;-8.0;-21.0;-54.0;-61.0;-47.0;-12.0;-7.0;-8.0;-21.0;100.0;1.0;2.0;30.0;28.0;36.0;3.0;100.0;2.0;8.0;24.0;31.0;27.0;8.0;100.0;8.0;9.0;59.0;14.0;10.0;0.0;100.0;6.0;8.0;60.0;16.0;6.0;5.0;100.0;17.0;36.0;38.0;8.0;100.0;26.0;35.0;7.0;28.0;2.0;2.0;100.0;27.0;27.0;5.0;26.0;10.0;4.0;100.0;39.0;27.0;20.0;5.0;2.0;7.0;100.0;3.0;6.0;43.0;34.0;12.0;2.0;100.0;50.0;13.0;12.0;23.0;2.0;100.0;76.0;5.0;5.0;11.0;3.0;100.0;4.0;6.0;56.0;14.0;15.0;4.0;100.0;10.0;12.0;14.0;63.0;2.0;100.0;3.0;6.0;4.0;86.0;0.0;100.0;20.0;7.0;7.0;66.0;1.0;100.0;9.0;6.0;10.0;19.0;19.0;24.0;15.0;;;;;;;;;
