ID;VerdachtenNaarSoortMisdrijf;Regio;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
3174;Totaal verdachten van misdrijven;Maasland;2003;40.0;7.0
3175;Totaal verdachten van misdrijven;Maasland;2004;;
3176;Totaal verdachten van misdrijven;Maasland;2005;;
3177;Totaal verdachten van misdrijven;Maasland;2006;;
3178;Totaal verdachten van misdrijven;Maasland;2007;;
3179;Totaal verdachten van misdrijven;Maasland;2008;;
3180;Totaal verdachten van misdrijven;Maassluis;1999;290.0;10.0
3181;Totaal verdachten van misdrijven;Maassluis;2000;300.0;11.0
3182;Totaal verdachten van misdrijven;Maassluis;2001;260.0;9.0
3183;Totaal verdachten van misdrijven;Maassluis;2002;390.0;14.0
3184;Totaal verdachten van misdrijven;Maassluis;2003;450.0;16.0
3185;Totaal verdachten van misdrijven;Maassluis;2004;460.0;17.0
3186;Totaal verdachten van misdrijven;Maassluis;2005;520.0;19.0
3187;Totaal verdachten van misdrijven;Maassluis;2006;560.0;21.0
3188;Totaal verdachten van misdrijven;Maassluis;2007;540.0;20.0
3189;Totaal verdachten van misdrijven;Maassluis;2008;430.0;16.0
3190;Totaal verdachten van misdrijven;Maastricht;1999;1370.0;13.0
3191;Totaal verdachten van misdrijven;Maastricht;2000;1260.0;12.0
3192;Totaal verdachten van misdrijven;Maastricht;2001;1230.0;11.0
3193;Totaal verdachten van misdrijven;Maastricht;2002;1380.0;13.0
3194;Totaal verdachten van misdrijven;Maastricht;2003;1540.0;14.0
3195;Totaal verdachten van misdrijven;Maastricht;2004;1630.0;15.0
3196;Totaal verdachten van misdrijven;Maastricht;2005;1640.0;15.0
3197;Totaal verdachten van misdrijven;Maastricht;2006;1520.0;14.0
3198;Totaal verdachten van misdrijven;Maastricht;2007;1560.0;15.0
3199;Totaal verdachten van misdrijven;Maastricht;2008;1430.0;13.0
3200;Totaal verdachten van misdrijven;Margraten;1999;70.0;6.0
3201;Totaal verdachten van misdrijven;Margraten;2000;70.0;6.0
3202;Totaal verdachten van misdrijven;Margraten;2001;70.0;6.0
3203;Totaal verdachten van misdrijven;Margraten;2002;80.0;7.0
3204;Totaal verdachten van misdrijven;Margraten;2003;90.0;8.0
3205;Totaal verdachten van misdrijven;Margraten;2004;100.0;8.0
3206;Totaal verdachten van misdrijven;Margraten;2005;110.0;9.0
3207;Totaal verdachten van misdrijven;Margraten;2006;120.0;10.0
3208;Totaal verdachten van misdrijven;Margraten;2007;120.0;10.0
3209;Totaal verdachten van misdrijven;Margraten;2008;120.0;10.0
3210;Totaal verdachten van misdrijven;Markelo;1999;60.0;10.0
3211;Totaal verdachten van misdrijven;Markelo;2000;30.0;5.0
3212;Totaal verdachten van misdrijven;Markelo;2001;;
3213;Totaal verdachten van misdrijven;Markelo;2002;;
3214;Totaal verdachten van misdrijven;Markelo;2003;;
3215;Totaal verdachten van misdrijven;Markelo;2004;;
3216;Totaal verdachten van misdrijven;Markelo;2005;;
3217;Totaal verdachten van misdrijven;Markelo;2006;;
3218;Totaal verdachten van misdrijven;Markelo;2007;;
3219;Totaal verdachten van misdrijven;Markelo;2008;;
3220;Totaal verdachten van misdrijven;De Marne;1999;70.0;7.0
3221;Totaal verdachten van misdrijven;De Marne;2000;70.0;7.0
3222;Totaal verdachten van misdrijven;De Marne;2001;70.0;7.0
3223;Totaal verdachten van misdrijven;De Marne;2002;70.0;8.0
3224;Totaal verdachten van misdrijven;De Marne;2003;80.0;8.0
3225;Totaal verdachten van misdrijven;De Marne;2004;90.0;10.0
3226;Totaal verdachten van misdrijven;De Marne;2005;130.0;13.0
3227;Totaal verdachten van misdrijven;De Marne;2006;110.0;12.0
3228;Totaal verdachten van misdrijven;De Marne;2007;110.0;12.0
3229;Totaal verdachten van misdrijven;De Marne;2008;120.0;13.0
3230;Totaal verdachten van misdrijven;Marum;1999;70.0;9.0
3231;Totaal verdachten van misdrijven;Marum;2000;50.0;7.0
3232;Totaal verdachten van misdrijven;Marum;2001;60.0;7.0
3233;Totaal verdachten van misdrijven;Marum;2002;60.0;7.0
3234;Totaal verdachten van misdrijven;Marum;2003;90.0;10.0
3235;Totaal verdachten van misdrijven;Marum;2004;80.0;9.0
3236;Totaal verdachten van misdrijven;Marum;2005;110.0;13.0
3237;Totaal verdachten van misdrijven;Marum;2006;110.0;13.0
3238;Totaal verdachten van misdrijven;Marum;2007;110.0;12.0
3239;Totaal verdachten van misdrijven;Marum;2008;100.0;11.0
3240;Totaal verdachten van misdrijven;Medemblik;1999;70.0;11.0
3241;Totaal verdachten van misdrijven;Medemblik;2000;70.0;10.0
3242;Totaal verdachten van misdrijven;Medemblik;2001;60.0;9.0
3243;Totaal verdachten van misdrijven;Medemblik;2002;100.0;14.0
3244;Totaal verdachten van misdrijven;Medemblik;2003;90.0;13.0
3245;Totaal verdachten van misdrijven;Medemblik;2004;110.0;16.0
3246;Totaal verdachten van misdrijven;Medemblik;2005;100.0;14.0
3247;Totaal verdachten van misdrijven;Medemblik;2006;80.0;12.0
3248;Totaal verdachten van misdrijven;Medemblik;2007;240.0;10.0
3249;Totaal verdachten van misdrijven;Medemblik;2008;260.0;11.0
3250;Totaal verdachten van misdrijven;Meerlo-Wanssum;1999;20.0;3.0
3251;Totaal verdachten van misdrijven;Meerlo-Wanssum;2000;20.0;3.0
3252;Totaal verdachten van misdrijven;Meerlo-Wanssum;2001;20.0;4.0
3253;Totaal verdachten van misdrijven;Meerlo-Wanssum;2002;30.0;4.0
3254;Totaal verdachten van misdrijven;Meerlo-Wanssum;2003;20.0;3.0
3255;Totaal verdachten van misdrijven;Meerlo-Wanssum;2004;30.0;5.0
3256;Totaal verdachten van misdrijven;Meerlo-Wanssum;2005;30.0;4.0
3257;Totaal verdachten van misdrijven;Meerlo-Wanssum;2006;40.0;6.0
3258;Totaal verdachten van misdrijven;Meerlo-Wanssum;2007;30.0;5.0
3259;Totaal verdachten van misdrijven;Meerlo-Wanssum;2008;40.0;7.0
3260;Totaal verdachten van misdrijven;Meerssen;1999;90.0;5.0
3261;Totaal verdachten van misdrijven;Meerssen;2000;120.0;7.0
3262;Totaal verdachten van misdrijven;Meerssen;2001;110.0;6.0
3263;Totaal verdachten van misdrijven;Meerssen;2002;130.0;8.0
3264;Totaal verdachten van misdrijven;Meerssen;2003;130.0;8.0
3265;Totaal verdachten van misdrijven;Meerssen;2004;110.0;7.0
3266;Totaal verdachten van misdrijven;Meerssen;2005;160.0;9.0
3267;Totaal verdachten van misdrijven;Meerssen;2006;110.0;7.0
3268;Totaal verdachten van misdrijven;Meerssen;2007;160.0;9.0
3269;Totaal verdachten van misdrijven;Meerssen;2008;170.0;10.0
3270;Totaal verdachten van misdrijven;Meijel;1999;30.0;6.0
3271;Totaal verdachten van misdrijven;Meijel;2000;30.0;6.0
3272;Totaal verdachten van misdrijven;Meijel;2001;30.0;6.0
3273;Totaal verdachten van misdrijven;Meijel;2002;30.0;6.0
3274;Totaal verdachten van misdrijven;Meijel;2003;30.0;5.0
3275;Totaal verdachten van misdrijven;Meijel;2004;30.0;6.0
3276;Totaal verdachten van misdrijven;Meijel;2005;30.0;6.0
3277;Totaal verdachten van misdrijven;Meijel;2006;20.0;4.0
3278;Totaal verdachten van misdrijven;Meijel;2007;40.0;7.0
3279;Totaal verdachten van misdrijven;Meijel;2008;40.0;7.0
3280;Totaal verdachten van misdrijven;Menaldumadeel;1999;50.0;5.0
3281;Totaal verdachten van misdrijven;Menaldumadeel;2000;50.0;4.0
3282;Totaal verdachten van misdrijven;Menaldumadeel;2001;60.0;5.0
3283;Totaal verdachten van misdrijven;Menaldumadeel;2002;70.0;6.0
3284;Totaal verdachten van misdrijven;Menaldumadeel;2003;110.0;9.0
3285;Totaal verdachten van misdrijven;Menaldumadeel;2004;90.0;8.0
3286;Totaal verdachten van misdrijven;Menaldumadeel;2005;90.0;8.0
3287;Totaal verdachten van misdrijven;Menaldumadeel;2006;110.0;10.0
3288;Totaal verdachten van misdrijven;Menaldumadeel;2007;80.0;7.0
3289;Totaal verdachten van misdrijven;Menaldumadeel;2008;90.0;7.0
3290;Totaal verdachten van misdrijven;Menterwolde;1999;80.0;7.0
3291;Totaal verdachten van misdrijven;Menterwolde;2000;90.0;8.0
3292;Totaal verdachten van misdrijven;Menterwolde;2001;90.0;8.0
3293;Totaal verdachten van misdrijven;Menterwolde;2002;70.0;7.0
3294;Totaal verdachten van misdrijven;Menterwolde;2003;100.0;9.0
3295;Totaal verdachten van misdrijven;Menterwolde;2004;120.0;11.0
3296;Totaal verdachten van misdrijven;Menterwolde;2005;140.0;13.0
3297;Totaal verdachten van misdrijven;Menterwolde;2006;120.0;11.0
3298;Totaal verdachten van misdrijven;Menterwolde;2007;140.0;13.0
3299;Totaal verdachten van misdrijven;Menterwolde;2008;140.0;13.0
3300;Totaal verdachten van misdrijven;Meppel;1999;230.0;9.0
3301;Totaal verdachten van misdrijven;Meppel;2000;70.0;3.0
3302;Totaal verdachten van misdrijven;Meppel;2001;310.0;12.0
3303;Totaal verdachten van misdrijven;Meppel;2002;340.0;13.0
3304;Totaal verdachten van misdrijven;Meppel;2003;330.0;13.0
3305;Totaal verdachten van misdrijven;Meppel;2004;310.0;12.0
3306;Totaal verdachten van misdrijven;Meppel;2005;340.0;13.0
3307;Totaal verdachten van misdrijven;Meppel;2006;310.0;12.0
3308;Totaal verdachten van misdrijven;Meppel;2007;340.0;13.0
3309;Totaal verdachten van misdrijven;Meppel;2008;340.0;13.0
3310;Totaal verdachten van misdrijven;Middelburg (Z.);1999;430.0;11.0
3311;Totaal verdachten van misdrijven;Middelburg (Z.);2000;370.0;10.0
3312;Totaal verdachten van misdrijven;Middelburg (Z.);2001;420.0;11.0
3313;Totaal verdachten van misdrijven;Middelburg (Z.);2002;480.0;12.0
3314;Totaal verdachten van misdrijven;Middelburg (Z.);2003;580.0;15.0
3315;Totaal verdachten van misdrijven;Middelburg (Z.);2004;570.0;14.0
3316;Totaal verdachten van misdrijven;Middelburg (Z.);2005;540.0;13.0
3317;Totaal verdachten van misdrijven;Middelburg (Z.);2006;580.0;14.0
3318;Totaal verdachten van misdrijven;Middelburg (Z.);2007;590.0;14.0
3319;Totaal verdachten van misdrijven;Middelburg (Z.);2008;510.0;13.0
3320;Totaal verdachten van misdrijven;Middelharnis;1999;70.0;5.0
3321;Totaal verdachten van misdrijven;Middelharnis;2000;60.0;4.0
3322;Totaal verdachten van misdrijven;Middelharnis;2001;70.0;5.0
3323;Totaal verdachten van misdrijven;Middelharnis;2002;140.0;10.0
3324;Totaal verdachten van misdrijven;Middelharnis;2003;150.0;10.0
3325;Totaal verdachten van misdrijven;Middelharnis;2004;150.0;10.0
3326;Totaal verdachten van misdrijven;Middelharnis;2005;190.0;13.0
3327;Totaal verdachten van misdrijven;Middelharnis;2006;220.0;14.0
3328;Totaal verdachten van misdrijven;Middelharnis;2007;170.0;11.0
3329;Totaal verdachten van misdrijven;Middelharnis;2008;130.0;8.0
3330;Totaal verdachten van misdrijven;Midden-Delfland;1999;;
3331;Totaal verdachten van misdrijven;Midden-Delfland;2000;;
3332;Totaal verdachten van misdrijven;Midden-Delfland;2001;;
3333;Totaal verdachten van misdrijven;Midden-Delfland;2002;;
3334;Totaal verdachten van misdrijven;Midden-Delfland;2003;;
3335;Totaal verdachten van misdrijven;Midden-Delfland;2004;100.0;7.0
3336;Totaal verdachten van misdrijven;Midden-Delfland;2005;130.0;9.0
3337;Totaal verdachten van misdrijven;Midden-Delfland;2006;180.0;12.0
3338;Totaal verdachten van misdrijven;Midden-Delfland;2007;150.0;10.0
3339;Totaal verdachten van misdrijven;Midden-Delfland;2008;120.0;8.0
3340;Totaal verdachten van misdrijven;Midden-Drenthe;1999;;
3341;Totaal verdachten van misdrijven;Midden-Drenthe;2000;90.0;3.0
3342;Totaal verdachten van misdrijven;Midden-Drenthe;2001;220.0;8.0
3343;Totaal verdachten van misdrijven;Midden-Drenthe;2002;230.0;8.0
3344;Totaal verdachten van misdrijven;Midden-Drenthe;2003;180.0;7.0
3345;Totaal verdachten van misdrijven;Midden-Drenthe;2004;250.0;9.0
3346;Totaal verdachten van misdrijven;Midden-Drenthe;2005;300.0;11.0
3347;Totaal verdachten van misdrijven;Midden-Drenthe;2006;310.0;11.0
3348;Totaal verdachten van misdrijven;Midden-Drenthe;2007;360.0;13.0
3349;Totaal verdachten van misdrijven;Midden-Drenthe;2008;350.0;12.0
3350;Totaal verdachten van misdrijven;Middenveld;1999;50.0;2.0
3351;Totaal verdachten van misdrijven;Middenveld;2000;;
3352;Totaal verdachten van misdrijven;Middenveld;2001;;
3353;Totaal verdachten van misdrijven;Middenveld;2002;;
3354;Totaal verdachten van misdrijven;Middenveld;2003;;
3355;Totaal verdachten van misdrijven;Middenveld;2004;;
3356;Totaal verdachten van misdrijven;Middenveld;2005;;
3357;Totaal verdachten van misdrijven;Middenveld;2006;;
3358;Totaal verdachten van misdrijven;Middenveld;2007;;
3359;Totaal verdachten van misdrijven;Middenveld;2008;;
3360;Totaal verdachten van misdrijven;Mierlo;1999;60.0;7.0
3361;Totaal verdachten van misdrijven;Mierlo;2000;40.0;4.0
3362;Totaal verdachten van misdrijven;Mierlo;2001;40.0;4.0
3363;Totaal verdachten van misdrijven;Mierlo;2002;60.0;7.0
3364;Totaal verdachten van misdrijven;Mierlo;2003;60.0;7.0
3365;Totaal verdachten van misdrijven;Mierlo;2004;;
3366;Totaal verdachten van misdrijven;Mierlo;2005;;
3367;Totaal verdachten van misdrijven;Mierlo;2006;;
3368;Totaal verdachten van misdrijven;Mierlo;2007;;
3369;Totaal verdachten van misdrijven;Mierlo;2008;;
3370;Totaal verdachten van misdrijven;Mill en Sint Hubert;1999;50.0;5.0
3371;Totaal verdachten van misdrijven;Mill en Sint Hubert;2000;50.0;6.0
3372;Totaal verdachten van misdrijven;Mill en Sint Hubert;2001;50.0;5.0
3373;Totaal verdachten van misdrijven;Mill en Sint Hubert;2002;60.0;6.0
3374;Totaal verdachten van misdrijven;Mill en Sint Hubert;2003;60.0;6.0
3375;Totaal verdachten van misdrijven;Mill en Sint Hubert;2004;60.0;6.0
3376;Totaal verdachten van misdrijven;Mill en Sint Hubert;2005;60.0;7.0
3377;Totaal verdachten van misdrijven;Mill en Sint Hubert;2006;60.0;6.0
3378;Totaal verdachten van misdrijven;Mill en Sint Hubert;2007;90.0;10.0
3379;Totaal verdachten van misdrijven;Mill en Sint Hubert;2008;70.0;8.0
3380;Totaal verdachten van misdrijven;Millingen aan de Rijn;1999;10.0;2.0
3381;Totaal verdachten van misdrijven;Millingen aan de Rijn;2000;20.0;4.0
3382;Totaal verdachten van misdrijven;Millingen aan de Rijn;2001;30.0;7.0
3383;Totaal verdachten van misdrijven;Millingen aan de Rijn;2002;50.0;9.0
3384;Totaal verdachten van misdrijven;Millingen aan de Rijn;2003;40.0;8.0
3385;Totaal verdachten van misdrijven;Millingen aan de Rijn;2004;30.0;7.0
3386;Totaal verdachten van misdrijven;Millingen aan de Rijn;2005;40.0;9.0
3387;Totaal verdachten van misdrijven;Millingen aan de Rijn;2006;50.0;9.0
3388;Totaal verdachten van misdrijven;Millingen aan de Rijn;2007;50.0;9.0
3389;Totaal verdachten van misdrijven;Millingen aan de Rijn;2008;50.0;9.0
3390;Totaal verdachten van misdrijven;Moerdijk;1999;200.0;6.0
3391;Totaal verdachten van misdrijven;Moerdijk;2000;220.0;7.0
3392;Totaal verdachten van misdrijven;Moerdijk;2001;190.0;6.0
3393;Totaal verdachten van misdrijven;Moerdijk;2002;200.0;6.0
3394;Totaal verdachten van misdrijven;Moerdijk;2003;260.0;8.0
3395;Totaal verdachten van misdrijven;Moerdijk;2004;270.0;8.0
3396;Totaal verdachten van misdrijven;Moerdijk;2005;300.0;9.0
3397;Totaal verdachten van misdrijven;Moerdijk;2006;360.0;11.0
3398;Totaal verdachten van misdrijven;Moerdijk;2007;300.0;10.0
3399;Totaal verdachten van misdrijven;Moerdijk;2008;300.0;9.0
3400;Totaal verdachten van misdrijven;Monster;1999;140.0;8.0
3401;Totaal verdachten van misdrijven;Monster;2000;120.0;7.0
3402;Totaal verdachten van misdrijven;Monster;2001;130.0;8.0
3403;Totaal verdachten van misdrijven;Monster;2002;130.0;8.0
3404;Totaal verdachten van misdrijven;Monster;2003;140.0;8.0
3405;Totaal verdachten van misdrijven;Monster;2004;;
3406;Totaal verdachten van misdrijven;Monster;2005;;
3407;Totaal verdachten van misdrijven;Monster;2006;;
3408;Totaal verdachten van misdrijven;Monster;2007;;
3409;Totaal verdachten van misdrijven;Monster;2008;;
3410;Totaal verdachten van misdrijven;Montferland;1999;;
3411;Totaal verdachten van misdrijven;Montferland;2000;;
3412;Totaal verdachten van misdrijven;Montferland;2001;;
3413;Totaal verdachten van misdrijven;Montferland;2002;;
3414;Totaal verdachten van misdrijven;Montferland;2003;;
3415;Totaal verdachten van misdrijven;Montferland;2004;;
3416;Totaal verdachten van misdrijven;Montferland;2005;320.0;11.0
3417;Totaal verdachten van misdrijven;Montferland;2006;320.0;11.0
3418;Totaal verdachten van misdrijven;Montferland;2007;350.0;12.0
3419;Totaal verdachten van misdrijven;Montferland;2008;340.0;11.0
3420;Totaal verdachten van misdrijven;Montfoort;1999;100.0;9.0
3421;Totaal verdachten van misdrijven;Montfoort;2000;60.0;5.0
3422;Totaal verdachten van misdrijven;Montfoort;2001;70.0;6.0
3423;Totaal verdachten van misdrijven;Montfoort;2002;100.0;9.0
3424;Totaal verdachten van misdrijven;Montfoort;2003;110.0;10.0
3425;Totaal verdachten van misdrijven;Montfoort;2004;130.0;12.0
3426;Totaal verdachten van misdrijven;Montfoort;2005;110.0;10.0
3427;Totaal verdachten van misdrijven;Montfoort;2006;110.0;10.0
3428;Totaal verdachten van misdrijven;Montfoort;2007;110.0;10.0
3429;Totaal verdachten van misdrijven;Montfoort;2008;100.0;9.0
3430;Totaal verdachten van misdrijven;Mook en Middelaar;1999;40.0;7.0
3431;Totaal verdachten van misdrijven;Mook en Middelaar;2000;40.0;6.0
3432;Totaal verdachten van misdrijven;Mook en Middelaar;2001;50.0;7.0
3433;Totaal verdachten van misdrijven;Mook en Middelaar;2002;60.0;9.0
3434;Totaal verdachten van misdrijven;Mook en Middelaar;2003;50.0;8.0
3435;Totaal verdachten van misdrijven;Mook en Middelaar;2004;50.0;8.0
3436;Totaal verdachten van misdrijven;Mook en Middelaar;2005;70.0;10.0
3437;Totaal verdachten van misdrijven;Mook en Middelaar;2006;50.0;7.0
3438;Totaal verdachten van misdrijven;Mook en Middelaar;2007;60.0;8.0
3439;Totaal verdachten van misdrijven;Mook en Middelaar;2008;60.0;9.0
3440;Totaal verdachten van misdrijven;Moordrecht;1999;60.0;9.0
3441;Totaal verdachten van misdrijven;Moordrecht;2000;80.0;13.0
3442;Totaal verdachten van misdrijven;Moordrecht;2001;70.0;11.0
3443;Totaal verdachten van misdrijven;Moordrecht;2002;80.0;12.0
3444;Totaal verdachten van misdrijven;Moordrecht;2003;120.0;18.0
3445;Totaal verdachten van misdrijven;Moordrecht;2004;80.0;11.0
3446;Totaal verdachten van misdrijven;Moordrecht;2005;90.0;14.0
3447;Totaal verdachten van misdrijven;Moordrecht;2006;100.0;15.0
3448;Totaal verdachten van misdrijven;Moordrecht;2007;100.0;14.0
3449;Totaal verdachten van misdrijven;Moordrecht;2008;80.0;12.0
3450;Totaal verdachten van misdrijven;Muiden;1999;40.0;7.0
3451;Totaal verdachten van misdrijven;Muiden;2000;40.0;6.0
3452;Totaal verdachten van misdrijven;Muiden;2001;40.0;7.0
3453;Totaal verdachten van misdrijven;Muiden;2002;50.0;9.0
3454;Totaal verdachten van misdrijven;Muiden;2003;70.0;12.0
3455;Totaal verdachten van misdrijven;Muiden;2004;80.0;14.0
3456;Totaal verdachten van misdrijven;Muiden;2005;60.0;11.0
3457;Totaal verdachten van misdrijven;Muiden;2006;70.0;12.0
3458;Totaal verdachten van misdrijven;Muiden;2007;80.0;14.0
3459;Totaal verdachten van misdrijven;Muiden;2008;60.0;12.0
3460;Totaal verdachten van misdrijven;Naaldwijk;1999;200.0;8.0
3461;Totaal verdachten van misdrijven;Naaldwijk;2000;200.0;8.0
3462;Totaal verdachten van misdrijven;Naaldwijk;2001;200.0;8.0
3463;Totaal verdachten van misdrijven;Naaldwijk;2002;240.0;10.0
3464;Totaal verdachten van misdrijven;Naaldwijk;2003;240.0;10.0
3465;Totaal verdachten van misdrijven;Naaldwijk;2004;;
3466;Totaal verdachten van misdrijven;Naaldwijk;2005;;
3467;Totaal verdachten van misdrijven;Naaldwijk;2006;;
3468;Totaal verdachten van misdrijven;Naaldwijk;2007;;
3469;Totaal verdachten van misdrijven;Naaldwijk;2008;;
3470;Totaal verdachten van misdrijven;Naarden;1999;100.0;7.0
3471;Totaal verdachten van misdrijven;Naarden;2000;80.0;6.0
3472;Totaal verdachten van misdrijven;Naarden;2001;110.0;8.0
3473;Totaal verdachten van misdrijven;Naarden;2002;130.0;9.0
3474;Totaal verdachten van misdrijven;Naarden;2003;140.0;10.0
3475;Totaal verdachten van misdrijven;Naarden;2004;120.0;8.0
3476;Totaal verdachten van misdrijven;Naarden;2005;140.0;10.0
3477;Totaal verdachten van misdrijven;Naarden;2006;140.0;10.0
3478;Totaal verdachten van misdrijven;Naarden;2007;140.0;10.0
3479;Totaal verdachten van misdrijven;Naarden;2008;140.0;10.0
3480;Totaal verdachten van misdrijven;Neder-Betuwe;1999;;
3481;Totaal verdachten van misdrijven;Neder-Betuwe;2000;;
3482;Totaal verdachten van misdrijven;Neder-Betuwe;2001;;
3483;Totaal verdachten van misdrijven;Neder-Betuwe;2002;;
3484;Totaal verdachten van misdrijven;Neder-Betuwe;2003;;
3485;Totaal verdachten van misdrijven;Neder-Betuwe;2004;210.0;12.0
3486;Totaal verdachten van misdrijven;Neder-Betuwe;2005;240.0;13.0
3487;Totaal verdachten van misdrijven;Neder-Betuwe;2006;220.0;12.0
3488;Totaal verdachten van misdrijven;Neder-Betuwe;2007;240.0;13.0
3489;Totaal verdachten van misdrijven;Neder-Betuwe;2008;210.0;11.0
3490;Totaal verdachten van misdrijven;Nederhorst den Berg;1999;20.0;6.0
3491;Totaal verdachten van misdrijven;Nederhorst den Berg;2000;20.0;5.0
3492;Totaal verdachten van misdrijven;Nederhorst den Berg;2001;20.0;4.0
3493;Totaal verdachten van misdrijven;Nederhorst den Berg;2002;;
3494;Totaal verdachten van misdrijven;Nederhorst den Berg;2003;;
