ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
218;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2007;2073.5;938.3;1135.2;6989.7;6.2;1118068
219;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2008;2167.4;1017.9;1149.5;6846.1;6.0;1122772
220;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2009;2325.7;1145.2;1180.4;6730.5;5.7;1127830
221;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2010;2441.6;1222.8;1218.9;6578.7;5.4;1132390
222;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2011;2536.1;1319.7;1216.4;6320.9;5.2;1135818
223;Totaal mannen en vrouwen;Totaal alle leeftijden;Overijssel (PV);2012;2496.9;1310.8;1186.2;5853.3;4.9;1138376
224;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1981;;;915.2;9946.8;10.9;130849
225;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1982;;;1001.9;10463.7;10.4;144118
226;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1983;;;1131.4;11556.7;10.2;155209
227;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1984;;;1088.1;11041.4;10.1;165270
228;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1985;;;1053.3;10691.1;10.1;173887
229;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1986;;;1022.5;10299.5;10.1;181336
230;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1987;;;978.2;9746.4;10.0;189575
231;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1988;;;947.7;9562.8;10.1;198298
232;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1989;;;950.0;9065.2;9.5;206982
233;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1990;;;941.6;8846.1;9.4;216671
234;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1991;;;964.4;8909.5;9.2;227163
235;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1992;;;991.4;8886.7;9.0;238093
236;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1993;1363.8;368.4;995.4;8645.3;8.7;248622
237;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1994;1391.6;398.0;993.6;8607.1;8.7;258029
238;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1995;1405.9;438.1;967.8;7911.5;8.2;267494
239;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1996;1406.9;451.9;955.1;7605.3;8.0;277126
240;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1997;1392.8;461.9;930.9;7271.9;7.8;287444
241;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1998;1408.0;476.3;931.6;7056.2;7.6;300014
242;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);1999;1390.2;475.6;914.5;6660.0;7.3;311836
243;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2000;1376.1;484.3;891.8;6277.4;7.0;323052
244;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2001;1434.9;556.4;878.5;5919.7;6.7;335387
245;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2002;1480.1;601.4;878.7;5811.1;6.6;346617
246;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2003;1592.9;676.5;916.4;5817.6;6.3;355781
247;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2004;1700.3;744.0;956.3;5844.9;6.1;362749
248;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2005;1788.8;790.1;998.8;5954.8;6.0;368220
249;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2006;1877.8;858.6;1019.2;5911.8;5.8;372475
250;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2007;2008.5;965.2;1043.3;5865.0;5.6;376549
251;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2008;2046.6;974.9;1071.7;5843.9;5.5;380993
252;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2009;2193.6;1080.0;1113.6;5859.4;5.3;385741
253;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2010;2352.0;1170.4;1181.6;6009.6;5.1;389933
254;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2011;2474.7;1252.9;1221.7;5802.2;4.7;393614
255;Totaal mannen en vrouwen;Totaal alle leeftijden;Flevoland (PV);2012;2443.5;1271.2;1172.3;5579.7;4.8;396911
256;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1981;;;1072.7;14176.5;13.2;1719028
257;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1982;;;1070.2;13835.6;12.9;1728488
258;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1983;;;1076.1;13608.6;12.6;1737003
259;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1984;;;1052.8;12875.4;12.2;1746317
260;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1985;;;1032.0;12432.5;12.0;1756347
261;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1986;;;1004.9;12089.2;12.0;1767311
262;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1987;;;978.3;11460.1;11.7;1777891
263;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1988;;;974.0;11200.5;11.5;1789175
264;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1989;;;992.2;11049.0;11.1;1799632
265;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1990;;;983.7;10731.6;10.9;1811147
266;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1991;;;995.2;10438.9;10.5;1823054
267;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1992;;;987.1;10166.8;10.3;1834085
268;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1993;1354.5;361.6;992.9;9945.8;10.0;1845715
269;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1994;1412.6;397.7;1015.0;9734.1;9.6;1858184
270;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1995;1427.5;425.5;1002.0;9517.8;9.5;1870248
271;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1996;1479.4;476.8;1002.5;9322.5;9.3;1881118
272;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1997;1494.7;505.7;989.0;9014.9;9.1;1891024
273;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1998;1501.2;539.2;962.0;8642.0;9.0;1901732
274;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);1999;1504.2;557.6;946.6;8267.5;8.7;1913014
275;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2000;1506.1;588.3;917.8;7703.9;8.4;1927106
276;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2001;1565.4;652.1;913.3;7526.7;8.2;1941336
277;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2002;1667.3;729.8;937.5;7293.0;7.8;1954801
278;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2003;1778.8;803.4;975.5;7226.1;7.4;1963376
279;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2004;1894.7;864.4;1030.4;7130.6;6.9;1968939
280;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2005;1972.3;918.6;1053.7;7081.5;6.7;1973346
281;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2006;2070.8;1006.5;1064.2;6943.0;6.5;1977450
282;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2007;2165.6;1079.7;1085.9;6794.1;6.3;1980964
283;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2008;2267.7;1150.8;1116.9;6776.8;6.1;1987708
284;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2009;2375.0;1232.5;1142.4;6584.5;5.8;1994837
285;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2010;2507.0;1318.0;1189.0;6535.6;5.5;2001720
286;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2011;2658.3;1426.1;1232.2;6438.1;5.2;2007454
287;Totaal mannen en vrouwen;Totaal alle leeftijden;Gelderland (PV);2012;2694.4;1492.6;1201.7;6140.2;5.1;2012915
288;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1981;;;1188.8;15929.0;13.4;936603
289;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1982;;;1213.2;15667.6;12.9;944560
290;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1983;;;1203.5;15130.3;12.6;951685
291;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1984;;;1155.7;14289.6;12.4;959024
292;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1985;;;1107.4;13783.4;12.4;966992
293;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1986;;;1093.1;13075.8;12.0;976660
294;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1987;;;1064.8;12561.6;11.8;987214
295;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1988;;;1054.8;12013.0;11.4;998869
296;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1989;;;1025.7;11284.2;11.0;1010302
297;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1990;;;985.1;10669.9;10.8;1021543
298;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1991;;;978.8;10292.6;10.5;1032208
299;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1992;;;965.6;10064.3;10.4;1042208
300;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1993;1356.6;405.6;950.9;9676.7;10.2;1051561
301;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1994;1381.1;431.6;949.5;9448.7;10.0;1059705
302;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1995;1406.2;460.9;945.3;9195.1;9.7;1066942
303;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1996;1441.8;496.8;944.9;9091.8;9.6;1075139
304;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1997;1464.0;518.7;945.3;8766.6;9.3;1084107
305;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1998;1453.3;537.6;915.7;8478.7;9.3;1094004
306;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);1999;1441.9;549.1;892.7;7886.8;8.8;1103492
307;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2000;1434.8;579.4;855.5;7138.3;8.3;1113304
308;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2001;1478.9;633.7;845.2;6707.1;7.9;1130785
309;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2002;1569.7;707.7;862.0;6349.0;7.4;1149770
310;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2003;1676.3;788.9;887.3;6221.0;7.0;1160833
311;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2004;1791.2;856.0;935.2;6256.7;6.7;1170054
312;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2005;1854.6;891.9;962.7;6245.1;6.5;1179135
313;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2006;1973.1;965.6;1007.5;6370.8;6.3;1189151
314;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2007;2061.9;1040.5;1021.4;6325.8;6.2;1199872
315;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2008;2159.0;1110.2;1048.8;6262.6;6.0;1209857
316;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2009;2252.2;1186.7;1065.5;6111.7;5.7;1219602
317;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2010;2347.7;1253.6;1094.2;5994.4;5.5;1228520
318;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2011;2446.0;1317.7;1128.3;5853.9;5.2;1236275
319;Totaal mannen en vrouwen;Totaal alle leeftijden;Utrecht (PV);2012;2451.6;1346.3;1105.3;5651.2;5.1;1244826
320;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1981;;;1171.0;16004.1;13.7;2313652
321;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1982;;;1194.0;15828.8;13.3;2309882
322;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1983;;;1188.3;15543.7;13.1;2307717
323;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1984;;;1162.1;14719.1;12.7;2309996
324;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1985;;;1155.7;14294.6;12.4;2317607
325;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1986;;;1128.5;13580.9;12.0;2328932
326;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1987;;;1095.2;12744.1;11.6;2344265
327;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1988;;;1076.2;12201.4;11.3;2359354
328;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1989;;;1061.1;11665.6;11.0;2370922
329;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1990;;;1043.6;11209.3;10.7;2387528
330;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1991;;;1029.6;10948.9;10.6;2409545
331;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1992;;;1044.7;10770.4;10.3;2431108
332;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1993;1359.8;321.2;1038.6;10499.2;10.1;2448873
333;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1994;1391.6;351.0;1040.5;10174.6;9.8;2460573
334;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1995;1401.6;382.9;1018.7;9819.8;9.6;2465613
335;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1996;1421.3;415.4;1005.9;9593.8;9.5;2471542
336;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1997;1437.5;447.6;989.9;9266.4;9.4;2480788
337;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1998;1453.5;487.9;965.6;8938.7;9.3;2495349
338;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);1999;1471.7;523.0;948.7;8413.2;8.9;2510798
339;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2000;1459.3;552.3;907.0;7773.0;8.6;2527090
340;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2001;1499.2;604.6;894.6;7458.1;8.3;2535110
341;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2002;1618.5;684.2;934.3;7353.5;7.9;2542848
342;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2003;1690.0;719.4;970.6;7274.5;7.5;2556992
343;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2004;1844.5;836.1;1008.4;7178.6;7.1;2569592
344;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2005;1918.7;885.4;1033.3;7175.0;6.9;2579297
345;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2006;1961.1;917.5;1043.6;7006.0;6.7;2585816
346;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2007;2068.1;977.4;1090.8;6820.3;6.3;2596243
347;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2008;2150.8;1035.7;1115.1;6695.7;6.0;2613219
348;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2009;2241.5;1094.6;1147.0;6621.1;5.8;2634688
349;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2010;2361.8;1177.5;1184.3;6525.4;5.5;2657133
350;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2011;2458.2;1253.8;1204.4;6291.4;5.2;2676767
351;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Holland (PV);2012;2479.5;1352.4;1127.1;5913.1;5.2;2693610
352;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1981;;;1090.9;14576.2;13.4;3085767
353;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1982;;;1096.6;14301.0;13.0;3095798
354;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1983;;;1110.5;13931.0;12.5;3105137
355;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1984;;;1079.0;13323.2;12.3;3115668
356;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1985;;;1079.9;13053.1;12.1;3130208
357;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1986;;;1064.8;12599.4;11.8;3150642
358;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1987;;;1035.6;12007.7;11.6;3171484
359;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1988;;;1024.0;11737.5;11.5;3192304
360;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1989;;;1025.8;11474.6;11.2;3212006
361;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1990;;;1000.8;10891.0;10.9;3235588
362;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1991;;;995.3;10627.1;10.7;3260609
363;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1992;;;996.3;10404.1;10.4;3285032
364;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1993;1322.6;329.8;992.7;10086.8;10.2;3305752
365;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1994;1386.5;373.3;1013.2;9957.0;9.8;3319703
366;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1995;1424.0;421.1;1002.9;9635.5;9.6;3328106
367;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1996;1438.1;444.4;993.7;9455.4;9.5;3338557
368;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1997;1469.7;481.1;988.6;9112.6;9.2;3352137
369;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1998;1470.6;511.3;959.3;8680.1;9.0;3369488
370;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);1999;1464.1;533.1;931.0;8161.5;8.8;3388395
371;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2000;1472.8;573.0;899.8;7749.9;8.6;3409513
372;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2001;1518.1;638.3;879.7;7343.2;8.3;3431746
373;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2002;1622.7;717.5;905.3;7018.1;7.8;3451366
374;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2003;1719.4;788.3;931.2;6940.1;7.5;3465453
375;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2004;1834.7;862.3;972.5;6902.5;7.1;3474624
376;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2005;1926.1;932.6;993.5;6824.3;6.9;3477719
377;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2006;2045.1;1012.8;1032.2;6862.7;6.6;3476641
378;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2007;2134.2;1074.5;1059.6;6744.4;6.4;3477569
379;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2008;2248.6;1146.2;1102.3;6731.2;6.1;3492009
380;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2009;2380.8;1218.8;1162.0;6611.5;5.7;3513341
381;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2010;2484.1;1274.4;1209.7;6535.4;5.4;3536812
382;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2011;2595.2;1347.0;1248.2;6404.9;5.1;3560077
383;Totaal mannen en vrouwen;Totaal alle leeftijden;Zuid Holland (PV);2012;2600.4;1386.0;1214.4;6146.7;5.1;3577621
384;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1981;;;1098.6;15442.6;14.1;352626
385;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1982;;;1120.3;14818.9;13.2;354298
386;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1983;;;1124.9;14373.9;12.8;355076
387;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1984;;;1076.1;13518.1;12.6;355513
388;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1985;;;1077.1;13095.2;12.2;355613
389;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1986;;;1033.0;12460.3;12.1;355662
390;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1987;;;998.0;11859.5;11.9;355365
391;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1988;;;1004.4;11484.5;11.4;355517
392;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1989;;;1023.5;11288.2;11.0;355790
393;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1990;;;1032.4;10966.2;10.6;356849
394;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1991;;;1041.3;10849.1;10.4;358325
395;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1992;;;1052.4;10596.6;10.1;360225
396;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1993;1437.7;372.9;1064.9;10574.0;9.9;362445
397;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1994;1451.0;374.0;1076.9;10642.6;9.9;364930
398;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1995;1494.7;436.8;1057.9;10723.6;10.1;366500
399;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1996;1533.1;460.2;1072.9;10586.9;9.9;367899
400;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1997;1493.0;462.3;1030.6;9976.4;9.7;369167
401;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1998;1511.2;490.1;1021.2;9593.3;9.4;370279
402;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);1999;1514.1;536.1;978.0;8911.5;9.1;371152
403;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2000;1524.2;595.7;928.6;8348.3;9.0;373436
404;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2001;1594.6;681.9;912.7;7889.3;8.6;375968
405;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2002;1648.3;712.8;935.5;7781.3;8.3;377715
406;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2003;1755.7;801.2;954.5;7720.9;8.1;378645
407;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2004;1849.4;862.9;986.5;7358.7;7.5;379425
408;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2005;1891.6;886.3;1005.4;7041.1;7.0;379994
409;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2006;2018.8;963.2;1055.6;7012.7;6.6;380296
410;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2007;2095.4;1017.7;1077.7;6954.1;6.5;380507
411;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2008;2101.0;1005.8;1095.2;6766.3;6.2;380865
412;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2009;2167.2;1042.9;1124.3;6765.0;6.0;381106
413;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2010;2171.6;1025.8;1145.7;6680.5;5.8;381456
414;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2011;2211.9;1025.8;1186.2;6276.1;5.3;381493
415;Totaal mannen en vrouwen;Totaal alle leeftijden;Zeeland (PV);2012;2210.8;980.6;1230.2;6352.1;5.2;381182
416;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Brabant (PV);1981;;;1134.0;14039.5;12.4;2078433
417;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord Brabant (PV);1982;;;1148.4;13885.8;12.1;2089068
