ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
4430;2872  Blikwaren, lichtmetalen emballage;1 januari 1999;20.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
4431;2872  Blikwaren, lichtmetalen emballage;1 januari 2000;20.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
4432;2872  Blikwaren, lichtmetalen emballage;1 januari 2001;20.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
4433;2872  Blikwaren, lichtmetalen emballage;1 januari 2002;20.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
4434;2872  Blikwaren, lichtmetalen emballage;1 januari 2003;20.0;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0
4435;2872  Blikwaren, lichtmetalen emballage;1 januari 2004;25.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0
4436;2872  Blikwaren, lichtmetalen emballage;1 januari 2005;20.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0
4437;2872  Blikwaren, lichtmetalen emballage;1 januari 2006;20.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0
4438;2873  Draadproductenindustrie;1 januari 1993;35.0;5.0;5.0;0.0;5.0;5.0;5.0;10.0;;;;;;;;
4439;2873  Draadproductenindustrie;1 januari 1994;40.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;
