ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
7084;Elsrijk Oost;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620304;2460.0;4260.0;3750.0;;1.0
7085;Elsrijk Oost;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620304;2240.0;5280.0;3740.0;;1.0
7086;Elsrijk Oost;Eigen woning;Amstelveen                              ;Buurt     ;BU03620304;1430.0;3010.0;2780.0;;1.0
7087;Elsrijk Oost;Huurwoning;Amstelveen                              ;Buurt     ;BU03620304;1080.0;2120.0;2120.0;;1.0
7088;Stadshart;Totaal woningen;Amstelveen                              ;Wijk      ;WK036204  ;590.0;2930.0;2920.0;47.8;1.0
7089;Stadshart;Appartement;Amstelveen                              ;Wijk      ;WK036204  ;430.0;2840.0;2830.0;;1.0
7090;Stadshart;Tussenwoning;Amstelveen                              ;Wijk      ;WK036204  ;1670.0;3340.0;3290.0;;1.0
7091;Stadshart;Hoekwoning;Amstelveen                              ;Wijk      ;WK036204  ;1920.0;3500.0;3320.0;;1.0
7092;Stadshart;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036204  ;2760.0;5260.0;5150.0;;1.0
7093;Stadshart;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036204  ;2870.0;7780.0;7730.0;;1.0
7094;Stadshart;Eigen woning;Amstelveen                              ;Wijk      ;WK036204  ;570.0;3090.0;3070.0;;1.0
7095;Stadshart;Huurwoning;Amstelveen                              ;Wijk      ;WK036204  ;620.0;2730.0;2730.0;;1.0
7096;Stadshart;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620401;590.0;2930.0;2920.0;47.8;1.0
7097;Stadshart;Appartement;Amstelveen                              ;Buurt     ;BU03620401;430.0;2840.0;2830.0;;1.0
7098;Stadshart;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620401;1670.0;3340.0;3290.0;;1.0
7099;Stadshart;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620401;1920.0;3500.0;3320.0;;1.0
7100;Stadshart;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620401;2760.0;5260.0;5150.0;;1.0
7101;Stadshart;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620401;2870.0;7780.0;7730.0;;1.0
7102;Stadshart;Eigen woning;Amstelveen                              ;Buurt     ;BU03620401;570.0;3090.0;3070.0;;1.0
7103;Stadshart;Huurwoning;Amstelveen                              ;Buurt     ;BU03620401;620.0;2730.0;2730.0;;1.0
7104;Uilenstede, Kronenburg;Totaal woningen;Amstelveen                              ;Wijk      ;WK036205  ;1050.0;2130.0;2130.0;;1.0
7105;Uilenstede, Kronenburg;Appartement;Amstelveen                              ;Wijk      ;WK036205  ;1030.0;2090.0;2090.0;;1.0
7106;Uilenstede, Kronenburg;Tussenwoning;Amstelveen                              ;Wijk      ;WK036205  ;2220.0;7220.0;7220.0;;1.0
7107;Uilenstede, Kronenburg;Hoekwoning;Amstelveen                              ;Wijk      ;WK036205  ;2510.0;3890.0;3890.0;;1.0
7108;Uilenstede, Kronenburg;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036205  ;;;;;1.0
7109;Uilenstede, Kronenburg;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036205  ;;;;;1.0
7110;Uilenstede, Kronenburg;Eigen woning;Amstelveen                              ;Wijk      ;WK036205  ;;;;;1.0
7111;Uilenstede, Kronenburg;Huurwoning;Amstelveen                              ;Wijk      ;WK036205  ;1050.0;2140.0;2130.0;;1.0
7112;Uilenstede;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620501;1050.0;2130.0;2130.0;;1.0
7113;Uilenstede;Appartement;Amstelveen                              ;Buurt     ;BU03620501;1030.0;2090.0;2090.0;;1.0
7114;Uilenstede;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620501;2220.0;7220.0;7220.0;;1.0
7115;Uilenstede;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620501;2510.0;3890.0;3890.0;;1.0
7116;Uilenstede;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620501;;;;;1.0
7117;Uilenstede;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620501;;;;;1.0
7118;Uilenstede;Eigen woning;Amstelveen                              ;Buurt     ;BU03620501;;;;;1.0
7119;Uilenstede;Huurwoning;Amstelveen                              ;Buurt     ;BU03620501;1050.0;2140.0;2130.0;;1.0
7120;Kronenburg;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7121;Kronenburg;Appartement;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7122;Kronenburg;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7123;Kronenburg;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7124;Kronenburg;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7125;Kronenburg;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7126;Kronenburg;Eigen woning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7127;Kronenburg;Huurwoning;Amstelveen                              ;Buurt     ;BU03620502;;;;;1.0
7128;Bankras, Kostverloren;Totaal woningen;Amstelveen                              ;Wijk      ;WK036206  ;1090.0;2480.0;2300.0;11.1;1.0
7129;Bankras, Kostverloren;Appartement;Amstelveen                              ;Wijk      ;WK036206  ;790.0;2020.0;1970.0;;1.0
7130;Bankras, Kostverloren;Tussenwoning;Amstelveen                              ;Wijk      ;WK036206  ;1430.0;2950.0;2630.0;;1.0
7131;Bankras, Kostverloren;Hoekwoning;Amstelveen                              ;Wijk      ;WK036206  ;1730.0;3100.0;2770.0;;1.0
7132;Bankras, Kostverloren;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036206  ;660.0;5390.0;4760.0;;1.0
7133;Bankras, Kostverloren;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036206  ;2500.0;5610.0;4470.0;;1.0
7134;Bankras, Kostverloren;Eigen woning;Amstelveen                              ;Wijk      ;WK036206  ;1270.0;3050.0;2820.0;;1.0
7135;Bankras, Kostverloren;Huurwoning;Amstelveen                              ;Wijk      ;WK036206  ;940.0;2030.0;1890.0;;1.0
7136;Heldenbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620601;1080.0;2600.0;2460.0;5.7;1.0
7137;Heldenbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620601;750.0;1900.0;1880.0;;1.0
7138;Heldenbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620601;1460.0;3120.0;2900.0;;1.0
7139;Heldenbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620601;1770.0;3300.0;3090.0;;1.0
7140;Heldenbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620601;590.0;6640.0;5860.0;;1.0
7141;Heldenbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620601;1170.0;5920.0;4670.0;;1.0
7142;Heldenbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620601;1320.0;3330.0;3070.0;;1.0
7143;Heldenbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620601;880.0;2000.0;1960.0;;1.0
7144;Zeestratenbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620602;1180.0;2820.0;2590.0;15.7;1.0
7145;Zeestratenbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620602;810.0;2240.0;2190.0;;1.0
7146;Zeestratenbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620602;1380.0;3160.0;2840.0;;1.0
7147;Zeestratenbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620602;1640.0;3160.0;2690.0;;1.0
7148;Zeestratenbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620602;0.0;3870.0;3770.0;;1.0
7149;Zeestratenbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620602;2940.0;5320.0;4220.0;;1.0
7150;Zeestratenbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620602;1280.0;3220.0;2900.0;;1.0
7151;Zeestratenbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620602;1060.0;2280.0;2170.0;;1.0
7152;Boekenbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620603;970.0;2360.0;2240.0;21.0;1.0
7153;Boekenbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620603;700.0;2080.0;2020.0;;1.0
7154;Boekenbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620603;1590.0;2970.0;2740.0;;1.0
7155;Boekenbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620603;1900.0;3320.0;3160.0;;1.0
7156;Boekenbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620603;2320.0;2640.0;1580.0;;1.0
7157;Boekenbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620603;3890.0;5630.0;4580.0;;1.0
7158;Boekenbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620603;1150.0;2810.0;2650.0;;1.0
7159;Boekenbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620603;830.0;1990.0;1910.0;;1.0
7160;Operabuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620604;1170.0;2170.0;1910.0;;1.0
7161;Operabuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620604;1010.0;1890.0;1830.0;;1.0
7162;Operabuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620604;1330.0;2520.0;2000.0;;1.0
7163;Operabuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620604;1630.0;2560.0;2040.0;;1.0
7164;Operabuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620604;;;;;1.0
7165;Operabuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620604;;;;;1.0
7166;Operabuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620604;1440.0;2680.0;2540.0;;1.0
7167;Operabuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620604;1060.0;1960.0;1660.0;;1.0
7168;Buitengebied Noord;Totaal woningen;Amstelveen                              ;Wijk      ;WK036207  ;2130.0;4210.0;3910.0;;1.0
7169;Buitengebied Noord;Appartement;Amstelveen                              ;Wijk      ;WK036207  ;1560.0;3020.0;3020.0;;1.0
7170;Buitengebied Noord;Tussenwoning;Amstelveen                              ;Wijk      ;WK036207  ;1470.0;3390.0;3210.0;;1.0
7171;Buitengebied Noord;Hoekwoning;Amstelveen                              ;Wijk      ;WK036207  ;1680.0;3150.0;2950.0;;1.0
7172;Buitengebied Noord;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036207  ;2310.0;4490.0;4190.0;;1.0
7173;Buitengebied Noord;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036207  ;2690.0;5100.0;4640.0;;1.0
7174;Buitengebied Noord;Eigen woning;Amstelveen                              ;Wijk      ;WK036207  ;2210.0;4510.0;4140.0;;1.0
7175;Buitengebied Noord;Huurwoning;Amstelveen                              ;Wijk      ;WK036207  ;1870.0;3140.0;3100.0;;1.0
7176;Middelpolder;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620701;2580.0;4670.0;4410.0;;1.0
7177;Middelpolder;Appartement;Amstelveen                              ;Buurt     ;BU03620701;1240.0;3040.0;3040.0;;1.0
7178;Middelpolder;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620701;1950.0;3360.0;2950.0;;1.0
7179;Middelpolder;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620701;2000.0;3680.0;3680.0;;1.0
7180;Middelpolder;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620701;2440.0;4840.0;4470.0;;1.0
7181;Middelpolder;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620701;2880.0;4870.0;4610.0;;1.0
7182;Middelpolder;Eigen woning;Amstelveen                              ;Buurt     ;BU03620701;2660.0;5050.0;4720.0;;1.0
7183;Middelpolder;Huurwoning;Amstelveen                              ;Buurt     ;BU03620701;2280.0;3170.0;3150.0;;1.0
7184;Buurt over Ouderkerk;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620702;1730.0;3800.0;3470.0;;1.0
7185;Buurt over Ouderkerk;Appartement;Amstelveen                              ;Buurt     ;BU03620702;2060.0;2980.0;2980.0;;1.0
7186;Buurt over Ouderkerk;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620702;1430.0;3390.0;3230.0;;1.0
7187;Buurt over Ouderkerk;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620702;1610.0;3030.0;2780.0;;1.0
7188;Buurt over Ouderkerk;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620702;2010.0;3650.0;3490.0;;1.0
7189;Buurt over Ouderkerk;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620702;2230.0;5670.0;4700.0;;1.0
7190;Buurt over Ouderkerk;Eigen woning;Amstelveen                              ;Buurt     ;BU03620702;1780.0;4010.0;3590.0;;1.0
7191;Buurt over Ouderkerk;Huurwoning;Amstelveen                              ;Buurt     ;BU03620702;1560.0;3110.0;3070.0;;1.0
7192;Keizer Karelpark;Totaal woningen;Amstelveen                              ;Wijk      ;WK036208  ;1180.0;2490.0;2330.0;;1.0
7193;Keizer Karelpark;Appartement;Amstelveen                              ;Wijk      ;WK036208  ;980.0;2120.0;2070.0;;1.0
7194;Keizer Karelpark;Tussenwoning;Amstelveen                              ;Wijk      ;WK036208  ;1400.0;2890.0;2580.0;;1.0
7195;Keizer Karelpark;Hoekwoning;Amstelveen                              ;Wijk      ;WK036208  ;1570.0;3210.0;2850.0;;1.0
7196;Keizer Karelpark;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036208  ;2540.0;4460.0;4090.0;;1.0
7197;Keizer Karelpark;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036208  ;2650.0;4820.0;4020.0;;1.0
7198;Keizer Karelpark;Eigen woning;Amstelveen                              ;Wijk      ;WK036208  ;1380.0;3110.0;2860.0;;1.0
7199;Keizer Karelpark;Huurwoning;Amstelveen                              ;Wijk      ;WK036208  ;1030.0;2030.0;1930.0;;1.0
7200;Oude Dorp;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620801;1320.0;2670.0;2550.0;;1.0
7201;Oude Dorp;Appartement;Amstelveen                              ;Buurt     ;BU03620801;960.0;2100.0;2070.0;;1.0
7202;Oude Dorp;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620801;1530.0;2990.0;2690.0;;1.0
7203;Oude Dorp;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620801;1780.0;3930.0;3730.0;;1.0
7204;Oude Dorp;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620801;2880.0;4100.0;4100.0;;1.0
7205;Oude Dorp;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620801;2560.0;4560.0;4280.0;;1.0
7206;Oude Dorp;Eigen woning;Amstelveen                              ;Buurt     ;BU03620801;1500.0;3220.0;3020.0;;1.0
7207;Oude Dorp;Huurwoning;Amstelveen                              ;Buurt     ;BU03620801;1060.0;1890.0;1890.0;;1.0
7208;Kastanjebuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620802;1510.0;3050.0;2810.0;;1.0
7209;Kastanjebuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620802;960.0;2340.0;2330.0;;1.0
7210;Kastanjebuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620802;1590.0;3200.0;2870.0;;1.0
7211;Kastanjebuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620802;1880.0;3290.0;2940.0;;1.0
7212;Kastanjebuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620802;2720.0;5320.0;5080.0;;1.0
7213;Kastanjebuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620802;3070.0;4420.0;3900.0;;1.0
7214;Kastanjebuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620802;1730.0;3580.0;3320.0;;1.0
7215;Kastanjebuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620802;1090.0;2040.0;1860.0;;1.0
7216;Van der Leekbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620803;1440.0;2750.0;2580.0;;1.0
7217;Van der Leekbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620803;1250.0;2390.0;2390.0;;1.0
7218;Van der Leekbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620803;1430.0;2750.0;2540.0;;1.0
7219;Van der Leekbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620803;1590.0;3020.0;2860.0;;1.0
7220;Van der Leekbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620803;2020.0;3430.0;2800.0;;1.0
7221;Van der Leekbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620803;2470.0;5820.0;4430.0;;1.0
7222;Van der Leekbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620803;1620.0;3310.0;3080.0;;1.0
7223;Van der Leekbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620803;1280.0;2270.0;2170.0;;1.0
7224;Populierenbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620804;1050.0;2390.0;2260.0;;1.0
7225;Populierenbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620804;920.0;2190.0;2150.0;;1.0
7226;Populierenbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620804;1280.0;2700.0;2380.0;;1.0
7227;Populierenbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620804;1440.0;3130.0;2770.0;;1.0
7228;Populierenbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620804;2860.0;4030.0;3370.0;;1.0
7229;Populierenbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620804;2930.0;5180.0;3810.0;;1.0
