ID;LeeftijdVanDeMoeder;BurgerlijkeStaatMoeder;VolgordeGeboorteUitDeMoeder;Perioden;LevendgebLeeftijdMoederOp3112_1;LevendgebLftMoederOp3112Rel_2;LevendgebLftMoederLaatsteVerjDag_3
1860;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1960;42;0.46;78
1861;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1961;70;0.54;108
1862;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1962;54;0.44;108
1863;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1963;51;0.44;103
1864;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1964;65;0.59;122
1865;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1965;45;0.42;89
1866;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1966;64;0.6;118
1867;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1967;66;0.61;121
1868;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1968;63;0.58;123
1869;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1969;74;0.68;158
1870;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1970;73;0.67;133
1871;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1971;74;0.67;121
1872;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1972;71;0.63;129
1873;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1973;47;0.41;95
1874;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1974;51;0.43;104
1875;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1975;45;0.39;99
1876;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1976;49;0.41;91
1877;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1977;47;0.39;89
1878;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1978;50;0.41;96
1879;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1979;54;0.44;88
1880;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1980;47;0.39;83
1881;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1981;38;0.32;72
1882;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1982;56;0.47;97
1883;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1983;39;0.33;72
1884;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1984;34;0.28;65
1885;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1985;33;0.28;64
1886;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1986;41;0.36;70
1887;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1987;39;0.36;66
1888;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1988;34;0.34;64
1889;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1989;32;0.34;58
1890;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1990;33;0.37;60
1891;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1991;39;0.44;77
1892;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1992;41;0.47;68
1893;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1993;38;0.43;74
1894;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1994;34;0.38;60
1895;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1995;30;0.33;61
1896;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1996;35;0.39;56
1897;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1997;39;0.45;70
1898;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1998;37;0.43;73
1899;Jonger dan 16 jaar;Niet-gehuwd;Totaal;1999;36;0.4;73
1900;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2000;49;0.53;94
1901;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2001;49;0.52;103
1902;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2002;46;0.48;99
1903;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2003;40;0.42;89
1904;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2004;28;0.29;70
1905;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2005;35;0.35;69
1906;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2006;28;0.28;56
1907;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2007;31;0.32;63
1908;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2008;34;0.35;62
1909;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2009;40;0.41;71
1910;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2010;24;0.25;46
1911;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2011;30;0.32;56
1912;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2012;33;0.34;59
1913;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2013;27;0.27;49
1914;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2014;19;0.19;47
1915;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2015;20;0.2;37
1916;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2016;14;0.14;27
1917;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2017;13;0.13;24
1918;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2018;12;0.12;28
1919;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2019;7;0.07;14
1920;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2020;12;0.13;23
1921;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2021;7;0.07;12
1922;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2022;21;0.23;33
1923;Jonger dan 16 jaar;Niet-gehuwd;Totaal;2023;9;0.09;22
1924;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1950;18;0.23;35
1925;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1951;21;0.27;40
1926;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1952;17;0.22;30
1927;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1953;22;0.27;38
1928;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1954;21;0.25;38
1929;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1955;20;0.24;40
1930;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1956;23;0.28;44
1931;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1957;40;0.47;71
1932;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1958;43;0.46;73
1933;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1959;42;0.43;80
1934;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1960;42;0.46;78
1935;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1961;70;0.54;108
1936;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1962;54;0.44;108
1937;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1963;51;0.44;103
1938;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1964;65;0.59;122
1939;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1965;45;0.42;89
1940;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1966;64;0.6;118
1941;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1967;66;0.61;121
1942;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1968;63;0.58;123
1943;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1969;74;0.68;158
1944;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1970;73;0.67;133
1945;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1971;74;0.67;120
1946;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1972;71;0.63;129
1947;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1973;47;0.41;95
1948;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1974;50;0.43;102
1949;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1975;45;0.39;99
1950;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1976;49;0.41;91
1951;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1977;47;0.39;89
1952;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1978;50;0.41;96
1953;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1979;53;0.43;87
1954;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1980;47;0.39;83
1955;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1981;38;0.32;72
1956;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1982;56;0.47;97
1957;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1983;39;0.33;72
1958;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1984;34;0.28;65
1959;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1985;33;0.28;64
1960;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1986;41;0.36;70
1961;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1987;39;0.36;66
1962;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1988;33;0.33;63
1963;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1989;32;0.34;57
1964;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1990;33;0.37;60
1965;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1991;36;0.41;73
1966;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1992;40;0.46;66
1967;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1993;38;0.43;74
1968;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1994;32;0.36;57
1969;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1995;30;0.33;60
1970;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1996;35;0.39;56
1971;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1997;39;0.45;68
1972;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1998;36;0.41;72
1973;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;1999;36;0.4;73
1974;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2000;47;0.51;92
1975;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2001;49;0.52;102
1976;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2002;45;0.47;97
1977;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2003;40;0.42;87
1978;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2004;28;0.29;69
1979;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2005;34;0.34;68
1980;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2006;28;0.28;56
1981;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2007;31;0.32;62
1982;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2008;34;0.35;62
1983;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2009;40;0.41;71
1984;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2010;24;0.25;45
1985;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2011;30;0.32;56
1986;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2012;33;0.34;59
1987;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2013;27;0.27;48
1988;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2014;19;0.19;47
1989;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2015;20;0.2;37
1990;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2016;13;0.13;26
1991;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2017;13;0.13;24
1992;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2018;12;0.12;28
1993;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2019;7;0.07;14
1994;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2020;12;0.13;23
1995;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2021;7;0.07;12
1996;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2022;21;0.23;33
1997;Jonger dan 16 jaar;Niet-gehuwd;Eerste kind;2023;9;0.09;22
1998;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1950;0;0.0;0
1999;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1951;0;0.0;0
2000;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1952;0;0.0;0
2001;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1953;0;0.0;0
2002;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1954;0;0.0;0
2003;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1955;0;0.0;0
2004;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1956;0;0.0;0
2005;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1957;0;0.0;0
2006;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1958;0;0.0;0
2007;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1959;0;0.0;1
2008;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1960;0;0.0;0
2009;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1961;0;0.0;0
2010;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1962;0;0.0;0
2011;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1963;0;0.0;0
2012;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1964;0;0.0;0
2013;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1965;0;0.0;0
2014;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1966;0;0.0;0
2015;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1967;0;0.0;0
2016;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1968;0;0.0;0
2017;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1969;0;0.0;0
2018;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1970;0;0.0;0
2019;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1971;0;0.0;1
2020;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1972;0;0.0;0
2021;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1973;0;0.0;0
2022;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1974;1;0.01;2
2023;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1975;0;0.0;0
2024;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1976;0;0.0;0
2025;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1977;0;0.0;0
2026;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1978;0;0.0;0
2027;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1979;1;0.01;1
2028;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1980;0;0.0;0
2029;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1981;0;0.0;0
2030;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1982;0;0.0;0
2031;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1983;0;0.0;0
2032;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1984;0;0.0;0
2033;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1985;0;0.0;0
2034;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1986;0;0.0;0
2035;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1987;0;0.0;0
2036;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1988;1;0.01;1
2037;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1989;0;0.0;1
2038;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1990;0;0.0;0
2039;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1991;2;0.02;3
2040;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1992;1;0.01;2
2041;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1993;0;0.0;0
2042;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1994;2;0.02;3
2043;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1995;0;0.0;1
2044;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1996;0;0.0;0
2045;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1997;0;0.0;2
2046;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1998;1;0.01;1
2047;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;1999;0;0.0;0
2048;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2000;2;0.02;2
2049;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2001;0;0.0;1
2050;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2002;1;0.01;2
2051;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2003;0;0.0;2
2052;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2004;0;0.0;1
2053;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2005;1;0.01;1
2054;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2006;0;0.0;0
2055;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2007;0;0.0;1
2056;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2008;0;0.0;0
2057;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2009;0;0.0;0
2058;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2010;0;0.0;1
2059;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2011;0;0.0;0
2060;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2012;0;0.0;0
2061;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2013;0;0.0;1
2062;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2014;0;0.0;0
2063;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2015;0;0.0;0
2064;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2016;1;0.01;1
2065;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2017;0;0.0;0
2066;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2018;0;0.0;0
2067;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2019;0;0.0;0
2068;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2020;0;0.0;0
2069;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2021;0;0.0;0
2070;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2022;0;0.0;0
2071;Jonger dan 16 jaar;Niet-gehuwd;Tweede kind;2023;0;0.0;0
2072;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1950;0;0.0;0
2073;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1951;0;0.0;0
2074;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1952;0;0.0;0
2075;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1953;0;0.0;0
2076;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1954;0;0.0;0
2077;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1955;0;0.0;0
2078;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1956;0;0.0;0
2079;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1957;0;0.0;0
2080;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1958;0;0.0;0
2081;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1959;0;0.0;0
2082;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1960;0;0.0;0
2083;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1961;0;0.0;0
2084;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1962;0;0.0;0
2085;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1963;0;0.0;0
2086;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1964;0;0.0;0
2087;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1965;0;0.0;0
2088;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1966;0;0.0;0
2089;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1967;0;0.0;0
2090;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1968;0;0.0;0
2091;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1969;0;0.0;0
2092;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1970;0;0.0;0
2093;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1971;0;0.0;0
2094;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1972;0;0.0;0
2095;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1973;0;0.0;0
2096;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1974;0;0.0;0
2097;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1975;0;0.0;0
2098;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1976;0;0.0;0
2099;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1977;0;0.0;0
2100;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1978;0;0.0;0
2101;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1979;0;0.0;0
2102;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1980;0;0.0;0
2103;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1981;0;0.0;0
2104;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1982;0;0.0;0
2105;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1983;0;0.0;0
2106;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1984;0;0.0;0
2107;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1985;0;0.0;0
2108;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1986;0;0.0;0
2109;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1987;0;0.0;0
2110;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1988;0;0.0;0
2111;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1989;0;0.0;0
2112;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1990;0;0.0;0
2113;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1991;0;0.0;0
2114;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1992;0;0.0;0
2115;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1993;0;0.0;0
2116;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1994;0;0.0;0
2117;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1995;0;0.0;0
2118;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1996;0;0.0;0
2119;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1997;0;0.0;0
2120;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1998;0;0.0;0
2121;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;1999;0;0.0;0
2122;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2000;0;0.0;0
2123;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2001;0;0.0;0
2124;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2002;0;0.0;0
2125;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2003;0;0.0;0
2126;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2004;0;0.0;0
2127;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2005;0;0.0;0
2128;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2006;0;0.0;0
2129;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2007;0;0.0;0
2130;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2008;0;0.0;0
2131;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2009;0;0.0;0
2132;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2010;0;0.0;0
2133;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2011;0;0.0;0
2134;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2012;0;0.0;0
2135;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2013;0;0.0;0
2136;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2014;0;0.0;0
2137;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2015;0;0.0;0
2138;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2016;0;0.0;0
2139;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2017;0;0.0;0
2140;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2018;0;0.0;0
2141;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2019;0;0.0;0
2142;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2020;0;0.0;0
2143;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2021;0;0.0;0
2144;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2022;0;0.0;0
2145;Jonger dan 16 jaar;Niet-gehuwd;Derde kind;2023;0;0.0;0
2146;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1950;0;0.0;0
2147;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1951;0;0.0;0
2148;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1952;0;0.0;0
2149;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1953;0;0.0;0
2150;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1954;0;0.0;0
2151;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1955;0;0.0;0
2152;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1956;0;0.0;0
2153;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1957;0;0.0;0
2154;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1958;0;0.0;0
2155;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1959;0;0.0;0
2156;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1960;0;0.0;0
2157;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1961;0;0.0;0
2158;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1962;0;0.0;0
2159;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1963;0;0.0;0
2160;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1964;0;0.0;0
2161;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1965;0;0.0;0
2162;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1966;0;0.0;0
2163;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1967;0;0.0;0
2164;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1968;0;0.0;0
2165;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1969;0;0.0;0
2166;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1970;0;0.0;0
2167;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1971;0;0.0;0
2168;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1972;0;0.0;0
2169;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1973;0;0.0;0
2170;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1974;0;0.0;0
2171;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1975;0;0.0;0
2172;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1976;0;0.0;0
2173;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1977;0;0.0;0
2174;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1978;0;0.0;0
2175;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1979;0;0.0;0
2176;Jonger dan 16 jaar;Niet-gehuwd;Vierde of volgende kind;1980;0;0.0;0
