ID;SBI93;Perioden;Waarde_1;VoortschrijdendeWaarde_2;Prijs_3;Volume_4;Waarde_5;CumulatieveWaarde_6;Prijs_7;CumulatievePrijs_8;Volume_9;CumulatieveVolume_10
1688;554 Cafés en dergelijke;1996 mei;86.0;80.0;;;1.5;0.4;;;;
1689;554 Cafés en dergelijke;1996 juni;88.0;80.0;;;-1.0;0.1;;;;
1690;554 Cafés en dergelijke;1996 2e kwartaal;85.0;80.0;;;0.3;0.1;;;;
1691;554 Cafés en dergelijke;1996 juli;87.0;79.0;;;-6.9;-1.1;;;;
1692;554 Cafés en dergelijke;1996 augustus;92.0;79.0;;;0.7;-0.8;;;;
1693;554 Cafés en dergelijke;1996 september;82.0;80.0;;;4.7;-0.2;;;;
1694;554 Cafés en dergelijke;1996 3e kwartaal;87.0;80.0;;;-0.8;-0.2;;;;
1695;554 Cafés en dergelijke;1996 oktober;81.0;80.0;;;10.8;0.8;;;;
1696;554 Cafés en dergelijke;1996 november;80.0;81.0;;;10.4;1.6;;;;
1697;554 Cafés en dergelijke;1996 december;87.0;82.0;;;8.9;2.2;;;;
1698;554 Cafés en dergelijke;1996 4e kwartaal;83.0;82.0;;;10.0;2.2;;;;
1699;554 Cafés en dergelijke;1996;82.0;82.0;;;2.2;2.2;;;;
1700;554 Cafés en dergelijke;1997 januari;72.0;82.0;89.0;81.0;7.3;7.3;;;;
1701;554 Cafés en dergelijke;1997 februari;79.0;82.0;89.0;88.0;4.2;5.6;;;;
1702;554 Cafés en dergelijke;1997 maart;80.0;83.0;89.0;90.0;10.8;7.4;;;;
1703;554 Cafés en dergelijke;1997 1e kwartaal;77.0;83.0;89.0;86.0;7.4;7.4;;;;
1704;554 Cafés en dergelijke;1997 april;83.0;83.0;90.0;92.0;3.2;6.2;;;;
1705;554 Cafés en dergelijke;1997 mei;96.0;84.0;90.0;106.0;11.2;7.4;;;;
1706;554 Cafés en dergelijke;1997 juni;90.0;84.0;90.0;100.0;2.3;6.4;;;;
1707;554 Cafés en dergelijke;1997 2e kwartaal;90.0;84.0;90.0;99.0;5.6;6.4;;;;
1708;554 Cafés en dergelijke;1997 juli;95.0;85.0;91.0;104.0;8.6;6.8;;;;
1709;554 Cafés en dergelijke;1997 augustus;106.0;86.0;91.0;117.0;15.4;8.0;;;;
1710;554 Cafés en dergelijke;1997 september;81.0;86.0;91.0;88.0;-1.9;6.9;;;;
1711;554 Cafés en dergelijke;1997 3e kwartaal;94.0;86.0;91.0;103.0;7.7;6.9;;;;
1712;554 Cafés en dergelijke;1997 oktober;83.0;86.0;91.0;91.0;1.9;6.4;;;;
1713;554 Cafés en dergelijke;1997 november;80.0;86.0;91.0;88.0;-0.1;5.8;;;;
1714;554 Cafés en dergelijke;1997 december;86.0;86.0;91.0;94.0;-1.4;5.2;;;;
1715;554 Cafés en dergelijke;1997 4e kwartaal;83.0;86.0;91.0;91.0;0.1;5.2;;;;
1716;554 Cafés en dergelijke;1997;86.0;86.0;90.0;95.0;5.2;5.2;;;;
1717;554 Cafés en dergelijke;1998 januari;79.0;86.0;92.0;86.0;9.6;9.6;2.9;2.9;6.5;6.5
1718;554 Cafés en dergelijke;1998 februari;85.0;87.0;92.0;92.0;7.6;8.6;2.9;2.9;4.6;5.5
1719;554 Cafés en dergelijke;1998 maart;78.0;87.0;92.0;84.0;-3.1;4.5;2.9;2.9;-5.8;1.6
1720;554 Cafés en dergelijke;1998 1e kwartaal;80.0;87.0;92.0;88.0;4.5;4.5;2.9;2.9;1.6;1.6
1721;554 Cafés en dergelijke;1998 april;88.0;87.0;93.0;95.0;6.5;5.0;2.9;2.9;3.6;2.1
1722;554 Cafés en dergelijke;1998 mei;98.0;87.0;93.0;106.0;2.7;4.5;2.9;2.9;-0.2;1.6
1723;554 Cafés en dergelijke;1998 juni;94.0;88.0;93.0;101.0;4.4;4.5;2.9;2.9;1.5;1.6
1724;554 Cafés en dergelijke;1998 2e kwartaal;94.0;88.0;93.0;101.0;4.4;4.5;2.9;2.9;1.5;1.6
1725;554 Cafés en dergelijke;1998 juli;93.0;88.0;94.0;100.0;-1.4;3.5;2.8;2.9;-4.2;0.7
1726;554 Cafés en dergelijke;1998 augustus;104.0;87.0;94.0;111.0;-2.0;2.7;2.8;2.9;-4.7;-0.1
1727;554 Cafés en dergelijke;1998 september;84.0;88.0;94.0;89.0;4.0;2.8;2.8;2.9;1.1;0.0
1728;554 Cafés en dergelijke;1998 3e kwartaal;94.0;88.0;94.0;100.0;-0.1;2.8;2.8;2.9;-2.8;0.0
1729;554 Cafés en dergelijke;1998 oktober;89.0;88.0;94.0;94.0;7.6;3.3;3.8;2.9;3.7;0.3
1730;554 Cafés en dergelijke;1998 november;83.0;88.0;94.0;87.0;3.4;3.3;3.8;3.0;-0.4;0.3
1731;554 Cafés en dergelijke;1998 december;90.0;89.0;94.0;96.0;5.7;3.5;3.8;3.1;1.9;0.4
1732;554 Cafés en dergelijke;1998 4e kwartaal;87.0;89.0;94.0;93.0;5.6;3.5;3.8;3.1;1.8;0.4
1733;554 Cafés en dergelijke;1998;89.0;89.0;93.0;95.0;3.5;3.5;3.1;3.1;0.4;0.4
1734;554 Cafés en dergelijke;1999 januari;85.0;89.0;95.0;89.0;7.4;7.4;3.7;3.7;3.5;3.5
1735;554 Cafés en dergelijke;1999 februari;91.0;90.0;96.0;94.0;6.9;7.1;4.7;4.2;2.2;2.8
1736;554 Cafés en dergelijke;1999 maart;83.0;90.0;96.0;86.0;7.1;7.1;4.7;4.4;2.4;2.7
1737;554 Cafés en dergelijke;1999 1e kwartaal;86.0;90.0;96.0;90.0;7.1;7.1;4.4;4.4;2.7;2.7
1738;554 Cafés en dergelijke;1999 april;94.0;91.0;96.0;98.0;6.1;6.9;3.7;4.2;2.3;2.6
1739;554 Cafés en dergelijke;1999 mei;102.0;91.0;96.0;106.0;3.4;6.1;3.7;4.1;-0.3;1.9
1740;554 Cafés en dergelijke;1999 juni;101.0;92.0;97.0;105.0;8.2;6.5;4.6;4.2;3.4;2.2
1741;554 Cafés en dergelijke;1999 2e kwartaal;99.0;92.0;96.0;103.0;5.9;6.5;4.0;4.2;1.8;2.2
1742;554 Cafés en dergelijke;1999 juli;105.0;93.0;97.0;109.0;13.1;7.5;3.7;4.1;9.1;3.2
1743;554 Cafés en dergelijke;1999 augustus;105.0;93.0;97.0;108.0;0.6;6.5;3.7;4.1;-2.9;2.3
1744;554 Cafés en dergelijke;1999 september;92.0;93.0;98.0;94.0;10.0;6.9;4.6;4.1;5.2;2.6
1745;554 Cafés en dergelijke;1999 3e kwartaal;101.0;93.0;97.0;104.0;7.6;6.9;4.0;4.1;3.5;2.6
1746;554 Cafés en dergelijke;1999 oktober;93.0;94.0;98.0;95.0;4.3;6.6;3.6;4.1;0.6;2.4
1747;554 Cafés en dergelijke;1999 november;87.0;94.0;98.0;89.0;5.0;6.5;3.6;4.0;1.4;2.4
1748;554 Cafés en dergelijke;1999 december;95.0;94.0;98.0;97.0;4.6;6.3;3.6;4.0;0.9;2.2
1749;554 Cafés en dergelijke;1999 4e kwartaal;91.0;94.0;98.0;93.0;4.6;6.3;3.6;4.0;1.0;2.2
1750;554 Cafés en dergelijke;1999;94.0;94.0;97.0;97.0;6.3;6.3;4.0;4.0;2.2;2.2
1751;554 Cafés en dergelijke;2000 januari;89.0;95.0;99.0;90.0;4.5;4.5;3.5;3.5;1.0;1.0
1752;554 Cafés en dergelijke;2000 februari;83.0;94.0;99.0;84.0;-8.2;-2.1;2.9;3.2;-10.8;-5.1
1753;554 Cafés en dergelijke;2000 maart;101.0;96.0;99.0;101.0;21.0;5.3;3.1;3.1;17.4;2.1
1754;554 Cafés en dergelijke;2000 1e kwartaal;91.0;96.0;99.0;92.0;5.3;5.3;3.1;3.1;2.1;2.1
1755;554 Cafés en dergelijke;2000 april;102.0;96.0;100.0;102.0;8.7;6.2;3.5;3.2;5.0;2.9
1756;554 Cafés en dergelijke;2000 mei;101.0;96.0;100.0;102.0;-0.4;4.7;3.8;3.3;-4.1;1.3
1757;554 Cafés en dergelijke;2000 juni;113.0;97.0;100.0;113.0;11.4;6.0;2.9;3.3;8.3;2.6
1758;554 Cafés en dergelijke;2000 2e kwartaal;105.0;97.0;100.0;106.0;6.5;6.0;3.4;3.3;3.0;2.6
1759;554 Cafés en dergelijke;2000 juli;104.0;97.0;100.0;104.0;-0.9;4.9;3.2;3.3;-3.9;1.6
1760;554 Cafés en dergelijke;2000 augustus;108.0;97.0;100.0;108.0;3.1;4.6;3.3;3.3;-0.2;1.3
1761;554 Cafés en dergelijke;2000 september;101.0;98.0;101.0;101.0;9.7;5.2;2.7;3.2;6.8;1.9
1762;554 Cafés en dergelijke;2000 3e kwartaal;104.0;98.0;100.0;104.0;3.7;5.2;3.1;3.2;0.6;1.9
1763;554 Cafés en dergelijke;2000 oktober;97.0;98.0;101.0;97.0;4.5;5.1;2.9;3.2;1.6;1.9
1764;554 Cafés en dergelijke;2000 november;94.0;99.0;101.0;93.0;8.6;5.4;3.4;3.2;5.0;2.1
1765;554 Cafés en dergelijke;2000 december;106.0;100.0;102.0;104.0;12.2;6.0;3.8;3.2;8.1;2.6
1766;554 Cafés en dergelijke;2000 4e kwartaal;99.0;100.0;101.0;98.0;8.5;6.0;3.4;3.2;4.9;2.6
1767;554 Cafés en dergelijke;2000;100.0;100.0;100.0;100.0;6.0;6.0;3.2;3.2;2.6;2.6
1768;554 Cafés en dergelijke;2001 januari;91.0;100.0;106.0;86.0;2.7;2.7;7.6;7.6;-4.6;-4.6
1769;554 Cafés en dergelijke;2001 februari;100.0;102.0;107.0;94.0;20.1;11.1;8.0;7.8;11.2;3.0
1770;554 Cafés en dergelijke;2001 maart;97.0;101.0;107.0;91.0;-3.5;5.7;7.7;7.8;-10.3;-1.9
1771;554 Cafés en dergelijke;2001 1e kwartaal;96.0;101.0;107.0;90.0;5.7;5.7;7.8;7.8;-1.9;-1.9
1772;554 Cafés en dergelijke;2001 april;103.0;101.0;107.0;96.0;0.7;4.4;7.7;7.8;-6.6;-3.1
1773;554 Cafés en dergelijke;2001 mei;112.0;102.0;108.0;104.0;10.5;5.7;7.8;7.8;2.5;-1.9
1774;554 Cafés en dergelijke;2001 juni;119.0;103.0;108.0;111.0;5.5;5.6;8.1;7.8;-2.4;-2.0
1775;554 Cafés en dergelijke;2001 2e kwartaal;111.0;103.0;108.0;103.0;5.6;5.6;7.9;7.8;-2.2;-2.0
1776;554 Cafés en dergelijke;2001 juli;109.0;103.0;108.0;101.0;4.0;5.4;7.9;7.8;-3.6;-2.3
1777;554 Cafés en dergelijke;2001 augustus;110.0;103.0;109.0;101.0;1.6;4.9;8.4;7.9;-6.2;-2.8
1778;554 Cafés en dergelijke;2001 september;104.0;104.0;109.0;96.0;3.4;4.7;8.2;7.9;-4.4;-3.0
1779;554 Cafés en dergelijke;2001 3e kwartaal;108.0;104.0;108.0;99.0;3.0;4.7;8.1;7.9;-4.8;-3.0
1780;554 Cafés en dergelijke;2001 oktober;100.0;104.0;109.0;92.0;2.7;4.5;8.0;7.9;-4.9;-3.2
1781;554 Cafés en dergelijke;2001 november;100.0;104.0;109.0;91.0;5.7;4.6;7.6;7.9;-1.7;-3.1
1782;554 Cafés en dergelijke;2001 december;113.0;105.0;110.0;103.0;6.9;4.8;7.9;7.9;-0.9;-2.9
1783;554 Cafés en dergelijke;2001 4e kwartaal;104.0;105.0;109.0;96.0;5.2;4.8;7.8;7.9;-2.5;-2.9
1784;554 Cafés en dergelijke;2001;105.0;105.0;108.0;97.0;4.8;4.8;7.9;7.9;-2.9;-2.9
1785;554 Cafés en dergelijke;2002 januari;93.0;105.0;114.0;81.0;1.7;1.7;7.7;7.7;-5.6;-5.6
1786;554 Cafés en dergelijke;2002 februari;97.0;105.0;115.0;84.0;-3.3;-0.9;7.6;7.7;-10.1;-8.0
1787;554 Cafés en dergelijke;2002 maart;100.0;105.0;116.0;86.0;2.8;0.3;8.5;7.9;-5.3;-7.0
1788;554 Cafés en dergelijke;2002 1e kwartaal;96.0;105.0;115.0;84.0;0.3;0.3;7.9;7.9;-7.0;-7.0
1789;554 Cafés en dergelijke;2002 april;106.0;105.0;116.0;91.0;3.2;1.1;8.4;8.1;-4.8;-6.4
1790;554 Cafés en dergelijke;2002 mei;112.0;105.0;116.0;97.0;0.3;0.9;7.9;8.0;-7.0;-6.6
1791;554 Cafés en dergelijke;2002 juni;114.0;105.0;116.0;98.0;-4.1;0.0;7.7;8.0;-11.0;-7.4
1792;554 Cafés en dergelijke;2002 2e kwartaal;111.0;105.0;116.0;95.0;-0.4;0.0;8.0;8.0;-7.7;-7.4
1793;554 Cafés en dergelijke;2002 juli;114.0;105.0;117.0;98.0;4.7;0.7;8.0;8.0;-3.0;-6.8
1794;554 Cafés en dergelijke;2002 augustus;116.0;106.0;117.0;99.0;5.3;1.3;7.4;7.9;-1.9;-6.1
1795;554 Cafés en dergelijke;2002 september;108.0;106.0;117.0;93.0;3.9;1.6;7.5;7.8;-3.3;-5.8
1796;554 Cafés en dergelijke;2002 3e kwartaal;113.0;106.0;117.0;97.0;4.6;1.6;7.6;7.8;-2.7;-5.8
1797;554 Cafés en dergelijke;2002 oktober;99.0;106.0;117.0;84.0;-1.2;1.3;7.4;7.8;-8.1;-6.0
1798;554 Cafés en dergelijke;2002 november;103.0;106.0;117.0;88.0;3.4;1.5;7.5;7.8;-3.9;-5.8
1799;554 Cafés en dergelijke;2002 december;107.0;106.0;117.0;91.0;-5.8;0.8;7.0;7.7;-12.0;-6.4
1800;554 Cafés en dergelijke;2002 4e kwartaal;103.0;106.0;117.0;88.0;-1.4;0.8;7.3;7.7;-8.2;-6.4
1801;554 Cafés en dergelijke;2002;106.0;106.0;116.0;91.0;0.8;0.8;7.7;7.7;-6.4;-6.4
1802;554 Cafés en dergelijke;2003 januari;94.0;106.0;119.0;80.0;1.8;1.8;3.7;3.7;-1.8;-1.8
1803;554 Cafés en dergelijke;2003 februari;91.0;105.0;119.0;76.0;-6.2;-2.3;3.5;3.6;-9.4;-5.7
1804;554 Cafés en dergelijke;2003 maart;101.0;105.0;119.0;84.0;0.8;-1.2;2.9;3.4;-2.1;-4.4
1805;554 Cafés en dergelijke;2003 1e kwartaal;95.0;105.0;119.0;80.0;-1.2;-1.2;3.4;3.4;-4.4;-4.4
1806;554 Cafés en dergelijke;2003 april;105.0;105.0;119.0;88.0;-0.8;-1.1;2.8;3.2;-3.4;-4.2
1807;554 Cafés en dergelijke;2003 mei;114.0;105.0;120.0;95.0;1.1;-0.6;3.3;3.2;-2.1;-3.7
1808;554 Cafés en dergelijke;2003 juni;112.0;105.0;120.0;93.0;-2.4;-0.9;3.4;3.3;-5.6;-4.1
1809;554 Cafés en dergelijke;2003 2e kwartaal;110.0;105.0;120.0;92.0;-0.7;-0.9;3.2;3.3;-3.7;-4.1
1810;554 Cafés en dergelijke;2003 juli;110.0;105.0;121.0;91.0;-3.4;-1.3;3.4;3.3;-6.6;-4.5
1811;554 Cafés en dergelijke;2003 augustus;112.0;105.0;121.0;93.0;-3.1;-1.6;3.6;3.3;-6.5;-4.7
1812;554 Cafés en dergelijke;2003 september;105.0;104.0;121.0;87.0;-3.6;-1.8;3.4;3.3;-6.8;-5.0
1813;554 Cafés en dergelijke;2003 3e kwartaal;109.0;104.0;121.0;90.0;-3.4;-1.8;3.5;3.3;-6.7;-5.0
1814;554 Cafés en dergelijke;2003 oktober;105.0;105.0;121.0;87.0;6.5;-1.0;3.5;3.4;2.9;-4.2
1815;554 Cafés en dergelijke;2003 november;102.0;105.0;121.0;84.0;-0.8;-1.0;3.5;3.4;-4.1;-4.2
1816;554 Cafés en dergelijke;2003 december;106.0;105.0;121.0;88.0;-0.4;-1.0;3.2;3.4;-3.5;-4.2
1817;554 Cafés en dergelijke;2003 4e kwartaal;105.0;105.0;121.0;86.0;1.7;-1.0;3.4;3.4;-1.7;-4.2
1818;554 Cafés en dergelijke;2003;105.0;105.0;120.0;87.0;-1.0;-1.0;3.4;3.4;-4.2;-4.2
1819;554 Cafés en dergelijke;2004 januari;95.0;105.0;121.0;78.0;0.3;0.3;2.4;2.4;-2.1;-2.1
1820;554 Cafés en dergelijke;2004 februari;98.0;105.0;122.0;81.0;8.3;4.2;2.2;2.3;6.0;1.9
1821;554 Cafés en dergelijke;2004 maart;95.0;105.0;122.0;78.0;-5.6;0.8;2.1;2.2;-7.5;-1.4
1822;554 Cafés en dergelijke;2004 1e kwartaal;96.0;105.0;122.0;79.0;0.8;0.8;2.2;2.2;-1.5;-1.5
1823;554 Cafés en dergelijke;2004 april;106.0;105.0;122.0;87.0;1.1;0.9;2.1;2.2;-0.9;-1.3
1824;554 Cafés en dergelijke;2004 mei;109.0;105.0;122.0;89.0;-4.0;-0.2;2.0;2.2;-5.8;-2.3
1825;554 Cafés en dergelijke;2004 juni;108.0;104.0;123.0;88.0;-3.2;-0.8;1.9;2.1;-5.1;-2.8
1826;554 Cafés en dergelijke;2004 2e kwartaal;108.0;104.0;122.0;88.0;-2.1;-0.8;2.0;2.1;-4.0;-2.8
1827;554 Cafés en dergelijke;2004 juli;109.0;104.0;123.0;89.0;-1.0;-0.8;1.6;2.0;-2.5;-2.8
1828;554 Cafés en dergelijke;2004 augustus;108.0;104.0;123.0;88.0;-3.4;-1.2;1.6;2.0;-4.9;-3.1
1829;554 Cafés en dergelijke;2004 september;106.0;104.0;123.0;86.0;1.7;-0.8;1.7;2.0;0.0;-2.7
1830;554 Cafés en dergelijke;2004 3e kwartaal;108.0;104.0;123.0;88.0;-1.0;-0.8;1.6;2.0;-2.5;-2.7
1831;554 Cafés en dergelijke;2004 oktober;108.0;104.0;123.0;88.0;2.4;-0.5;1.6;1.9;0.8;-2.4
1832;554 Cafés en dergelijke;2004 november;100.0;104.0;123.0;81.0;-2.5;-0.7;1.6;1.9;-4.0;-2.5
1833;554 Cafés en dergelijke;2004 december;108.0;104.0;123.0;88.0;1.7;-0.5;1.7;1.9;0.0;-2.3
1834;554 Cafés en dergelijke;2004 4e kwartaal;105.0;104.0;123.0;85.0;0.5;-0.5;1.6;1.9;-1.1;-2.3
1835;554 Cafés en dergelijke;2004;104.0;104.0;122.0;85.0;-0.5;-0.5;1.9;1.9;-2.3;-2.3
1836;554 Cafés en dergelijke;2005 januari;96.0;104.0;124.0;77.0;1.1;1.1;1.7;1.7;-0.7;-0.7
1837;554 Cafés en dergelijke;2005 februari;97.0;104.0;124.0;78.0;-1.2;-0.1;1.8;1.8;-3.0;-1.8
1838;554 Cafés en dergelijke;2005 maart;99.0;104.0;124.0;80.0;4.3;1.4;2.0;1.8;2.3;-0.5
1839;554 Cafés en dergelijke;2005 1e kwartaal;97.0;104.0;124.0;79.0;1.4;1.4;1.8;1.8;-0.5;-0.5
1840;554 Cafés en dergelijke;2005 april;105.0;104.0;124.0;84.0;-1.4;0.6;1.8;1.8;-3.2;-1.2
1841;554 Cafés en dergelijke;2005 mei;111.0;104.0;125.0;89.0;1.4;0.8;1.9;1.8;-0.5;-1.0
1842;554 Cafés en dergelijke;2005 juni;117.0;105.0;125.0;93.0;8.0;2.0;2.0;1.9;5.9;0.2
1843;554 Cafés en dergelijke;2005 2e kwartaal;111.0;105.0;125.0;89.0;2.7;2.0;1.9;1.9;0.8;0.2
1844;554 Cafés en dergelijke;2005 juli;114.0;106.0;125.0;91.0;5.2;2.5;2.1;1.9;3.1;0.6
1845;554 Cafés en dergelijke;2005 augustus;111.0;106.0;125.0;88.0;2.1;2.5;2.2;1.9;-0.1;0.5
1846;554 Cafés en dergelijke;2005 september;109.0;106.0;126.0;87.0;2.7;2.5;2.1;2.0;0.6;0.5
1847;554 Cafés en dergelijke;2005 3e kwartaal;111.0;106.0;125.0;89.0;3.4;2.5;2.1;2.0;1.2;0.5
1848;554 Cafés en dergelijke;2005 oktober;108.0;106.0;126.0;86.0;0.2;2.3;2.2;2.0;-2.0;0.3
1849;554 Cafés en dergelijke;2005 november;101.0;106.0;126.0;81.0;1.8;2.2;2.1;2.0;-0.3;0.2
1850;554 Cafés en dergelijke;2005 december;112.0;107.0;126.0;89.0;3.1;2.3;2.2;2.0;0.9;0.3
1851;554 Cafés en dergelijke;2005 4e kwartaal;107.0;107.0;126.0;85.0;1.7;2.3;2.2;2.0;-0.4;0.3
1852;554 Cafés en dergelijke;2005;107.0;107.0;125.0;85.0;2.3;2.3;2.0;2.0;0.3;0.3
1853;554 Cafés en dergelijke;2006 januari;98.0;107.0;126.0;78.0;2.6;2.6;2.2;2.2;0.4;0.4
1854;554 Cafés en dergelijke;2006 februari;102.0;107.0;127.0;81.0;5.4;4.0;1.9;2.1;3.4;1.9
1855;554 Cafés en dergelijke;2006 maart;104.0;108.0;127.0;82.0;5.0;4.4;2.2;2.1;2.8;2.2
1856;554 Cafés en dergelijke;2006 1e kwartaal;101.0;108.0;127.0;80.0;4.4;4.4;2.1;2.1;2.2;2.2
1857;554 Cafés en dergelijke;2006 april;112.0;108.0;128.0;88.0;6.9;5.0;2.3;2.2;4.4;2.8
1858;554 Cafés en dergelijke;2006 mei;115.0;109.0;128.0;90.0;3.9;4.8;1.8;2.1;2.1;2.6
1859;554 Cafés en dergelijke;2006 juni;116.0;109.0;128.0;91.0;-0.2;3.8;1.9;2.1;-2.1;1.8
1860;554 Cafés en dergelijke;2006 2e kwartaal;114.0;109.0;128.0;90.0;3.4;3.8;2.0;2.1;1.4;1.8
1861;554 Cafés en dergelijke;2006 juli;118.0;109.0;128.0;92.0;2.9;3.7;1.9;2.0;0.9;1.6
1862;554 Cafés en dergelijke;2006 augustus;114.0;109.0;128.0;89.0;3.4;3.7;1.7;2.0;1.7;1.7
1863;554 Cafés en dergelijke;2006 september;115.0;110.0;128.0;89.0;5.0;3.8;1.7;2.0;3.3;1.8
1864;554 Cafés en dergelijke;2006 3e kwartaal;116.0;110.0;128.0;90.0;3.7;3.8;1.8;2.0;2.0;1.8
1865;554 Cafés en dergelijke;2006 oktober;109.0;110.0;129.0;84.0;0.7;3.5;2.0;2.0;-1.3;1.5
1866;554 Cafés en dergelijke;2006 november;105.0;110.0;130.0;81.0;3.1;3.5;2.3;2.0;0.8;1.5
1867;554 Cafés en dergelijke;2006 december;120.0;111.0;130.0;92.0;7.4;3.8;2.3;2.0;4.9;1.8
1868;554 Cafés en dergelijke;2006 4e kwartaal;111.0;111.0;130.0;86.0;3.8;3.8;2.2;2.0;1.5;1.8
1869;554 Cafés en dergelijke;2006;111.0;111.0;128.0;86.0;3.8;3.8;2.0;2.0;1.8;1.8
1870;554 Cafés en dergelijke;2007 januari;101.0;111.0;130.0;77.0;2.7;2.7;3.3;3.3;-0.6;-0.6
1871;554 Cafés en dergelijke;2007 februari;106.0;111.0;131.0;80.0;3.4;3.1;3.9;3.6;-0.4;-0.5
1872;554 Cafés en dergelijke;2007 maart;109.0;111.0;132.0;82.0;4.3;3.5;3.7;3.6;0.5;-0.2
1873;554 Cafés en dergelijke;2007 1e kwartaal;105.0;111.0;131.0;80.0;3.5;3.5;3.6;3.6;-0.2;-0.2
1874;554 Cafés en dergelijke;2007 april;117.0;112.0;132.0;89.0;4.6;3.8;3.5;3.6;1.1;0.2
1875;554 Cafés en dergelijke;2007 mei;118.0;112.0;132.0;89.0;2.6;3.5;3.4;3.6;-0.9;-0.1
1876;554 Cafés en dergelijke;2007 juni;123.0;113.0;132.0;93.0;5.5;3.9;3.5;3.6;1.9;0.3
1877;554 Cafés en dergelijke;2007 2e kwartaal;119.0;113.0;132.0;90.0;4.2;3.9;3.5;3.6;0.7;0.3
1878;554 Cafés en dergelijke;2007 juli;117.0;113.0;133.0;88.0;-0.8;3.2;3.5;3.6;-4.2;-0.4
1879;554 Cafés en dergelijke;2007 augustus;112.0;112.0;133.0;84.0;-1.9;2.5;3.9;3.6;-5.6;-1.1
1880;554 Cafés en dergelijke;2007 september;114.0;112.0;133.0;85.0;-0.9;2.1;3.9;3.6;-4.6;-1.5
1881;554 Cafés en dergelijke;2007 3e kwartaal;114.0;112.0;133.0;86.0;-1.2;2.1;3.8;3.6;-4.8;-1.5
1882;554 Cafés en dergelijke;2007 oktober;109.0;112.0;133.0;82.0;0.8;2.0;3.4;3.6;-2.5;-1.6
1883;554 Cafés en dergelijke;2007 november;107.0;113.0;134.0;80.0;2.0;2.0;3.2;3.6;-1.1;-1.5
1884;554 Cafés en dergelijke;2007 december;122.0;113.0;134.0;91.0;1.6;1.9;3.1;3.5;-1.4;-1.5
1885;554 Cafés en dergelijke;2007 4e kwartaal;113.0;113.0;134.0;84.0;1.5;1.9;3.2;3.5;-1.7;-1.5
1886;554 Cafés en dergelijke;2007;113.0;113.0;133.0;85.0;1.9;1.9;3.5;3.5;-1.5;-1.5
1887;554 Cafés en dergelijke;2008 januari;102.0;113.0;135.0;75.0;1.3;1.3;3.8;3.8;-2.4;-2.4
1888;554 Cafés en dergelijke;2008 februari;110.0;113.0;135.0;81.0;4.2;2.8;3.0;3.4;1.2;-0.6
1889;554 Cafés en dergelijke;2008 maart;110.0;113.0;136.0;81.0;1.4;2.3;2.9;3.2;-1.4;-0.9
1890;554 Cafés en dergelijke;2008 1e kwartaal;107.0;113.0;136.0;79.0;2.3;2.3;3.2;3.2;-0.9;-0.9
1891;554 Cafés en dergelijke;2008 april;117.0;113.0;136.0;86.0;0.2;1.7;3.4;3.2;-3.1;-1.5
1892;554 Cafés en dergelijke;2008 mei;122.0;114.0;137.0;89.0;3.2;2.0;3.5;3.3;-0.3;-1.2
1893;554 Cafés en dergelijke;2008 juni;121.0;114.0;137.0;88.0;-1.7;1.4;3.6;3.3;-5.0;-1.9
1894;554 Cafés en dergelijke;2008 2e kwartaal;120.0;114.0;137.0;88.0;0.5;1.4;3.5;3.3;-2.8;-1.9
1895;554 Cafés en dergelijke;2008 juli;114.0;113.0;138.0;83.0;-2.0;0.9;4.0;3.4;-5.7;-2.5
1896;554 Cafés en dergelijke;2008 augustus;115.0;114.0;138.0;83.0;2.6;1.1;3.6;3.5;-0.9;-2.3
1897;554 Cafés en dergelijke;2008 september;108.0;113.0;138.0;78.0;-5.4;0.4;3.8;3.5;-8.9;-3.0
1898;554 Cafés en dergelijke;2008 3e kwartaal;112.0;113.0;138.0;81.0;-1.6;0.4;3.8;3.5;-5.2;-3.0
1899;554 Cafés en dergelijke;2008 oktober;105.0;113.0;139.0;75.0;-4.2;-0.1;4.1;3.5;-7.9;-3.5
1900;554 Cafés en dergelijke;2008 november;103.0;112.0;139.0;74.0;-3.6;-0.4;4.2;3.6;-7.5;-3.8
1901;554 Cafés en dergelijke;2008 december;109.0;111.0;140.0;78.0;-10.3;-1.3;4.6;3.7;-14.3;-4.8
1902;554 Cafés en dergelijke;2008 4e kwartaal;106.0;111.0;140.0;76.0;-6.2;-1.3;4.3;3.7;-10.1;-4.8
1903;554 Cafés en dergelijke;2008;111.0;111.0;137.0;81.0;-1.3;-1.3;3.7;3.7;-4.8;-4.8
1904;552 Kampeerterreinen en overige ..;1993 januari;;;;;;;;;;
1905;552 Kampeerterreinen en overige ..;1993 februari;;;;;;;;;;
1906;552 Kampeerterreinen en overige ..;1993 maart;;;;;;;;;;
1907;552 Kampeerterreinen en overige ..;1993 1e kwartaal;;;;;;;;;;
1908;552 Kampeerterreinen en overige ..;1993 april;;;;;;;;;;
1909;552 Kampeerterreinen en overige ..;1993 mei;;;;;;;;;;
1910;552 Kampeerterreinen en overige ..;1993 juni;;;;;;;;;;
1911;552 Kampeerterreinen en overige ..;1993 2e kwartaal;;;;;;;;;;
1912;552 Kampeerterreinen en overige ..;1993 juli;;;;;;;;;;
1913;552 Kampeerterreinen en overige ..;1993 augustus;;;;;;;;;;
1914;552 Kampeerterreinen en overige ..;1993 september;;;;;;;;;;
