ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
5286;19 Aardolie-industrie;2015 1e kwartaal;35.0;15.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5287;19 Aardolie-industrie;2015 2e kwartaal;35.0;20.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;0.0
5288;19 Aardolie-industrie;2015 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5289;19 Aardolie-industrie;2015 4e kwartaal;30.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5290;19 Aardolie-industrie;2016 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5291;19 Aardolie-industrie;2016 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5292;19 Aardolie-industrie;2016 3e kwartaal;25.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5293;19 Aardolie-industrie;2016 4e kwartaal;25.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5294;19 Aardolie-industrie;2017 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5295;19 Aardolie-industrie;2017 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5296;19 Aardolie-industrie;2017 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5297;19 Aardolie-industrie;2017 4e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5298;19 Aardolie-industrie;2018 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5299;19 Aardolie-industrie;2018 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5300;19 Aardolie-industrie;2018 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5301;19 Aardolie-industrie;2018 4e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5302;19 Aardolie-industrie;2019 1e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5303;19 Aardolie-industrie;2019 2e kwartaal;35.0;10.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5304;19 Aardolie-industrie;2019 3e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5305;19 Aardolie-industrie;2019 4e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5306;19 Aardolie-industrie;2020 1e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5307;19 Aardolie-industrie;2020 2e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5308;19 Aardolie-industrie;2020 3e kwartaal;40.0;20.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5309;19 Aardolie-industrie;2020 4e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5310;19 Aardolie-industrie;2021 1e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5311;19 Aardolie-industrie;2021 2e kwartaal;45.0;20.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5312;19 Aardolie-industrie;2021 3e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5313;19 Aardolie-industrie;2021 4e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5314;19 Aardolie-industrie;2022 1e kwartaal;45.0;25.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;10.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5315;19 Aardolie-industrie;2022 2e kwartaal;45.0;20.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5316;19 Aardolie-industrie;2022 3e kwartaal;45.0;20.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;10.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5317;19 Aardolie-industrie;2022 4e kwartaal;40.0;20.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5318;19 Aardolie-industrie;2023 1e kwartaal;40.0;15.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5319;19 Aardolie-industrie;2023 2e kwartaal;40.0;20.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5320;19 Aardolie-industrie;2023 3e kwartaal;40.0;20.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5321;19 Aardolie-industrie;2023 4e kwartaal;40.0;20.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5322;19 Aardolie-industrie;2024 1e kwartaal;40.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5323;19 Aardolie-industrie;2024 2e kwartaal;40.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5324;19 Aardolie-industrie;2024 3e kwartaal;40.0;15.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5325;19 Aardolie-industrie;2024 4e kwartaal;40.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5326;19 Aardolie-industrie;2025 1e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;10.0
5327;19 Aardolie-industrie;2025 2e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;5.0
5328;191 Cokesfabrieken;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5329;191 Cokesfabrieken;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5330;191 Cokesfabrieken;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5331;191 Cokesfabrieken;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5332;191 Cokesfabrieken;2008 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5333;191 Cokesfabrieken;2008 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5334;191 Cokesfabrieken;2008 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5335;191 Cokesfabrieken;2008 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5336;191 Cokesfabrieken;2009 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5337;191 Cokesfabrieken;2009 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5338;191 Cokesfabrieken;2009 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5339;191 Cokesfabrieken;2009 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5340;191 Cokesfabrieken;2010 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5341;191 Cokesfabrieken;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5342;191 Cokesfabrieken;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5343;191 Cokesfabrieken;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5344;191 Cokesfabrieken;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5345;191 Cokesfabrieken;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5346;191 Cokesfabrieken;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5347;191 Cokesfabrieken;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5348;191 Cokesfabrieken;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5349;191 Cokesfabrieken;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5350;191 Cokesfabrieken;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5351;191 Cokesfabrieken;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5352;191 Cokesfabrieken;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5353;191 Cokesfabrieken;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5354;191 Cokesfabrieken;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5355;191 Cokesfabrieken;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5356;191 Cokesfabrieken;2014 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5357;191 Cokesfabrieken;2014 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5358;191 Cokesfabrieken;2014 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5359;191 Cokesfabrieken;2014 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5360;191 Cokesfabrieken;2015 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5361;191 Cokesfabrieken;2015 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5362;191 Cokesfabrieken;2015 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5363;191 Cokesfabrieken;2015 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5364;191 Cokesfabrieken;2016 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5365;191 Cokesfabrieken;2016 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5366;191 Cokesfabrieken;2016 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5367;191 Cokesfabrieken;2016 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5368;191 Cokesfabrieken;2017 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5369;191 Cokesfabrieken;2017 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5370;191 Cokesfabrieken;2017 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5371;191 Cokesfabrieken;2017 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5372;191 Cokesfabrieken;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5373;191 Cokesfabrieken;2018 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5374;191 Cokesfabrieken;2018 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5375;191 Cokesfabrieken;2018 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5376;191 Cokesfabrieken;2019 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5377;191 Cokesfabrieken;2019 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5378;191 Cokesfabrieken;2019 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5379;191 Cokesfabrieken;2019 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5380;191 Cokesfabrieken;2020 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5381;191 Cokesfabrieken;2020 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5382;191 Cokesfabrieken;2020 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5383;191 Cokesfabrieken;2020 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5384;191 Cokesfabrieken;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5385;191 Cokesfabrieken;2021 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5386;191 Cokesfabrieken;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5387;191 Cokesfabrieken;2021 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5388;191 Cokesfabrieken;2022 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5389;191 Cokesfabrieken;2022 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5390;191 Cokesfabrieken;2022 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5391;191 Cokesfabrieken;2022 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5392;191 Cokesfabrieken;2023 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5393;191 Cokesfabrieken;2023 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5394;191 Cokesfabrieken;2023 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5395;191 Cokesfabrieken;2023 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5396;191 Cokesfabrieken;2024 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5397;191 Cokesfabrieken;2024 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5398;191 Cokesfabrieken;2024 3e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5399;191 Cokesfabrieken;2024 4e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5400;191 Cokesfabrieken;2025 1e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5401;191 Cokesfabrieken;2025 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5402;192 Aardolie-industrie;2007 1e kwartaal;35.0;10.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5403;192 Aardolie-industrie;2007 2e kwartaal;35.0;10.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5404;192 Aardolie-industrie;2007 3e kwartaal;40.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5405;192 Aardolie-industrie;2007 4e kwartaal;45.0;15.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5406;192 Aardolie-industrie;2008 1e kwartaal;45.0;15.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;35.0;40.0;10.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;40.0;35.0;0.0;0.0;0.0;0.0;5.0
5407;192 Aardolie-industrie;2008 2e kwartaal;40.0;10.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5408;192 Aardolie-industrie;2008 3e kwartaal;40.0;15.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5409;192 Aardolie-industrie;2008 4e kwartaal;40.0;15.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5410;192 Aardolie-industrie;2009 1e kwartaal;40.0;15.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5411;192 Aardolie-industrie;2009 2e kwartaal;40.0;10.0;5.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5412;192 Aardolie-industrie;2009 3e kwartaal;40.0;15.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
