ID;RegioS;Perioden;PaardenEnPonySTotaal_1;k_1Tot20Stuks_2;k_20Tot50Stuks_3;k_50Tot100Stuks_4;k_100Tot200Stuks_5;k_200StuksOfMeer_6;RundveeTotaal_7;k_1Tot20Stuks_8;k_20Tot50Stuks_9;k_50Tot100Stuks_10;k_100Tot200Stuks_11;k_200StuksOfMeer_12;MelkEnFokveeTotaal_13;k_1Tot20Stuks_14;k_20Tot50Stuks_15;k_50Tot100Stuks_16;k_100Tot200Stuks_17;k_200StuksOfMeer_18;VleesEnWeideveeTotaal_19;k_1Tot20Stuks_20;k_20Tot50Stuks_21;k_50Tot100Stuks_22;k_100Tot200Stuks_23;k_200StuksOfMeer_24;SchapenTotaal_25;k_1Tot20Stuks_26;k_20Tot50Stuks_27;k_50Tot100Stuks_28;k_100Tot200Stuks_29;k_200StuksOfMeer_30;GeitenTotaal_31;k_1Tot20Stuks_32;k_20Tot50Stuks_33;k_50Tot100Stuks_34;k_100Tot200Stuks_35;k_200StuksOfMeer_36;VarkensTotaal_37;k_1Tot200Stuks_38;k_200Tot500Stuks_39;k_500Tot1000Stuks_40;k_1000Tot2000Stuks_41;k_2000StuksOfMeer_42;BiggenTotaal_43;k_1Tot200Stuks_44;k_200Tot500Stuks_45;k_500Tot1000Stuks_46;k_1000Tot2000Stuks_47;k_2000StuksOfMeer_48;VleesvarkensTotaal_49;k_1Tot200Stuks_50;k_200Tot500Stuks_51;k_500Tot1000Stuks_52;k_1000Tot2000Stuks_53;k_2000StuksOfMeer_54;FokvarkensTotaal_55;k_1Tot200Stuks_56;k_200Tot500Stuks_57;k_500Tot1000Stuks_58;k_1000Tot2000Stuks_59;k_2000StuksOfMeer_60;KippenTotaal_61;k_1Tot5000Stuks_62;k_5000Tot10000Stuks_63;k_10000Tot25000Stuks_64;k_25000Tot50000Stuks_65;k_50000StuksOfMeer_66;VleeskuikensTotaal_67;k_1Tot5000Stuks_68;k_5000Tot10000Stuks_69;k_10000Tot25000Stuks_70;k_25000Tot50000Stuks_71;k_50000StuksOfMeer_72;OuderdierenVanVleesrassenTotaal_73;k_1Tot5000Stuks_74;k_5000Tot10000Stuks_75;k_10000Tot25000Stuks_76;k_25000Tot50000Stuks_77;k_50000StuksOfMeer_78;LeghennenTotaal_79;k_1Tot5000Stuks_80;k_5000Tot10000Stuks_81;k_10000Tot25000Stuks_82;k_25000Tot50000Stuks_83;k_50000StuksOfMeer_84;OuderdierenVanLeghennenTotaal_85;k_1Tot5000Stuks_86;k_5000Tot10000Stuks_87;k_10000Tot25000Stuks_88;k_25000Tot50000Stuks_89;k_50000StuksOfMeer_90;PaardenEnPonySTotaal_91;k_1Tot20Stuks_92;k_20Tot50Stuks_93;k_50Tot100Stuks_94;k_100Tot200Stuks_95;k_200StuksOfMeer_96;RundveeTotaal_97;k_1Tot20Stuks_98;k_20Tot50Stuks_99;k_50Tot100Stuks_100;k_100Tot200Stuks_101;k_200StuksOfMeer_102;MelkEnFokveeTotaal_103;k_1Tot20Stuks_104;k_20Tot50Stuks_105;k_50Tot100Stuks_106;k_100Tot200Stuks_107;k_200StuksOfMeer_108;VleesEnWeideveeTotaal_109;k_1Tot20Stuks_110;k_20Tot50Stuks_111;k_50Tot100Stuks_112;k_100Tot200Stuks_113;k_200StuksOfMeer_114;SchapenTotaal_115;k_1Tot20Stuks_116;k_20Tot50Stuks_117;k_50Tot100Stuks_118;k_100Tot200Stuks_119;k_200StuksOfMeer_120;GeitenTotaal_121;k_1Tot20Stuks_122;k_20Tot50Stuks_123;k_50Tot100Stuks_124;k_100Tot200Stuks_125;k_200StuksOfMeer_126;VarkensTotaal_127;k_1Tot200Stuks_128;k_200Tot500Stuks_129;k_500Tot1000Stuks_130;k_1000Tot2000Stuks_131;k_2000StuksOfMeer_132;BiggenTotaal_133;k_1Tot200Stuks_134;k_200Tot500Stuks_135;k_500Tot1000Stuks_136;k_1000Tot2000Stuks_137;k_2000StuksOfMeer_138;VleesvarkensTotaal_139;k_1Tot200Stuks_140;k_200Tot500Stuks_141;k_500Tot1000Stuks_142;k_1000Tot2000Stuks_143;k_2000StuksOfMeer_144;FokvarkensTotaal_145;k_1Tot200Stuks_146;k_200Tot500Stuks_147;k_500Tot1000Stuks_148;k_1000Tot2000Stuks_149;k_2000StuksOfMeer_150;KippenTotaal_151;k_1Tot5000Stuks_152;k_5000Tot10000Stuks_153;k_10000Tot25000Stuks_154;k_25000Tot50000Stuks_155;k_50000StuksOfMeer_156;VleeskuikensTotaal_157;k_1Tot5000Stuks_158;k_5000Tot10000Stuks_159;k_10000Tot25000Stuks_160;k_25000Tot50000Stuks_161;k_50000StuksOfMeer_162;OuderdierenVanVleesrassenTotaal_163;k_1Tot5000Stuks_164;k_5000Tot10000Stuks_165;k_10000Tot25000Stuks_166;k_25000Tot50000Stuks_167;k_50000StuksOfMeer_168;LeghennenTotaal_169;k_1Tot5000Stuks_170;k_5000Tot10000Stuks_171;k_10000Tot25000Stuks_172;k_25000Tot50000Stuks_173;k_50000StuksOfMeer_174;OuderdierenVanLeghennenTotaal_175;k_1Tot5000Stuks_176;k_5000Tot10000Stuks_177;k_10000Tot25000Stuks_178;k_25000Tot50000Stuks_179;k_50000StuksOfMeer_180
187;Veenkoloniën en Oldambt (LG);2007;750;690;44;14;2;0;1139;206;119;202;437;175;944;154;85;168;396;141;412;244;52;49;40;27;434;110;95;88;75;66;150;133;4;0;0;13;151;23;17;32;38;41;71;1;13;19;27;11;134;42;24;32;20;16;74;26;35;8;4;1;180;10;7;31;64;68;113;1;1;3;48;60;5;0;0;3;2;0;62;8;6;25;15;8;1.0;1.0;0.0;0.0;0.0;0.0;5660;3314;1200;923;223;0;137468;1748;3979;15076;61745;54920;112362;953;2917;12741;55979;39772;25106;1539;1677;3387;5482;13021;56015;888;3190;6180;10402;35355;10352;488;100;0;0;9764;249180;1383;5902;22824;54212;164859;92688;10;4501;15219;35637;37321;128257;2014;8385;23650;26266;67942;28235;2563;10804;5887;5997;2984;8211451;14339;52674;573273;2207313;5363852;6389479;350;9750;59600;1636331;4683448;149102;0;0;62102;87000;0;1672820;13939;42924;451571;528982;635404;50.0;50.0;0.0;0.0;0.0;0.0
188;Veenkoloniën en Oldambt (LG);2008;765;696;52;15;2;0;1123;207;116;163;428;209;886;127;59;142;388;170;381;202;70;36;38;35;467;117;115;106;67;62;154;134;6;1;0;13;139;15;19;26;30;49;67;4;6;15;31;11;119;24;26;28;19;22;70;25;34;6;4;1;169;8;6;25;68;62;106;1;0;4;45;56;6;0;0;3;3;0;57;7;6;18;20;6;0.0;0.0;0.0;0.0;0.0;0.0;6125;3301;1530;985;309;0;146039;1739;3875;12612;60725;67088;117701;876;2126;11134;55064;48501;28338;1351;2156;2602;5135;17094;54690;957;3800;7544;9414;32975;10785;454;195;50;0;10086;265249;897;5913;19317;43946;195176;100514;368;1764;11147;44911;42324;139763;1171;8289;21149;25037;84117;24972;1985;10884;4424;4994;2685;8111822;9642;43062;447576;2447685;5163857;6401343;600;0;81600;1634786;4684357;162295;0;0;52795;109500;0;1548184;9042;43062;313181;703399;479500;0.0;0.0;0.0;0.0;0.0;0.0
189;Veenkoloniën en Oldambt (LG);2009;758;688;50;18;2;0;1104;195;100;160;415;234;889;119;57;133;385;195;378;219;56;35;32;36;448;132;103;93;63;57;151;133;5;0;1;12;135;19;15;26;24;51;58;1;6;10;26;15;118;29;17;30;19;23;62;17;33;7;4;1;158;12;5;24;53;64;94;2;0;3;35;54;6;0;1;2;2;1;58;10;4;19;16;9;0.0;0.0;0.0;0.0;0.0;0.0;6199;3306;1548;1094;251;0;151437;1552;3093;12066;59814;74912;124708;678;1907;10165;55398;56560;26729;1488;1626;2575;4389;16651;46888;1039;3401;6289;8414;27745;10426;514;126;0;148;9638;263696;555;5360;19498;37081;201202;94745;11;1871;7119;35721;50023;144041;930;5744;22903;28018;86446;24910;1436;10518;5208;5279;2469;7722740;13709;35515;444424;1907801;5321291;5847381;380;0;61000;1246997;4539004;198165;0;9015;41600;77550;70000;1677194;13329;26500;341824;583254;712287;0.0;0.0;0.0;0.0;0.0;0.0
190;Noordelijk weidegebied (LG);2000;3233;3106;107;19;0;1;8676;1311;1310;2755;2756;544;7942;1207;1029;2675;2629;402;2182;1398;425;178;76;105;3360;623;927;918;586;306;734;670;14;7;13;30;600;191;151;122;99;37;265;59;62;88;49;7;508;270;125;78;26;9;291;192;79;15;5;0;250;58;22;56;49;65;113;4;2;21;32;54;40;3;8;18;8;3;100;52;12;17;10;9;;;;;;;17740;13164;2957;1198;0;421;809553;12539;43794;209996;368918;174306;705415;9815;35064;203997;351782;104757;104138;9662;13232;12238;10346;58660;292250;6172;31187;64836;79533;110522;17697;2183;425;502;1819;12768;400787;15882;51251;88984;133906;110764;172420;3821;22185;64900;65683;15831;172817;16991;41648;53671;36202;24305;55550;16596;22778;9555;6621;0;8687127;49460;168447;920400;1677298;5871522;6169547;680;14397;381100;1125098;4648272;795260;5760;61750;295050;259800;172900;1722320;43020;92300;244250;328400;1014350;;;;;;
191;Noordelijk weidegebied (LG);2001;3110;2979;105;22;3;1;8219;1210;1098;2317;2948;646;7508;1137;835;2213;2821;502;2314;1495;454;184;82;99;3240;657;872;838;585;288;981;907;21;7;15;31;493;162;104;97;86;44;217;42;43;63;56;13;410;205;102;70;22;11;252;169;68;13;2;0;239;52;26;48;50;63;105;0;1;20;32;52;32;2;4;18;7;1;104;50;21;11;12;10;;;;;;;18167;13150;2847;1370;372;428;830117;11680;36240;176938;400054;205205;722029;9190;28102;169927;382508;132302;108088;10068;14151;12584;10917;60368;286359;6312;29208;59244;80713;110882;21110;3101;572;455;2272;14710;375156;11665;34152;69670;119661;140008;173260;3110;15206;46051;77121;31772;154962;13511;31352;47672;30364;32063;46934;14210;20779;8636;3309;0;8530100;37450;188800;775161;1707139;5821550;6178550;0;5500;338061;1125639;4709350;627100;1700;32500;305350;221400;66150;1724450;35750;150800;155500;406100;976300;;;;;;
192;Noordelijk weidegebied (LG);2002;2816;2673;118;22;2;1;7870;1170;1061;2199;2813;627;7119;1014;797;2120;2696;492;2262;1514;436;135;77;100;2870;592;753;738;508;279;1045;972;20;6;11;36;455;133;114;97;75;36;200;35;46;66;47;6;392;199;100;60;24;9;217;135;68;13;1;0;232;48;19;53;49;63;108;1;2;20;33;52;32;1;3;17;7;4;93;46;14;17;9;7;;;;;;;17750;12320;3314;1384;341;391;801271;11004;35103;168121;382790;204253;695638;8203;26890;162695;366171;131679;105633;9578;13382;9507;10379;62787;254724;5505;25273;52384;68769;102793;25652;3434;532;394;1773;19519;332073;9416;37615;70171;104184;110687;146563;2506;16614;47962;65430;14051;144565;10439;32242;40746;34807;26331;40945;11951;19877;7904;1213;0;8555042;38260;138800;860461;1656621;5860900;6420282;4500;14500;339011;1140271;4922000;740650;2200;25200;278250;199000;236000;1394110;31560;99100;258200;302350;702900;;;;;;
193;Noordelijk weidegebied (LG);2003;2881;2721;133;24;1;2;7548;1132;967;2078;2712;659;6742;934;702;1964;2611;531;2034;1299;403;152;73;107;2804;578;703;712;529;282;1034;973;15;6;6;34;409;107;106;87;69;40;180;22;41;62;46;9;346;167;91;55;24;9;203;122;66;13;1;1;200;45;17;47;37;54;86;1;2;16;24;43;27;2;1;16;6;2;88;42;14;15;9;8;;;;;;;18545;12672;3576;1511;142;644;791206;10505;31866;158499;370774;219562;677192;7355;23822;150450;355321;140244;114014;8380;12292;10512;10166;72664;261862;5509;23723;50396;73186;109048;23086;3198;412;384;821;18271;331229;7763;35182;64255;95683;128346;148476;1315;14003;45252;64407;23499;139934;9536;30531;38235;34488;27144;42819;11095;19717;8200;1026;2781;7477938;35930;116780;804739;1352366;5168123;5442658;3700;17180;291439;857166;4273173;598450;3050;7200;266650;202650;118900;1436830;29180;92400;246650;349850;718750;;;;;;
194;Noordelijk weidegebied (LG);2004;2862;2690;140;27;3;2;7388;1112;912;1998;2700;666;6602;911;688;1888;2582;533;1885;1175;349;157;91;113;2722;525;659;705;523;310;959;901;12;2;9;35;379;85;93;93;65;43;165;20;32;59;44;10;322;139;87;59;26;11;188;102;68;16;1;1;195;41;15;44;43;52;86;0;2;13;28;43;23;2;2;12;4;3;86;39;11;19;11;6;;;;;;;19350;12689;3811;1721;384;745;789000;10079;30639;152275;370209;225798;669799;6908;23612;144826;352911;141542;119201;7814;10783;10848;12490;77266;274556;4759;22079;49989;71430;126299;26254;3053;360;141;1395;21305;331096;5804;30539;67288;89525;137940;144453;1696;11452;43524;62659;25122;143773;7057;27955;40233;36367;32161;42870;9218;19885;9978;1003;2786;7623519;25350;111800;734000;1484060;5268309;5816519;0;14000;216300;969410;4616809;541560;1860;18250;230650;120600;170200;1265440;23490;79550;287050;394050;481300;;;;;;
195;Noordelijk weidegebied (LG);2005;2925;2756;139;24;5;1;7186;986;946;1946;2629;679;6367;806;668;1822;2537;534;1984;1236;377;170;80;121;2768;504;658;695;521;390;948;892;11;4;6;35;385;97;93;83;65;47;160;24;24;54;44;14;331;140;91;64;26;10;180;102;59;15;3;1;216;47;14;56;39;60;84;0;2;13;22;47;22;0;1;15;5;1;103;45;10;25;12;11;7.0;2.0;1.0;3.0;0.0;1.0;19493;13026;3956;1582;616;313;782485;9704;31916;147703;360069;233093;657983;6588;22960;138653;346670;143112;124502;8154;11547;11896;10902;82003;314330;4758;22157;49641;73316;164458;26798;2929;337;280;875;22377;339826;5971;29866;61259;88611;154119;146918;2106;7951;39704;60970;36187;148980;7101;28408;45265;37884;30322;43928;9458;17912;9053;4693;2812;8465044;24210;104800;955027;1379534;6001473;6079334;0;14500;193577;748584;5122673;509750;0;8650;280700;164100;56300;1761070;24070;73900;426750;466850;769500;114890.0;140.0;7750.0;54000.0;0.0;53000.0
196;Noordelijk weidegebied (LG);2006;2845;2658;151;27;6;3;6955;985;902;1806;2581;681;6177;797;661;1694;2482;543;1971;1278;347;150;75;121;2743;562;582;665;549;385;905;832;23;9;5;36;350;86;82;79;54;49;147;19;22;46;42;18;291;117;79;57;26;12;164;82;61;18;2;1;200;38;13;46;47;56;73;0;1;7;21;44;25;0;1;16;6;2;95;38;10;18;18;11;8.0;0.0;1.0;5.0;2.0;0.0;19784;12205;4241;1756;737;845;768687;9557;30403;137596;354398;236733;646008;6457;22584;129554;340223;147190;122679;7778;10854;10252;10287;83508;315636;5225;19478;47098;76741;167094;30159;2930;641;587;792;25209;339588;5283;27680;59133;74683;172809;151040;1434;7689;33126;58580;50211;144407;6146;25907;39854;36395;36105;44141;6708;18059;11921;2859;4594;8679062;20130;96950;768200;1684468;6109314;5778182;0;5500;99800;709918;4962964;591550;0;9500;274050;189250;118750;2149930;20130;74650;307350;720200;1027600;159400.0;0.0;7300.0;87000.0;65100.0;0.0
197;Noordelijk weidegebied (LG);2007;2762;2577;151;30;2;2;6794;916;898;1689;2543;748;6049;779;647;1564;2458;601;2098;1395;351;156;69;127;2691;550;594;645;497;405;908;847;19;5;3;34;336;91;72;60;60;53;134;11;23;39;40;21;277;115;69;49;31;13;150;72;55;18;3;2;206;32;15;51;55;53;86;0;2;15;27;42;23;0;1;11;10;1;93;31;12;21;19;10;5.0;1.0;0.0;4.0;0.0;0.0;18970;12031;4206;2016;212;505;774268;8948;30011;129287;351654;254368;652121;6412;22475;120135;338901;164198;122147;7628;10956;10820;9758;82985;310598;5051;20088;46124;69552;169783;29287;3031;649;337;354;24916;351359;5589;23510;44149;82113;195998;155126;824;8095;28661;55349;62197;151652;6634;22153;33619;42950;46296;44581;6162;16098;12639;3310;6372;8853533;17592;115933;889810;1941991;5888207;5980326;0;14500;228300;927661;4809865;596542;0;9145;204845;327278;55274;2197990;17417;92288;378165;729092;981028;78675.0;175.0;0.0;78500.0;0.0;0.0
198;Noordelijk weidegebied (LG);2008;2798;2591;167;31;6;3;6608;891;757;1514;2565;881;5771;645;510;1392;2486;738;1656;967;345;147;74;123;2739;582;636;725;468;328;910;850;16;7;2;35;302;78;58;53;56;57;127;18;16;30;45;18;246;93;57;46;33;17;133;65;45;18;3;2;199;33;6;48;57;55;83;0;1;10;28;44;27;0;0;15;10;2;86;32;4;21;20;9;5.0;1.0;1.0;3.0;0.0;0.0;20778;12187;4762;2099;690;1040;809131;8653;24954;116102;360127;299295;683694;5556;17469;107368;348891;204410;125437;6552;10529;10281;10211;87864;286125;5290;20804;51792;64889;143350;30430;3050;486;438;216;26240;359038;4327;18835;37754;75949;222173;155357;1118;5954;22057;64128;62100;161736;4946;18654;31358;45808;60970;41945;5501;13534;12257;3475;7178;9458362;12903;40117;850323;2047949;6507070;6583303;0;5500;160250;979078;5438475;720636;0;0;277813;332471;110352;2082538;12718;27117;366860;779413;896430;71885.0;185.0;7500.0;64200.0;0.0;0.0
199;Noordelijk weidegebied (LG);2009;2789;2561;185;33;8;2;6448;842;690;1383;2563;970;5628;612;437;1242;2498;839;1672;1004;323;166;60;119;2537;552;665;603;409;308;820;761;19;7;1;32;282;77;47;45;58;55;118;17;14;22;41;24;216;81;45;40;35;15;128;61;43;17;5;2;189;32;7;37;61;52;73;0;2;7;24;40;25;0;0;10;14;1;85;31;5;16;22;11;7.0;1.0;0.0;5.0;1.0;0.0;21329;12131;5235;2118;1011;834;825887;7893;22692;105214;362051;328037;702469;4733;15114;95342;352105;235175;123418;6458;9940;11290;8487;87243;256807;4877;22095;43248;55563;131024;28803;2591;545;478;113;25076;360941;2950;15385;31850;82145;228611;163007;777;5296;16718;59250;80966;155041;3220;15041;27316;50136;59328;42893;4579;13638;12072;6333;6271;9520184;8436;50048;659804;2200912;6600984;6338445;0;13500;114500;858815;5351630;674429;0;0;161568;458861;54000;2363323;8251;36548;290234;849236;1179054;143987.0;185.0;0.0;109802.0;34000.0;0.0
200;Oostelijk veehouderijgebied (LG);2000;4552;4325;184;34;6;3;11269;2345;2429;3497;2522;476;9595;2061;1803;3272;2290;169;4192;2498;915;366;180;233;2329;1072;614;363;182;98;745;652;15;5;11;62;4688;1226;1504;951;714;293;1649;288;407;548;329;77;4174;1743;1415;703;247;66;1735;1091;530;96;17;1;777;270;92;198;130;87;227;21;10;71;69;56;156;24;35;71;23;3;399;225;49;58;39;28;;;;;;;25444;15786;5442;2099;935;1182;863990;23439;81580;258435;329244;171292;658628;16901;61723;242923;295486;41595;205362;19271;28453;24847;24714;108077;114369;8484;20275;25260;25512;34838;34552;2468;382;345;1547;29810;3183256;134769;491390;662996;1005575;888526;1221752;27675;142366;396755;441187;213769;1612754;144973;453957;480450;330934;202440;348750;103183;156150;65981;20994;2442;16739870;279747;684250;3111484;4652829;8011560;8561130;46957;80900;1190384;2501563;4741326;2412550;82750;271900;1041300;774600;242000;5766190;150040;343250;902150;1398900;2971850;;;;;;
201;Oostelijk veehouderijgebied (LG);2001;4381;4127;209;36;4;5;10811;2146;2184;3165;2836;480;9205;1969;1520;2914;2600;202;4355;2647;932;391;181;204;2228;1045;574;324;189;96;912;807;21;5;6;73;4137;1059;1246;784;675;373;1511;219;321;483;375;113;3742;1540;1256;622;264;60;1589;973;506;91;18;1;714;236;75;193;112;98;216;17;10;64;62;63;129;12;21;68;24;4;379;210;44;66;28;31;;;;;;;26260;15603;6116;2258;527;1756;872216;21491;72363;235735;376145;166482;677287;16197;51973;218597;341678;48842;194929;19811;28525;26446;25469;94678;111286;8126;18782;22834;26304;35240;44608;3241;562;378;868;39559;3163228;116959;411663;549319;959335;1125952;1325809;21907;114813;352730;510980;325379;1503653;139043;406681;428060;353925;175944;333766;94935;149531;63208;22952;3140;16833129;226393;548203;3039126;4078285;8941122;8960709;41246;78930;1053376;2272769;5514388;2383090;31890;158850;1037550;842900;311900;5489330;161780;311700;1022400;1032600;2960850;;;;;;
202;Oostelijk veehouderijgebied (LG);2002;4110;3858;207;35;4;6;10295;2169;2035;2970;2690;431;8643;1818;1425;2756;2455;189;4201;2670;850;312;177;192;1991;900;532;295;181;83;953;851;14;2;5;81;3766;913;1168;764;625;296;1373;180;320;453;339;81;3371;1429;1086;595;202;59;1435;843;489;81;21;1;669;195;66;199;99;110;226;16;11;66;58;75;126;10;23;72;15;6;324;170;32;66;28;28;;;;;;;26430;15271;6177;2258;643;2081;823011;21473;68375;221132;355571;156460;637411;14468;48790;206659;320706;46788;185600;19351;26294;20981;24552;94422;102214;7046;17244;20644;25162;32118;51016;3636;369;132;791;46088;2806532;100958;387586;537959;885517;894512;1157950;18057;114000;332401;459954;233538;1335418;115711;356152;411466;275356;176733;313164;83744;144745;55425;25828;3422;16491327;195486;487430;3134571;3472602;9201238;9349977;47386;87080;1091671;2045336;6078504;2210400;34300;163350;1118450;483600;410700;4930950;113800;237000;991600;1020700;2567850;;;;;;
203;Oostelijk veehouderijgebied (LG);2003;4079;3817;214;38;4;6;9826;2096;1915;2757;2608;450;8070;1592;1312;2548;2416;202;3785;2340;806;278;157;204;1919;837;515;294;180;93;914;816;13;4;4;77;3428;757;1061;704;595;311;1267;183;260;401;329;94;3075;1195;1013;586;220;61;1307;738;451;98;18;2;549;150;49;166;90;94;165;12;4;39;49;61;109;11;11;66;16;5;283;130;35;64;27;27;;;;;;;27061;15311;6393;2496;647;2214;798623;20553;64545;205958;345217;162350;616678;12506;45309;191811;317889;49163;181945;16677;25054;18865;21762;99587;102002;6342;16765;20358;24759;33778;53108;3429;370;250;565;48494;2733603;83058;349521;494313;846239;960472;1123349;17956;91291;294178;447511;272413;1306383;93195;328873;404671;300760;178884;303871;72338;134053;66493;24229;6758;14282368;152968;358003;2616352;3107478;8047567;7654588;25218;30503;659952;1719062;5219853;2036060;32310;80550;1044900;556550;321750;4591720;95470;254800;959600;920800;2361050;;;;;;
204;Oostelijk veehouderijgebied (LG);2004;4025;3755;215;44;5;6;9626;2044;1858;2628;2634;462;7826;1526;1228;2418;2443;211;3554;2104;787;292;162;209;1883;782;507;322;177;95;844;754;10;3;4;73;3228;683;984;648;578;335;1154;147;212;369;320;106;2882;1056;964;556;239;67;1210;647;444;94;22;3;543;159;53;153;94;84;149;15;2;34;41;57;96;9;13;51;19;4;302;136;38;71;34;23;;;;;;;27459;15441;6336;2905;691;2086;799368;19711;61879;195543;349178;173057;609717;11653;42076;181575;322255;52158;189651;15644;24307;20006;22389;107305;107260;6166;16640;22647;25096;36711;53395;3077;234;198;588;49298;2736237;78099;324232;449644;823158;1061104;1117878;14039;75723;274719;439392;314005;1314367;88423;315550;382129;326029;202236;303992;66502;134694;63664;29218;9914;13509446;167466;400280;2421672;3292152;7227876;7317716;36186;16730;591472;1474686;5198642;1768050;23150;96450;778700;585900;283850;4423680;108130;287100;1093950;1245500;1689000;;;;;;
205;Oostelijk veehouderijgebied (LG);2005;4049;3767;216;53;4;9;9354;1903;1877;2542;2556;476;7607;1477;1243;2293;2371;223;3523;2034;812;309;154;214;1850;745;481;311;188;125;875;784;9;3;4;75;3080;622;936;620;542;360;1071;114;181;333;325;118;2772;982;920;545;244;81;1105;540;435;111;15;4;540;144;51;156;104;85;143;10;2;37;42;52;89;7;7;51;19;5;294;125;39;62;40;28;23.0;7.0;2.0;12.0;2.0;0.0;29199;15703;6480;3438;515;3063;798344;19216;62605;189370;341776;185377;598021;11944;42431;172242;315629;55775;200323;15498;25203;21085;21332;117205;119503;5904;15916;21634;26174;49875;56405;3131;225;205;549;52295;2761689;70125;312851;437242;775724;1165747;1126234;9860;64250;245849;448906;357369;1338040;81961;307106;375504;333987;239482;297415;55945;132226;75878;21163;12203;14309741;137542;381428;2555695;3673573;7561503;7199911;26062;16678;615545;1521523;5020103;1891600;24150;53550;837850;635150;340900;4954610;84210;286350;1012250;1431600;2140200;263620.0;8870.0;19100.0;183250.0;52400.0;0.0
206;Oostelijk veehouderijgebied (LG);2006;3844;3585;195;50;8;6;9128;1923;1765;2420;2516;504;7417;1500;1177;2153;2342;245;3585;2175;752;278;155;225;1791;700;448;303;205;135;777;686;11;7;5;68;2875;527;885;563;526;374;1009;82;175;294;320;138;2562;850;865;527;233;87;1043;471;434;108;25;5;497;116;47;138;104;92;126;10;2;27;31;56;93;8;7;47;26;5;260;97;31;54;46;32;23.0;3.0;7.0;12.0;1.0;0.0;26850;14675;5963;3101;1073;2038;789786;19532;58508;179447;336752;195547;586598;11997;40199;161792;312039;60571;203188;16102;23236;19043;21438;123369;125943;5410;14880;20848;28205;56600;56328;2944;280;496;688;51920;2764034;61144;297121;399131;756716;1249922;1151100;7490;61141;220574;443804;418091;1313162;71943;288146;366810;317856;268407;299772;49705;131843;71239;31474;15511;14297397;99045;356700;2186484;3555111;8100057;6672727;20225;15500;425584;1111011;5100407;2036190;18740;52750;756250;849450;359000;5333030;58880;230900;866950;1567650;2608650;255450.0;1200.0;57550.0;164700.0;32000.0;0.0
207;Oostelijk veehouderijgebied (LG);2007;3526;3255;213;39;10;9;8895;1869;1698;2235;2561;532;7232;1478;1128;1984;2366;276;3626;2246;703;296;158;223;1778;710;413;316;209;130;777;684;8;4;8;73;2766;532;784;552;488;410;976;87;141;273;321;154;2420;796;778;512;238;96;1016;450;412;118;30;6;500;112;42;155;110;81;135;13;1;38;34;49;102;4;7;59;27;5;248;90;31;53;47;27;23.0;9.0;3.0;8.0;2.0;1.0;27026;13860;6559;2537;1309;2761;793208;18387;56052;165938;344661;208170;585352;11710;38332;149283;316686;69341;207856;15039;21533;20297;22443;128544;125526;5798;13863;21713;29034;55118;62279;2933;215;306;1136;57689;2849321;59627;263764;390496;698756;1436678;1205217;7858;49095;203325;446333;498606;1331485;68234;261255;355180;331122;315694;312619;47632;127502;79068;40591;17826;14481055;89539;319279;2539131;3828037;7705069;6762693;23305;8264;613532;1230875;4886717;2304889;9483;57755;970271;881956;385424;5112463;47284;226918;878109;1633124;2327028;301010.0;9467.0;26342.0;135019.0;75282.0;54900.0
208;Oostelijk veehouderijgebied (LG);2008;3528;3229;241;42;9;7;8604;1774;1555;1984;2663;628;6734;1163;977;1729;2500;365;3184;1814;698;278;159;235;1711;675;436;313;177;110;765;656;16;7;7;79;2564;468;703;508;463;422;873;65;108;219;308;173;2251;671;722;491;262;105;895;377;374;106;33;5;471;105;35;134;99;98;124;8;3;27;27;59;90;3;6;48;29;4;243;90;21;56;40;36;20.0;7.0;5.0;5.0;3.0;0.0;28069;14000;7538;2829;1255;2447;816209;17239;51898;147040;363270;236762;603726;9043;33611;129176;339656;92240;212483;13995;21736;19255;22275;135222;116383;5272;14253;21746;24424;50688;71500;2669;437;555;938;66901;2859565;50634;234269;357027;674349;1543286;1190273;5559;37644;165132;430036;551902;1381241;57989;241968;340807;372993;367484;288051;39540;117314;70924;43102;17171;15871566;83259;274086;2211317;3489866;9813038;7408754;14281;22468;458560;979424;5934021;2080903;9211;44511;779221;949084;298876;6131896;53476;162651;912020;1458608;3545141;250013.0;6291.0;44456.0;95266.0;104000.0;0.0
