ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
178;Totaal (ex. financieel of nutsbedrijven);2014 3e kwartaal;1352300;982470;164750;85335;60135;29000;17605;6190;6815;1339295.0;1349580.0;1068340;283960
179;Totaal (ex. financieel of nutsbedrijven);2014 4e kwartaal;1371215;997885;166130;85865;60700;29595;17865;6295;6880;1358040.0;1368480.0;1088705;282505
180;Totaal (ex. financieel of nutsbedrijven);2015 1e kwartaal;1384840;1011520;166395;85880;60445;29635;17845;6245;6875;1371720.0;1382100.0;1101250;283595
181;Totaal (ex. financieel of nutsbedrijven);2015 2e kwartaal;1394300;1019605;166290;86150;60940;29850;17995;6455;7025;1380825.0;1391500.0;1107430;286870
182;Totaal (ex. financieel of nutsbedrijven);2015 3e kwartaal;1418740;1045045;167510;86345;59940;29070;17635;6280;6915;1405545.0;1415990.0;1125925;292815
183;Totaal (ex. financieel of nutsbedrijven);2015 4e kwartaal;1438295;1061745;167985;86615;60715;29835;18035;6395;6965;1424935.0;1435530.0;1146480;291815
184;Totaal (ex. financieel of nutsbedrijven);2016 1e kwartaal;1450400;1073900;168040;86700;60605;29820;17970;6355;7015;1437030.0;1447610.0;1158420;291980
185;Totaal (ex. financieel of nutsbedrijven);2016 2e kwartaal;1461620;1085095;168165;86695;60625;29645;18005;6385;7005;1448230.0;1458840.0;1166390;295230
186;Totaal (ex. financieel of nutsbedrijven);2016 3e kwartaal;1485135;1105965;170495;87040;60725;29610;17965;6360;6985;1471790.0;1482355.0;1185455;299680
187;Totaal (ex. financieel of nutsbedrijven);2016 4e kwartaal;1493840;1110355;171430;87945;61415;30490;18535;6505;7160;1480175.0;1490985.0;1196140;297700
188;Totaal (ex. financieel of nutsbedrijven);2017 1e kwartaal;1498915;1118680;169305;86950;61280;30610;18450;6485;7155;1485275.0;1496070.0;1201655;297260
189;Totaal (ex. financieel of nutsbedrijven);2017 2e kwartaal;1514590;1132925;170390;87210;61355;30550;18445;6555;7165;1500870.0;1511710.0;1211260;303330
190;Totaal (ex. financieel of nutsbedrijven);2017 3e kwartaal;1536015;1152155;172345;87560;61140;30495;18545;6560;7215;1522240.0;1533110.0;1228680;307335
191;Totaal (ex. financieel of nutsbedrijven);2017 4e kwartaal;1556245;1169250;172820;87905;61805;31330;19105;6695;7335;1542215.0;1553275.0;1250165;306080
192;Totaal (ex. financieel of nutsbedrijven);2018 1e kwartaal;1572640;1188400;172065;84710;62825;31475;19035;6730;7400;1558510.0;1569650.0;1265230;307410
193;Totaal (ex. financieel of nutsbedrijven);2018 2e kwartaal;1582135;1196885;172785;85170;62915;31130;19065;6740;7445;1567950.0;1579150.0;1270970;311165
194;Totaal (ex. financieel of nutsbedrijven);2018 3e kwartaal;1607220;1219470;174535;85430;62900;31460;19135;6775;7505;1592935.0;1604200.0;1291930;315285
195;Totaal (ex. financieel of nutsbedrijven);2018 4e kwartaal;1630905;1239775;175950;85745;62990;32250;19655;6935;7615;1616355.0;1627820.0;1316310;314595
196;Totaal (ex. financieel of nutsbedrijven);2019 1e kwartaal;1658410;1265265;177060;86465;63400;31995;19725;6890;7605;1643915.0;1655345.0;1336315;322095
197;Totaal (ex. financieel of nutsbedrijven);2019 2e kwartaal;1674480;1281115;177080;86990;63355;31855;19590;6890;7600;1659985.0;1671395.0;1349300;325175
198;Totaal (ex. financieel of nutsbedrijven);2019 3e kwartaal;1693410;1299495;177715;86975;63315;31750;19595;6910;7660;1678845.0;1690300.0;1366655;326755
199;Totaal (ex. financieel of nutsbedrijven);2019 4e kwartaal;1730355;1331580;180365;87560;63535;32485;20095;6945;7790;1715625.0;1727185.0;1402580;327775
200;Totaal (ex. financieel of nutsbedrijven);2020 1e kwartaal;1752235;1353565;175375;90975;64495;32980;20080;6985;7780;1737470.0;1749085.0;1422195;330040
201;Totaal (ex. financieel of nutsbedrijven);2020 2e kwartaal;1770090;1369805;177260;91220;64280;32850;19925;7000;7745;1755345.0;1766935.0;1436935;333155
202;Totaal (ex. financieel of nutsbedrijven);2020 3e kwartaal;1793685;1393955;177735;91230;63830;32395;19820;6970;7750;1778965.0;1790515.0;1457160;336520
203;Totaal (ex. financieel of nutsbedrijven);2020 4e kwartaal;1800520;1399750;178390;91435;64300;32510;19605;6895;7640;1785985.0;1797390.0;1468105;332420
204;Totaal (ex. financieel of nutsbedrijven);2021 1e kwartaal;1819295;1415350;180415;91510;64560;32985;19855;6955;7670;1804670.0;1816155.0;1483385;335905
205;Totaal (ex. financieel of nutsbedrijven);2021 2e kwartaal;1851640;1446990;182570;92455;64125;31760;19225;6830;7680;1837130.0;1848490.0;1503545;348095
206;Totaal (ex. financieel of nutsbedrijven);2021 3e kwartaal;1893425;1485280;185910;93040;63805;31730;19235;6760;7670;1878995.0;1890260.0;1533730;359700
207;Totaal (ex. financieel of nutsbedrijven);2021 4e kwartaal;1936140;1521470;186990;93570;65650;33515;20230;6930;7790;1921425.0;1932925.0;1567990;368150
208;Totaal (ex. financieel of nutsbedrijven);2022 1e kwartaal;1970545;1553035;188465;93110;66080;34260;20720;7040;7840;1955670.0;1967300.0;1594100;376445
209;Totaal (ex. financieel of nutsbedrijven);2022 2e kwartaal;1976905;1561570;187495;93275;65945;33405;20355;7030;7835;1962040.0;1973635.0;1606475;370430
210;Totaal (ex. financieel of nutsbedrijven);2022 3e kwartaal;2006175;1590335;186755;93315;65825;34190;20690;7095;7965;1991115.0;2002865.0;1628040;378135
211;Totaal (ex. financieel of nutsbedrijven);2022 4e kwartaal;2040460;1622535;186570;93320;66650;34760;21250;7295;8080;2025085.0;2037090.0;1661710;378750
212;Totaal (ex. financieel of nutsbedrijven);2023 1e kwartaal;2056845;1642635;184980;92785;65880;34380;21010;7105;8065;2041675.0;2053495.0;1683895;372950
213;Totaal (ex. financieel of nutsbedrijven);2023 2e kwartaal;2093035;1679485;185395;92480;65525;34065;20910;7095;8080;2077860.0;2089665.0;1711540;381490
214;Totaal (ex. financieel of nutsbedrijven);2023 3e kwartaal;2198070;1780165;189125;92755;65640;34250;20910;7140;8090;2182840.0;2194665.0;1740615;457460
215;Totaal (ex. financieel of nutsbedrijven);2023 4e kwartaal;2230230;1810015;190100;92545;66115;34775;21355;7160;8175;2214900.0;2226765.0;1773860;456375
216;Totaal (ex. financieel of nutsbedrijven);2024 1e kwartaal;2266990;1846730;191240;92430;65930;34345;21120;7060;8130;2251795.0;2263535.0;1802525;464465
217;Totaal (ex. financieel of nutsbedrijven);2024 2e kwartaal;2271485;1854735;189470;91765;65535;33925;20890;7025;8135;2256325.0;2268015.0;1800770;470715
218;Totaal (ex. financieel of nutsbedrijven);2024 3e kwartaal;2298660;1881035;190910;91550;65180;33910;20895;7060;8125;2283480.0;2295190.0;1818705;479955
219;Totaal (ex. financieel of nutsbedrijven);2024 4e kwartaal;2313930;1894755;191655;91185;65545;34435;21105;7050;8200;2298680.0;2310450.0;1835010;478920
220;Totaal (ex. financieel of nutsbedrijven);2025 1e kwartaal;2341235;1922010;192620;91470;65070;34115;20795;7005;8150;2326080.0;2337770.0;1847045;494190
221;Totaal (ex. financieel of nutsbedrijven);2025 2e kwartaal;2316430;1901065;190440;90620;64810;33745;20690;6920;8140;2301370.0;2312970.0;1832695;483735
222;A Landbouw, bosbouw en visserij;2007 1e kwartaal;72770;21025;32590;11890;4400;1950;745;130;55;72590.0;72765.0;65465;7310
223;A Landbouw, bosbouw en visserij;2007 2e kwartaal;73025;21640;32420;11780;4345;1905;750;130;55;72840.0;73020.0;65625;7405
224;A Landbouw, bosbouw en visserij;2007 3e kwartaal;71940;22395;30830;11600;4310;1900;720;130;50;71760.0;71930.0;64460;7480
225;A Landbouw, bosbouw en visserij;2007 4e kwartaal;71820;22325;30840;11605;4285;1875;710;120;55;71645.0;71815.0;64390;7430
226;A Landbouw, bosbouw en visserij;2008 1e kwartaal;72705;23195;30920;11600;4240;1865;710;120;50;72535.0;72700.0;65185;7520
227;A Landbouw, bosbouw en visserij;2008 2e kwartaal;72050;22915;30730;11495;4185;1850;705;120;45;71885.0;72045.0;64805;7245
228;A Landbouw, bosbouw en visserij;2008 3e kwartaal;72105;23500;30360;11410;4150;1820;700;120;45;71945.0;72100.0;64880;7225
229;A Landbouw, bosbouw en visserij;2008 4e kwartaal;71925;23515;30170;11400;4145;1825;705;120;45;71760.0;71920.0;64775;7150
230;A Landbouw, bosbouw en visserij;2009 1e kwartaal;71775;24015;29750;11275;4085;1800;685;115;45;71615.0;71770.0;64645;7130
231;A Landbouw, bosbouw en visserij;2009 2e kwartaal;71500;24230;29580;11225;3900;1720;690;105;50;71345.0;71495.0;64325;7175
232;A Landbouw, bosbouw en visserij;2009 3e kwartaal;73195;26430;29700;11510;3605;1340;490;70;45;73080.0;73185.0;65985;7210
233;A Landbouw, bosbouw en visserij;2009 4e kwartaal;74905;28485;29415;11330;3575;1450;525;75;45;74780.0;74895.0;67905;7000
234;A Landbouw, bosbouw en visserij;2010 1e kwartaal;71110;29860;25935;9835;3275;1460;605;90;50;70970.0;71100.0;65075;6035
235;A Landbouw, bosbouw en visserij;2010 2e kwartaal;71355;31080;25600;9740;3115;1225;480;65;50;71240.0;71350.0;65275;6085
236;A Landbouw, bosbouw en visserij;2010 3e kwartaal;73330;34125;25115;9400;2960;1155;455;75;45;73210.0;73320.0;67175;6155
237;A Landbouw, bosbouw en visserij;2010 4e kwartaal;73560;33530;24405;10030;3515;1395;540;95;50;73415.0;73550.0;67705;5855
238;A Landbouw, bosbouw en visserij;2011 1e kwartaal;69780;31905;22665;9600;3445;1515;520;90;40;69650.0;69770.0;64255;5530
239;A Landbouw, bosbouw en visserij;2011 2e kwartaal;69685;32030;22965;9780;3150;1200;455;70;40;69580.0;69680.0;64170;5515
240;A Landbouw, bosbouw en visserij;2011 3e kwartaal;69635;32300;22765;9795;3030;1185;450;80;35;69520.0;69625.0;64055;5580
241;A Landbouw, bosbouw en visserij;2011 4e kwartaal;69560;32005;22320;9955;3275;1330;545;90;40;69430.0;69550.0;64070;5490
242;A Landbouw, bosbouw en visserij;2012 1e kwartaal;68805;32055;21785;9650;3155;1450;585;90;40;68680.0;68795.0;63355;5450
243;A Landbouw, bosbouw en visserij;2012 2e kwartaal;68225;31835;21560;9555;3130;1435;585;90;35;68100.0;68215.0;62800;5425
244;A Landbouw, bosbouw en visserij;2012 3e kwartaal;68440;32645;21540;9525;2920;1165;525;90;35;68320.0;68430.0;62900;5540
245;A Landbouw, bosbouw en visserij;2012 4e kwartaal;68255;32415;21315;9475;3140;1290;505;85;35;68135.0;68245.0;62840;5415
246;A Landbouw, bosbouw en visserij;2013 1e kwartaal;68945;32585;21570;9520;3245;1380;520;85;40;68820.0;68935.0;63460;5485
247;A Landbouw, bosbouw en visserij;2013 2e kwartaal;68910;32945;21660;9590;3000;1160;445;65;40;68800.0;68900.0;63325;5585
248;A Landbouw, bosbouw en visserij;2013 3e kwartaal;69125;33250;21615;9605;2970;1145;430;70;40;69015.0;69115.0;63510;5615
249;A Landbouw, bosbouw en visserij;2013 4e kwartaal;68825;32920;21305;9585;3130;1280;480;80;40;68700.0;68815.0;63355;5470
250;A Landbouw, bosbouw en visserij;2014 1e kwartaal;68710;32835;21205;9505;3175;1375;490;75;45;68590.0;68700.0;63200;5510
251;A Landbouw, bosbouw en visserij;2014 2e kwartaal;68265;32630;21205;9645;3065;1155;460;65;45;68155.0;68255.0;62640;5630
252;A Landbouw, bosbouw en visserij;2014 3e kwartaal;68350;33040;21025;9535;3030;1140;460;75;45;68230.0;68340.0;62690;5660
253;A Landbouw, bosbouw en visserij;2014 4e kwartaal;69275;33260;21260;9655;3225;1260;475;90;50;69130.0;69260.0;63705;5565
254;A Landbouw, bosbouw en visserij;2015 1e kwartaal;69760;33505;21220;9715;3295;1410;485;80;45;69635.0;69750.0;64165;5595
255;A Landbouw, bosbouw en visserij;2015 2e kwartaal;70285;34020;21450;9945;3115;1160;475;80;45;70160.0;70275.0;64555;5730
256;A Landbouw, bosbouw en visserij;2015 3e kwartaal;70880;34590;21690;9925;3000;1095;455;80;45;70760.0;70870.0;65130;5750
257;A Landbouw, bosbouw en visserij;2015 4e kwartaal;71960;35275;21610;9990;3220;1205;525;90;50;71820.0;71950.0;66315;5645
258;A Landbouw, bosbouw en visserij;2016 1e kwartaal;72205;35420;21550;9975;3295;1300;520;95;50;72060.0;72190.0;66535;5670
259;A Landbouw, bosbouw en visserij;2016 2e kwartaal;72750;35900;21835;10120;3160;1110;490;85;45;72620.0;72735.0;66925;5825
260;A Landbouw, bosbouw en visserij;2016 3e kwartaal;73725;36415;22110;10255;3195;1125;495;85;45;73595.0;73710.0;67740;5980
261;A Landbouw, bosbouw en visserij;2016 4e kwartaal;73605;35890;21770;10745;3310;1205;525;100;55;73450.0;73590.0;67755;5850
262;A Landbouw, bosbouw en visserij;2017 1e kwartaal;73325;35605;21670;10630;3435;1360;480;95;50;73180.0;73315.0;67530;5800
263;A Landbouw, bosbouw en visserij;2017 2e kwartaal;73400;35835;21950;10700;3200;1105;480;85;45;73270.0;73385.0;67450;5950
264;A Landbouw, bosbouw en visserij;2017 3e kwartaal;73605;35990;21945;10795;3140;1115;485;85;45;73475.0;73595.0;67545;6060
265;A Landbouw, bosbouw en visserij;2017 4e kwartaal;73845;35950;21765;10920;3265;1240;545;100;60;73685.0;73830.0;67795;6050
266;A Landbouw, bosbouw en visserij;2018 1e kwartaal;73900;36245;21695;10500;3370;1325;600;115;50;73740.0;73890.0;67845;6055
267;A Landbouw, bosbouw en visserij;2018 2e kwartaal;73610;36160;21705;10710;3310;1080;505;90;50;73470.0;73600.0;67420;6190
268;A Landbouw, bosbouw en visserij;2018 3e kwartaal;73945;36390;21710;10780;3305;1105;505;95;50;73795.0;73930.0;67635;6310
269;A Landbouw, bosbouw en visserij;2018 4e kwartaal;74190;36385;21520;10920;3400;1235;560;110;60;74020.0;74170.0;67860;6330
270;A Landbouw, bosbouw en visserij;2019 1e kwartaal;74335;36590;21360;10830;3440;1285;650;115;60;74160.0;74315.0;67885;6445
271;A Landbouw, bosbouw en visserij;2019 2e kwartaal;74330;36815;21420;10955;3380;1075;540;90;55;74185.0;74315.0;67720;6610
272;A Landbouw, bosbouw en visserij;2019 3e kwartaal;74480;37000;21390;10955;3315;1105;550;110;55;74315.0;74465.0;67800;6680
273;A Landbouw, bosbouw en visserij;2019 4e kwartaal;75095;37375;21275;11075;3440;1160;590;125;60;74910.0;75075.0;68395;6700
274;A Landbouw, bosbouw en visserij;2020 1e kwartaal;75060;36305;21480;11475;3605;1320;680;135;65;74865.0;75045.0;68330;6730
275;A Landbouw, bosbouw en visserij;2020 2e kwartaal;74995;36345;21755;11570;3485;1145;545;100;55;74840.0;74985.0;68115;6880
276;A Landbouw, bosbouw en visserij;2020 3e kwartaal;75390;36735;21645;11665;3480;1155;550;105;55;75230.0;75380.0;68415;6975
277;A Landbouw, bosbouw en visserij;2020 4e kwartaal;75765;36920;21335;11770;3630;1280;635;130;65;75570.0;75750.0;68795;6970
278;A Landbouw, bosbouw en visserij;2021 1e kwartaal;76150;37420;21365;11505;3590;1375;685;150;60;75940.0;76135.0;69065;7085
279;A Landbouw, bosbouw en visserij;2021 2e kwartaal;76330;37780;21440;11650;3545;1180;565;115;55;76160.0;76320.0;68985;7345
280;A Landbouw, bosbouw en visserij;2021 3e kwartaal;76965;38285;21390;11810;3520;1195;580;130;60;76775.0;76955.0;69390;7575
281;A Landbouw, bosbouw en visserij;2021 4e kwartaal;77660;38785;21240;11890;3680;1235;630;135;70;77455.0;77640.0;69925;7735
282;A Landbouw, bosbouw en visserij;2022 1e kwartaal;77920;39070;21255;11655;3710;1360;670;135;60;77720.0;77905.0;70065;7850
283;A Landbouw, bosbouw en visserij;2022 2e kwartaal;77445;38945;21235;11695;3650;1160;585;120;60;77265.0;77430.0;69655;7790
284;A Landbouw, bosbouw en visserij;2022 3e kwartaal;77795;39275;21095;11875;3570;1205;585;120;60;77610.0;77780.0;69895;7900
285;A Landbouw, bosbouw en visserij;2022 4e kwartaal;78285;39540;20890;12065;3705;1235;635;135;70;78075.0;78265.0;70435;7850
286;A Landbouw, bosbouw en visserij;2023 1e kwartaal;77945;39470;20710;11850;3685;1365;665;120;75;77750.0;77925.0;70195;7745
287;A Landbouw, bosbouw en visserij;2023 2e kwartaal;77985;39775;21025;11755;3535;1135;580;115;65;77805.0;77970.0;70045;7935
288;A Landbouw, bosbouw en visserij;2023 3e kwartaal;79490;41250;21045;11785;3550;1115;570;115;60;79315.0;79475.0;70195;9295
289;A Landbouw, bosbouw en visserij;2023 4e kwartaal;79805;41430;20875;11835;3645;1200;615;125;70;79610.0;79790.0;70525;9280
290;A Landbouw, bosbouw en visserij;2024 1e kwartaal;79900;41600;20785;11675;3655;1320;690;110;70;79720.0;79885.0;70515;9390
291;A Landbouw, bosbouw en visserij;2024 2e kwartaal;79495;41690;20690;11770;3475;1110;595;100;65;79330.0;79480.0;69935;9560
292;A Landbouw, bosbouw en visserij;2024 3e kwartaal;79780;41975;20590;11875;3475;1105;590;110;65;79605.0;79765.0;70070;9710
293;A Landbouw, bosbouw en visserij;2024 4e kwartaal;79905;42065;20470;11830;3565;1155;630;125;65;79710.0;79890.0;70285;9620
294;A Landbouw, bosbouw en visserij;2025 1e kwartaal;79675;42010;20335;11665;3520;1255;695;120;70;79480.0;79660.0;70170;9505
295;A Landbouw, bosbouw en visserij;2025 2e kwartaal;78605;41180;20310;11795;3510;1050;585;120;60;78425.0;78595.0;69105;9505
296;01 Landbouw;2007 1e kwartaal;71580;20380;32290;11745;4330;1925;730;125;50;71405.0;71575.0;64615;6965
297;01 Landbouw;2007 2e kwartaal;71815;20980;32130;11625;4275;1885;735;130;50;71640.0;71810.0;64760;7055
298;01 Landbouw;2007 3e kwartaal;70725;21725;30550;11455;4240;1880;710;125;45;70550.0;70715.0;63595;7125
299;01 Landbouw;2007 4e kwartaal;70610;21650;30565;11450;4220;1855;695;120;50;70440.0;70605.0;63530;7080
300;01 Landbouw;2008 1e kwartaal;71480;22505;30650;11450;4170;1845;700;115;45;71320.0;71475.0;64315;7165
301;01 Landbouw;2008 2e kwartaal;70835;22235;30455;11350;4120;1825;690;115;45;70675.0;70830.0;63935;6900
302;01 Landbouw;2008 3e kwartaal;70880;22795;30095;11260;4090;1795;685;115;40;70720.0;70875.0;64000;6880
303;01 Landbouw;2008 4e kwartaal;70715;22820;29910;11255;4080;1805;690;120;45;70555.0;70710.0;63905;6810
304;01 Landbouw;2009 1e kwartaal;70520;23295;29470;11130;4020;1775;670;115;45;70365.0;70515.0;63740;6780
305;01 Landbouw;2009 2e kwartaal;70235;23490;29310;11075;3840;1690;680;105;45;70085.0;70225.0;63410;6820
306;01 Landbouw;2009 3e kwartaal;71870;25635;29425;11365;3535;1320;480;70;40;71760.0;71860.0;65020;6850
307;01 Landbouw;2009 4e kwartaal;73555;27670;29135;11185;3505;1425;515;75;45;73440.0;73550.0;66910;6650
308;01 Landbouw;2010 1e kwartaal;69705;29010;25630;9665;3230;1440;595;85;45;69575.0;69700.0;64005;5700
309;01 Landbouw;2010 2e kwartaal;69940;30210;25300;9580;3055;1210;470;65;45;69830.0;69930.0;64195;5745
310;01 Landbouw;2010 3e kwartaal;71910;33240;24815;9245;2905;1140;440;75;45;71790.0;71900.0;66085;5820
311;01 Landbouw;2010 4e kwartaal;72135;32660;24115;9860;3460;1375;525;95;45;71995.0;72130.0;66610;5525
312;01 Landbouw;2011 1e kwartaal;68335;31015;22380;9430;3385;1500;505;85;40;68210.0;68330.0;63140;5195
313;01 Landbouw;2011 2e kwartaal;68230;31125;22675;9615;3085;1185;440;65;40;68125.0;68220.0;63045;5180
314;01 Landbouw;2011 3e kwartaal;68175;31385;22480;9625;2970;1170;435;80;35;68065.0;68170.0;62930;5245
315;01 Landbouw;2011 4e kwartaal;68115;31095;22045;9780;3220;1315;525;90;40;67985.0;68105.0;62950;5165
316;01 Landbouw;2012 1e kwartaal;67325;31120;21505;9475;3105;1430;570;90;35;67205.0;67320.0;62225;5105
317;01 Landbouw;2012 2e kwartaal;66725;30880;21280;9385;3075;1410;570;90;35;66600.0;66715.0;61645;5080
