ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
7556;Mannen;18000;Meer- of veelpleger;2019;;;;
7557;Mannen;18000;Meer- of veelpleger;2020;;;;
7558;Mannen;18000;Meer- of veelpleger;2021;;;;
7559;Mannen;18000;Meer- of veelpleger;2022;;;;
7560;Vrouwen;10000;Totaal verdachten;2005;53440.0;67.0;38660.0;49.0
7561;Vrouwen;10000;Totaal verdachten;2006;54400.0;68.0;40050.0;52.0
7562;Vrouwen;10000;Totaal verdachten;2007;56010.0;70.0;41940.0;54.0
7563;Vrouwen;10000;Totaal verdachten;2008;53880.0;67.0;39760.0;50.0
7564;Vrouwen;10000;Totaal verdachten;2009;52100.0;65.0;36600.0;46.0
7565;Vrouwen;10000;Totaal verdachten;2010;50430.0;63.0;35610.0;44.0
7566;Vrouwen;10000;Totaal verdachten;2011;49650.0;62.0;36000.0;44.0
7567;Vrouwen;10000;Totaal verdachten;2012;47560.0;59.0;35440.0;43.0
7568;Vrouwen;10000;Totaal verdachten;2013;45640.0;56.0;33840.0;41.0
7569;Vrouwen;10000;Totaal verdachten;2014;42570.0;52.0;29810.0;35.0
7570;Vrouwen;10000;Totaal verdachten;2015;38430.0;47.0;;
7571;Vrouwen;10000;Totaal verdachten;2016;35270.0;43.0;;
7572;Vrouwen;10000;Totaal verdachten;2017;31790.0;38.0;;
7573;Vrouwen;10000;Totaal verdachten;2018;30040.0;36.0;;
7574;Vrouwen;10000;Totaal verdachten;2019;30110.0;36.0;;
7575;Vrouwen;10000;Totaal verdachten;2020;26780.0;32.0;;
7576;Vrouwen;10000;Totaal verdachten;2021;23890.0;28.0;;
7577;Vrouwen;10000;Totaal verdachten;2022;26320.0;30.0;;
7578;Vrouwen;10000;First offender;2005;25710.0;31.0;24440.0;30.0
7579;Vrouwen;10000;First offender;2006;25920.0;32.0;24820.0;31.0
7580;Vrouwen;10000;First offender;2007;26520.0;32.0;25570.0;32.0
7581;Vrouwen;10000;First offender;2008;26370.0;32.0;23860.0;30.0
7582;Vrouwen;10000;First offender;2009;26130.0;32.0;21150.0;26.0
7583;Vrouwen;10000;First offender;2010;;;20720.0;25.0
7584;Vrouwen;10000;First offender;2011;;;20800.0;25.0
7585;Vrouwen;10000;First offender;2012;;;19790.0;23.0
7586;Vrouwen;10000;First offender;2013;;;18620.0;21.0
7587;Vrouwen;10000;First offender;2014;;;15920.0;18.0
7588;Vrouwen;10000;First offender;2015;;;;
7589;Vrouwen;10000;First offender;2016;;;;
7590;Vrouwen;10000;First offender;2017;;;;
7591;Vrouwen;10000;First offender;2018;;;;
7592;Vrouwen;10000;First offender;2019;;;;
7593;Vrouwen;10000;First offender;2020;;;;
7594;Vrouwen;10000;First offender;2021;;;;
7595;Vrouwen;10000;First offender;2022;;;;
7596;Vrouwen;10000;Meer- of veelpleger;2005;27730.0;36.0;14220.0;19.0
7597;Vrouwen;10000;Meer- of veelpleger;2006;28480.0;37.0;15220.0;20.0
7598;Vrouwen;10000;Meer- of veelpleger;2007;29490.0;38.0;16370.0;21.0
7599;Vrouwen;10000;Meer- of veelpleger;2008;27510.0;35.0;15900.0;21.0
7600;Vrouwen;10000;Meer- of veelpleger;2009;25970.0;33.0;15450.0;20.0
7601;Vrouwen;10000;Meer- of veelpleger;2010;;;14890.0;19.0
7602;Vrouwen;10000;Meer- of veelpleger;2011;;;15210.0;19.0
7603;Vrouwen;10000;Meer- of veelpleger;2012;;;15650.0;20.0
7604;Vrouwen;10000;Meer- of veelpleger;2013;;;15220.0;19.0
7605;Vrouwen;10000;Meer- of veelpleger;2014;;;13890.0;17.0
7606;Vrouwen;10000;Meer- of veelpleger;2015;;;;
7607;Vrouwen;10000;Meer- of veelpleger;2016;;;;
7608;Vrouwen;10000;Meer- of veelpleger;2017;;;;
7609;Vrouwen;10000;Meer- of veelpleger;2018;;;;
7610;Vrouwen;10000;Meer- of veelpleger;2019;;;;
7611;Vrouwen;10000;Meer- of veelpleger;2020;;;;
7612;Vrouwen;10000;Meer- of veelpleger;2021;;;;
7613;Vrouwen;10000;Meer- of veelpleger;2022;;;;
7614;Vrouwen;11200;Totaal verdachten;2005;480.0;47.0;150.0;15.0
7615;Vrouwen;11200;Totaal verdachten;2006;510.0;50.0;180.0;18.0
7616;Vrouwen;11200;Totaal verdachten;2007;470.0;47.0;180.0;18.0
7617;Vrouwen;11200;Totaal verdachten;2008;420.0;42.0;160.0;16.0
7618;Vrouwen;11200;Totaal verdachten;2009;350.0;34.0;100.0;9.0
7619;Vrouwen;11200;Totaal verdachten;2010;300.0;30.0;100.0;10.0
7620;Vrouwen;11200;Totaal verdachten;2011;270.0;27.0;70.0;7.0
7621;Vrouwen;11200;Totaal verdachten;2012;260.0;25.0;60.0;6.0
7622;Vrouwen;11200;Totaal verdachten;2013;250.0;24.0;50.0;5.0
7623;Vrouwen;11200;Totaal verdachten;2014;190.0;19.0;40.0;4.0
7624;Vrouwen;11200;Totaal verdachten;2015;170.0;17.0;;
7625;Vrouwen;11200;Totaal verdachten;2016;160.0;16.0;;
7626;Vrouwen;11200;Totaal verdachten;2017;130.0;13.0;;
7627;Vrouwen;11200;Totaal verdachten;2018;130.0;14.0;;
7628;Vrouwen;11200;Totaal verdachten;2019;110.0;12.0;;
7629;Vrouwen;11200;Totaal verdachten;2020;100.0;10.0;;
7630;Vrouwen;11200;Totaal verdachten;2021;170.0;18.0;;
7631;Vrouwen;11200;Totaal verdachten;2022;190.0;20.0;;
7632;Vrouwen;11200;First offender;2005;210.0;20.0;140.0;13.0
7633;Vrouwen;11200;First offender;2006;270.0;26.0;170.0;17.0
7634;Vrouwen;11200;First offender;2007;250.0;25.0;160.0;16.0
7635;Vrouwen;11200;First offender;2008;250.0;25.0;130.0;14.0
7636;Vrouwen;11200;First offender;2009;240.0;23.0;90.0;8.0
7637;Vrouwen;11200;First offender;2010;;;80.0;8.0
7638;Vrouwen;11200;First offender;2011;;;60.0;6.0
7639;Vrouwen;11200;First offender;2012;;;50.0;5.0
7640;Vrouwen;11200;First offender;2013;;;50.0;5.0
7641;Vrouwen;11200;First offender;2014;;;40.0;3.0
7642;Vrouwen;11200;First offender;2015;;;;
7643;Vrouwen;11200;First offender;2016;;;;
7644;Vrouwen;11200;First offender;2017;;;;
7645;Vrouwen;11200;First offender;2018;;;;
7646;Vrouwen;11200;First offender;2019;;;;
7647;Vrouwen;11200;First offender;2020;;;;
7648;Vrouwen;11200;First offender;2021;;;;
7649;Vrouwen;11200;First offender;2022;;;;
7650;Vrouwen;11200;Meer- of veelpleger;2005;270.0;27.0;20.0;2.0
7651;Vrouwen;11200;Meer- of veelpleger;2006;240.0;24.0;10.0;1.0
7652;Vrouwen;11200;Meer- of veelpleger;2007;220.0;22.0;20.0;2.0
7653;Vrouwen;11200;Meer- of veelpleger;2008;170.0;17.0;20.0;2.0
7654;Vrouwen;11200;Meer- of veelpleger;2009;110.0;11.0;20.0;1.0
7655;Vrouwen;11200;Meer- of veelpleger;2010;;;20.0;2.0
7656;Vrouwen;11200;Meer- of veelpleger;2011;;;10.0;1.0
7657;Vrouwen;11200;Meer- of veelpleger;2012;;;10.0;0.0
7658;Vrouwen;11200;Meer- of veelpleger;2013;;;0.0;
7659;Vrouwen;11200;Meer- of veelpleger;2014;;;0.0;
7660;Vrouwen;11200;Meer- of veelpleger;2015;;;;
7661;Vrouwen;11200;Meer- of veelpleger;2016;;;;
7662;Vrouwen;11200;Meer- of veelpleger;2017;;;;
7663;Vrouwen;11200;Meer- of veelpleger;2018;;;;
7664;Vrouwen;11200;Meer- of veelpleger;2019;;;;
7665;Vrouwen;11200;Meer- of veelpleger;2020;;;;
7666;Vrouwen;11200;Meer- of veelpleger;2021;;;;
7667;Vrouwen;11200;Meer- of veelpleger;2022;;;;
7668;Vrouwen;11300;Totaal verdachten;2005;1430.0;140.0;490.0;48.0
7669;Vrouwen;11300;Totaal verdachten;2006;1280.0;127.0;570.0;57.0
7670;Vrouwen;11300;Totaal verdachten;2007;1410.0;138.0;600.0;60.0
7671;Vrouwen;11300;Totaal verdachten;2008;1280.0;129.0;490.0;50.0
7672;Vrouwen;11300;Totaal verdachten;2009;1050.0;109.0;410.0;42.0
7673;Vrouwen;11300;Totaal verdachten;2010;850.0;86.0;330.0;33.0
7674;Vrouwen;11300;Totaal verdachten;2011;780.0;78.0;300.0;30.0
7675;Vrouwen;11300;Totaal verdachten;2012;720.0;70.0;280.0;27.0
7676;Vrouwen;11300;Totaal verdachten;2013;680.0;65.0;230.0;22.0
7677;Vrouwen;11300;Totaal verdachten;2014;570.0;55.0;150.0;15.0
7678;Vrouwen;11300;Totaal verdachten;2015;510.0;50.0;;
7679;Vrouwen;11300;Totaal verdachten;2016;450.0;43.0;;
7680;Vrouwen;11300;Totaal verdachten;2017;400.0;41.0;;
7681;Vrouwen;11300;Totaal verdachten;2018;360.0;38.0;;
7682;Vrouwen;11300;Totaal verdachten;2019;340.0;35.0;;
7683;Vrouwen;11300;Totaal verdachten;2020;320.0;34.0;;
7684;Vrouwen;11300;Totaal verdachten;2021;400.0;42.0;;
7685;Vrouwen;11300;Totaal verdachten;2022;630.0;65.0;;
7686;Vrouwen;11300;First offender;2005;650.0;63.0;420.0;40.0
7687;Vrouwen;11300;First offender;2006;610.0;60.0;480.0;48.0
7688;Vrouwen;11300;First offender;2007;680.0;67.0;500.0;50.0
7689;Vrouwen;11300;First offender;2008;720.0;72.0;400.0;41.0
7690;Vrouwen;11300;First offender;2009;690.0;71.0;330.0;34.0
7691;Vrouwen;11300;First offender;2010;;;280.0;28.0
7692;Vrouwen;11300;First offender;2011;;;250.0;25.0
7693;Vrouwen;11300;First offender;2012;;;250.0;24.0
7694;Vrouwen;11300;First offender;2013;;;200.0;19.0
7695;Vrouwen;11300;First offender;2014;;;140.0;14.0
7696;Vrouwen;11300;First offender;2015;;;;
7697;Vrouwen;11300;First offender;2016;;;;
7698;Vrouwen;11300;First offender;2017;;;;
7699;Vrouwen;11300;First offender;2018;;;;
7700;Vrouwen;11300;First offender;2019;;;;
7701;Vrouwen;11300;First offender;2020;;;;
7702;Vrouwen;11300;First offender;2021;;;;
7703;Vrouwen;11300;First offender;2022;;;;
7704;Vrouwen;11300;Meer- of veelpleger;2005;790.0;77.0;80.0;7.0
7705;Vrouwen;11300;Meer- of veelpleger;2006;670.0;66.0;90.0;9.0
7706;Vrouwen;11300;Meer- of veelpleger;2007;720.0;71.0;100.0;10.0
7707;Vrouwen;11300;Meer- of veelpleger;2008;560.0;56.0;90.0;9.0
7708;Vrouwen;11300;Meer- of veelpleger;2009;360.0;38.0;80.0;8.0
7709;Vrouwen;11300;Meer- of veelpleger;2010;;;50.0;5.0
7710;Vrouwen;11300;Meer- of veelpleger;2011;;;40.0;5.0
7711;Vrouwen;11300;Meer- of veelpleger;2012;;;30.0;3.0
7712;Vrouwen;11300;Meer- of veelpleger;2013;;;30.0;3.0
7713;Vrouwen;11300;Meer- of veelpleger;2014;;;10.0;1.0
7714;Vrouwen;11300;Meer- of veelpleger;2015;;;;
7715;Vrouwen;11300;Meer- of veelpleger;2016;;;;
7716;Vrouwen;11300;Meer- of veelpleger;2017;;;;
7717;Vrouwen;11300;Meer- of veelpleger;2018;;;;
7718;Vrouwen;11300;Meer- of veelpleger;2019;;;;
7719;Vrouwen;11300;Meer- of veelpleger;2020;;;;
7720;Vrouwen;11300;Meer- of veelpleger;2021;;;;
7721;Vrouwen;11300;Meer- of veelpleger;2022;;;;
7722;Vrouwen;11400;Totaal verdachten;2005;2480.0;239.0;1110.0;108.0
7723;Vrouwen;11400;Totaal verdachten;2006;2450.0;240.0;1130.0;111.0
7724;Vrouwen;11400;Totaal verdachten;2007;2430.0;244.0;1170.0;117.0
7725;Vrouwen;11400;Totaal verdachten;2008;2220.0;222.0;1020.0;102.0
7726;Vrouwen;11400;Totaal verdachten;2009;2050.0;207.0;890.0;89.0
7727;Vrouwen;11400;Totaal verdachten;2010;1690.0;176.0;770.0;80.0
7728;Vrouwen;11400;Totaal verdachten;2011;1480.0;151.0;630.0;64.0
7729;Vrouwen;11400;Totaal verdachten;2012;1230.0;122.0;580.0;57.0
7730;Vrouwen;11400;Totaal verdachten;2013;1090.0;107.0;450.0;43.0
7731;Vrouwen;11400;Totaal verdachten;2014;1070.0;102.0;360.0;34.0
7732;Vrouwen;11400;Totaal verdachten;2015;1000.0;97.0;;
7733;Vrouwen;11400;Totaal verdachten;2016;840.0;82.0;;
7734;Vrouwen;11400;Totaal verdachten;2017;780.0;77.0;;
7735;Vrouwen;11400;Totaal verdachten;2018;600.0;60.0;;
7736;Vrouwen;11400;Totaal verdachten;2019;720.0;75.0;;
7737;Vrouwen;11400;Totaal verdachten;2020;550.0;58.0;;
7738;Vrouwen;11400;Totaal verdachten;2021;640.0;68.0;;
7739;Vrouwen;11400;Totaal verdachten;2022;1010.0;105.0;;
7740;Vrouwen;11400;First offender;2005;1150.0;110.0;890.0;86.0
7741;Vrouwen;11400;First offender;2006;1180.0;114.0;890.0;87.0
7742;Vrouwen;11400;First offender;2007;1170.0;116.0;890.0;89.0
7743;Vrouwen;11400;First offender;2008;1160.0;115.0;770.0;77.0
7744;Vrouwen;11400;First offender;2009;1210.0;120.0;710.0;71.0
7745;Vrouwen;11400;First offender;2010;;;610.0;63.0
7746;Vrouwen;11400;First offender;2011;;;500.0;51.0
7747;Vrouwen;11400;First offender;2012;;;470.0;46.0
7748;Vrouwen;11400;First offender;2013;;;360.0;35.0
7749;Vrouwen;11400;First offender;2014;;;300.0;29.0
7750;Vrouwen;11400;First offender;2015;;;;
7751;Vrouwen;11400;First offender;2016;;;;
7752;Vrouwen;11400;First offender;2017;;;;
7753;Vrouwen;11400;First offender;2018;;;;
7754;Vrouwen;11400;First offender;2019;;;;
7755;Vrouwen;11400;First offender;2020;;;;
7756;Vrouwen;11400;First offender;2021;;;;
7757;Vrouwen;11400;First offender;2022;;;;
7758;Vrouwen;11400;Meer- of veelpleger;2005;1340.0;129.0;230.0;22.0
7759;Vrouwen;11400;Meer- of veelpleger;2006;1270.0;125.0;240.0;24.0
7760;Vrouwen;11400;Meer- of veelpleger;2007;1260.0;128.0;280.0;28.0
7761;Vrouwen;11400;Meer- of veelpleger;2008;1060.0;107.0;240.0;25.0
7762;Vrouwen;11400;Meer- of veelpleger;2009;840.0;86.0;180.0;18.0
7763;Vrouwen;11400;Meer- of veelpleger;2010;;;160.0;17.0
7764;Vrouwen;11400;Meer- of veelpleger;2011;;;130.0;13.0
7765;Vrouwen;11400;Meer- of veelpleger;2012;;;110.0;11.0
7766;Vrouwen;11400;Meer- of veelpleger;2013;;;90.0;9.0
7767;Vrouwen;11400;Meer- of veelpleger;2014;;;60.0;6.0
7768;Vrouwen;11400;Meer- of veelpleger;2015;;;;
7769;Vrouwen;11400;Meer- of veelpleger;2016;;;;
7770;Vrouwen;11400;Meer- of veelpleger;2017;;;;
7771;Vrouwen;11400;Meer- of veelpleger;2018;;;;
7772;Vrouwen;11400;Meer- of veelpleger;2019;;;;
7773;Vrouwen;11400;Meer- of veelpleger;2020;;;;
7774;Vrouwen;11400;Meer- of veelpleger;2021;;;;
7775;Vrouwen;11400;Meer- of veelpleger;2022;;;;
7776;Vrouwen;11500;Totaal verdachten;2005;2740.0;266.0;1340.0;133.0
7777;Vrouwen;11500;Totaal verdachten;2006;2760.0;267.0;1430.0;139.0
7778;Vrouwen;11500;Totaal verdachten;2007;2900.0;284.0;1590.0;156.0
7779;Vrouwen;11500;Totaal verdachten;2008;2510.0;246.0;1350.0;134.0
7780;Vrouwen;11500;Totaal verdachten;2009;2370.0;238.0;1150.0;115.0
7781;Vrouwen;11500;Totaal verdachten;2010;2130.0;218.0;1070.0;108.0
7782;Vrouwen;11500;Totaal verdachten;2011;1750.0;181.0;890.0;91.0
7783;Vrouwen;11500;Totaal verdachten;2012;1580.0;159.0;800.0;80.0
7784;Vrouwen;11500;Totaal verdachten;2013;1280.0;128.0;630.0;63.0
7785;Vrouwen;11500;Totaal verdachten;2014;1170.0;114.0;530.0;50.0
7786;Vrouwen;11500;Totaal verdachten;2015;1100.0;105.0;;
7787;Vrouwen;11500;Totaal verdachten;2016;1030.0;99.0;;
7788;Vrouwen;11500;Totaal verdachten;2017;920.0;91.0;;
7789;Vrouwen;11500;Totaal verdachten;2018;800.0;77.0;;
7790;Vrouwen;11500;Totaal verdachten;2019;900.0;89.0;;
7791;Vrouwen;11500;Totaal verdachten;2020;710.0;73.0;;
7792;Vrouwen;11500;Totaal verdachten;2021;740.0;78.0;;
7793;Vrouwen;11500;Totaal verdachten;2022;980.0;101.0;;
7794;Vrouwen;11500;First offender;2005;1310.0;126.0;1020.0;100.0
7795;Vrouwen;11500;First offender;2006;1260.0;119.0;1040.0;100.0
7796;Vrouwen;11500;First offender;2007;1350.0;131.0;1160.0;113.0
7797;Vrouwen;11500;First offender;2008;1270.0;123.0;970.0;96.0
7798;Vrouwen;11500;First offender;2009;1300.0;128.0;820.0;81.0
7799;Vrouwen;11500;First offender;2010;;;790.0;80.0
7800;Vrouwen;11500;First offender;2011;;;640.0;65.0
7801;Vrouwen;11500;First offender;2012;;;590.0;58.0
7802;Vrouwen;11500;First offender;2013;;;460.0;46.0
7803;Vrouwen;11500;First offender;2014;;;400.0;38.0
7804;Vrouwen;11500;First offender;2015;;;;
7805;Vrouwen;11500;First offender;2016;;;;
7806;Vrouwen;11500;First offender;2017;;;;
7807;Vrouwen;11500;First offender;2018;;;;
7808;Vrouwen;11500;First offender;2019;;;;
7809;Vrouwen;11500;First offender;2020;;;;
7810;Vrouwen;11500;First offender;2021;;;;
7811;Vrouwen;11500;First offender;2022;;;;
7812;Vrouwen;11500;Meer- of veelpleger;2005;1420.0;140.0;330.0;32.0
7813;Vrouwen;11500;Meer- of veelpleger;2006;1510.0;148.0;390.0;39.0
7814;Vrouwen;11500;Meer- of veelpleger;2007;1550.0;153.0;430.0;43.0
7815;Vrouwen;11500;Meer- of veelpleger;2008;1240.0;124.0;370.0;38.0
7816;Vrouwen;11500;Meer- of veelpleger;2009;1070.0;109.0;330.0;34.0
7817;Vrouwen;11500;Meer- of veelpleger;2010;;;280.0;28.0
7818;Vrouwen;11500;Meer- of veelpleger;2011;;;250.0;27.0
7819;Vrouwen;11500;Meer- of veelpleger;2012;;;210.0;22.0
7820;Vrouwen;11500;Meer- of veelpleger;2013;;;170.0;17.0
7821;Vrouwen;11500;Meer- of veelpleger;2014;;;130.0;13.0
7822;Vrouwen;11500;Meer- of veelpleger;2015;;;;
7823;Vrouwen;11500;Meer- of veelpleger;2016;;;;
7824;Vrouwen;11500;Meer- of veelpleger;2017;;;;
7825;Vrouwen;11500;Meer- of veelpleger;2018;;;;
7826;Vrouwen;11500;Meer- of veelpleger;2019;;;;
7827;Vrouwen;11500;Meer- of veelpleger;2020;;;;
7828;Vrouwen;11500;Meer- of veelpleger;2021;;;;
7829;Vrouwen;11500;Meer- of veelpleger;2022;;;;
7830;Vrouwen;11600;Totaal verdachten;2005;2490.0;248.0;1410.0;142.0
7831;Vrouwen;11600;Totaal verdachten;2006;2500.0;242.0;1470.0;144.0
7832;Vrouwen;11600;Totaal verdachten;2007;2680.0;258.0;1700.0;165.0
7833;Vrouwen;11600;Totaal verdachten;2008;2460.0;237.0;1430.0;139.0
7834;Vrouwen;11600;Totaal verdachten;2009;2300.0;228.0;1250.0;123.0
7835;Vrouwen;11600;Totaal verdachten;2010;1950.0;195.0;1080.0;106.0
7836;Vrouwen;11600;Totaal verdachten;2011;1780.0;180.0;1060.0;106.0
7837;Vrouwen;11600;Totaal verdachten;2012;1520.0;155.0;870.0;88.0
7838;Vrouwen;11600;Totaal verdachten;2013;1390.0;138.0;740.0;71.0
7839;Vrouwen;11600;Totaal verdachten;2014;1190.0;117.0;540.0;51.0
7840;Vrouwen;11600;Totaal verdachten;2015;1120.0;107.0;;
7841;Vrouwen;11600;Totaal verdachten;2016;1110.0;106.0;;
7842;Vrouwen;11600;Totaal verdachten;2017;980.0;93.0;;
7843;Vrouwen;11600;Totaal verdachten;2018;890.0;86.0;;
7844;Vrouwen;11600;Totaal verdachten;2019;950.0;90.0;;
7845;Vrouwen;11600;Totaal verdachten;2020;700.0;69.0;;
7846;Vrouwen;11600;Totaal verdachten;2021;590.0;61.0;;
7847;Vrouwen;11600;Totaal verdachten;2022;880.0;90.0;;
7848;Vrouwen;11600;First offender;2005;1100.0;108.0;990.0;99.0
7849;Vrouwen;11600;First offender;2006;1110.0;106.0;1010.0;98.0
7850;Vrouwen;11600;First offender;2007;1140.0;109.0;1140.0;110.0
7851;Vrouwen;11600;First offender;2008;1150.0;108.0;940.0;90.0
7852;Vrouwen;11600;First offender;2009;1160.0;114.0;880.0;86.0
7853;Vrouwen;11600;First offender;2010;;;720.0;70.0
7854;Vrouwen;11600;First offender;2011;;;730.0;73.0
7855;Vrouwen;11600;First offender;2012;;;580.0;58.0
7856;Vrouwen;11600;First offender;2013;;;540.0;52.0
7857;Vrouwen;11600;First offender;2014;;;380.0;35.0
7858;Vrouwen;11600;First offender;2015;;;;
7859;Vrouwen;11600;First offender;2016;;;;
7860;Vrouwen;11600;First offender;2017;;;;
7861;Vrouwen;11600;First offender;2018;;;;
7862;Vrouwen;11600;First offender;2019;;;;
7863;Vrouwen;11600;First offender;2020;;;;
7864;Vrouwen;11600;First offender;2021;;;;
7865;Vrouwen;11600;First offender;2022;;;;
7866;Vrouwen;11600;Meer- of veelpleger;2005;1390.0;140.0;420.0;43.0
7867;Vrouwen;11600;Meer- of veelpleger;2006;1390.0;136.0;460.0;46.0
7868;Vrouwen;11600;Meer- of veelpleger;2007;1540.0;149.0;560.0;55.0
7869;Vrouwen;11600;Meer- of veelpleger;2008;1310.0;128.0;490.0;49.0
7870;Vrouwen;11600;Meer- of veelpleger;2009;1140.0;114.0;370.0;38.0
7871;Vrouwen;11600;Meer- of veelpleger;2010;;;360.0;37.0
7872;Vrouwen;11600;Meer- of veelpleger;2011;;;330.0;33.0
7873;Vrouwen;11600;Meer- of veelpleger;2012;;;290.0;30.0
7874;Vrouwen;11600;Meer- of veelpleger;2013;;;190.0;20.0
7875;Vrouwen;11600;Meer- of veelpleger;2014;;;160.0;16.0
7876;Vrouwen;11600;Meer- of veelpleger;2015;;;;
7877;Vrouwen;11600;Meer- of veelpleger;2016;;;;
7878;Vrouwen;11600;Meer- of veelpleger;2017;;;;
7879;Vrouwen;11600;Meer- of veelpleger;2018;;;;
7880;Vrouwen;11600;Meer- of veelpleger;2019;;;;
7881;Vrouwen;11600;Meer- of veelpleger;2020;;;;
7882;Vrouwen;11600;Meer- of veelpleger;2021;;;;
7883;Vrouwen;11600;Meer- of veelpleger;2022;;;;
7884;Vrouwen;11700;Totaal verdachten;2005;2000.0;199.0;1280.0;127.0
7885;Vrouwen;11700;Totaal verdachten;2006;2040.0;204.0;1300.0;132.0
7886;Vrouwen;11700;Totaal verdachten;2007;2220.0;211.0;1540.0;147.0
7887;Vrouwen;11700;Totaal verdachten;2008;2080.0;197.0;1380.0;131.0
7888;Vrouwen;11700;Totaal verdachten;2009;2070.0;201.0;1270.0;124.0
7889;Vrouwen;11700;Totaal verdachten;2010;1880.0;184.0;1200.0;116.0
7890;Vrouwen;11700;Totaal verdachten;2011;1670.0;164.0;1070.0;104.0
7891;Vrouwen;11700;Totaal verdachten;2012;1490.0;148.0;980.0;96.0
7892;Vrouwen;11700;Totaal verdachten;2013;1280.0;128.0;760.0;74.0
7893;Vrouwen;11700;Totaal verdachten;2014;1200.0;120.0;670.0;65.0
7894;Vrouwen;11700;Totaal verdachten;2015;1080.0;106.0;;
7895;Vrouwen;11700;Totaal verdachten;2016;1080.0;104.0;;
7896;Vrouwen;11700;Totaal verdachten;2017;1000.0;93.0;;
7897;Vrouwen;11700;Totaal verdachten;2018;960.0;91.0;;
7898;Vrouwen;11700;Totaal verdachten;2019;1010.0;95.0;;
7899;Vrouwen;11700;Totaal verdachten;2020;710.0;66.0;;
7900;Vrouwen;11700;Totaal verdachten;2021;610.0;61.0;;
7901;Vrouwen;11700;Totaal verdachten;2022;820.0;82.0;;
7902;Vrouwen;11700;First offender;2005;860.0;84.0;830.0;81.0
7903;Vrouwen;11700;First offender;2006;850.0;82.0;850.0;85.0
7904;Vrouwen;11700;First offender;2007;940.0;87.0;1020.0;98.0
7905;Vrouwen;11700;First offender;2008;930.0;87.0;830.0;78.0
7906;Vrouwen;11700;First offender;2009;990.0;96.0;800.0;77.0
7907;Vrouwen;11700;First offender;2010;;;790.0;76.0
7908;Vrouwen;11700;First offender;2011;;;740.0;71.0
7909;Vrouwen;11700;First offender;2012;;;620.0;60.0
7910;Vrouwen;11700;First offender;2013;;;480.0;45.0
7911;Vrouwen;11700;First offender;2014;;;430.0;41.0
7912;Vrouwen;11700;First offender;2015;;;;
7913;Vrouwen;11700;First offender;2016;;;;
7914;Vrouwen;11700;First offender;2017;;;;
7915;Vrouwen;11700;First offender;2018;;;;
7916;Vrouwen;11700;First offender;2019;;;;
7917;Vrouwen;11700;First offender;2020;;;;
7918;Vrouwen;11700;First offender;2021;;;;
7919;Vrouwen;11700;First offender;2022;;;;
7920;Vrouwen;11700;Meer- of veelpleger;2005;1140.0;115.0;450.0;46.0
7921;Vrouwen;11700;Meer- of veelpleger;2006;1200.0;121.0;460.0;47.0
7922;Vrouwen;11700;Meer- of veelpleger;2007;1280.0;123.0;510.0;50.0
7923;Vrouwen;11700;Meer- of veelpleger;2008;1140.0;110.0;550.0;53.0
7924;Vrouwen;11700;Meer- of veelpleger;2009;1080.0;106.0;470.0;47.0
7925;Vrouwen;11700;Meer- of veelpleger;2010;;;400.0;40.0
7926;Vrouwen;11700;Meer- of veelpleger;2011;;;340.0;33.0
7927;Vrouwen;11700;Meer- of veelpleger;2012;;;360.0;36.0
7928;Vrouwen;11700;Meer- of veelpleger;2013;;;280.0;29.0
7929;Vrouwen;11700;Meer- of veelpleger;2014;;;240.0;24.0
7930;Vrouwen;11700;Meer- of veelpleger;2015;;;;
7931;Vrouwen;11700;Meer- of veelpleger;2016;;;;
7932;Vrouwen;11700;Meer- of veelpleger;2017;;;;
7933;Vrouwen;11700;Meer- of veelpleger;2018;;;;
7934;Vrouwen;11700;Meer- of veelpleger;2019;;;;
7935;Vrouwen;11700;Meer- of veelpleger;2020;;;;
7936;Vrouwen;11700;Meer- of veelpleger;2021;;;;
7937;Vrouwen;11700;Meer- of veelpleger;2022;;;;
7938;Vrouwen;11800;Totaal verdachten;2005;1780.0;170.0;1260.0;122.0
7939;Vrouwen;11800;Totaal verdachten;2006;1800.0;175.0;1290.0;127.0
7940;Vrouwen;11800;Totaal verdachten;2007;1910.0;185.0;1440.0;143.0
7941;Vrouwen;11800;Totaal verdachten;2008;1910.0;176.0;1380.0;128.0
7942;Vrouwen;11800;Totaal verdachten;2009;1900.0;175.0;1310.0;122.0
7943;Vrouwen;11800;Totaal verdachten;2010;1650.0;153.0;1220.0;112.0
7944;Vrouwen;11800;Totaal verdachten;2011;1600.0;151.0;1210.0;113.0
7945;Vrouwen;11800;Totaal verdachten;2012;1480.0;139.0;1090.0;101.0
7946;Vrouwen;11800;Totaal verdachten;2013;1370.0;132.0;1060.0;100.0
7947;Vrouwen;11800;Totaal verdachten;2014;1150.0;109.0;750.0;69.0
7948;Vrouwen;11800;Totaal verdachten;2015;1030.0;99.0;;
7949;Vrouwen;11800;Totaal verdachten;2016;1020.0;96.0;;
7950;Vrouwen;11800;Totaal verdachten;2017;910.0;83.0;;
7951;Vrouwen;11800;Totaal verdachten;2018;920.0;82.0;;
