ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1244;J Informatie en communicatie;2020 januari - 2020 december;93.6;-0.1;93.5;0.0;0.0
1245;J Informatie en communicatie;2020 april - 2021 maart;93.4;-1.4;93.5;-1.2;0.3
1246;J Informatie en communicatie;2020 juli - 2021 juni;95.9;2.4;95.9;2.7;0.3
1247;J Informatie en communicatie;2020 oktober - 2021 september;97.9;3.6;98.0;3.8;0.2
1248;J Informatie en communicatie;2021 januari - 2021 december;100.0;6.8;100.0;6.9;0.1
1249;J Informatie en communicatie;2021 april - 2022 maart;101.8;8.9;101.7;8.8;-0.1
1250;J Informatie en communicatie;2021 juli - 2022 juni;103.9;8.4;103.8;8.2;-0.2
1251;J Informatie en communicatie;2021 oktober - 2022 september;103.8;6.1;103.7;5.9;-0.2
1252;J Informatie en communicatie;2022 januari - 2022 december;105.1;5.1;104.9;4.9;-0.2
1253;J Informatie en communicatie;2022 april - 2023 maart;105.8;4.0;105.6;3.8;-0.2
1254;J Informatie en communicatie;2022 juli - 2023 juni;107.4;3.4;107.2;3.3;-0.1
1255;J Informatie en communicatie;2022 oktober - 2023 september;109.1;5.1;109.0;5.1;0.0
1256;J Informatie en communicatie;2023 januari - 2023 december;111.0;5.7;111.0;5.8;0.1
1257;J Informatie en communicatie;2023 april - 2024 maart;112.7;6.5;112.8;6.8;0.3
1258;J Informatie en communicatie;2023 juli - 2024 juni;113.9;6.0;114.1;6.4;0.4
1259;J Informatie en communicatie;2023 oktober - 2024 september;114.8;5.2;115.2;5.7;0.5
1260;J Informatie en communicatie;2024 januari - 2024 december;115.8;4.3;116.4;4.9;0.6
1261;K Financiële dienstverlening;2001;63.5;;52.8;;
1262;K Financiële dienstverlening;2002;70.4;10.7;59.8;13.1;2.1
1263;K Financiële dienstverlening;2003;69.8;-0.8;60.1;0.6;1.4
1264;K Financiële dienstverlening;2004;70.7;1.2;61.5;2.4;1.1
1265;K Financiële dienstverlening;2005;73.0;3.3;64.7;5.1;1.8
1266;K Financiële dienstverlening;2006;72.4;-0.8;64.9;0.3;1.1
1267;K Financiële dienstverlening;2007;77.6;7.2;70.0;7.9;0.7
1268;K Financiële dienstverlening;2008;80.1;3.1;72.4;3.4;0.2
1269;K Financiële dienstverlening;2009;77.1;-3.8;70.8;-2.1;1.7
1270;K Financiële dienstverlening;2010;77.9;1.1;72.5;2.3;1.2
1271;K Financiële dienstverlening;2011;79.0;1.5;74.7;3.1;1.6
1272;K Financiële dienstverlening;2012;80.1;1.3;76.3;2.2;0.9
1273;K Financiële dienstverlening;2013;85.8;7.2;82.6;8.2;1.0
1274;K Financiële dienstverlening;2014;87.3;1.7;84.9;2.7;0.9
1275;K Financiële dienstverlening;2015;87.0;-0.3;84.9;0.1;0.4
1276;K Financiële dienstverlening;2016;88.9;2.2;87.3;2.8;0.6
1277;K Financiële dienstverlening;2017;90.9;2.2;90.2;3.4;1.1
1278;K Financiële dienstverlening;2018;91.1;0.2;90.4;0.2;0.0
1279;K Financiële dienstverlening;2019;92.9;2.0;92.4;2.2;0.2
1280;K Financiële dienstverlening;2020;95.6;2.9;95.5;3.4;0.5
1281;K Financiële dienstverlening;2021;100.0;4.6;100.0;4.7;0.1
1282;K Financiële dienstverlening;2022;102.3;2.3;102.2;2.2;-0.1
1283;K Financiële dienstverlening;2023;107.2;4.8;106.9;4.6;-0.2
1284;K Financiële dienstverlening;2024;110.9;3.4;110.7;3.5;0.1
1285;K Financiële dienstverlening;2006 januari - 2006 december;72.4;-0.8;64.9;0.3;1.1
1286;K Financiële dienstverlening;2006 april - 2007 maart;74.1;;66.5;;
1287;K Financiële dienstverlening;2006 juli - 2007 juni;74.8;;67.3;;
1288;K Financiële dienstverlening;2006 oktober - 2007 september;75.4;;68.0;;
1289;K Financiële dienstverlening;2007 januari - 2007 december;77.6;7.2;70.0;7.9;0.7
1290;K Financiële dienstverlening;2007 april - 2008 maart;78.9;6.5;71.2;7.1;0.6
1291;K Financiële dienstverlening;2007 juli - 2008 juni;79.8;6.7;72.0;7.1;0.4
1292;K Financiële dienstverlening;2007 oktober - 2008 september;80.4;6.7;72.6;6.9;0.2
1293;K Financiële dienstverlening;2008 januari - 2008 december;80.1;3.1;72.4;3.4;0.2
1294;K Financiële dienstverlening;2008 april - 2009 maart;78.3;-0.7;71.1;-0.1;0.6
1295;K Financiële dienstverlening;2008 juli - 2009 juni;78.1;-2.1;71.2;-1.2;1.0
1296;K Financiële dienstverlening;2008 oktober - 2009 september;77.6;-3.6;71.0;-2.3;1.4
1297;K Financiële dienstverlening;2009 januari - 2009 december;77.1;-3.8;70.8;-2.1;1.7
1298;K Financiële dienstverlening;2009 april - 2010 maart;77.3;-1.2;71.5;0.6;1.9
1299;K Financiële dienstverlening;2009 juli - 2010 juni;77.7;-0.5;72.1;1.3;1.8
1300;K Financiële dienstverlening;2009 oktober - 2010 september;77.9;0.4;72.4;2.0;1.6
1301;K Financiële dienstverlening;2010 januari - 2010 december;77.9;1.1;72.5;2.3;1.2
1302;K Financiële dienstverlening;2010 april - 2011 maart;78.1;1.0;72.9;2.0;1.0
1303;K Financiële dienstverlening;2010 juli - 2011 juni;77.9;0.3;73.2;1.4;1.2
1304;K Financiële dienstverlening;2010 oktober - 2011 september;78.1;0.3;73.6;1.7;1.3
1305;K Financiële dienstverlening;2011 januari - 2011 december;79.0;1.5;74.7;3.1;1.6
1306;K Financiële dienstverlening;2011 april - 2012 maart;78.9;1.0;74.7;2.4;1.4
1307;K Financiële dienstverlening;2011 juli - 2012 juni;78.7;1.0;74.7;2.1;1.1
1308;K Financiële dienstverlening;2011 oktober - 2012 september;79.5;1.7;75.6;2.6;0.9
1309;K Financiële dienstverlening;2012 januari - 2012 december;80.1;1.3;76.3;2.2;0.9
1310;K Financiële dienstverlening;2012 april - 2013 maart;82.7;4.9;79.1;5.9;1.0
1311;K Financiële dienstverlening;2012 juli - 2013 juni;83.2;5.7;79.7;6.7;1.0
1312;K Financiële dienstverlening;2012 oktober - 2013 september;84.1;5.9;80.8;6.9;1.0
1313;K Financiële dienstverlening;2013 januari - 2013 december;85.8;7.2;82.6;8.2;1.0
1314;K Financiële dienstverlening;2013 april - 2014 maart;85.8;3.7;82.8;4.7;1.0
1315;K Financiële dienstverlening;2013 juli - 2014 juni;85.6;2.9;82.8;3.9;1.0
1316;K Financiële dienstverlening;2013 oktober - 2014 september;86.1;2.3;83.5;3.3;1.0
1317;K Financiële dienstverlening;2014 januari - 2014 december;87.3;1.7;84.9;2.7;0.9
1318;K Financiële dienstverlening;2014 april - 2015 maart;87.4;1.9;85.0;2.7;0.7
1319;K Financiële dienstverlening;2014 juli - 2015 juni;87.4;2.2;85.1;2.8;0.6
1320;K Financiële dienstverlening;2014 oktober - 2015 september;87.8;2.0;85.6;2.5;0.5
1321;K Financiële dienstverlening;2015 januari - 2015 december;87.0;-0.3;84.9;0.1;0.4
1322;K Financiële dienstverlening;2015 april - 2016 maart;87.9;0.5;85.9;1.0;0.5
1323;K Financiële dienstverlening;2015 juli - 2016 juni;87.6;0.2;85.7;0.7;0.5
1324;K Financiële dienstverlening;2015 oktober - 2016 september;88.0;0.3;86.2;0.8;0.5
1325;K Financiële dienstverlening;2016 januari - 2016 december ;88.9;2.2;87.3;2.8;0.6
1326;K Financiële dienstverlening;2016 april - 2017 maart;88.8;1.1;87.4;1.8;0.7
1327;K Financiële dienstverlening;2016 juli - 2017 juni;89.2;1.8;88.1;2.9;1.0
1328;K Financiële dienstverlening;2016 oktober - 2017 september;89.8;2.0;88.9;3.1;1.1
1329;K Financiële dienstverlening;2017 januari - 2017 december;90.9;2.2;90.2;3.4;1.1
1330;K Financiële dienstverlening;2017 april - 2018 maart;91.4;2.9;90.7;3.8;0.8
1331;K Financiële dienstverlening;2017 juli - 2018 juni;91.6;2.7;90.8;3.0;0.4
1332;K Financiële dienstverlening;2017 oktober - 2018 september;91.6;2.1;90.9;2.2;0.2
1333;K Financiële dienstverlening;2018 januari - 2018 december;91.1;0.2;90.4;0.2;0.0
1334;K Financiële dienstverlening;2018 april - 2019 maart;92.0;0.7;91.4;0.8;0.1
1335;K Financiële dienstverlening;2018 juli - 2019 juni;91.7;0.1;91.1;0.3;0.2
1336;K Financiële dienstverlening;2018 oktober - 2019 september;91.9;0.3;91.3;0.4;0.1
1337;K Financiële dienstverlening;2019 januari - 2019 december;92.9;2.0;92.4;2.2;0.2
1338;K Financiële dienstverlening;2019 april - 2020 maart;94.4;2.6;94.0;2.9;0.3
1339;K Financiële dienstverlening;2019 juli - 2020 juni;94.5;3.1;94.2;3.5;0.4
1340;K Financiële dienstverlening;2019 oktober - 2020 september;96.0;4.5;95.8;4.9;0.4
1341;K Financiële dienstverlening;2020 januari - 2020 december;95.6;2.9;95.5;3.4;0.5
1342;K Financiële dienstverlening;2020 april - 2021 maart;96.1;1.8;96.0;2.1;0.3
1343;K Financiële dienstverlening;2020 juli - 2021 juni;97.5;3.1;97.4;3.3;0.2
1344;K Financiële dienstverlening;2020 oktober - 2021 september;98.8;2.9;98.8;3.1;0.2
1345;K Financiële dienstverlening;2021 januari - 2021 december;100.0;4.6;100.0;4.7;0.1
1346;K Financiële dienstverlening;2021 april - 2022 maart;101.0;5.1;100.9;5.2;0.1
1347;K Financiële dienstverlening;2021 juli - 2022 juni;101.6;4.2;101.6;4.3;0.0
1348;K Financiële dienstverlening;2021 oktober - 2022 september;100.9;2.2;100.8;2.1;-0.1
1349;K Financiële dienstverlening;2022 januari - 2022 december;102.3;2.3;102.2;2.2;-0.1
1350;K Financiële dienstverlening;2022 april - 2023 maart;102.9;1.9;102.7;1.8;-0.1
1351;K Financiële dienstverlening;2022 juli - 2023 juni;104.0;2.4;103.9;2.3;-0.1
1352;K Financiële dienstverlening;2022 oktober - 2023 september;105.7;4.7;105.4;4.6;-0.1
1353;K Financiële dienstverlening;2023 januari - 2023 december;107.2;4.8;106.9;4.6;-0.2
1354;K Financiële dienstverlening;2023 april - 2024 maart;108.1;5.0;107.7;4.9;-0.2
1355;K Financiële dienstverlening;2023 juli - 2024 juni;109.0;4.7;108.7;4.6;-0.1
1356;K Financiële dienstverlening;2023 oktober - 2024 september;109.8;3.8;109.4;3.8;0.0
1357;K Financiële dienstverlening;2024 januari - 2024 december;110.9;3.4;110.7;3.5;0.1
1358;L Verhuur en handel van onroerend goed;2001;75.1;;68.5;;
1359;L Verhuur en handel van onroerend goed;2002;77.7;3.5;71.3;4.2;0.7
1360;L Verhuur en handel van onroerend goed;2003;83.1;6.9;76.8;7.7;0.7
1361;L Verhuur en handel van onroerend goed;2004;81.1;-2.3;75.0;-2.4;-0.1
1362;L Verhuur en handel van onroerend goed;2005;82.5;1.7;76.0;1.4;-0.3
1363;L Verhuur en handel van onroerend goed;2006;83.6;1.4;77.9;2.5;1.1
1364;L Verhuur en handel van onroerend goed;2007;85.5;2.2;80.3;3.0;0.8
1365;L Verhuur en handel van onroerend goed;2008;88.5;3.6;83.3;3.8;0.2
1366;L Verhuur en handel van onroerend goed;2009;88.1;-0.5;83.7;0.4;0.9
1367;L Verhuur en handel van onroerend goed;2010;89.0;1.1;86.0;2.7;1.7
1368;L Verhuur en handel van onroerend goed;2011;90.4;1.5;87.9;2.3;0.7
1369;L Verhuur en handel van onroerend goed;2012;92.7;2.5;91.2;3.8;1.2
1370;L Verhuur en handel van onroerend goed;2013;92.6;0.0;92.2;1.0;1.1
1371;L Verhuur en handel van onroerend goed;2014;92.0;-0.7;91.9;-0.3;0.4
1372;L Verhuur en handel van onroerend goed;2015;91.2;-0.8;90.9;-1.1;-0.3
1373;L Verhuur en handel van onroerend goed;2016;91.6;0.3;91.0;0.1;-0.2
1374;L Verhuur en handel van onroerend goed;2017;92.8;1.3;91.9;1.1;-0.2
1375;L Verhuur en handel van onroerend goed;2018;96.2;3.7;95.8;4.1;0.5
1376;L Verhuur en handel van onroerend goed;2019;98.3;2.2;98.0;2.3;0.1
1377;L Verhuur en handel van onroerend goed;2020;99.6;1.4;99.7;1.7;0.3
1378;L Verhuur en handel van onroerend goed;2021;100.0;0.4;100.0;0.3;0.0
1379;L Verhuur en handel van onroerend goed;2022;104.7;4.7;104.7;4.7;0.0
1380;L Verhuur en handel van onroerend goed;2023;109.7;4.8;109.4;4.5;-0.3
1381;L Verhuur en handel van onroerend goed;2024;117.1;6.8;116.4;6.4;-0.4
1382;L Verhuur en handel van onroerend goed;2006 januari - 2006 december;83.6;1.4;77.9;2.5;1.1
1383;L Verhuur en handel van onroerend goed;2006 april - 2007 maart;84.5;;78.8;;
1384;L Verhuur en handel van onroerend goed;2006 juli - 2007 juni;85.2;;79.6;;
1385;L Verhuur en handel van onroerend goed;2006 oktober - 2007 september;85.1;;79.8;;
1386;L Verhuur en handel van onroerend goed;2007 januari - 2007 december;85.5;2.2;80.3;3.0;0.8
1387;L Verhuur en handel van onroerend goed;2007 april - 2008 maart;86.8;2.7;81.6;3.6;0.8
1388;L Verhuur en handel van onroerend goed;2007 juli - 2008 juni;87.5;2.8;82.3;3.4;0.6
1389;L Verhuur en handel van onroerend goed;2007 oktober - 2008 september;88.0;3.4;82.8;3.8;0.4
1390;L Verhuur en handel van onroerend goed;2008 januari - 2008 december;88.5;3.6;83.3;3.8;0.2
1391;L Verhuur en handel van onroerend goed;2008 april - 2009 maart;88.5;2.0;83.5;2.2;0.2
1392;L Verhuur en handel van onroerend goed;2008 juli - 2009 juni;88.8;1.5;83.9;1.9;0.5
1393;L Verhuur en handel van onroerend goed;2008 oktober - 2009 september;88.1;0.2;83.5;0.8;0.6
1394;L Verhuur en handel van onroerend goed;2009 januari - 2009 december;88.1;-0.5;83.7;0.4;0.9
1395;L Verhuur en handel van onroerend goed;2009 april - 2010 maart;88.2;-0.4;84.2;0.9;1.3
1396;L Verhuur en handel van onroerend goed;2009 juli - 2010 juni;88.4;-0.5;84.7;1.0;1.4
1397;L Verhuur en handel van onroerend goed;2009 oktober - 2010 september;89.4;1.5;86.1;3.1;1.6
1398;L Verhuur en handel van onroerend goed;2010 januari - 2010 december;89.0;1.1;86.0;2.7;1.7
1399;L Verhuur en handel van onroerend goed;2010 april - 2011 maart;88.9;0.9;86.0;2.2;1.3
1400;L Verhuur en handel van onroerend goed;2010 juli - 2011 juni;88.9;0.6;86.2;1.8;1.1
1401;L Verhuur en handel van onroerend goed;2010 oktober - 2011 september;89.2;-0.3;86.6;0.6;0.9
1402;L Verhuur en handel van onroerend goed;2011 januari - 2011 december;90.4;1.5;87.9;2.3;0.7
1403;L Verhuur en handel van onroerend goed;2011 april - 2012 maart;90.6;1.9;88.4;2.8;0.8
1404;L Verhuur en handel van onroerend goed;2011 juli - 2012 juni;91.0;2.3;89.0;3.2;0.9
1405;L Verhuur en handel van onroerend goed;2011 oktober - 2012 september;92.0;3.1;90.3;4.2;1.1
1406;L Verhuur en handel van onroerend goed;2012 januari - 2012 december;92.7;2.5;91.2;3.8;1.2
1407;L Verhuur en handel van onroerend goed;2012 april - 2013 maart;94.0;3.7;92.8;5.0;1.3
1408;L Verhuur en handel van onroerend goed;2012 juli - 2013 juni;93.7;2.9;92.8;4.3;1.3
1409;L Verhuur en handel van onroerend goed;2012 oktober - 2013 september;93.2;1.3;92.5;2.5;1.1
1410;L Verhuur en handel van onroerend goed;2013 januari - 2013 december;92.6;0.0;92.2;1.0;1.1
1411;L Verhuur en handel van onroerend goed;2013 april - 2014 maart;92.1;-2.0;91.8;-1.1;0.9
1412;L Verhuur en handel van onroerend goed;2013 juli - 2014 juni;91.9;-2.0;91.7;-1.2;0.8
1413;L Verhuur en handel van onroerend goed;2013 oktober - 2014 september;91.7;-1.5;91.6;-1.0;0.6
1414;L Verhuur en handel van onroerend goed;2014 januari - 2014 december;92.0;-0.7;91.9;-0.3;0.4
1415;L Verhuur en handel van onroerend goed;2014 april - 2015 maart;91.7;-0.5;91.5;-0.3;0.2
1416;L Verhuur en handel van onroerend goed;2014 juli - 2015 juni;91.6;-0.3;91.5;-0.2;0.1
1417;L Verhuur en handel van onroerend goed;2014 oktober - 2015 september;91.5;-0.3;91.2;-0.4;-0.1
1418;L Verhuur en handel van onroerend goed;2015 januari - 2015 december;91.2;-0.8;90.9;-1.1;-0.3
1419;L Verhuur en handel van onroerend goed;2015 april - 2016 maart;91.5;-0.2;91.0;-0.6;-0.4
1420;L Verhuur en handel van onroerend goed;2015 juli - 2016 juni;91.0;-0.7;90.4;-1.2;-0.5
1421;L Verhuur en handel van onroerend goed;2015 oktober - 2016 september;91.6;0.2;91.0;-0.3;-0.4
1422;L Verhuur en handel van onroerend goed;2016 januari - 2016 december ;91.6;0.3;91.0;0.1;-0.2
1423;L Verhuur en handel van onroerend goed;2016 april - 2017 maart;91.1;-0.4;90.4;-0.6;-0.2
1424;L Verhuur en handel van onroerend goed;2016 juli - 2017 juni;91.5;0.6;90.8;0.4;-0.2
1425;L Verhuur en handel van onroerend goed;2016 oktober - 2017 september;91.7;0.1;91.0;0.0;-0.1
1426;L Verhuur en handel van onroerend goed;2017 januari - 2017 december;92.8;1.3;91.9;1.1;-0.2
1427;L Verhuur en handel van onroerend goed;2017 april - 2018 maart;94.0;3.1;93.3;3.1;0.0
1428;L Verhuur en handel van onroerend goed;2017 juli - 2018 juni;95.3;4.1;94.7;4.3;0.2
1429;L Verhuur en handel van onroerend goed;2017 oktober - 2018 september;96.0;4.7;95.6;5.0;0.3
1430;L Verhuur en handel van onroerend goed;2018 januari - 2018 december;96.2;3.7;95.8;4.1;0.5
1431;L Verhuur en handel van onroerend goed;2018 april - 2019 maart;97.0;3.2;96.6;3.5;0.3
1432;L Verhuur en handel van onroerend goed;2018 juli - 2019 juni;97.4;2.2;96.9;2.3;0.1
1433;L Verhuur en handel van onroerend goed;2018 oktober - 2019 september;97.5;1.5;97.1;1.6;0.1
1434;L Verhuur en handel van onroerend goed;2019 januari - 2019 december;98.3;2.2;98.0;2.3;0.1
1435;L Verhuur en handel van onroerend goed;2019 april - 2020 maart;99.8;3.0;99.6;3.1;0.2
1436;L Verhuur en handel van onroerend goed;2019 juli - 2020 juni;99.3;2.0;99.2;2.3;0.3
1437;L Verhuur en handel van onroerend goed;2019 oktober - 2020 september;100.8;3.4;100.7;3.7;0.3
1438;L Verhuur en handel van onroerend goed;2020 januari - 2020 december;99.6;1.4;99.7;1.7;0.3
1439;L Verhuur en handel van onroerend goed;2020 april - 2021 maart;97.9;-1.9;98.0;-1.6;0.4
1440;L Verhuur en handel van onroerend goed;2020 juli - 2021 juni;98.6;-0.7;98.6;-0.5;0.2
1441;L Verhuur en handel van onroerend goed;2020 oktober - 2021 september;99.4;-1.4;99.5;-1.2;0.1
1442;L Verhuur en handel van onroerend goed;2021 januari - 2021 december;100.0;0.4;100.0;0.3;0.0
1443;L Verhuur en handel van onroerend goed;2021 april - 2022 maart;101.5;3.7;101.5;3.6;-0.1
1444;L Verhuur en handel van onroerend goed;2021 juli - 2022 juni;103.0;4.5;103.0;4.4;-0.1
1445;L Verhuur en handel van onroerend goed;2021 oktober - 2022 september;102.6;3.2;102.6;3.2;0.0
1446;L Verhuur en handel van onroerend goed;2022 januari - 2022 december;104.7;4.7;104.7;4.7;0.0
1447;L Verhuur en handel van onroerend goed;2022 april - 2023 maart;105.5;3.9;105.4;3.9;0.0
1448;L Verhuur en handel van onroerend goed;2022 juli - 2023 juni;106.9;3.8;106.8;3.7;-0.1
1449;L Verhuur en handel van onroerend goed;2022 oktober - 2023 september;108.8;6.1;108.6;5.9;-0.2
1450;L Verhuur en handel van onroerend goed;2023 januari - 2023 december;109.7;4.8;109.4;4.5;-0.3
1451;L Verhuur en handel van onroerend goed;2023 april - 2024 maart;111.8;6.0;111.4;5.6;-0.3
1452;L Verhuur en handel van onroerend goed;2023 juli - 2024 juni;114.5;7.0;114.0;6.7;-0.3
1453;L Verhuur en handel van onroerend goed;2023 oktober - 2024 september;115.2;5.9;114.6;5.5;-0.4
1454;L Verhuur en handel van onroerend goed;2024 januari - 2024 december;117.1;6.8;116.4;6.4;-0.4
1455;M-N Zakelijke dienstverlening;2001;76.7;;71.0;;
1456;M-N Zakelijke dienstverlening;2002;78.9;2.8;73.9;4.0;1.1
1457;M-N Zakelijke dienstverlening;2003;80.9;2.6;76.6;3.7;1.1
1458;M-N Zakelijke dienstverlening;2004;80.8;-0.2;77.3;0.9;1.1
1459;M-N Zakelijke dienstverlening;2005;81.9;1.4;78.3;1.3;-0.1
1460;M-N Zakelijke dienstverlening;2006;82.1;0.3;78.8;0.7;0.4
1461;M-N Zakelijke dienstverlening;2007;84.5;2.9;81.0;2.8;-0.1
1462;M-N Zakelijke dienstverlening;2008;87.1;3.0;83.7;3.4;0.4
1463;M-N Zakelijke dienstverlening;2009;87.3;0.3;86.5;3.3;3.0
1464;M-N Zakelijke dienstverlening;2010;87.8;0.5;87.3;0.9;0.4
1465;M-N Zakelijke dienstverlening;2011;89.6;2.1;89.1;2.1;0.0
1466;M-N Zakelijke dienstverlening;2012;90.6;1.1;91.2;2.3;1.2
1467;M-N Zakelijke dienstverlening;2013;91.2;0.6;92.1;1.1;0.5
1468;M-N Zakelijke dienstverlening;2014;91.9;0.8;92.6;0.5;-0.3
1469;M-N Zakelijke dienstverlening;2015;90.8;-1.1;90.6;-2.1;-1.0
1470;M-N Zakelijke dienstverlening;2016;91.0;0.1;90.2;-0.4;-0.6
1471;M-N Zakelijke dienstverlening;2017;92.1;1.3;90.2;-0.1;-1.3
1472;M-N Zakelijke dienstverlening;2018;94.8;2.9;92.4;2.5;-0.4
1473;M-N Zakelijke dienstverlening;2019;97.5;2.8;95.6;3.4;0.6
1474;M-N Zakelijke dienstverlening;2020;97.9;0.5;98.7;3.2;2.7
1475;M-N Zakelijke dienstverlening;2021;100.0;2.1;100.0;1.3;-0.8
1476;M-N Zakelijke dienstverlening;2022;106.7;6.7;106.8;6.8;0.1
1477;M-N Zakelijke dienstverlening;2023;114.1;7.0;115.7;8.4;1.3
1478;M-N Zakelijke dienstverlening;2024;120.1;5.3;123.4;6.6;1.2
1479;M-N Zakelijke dienstverlening;2006 januari - 2006 december;82.1;0.3;78.8;0.7;0.4
1480;M-N Zakelijke dienstverlening;2006 april - 2007 maart;82.7;;79.3;;
1481;M-N Zakelijke dienstverlening;2006 juli - 2007 juni;83.2;;79.8;;
1482;M-N Zakelijke dienstverlening;2006 oktober - 2007 september;83.8;;80.3;;
1483;M-N Zakelijke dienstverlening;2007 januari - 2007 december;84.5;2.9;81.0;2.8;-0.1
1484;M-N Zakelijke dienstverlening;2007 april - 2008 maart;85.7;3.6;82.2;3.7;0.1
1485;M-N Zakelijke dienstverlening;2007 juli - 2008 juni;86.6;4.0;83.2;4.2;0.1
1486;M-N Zakelijke dienstverlening;2007 oktober - 2008 september;86.9;3.8;83.5;4.0;0.2
1487;M-N Zakelijke dienstverlening;2008 januari - 2008 december;87.1;3.0;83.7;3.4;0.4
1488;M-N Zakelijke dienstverlening;2008 april - 2009 maart;87.2;1.8;84.4;2.6;0.9
1489;M-N Zakelijke dienstverlening;2008 juli - 2009 juni;87.7;1.2;85.5;2.8;1.5
1490;M-N Zakelijke dienstverlening;2008 oktober - 2009 september;87.7;0.9;86.2;3.2;2.3
1491;M-N Zakelijke dienstverlening;2009 januari - 2009 december;87.3;0.3;86.5;3.3;3.0
1492;M-N Zakelijke dienstverlening;2009 april - 2010 maart;88.2;1.1;87.9;4.1;2.9
1493;M-N Zakelijke dienstverlening;2009 juli - 2010 juni;88.1;0.5;87.9;2.8;2.3
1494;M-N Zakelijke dienstverlening;2009 oktober - 2010 september;87.4;-0.3;87.1;1.0;1.3
1495;M-N Zakelijke dienstverlening;2010 januari - 2010 december;87.8;0.5;87.3;0.9;0.4
1496;M-N Zakelijke dienstverlening;2010 april - 2011 maart;88.1;-0.1;87.5;-0.4;-0.3
1497;M-N Zakelijke dienstverlening;2010 juli - 2011 juni;88.4;0.3;87.7;-0.2;-0.5
1498;M-N Zakelijke dienstverlening;2010 oktober - 2011 september;88.7;1.4;88.1;1.2;-0.2
1499;M-N Zakelijke dienstverlening;2011 januari - 2011 december;89.6;2.1;89.1;2.1;0.0
1500;M-N Zakelijke dienstverlening;2011 april - 2012 maart;89.4;1.5;89.2;1.9;0.4
1501;M-N Zakelijke dienstverlening;2011 juli - 2012 juni;89.4;1.1;89.5;2.0;0.8
1502;M-N Zakelijke dienstverlening;2011 oktober - 2012 september;90.0;1.5;90.3;2.5;0.9
1503;M-N Zakelijke dienstverlening;2012 januari - 2012 december;90.6;1.1;91.2;2.3;1.2
1504;M-N Zakelijke dienstverlening;2012 april - 2013 maart;91.5;2.3;92.2;3.3;1.0
1505;M-N Zakelijke dienstverlening;2012 juli - 2013 juni;91.5;2.3;92.3;3.2;0.9
1506;M-N Zakelijke dienstverlening;2012 oktober - 2013 september;91.4;1.6;92.5;2.5;0.9
1507;M-N Zakelijke dienstverlening;2013 januari - 2013 december;91.2;0.6;92.1;1.1;0.5
1508;M-N Zakelijke dienstverlening;2013 april - 2014 maart;91.2;-0.3;92.2;0.0;0.3
1509;M-N Zakelijke dienstverlening;2013 juli - 2014 juni;91.5;0.0;92.4;0.1;0.1
1510;M-N Zakelijke dienstverlening;2013 oktober - 2014 september;91.4;0.0;92.2;-0.3;-0.2
1511;M-N Zakelijke dienstverlening;2014 januari - 2014 december;91.9;0.8;92.6;0.5;-0.3
1512;M-N Zakelijke dienstverlening;2014 april - 2015 maart;91.7;0.6;92.2;0.0;-0.6
1513;M-N Zakelijke dienstverlening;2014 juli - 2015 juni;92.0;0.5;92.1;-0.4;-0.9
1514;M-N Zakelijke dienstverlening;2014 oktober - 2015 september;91.8;0.4;91.7;-0.5;-0.9
1515;M-N Zakelijke dienstverlening;2015 januari - 2015 december;90.8;-1.1;90.6;-2.1;-1.0
1516;M-N Zakelijke dienstverlening;2015 april - 2016 maart;91.1;-0.7;90.8;-1.5;-0.8
1517;M-N Zakelijke dienstverlening;2015 juli - 2016 juni;90.5;-1.6;90.0;-2.2;-0.6
1518;M-N Zakelijke dienstverlening;2015 oktober - 2016 september;90.8;-1.0;90.3;-1.6;-0.6
1519;M-N Zakelijke dienstverlening;2016 januari - 2016 december ;91.0;0.1;90.2;-0.4;-0.6
1520;M-N Zakelijke dienstverlening;2016 april - 2017 maart;90.4;-0.8;89.4;-1.5;-0.7
1521;M-N Zakelijke dienstverlening;2016 juli - 2017 juni;91.1;0.7;89.9;-0.2;-0.9
1522;M-N Zakelijke dienstverlening;2016 oktober - 2017 september;91.4;0.6;89.8;-0.5;-1.2
1523;M-N Zakelijke dienstverlening;2017 januari - 2017 december;92.1;1.3;90.2;-0.1;-1.3
1524;M-N Zakelijke dienstverlening;2017 april - 2018 maart;93.0;2.9;90.8;1.5;-1.3
1525;M-N Zakelijke dienstverlening;2017 juli - 2018 juni;93.8;3.0;91.5;1.9;-1.1
1526;M-N Zakelijke dienstverlening;2017 oktober - 2018 september;94.5;3.4;92.1;2.5;-0.8
1527;M-N Zakelijke dienstverlening;2018 januari - 2018 december;94.8;2.9;92.4;2.5;-0.4
1528;M-N Zakelijke dienstverlening;2018 april - 2019 maart;95.6;2.8;93.2;2.6;-0.2
1529;M-N Zakelijke dienstverlening;2018 juli - 2019 juni;96.3;2.7;94.0;2.7;0.1
1530;M-N Zakelijke dienstverlening;2018 oktober - 2019 september;96.5;2.2;94.5;2.7;0.5
1531;M-N Zakelijke dienstverlening;2019 januari - 2019 december;97.5;2.8;95.6;3.4;0.6
1532;M-N Zakelijke dienstverlening;2019 april - 2020 maart;98.8;3.4;97.3;4.4;1.0
