ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
9661;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2002/'03;
9662;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2003/'04;
9663;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2004/'05;
9664;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2005/'06;
9665;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2006/'07*;
9666;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1998/'99;
9667;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1999/'00;
9668;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2000/'01;
9669;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2001/'02;
9670;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2002/'03;
9671;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2003/'04;
9672;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2004/'05;
9673;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2005/'06;
9674;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2006/'07*;
9675;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1998/'99;
9676;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1999/'00;
9677;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2000/'01;
9678;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2001/'02;
9679;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2002/'03;
9680;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2003/'04;
9681;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2004/'05;
9682;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2005/'06;
9683;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2006/'07*;
9684;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1998/'99;
9685;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1999/'00;
9686;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2000/'01;
9687;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2001/'02;
9688;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2002/'03;
9689;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2003/'04;
9690;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2004/'05;
9691;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2005/'06;
9692;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2006/'07*;
9693;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1998/'99;
9694;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1999/'00;
9695;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2000/'01;
9696;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2001/'02;
9697;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2002/'03;
9698;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2003/'04;
9699;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2004/'05;
9700;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2005/'06;
9701;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2006/'07*;
9702;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1998/'99;
9703;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1999/'00;
9704;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2000/'01;
9705;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2001/'02;
9706;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2002/'03;
9707;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2003/'04;
9708;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2004/'05;
9709;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2005/'06;
9710;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2006/'07*;
9711;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1998/'99;
9712;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1999/'00;
9713;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2000/'01;
9714;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2001/'02;
9715;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2002/'03;
9716;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2003/'04;
9717;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2004/'05;
9718;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2005/'06;
9719;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2006/'07*;
9720;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1998/'99;
9721;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1999/'00;
9722;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2000/'01;
9723;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2001/'02;
9724;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2002/'03;
9725;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2003/'04;
9726;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2004/'05;
9727;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2005/'06;
9728;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2006/'07*;
9729;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1998/'99;
9730;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1999/'00;
9731;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2000/'01;
9732;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2001/'02;
9733;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2002/'03;
9734;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2003/'04;
9735;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2004/'05;
9736;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2005/'06;
9737;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2006/'07*;
9738;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1998/'99;
9739;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1999/'00;
9740;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2000/'01;
9741;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2001/'02;
9742;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2002/'03;
9743;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2003/'04;
9744;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2004/'05;
9745;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2005/'06;
9746;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2006/'07*;
9747;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1998/'99;
9748;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1999/'00;
9749;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2000/'01;
9750;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2001/'02;
9751;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2002/'03;
9752;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2003/'04;
9753;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2004/'05;
9754;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2005/'06;
9755;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2006/'07*;
9756;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1998/'99;
9757;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1999/'00;
9758;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2000/'01;
9759;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2001/'02;
9760;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2002/'03;
9761;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2003/'04;
9762;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2004/'05;
9763;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2005/'06;
9764;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2006/'07*;
9765;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1998/'99;
9766;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1999/'00;
9767;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2000/'01;
9768;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2001/'02;
9769;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2002/'03;
9770;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2003/'04;
9771;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2004/'05;
9772;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2005/'06;
9773;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2006/'07*;
9774;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1998/'99;
9775;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1999/'00;
9776;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2000/'01;
9777;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2001/'02;
9778;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2002/'03;
9779;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2003/'04;
9780;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2004/'05;
9781;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2005/'06;
9782;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2006/'07*;
9783;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;1998/'99;
9784;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;1999/'00;
9785;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2000/'01;
9786;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2001/'02;
9787;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2002/'03;
9788;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2003/'04;
9789;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2004/'05;
9790;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2005/'06;
9791;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2006/'07*;
9792;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);1998/'99;
9793;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);1999/'00;
9794;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2000/'01;
9795;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2001/'02;
9796;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2002/'03;
9797;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2003/'04;
9798;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2004/'05;
9799;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2005/'06;
9800;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2006/'07*;
9801;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;1998/'99;
9802;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;1999/'00;
9803;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2000/'01;
9804;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2001/'02;
9805;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2002/'03;
9806;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2003/'04;
9807;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2004/'05;
9808;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2005/'06;
9809;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2006/'07*;
9810;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;1998/'99;
9811;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;1999/'00;
9812;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2000/'01;
9813;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2001/'02;
9814;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2002/'03;
9815;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2003/'04;
9816;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2004/'05;
9817;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2005/'06;
9818;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2006/'07*;
9819;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;1998/'99;
9820;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;1999/'00;
9821;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2000/'01;
9822;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2001/'02;
9823;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2002/'03;
9824;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2003/'04;
9825;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2004/'05;
9826;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2005/'06;
9827;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2006/'07*;
9828;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;1998/'99;
9829;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;1999/'00;
9830;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2000/'01;
9831;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2001/'02;
9832;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2002/'03;
9833;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2003/'04;
9834;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2004/'05;
9835;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2005/'06;
9836;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2006/'07*;
9837;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;1998/'99;
9838;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;1999/'00;
9839;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2000/'01;
9840;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2001/'02;
9841;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2002/'03;
9842;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2003/'04;
9843;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2004/'05;
9844;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2005/'06;
9845;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2006/'07*;
9846;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;1998/'99;
9847;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;1999/'00;
9848;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2000/'01;
9849;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2001/'02;
9850;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2002/'03;
9851;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2003/'04;
9852;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2004/'05;
9853;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2005/'06;
9854;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2006/'07*;
9855;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;1998/'99;
9856;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;1999/'00;
9857;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2000/'01;
9858;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2001/'02;
9859;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2002/'03;
9860;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2003/'04;
9861;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2004/'05;
9862;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2005/'06;
9863;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2006/'07*;
9864;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;1998/'99;
9865;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;1999/'00;
9866;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2000/'01;
9867;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2001/'02;
9868;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2002/'03;
9869;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2003/'04;
9870;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2004/'05;
9871;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2005/'06;
9872;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2006/'07*;
9873;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;1998/'99;
9874;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;1999/'00;
9875;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2000/'01;
9876;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2001/'02;
9877;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2002/'03;
9878;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2003/'04;
9879;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2004/'05;
9880;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2005/'06;
9881;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2006/'07*;
9882;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;1998/'99;
9883;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;1999/'00;
9884;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2000/'01;
9885;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2001/'02;
9886;Totaal mannen en vrouwen;1;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2002/'03;
