ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
4086;Mannen en vrouwen;Iran;13 tot 18 jaar;2001;189.0;;129.0;52.0;4.0;0.0;5.0
4087;Mannen en vrouwen;Iran;13 tot 18 jaar;2002;108.0;;68.0;40.0;0.0;0.0;0.0
4088;Mannen en vrouwen;Iran;13 tot 18 jaar;2003;57.0;;30.0;23.0;0.0;0.0;4.0
4089;Mannen en vrouwen;Iran;13 tot 18 jaar;2004;35.0;;11.0;16.0;1.0;0.0;7.0
4090;Mannen en vrouwen;Iran;13 tot 18 jaar;2005;22.0;;9.0;13.0;0.0;0.0;0.0
4091;Mannen en vrouwen;Iran;13 tot 18 jaar;2006;17.0;;7.0;8.0;0.0;0.0;2.0
4092;Mannen en vrouwen;Iran;13 tot 18 jaar;2007;16.0;;10.0;6.0;0.0;0.0;0.0
4093;Mannen en vrouwen;Iran;13 tot 18 jaar;2008;16.0;;3.0;13.0;0.0;0.0;0.0
4094;Mannen en vrouwen;Iran;13 tot 18 jaar;2009;44.0;;20.0;23.0;1.0;0.0;0.0
4095;Mannen en vrouwen;Iran;13 tot 18 jaar;2010;46.0;;33.0;9.0;2.0;0.0;1.0
4096;Mannen en vrouwen;Iran;13 tot 18 jaar;2011;73.0;;38.0;23.0;1.0;0.0;11.0
4097;Mannen en vrouwen;Iran;18 tot 21 jaar;1995;42.0;0.0;31.0;9.0;2.0;0.0;0.0
4098;Mannen en vrouwen;Iran;18 tot 21 jaar;1996;49.0;0.0;29.0;19.0;0.0;0.0;1.0
4099;Mannen en vrouwen;Iran;18 tot 21 jaar;1997;41.0;0.0;28.0;12.0;0.0;0.0;1.0
4100;Mannen en vrouwen;Iran;18 tot 21 jaar;1998;36.0;0.0;14.0;20.0;2.0;0.0;0.0
4101;Mannen en vrouwen;Iran;18 tot 21 jaar;1999;44.0;0.0;24.0;19.0;1.0;0.0;0.0
4102;Mannen en vrouwen;Iran;18 tot 21 jaar;2000;88.0;0.0;44.0;41.0;1.0;1.0;0.0
4103;Mannen en vrouwen;Iran;18 tot 21 jaar;2001;100.0;0.0;63.0;25.0;9.0;0.0;2.0
4104;Mannen en vrouwen;Iran;18 tot 21 jaar;2002;85.0;0.0;39.0;28.0;16.0;0.0;2.0
4105;Mannen en vrouwen;Iran;18 tot 21 jaar;2003;60.0;1.0;19.0;26.0;11.0;0.0;2.0
4106;Mannen en vrouwen;Iran;18 tot 21 jaar;2004;34.0;0.0;6.0;23.0;4.0;0.0;1.0
4107;Mannen en vrouwen;Iran;18 tot 21 jaar;2005;21.0;0.0;6.0;7.0;5.0;1.0;2.0
4108;Mannen en vrouwen;Iran;18 tot 21 jaar;2006;19.0;0.0;5.0;7.0;6.0;0.0;1.0
4109;Mannen en vrouwen;Iran;18 tot 21 jaar;2007;31.0;0.0;3.0;19.0;7.0;0.0;3.0
4110;Mannen en vrouwen;Iran;18 tot 21 jaar;2008;22.0;0.0;1.0;7.0;10.0;0.0;5.0
4111;Mannen en vrouwen;Iran;18 tot 21 jaar;2009;33.0;0.0;7.0;15.0;9.0;0.0;2.0
4112;Mannen en vrouwen;Iran;18 tot 21 jaar;2010;46.0;0.0;24.0;6.0;11.0;0.0;5.0
4113;Mannen en vrouwen;Iran;18 tot 21 jaar;2011;57.0;0.0;28.0;11.0;14.0;0.0;5.0
4114;Mannen en vrouwen;Iran;21 tot 30 jaar;1995;683.0;0.0;587.0;86.0;0.0;0.0;9.0
4115;Mannen en vrouwen;Iran;21 tot 30 jaar;1996;566.0;3.0;445.0;98.0;6.0;0.0;15.0
4116;Mannen en vrouwen;Iran;21 tot 30 jaar;1997;316.0;7.0;209.0;81.0;14.0;1.0;3.0
4117;Mannen en vrouwen;Iran;21 tot 30 jaar;1998;194.0;8.0;113.0;60.0;2.0;1.0;10.0
4118;Mannen en vrouwen;Iran;21 tot 30 jaar;1999;224.0;7.0;126.0;79.0;10.0;0.0;2.0
4119;Mannen en vrouwen;Iran;21 tot 30 jaar;2000;383.0;8.0;252.0;95.0;27.0;0.0;1.0
4120;Mannen en vrouwen;Iran;21 tot 30 jaar;2001;591.0;14.0;413.0;119.0;40.0;0.0;5.0
4121;Mannen en vrouwen;Iran;21 tot 30 jaar;2002;388.0;14.0;200.0;120.0;49.0;0.0;5.0
4122;Mannen en vrouwen;Iran;21 tot 30 jaar;2003;277.0;19.0;72.0;136.0;43.0;1.0;5.0
4123;Mannen en vrouwen;Iran;21 tot 30 jaar;2004;199.0;16.0;34.0;94.0;35.0;2.0;19.0
4124;Mannen en vrouwen;Iran;21 tot 30 jaar;2005;172.0;11.0;27.0;90.0;38.0;1.0;5.0
4125;Mannen en vrouwen;Iran;21 tot 30 jaar;2006;249.0;40.0;33.0;88.0;81.0;1.0;7.0
4126;Mannen en vrouwen;Iran;21 tot 30 jaar;2007;273.0;40.0;34.0;110.0;85.0;2.0;2.0
4127;Mannen en vrouwen;Iran;21 tot 30 jaar;2008;401.0;102.0;35.0;140.0;122.0;1.0;0.0
4128;Mannen en vrouwen;Iran;21 tot 30 jaar;2009;471.0;51.0;92.0;151.0;152.0;5.0;19.0
4129;Mannen en vrouwen;Iran;21 tot 30 jaar;2010;562.0;39.0;168.0;145.0;187.0;1.0;22.0
4130;Mannen en vrouwen;Iran;21 tot 30 jaar;2011;686.0;43.0;118.0;208.0;290.0;3.0;24.0
4131;Mannen en vrouwen;Iran;30 tot 40 jaar;1995;744.0;16.0;625.0;89.0;1.0;0.0;12.0
4132;Mannen en vrouwen;Iran;30 tot 40 jaar;1996;854.0;10.0;724.0;98.0;5.0;0.0;17.0
4133;Mannen en vrouwen;Iran;30 tot 40 jaar;1997;470.0;18.0;347.0;80.0;11.0;0.0;14.0
4134;Mannen en vrouwen;Iran;30 tot 40 jaar;1998;342.0;17.0;220.0;85.0;6.0;0.0;13.0
4135;Mannen en vrouwen;Iran;30 tot 40 jaar;1999;331.0;18.0;226.0;73.0;7.0;0.0;6.0
4136;Mannen en vrouwen;Iran;30 tot 40 jaar;2000;527.0;30.0;389.0;76.0;18.0;2.0;12.0
4137;Mannen en vrouwen;Iran;30 tot 40 jaar;2001;626.0;24.0;471.0;102.0;15.0;0.0;14.0
4138;Mannen en vrouwen;Iran;30 tot 40 jaar;2002;368.0;24.0;228.0;80.0;27.0;0.0;9.0
4139;Mannen en vrouwen;Iran;30 tot 40 jaar;2003;229.0;27.0;93.0;80.0;19.0;0.0;11.0
4140;Mannen en vrouwen;Iran;30 tot 40 jaar;2004;171.0;30.0;51.0;61.0;15.0;1.0;13.0
4141;Mannen en vrouwen;Iran;30 tot 40 jaar;2005;147.0;17.0;50.0;57.0;11.0;0.0;11.0
4142;Mannen en vrouwen;Iran;30 tot 40 jaar;2006;157.0;33.0;60.0;55.0;7.0;0.0;2.0
4143;Mannen en vrouwen;Iran;30 tot 40 jaar;2007;212.0;54.0;82.0;59.0;17.0;0.0;0.0
4144;Mannen en vrouwen;Iran;30 tot 40 jaar;2008;262.0;79.0;74.0;69.0;30.0;0.0;10.0
4145;Mannen en vrouwen;Iran;30 tot 40 jaar;2009;287.0;23.0;104.0;85.0;63.0;2.0;9.0
4146;Mannen en vrouwen;Iran;30 tot 40 jaar;2010;355.0;23.0;161.0;86.0;63.0;0.0;21.0
4147;Mannen en vrouwen;Iran;30 tot 40 jaar;2011;478.0;54.0;127.0;141.0;116.0;0.0;40.0
4148;Mannen en vrouwen;Iran;40 jaar en ouder;1995;347.0;8.0;294.0;36.0;1.0;0.0;8.0
4149;Mannen en vrouwen;Iran;40 jaar en ouder;1996;412.0;5.0;342.0;56.0;2.0;0.0;7.0
4150;Mannen en vrouwen;Iran;40 jaar en ouder;1997;278.0;14.0;192.0;63.0;2.0;0.0;7.0
4151;Mannen en vrouwen;Iran;40 jaar en ouder;1998;199.0;7.0;132.0;45.0;1.0;0.0;14.0
4152;Mannen en vrouwen;Iran;40 jaar en ouder;1999;184.0;9.0;124.0;46.0;1.0;0.0;3.0
4153;Mannen en vrouwen;Iran;40 jaar en ouder;2000;279.0;9.0;208.0;46.0;8.0;0.0;7.0
4154;Mannen en vrouwen;Iran;40 jaar en ouder;2001;308.0;13.0;228.0;49.0;2.0;0.0;16.0
4155;Mannen en vrouwen;Iran;40 jaar en ouder;2002;231.0;13.0;148.0;40.0;21.0;0.0;8.0
4156;Mannen en vrouwen;Iran;40 jaar en ouder;2003;132.0;13.0;76.0;41.0;0.0;0.0;2.0
4157;Mannen en vrouwen;Iran;40 jaar en ouder;2004;92.0;8.0;34.0;35.0;0.0;0.0;15.0
4158;Mannen en vrouwen;Iran;40 jaar en ouder;2005;79.0;10.0;34.0;26.0;3.0;0.0;7.0
4159;Mannen en vrouwen;Iran;40 jaar en ouder;2006;95.0;9.0;52.0;25.0;1.0;0.0;8.0
4160;Mannen en vrouwen;Iran;40 jaar en ouder;2007;122.0;12.0;69.0;30.0;2.0;0.0;8.0
4161;Mannen en vrouwen;Iran;40 jaar en ouder;2008;125.0;16.0;63.0;36.0;5.0;0.0;5.0
4162;Mannen en vrouwen;Iran;40 jaar en ouder;2009;180.0;19.0;97.0;43.0;4.0;0.0;18.0
4163;Mannen en vrouwen;Iran;40 jaar en ouder;2010;198.0;14.0;104.0;46.0;13.0;0.0;21.0
4164;Mannen en vrouwen;Iran;40 jaar en ouder;2011;224.0;19.0;95.0;70.0;7.0;0.0;32.0
4165;Mannen en vrouwen;Italië;Totaal alle leeftijden;1995;796.0;491.0;;242.0;27.0;6.0;30.0
4166;Mannen en vrouwen;Italië;Totaal alle leeftijden;1996;1025.0;607.0;;301.0;85.0;2.0;30.0
4167;Mannen en vrouwen;Italië;Totaal alle leeftijden;1997;1144.0;680.0;;268.0;142.0;8.0;46.0
4168;Mannen en vrouwen;Italië;Totaal alle leeftijden;1998;1204.0;761.0;;242.0;162.0;3.0;37.0
4169;Mannen en vrouwen;Italië;Totaal alle leeftijden;1999;1314.0;872.0;;236.0;160.0;7.0;40.0
4170;Mannen en vrouwen;Italië;Totaal alle leeftijden;2000;1327.0;951.0;;202.0;137.0;4.0;33.0
4171;Mannen en vrouwen;Italië;Totaal alle leeftijden;2001;1279.0;952.0;;210.0;84.0;0.0;33.0
4172;Mannen en vrouwen;Italië;Totaal alle leeftijden;2002;1184.0;865.0;;198.0;95.0;5.0;21.0
4173;Mannen en vrouwen;Italië;Totaal alle leeftijden;2003;1103.0;754.0;;198.0;110.0;2.0;38.0
4174;Mannen en vrouwen;Italië;Totaal alle leeftijden;2004;1020.0;642.0;;177.0;122.0;0.0;79.0
4175;Mannen en vrouwen;Italië;Totaal alle leeftijden;2005;1149.0;814.0;;137.0;143.0;0.0;55.0
4176;Mannen en vrouwen;Italië;Totaal alle leeftijden;2006;1332.0;933.0;;190.0;153.0;0.0;56.0
4177;Mannen en vrouwen;Italië;Totaal alle leeftijden;2007;1547.0;1057.0;;252.0;134.0;0.0;104.0
4178;Mannen en vrouwen;Italië;Totaal alle leeftijden;2008;2127.0;1654.0;;256.0;110.0;0.0;107.0
4179;Mannen en vrouwen;Italië;Totaal alle leeftijden;2009;2196.0;1714.0;;346.0;77.0;0.0;58.0
4180;Mannen en vrouwen;Italië;Totaal alle leeftijden;2010;2371.0;1668.0;;393.0;152.0;0.0;158.0
4181;Mannen en vrouwen;Italië;Totaal alle leeftijden;2011;2623.0;1897.0;;400.0;171.0;0.0;155.0
4182;Mannen en vrouwen;Italië;Jonger dan 13 jaar;1995;70.0;;;70.0;;;0.0
4183;Mannen en vrouwen;Italië;Jonger dan 13 jaar;1996;69.0;;;69.0;;;0.0
4184;Mannen en vrouwen;Italië;Jonger dan 13 jaar;1997;62.0;;;60.0;;;2.0
4185;Mannen en vrouwen;Italië;Jonger dan 13 jaar;1998;70.0;;;69.0;;;1.0
4186;Mannen en vrouwen;Italië;Jonger dan 13 jaar;1999;84.0;;;81.0;;;3.0
4187;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2000;78.0;;;77.0;;;1.0
4188;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2001;82.0;;;79.0;;;3.0
4189;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2002;55.0;;;55.0;;;0.0
4190;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2003;90.0;;;87.0;;;3.0
4191;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2004;65.0;;;65.0;;;0.0
4192;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2005;58.0;;;56.0;;;2.0
4193;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2006;81.0;;;75.0;;;6.0
4194;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2007;85.0;;;83.0;;;2.0
4195;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2008;109.0;;;106.0;;;3.0
4196;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2009;109.0;;;106.0;;;3.0
4197;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2010;154.0;;;150.0;;;4.0
4198;Mannen en vrouwen;Italië;Jonger dan 13 jaar;2011;141.0;;;137.0;;;4.0
4199;Mannen en vrouwen;Italië;13 tot 18 jaar;1995;21.0;;;19.0;0.0;0.0;2.0
4200;Mannen en vrouwen;Italië;13 tot 18 jaar;1996;15.0;;;11.0;4.0;0.0;0.0
4201;Mannen en vrouwen;Italië;13 tot 18 jaar;1997;21.0;;;14.0;2.0;0.0;5.0
4202;Mannen en vrouwen;Italië;13 tot 18 jaar;1998;18.0;;;13.0;2.0;0.0;4.0
4203;Mannen en vrouwen;Italië;13 tot 18 jaar;1999;23.0;;;12.0;4.0;0.0;7.0
4204;Mannen en vrouwen;Italië;13 tot 18 jaar;2000;14.0;;;6.0;1.0;0.0;7.0
4205;Mannen en vrouwen;Italië;13 tot 18 jaar;2001;22.0;;;11.0;6.0;0.0;4.0
4206;Mannen en vrouwen;Italië;13 tot 18 jaar;2002;21.0;;;18.0;3.0;0.0;0.0
4207;Mannen en vrouwen;Italië;13 tot 18 jaar;2003;22.0;;;18.0;0.0;0.0;4.0
4208;Mannen en vrouwen;Italië;13 tot 18 jaar;2004;22.0;;;14.0;7.0;0.0;1.0
4209;Mannen en vrouwen;Italië;13 tot 18 jaar;2005;14.0;;;10.0;4.0;0.0;0.0
4210;Mannen en vrouwen;Italië;13 tot 18 jaar;2006;31.0;;;26.0;0.0;0.0;5.0
4211;Mannen en vrouwen;Italië;13 tot 18 jaar;2007;18.0;;;18.0;0.0;0.0;0.0
4212;Mannen en vrouwen;Italië;13 tot 18 jaar;2008;21.0;;;21.0;0.0;0.0;0.0
4213;Mannen en vrouwen;Italië;13 tot 18 jaar;2009;17.0;;;8.0;4.0;0.0;6.0
4214;Mannen en vrouwen;Italië;13 tot 18 jaar;2010;28.0;;;23.0;5.0;0.0;0.0
4215;Mannen en vrouwen;Italië;13 tot 18 jaar;2011;31.0;;;23.0;8.0;0.0;0.0
4216;Mannen en vrouwen;Italië;18 tot 21 jaar;1995;28.0;15.0;;8.0;4.0;0.0;2.0
4217;Mannen en vrouwen;Italië;18 tot 21 jaar;1996;33.0;16.0;;10.0;8.0;0.0;0.0
4218;Mannen en vrouwen;Italië;18 tot 21 jaar;1997;33.0;13.0;;12.0;6.0;1.0;0.0
4219;Mannen en vrouwen;Italië;18 tot 21 jaar;1998;27.0;22.0;;4.0;1.0;0.0;0.0
4220;Mannen en vrouwen;Italië;18 tot 21 jaar;1999;53.0;39.0;;7.0;7.0;0.0;0.0
4221;Mannen en vrouwen;Italië;18 tot 21 jaar;2000;51.0;39.0;;0.0;7.0;2.0;4.0
4222;Mannen en vrouwen;Italië;18 tot 21 jaar;2001;46.0;31.0;;9.0;6.0;0.0;0.0
4223;Mannen en vrouwen;Italië;18 tot 21 jaar;2002;53.0;41.0;;8.0;3.0;2.0;0.0
4224;Mannen en vrouwen;Italië;18 tot 21 jaar;2003;34.0;14.0;;15.0;5.0;0.0;0.0
4225;Mannen en vrouwen;Italië;18 tot 21 jaar;2004;40.0;19.0;;3.0;18.0;0.0;0.0
4226;Mannen en vrouwen;Italië;18 tot 21 jaar;2005;31.0;14.0;;1.0;11.0;0.0;5.0
4227;Mannen en vrouwen;Italië;18 tot 21 jaar;2006;38.0;16.0;;0.0;22.0;0.0;0.0
4228;Mannen en vrouwen;Italië;18 tot 21 jaar;2007;44.0;4.0;;1.0;39.0;0.0;0.0
4229;Mannen en vrouwen;Italië;18 tot 21 jaar;2008;87.0;77.0;;10.0;0.0;0.0;0.0
4230;Mannen en vrouwen;Italië;18 tot 21 jaar;2009;103.0;46.0;;57.0;0.0;0.0;0.0
4231;Mannen en vrouwen;Italië;18 tot 21 jaar;2010;117.0;0.0;;71.0;0.0;0.0;46.0
4232;Mannen en vrouwen;Italië;18 tot 21 jaar;2011;150.0;5.0;;83.0;0.0;0.0;62.0
4233;Mannen en vrouwen;Italië;21 tot 30 jaar;1995;339.0;244.0;;68.0;16.0;6.0;6.0
4234;Mannen en vrouwen;Italië;21 tot 30 jaar;1996;496.0;314.0;;108.0;61.0;2.0;10.0
4235;Mannen en vrouwen;Italië;21 tot 30 jaar;1997;600.0;370.0;;92.0;124.0;6.0;8.0
4236;Mannen en vrouwen;Italië;21 tot 30 jaar;1998;602.0;395.0;;59.0;137.0;3.0;9.0
4237;Mannen en vrouwen;Italië;21 tot 30 jaar;1999;614.0;432.0;;45.0;129.0;4.0;3.0
4238;Mannen en vrouwen;Italië;21 tot 30 jaar;2000;656.0;470.0;;55.0;121.0;3.0;7.0
4239;Mannen en vrouwen;Italië;21 tot 30 jaar;2001;590.0;486.0;;35.0;64.0;0.0;5.0
4240;Mannen en vrouwen;Italië;21 tot 30 jaar;2002;538.0;411.0;;32.0;85.0;3.0;8.0
4241;Mannen en vrouwen;Italië;21 tot 30 jaar;2003;484.0;371.0;;20.0;75.0;1.0;17.0
4242;Mannen en vrouwen;Italië;21 tot 30 jaar;2004;447.0;302.0;;22.0;89.0;0.0;34.0
4243;Mannen en vrouwen;Italië;21 tot 30 jaar;2005;540.0;396.0;;16.0;110.0;0.0;19.0
4244;Mannen en vrouwen;Italië;21 tot 30 jaar;2006;620.0;494.0;;20.0;97.0;0.0;9.0
4245;Mannen en vrouwen;Italië;21 tot 30 jaar;2007;703.0;510.0;;82.0;81.0;0.0;29.0
4246;Mannen en vrouwen;Italië;21 tot 30 jaar;2008;1050.0;856.0;;51.0;86.0;0.0;57.0
4247;Mannen en vrouwen;Italië;21 tot 30 jaar;2009;1107.0;919.0;;103.0;68.0;0.0;16.0
4248;Mannen en vrouwen;Italië;21 tot 30 jaar;2010;1177.0;977.0;;72.0;124.0;0.0;4.0
4249;Mannen en vrouwen;Italië;21 tot 30 jaar;2011;1366.0;1156.0;;54.0;143.0;0.0;13.0
4250;Mannen en vrouwen;Italië;30 tot 40 jaar;1995;202.0;140.0;;48.0;7.0;0.0;7.0
4251;Mannen en vrouwen;Italië;30 tot 40 jaar;1996;271.0;181.0;;75.0;10.0;0.0;4.0
4252;Mannen en vrouwen;Italië;30 tot 40 jaar;1997;297.0;213.0;;66.0;7.0;1.0;9.0
4253;Mannen en vrouwen;Italië;30 tot 40 jaar;1998;325.0;232.0;;70.0;17.0;0.0;6.0
4254;Mannen en vrouwen;Italië;30 tot 40 jaar;1999;396.0;301.0;;70.0;19.0;2.0;4.0
4255;Mannen en vrouwen;Italië;30 tot 40 jaar;2000;383.0;326.0;;51.0;6.0;0.0;0.0
4256;Mannen en vrouwen;Italië;30 tot 40 jaar;2001;369.0;307.0;;48.0;8.0;0.0;6.0
4257;Mannen en vrouwen;Italië;30 tot 40 jaar;2002;348.0;288.0;;48.0;5.0;1.0;6.0
4258;Mannen en vrouwen;Italië;30 tot 40 jaar;2003;329.0;259.0;;34.0;29.0;1.0;5.0
4259;Mannen en vrouwen;Italië;30 tot 40 jaar;2004;315.0;233.0;;50.0;8.0;0.0;23.0
4260;Mannen en vrouwen;Italië;30 tot 40 jaar;2005;364.0;294.0;;36.0;18.0;0.0;16.0
4261;Mannen en vrouwen;Italië;30 tot 40 jaar;2006;412.0;319.0;;38.0;31.0;0.0;24.0
4262;Mannen en vrouwen;Italië;30 tot 40 jaar;2007;529.0;422.0;;38.0;13.0;0.0;56.0
4263;Mannen en vrouwen;Italië;30 tot 40 jaar;2008;631.0;541.0;;41.0;21.0;0.0;29.0
4264;Mannen en vrouwen;Italië;30 tot 40 jaar;2009;609.0;535.0;;47.0;2.0;0.0;25.0
4265;Mannen en vrouwen;Italië;30 tot 40 jaar;2010;588.0;465.0;;28.0;22.0;0.0;74.0
4266;Mannen en vrouwen;Italië;30 tot 40 jaar;2011;658.0;534.0;;49.0;20.0;0.0;55.0
4267;Mannen en vrouwen;Italië;40 jaar en ouder;1995;136.0;93.0;;30.0;0.0;0.0;13.0
4268;Mannen en vrouwen;Italië;40 jaar en ouder;1996;141.0;96.0;;28.0;1.0;0.0;16.0
4269;Mannen en vrouwen;Italië;40 jaar en ouder;1997;131.0;84.0;;23.0;3.0;0.0;22.0
4270;Mannen en vrouwen;Italië;40 jaar en ouder;1998;162.0;112.0;;28.0;6.0;0.0;16.0
4271;Mannen en vrouwen;Italië;40 jaar en ouder;1999;144.0;99.0;;20.0;1.0;0.0;24.0
4272;Mannen en vrouwen;Italië;40 jaar en ouder;2000;145.0;116.0;;13.0;1.0;0.0;15.0
4273;Mannen en vrouwen;Italië;40 jaar en ouder;2001;170.0;129.0;;27.0;0.0;0.0;14.0
4274;Mannen en vrouwen;Italië;40 jaar en ouder;2002;169.0;125.0;;37.0;0.0;0.0;7.0
4275;Mannen en vrouwen;Italië;40 jaar en ouder;2003;144.0;110.0;;25.0;0.0;0.0;10.0
4276;Mannen en vrouwen;Italië;40 jaar en ouder;2004;131.0;88.0;;22.0;0.0;0.0;21.0
4277;Mannen en vrouwen;Italië;40 jaar en ouder;2005;142.0;109.0;;19.0;0.0;0.0;13.0
4278;Mannen en vrouwen;Italië;40 jaar en ouder;2006;150.0;105.0;;32.0;3.0;0.0;11.0
4279;Mannen en vrouwen;Italië;40 jaar en ouder;2007;168.0;121.0;;29.0;1.0;0.0;18.0
4280;Mannen en vrouwen;Italië;40 jaar en ouder;2008;229.0;181.0;;27.0;3.0;0.0;18.0
4281;Mannen en vrouwen;Italië;40 jaar en ouder;2009;251.0;214.0;;25.0;3.0;0.0;8.0
4282;Mannen en vrouwen;Italië;40 jaar en ouder;2010;307.0;225.0;;51.0;1.0;0.0;30.0
4283;Mannen en vrouwen;Italië;40 jaar en ouder;2011;277.0;202.0;;53.0;1.0;0.0;20.0
4284;Mannen en vrouwen;Japan;Totaal alle leeftijden;1995;1281.0;511.0;;663.0;99.0;8.0;0.0
4285;Mannen en vrouwen;Japan;Totaal alle leeftijden;1996;1356.0;549.0;;683.0;118.0;2.0;4.0
4286;Mannen en vrouwen;Japan;Totaal alle leeftijden;1997;1277.0;472.0;;666.0;99.0;25.0;15.0
4287;Mannen en vrouwen;Japan;Totaal alle leeftijden;1998;1214.0;471.0;;599.0;97.0;30.0;16.0
4288;Mannen en vrouwen;Japan;Totaal alle leeftijden;1999;1273.0;479.0;;657.0;98.0;27.0;12.0
4289;Mannen en vrouwen;Japan;Totaal alle leeftijden;2000;1280.0;492.0;;645.0;100.0;28.0;14.0
4290;Mannen en vrouwen;Japan;Totaal alle leeftijden;2001;1281.0;483.0;;650.0;118.0;20.0;10.0
4291;Mannen en vrouwen;Japan;Totaal alle leeftijden;2002;1302.0;516.0;;618.0;130.0;25.0;13.0
4292;Mannen en vrouwen;Japan;Totaal alle leeftijden;2003;1235.0;470.0;;593.0;137.0;20.0;14.0
4293;Mannen en vrouwen;Japan;Totaal alle leeftijden;2004;1224.0;440.0;;590.0;163.0;17.0;14.0
4294;Mannen en vrouwen;Japan;Totaal alle leeftijden;2005;1140.0;434.0;;526.0;162.0;5.0;13.0
4295;Mannen en vrouwen;Japan;Totaal alle leeftijden;2006;1164.0;463.0;;552.0;134.0;4.0;10.0
4296;Mannen en vrouwen;Japan;Totaal alle leeftijden;2007;1170.0;477.0;;552.0;126.0;7.0;8.0
4297;Mannen en vrouwen;Japan;Totaal alle leeftijden;2008;1201.0;478.0;;561.0;145.0;15.0;2.0
4298;Mannen en vrouwen;Japan;Totaal alle leeftijden;2009;1055.0;384.0;;516.0;134.0;13.0;8.0
4299;Mannen en vrouwen;Japan;Totaal alle leeftijden;2010;1032.0;395.0;;472.0;141.0;10.0;13.0
4300;Mannen en vrouwen;Japan;Totaal alle leeftijden;2011;1121.0;453.0;;494.0;148.0;13.0;12.0
4301;Mannen en vrouwen;Japan;Jonger dan 13 jaar;1995;268.0;;;268.0;;;0.0
4302;Mannen en vrouwen;Japan;Jonger dan 13 jaar;1996;268.0;;;268.0;;;0.0
4303;Mannen en vrouwen;Japan;Jonger dan 13 jaar;1997;251.0;;;250.0;;;1.0
4304;Mannen en vrouwen;Japan;Jonger dan 13 jaar;1998;239.0;;;239.0;;;0.0
4305;Mannen en vrouwen;Japan;Jonger dan 13 jaar;1999;254.0;;;254.0;;;0.0
4306;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2000;231.0;;;231.0;;;0.0
4307;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2001;243.0;;;243.0;;;0.0
4308;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2002;215.0;;;215.0;;;0.0
4309;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2003;213.0;;;212.0;;;1.0
4310;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2004;227.0;;;227.0;;;0.0
4311;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2005;200.0;;;198.0;;;2.0
4312;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2006;203.0;;;203.0;;;0.0
4313;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2007;202.0;;;202.0;;;0.0
4314;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2008;206.0;;;206.0;;;0.0
4315;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2009;195.0;;;195.0;;;0.0
4316;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2010;186.0;;;186.0;;;0.0
4317;Mannen en vrouwen;Japan;Jonger dan 13 jaar;2011;189.0;;;189.0;;;0.0
4318;Mannen en vrouwen;Japan;13 tot 18 jaar;1995;44.0;;;44.0;0.0;0.0;0.0
4319;Mannen en vrouwen;Japan;13 tot 18 jaar;1996;38.0;;;35.0;1.0;0.0;2.0
4320;Mannen en vrouwen;Japan;13 tot 18 jaar;1997;52.0;;;43.0;1.0;0.0;8.0
4321;Mannen en vrouwen;Japan;13 tot 18 jaar;1998;39.0;;;31.0;1.0;0.0;7.0
4322;Mannen en vrouwen;Japan;13 tot 18 jaar;1999;39.0;;;30.0;2.0;0.0;7.0
4323;Mannen en vrouwen;Japan;13 tot 18 jaar;2000;35.0;;;28.0;2.0;0.0;4.0
4324;Mannen en vrouwen;Japan;13 tot 18 jaar;2001;33.0;;;26.0;2.0;0.0;5.0
4325;Mannen en vrouwen;Japan;13 tot 18 jaar;2002;41.0;;;36.0;0.0;0.0;5.0
4326;Mannen en vrouwen;Japan;13 tot 18 jaar;2003;36.0;;;29.0;0.0;0.0;7.0
4327;Mannen en vrouwen;Japan;13 tot 18 jaar;2004;30.0;;;26.0;2.0;0.0;2.0
4328;Mannen en vrouwen;Japan;13 tot 18 jaar;2005;22.0;;;17.0;2.0;0.0;3.0
4329;Mannen en vrouwen;Japan;13 tot 18 jaar;2006;36.0;;;28.0;5.0;0.0;3.0
