ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
42;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2017;236681.0;66.0
43;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2018;244946.0;68.0
44;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2019;250963.0;69.0
45;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2020;257568.0;70.0
46;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2021;270172.0;73.0
47;Voertuigen met bromfietskenteken;Oost-Nederland (LD);2022;281482.0;76.0
48;Voertuigen met bromfietskenteken;West-Nederland (LD);2007;319166.0;42.0
49;Voertuigen met bromfietskenteken;West-Nederland (LD);2008;362481.0;47.0
50;Voertuigen met bromfietskenteken;West-Nederland (LD);2009;412576.0;53.0
51;Voertuigen met bromfietskenteken;West-Nederland (LD);2010;457988.0;59.0
52;Voertuigen met bromfietskenteken;West-Nederland (LD);2011;495188.0;63.0
53;Voertuigen met bromfietskenteken;West-Nederland (LD);2012;513369.0;65.0
54;Voertuigen met bromfietskenteken;West-Nederland (LD);2013;526828.0;67.0
55;Voertuigen met bromfietskenteken;West-Nederland (LD);2014;536482.0;67.0
56;Voertuigen met bromfietskenteken;West-Nederland (LD);2015;548548.0;69.0
57;Voertuigen met bromfietskenteken;West-Nederland (LD);2016;562128.0;70.0
58;Voertuigen met bromfietskenteken;West-Nederland (LD);2017;576034.0;71.0
59;Voertuigen met bromfietskenteken;West-Nederland (LD);2018;590127.0;72.0
60;Voertuigen met bromfietskenteken;West-Nederland (LD);2019;593463.0;72.0
61;Voertuigen met bromfietskenteken;West-Nederland (LD);2020;598085.0;72.0
62;Voertuigen met bromfietskenteken;West-Nederland (LD);2021;612520.0;73.0
63;Voertuigen met bromfietskenteken;West-Nederland (LD);2022;624592.0;74.0
64;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2007;;
65;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2008;;
66;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2009;;
67;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2010;;
68;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2011;;
69;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2012;;
70;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2013;;
71;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2014;;
72;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2015;;
73;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2016;;
74;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2017;;
75;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2018;;
76;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2019;;
77;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2020;;
78;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2021;;
79;Voertuigen met bromfietskenteken;West-Nederland, exclusief G4 (LD);2022;;
80;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2007;168040.0;47.0
81;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2008;181022.0;51.0
82;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2009;197857.0;56.0
83;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2010;213456.0;60.0
84;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2011;229166.0;64.0
85;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2012;235821.0;66.0
86;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2013;239723.0;67.0
87;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2014;242460.0;67.0
88;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2015;246563.0;68.0
89;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2016;251288.0;70.0
90;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2017;256399.0;71.0
91;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2018;263308.0;72.0
92;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2019;269400.0;74.0
93;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2020;274162.0;74.0
94;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2021;284483.0;77.0
95;Voertuigen met bromfietskenteken;Zuid-Nederland (LD);2022;292199.0;79.0
96;Voertuigen met bromfietskenteken;Groningen (PV);2007;23026.0;40.0
97;Voertuigen met bromfietskenteken;Groningen (PV);2008;24938.0;43.0
98;Voertuigen met bromfietskenteken;Groningen (PV);2009;27169.0;47.0
99;Voertuigen met bromfietskenteken;Groningen (PV);2010;29580.0;51.0
100;Voertuigen met bromfietskenteken;Groningen (PV);2011;31411.0;54.0
101;Voertuigen met bromfietskenteken;Groningen (PV);2012;32251.0;56.0
102;Voertuigen met bromfietskenteken;Groningen (PV);2013;32716.0;56.0
103;Voertuigen met bromfietskenteken;Groningen (PV);2014;32844.0;56.0
104;Voertuigen met bromfietskenteken;Groningen (PV);2015;33285.0;57.0
105;Voertuigen met bromfietskenteken;Groningen (PV);2016;33774.0;58.0
106;Voertuigen met bromfietskenteken;Groningen (PV);2017;34448.0;59.0
107;Voertuigen met bromfietskenteken;Groningen (PV);2018;35202.0;60.0
108;Voertuigen met bromfietskenteken;Groningen (PV);2019;35858.0;61.0
109;Voertuigen met bromfietskenteken;Groningen (PV);2020;36657.0;63.0
110;Voertuigen met bromfietskenteken;Groningen (PV);2021;38360.0;65.0
111;Voertuigen met bromfietskenteken;Groningen (PV);2022;40280.0;68.0
112;Voertuigen met bromfietskenteken;Fryslân (PV);2007;26094.0;41.0
113;Voertuigen met bromfietskenteken;Fryslân (PV);2008;28033.0;44.0
114;Voertuigen met bromfietskenteken;Fryslân (PV);2009;30378.0;47.0
115;Voertuigen met bromfietskenteken;Fryslân (PV);2010;32327.0;50.0
116;Voertuigen met bromfietskenteken;Fryslân (PV);2011;34683.0;54.0
117;Voertuigen met bromfietskenteken;Fryslân (PV);2012;35759.0;55.0
118;Voertuigen met bromfietskenteken;Fryslân (PV);2013;36438.0;56.0
119;Voertuigen met bromfietskenteken;Fryslân (PV);2014;37179.0;58.0
120;Voertuigen met bromfietskenteken;Fryslân (PV);2015;37878.0;59.0
121;Voertuigen met bromfietskenteken;Fryslân (PV);2016;38761.0;60.0
122;Voertuigen met bromfietskenteken;Fryslân (PV);2017;39711.0;61.0
123;Voertuigen met bromfietskenteken;Fryslân (PV);2018;41246.0;64.0
124;Voertuigen met bromfietskenteken;Fryslân (PV);2019;42406.0;65.0
125;Voertuigen met bromfietskenteken;Fryslân (PV);2020;43605.0;67.0
126;Voertuigen met bromfietskenteken;Fryslân (PV);2021;46130.0;71.0
127;Voertuigen met bromfietskenteken;Fryslân (PV);2022;49064.0;75.0
128;Voertuigen met bromfietskenteken;Drenthe (PV);2007;17334.0;36.0
129;Voertuigen met bromfietskenteken;Drenthe (PV);2008;18769.0;38.0
130;Voertuigen met bromfietskenteken;Drenthe (PV);2009;20595.0;42.0
131;Voertuigen met bromfietskenteken;Drenthe (PV);2010;22266.0;45.0
132;Voertuigen met bromfietskenteken;Drenthe (PV);2011;23887.0;49.0
133;Voertuigen met bromfietskenteken;Drenthe (PV);2012;24766.0;50.0
134;Voertuigen met bromfietskenteken;Drenthe (PV);2013;25498.0;52.0
135;Voertuigen met bromfietskenteken;Drenthe (PV);2014;26248.0;54.0
136;Voertuigen met bromfietskenteken;Drenthe (PV);2015;27296.0;56.0
137;Voertuigen met bromfietskenteken;Drenthe (PV);2016;28240.0;58.0
138;Voertuigen met bromfietskenteken;Drenthe (PV);2017;29555.0;60.0
139;Voertuigen met bromfietskenteken;Drenthe (PV);2018;30998.0;63.0
140;Voertuigen met bromfietskenteken;Drenthe (PV);2019;32339.0;66.0
141;Voertuigen met bromfietskenteken;Drenthe (PV);2020;33627.0;68.0
142;Voertuigen met bromfietskenteken;Drenthe (PV);2021;35495.0;72.0
143;Voertuigen met bromfietskenteken;Drenthe (PV);2022;37455.0;75.0
144;Voertuigen met bromfietskenteken;Overijssel (PV);2007;48113.0;43.0
145;Voertuigen met bromfietskenteken;Overijssel (PV);2008;51987.0;46.0
146;Voertuigen met bromfietskenteken;Overijssel (PV);2009;56803.0;50.0
147;Voertuigen met bromfietskenteken;Overijssel (PV);2010;60808.0;54.0
148;Voertuigen met bromfietskenteken;Overijssel (PV);2011;64690.0;57.0
149;Voertuigen met bromfietskenteken;Overijssel (PV);2012;66678.0;59.0
150;Voertuigen met bromfietskenteken;Overijssel (PV);2013;67868.0;60.0
151;Voertuigen met bromfietskenteken;Overijssel (PV);2014;68602.0;60.0
152;Voertuigen met bromfietskenteken;Overijssel (PV);2015;70199.0;62.0
153;Voertuigen met bromfietskenteken;Overijssel (PV);2016;71915.0;63.0
154;Voertuigen met bromfietskenteken;Overijssel (PV);2017;73628.0;64.0
155;Voertuigen met bromfietskenteken;Overijssel (PV);2018;76224.0;66.0
156;Voertuigen met bromfietskenteken;Overijssel (PV);2019;77966.0;67.0
157;Voertuigen met bromfietskenteken;Overijssel (PV);2020;79794.0;69.0
158;Voertuigen met bromfietskenteken;Overijssel (PV);2021;82892.0;71.0
159;Voertuigen met bromfietskenteken;Overijssel (PV);2022;85547.0;73.0
160;Voertuigen met bromfietskenteken;Flevoland (PV);2007;12608.0;34.0
161;Voertuigen met bromfietskenteken;Flevoland (PV);2008;14524.0;38.0
162;Voertuigen met bromfietskenteken;Flevoland (PV);2009;16435.0;43.0
163;Voertuigen met bromfietskenteken;Flevoland (PV);2010;18364.0;47.0
164;Voertuigen met bromfietskenteken;Flevoland (PV);2011;20057.0;51.0
165;Voertuigen met bromfietskenteken;Flevoland (PV);2012;20568.0;52.0
166;Voertuigen met bromfietskenteken;Flevoland (PV);2013;21499.0;54.0
167;Voertuigen met bromfietskenteken;Flevoland (PV);2014;22272.0;56.0
168;Voertuigen met bromfietskenteken;Flevoland (PV);2015;23368.0;58.0
169;Voertuigen met bromfietskenteken;Flevoland (PV);2016;24320.0;60.0
170;Voertuigen met bromfietskenteken;Flevoland (PV);2017;25381.0;62.0
171;Voertuigen met bromfietskenteken;Flevoland (PV);2018;26943.0;65.0
172;Voertuigen met bromfietskenteken;Flevoland (PV);2019;28260.0;68.0
173;Voertuigen met bromfietskenteken;Flevoland (PV);2020;29307.0;69.0
174;Voertuigen met bromfietskenteken;Flevoland (PV);2021;30602.0;71.0
175;Voertuigen met bromfietskenteken;Flevoland (PV);2022;31858.0;73.0
176;Voertuigen met bromfietskenteken;Gelderland (PV);2007;92105.0;47.0
177;Voertuigen met bromfietskenteken;Gelderland (PV);2008;98889.0;50.0
178;Voertuigen met bromfietskenteken;Gelderland (PV);2009;108090.0;54.0
179;Voertuigen met bromfietskenteken;Gelderland (PV);2010;116715.0;58.0
180;Voertuigen met bromfietskenteken;Gelderland (PV);2011;124552.0;62.0
181;Voertuigen met bromfietskenteken;Gelderland (PV);2012;127888.0;64.0
182;Voertuigen met bromfietskenteken;Gelderland (PV);2013;129944.0;64.0
183;Voertuigen met bromfietskenteken;Gelderland (PV);2014;131093.0;65.0
184;Voertuigen met bromfietskenteken;Gelderland (PV);2015;132740.0;65.0
185;Voertuigen met bromfietskenteken;Gelderland (PV);2016;135177.0;66.0
186;Voertuigen met bromfietskenteken;Gelderland (PV);2017;137672.0;67.0
187;Voertuigen met bromfietskenteken;Gelderland (PV);2018;141779.0;69.0
188;Voertuigen met bromfietskenteken;Gelderland (PV);2019;144737.0;70.0
189;Voertuigen met bromfietskenteken;Gelderland (PV);2020;148467.0;71.0
190;Voertuigen met bromfietskenteken;Gelderland (PV);2021;156678.0;75.0
191;Voertuigen met bromfietskenteken;Gelderland (PV);2022;164077.0;78.0
192;Voertuigen met bromfietskenteken;Utrecht (PV);2007;45129.0;38.0
193;Voertuigen met bromfietskenteken;Utrecht (PV);2008;50613.0;42.0
194;Voertuigen met bromfietskenteken;Utrecht (PV);2009;56533.0;47.0
195;Voertuigen met bromfietskenteken;Utrecht (PV);2010;61975.0;51.0
196;Voertuigen met bromfietskenteken;Utrecht (PV);2011;65825.0;54.0
197;Voertuigen met bromfietskenteken;Utrecht (PV);2012;67326.0;54.0
198;Voertuigen met bromfietskenteken;Utrecht (PV);2013;68443.0;55.0
199;Voertuigen met bromfietskenteken;Utrecht (PV);2014;69259.0;55.0
200;Voertuigen met bromfietskenteken;Utrecht (PV);2015;70754.0;56.0
201;Voertuigen met bromfietskenteken;Utrecht (PV);2016;72020.0;57.0
202;Voertuigen met bromfietskenteken;Utrecht (PV);2017;73700.0;57.0
203;Voertuigen met bromfietskenteken;Utrecht (PV);2018;76387.0;59.0
204;Voertuigen met bromfietskenteken;Utrecht (PV);2019;79495.0;59.0
205;Voertuigen met bromfietskenteken;Utrecht (PV);2020;81049.0;60.0
206;Voertuigen met bromfietskenteken;Utrecht (PV);2021;83787.0;62.0
207;Voertuigen met bromfietskenteken;Utrecht (PV);2022;85210.0;62.0
208;Voertuigen met bromfietskenteken;Noord-Holland (PV);2007;111690.0;43.0
209;Voertuigen met bromfietskenteken;Noord-Holland (PV);2008;128834.0;49.0
210;Voertuigen met bromfietskenteken;Noord-Holland (PV);2009;149622.0;57.0
211;Voertuigen met bromfietskenteken;Noord-Holland (PV);2010;168080.0;63.0
212;Voertuigen met bromfietskenteken;Noord-Holland (PV);2011;182827.0;68.0
213;Voertuigen met bromfietskenteken;Noord-Holland (PV);2012;189917.0;70.0
214;Voertuigen met bromfietskenteken;Noord-Holland (PV);2013;194972.0;72.0
215;Voertuigen met bromfietskenteken;Noord-Holland (PV);2014;198917.0;73.0
216;Voertuigen met bromfietskenteken;Noord-Holland (PV);2015;203906.0;74.0
217;Voertuigen met bromfietskenteken;Noord-Holland (PV);2016;209398.0;75.0
218;Voertuigen met bromfietskenteken;Noord-Holland (PV);2017;213753.0;76.0
219;Voertuigen met bromfietskenteken;Noord-Holland (PV);2018;215937.0;76.0
220;Voertuigen met bromfietskenteken;Noord-Holland (PV);2019;213015.0;75.0
221;Voertuigen met bromfietskenteken;Noord-Holland (PV);2020;208649.0;72.0
222;Voertuigen met bromfietskenteken;Noord-Holland (PV);2021;210966.0;73.0
223;Voertuigen met bromfietskenteken;Noord-Holland (PV);2022;214683.0;74.0
224;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2007;143419.0;42.0
225;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2008;162789.0;47.0
226;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2009;184807.0;53.0
227;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2010;205177.0;59.0
228;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2011;222819.0;63.0
229;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2012;232024.0;65.0
230;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2013;239034.0;67.0
231;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2014;243911.0;68.0
232;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2015;249078.0;69.0
233;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2016;255166.0;70.0
234;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2017;262251.0;72.0
235;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2018;270572.0;74.0
236;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2019;272721.0;74.0
237;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2020;278864.0;75.0
238;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2021;286028.0;77.0
239;Voertuigen met bromfietskenteken;Zuid-Holland (PV);2022;290767.0;77.0
240;Voertuigen met bromfietskenteken;Zeeland (PV);2007;18928.0;50.0
241;Voertuigen met bromfietskenteken;Zeeland (PV);2008;20245.0;53.0
242;Voertuigen met bromfietskenteken;Zeeland (PV);2009;21614.0;57.0
243;Voertuigen met bromfietskenteken;Zeeland (PV);2010;22756.0;60.0
244;Voertuigen met bromfietskenteken;Zeeland (PV);2011;23717.0;62.0
245;Voertuigen met bromfietskenteken;Zeeland (PV);2012;24102.0;63.0
246;Voertuigen met bromfietskenteken;Zeeland (PV);2013;24379.0;64.0
247;Voertuigen met bromfietskenteken;Zeeland (PV);2014;24395.0;64.0
248;Voertuigen met bromfietskenteken;Zeeland (PV);2015;24810.0;65.0
249;Voertuigen met bromfietskenteken;Zeeland (PV);2016;25544.0;67.0
250;Voertuigen met bromfietskenteken;Zeeland (PV);2017;26330.0;69.0
251;Voertuigen met bromfietskenteken;Zeeland (PV);2018;27231.0;71.0
252;Voertuigen met bromfietskenteken;Zeeland (PV);2019;28232.0;74.0
253;Voertuigen met bromfietskenteken;Zeeland (PV);2020;29523.0;77.0
254;Voertuigen met bromfietskenteken;Zeeland (PV);2021;31739.0;82.0
255;Voertuigen met bromfietskenteken;Zeeland (PV);2022;33932.0;88.0
256;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2007;111216.0;46.0
257;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2008;119913.0;49.0
258;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2009;131907.0;54.0
259;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2010;142994.0;59.0
260;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2011;153998.0;63.0
261;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2012;158391.0;64.0
262;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2013;161053.0;65.0
263;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2014;162964.0;66.0
264;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2015;165731.0;67.0
265;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2016;168757.0;68.0
266;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2017;171651.0;68.0
267;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2018;176339.0;70.0
268;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2019;180833.0;71.0
269;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2020;184293.0;72.0
270;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2021;191915.0;75.0
271;Voertuigen met bromfietskenteken;Noord-Brabant (PV);2022;197904.0;76.0
272;Voertuigen met bromfietskenteken;Limburg (PV);2007;56824.0;50.0
273;Voertuigen met bromfietskenteken;Limburg (PV);2008;61109.0;54.0
274;Voertuigen met bromfietskenteken;Limburg (PV);2009;65950.0;59.0
275;Voertuigen met bromfietskenteken;Limburg (PV);2010;70462.0;63.0
276;Voertuigen met bromfietskenteken;Limburg (PV);2011;75168.0;67.0
277;Voertuigen met bromfietskenteken;Limburg (PV);2012;77430.0;69.0
278;Voertuigen met bromfietskenteken;Limburg (PV);2013;78670.0;70.0
279;Voertuigen met bromfietskenteken;Limburg (PV);2014;79496.0;71.0
280;Voertuigen met bromfietskenteken;Limburg (PV);2015;80832.0;72.0
281;Voertuigen met bromfietskenteken;Limburg (PV);2016;82531.0;74.0
282;Voertuigen met bromfietskenteken;Limburg (PV);2017;84748.0;76.0
283;Voertuigen met bromfietskenteken;Limburg (PV);2018;86969.0;78.0
284;Voertuigen met bromfietskenteken;Limburg (PV);2019;88567.0;79.0
285;Voertuigen met bromfietskenteken;Limburg (PV);2020;89869.0;80.0
286;Voertuigen met bromfietskenteken;Limburg (PV);2021;92568.0;83.0
287;Voertuigen met bromfietskenteken;Limburg (PV);2022;94295.0;84.0
288;Voertuigen met bromfietskenteken;Aa en Hunze;2007;831.0;33.0
289;Voertuigen met bromfietskenteken;Aa en Hunze;2008;914.0;36.0
290;Voertuigen met bromfietskenteken;Aa en Hunze;2009;1051.0;41.0
291;Voertuigen met bromfietskenteken;Aa en Hunze;2010;1177.0;46.0
292;Voertuigen met bromfietskenteken;Aa en Hunze;2011;1230.0;48.0
293;Voertuigen met bromfietskenteken;Aa en Hunze;2012;1219.0;47.0
294;Voertuigen met bromfietskenteken;Aa en Hunze;2013;1223.0;48.0
295;Voertuigen met bromfietskenteken;Aa en Hunze;2014;1266.0;50.0
296;Voertuigen met bromfietskenteken;Aa en Hunze;2015;1288.0;51.0
297;Voertuigen met bromfietskenteken;Aa en Hunze;2016;1339.0;53.0
298;Voertuigen met bromfietskenteken;Aa en Hunze;2017;1382.0;55.0
299;Voertuigen met bromfietskenteken;Aa en Hunze;2018;1430.0;56.0
300;Voertuigen met bromfietskenteken;Aa en Hunze;2019;1486.0;59.0
301;Voertuigen met bromfietskenteken;Aa en Hunze;2020;1496.0;59.0
302;Voertuigen met bromfietskenteken;Aa en Hunze;2021;1624.0;64.0
303;Voertuigen met bromfietskenteken;Aa en Hunze;2022;1684.0;66.0
304;Voertuigen met bromfietskenteken;Aalburg;2007;799.0;65.0
305;Voertuigen met bromfietskenteken;Aalburg;2008;805.0;65.0
306;Voertuigen met bromfietskenteken;Aalburg;2009;844.0;67.0
307;Voertuigen met bromfietskenteken;Aalburg;2010;904.0;72.0
308;Voertuigen met bromfietskenteken;Aalburg;2011;955.0;75.0
309;Voertuigen met bromfietskenteken;Aalburg;2012;992.0;78.0
310;Voertuigen met bromfietskenteken;Aalburg;2013;998.0;78.0
311;Voertuigen met bromfietskenteken;Aalburg;2014;978.0;76.0
312;Voertuigen met bromfietskenteken;Aalburg;2015;994.0;77.0
313;Voertuigen met bromfietskenteken;Aalburg;2016;1046.0;80.0
314;Voertuigen met bromfietskenteken;Aalburg;2017;1081.0;83.0
315;Voertuigen met bromfietskenteken;Aalburg;2018;1154.0;88.0
316;Voertuigen met bromfietskenteken;Aalburg;2019;;
317;Voertuigen met bromfietskenteken;Aalburg;2020;;
318;Voertuigen met bromfietskenteken;Aalburg;2021;;
319;Voertuigen met bromfietskenteken;Aalburg;2022;;
320;Voertuigen met bromfietskenteken;Aalsmeer;2007;1588.0;63.0
321;Voertuigen met bromfietskenteken;Aalsmeer;2008;1873.0;71.0
322;Voertuigen met bromfietskenteken;Aalsmeer;2009;2254.0;80.0
323;Voertuigen met bromfietskenteken;Aalsmeer;2010;2496.0;86.0
324;Voertuigen met bromfietskenteken;Aalsmeer;2011;2738.0;91.0
325;Voertuigen met bromfietskenteken;Aalsmeer;2012;2881.0;95.0
326;Voertuigen met bromfietskenteken;Aalsmeer;2013;2985.0;97.0
327;Voertuigen met bromfietskenteken;Aalsmeer;2014;3116.0;101.0
328;Voertuigen met bromfietskenteken;Aalsmeer;2015;3169.0;102.0
329;Voertuigen met bromfietskenteken;Aalsmeer;2016;3273.0;105.0
330;Voertuigen met bromfietskenteken;Aalsmeer;2017;3318.0;106.0
331;Voertuigen met bromfietskenteken;Aalsmeer;2018;3464.0;110.0
332;Voertuigen met bromfietskenteken;Aalsmeer;2019;3492.0;110.0
333;Voertuigen met bromfietskenteken;Aalsmeer;2020;3520.0;110.0
334;Voertuigen met bromfietskenteken;Aalsmeer;2021;3488.0;109.0
335;Voertuigen met bromfietskenteken;Aalsmeer;2022;3484.0;107.0
336;Voertuigen met bromfietskenteken;Aalten;2007;979.0;36.0
337;Voertuigen met bromfietskenteken;Aalten;2008;1024.0;37.0
338;Voertuigen met bromfietskenteken;Aalten;2009;1075.0;39.0
339;Voertuigen met bromfietskenteken;Aalten;2010;1098.0;40.0
340;Voertuigen met bromfietskenteken;Aalten;2011;1169.0;43.0
341;Voertuigen met bromfietskenteken;Aalten;2012;1174.0;43.0
342;Voertuigen met bromfietskenteken;Aalten;2013;1223.0;45.0
343;Voertuigen met bromfietskenteken;Aalten;2014;1231.0;46.0
344;Voertuigen met bromfietskenteken;Aalten;2015;1270.0;47.0
345;Voertuigen met bromfietskenteken;Aalten;2016;1300.0;48.0
346;Voertuigen met bromfietskenteken;Aalten;2017;1316.0;49.0
347;Voertuigen met bromfietskenteken;Aalten;2018;1345.0;50.0
348;Voertuigen met bromfietskenteken;Aalten;2019;1392.0;52.0
349;Voertuigen met bromfietskenteken;Aalten;2020;1424.0;53.0
350;Voertuigen met bromfietskenteken;Aalten;2021;1624.0;60.0
351;Voertuigen met bromfietskenteken;Aalten;2022;1751.0;65.0
352;Voertuigen met bromfietskenteken;Abcoude;2007;259.0;30.0
353;Voertuigen met bromfietskenteken;Abcoude;2008;348.0;40.0
354;Voertuigen met bromfietskenteken;Abcoude;2009;414.0;48.0
355;Voertuigen met bromfietskenteken;Abcoude;2010;484.0;55.0
356;Voertuigen met bromfietskenteken;Abcoude;2011;;
357;Voertuigen met bromfietskenteken;Abcoude;2012;;
358;Voertuigen met bromfietskenteken;Abcoude;2013;;
359;Voertuigen met bromfietskenteken;Abcoude;2014;;
360;Voertuigen met bromfietskenteken;Abcoude;2015;;
361;Voertuigen met bromfietskenteken;Abcoude;2016;;
362;Voertuigen met bromfietskenteken;Abcoude;2017;;
363;Voertuigen met bromfietskenteken;Abcoude;2018;;
364;Voertuigen met bromfietskenteken;Abcoude;2019;;
365;Voertuigen met bromfietskenteken;Abcoude;2020;;
366;Voertuigen met bromfietskenteken;Abcoude;2021;;
367;Voertuigen met bromfietskenteken;Abcoude;2022;;
368;Voertuigen met bromfietskenteken;Achtkarspelen;2007;1476.0;52.0
369;Voertuigen met bromfietskenteken;Achtkarspelen;2008;1561.0;56.0
370;Voertuigen met bromfietskenteken;Achtkarspelen;2009;1626.0;58.0
371;Voertuigen met bromfietskenteken;Achtkarspelen;2010;1753.0;62.0
372;Voertuigen met bromfietskenteken;Achtkarspelen;2011;1953.0;69.0
373;Voertuigen met bromfietskenteken;Achtkarspelen;2012;2059.0;73.0
374;Voertuigen met bromfietskenteken;Achtkarspelen;2013;2124.0;76.0
375;Voertuigen met bromfietskenteken;Achtkarspelen;2014;2174.0;78.0
376;Voertuigen met bromfietskenteken;Achtkarspelen;2015;2250.0;80.0
377;Voertuigen met bromfietskenteken;Achtkarspelen;2016;2291.0;82.0
378;Voertuigen met bromfietskenteken;Achtkarspelen;2017;2488.0;89.0
379;Voertuigen met bromfietskenteken;Achtkarspelen;2018;2662.0;95.0
380;Voertuigen met bromfietskenteken;Achtkarspelen;2019;2826.0;101.0
381;Voertuigen met bromfietskenteken;Achtkarspelen;2020;2965.0;106.0
382;Voertuigen met bromfietskenteken;Achtkarspelen;2021;3089.0;111.0
383;Voertuigen met bromfietskenteken;Achtkarspelen;2022;3294.0;118.0
384;Voertuigen met bromfietskenteken;Alblasserdam;2007;624.0;33.0
385;Voertuigen met bromfietskenteken;Alblasserdam;2008;692.0;37.0
386;Voertuigen met bromfietskenteken;Alblasserdam;2009;744.0;39.0
387;Voertuigen met bromfietskenteken;Alblasserdam;2010;817.0;43.0
388;Voertuigen met bromfietskenteken;Alblasserdam;2011;858.0;45.0
389;Voertuigen met bromfietskenteken;Alblasserdam;2012;897.0;46.0
390;Voertuigen met bromfietskenteken;Alblasserdam;2013;933.0;47.0
391;Voertuigen met bromfietskenteken;Alblasserdam;2014;965.0;49.0
392;Voertuigen met bromfietskenteken;Alblasserdam;2015;989.0;50.0
393;Voertuigen met bromfietskenteken;Alblasserdam;2016;1009.0;51.0
394;Voertuigen met bromfietskenteken;Alblasserdam;2017;1047.0;52.0
395;Voertuigen met bromfietskenteken;Alblasserdam;2018;1059.0;53.0
396;Voertuigen met bromfietskenteken;Alblasserdam;2019;1096.0;55.0
397;Voertuigen met bromfietskenteken;Alblasserdam;2020;1165.0;58.0
398;Voertuigen met bromfietskenteken;Alblasserdam;2021;1238.0;61.0
399;Voertuigen met bromfietskenteken;Alblasserdam;2022;1300.0;65.0
400;Voertuigen met bromfietskenteken;Albrandswaard;2007;727.0;34.0
401;Voertuigen met bromfietskenteken;Albrandswaard;2008;860.0;38.0
