ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
8559;Totaal woningen;Kern Terhole;Hulst                                   ;Buurt     ;BU06771001;1010.0;2530.0;1730.0;;1.0
8560;Totaal woningen;Buitengebied Terhole;Hulst                                   ;Buurt     ;BU06771002;1210.0;3680.0;2240.0;;1.0
8561;Totaal woningen;Vogelwaarde;Hulst                                   ;Wijk      ;WK067711  ;1040.0;2800.0;1810.0;;1.0
8562;Totaal woningen;Stoppeldijk;Hulst                                   ;Buurt     ;BU06771101;990.0;2390.0;1680.0;;1.0
8563;Totaal woningen;Boschkapelle;Hulst                                   ;Buurt     ;BU06771102;1050.0;2940.0;1860.0;;1.0
8564;Totaal woningen;Buitengebied Vogelwaarde;Hulst                                   ;Buurt     ;BU06771103;1130.0;3350.0;1930.0;;1.0
8565;Totaal woningen;Hengstdijk;Hulst                                   ;Wijk      ;WK067712  ;1010.0;2860.0;2030.0;;1.0
8566;Totaal woningen;Kern Hengstdijk;Hulst                                   ;Buurt     ;BU06771201;990.0;2570.0;1900.0;;1.0
8567;Totaal woningen;Buitengebied Hengstdijk;Hulst                                   ;Buurt     ;BU06771202;1040.0;3200.0;2180.0;;1.0
8568;Totaal woningen;Ossenisse;Hulst                                   ;Wijk      ;WK067713  ;1040.0;3050.0;1970.0;;1.0
8569;Totaal woningen;Kern Ossenisse;Hulst                                   ;Buurt     ;BU06771301;990.0;2660.0;1720.0;;1.0
8570;Totaal woningen;Buitengebied Ossenisse;Hulst                                   ;Buurt     ;BU06771302;1100.0;3500.0;2260.0;;1.0
8571;Totaal woningen;Kuitaart;Hulst                                   ;Wijk      ;WK067714  ;1070.0;3250.0;2200.0;;1.0
8572;Totaal woningen;Kern Kuitaart;Hulst                                   ;Buurt     ;BU06771401;1080.0;3250.0;2480.0;;1.0
8573;Totaal woningen;Buitengebied Kuitaart;Hulst                                   ;Buurt     ;BU06771402;1070.0;3250.0;1910.0;;1.0
8574;Totaal woningen;Walsoorden;Hulst                                   ;Wijk      ;WK067715  ;1100.0;2890.0;2120.0;;3.0
8575;Totaal woningen;Kern Walsoorden;Hulst                                   ;Buurt     ;BU06771501;1150.0;2640.0;1930.0;;3.0
8576;Totaal woningen;Perkpolder;Hulst                                   ;Buurt     ;BU06771502;;;;;3.0
8577;Totaal woningen;Buitengebied Walsoorden;Hulst                                   ;Buurt     ;BU06771503;1030.0;3140.0;2290.0;;3.0
8578;Totaal woningen;IJsselstein;IJsselstein                             ;Gemeente  ;GM0353    ;800.0;2620.0;2050.0;;1.0
8579;Totaal woningen;Wijk 00 IJsselstein;IJsselstein                             ;Wijk      ;WK035300  ;800.0;2620.0;2050.0;;1.0
8580;Totaal woningen;IJsselstein-Binnenstad;IJsselstein                             ;Buurt     ;BU03530001;850.0;2300.0;2200.0;;1.0
8581;Totaal woningen;Nieuwpoort;IJsselstein                             ;Buurt     ;BU03530002;720.0;2140.0;1870.0;;1.0
8582;Totaal woningen;Groenvliet;IJsselstein                             ;Buurt     ;BU03530003;1000.0;2620.0;2060.0;;1.0
8583;Totaal woningen;Kasteelkwartier;IJsselstein                             ;Buurt     ;BU03530004;830.0;2440.0;2040.0;;1.0
8584;Totaal woningen;Europakwartier;IJsselstein                             ;Buurt     ;BU03530005;750.0;2230.0;1870.0;;1.0
8585;Totaal woningen;Oranjekwartier;IJsselstein                             ;Buurt     ;BU03530006;720.0;2260.0;1830.0;;1.0
8586;Totaal woningen;IJsselveld-Oost;IJsselstein                             ;Buurt     ;BU03530007;670.0;2610.0;2310.0;;1.0
8587;Totaal woningen;IJsselveld-West;IJsselstein                             ;Buurt     ;BU03530008;840.0;2610.0;2260.0;;1.0
8588;Totaal woningen;IJsseloevers;IJsselstein                             ;Buurt     ;BU03530009;630.0;2520.0;2020.0;;1.0
8589;Totaal woningen;Hazenveld en Overwaard;IJsselstein                             ;Buurt     ;BU03530010;730.0;2300.0;1590.0;;1.0
8590;Totaal woningen;Rijpickerwaard;IJsselstein                             ;Buurt     ;BU03530011;1010.0;5020.0;1880.0;;1.0
8591;Totaal woningen;Panoven;IJsselstein                             ;Buurt     ;BU03530012;880.0;3280.0;2080.0;;1.0
8592;Totaal woningen;Paardenveld;IJsselstein                             ;Buurt     ;BU03530013;510.0;1500.0;1500.0;;1.0
8593;Totaal woningen;Over Oudland;IJsselstein                             ;Buurt     ;BU03530014;;;;;1.0
8594;Totaal woningen;Industrieterrein Lage Dijk;IJsselstein                             ;Buurt     ;BU03530015;1500.0;3570.0;3170.0;;1.0
8595;Totaal woningen;Bedrijventerrein De Corridor;IJsselstein                             ;Buurt     ;BU03530016;990.0;4040.0;2050.0;;1.0
8596;Totaal woningen;De Hoven en De Boomgaard;IJsselstein                             ;Buurt     ;BU03530017;830.0;3090.0;2250.0;;1.0
8597;Totaal woningen;De Tuinen;IJsselstein                             ;Buurt     ;BU03530018;740.0;2530.0;2020.0;;1.0
8598;Totaal woningen;Het Hart;IJsselstein                             ;Buurt     ;BU03530019;660.0;2380.0;2120.0;;1.0
8599;Totaal woningen;De Wereldsteden;IJsselstein                             ;Buurt     ;BU03530020;840.0;2960.0;2110.0;;1.0
8600;Totaal woningen;De Rivieren;IJsselstein                             ;Buurt     ;BU03530021;750.0;2960.0;2230.0;;1.0
8601;Totaal woningen;Het Staatse;IJsselstein                             ;Buurt     ;BU03530022;820.0;3130.0;2340.0;;1.0
8602;Totaal woningen;Benschopperpoort en Het Podium;IJsselstein                             ;Buurt     ;BU03530023;800.0;2600.0;2090.0;;1.0
8603;Totaal woningen;Achterveld-Zuid;IJsselstein                             ;Buurt     ;BU03530024;830.0;2400.0;1800.0;;1.0
8604;Totaal woningen;Achterveld-West;IJsselstein                             ;Buurt     ;BU03530025;830.0;2620.0;1820.0;;1.0
8605;Totaal woningen;Achterveld-Noord;IJsselstein                             ;Buurt     ;BU03530026;820.0;2760.0;1800.0;;1.0
8606;Totaal woningen;Achterveld-Oost;IJsselstein                             ;Buurt     ;BU03530027;930.0;2310.0;1740.0;;1.0
8607;Totaal woningen;Eiterse Waard;IJsselstein                             ;Buurt     ;BU03530028;1010.0;3200.0;2350.0;;1.0
8608;Totaal woningen;Landelijk gebied Noord;IJsselstein                             ;Buurt     ;BU03530029;1430.0;4390.0;2980.0;;1.0
8609;Totaal woningen;Landelijk gebied Zuid;IJsselstein                             ;Buurt     ;BU03530030;1120.0;3820.0;2510.0;;1.0
8610;Totaal woningen;Kaag en Braassem;Kaag en Braassem                        ;Gemeente  ;GM1884    ;870.0;2730.0;1860.0;;1.0
8611;Totaal woningen;Wijk 00 Roelofarendsveen;Kaag en Braassem                        ;Wijk      ;WK188400  ;790.0;2620.0;1720.0;;1.0
8612;Totaal woningen;Roelofarendsveen;Kaag en Braassem                        ;Buurt     ;BU18840000;680.0;2740.0;1800.0;;1.0
8613;Totaal woningen;Oude Wetering;Kaag en Braassem                        ;Buurt     ;BU18840001;860.0;2530.0;1630.0;;1.0
8614;Totaal woningen;Roelofarendsveen-Noord;Kaag en Braassem                        ;Buurt     ;BU18840002;810.0;2360.0;1570.0;;1.0
8615;Totaal woningen;Burgemeesterswijk;Kaag en Braassem                        ;Buurt     ;BU18840003;710.0;1990.0;1380.0;;1.0
8616;Totaal woningen;Tuinbouwgebied;Kaag en Braassem                        ;Buurt     ;BU18840004;1070.0;3580.0;2370.0;;1.0
8617;Totaal woningen;Wijk 01 Overig Alkemade;Kaag en Braassem                        ;Wijk      ;WK188401  ;1010.0;2970.0;2010.0;;1.0
8618;Totaal woningen;Nieuwe Wetering;Kaag en Braassem                        ;Buurt     ;BU18840101;1010.0;3200.0;2070.0;;1.0
8619;Totaal woningen;Rijpwetering;Kaag en Braassem                        ;Buurt     ;BU18840102;950.0;2630.0;1640.0;;1.0
8620;Totaal woningen;Oud Ade en Zevenhuizen;Kaag en Braassem                        ;Buurt     ;BU18840104;950.0;3020.0;2020.0;;1.0
8621;Totaal woningen;Kaag;Kaag en Braassem                        ;Buurt     ;BU18840105;1280.0;3400.0;2750.0;;1.0
8622;Totaal woningen;Verspreide huizen Veenderpolder;Kaag en Braassem                        ;Buurt     ;BU18840107;1440.0;4740.0;3740.0;;1.0
8623;Totaal woningen;Overige verspreide huizen;Kaag en Braassem                        ;Buurt     ;BU18840109;1000.0;3350.0;2550.0;;1.0
8624;Totaal woningen;Wijk 02 Woubrugge;Kaag en Braassem                        ;Wijk      ;WK188402  ;900.0;2780.0;1980.0;;1.0
8625;Totaal woningen;Woubrugge;Kaag en Braassem                        ;Buurt     ;BU18840200;1090.0;2980.0;2190.0;;1.0
8626;Totaal woningen;Ofwegen;Kaag en Braassem                        ;Buurt     ;BU18840201;1570.0;3530.0;2480.0;;1.0
8627;Totaal woningen;Hoogmade;Kaag en Braassem                        ;Buurt     ;BU18840202;860.0;2630.0;2000.0;;1.0
8628;Totaal woningen;Woubrugge-West;Kaag en Braassem                        ;Buurt     ;BU18840203;810.0;2480.0;1820.0;;1.0
8629;Totaal woningen;Verspreide huizen Vierambachtspolder;Kaag en Braassem                        ;Buurt     ;BU18840207;1380.0;4190.0;2250.0;;1.0
8630;Totaal woningen;Verspreide huizen Oudendijkse polder;Kaag en Braassem                        ;Buurt     ;BU18840208;730.0;3100.0;1870.0;;1.0
8631;Totaal woningen;Overige verspreide huizen;Kaag en Braassem                        ;Buurt     ;BU18840209;1050.0;4080.0;2190.0;;1.0
8632;Totaal woningen;Wijk 03 Rijnsaterwoude;Kaag en Braassem                        ;Wijk      ;WK188403  ;1030.0;3090.0;2150.0;;1.0
8633;Totaal woningen;Rijnsaterwoude;Kaag en Braassem                        ;Buurt     ;BU18840300;1030.0;3060.0;2130.0;;1.0
8634;Totaal woningen;Verspreide huizen Rijnsaterwoude;Kaag en Braassem                        ;Buurt     ;BU18840309;1290.0;4960.0;2990.0;;1.0
8635;Totaal woningen;Wijk 04 Leimuiden;Kaag en Braassem                        ;Wijk      ;WK188404  ;900.0;2730.0;1960.0;;1.0
8636;Totaal woningen;Leimuiden;Kaag en Braassem                        ;Buurt     ;BU18840400;1000.0;2610.0;2020.0;;1.0
8637;Totaal woningen;Vriezekoop;Kaag en Braassem                        ;Buurt     ;BU18840402;1660.0;4060.0;2760.0;;1.0
8638;Totaal woningen;Bilderdam;Kaag en Braassem                        ;Buurt     ;BU18840404;1280.0;3380.0;2240.0;;1.0
8639;Totaal woningen;Uitbreiding West;Kaag en Braassem                        ;Buurt     ;BU18840405;790.0;2610.0;1720.0;;1.0
8640;Totaal woningen;Verspreide huizen Vriezekoopse polder;Kaag en Braassem                        ;Buurt     ;BU18840407;1330.0;3020.0;2250.0;;1.0
8641;Totaal woningen;Verspreide huizen West;Kaag en Braassem                        ;Buurt     ;BU18840408;810.0;2740.0;2000.0;;1.0
8642;Totaal woningen;Verspreide huizen Oost;Kaag en Braassem                        ;Buurt     ;BU18840409;1310.0;3740.0;2590.0;;1.0
8643;Totaal woningen;Kampen;Kampen                                  ;Gemeente  ;GM0166    ;880.0;2500.0;1790.0;;1.0
8644;Totaal woningen;Kampen;Kampen                                  ;Wijk      ;WK016600  ;850.0;2360.0;1790.0;;1.0
8645;Totaal woningen;Binnenstad Kampen;Kampen                                  ;Buurt     ;BU01660000;840.0;1940.0;1880.0;;1.0
8646;Totaal woningen;Brunnepe;Kampen                                  ;Buurt     ;BU01660001;820.0;2170.0;1880.0;;1.0
8647;Totaal woningen;Groene Hart;Kampen                                  ;Buurt     ;BU01660002;;;;;1.0
8648;Totaal woningen;Hanzewijk/Greente;Kampen                                  ;Buurt     ;BU01660003;710.0;2110.0;1720.0;;1.0
8649;Totaal woningen;Kampen-Zuid;Kampen                                  ;Buurt     ;BU01660004;960.0;2260.0;1860.0;;1.0
8650;Totaal woningen;Flevowijk;Kampen                                  ;Buurt     ;BU01660005;820.0;2040.0;1760.0;;1.0
8651;Totaal woningen;Industrieterrein Kampen;Kampen                                  ;Buurt     ;BU01660006;1270.0;4000.0;2690.0;;1.0
8652;Totaal woningen;Bovenbroek;Kampen                                  ;Buurt     ;BU01660007;1030.0;2550.0;1770.0;;1.0
8653;Totaal woningen;Cellesbroek;Kampen                                  ;Buurt     ;BU01660008;850.0;2320.0;1670.0;;1.0
8654;Totaal woningen;Hagenbroek;Kampen                                  ;Buurt     ;BU01660009;930.0;2560.0;1650.0;;1.0
8655;Totaal woningen;De Maten;Kampen                                  ;Buurt     ;BU01660010;940.0;3060.0;1790.0;;1.0
8656;Totaal woningen;De Venen;Kampen                                  ;Buurt     ;BU01660011;;;;;1.0
8657;Totaal woningen;Stationsplein;Kampen                                  ;Buurt     ;BU01660012;910.0;2250.0;1880.0;;1.0
8658;Totaal woningen;Stationskwartier;Kampen                                  ;Buurt     ;BU01660013;490.0;2700.0;1480.0;;1.0
8659;Totaal woningen;Het Onderdijks;Kampen                                  ;Buurt     ;BU01660015;790.0;3250.0;1820.0;;1.0
8660;Totaal woningen;Polder Dronthen;Kampen                                  ;Buurt     ;BU01660016;1340.0;4250.0;2880.0;;1.0
8661;Totaal woningen;De Melm;Kampen                                  ;Buurt     ;BU01660017;1170.0;2820.0;2140.0;;1.0
8662;Totaal woningen;Kampereiland;Kampen                                  ;Buurt     ;BU01660018;1280.0;3600.0;2230.0;;1.0
8663;Totaal woningen;Mandjeswaard;Kampen                                  ;Buurt     ;BU01660019;1240.0;3660.0;2230.0;;1.0
8664;Totaal woningen;Reeve;Kampen                                  ;Wijk      ;WK016602  ;470.0;5520.0;1830.0;;1.0
8665;Totaal woningen;Reeve;Kampen                                  ;Buurt     ;BU01660225;470.0;5520.0;1830.0;;1.0
8666;Totaal woningen;IJsselmuiden;Kampen                                  ;Wijk      ;WK016603  ;930.0;2730.0;1680.0;;1.0
8667;Totaal woningen;Centrum IJsselmuiden;Kampen                                  ;Buurt     ;BU01660300;910.0;2430.0;1670.0;;3.0
8668;Totaal woningen;Losse Landen;Kampen                                  ;Buurt     ;BU01660301;930.0;2670.0;1540.0;;1.0
8669;Totaal woningen;Industrieterrein IJsselmuiden;Kampen                                  ;Buurt     ;BU01660302;1270.0;3930.0;2850.0;;1.0
8670;Totaal woningen;De Waard;Kampen                                  ;Buurt     ;BU01660303;1050.0;2390.0;1730.0;;3.0
8671;Totaal woningen;De Koekoek;Kampen                                  ;Buurt     ;BU01660304;1210.0;3980.0;2580.0;;3.0
8672;Totaal woningen;Oosterholt;Kampen                                  ;Buurt     ;BU01660305;1020.0;3720.0;1970.0;;1.0
8673;Totaal woningen;Sonnenberg;Kampen                                  ;Buurt     ;BU01660306;1390.0;4510.0;2520.0;;1.0
8674;Totaal woningen;Trekvaart;Kampen                                  ;Buurt     ;BU01660307;790.0;2760.0;1460.0;;1.0
8675;Totaal woningen;Zalk;Kampen                                  ;Wijk      ;WK016604  ;1180.0;3230.0;2060.0;;1.0
8676;Totaal woningen;Zalk;Kampen                                  ;Buurt     ;BU01660400;1040.0;2940.0;1870.0;;1.0
8677;Totaal woningen;Zalkerbroek;Kampen                                  ;Buurt     ;BU01660401;1570.0;4010.0;2590.0;;1.0
8678;Totaal woningen;Wilsum;Kampen                                  ;Wijk      ;WK016605  ;1060.0;2760.0;1780.0;;1.0
8679;Totaal woningen;Wilsum;Kampen                                  ;Buurt     ;BU01660500;1050.0;2730.0;1770.0;;1.0
8680;Totaal woningen;Buitengebied Wilsum;Kampen                                  ;Buurt     ;BU01660501;1330.0;3700.0;1940.0;;1.0
8681;Totaal woningen;Grafhorst;Kampen                                  ;Wijk      ;WK016606  ;1060.0;3070.0;2000.0;;1.0
8682;Totaal woningen;Grafhorst;Kampen                                  ;Buurt     ;BU01660600;1060.0;3070.0;2000.0;;1.0
8683;Totaal woningen;Kamperveen;Kampen                                  ;Wijk      ;WK016607  ;1230.0;3700.0;2250.0;;1.0
8684;Totaal woningen;Kamperveen;Kampen                                  ;Buurt     ;BU01660700;1230.0;3700.0;2250.0;;1.0
8685;Totaal woningen;s-Heerenbroek;Kampen                                  ;Wijk      ;WK016608  ;1140.0;3370.0;2220.0;;1.0
8686;Totaal woningen;s-Heerenbroek;Kampen                                  ;Buurt     ;BU01660800;1140.0;3370.0;2220.0;;1.0
8687;Totaal woningen;Mastenbroek;Kampen                                  ;Wijk      ;WK016609  ;1480.0;4360.0;3000.0;;1.0
8688;Totaal woningen;Polder Mastenbroek;Kampen                                  ;Buurt     ;BU01660900;1480.0;4360.0;3000.0;;1.0
8689;Totaal woningen;Kapelle;Kapelle                                 ;Gemeente  ;GM0678    ;910.0;2670.0;1590.0;;1.0
8690;Totaal woningen;Wijk 00 Kapelle;Kapelle                                 ;Wijk      ;WK067800  ;890.0;2650.0;1540.0;;1.0
8691;Totaal woningen;Kapelle;Kapelle                                 ;Buurt     ;BU06780000;890.0;2590.0;1520.0;;1.0
8692;Totaal woningen;Verspreide huizen Kapelle;Kapelle                                 ;Buurt     ;BU06780009;1120.0;4090.0;2130.0;;1.0
8693;Totaal woningen;Wijk 01 Wemeldinge;Kapelle                                 ;Wijk      ;WK067801  ;940.0;2670.0;1680.0;;1.0
8694;Totaal woningen;Wemeldinge;Kapelle                                 ;Buurt     ;BU06780100;930.0;2610.0;1650.0;;1.0
8695;Totaal woningen;Verspreide huizen Wemeldinge;Kapelle                                 ;Buurt     ;BU06780109;1200.0;4100.0;2450.0;;1.0
8696;Totaal woningen;Wijk 02 Schore;Kapelle                                 ;Wijk      ;WK067802  ;1020.0;2960.0;1840.0;;1.0
8697;Totaal woningen;Schore;Kapelle                                 ;Buurt     ;BU06780200;1010.0;2950.0;1830.0;;1.0
8698;Totaal woningen;Verspreide huizen Schore;Kapelle                                 ;Buurt     ;BU06780209;1240.0;3160.0;1870.0;;1.0
8699;Totaal woningen;Katwijk;Katwijk                                 ;Gemeente  ;GM0537    ;780.0;2520.0;2050.0;;1.0
8700;Totaal woningen;Katwijk Noord;Katwijk                                 ;Wijk      ;WK053701  ;710.0;2330.0;1890.0;;1.0
8701;Totaal woningen;Rijnsoever-West;Katwijk                                 ;Buurt     ;BU05370101;710.0;2650.0;2040.0;;1.0
8702;Totaal woningen;Rijnsoever-Oost;Katwijk                                 ;Buurt     ;BU05370102;860.0;2770.0;2190.0;;1.0
8703;Totaal woningen;Hoornes-West;Katwijk                                 ;Buurt     ;BU05370103;680.0;1910.0;1790.0;;1.0
8704;Totaal woningen;Hoornes-Oost;Katwijk                                 ;Buurt     ;BU05370104;690.0;2010.0;1660.0;;1.0
8705;Totaal woningen;Rijnsoever-Noord;Katwijk                                 ;Buurt     ;BU05370105;410.0;2970.0;2050.0;;1.0
8706;Totaal woningen;Rijnsoever-Midden;Katwijk                                 ;Buurt     ;BU05370106;800.0;2470.0;1870.0;;1.0
8707;Totaal woningen;'t Heen;Katwijk                                 ;Wijk      ;WK053702  ;;;;;1.0
8708;Totaal woningen;'t Heen-Zuid;Katwijk                                 ;Buurt     ;BU05370201;;;;;1.0
8709;Totaal woningen;'t Heen-Noord;Katwijk                                 ;Buurt     ;BU05370202;;;;;1.0
8710;Totaal woningen;Katwijk aan den Rijn;Katwijk                                 ;Wijk      ;WK053703  ;780.0;2470.0;1960.0;;1.0
8711;Totaal woningen;Dorp;Katwijk                                 ;Buurt     ;BU05370301;910.0;2760.0;2180.0;;1.0
8712;Totaal woningen;'t Sandt;Katwijk                                 ;Buurt     ;BU05370302;860.0;2560.0;2100.0;;1.0
8713;Totaal woningen;Molenwijk;Katwijk                                 ;Buurt     ;BU05370303;730.0;2150.0;1820.0;;1.0
8714;Totaal woningen;Cleijn Duin;Katwijk                                 ;Buurt     ;BU05370304;780.0;2160.0;1920.0;;1.0
8715;Totaal woningen;Koestal;Katwijk                                 ;Buurt     ;BU05370305;800.0;2140.0;1640.0;;1.0
8716;Totaal woningen;Zanderij;Katwijk                                 ;Buurt     ;BU05370306;670.0;2810.0;2060.0;;1.0
8717;Totaal woningen;Katwijk aan Zee;Katwijk                                 ;Wijk      ;WK053705  ;810.0;2380.0;2040.0;;1.0
8718;Totaal woningen;Strand;Katwijk                                 ;Buurt     ;BU05370501;710.0;2090.0;1700.0;;1.0
8719;Totaal woningen;De Noord;Katwijk                                 ;Buurt     ;BU05370502;880.0;2590.0;2280.0;;1.0
8720;Totaal woningen;Noord-Oost;Katwijk                                 ;Buurt     ;BU05370503;700.0;2290.0;2040.0;;1.0
8721;Totaal woningen;Centrum;Katwijk                                 ;Buurt     ;BU05370504;880.0;2270.0;2060.0;;1.0
8722;Totaal woningen;Midden;Katwijk                                 ;Buurt     ;BU05370505;910.0;2590.0;2230.0;;1.0
8723;Totaal woningen;Zuid-West;Katwijk                                 ;Buurt     ;BU05370506;540.0;2180.0;1930.0;19.5;1.0
8724;Totaal woningen;Zuid;Katwijk                                 ;Buurt     ;BU05370507;900.0;2600.0;2170.0;;1.0
8725;Totaal woningen;Zuid-Oost;Katwijk                                 ;Buurt     ;BU05370508;810.0;2080.0;1810.0;;1.0
8726;Totaal woningen;Witte Hek;Katwijk                                 ;Buurt     ;BU05370509;680.0;2120.0;1710.0;;1.0
8727;Totaal woningen;Overduin;Katwijk                                 ;Buurt     ;BU05370510;770.0;2090.0;1710.0;;1.0
8728;Totaal woningen;Landelijk gebied Katwijk;Katwijk                                 ;Wijk      ;WK053706  ;1520.0;3460.0;2630.0;;1.0
8729;Totaal woningen;Noordduinen;Katwijk                                 ;Buurt     ;BU05370601;;;;;1.0
8730;Totaal woningen;Zuidduinen;Katwijk                                 ;Buurt     ;BU05370602;1940.0;3200.0;2680.0;;1.0
8731;Totaal woningen;De Mient en Kooltuin;Katwijk                                 ;Buurt     ;BU05370604;1270.0;3700.0;2550.0;;1.0
8732;Totaal woningen;Rijnsburg;Katwijk                                 ;Wijk      ;WK053707  ;810.0;2770.0;2220.0;;1.0
8733;Totaal woningen;Centrum;Katwijk                                 ;Buurt     ;BU05370700;840.0;2320.0;1960.0;;1.0
8734;Totaal woningen;Kleipetten;Katwijk                                 ;Buurt     ;BU05370701;890.0;3080.0;2320.0;;1.0
8735;Totaal woningen;De Horn;Katwijk                                 ;Buurt     ;BU05370702;710.0;3170.0;2350.0;;1.0
8736;Totaal woningen;Frederiksoord-Noord;Katwijk                                 ;Buurt     ;BU05370703;580.0;2620.0;2310.0;;1.0
8737;Totaal woningen;Frederiksoord-Zuid;Katwijk                                 ;Buurt     ;BU05370704;1010.0;2730.0;2190.0;;1.0
8738;Totaal woningen;Centrum-Noord;Katwijk                                 ;Buurt     ;BU05370705;720.0;2300.0;1800.0;;1.0
8739;Totaal woningen;De Hoek;Katwijk                                 ;Buurt     ;BU05370706;810.0;2590.0;2150.0;;1.0
8740;Totaal woningen;Westerhaghe;Katwijk                                 ;Buurt     ;BU05370707;750.0;2570.0;2270.0;;1.0
8741;Totaal woningen;Kamphuizerpolder;Katwijk                                 ;Buurt     ;BU05370708;1790.0;4790.0;3460.0;;1.0
8742;Totaal woningen;Rijnsburg-Noord;Katwijk                                 ;Buurt     ;BU05370709;1110.0;4080.0;2680.0;;1.0
8743;Totaal woningen;Valkenburg;Katwijk                                 ;Wijk      ;WK053708  ;790.0;2760.0;2140.0;;1.0
8744;Totaal woningen;Dorp;Katwijk                                 ;Buurt     ;BU05370800;820.0;2590.0;2090.0;;1.0
8745;Totaal woningen;'t Joght;Katwijk                                 ;Buurt     ;BU05370801;800.0;2720.0;2140.0;;1.0
8746;Totaal woningen;'t Duyfrak;Katwijk                                 ;Buurt     ;BU05370802;700.0;2890.0;2130.0;;1.0
8747;Totaal woningen;Valkenburgse Meer;Katwijk                                 ;Buurt     ;BU05370808;1630.0;3550.0;2460.0;;1.0
8748;Totaal woningen;Overige verspreide huizen Valkenburg;Katwijk                                 ;Buurt     ;BU05370809;1300.0;3750.0;3170.0;;1.0
8749;Totaal woningen;Kerkrade;Kerkrade                                ;Gemeente  ;GM0928    ;890.0;2500.0;1870.0;;1.0
8750;Totaal woningen;Wijk 00 Kerkrade-West;Kerkrade                                ;Wijk      ;WK092800  ;900.0;2580.0;1790.0;;1.0
8751;Totaal woningen;Spekholzerheide;Kerkrade                                ;Buurt     ;BU09280000;910.0;2550.0;1930.0;;1.0
8752;Totaal woningen;Heilust;Kerkrade                                ;Buurt     ;BU09280001;780.0;2360.0;1520.0;;1.0
8753;Totaal woningen;Terwinselen;Kerkrade                                ;Buurt     ;BU09280002;960.0;2710.0;1830.0;;1.0
8754;Totaal woningen;Kaalheide;Kerkrade                                ;Buurt     ;BU09280003;900.0;2630.0;1730.0;;1.0
8755;Totaal woningen;Gracht;Kerkrade                                ;Buurt     ;BU09280004;900.0;2590.0;1920.0;;1.0
8756;Totaal woningen;Verspreide huizen Dentgenbach;Kerkrade                                ;Buurt     ;BU09280009;1370.0;3610.0;3610.0;;1.0
8757;Totaal woningen;Wijk 01 Kerkrade-Oost;Kerkrade                                ;Wijk      ;WK092801  ;870.0;2360.0;1900.0;;1.0
8758;Totaal woningen;Kerkrade-Centrum;Kerkrade                                ;Buurt     ;BU09280100;860.0;2300.0;1890.0;;1.0
8759;Totaal woningen;Erenstein;Kerkrade                                ;Buurt     ;BU09280101;860.0;2480.0;1990.0;;1.0
8760;Totaal woningen;Rolduckerveld;Kerkrade                                ;Buurt     ;BU09280102;860.0;2240.0;1920.0;;1.0
8761;Totaal woningen;Holz;Kerkrade                                ;Buurt     ;BU09280103;920.0;2350.0;1860.0;;1.0
8762;Totaal woningen;Nulland;Kerkrade                                ;Buurt     ;BU09280104;880.0;2480.0;1880.0;;1.0
8763;Totaal woningen;Bleijerheide;Kerkrade                                ;Buurt     ;BU09280105;870.0;2370.0;1900.0;;1.0
8764;Totaal woningen;Wijk 02 Kerkrade-Noord;Kerkrade                                ;Wijk      ;WK092802  ;910.0;2640.0;1910.0;;1.0
8765;Totaal woningen;Eygelshoven-Kom;Kerkrade                                ;Buurt     ;BU09280200;870.0;2390.0;1920.0;;1.0
8766;Totaal woningen;Hopel;Kerkrade                                ;Buurt     ;BU09280201;810.0;2680.0;1790.0;;1.0
8767;Totaal woningen;Waubacherveld;Kerkrade                                ;Buurt     ;BU09280202;990.0;2900.0;1830.0;;1.0
8768;Totaal woningen;Vink;Kerkrade                                ;Buurt     ;BU09280203;1030.0;3010.0;1990.0;;1.0
8769;Totaal woningen;Chevremont;Kerkrade                                ;Buurt     ;BU09280204;840.0;2360.0;1890.0;;1.0
8770;Totaal woningen;Haanrade;Kerkrade                                ;Buurt     ;BU09280205;1010.0;2840.0;2040.0;;1.0
8771;Totaal woningen;Koggenland;Koggenland                              ;Gemeente  ;GM1598    ;940.0;2850.0;1960.0;;1.0
8772;Totaal woningen;Obdam;Koggenland                              ;Wijk      ;WK159801  ;880.0;2660.0;1810.0;;1.0
8773;Totaal woningen;Berkmeerdijk;Koggenland                              ;Buurt     ;BU15980101;1490.0;3720.0;2710.0;;1.0
8774;Totaal woningen;Obdam Verspreide huizen West;Koggenland                              ;Buurt     ;BU15980102;1230.0;3860.0;2810.0;;1.0
8775;Totaal woningen;Klipper en omgeving;Koggenland                              ;Buurt     ;BU15980103;830.0;2500.0;1730.0;;1.0
8776;Totaal woningen;Weerestraat en omgeving;Koggenland                              ;Buurt     ;BU15980104;970.0;2510.0;1930.0;;1.0
8777;Totaal woningen;Handelskade en omgeving;Koggenland                              ;Buurt     ;BU15980105;900.0;2380.0;1960.0;;1.0
8778;Totaal woningen;Reigerlaan Obdam en omgeving;Koggenland                              ;Buurt     ;BU15980106;910.0;2660.0;1590.0;;1.0
