ID;Geslacht;PrognoseInterval;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8;TotaalParticuliereHuishoudens_9;GemiddeldeHuishoudensgrootte_10
663;Vrouwen;Bovengrens 67%-prognose-interval;2044;10105108;9879477;2465401;2223694;4817622;646480;169536;285184;;
664;Vrouwen;Bovengrens 67%-prognose-interval;2045;10147995;9922496;2489142;2239247;4838410;653865;170899;290903;;
665;Vrouwen;Bovengrens 67%-prognose-interval;2046;10185484;9960825;2511994;2253338;4842557;661150;172140;295725;;
666;Vrouwen;Bovengrens 67%-prognose-interval;2047;10228686;10000518;2532906;2271175;4858402;667457;173698;300549;;
667;Vrouwen;Bovengrens 67%-prognose-interval;2048;10265501;10045090;2560278;2281061;4873286;673998;175084;307434;;
668;Vrouwen;Bovengrens 67%-prognose-interval;2049;10309347;10073890;2575963;2294048;4887351;680748;176613;312270;;
669;Vrouwen;Bovengrens 67%-prognose-interval;2050;10359112;10106486;2590756;2305696;4903242;687002;178213;316441;;
670;Vrouwen;Bovengrens 67%-prognose-interval;2051;10387786;10138868;2604228;2317769;4917614;693121;180033;321310;;
671;Vrouwen;Bovengrens 67%-prognose-interval;2052;10417273;10178170;2619955;2331535;4921416;698728;181814;325452;;
672;Vrouwen;Bovengrens 67%-prognose-interval;2053;10455636;10204765;2636077;2344532;4936178;704940;183943;331515;;
673;Vrouwen;Bovengrens 67%-prognose-interval;2054;10494321;10232080;2646272;2352957;4958537;710478;185626;336306;;
674;Vrouwen;Bovengrens 67%-prognose-interval;2055;10529596;10265387;2658383;2366489;4979242;715268;187283;340748;;
675;Vrouwen;Bovengrens 67%-prognose-interval;2056;10568296;10301728;2663495;2379923;5007871;719493;189144;345709;;
676;Vrouwen;Bovengrens 67%-prognose-interval;2057;10598609;10345800;2672793;2389800;5026159;723317;190782;349467;;
677;Vrouwen;Bovengrens 67%-prognose-interval;2058;10625422;10385886;2686609;2401121;5043517;727261;192625;352853;;
678;Vrouwen;Bovengrens 67%-prognose-interval;2059;10657928;10428018;2694484;2411115;5067909;730397;194142;354305;;
679;Vrouwen;Bovengrens 67%-prognose-interval;2060;10703301;10456772;2694908;2426910;5099018;733806;195797;358709;;
680;Vrouwen;Bovengrens 67%-prognose-interval;2061;10744007;10484984;2699045;2441307;5119314;736489;197254;360231;;
681;Vrouwen;Bovengrens 67%-prognose-interval;2062;10780973;10520524;2715362;2451396;5135501;739470;199280;362115;;
682;Vrouwen;Bovengrens 67%-prognose-interval;2063;10821844;10564896;2731434;2460493;5162168;741349;201268;362630;;
683;Vrouwen;Bovengrens 67%-prognose-interval;2064;10865367;10602608;2738173;2475696;5188747;743973;203164;364107;;
684;Vrouwen;Bovengrens 67%-prognose-interval;2065;10906472;10657118;2751906;2486976;5218139;746011;204562;363918;;
685;Vrouwen;Bovengrens 67%-prognose-interval;2066;10953626;10702399;2765301;2497445;5248076;749263;205748;366027;;
686;Vrouwen;Bovengrens 67%-prognose-interval;2067;10992147;10747698;2786682;2504877;5276699;752108;206992;365191;;
687;Vrouwen;Bovengrens 67%-prognose-interval;2068;11045909;10806952;2804355;2519458;5310814;754140;207954;367225;;
688;Vrouwen;Bovengrens 67%-prognose-interval;2069;11100543;10854526;2819759;2532392;5341463;756232;208800;369318;;
689;Vrouwen;Bovengrens 67%-prognose-interval;2070;11155796;10895685;2829074;2553375;5372920;759264;210638;372274;;
