ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
8832;Type: Eenoudergezin;Noord-Friesland (CR);2011;8.5;0.7;77.8;6.6
8833;Type: Eenoudergezin;Noord-Friesland (CR);2012;8.7;0.6;69.5;5.0
8834;Type: Eenoudergezin;Noord-Friesland (CR);2013;8.9;0.5;61.1;3.1
8835;Type: Eenoudergezin;Noord-Friesland (CR);2014;9.0;0.5;60.4;2.7
8836;Type: Eenoudergezin;Noord-Friesland (CR);2015;9.1;0.6;61.8;3.6
8837;Type: Eenoudergezin;Noord-Friesland (CR);2016;9.3;0.6;66.2;3.7
8838;Type: Eenoudergezin;Zuidwest-Friesland (CR);2011;2.5;0.2;93.8;8.3
8839;Type: Eenoudergezin;Zuidwest-Friesland (CR);2012;2.5;0.2;86.2;7.6
8840;Type: Eenoudergezin;Zuidwest-Friesland (CR);2013;2.6;0.2;77.3;4.7
8841;Type: Eenoudergezin;Zuidwest-Friesland (CR);2014;3.3;0.3;79.5;5.2
8842;Type: Eenoudergezin;Zuidwest-Friesland (CR);2015;3.3;0.3;78.3;6.3
8843;Type: Eenoudergezin;Zuidwest-Friesland (CR);2016;3.5;0.3;83.1;6.7
8844;Type: Eenoudergezin;Zuidoost-Friesland (CR);2011;5.0;0.5;92.4;8.0
8845;Type: Eenoudergezin;Zuidoost-Friesland (CR);2012;5.1;0.4;85.1;6.4
8846;Type: Eenoudergezin;Zuidoost-Friesland (CR);2013;5.2;0.4;76.8;4.2
8847;Type: Eenoudergezin;Zuidoost-Friesland (CR);2014;4.9;0.4;75.3;3.1
8848;Type: Eenoudergezin;Zuidoost-Friesland (CR);2015;5.0;0.3;62.3;3.7
8849;Type: Eenoudergezin;Zuidoost-Friesland (CR);2016;5.2;0.4;72.4;4.1
8850;Type: Eenoudergezin;Noord-Drenthe (CR);2011;4.7;0.4;89.7;8.3
8851;Type: Eenoudergezin;Noord-Drenthe (CR);2012;4.8;0.4;77.6;6.6
8852;Type: Eenoudergezin;Noord-Drenthe (CR);2013;5.0;0.3;69.2;3.9
8853;Type: Eenoudergezin;Noord-Drenthe (CR);2014;5.1;0.3;66.6;4.5
8854;Type: Eenoudergezin;Noord-Drenthe (CR);2015;5.2;0.4;72.6;6.2
8855;Type: Eenoudergezin;Noord-Drenthe (CR);2016;5.3;0.4;78.1;7.0
8856;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2011;4.3;0.3;64.7;3.1
8857;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2012;4.3;0.2;57.0;2.5
8858;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2013;4.5;0.2;49.1;1.5
8859;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2014;4.6;0.2;48.2;1.5
8860;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2015;4.6;0.2;53.3;2.1
8861;Type: Eenoudergezin;Zuidoost-Drenthe (CR);2016;4.7;0.3;55.9;2.1
8862;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2011;3.0;0.3;99.5;10.5
8863;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2012;3.1;0.3;88.4;6.9
8864;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2013;3.2;0.2;75.3;5.0
8865;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2014;3.3;0.2;74.7;4.8
8866;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2015;3.4;0.2;73.1;4.6
8867;Type: Eenoudergezin;Zuidwest-Drenthe (CR);2016;3.4;0.3;78.8;5.9
8868;Type: Eenoudergezin;Noord-Overijssel (CR);2011;7.4;0.8;106.7;8.1
8869;Type: Eenoudergezin;Noord-Overijssel (CR);2012;7.6;0.7;96.8;6.8
8870;Type: Eenoudergezin;Noord-Overijssel (CR);2013;7.7;0.7;86.7;4.7
8871;Type: Eenoudergezin;Noord-Overijssel (CR);2014;7.9;0.7;85.8;5.1
8872;Type: Eenoudergezin;Noord-Overijssel (CR);2015;8.1;0.7;89.0;5.8
8873;Type: Eenoudergezin;Noord-Overijssel (CR);2016;8.3;0.8;93.9;6.7
8874;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2011;3.6;0.3;83.4;4.3
8875;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2012;3.8;0.3;74.9;3.6
8876;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2013;3.9;0.3;65.0;2.7
8877;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2014;4.0;0.3;62.8;2.8
8878;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2015;4.2;0.3;67.5;3.2
8879;Type: Eenoudergezin;Zuidwest-Overijssel (CR);2016;4.3;0.3;70.5;3.6
8880;Type: Eenoudergezin;Twente (CR);2011;14.4;1.2;85.4;3.9
8881;Type: Eenoudergezin;Twente (CR);2012;14.7;1.2;79.3;2.7
8882;Type: Eenoudergezin;Twente (CR);2013;15.3;1.1;69.7;1.9
8883;Type: Eenoudergezin;Twente (CR);2014;15.9;1.1;68.7;1.8
8884;Type: Eenoudergezin;Twente (CR);2015;16.2;1.2;71.2;2.5
8885;Type: Eenoudergezin;Twente (CR);2016;16.6;1.2;73.4;2.9
8886;Type: Eenoudergezin;Veluwe (CR);2011;13.7;1.7;125.6;13.2
8887;Type: Eenoudergezin;Veluwe (CR);2012;14.0;1.6;113.3;10.4
8888;Type: Eenoudergezin;Veluwe (CR);2013;14.7;1.4;97.4;6.4
8889;Type: Eenoudergezin;Veluwe (CR);2014;15.2;1.4;91.7;6.1
8890;Type: Eenoudergezin;Veluwe (CR);2015;15.3;1.4;94.1;7.4
8891;Type: Eenoudergezin;Veluwe (CR);2016;15.6;1.5;97.3;8.3
8892;Type: Eenoudergezin;Achterhoek (CR);2011;8.7;1.1;130.2;15.3
8893;Type: Eenoudergezin;Achterhoek (CR);2012;8.9;1.1;118.8;11.6
8894;Type: Eenoudergezin;Achterhoek (CR);2013;9.2;1.0;103.9;7.7
8895;Type: Eenoudergezin;Achterhoek (CR);2014;9.5;1.0;101.8;6.6
8896;Type: Eenoudergezin;Achterhoek (CR);2015;9.6;1.0;107.2;7.2
8897;Type: Eenoudergezin;Achterhoek (CR);2016;9.9;1.1;108.6;8.1
8898;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2011;20.2;1.6;79.1;3.9
8899;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2012;21.0;1.5;69.2;3.1
8900;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2013;21.5;1.3;58.4;2.1
8901;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2014;22.2;1.2;56.0;1.9
8902;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2015;22.4;1.3;57.8;2.7
8903;Type: Eenoudergezin;Arnhem/Nijmegen (CR);2016;23.0;1.3;58.4;3.1
8904;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2011;5.1;0.7;141.5;23.0
8905;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2012;5.4;0.7;127.5;17.5
8906;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2013;5.6;0.6;111.8;12.1
8907;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2014;5.8;0.6;104.6;10.1
8908;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2015;5.8;0.6;105.5;11.6
8909;Type: Eenoudergezin;Zuidwest-Gelderland (CR);2016;6.0;0.7;109.2;12.5
8910;Type: Eenoudergezin;Utrecht (CR);2011;31.4;3.5;112.3;9.2
8911;Type: Eenoudergezin;Utrecht (CR);2012;32.5;3.4;104.0;7.7
8912;Type: Eenoudergezin;Utrecht (CR);2013;33.3;3.1;91.9;4.7
8913;Type: Eenoudergezin;Utrecht (CR);2014;34.1;3.1;90.3;4.2
8914;Type: Eenoudergezin;Utrecht (CR);2015;34.5;3.2;92.1;5.7
8915;Type: Eenoudergezin;Utrecht (CR);2016;35.4;3.4;97.4;6.4
8916;Type: Eenoudergezin;Kop van Noord-Holland (CR);2011;10.0;0.9;90.0;6.3
8917;Type: Eenoudergezin;Kop van Noord-Holland (CR);2012;10.3;0.9;89.3;5.4
8918;Type: Eenoudergezin;Kop van Noord-Holland (CR);2013;10.5;0.7;68.9;3.3
8919;Type: Eenoudergezin;Kop van Noord-Holland (CR);2014;10.8;0.8;69.6;3.4
8920;Type: Eenoudergezin;Kop van Noord-Holland (CR);2015;10.9;0.8;74.6;4.6
8921;Type: Eenoudergezin;Kop van Noord-Holland (CR);2016;11.2;0.9;77.6;5.2
8922;Type: Eenoudergezin;Alkmaar en omgeving (CR);2011;6.6;0.6;86.3;8.8
8923;Type: Eenoudergezin;Alkmaar en omgeving (CR);2012;6.9;0.6;82.5;8.3
8924;Type: Eenoudergezin;Alkmaar en omgeving (CR);2013;7.1;0.5;68.2;4.0
8925;Type: Eenoudergezin;Alkmaar en omgeving (CR);2014;7.2;0.5;67.4;4.2
8926;Type: Eenoudergezin;Alkmaar en omgeving (CR);2015;7.5;0.6;75.2;5.9
8927;Type: Eenoudergezin;Alkmaar en omgeving (CR);2016;7.8;0.6;80.2;7.0
8928;Type: Eenoudergezin;IJmond (CR);2011;5.4;0.5;91.4;8.0
8929;Type: Eenoudergezin;IJmond (CR);2012;5.7;0.5;85.4;6.9
8930;Type: Eenoudergezin;IJmond (CR);2013;5.9;0.4;68.3;4.1
8931;Type: Eenoudergezin;IJmond (CR);2014;6.1;0.4;68.3;3.9
8932;Type: Eenoudergezin;IJmond (CR);2015;6.2;0.4;69.3;5.0
8933;Type: Eenoudergezin;IJmond (CR);2016;6.4;0.5;76.8;6.3
8934;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2011;6.9;0.9;128.1;9.9
8935;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2012;7.2;0.8;114.4;8.2
8936;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2013;7.2;0.7;101.6;5.0
8937;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2014;7.4;0.8;104.4;4.9
8938;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2015;7.4;0.8;111.9;6.7
8939;Type: Eenoudergezin;Agglomeratie Haarlem (CR);2016;7.6;0.9;117.3;9.3
8940;Type: Eenoudergezin;Zaanstreek (CR);2011;5.6;0.3;58.4;3.1
8941;Type: Eenoudergezin;Zaanstreek (CR);2012;5.9;0.3;51.8;2.5
8942;Type: Eenoudergezin;Zaanstreek (CR);2013;6.1;0.3;42.4;1.6
8943;Type: Eenoudergezin;Zaanstreek (CR);2014;6.4;0.3;38.9;1.5
8944;Type: Eenoudergezin;Zaanstreek (CR);2015;6.5;0.3;41.7;2.1
8945;Type: Eenoudergezin;Zaanstreek (CR);2016;6.7;0.3;44.9;2.3
8946;Type: Eenoudergezin;Groot-Amsterdam (CR);2011;51.2;3.8;73.4;2.0
8947;Type: Eenoudergezin;Groot-Amsterdam (CR);2012;52.1;3.6;68.9;1.8
8948;Type: Eenoudergezin;Groot-Amsterdam (CR);2013;52.7;3.1;58.2;1.2
8949;Type: Eenoudergezin;Groot-Amsterdam (CR);2014;53.3;3.2;60.8;1.1
8950;Type: Eenoudergezin;Groot-Amsterdam (CR);2015;53.7;3.7;68.6;1.8
8951;Type: Eenoudergezin;Groot-Amsterdam (CR);2016;54.4;4.3;79.9;1.9
8952;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2011;7.0;1.5;210.7;18.5
8953;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2012;7.1;1.3;178.4;14.2
8954;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2013;7.3;1.2;165.5;7.9
8955;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2014;7.4;1.2;163.2;8.1
8956;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2015;7.6;1.2;161.6;10.6
8957;Type: Eenoudergezin;Het Gooi en Vechtstreek (CR);2016;7.8;1.3;165.1;12.4
8958;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2011;10.2;1.3;125.5;14.8
8959;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2012;10.4;1.2;115.4;12.5
8960;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2013;10.7;1.0;95.0;7.5
8961;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2014;11.1;1.1;95.9;7.5
8962;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2015;11.3;1.2;102.9;10.1
8963;Type: Eenoudergezin;Agglomeratie Leiden en Bollenstreek (CR);2016;11.5;1.2;104.2;11.3
8964;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2011;31.5;2.1;65.6;1.6
8965;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2012;32.3;1.8;57.2;1.2
8966;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2013;32.8;1.5;45.9;0.8
8967;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2014;33.6;1.6;46.6;0.7
8968;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2015;34.0;1.7;51.3;1.1
8969;Type: Eenoudergezin;Agglomeratie 's-Gravenhage (CR);2016;34.9;1.9;55.6;1.2
8970;Type: Eenoudergezin;Delft en Westland (CR);2011;5.6;0.6;101.8;6.6
8971;Type: Eenoudergezin;Delft en Westland (CR);2012;5.7;0.5;92.1;5.6
8972;Type: Eenoudergezin;Delft en Westland (CR);2013;5.8;0.5;84.5;3.4
8973;Type: Eenoudergezin;Delft en Westland (CR);2014;6.0;0.5;84.4;3.2
8974;Type: Eenoudergezin;Delft en Westland (CR);2015;6.1;0.5;88.6;4.7
8975;Type: Eenoudergezin;Delft en Westland (CR);2016;6.3;0.6;89.7;4.9
8976;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2011;7.0;0.8;114.2;12.6
8977;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2012;7.2;0.8;106.3;10.0
8978;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2013;7.4;0.7;89.6;6.1
8979;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2014;7.7;0.7;87.8;5.9
8980;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2015;8.4;0.8;90.1;7.2
8981;Type: Eenoudergezin;Oost-Zuid-Holland (CR);2016;8.5;0.8;96.1;8.2
8982;Type: Eenoudergezin;Groot-Rijnmond (CR);2011;52.7;2.4;45.7;1.1
8983;Type: Eenoudergezin;Groot-Rijnmond (CR);2012;53.9;2.2;40.5;0.9
8984;Type: Eenoudergezin;Groot-Rijnmond (CR);2013;55.0;1.8;33.6;0.6
8985;Type: Eenoudergezin;Groot-Rijnmond (CR);2014;56.5;1.9;33.9;0.5
8986;Type: Eenoudergezin;Groot-Rijnmond (CR);2015;56.9;2.1;37.2;0.8
8987;Type: Eenoudergezin;Groot-Rijnmond (CR);2016;58.3;2.1;36.3;0.8
8988;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2011;10.5;0.8;74.2;4.2
8989;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2012;10.8;0.7;64.3;3.3
8990;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2013;11.1;0.6;55.0;2.0
8991;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2014;11.5;0.6;51.6;1.8
8992;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2015;11.7;0.6;54.3;2.5
8993;Type: Eenoudergezin;Zuidoost-Zuid-Holland (CR);2016;12.0;0.7;59.0;2.9
8994;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2011;2.6;0.3;107.1;9.9
8995;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2012;2.7;0.3;107.7;8.0
8996;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2013;2.8;0.3;102.3;4.8
8997;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2014;2.8;0.3;107.1;5.5
8998;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2015;2.8;0.3;105.6;5.8
8999;Type: Eenoudergezin;Zeeuwsch-Vlaanderen (CR);2016;2.9;0.3;112.4;7.1
9000;Type: Eenoudergezin;Overig Zeeland (CR);2011;6.6;0.7;99.0;7.3
9001;Type: Eenoudergezin;Overig Zeeland (CR);2012;6.8;0.6;92.7;6.2
9002;Type: Eenoudergezin;Overig Zeeland (CR);2013;6.9;0.6;84.4;4.5
9003;Type: Eenoudergezin;Overig Zeeland (CR);2014;7.1;0.6;78.9;4.3
9004;Type: Eenoudergezin;Overig Zeeland (CR);2015;7.1;0.6;83.9;5.2
9005;Type: Eenoudergezin;Overig Zeeland (CR);2016;7.4;0.6;86.3;5.7
9006;Type: Eenoudergezin;West-Noord-Brabant (CR);2011;15.5;1.6;100.1;8.5
9007;Type: Eenoudergezin;West-Noord-Brabant (CR);2012;16.0;1.5;92.5;7.1
9008;Type: Eenoudergezin;West-Noord-Brabant (CR);2013;16.4;1.3;81.6;4.5
9009;Type: Eenoudergezin;West-Noord-Brabant (CR);2014;17.0;1.3;79.3;4.0
9010;Type: Eenoudergezin;West-Noord-Brabant (CR);2015;17.4;1.5;84.1;5.3
9011;Type: Eenoudergezin;West-Noord-Brabant (CR);2016;17.9;1.6;89.4;6.2
9012;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2011;11.6;1.2;102.7;7.6
9013;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2012;12.1;1.1;91.8;6.3
9014;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2013;12.4;1.0;80.5;4.0
9015;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2014;12.8;1.0;81.0;3.8
9016;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2015;13.0;1.0;79.4;4.7
9017;Type: Eenoudergezin;Midden-Noord-Brabant (CR);2016;13.5;1.1;81.5;4.6
9018;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2011;15.0;2.0;131.2;15.4
9019;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2012;15.6;1.8;113.6;12.6
9020;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2013;16.0;1.6;98.1;8.3
9021;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2014;16.6;1.7;100.2;7.5
9022;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2015;16.8;1.7;101.2;9.1
9023;Type: Eenoudergezin;Noordoost-Noord-Brabant (CR);2016;17.3;1.8;104.4;9.3
9024;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2011;18.2;2.1;112.5;9.7
9025;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2012;19.0;2.0;104.6;7.7
9026;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2013;19.6;1.8;91.6;5.1
9027;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2014;20.2;1.8;89.5;4.8
9028;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2015;20.6;1.9;94.1;6.3
9029;Type: Eenoudergezin;Zuidoost-Noord-Brabant (CR);2016;21.2;2.0;96.6;6.9
9030;Type: Eenoudergezin;Noord-Limburg (CR);2011;6.4;0.7;111.2;9.7
9031;Type: Eenoudergezin;Noord-Limburg (CR);2012;6.7;0.7;98.9;8.1
9032;Type: Eenoudergezin;Noord-Limburg (CR);2013;6.8;0.6;87.3;5.6
9033;Type: Eenoudergezin;Noord-Limburg (CR);2014;7.1;0.6;87.4;5.5
9034;Type: Eenoudergezin;Noord-Limburg (CR);2015;7.2;0.6;87.9;6.1
9035;Type: Eenoudergezin;Noord-Limburg (CR);2016;7.3;0.7;94.8;7.1
9036;Type: Eenoudergezin;Midden-Limburg (CR);2011;5.7;0.7;129.4;16.8
9037;Type: Eenoudergezin;Midden-Limburg (CR);2012;5.8;0.7;119.2;13.8
9038;Type: Eenoudergezin;Midden-Limburg (CR);2013;5.9;0.6;108.8;8.5
9039;Type: Eenoudergezin;Midden-Limburg (CR);2014;6.1;0.7;114.0;8.1
9040;Type: Eenoudergezin;Midden-Limburg (CR);2015;6.1;0.6;101.9;9.6
9041;Type: Eenoudergezin;Midden-Limburg (CR);2016;6.3;0.6;100.1;10.5
9042;Type: Eenoudergezin;Zuid-Limburg (CR);2011;18.6;1.4;74.7;3.4
9043;Type: Eenoudergezin;Zuid-Limburg (CR);2012;18.8;1.2;65.0;2.8
9044;Type: Eenoudergezin;Zuid-Limburg (CR);2013;19.0;1.1;55.6;1.9
9045;Type: Eenoudergezin;Zuid-Limburg (CR);2014;19.4;1.0;52.4;1.6
9046;Type: Eenoudergezin;Zuid-Limburg (CR);2015;19.5;1.1;56.0;2.4
9047;Type: Eenoudergezin;Zuid-Limburg (CR);2016;19.7;1.2;58.6;2.7
9048;Type: Eenoudergezin;Flevoland (CR);2011;13.7;0.5;38.7;1.3
9049;Type: Eenoudergezin;Flevoland (CR);2012;14.3;0.5;35.2;0.9
9050;Type: Eenoudergezin;Flevoland (CR);2013;14.6;0.4;25.7;0.5
9051;Type: Eenoudergezin;Flevoland (CR);2014;15.0;0.4;24.7;0.5
9052;Type: Eenoudergezin;Flevoland (CR);2015;15.3;0.5;29.9;1.0
9053;Type: Eenoudergezin;Flevoland (CR);2016;15.8;0.5;33.9;1.1
9054;Type: Eenoudergezin;Aa en Hunze;2011;0.5;0.1;148.4;40.7
9055;Type: Eenoudergezin;Aa en Hunze;2012;0.5;0.1;145.3;24.8
9056;Type: Eenoudergezin;Aa en Hunze;2013;0.5;0.1;120.0;17.8
9057;Type: Eenoudergezin;Aa en Hunze;2014;0.5;0.1;119.4;16.8
9058;Type: Eenoudergezin;Aa en Hunze;2015;0.5;0.1;128.6;16.8
9059;Type: Eenoudergezin;Aa en Hunze;2016;0.5;0.1;126.9;17.7
9060;Type: Eenoudergezin;Aalburg;2011;0.2;0.0;162.3;75.2
9061;Type: Eenoudergezin;Aalburg;2012;0.2;0.0;139.4;76.2
9062;Type: Eenoudergezin;Aalburg;2013;0.2;0.0;135.1;60.3
9063;Type: Eenoudergezin;Aalburg;2014;0.2;0.0;148.1;54.3
9064;Type: Eenoudergezin;Aalburg;2015;0.2;0.0;143.7;36.8
9065;Type: Eenoudergezin;Aalburg;2016;0.2;0.0;140.9;37.6
9066;Type: Eenoudergezin;Aalsmeer;2011;0.7;0.1;124.5;18.0
9067;Type: Eenoudergezin;Aalsmeer;2012;0.7;0.1;125.2;13.6
9068;Type: Eenoudergezin;Aalsmeer;2013;0.8;0.1;141.5;12.0
9069;Type: Eenoudergezin;Aalsmeer;2014;0.8;0.1;112.2;10.1
9070;Type: Eenoudergezin;Aalsmeer;2015;0.8;0.1;121.8;13.4
9071;Type: Eenoudergezin;Aalsmeer;2016;0.8;0.2;184.6;15.8
9072;Type: Eenoudergezin;Aalten;2011;0.5;0.1;135.2;43.0
9073;Type: Eenoudergezin;Aalten;2012;0.5;0.1;129.9;31.2
9074;Type: Eenoudergezin;Aalten;2013;0.5;0.1;120.5;22.6
9075;Type: Eenoudergezin;Aalten;2014;0.5;0.1;106.1;18.5
9076;Type: Eenoudergezin;Aalten;2015;0.5;;;16.9
9077;Type: Eenoudergezin;Aalten;2016;0.6;;;23.4
9078;Type: Eenoudergezin;Achtkarspelen;2011;0.7;0.1;105.3;18.9
9079;Type: Eenoudergezin;Achtkarspelen;2012;0.7;0.1;90.6;11.1
9080;Type: Eenoudergezin;Achtkarspelen;2013;0.7;0.1;81.0;8.5
9081;Type: Eenoudergezin;Achtkarspelen;2014;0.7;0.1;75.1;7.8
9082;Type: Eenoudergezin;Achtkarspelen;2015;0.7;0.1;84.2;10.4
9083;Type: Eenoudergezin;Achtkarspelen;2016;0.7;0.1;81.3;7.8
9084;Type: Eenoudergezin;Alblasserdam;2011;0.4;0.0;78.5;4.9
9085;Type: Eenoudergezin;Alblasserdam;2012;0.5;0.0;58.2;4.7
9086;Type: Eenoudergezin;Alblasserdam;2013;0.5;0.0;50.0;4.2
9087;Type: Eenoudergezin;Alblasserdam;2014;0.5;0.0;41.1;2.6
9088;Type: Eenoudergezin;Alblasserdam;2015;0.5;0.0;52.1;3.8
9089;Type: Eenoudergezin;Alblasserdam;2016;0.5;0.0;55.5;3.6
9090;Type: Eenoudergezin;Albrandswaard;2011;0.7;0.1;113.1;7.9
9091;Type: Eenoudergezin;Albrandswaard;2012;0.7;0.1;108.2;5.2
9092;Type: Eenoudergezin;Albrandswaard;2013;0.7;;;2.3
9093;Type: Eenoudergezin;Albrandswaard;2014;0.7;0.1;103.0;2.8
9094;Type: Eenoudergezin;Albrandswaard;2015;0.8;0.1;80.5;4.6
9095;Type: Eenoudergezin;Albrandswaard;2016;0.8;0.1;92.7;6.0
9096;Type: Eenoudergezin;Alkmaar;2011;3.3;0.2;50.8;4.4
9097;Type: Eenoudergezin;Alkmaar;2012;3.3;0.2;49.4;3.7
9098;Type: Eenoudergezin;Alkmaar;2013;3.4;0.1;35.8;2.0
9099;Type: Eenoudergezin;Alkmaar;2014;3.4;0.1;36.9;2.1
9100;Type: Eenoudergezin;Alkmaar;2015;3.7;0.2;48.1;3.4
9101;Type: Eenoudergezin;Alkmaar;2016;3.8;0.2;52.5;4.0
9102;Type: Eenoudergezin;Almelo;2011;2.0;0.1;36.2;1.2
9103;Type: Eenoudergezin;Almelo;2012;2.1;0.1;34.1;0.8
9104;Type: Eenoudergezin;Almelo;2013;2.1;0.1;27.9;0.5
9105;Type: Eenoudergezin;Almelo;2014;2.3;0.1;26.5;0.7
9106;Type: Eenoudergezin;Almelo;2015;2.2;0.1;28.8;1.1
9107;Type: Eenoudergezin;Almelo;2016;2.3;0.1;31.5;1.1
9108;Type: Eenoudergezin;Almere;2011;8.3;0.2;28.8;1.1
9109;Type: Eenoudergezin;Almere;2012;8.7;0.2;23.4;0.7
9110;Type: Eenoudergezin;Almere;2013;8.9;0.1;14.5;0.3
9111;Type: Eenoudergezin;Almere;2014;9.1;0.1;14.7;0.3
9112;Type: Eenoudergezin;Almere;2015;9.3;0.2;20.7;0.8
9113;Type: Eenoudergezin;Almere;2016;9.6;0.2;24.4;0.9
9114;Type: Eenoudergezin;Alphen aan den Rijn;2011;2.0;0.1;74.8;7.8
9115;Type: Eenoudergezin;Alphen aan den Rijn;2012;2.0;0.1;62.2;6.1
9116;Type: Eenoudergezin;Alphen aan den Rijn;2013;2.1;0.1;57.9;4.8
9117;Type: Eenoudergezin;Alphen aan den Rijn;2014;3.0;0.2;72.4;6.4
9118;Type: Eenoudergezin;Alphen aan den Rijn;2015;3.0;0.2;70.7;7.5
9119;Type: Eenoudergezin;Alphen aan den Rijn;2016;3.1;0.2;74.4;8.2
9120;Type: Eenoudergezin;Alphen-Chaam;2011;0.2;0.1;435.0;201.5
9121;Type: Eenoudergezin;Alphen-Chaam;2012;0.2;0.1;423.2;142.1
9122;Type: Eenoudergezin;Alphen-Chaam;2013;0.2;0.1;406.0;115.0
9123;Type: Eenoudergezin;Alphen-Chaam;2014;0.2;0.1;399.0;88.8
9124;Type: Eenoudergezin;Alphen-Chaam;2015;0.2;0.1;401.9;106.7
9125;Type: Eenoudergezin;Alphen-Chaam;2016;0.2;0.1;347.1;99.2
9126;Type: Eenoudergezin;Ameland;2011;0.0;;;
9127;Type: Eenoudergezin;Ameland;2012;0.1;;;
9128;Type: Eenoudergezin;Ameland;2013;0.1;;;
9129;Type: Eenoudergezin;Ameland;2014;0.1;;;
9130;Type: Eenoudergezin;Ameland;2015;0.1;;;
9131;Type: Eenoudergezin;Ameland;2016;0.1;;;
9132;Type: Eenoudergezin;Amersfoort;2011;4.3;0.3;70.2;4.8
