ID;OrganisatieVanOverdracht;BestaandeOfNieuweHulp;RegioS;Perioden;AfgerondeCasussenMetOverdracht_1;AfgerondeCasussenMetOverdrachtRel_2
5365;Totaal;Totaal;Waadhoeke;2020;145.0;315.0
5366;Totaal;Totaal;Waadhoeke;1e halfjaar 2021;70.0;152.0
5367;Totaal;Totaal;Waadhoeke;2e halfjaar 2021;100.0;217.0
5368;Totaal;Totaal;Waadhoeke;2021;170.0;368.0
5369;Totaal;Totaal;Waadhoeke;1e halfjaar 2022;85.0;181.0
5370;Totaal;Totaal;Waadhoeke;2e halfjaar 2022;70.0;153.0
5371;Totaal;Totaal;Waadhoeke;2022;155.0;335.0
5372;Totaal;Totaal;Waadhoeke;1e halfjaar 2023;85.0;184.0
5373;Totaal;Totaal;Waadhoeke;2e halfjaar 2023;100.0;210.0
5374;Totaal;Totaal;Waadhoeke;2023;185.0;394.0
5375;Totaal;Totaal;Waadhoeke;1e halfjaar 2024;100.0;213.0
5376;Totaal;Totaal;Waalre;1e halfjaar 2019;15.0;87.0
5377;Totaal;Totaal;Waalre;2e halfjaar 2019;25.0;145.0
5378;Totaal;Totaal;Waalre;2019;35.0;203.0
5379;Totaal;Totaal;Waalre;1e halfjaar 2020;25.0;143.0
5380;Totaal;Totaal;Waalre;2e halfjaar 2020;25.0;143.0
5381;Totaal;Totaal;Waalre;2020;50.0;286.0
5382;Totaal;Totaal;Waalre;1e halfjaar 2021;35.0;199.0
5383;Totaal;Totaal;Waalre;2e halfjaar 2021;30.0;171.0
5384;Totaal;Totaal;Waalre;2021;65.0;370.0
5385;Totaal;Totaal;Waalre;1e halfjaar 2022;35.0;193.0
5386;Totaal;Totaal;Waalre;2e halfjaar 2022;35.0;204.0
5387;Totaal;Totaal;Waalre;2022;70.0;397.0
5388;Totaal;Totaal;Waalre;1e halfjaar 2023;30.0;161.0
5389;Totaal;Totaal;Waalre;2e halfjaar 2023;20.0;100.0
5390;Totaal;Totaal;Waalre;2023;45.0;261.0
5391;Totaal;Totaal;Waalre;1e halfjaar 2024;15.0;95.0
5392;Totaal;Totaal;Waalwijk;1e halfjaar 2019;60.0;124.0
5393;Totaal;Totaal;Waalwijk;2e halfjaar 2019;100.0;207.0
5394;Totaal;Totaal;Waalwijk;2019;155.0;321.0
5395;Totaal;Totaal;Waalwijk;1e halfjaar 2020;125.0;257.0
5396;Totaal;Totaal;Waalwijk;2e halfjaar 2020;95.0;195.0
5397;Totaal;Totaal;Waalwijk;2020;220.0;452.0
5398;Totaal;Totaal;Waalwijk;1e halfjaar 2021;115.0;236.0
5399;Totaal;Totaal;Waalwijk;2e halfjaar 2021;115.0;236.0
5400;Totaal;Totaal;Waalwijk;2021;230.0;471.0
5401;Totaal;Totaal;Waalwijk;1e halfjaar 2022;100.0;201.0
5402;Totaal;Totaal;Waalwijk;2e halfjaar 2022;115.0;237.0
5403;Totaal;Totaal;Waalwijk;2022;215.0;438.0
5404;Totaal;Totaal;Waalwijk;1e halfjaar 2023;120.0;242.0
5405;Totaal;Totaal;Waalwijk;2e halfjaar 2023;120.0;240.0
5406;Totaal;Totaal;Waalwijk;2023;240.0;482.0
5407;Totaal;Totaal;Waalwijk;1e halfjaar 2024;120.0;239.0
5408;Totaal;Totaal;Waddinxveen;1e halfjaar 2019;55.0;194.0
5409;Totaal;Totaal;Waddinxveen;2e halfjaar 2019;65.0;230.0
5410;Totaal;Totaal;Waddinxveen;2019;120.0;424.0
5411;Totaal;Totaal;Waddinxveen;1e halfjaar 2020;65.0;222.0
5412;Totaal;Totaal;Waddinxveen;2e halfjaar 2020;70.0;239.0
5413;Totaal;Totaal;Waddinxveen;2020;135.0;461.0
5414;Totaal;Totaal;Waddinxveen;1e halfjaar 2021;40.0;131.0
5415;Totaal;Totaal;Waddinxveen;2e halfjaar 2021;80.0;262.0
5416;Totaal;Totaal;Waddinxveen;2021;120.0;394.0
5417;Totaal;Totaal;Waddinxveen;1e halfjaar 2022;60.0;198.0
5418;Totaal;Totaal;Waddinxveen;2e halfjaar 2022;50.0;160.0
5419;Totaal;Totaal;Waddinxveen;2022;110.0;357.0
5420;Totaal;Totaal;Waddinxveen;1e halfjaar 2023;60.0;190.0
5421;Totaal;Totaal;Waddinxveen;2e halfjaar 2023;65.0;196.0
5422;Totaal;Totaal;Waddinxveen;2023;125.0;386.0
5423;Totaal;Totaal;Waddinxveen;1e halfjaar 2024;45.0;129.0
5424;Totaal;Totaal;Wageningen;1e halfjaar 2019;40.0;103.0
5425;Totaal;Totaal;Wageningen;2e halfjaar 2019;35.0;90.0
5426;Totaal;Totaal;Wageningen;2019;75.0;193.0
5427;Totaal;Totaal;Wageningen;1e halfjaar 2020;30.0;76.0
5428;Totaal;Totaal;Wageningen;2e halfjaar 2020;45.0;113.0
5429;Totaal;Totaal;Wageningen;2020;75.0;189.0
5430;Totaal;Totaal;Wageningen;1e halfjaar 2021;45.0;114.0
5431;Totaal;Totaal;Wageningen;2e halfjaar 2021;55.0;139.0
5432;Totaal;Totaal;Wageningen;2021;100.0;252.0
5433;Totaal;Totaal;Wageningen;1e halfjaar 2022;40.0;95.0
5434;Totaal;Totaal;Wageningen;2e halfjaar 2022;45.0;110.0
5435;Totaal;Totaal;Wageningen;2022;80.0;205.0
5436;Totaal;Totaal;Wageningen;1e halfjaar 2023;50.0;122.0
5437;Totaal;Totaal;Wageningen;2e halfjaar 2023;55.0;139.0
5438;Totaal;Totaal;Wageningen;2023;105.0;261.0
5439;Totaal;Totaal;Wageningen;1e halfjaar 2024;45.0;101.0
5440;Totaal;Totaal;Wassenaar;1e halfjaar 2019;20.0;76.0
5441;Totaal;Totaal;Wassenaar;2e halfjaar 2019;40.0;153.0
5442;Totaal;Totaal;Wassenaar;2019;55.0;210.0
5443;Totaal;Totaal;Wassenaar;1e halfjaar 2020;55.0;209.0
5444;Totaal;Totaal;Wassenaar;2e halfjaar 2020;65.0;247.0
5445;Totaal;Totaal;Wassenaar;2020;120.0;456.0
5446;Totaal;Totaal;Wassenaar;1e halfjaar 2021;50.0;186.0
5447;Totaal;Totaal;Wassenaar;2e halfjaar 2021;50.0;186.0
5448;Totaal;Totaal;Wassenaar;2021;95.0;353.0
5449;Totaal;Totaal;Wassenaar;1e halfjaar 2022;50.0;181.0
5450;Totaal;Totaal;Wassenaar;2e halfjaar 2022;55.0;210.0
5451;Totaal;Totaal;Wassenaar;2022;105.0;391.0
5452;Totaal;Totaal;Wassenaar;1e halfjaar 2023;50.0;177.0
5453;Totaal;Totaal;Wassenaar;2e halfjaar 2023;45.0;159.0
5454;Totaal;Totaal;Wassenaar;2023;90.0;336.0
5455;Totaal;Totaal;Wassenaar;1e halfjaar 2024;30.0;114.0
5456;Totaal;Totaal;Waterland;1e halfjaar 2019;;
5457;Totaal;Totaal;Waterland;2e halfjaar 2019;;
5458;Totaal;Totaal;Waterland;2019;;
5459;Totaal;Totaal;Waterland;1e halfjaar 2020;;
5460;Totaal;Totaal;Waterland;2e halfjaar 2020;10.0;57.0
5461;Totaal;Totaal;Waterland;2020;15.0;86.0
5462;Totaal;Totaal;Waterland;1e halfjaar 2021;10.0;58.0
5463;Totaal;Totaal;Waterland;2e halfjaar 2021;;
5464;Totaal;Totaal;Waterland;2021;15.0;87.0
5465;Totaal;Totaal;Waterland;1e halfjaar 2022;15.0;81.0
5466;Totaal;Totaal;Waterland;2e halfjaar 2022;10.0;58.0
5467;Totaal;Totaal;Waterland;2022;25.0;138.0
5468;Totaal;Totaal;Waterland;1e halfjaar 2023;15.0;85.0
5469;Totaal;Totaal;Waterland;2e halfjaar 2023;10.0;68.0
5470;Totaal;Totaal;Waterland;2023;25.0;153.0
5471;Totaal;Totaal;Waterland;1e halfjaar 2024;20.0;114.0
5472;Totaal;Totaal;Weert;1e halfjaar 2019;25.0;50.0
5473;Totaal;Totaal;Weert;2e halfjaar 2019;40.0;80.0
5474;Totaal;Totaal;Weert;2019;60.0;120.0
5475;Totaal;Totaal;Weert;1e halfjaar 2020;35.0;70.0
5476;Totaal;Totaal;Weert;2e halfjaar 2020;55.0;110.0
5477;Totaal;Totaal;Weert;2020;90.0;180.0
5478;Totaal;Totaal;Weert;1e halfjaar 2021;50.0;100.0
5479;Totaal;Totaal;Weert;2e halfjaar 2021;70.0;140.0
5480;Totaal;Totaal;Weert;2021;120.0;240.0
5481;Totaal;Totaal;Weert;1e halfjaar 2022;95.0;187.0
5482;Totaal;Totaal;Weert;2e halfjaar 2022;105.0;211.0
5483;Totaal;Totaal;Weert;2022;200.0;397.0
5484;Totaal;Totaal;Weert;1e halfjaar 2023;110.0;214.0
5485;Totaal;Totaal;Weert;2e halfjaar 2023;120.0;238.0
5486;Totaal;Totaal;Weert;2023;230.0;452.0
5487;Totaal;Totaal;Weert;1e halfjaar 2024;100.0;196.0
5488;Totaal;Totaal;Weesp;1e halfjaar 2019;;
5489;Totaal;Totaal;Weesp;2e halfjaar 2019;10.0;52.0
5490;Totaal;Totaal;Weesp;2019;15.0;78.0
5491;Totaal;Totaal;Weesp;1e halfjaar 2020;10.0;51.0
5492;Totaal;Totaal;Weesp;2e halfjaar 2020;10.0;51.0
5493;Totaal;Totaal;Weesp;2020;20.0;101.0
5494;Totaal;Totaal;Weesp;1e halfjaar 2021;15.0;73.0
5495;Totaal;Totaal;Weesp;2e halfjaar 2021;25.0;122.0
5496;Totaal;Totaal;Weesp;2021;40.0;196.0
5497;Totaal;Totaal;Weesp;1e halfjaar 2022;;
5498;Totaal;Totaal;Weesp;2e halfjaar 2022;;
5499;Totaal;Totaal;Weesp;2022;;
5500;Totaal;Totaal;Weesp;1e halfjaar 2023;;
5501;Totaal;Totaal;Weesp;2e halfjaar 2023;;
5502;Totaal;Totaal;Weesp;2023;;
5503;Totaal;Totaal;Weesp;1e halfjaar 2024;;
5504;Totaal;Totaal;West Betuwe;1e halfjaar 2019;10.0;20.0
5505;Totaal;Totaal;West Betuwe;2e halfjaar 2019;50.0;99.0
5506;Totaal;Totaal;West Betuwe;2019;60.0;118.0
5507;Totaal;Totaal;West Betuwe;1e halfjaar 2020;55.0;108.0
5508;Totaal;Totaal;West Betuwe;2e halfjaar 2020;55.0;108.0
5509;Totaal;Totaal;West Betuwe;2020;110.0;215.0
5510;Totaal;Totaal;West Betuwe;1e halfjaar 2021;80.0;155.0
5511;Totaal;Totaal;West Betuwe;2e halfjaar 2021;75.0;146.0
5512;Totaal;Totaal;West Betuwe;2021;155.0;301.0
5513;Totaal;Totaal;West Betuwe;1e halfjaar 2022;75.0;142.0
5514;Totaal;Totaal;West Betuwe;2e halfjaar 2022;60.0;119.0
5515;Totaal;Totaal;West Betuwe;2022;135.0;262.0
5516;Totaal;Totaal;West Betuwe;1e halfjaar 2023;70.0;133.0
5517;Totaal;Totaal;West Betuwe;2e halfjaar 2023;45.0;87.0
5518;Totaal;Totaal;West Betuwe;2023;115.0;220.0
5519;Totaal;Totaal;West Betuwe;1e halfjaar 2024;70.0;128.0
5520;Totaal;Totaal;West Maas en Waal;1e halfjaar 2019;;
5521;Totaal;Totaal;West Maas en Waal;2e halfjaar 2019;20.0;105.0
5522;Totaal;Totaal;West Maas en Waal;2019;20.0;105.0
5523;Totaal;Totaal;West Maas en Waal;1e halfjaar 2020;30.0;155.0
5524;Totaal;Totaal;West Maas en Waal;2e halfjaar 2020;15.0;78.0
5525;Totaal;Totaal;West Maas en Waal;2020;45.0;233.0
5526;Totaal;Totaal;West Maas en Waal;1e halfjaar 2021;30.0;153.0
5527;Totaal;Totaal;West Maas en Waal;2e halfjaar 2021;25.0;128.0
5528;Totaal;Totaal;West Maas en Waal;2021;55.0;281.0
5529;Totaal;Totaal;West Maas en Waal;1e halfjaar 2022;25.0;122.0
5530;Totaal;Totaal;West Maas en Waal;2e halfjaar 2022;25.0;132.0
5531;Totaal;Totaal;West Maas en Waal;2022;50.0;254.0
5532;Totaal;Totaal;West Maas en Waal;1e halfjaar 2023;25.0;115.0
5533;Totaal;Totaal;West Maas en Waal;2e halfjaar 2023;15.0;85.0
5534;Totaal;Totaal;West Maas en Waal;2023;40.0;199.0
5535;Totaal;Totaal;West Maas en Waal;1e halfjaar 2024;25.0;133.0
5536;Totaal;Totaal;Westerkwartier;1e halfjaar 2019;30.0;48.0
5537;Totaal;Totaal;Westerkwartier;2e halfjaar 2019;80.0;127.0
5538;Totaal;Totaal;Westerkwartier;2019;110.0;175.0
5539;Totaal;Totaal;Westerkwartier;1e halfjaar 2020;90.0;142.0
5540;Totaal;Totaal;Westerkwartier;2e halfjaar 2020;105.0;166.0
5541;Totaal;Totaal;Westerkwartier;2020;195.0;308.0
5542;Totaal;Totaal;Westerkwartier;1e halfjaar 2021;120.0;188.0
5543;Totaal;Totaal;Westerkwartier;2e halfjaar 2021;125.0;196.0
5544;Totaal;Totaal;Westerkwartier;2021;250.0;393.0
5545;Totaal;Totaal;Westerkwartier;1e halfjaar 2022;125.0;191.0
5546;Totaal;Totaal;Westerkwartier;2e halfjaar 2022;105.0;166.0
5547;Totaal;Totaal;Westerkwartier;2022;230.0;358.0
5548;Totaal;Totaal;Westerkwartier;1e halfjaar 2023;120.0;182.0
5549;Totaal;Totaal;Westerkwartier;2e halfjaar 2023;105.0;163.0
5550;Totaal;Totaal;Westerkwartier;2023;225.0;345.0
5551;Totaal;Totaal;Westerkwartier;1e halfjaar 2024;110.0;170.0
5552;Totaal;Totaal;Westerveld;1e halfjaar 2019;10.0;52.0
5553;Totaal;Totaal;Westerveld;2e halfjaar 2019;15.0;78.0
5554;Totaal;Totaal;Westerveld;2019;20.0;103.0
5555;Totaal;Totaal;Westerveld;1e halfjaar 2020;25.0;128.0
5556;Totaal;Totaal;Westerveld;2e halfjaar 2020;20.0;103.0
5557;Totaal;Totaal;Westerveld;2020;45.0;231.0
5558;Totaal;Totaal;Westerveld;1e halfjaar 2021;20.0;102.0
5559;Totaal;Totaal;Westerveld;2e halfjaar 2021;30.0;153.0
5560;Totaal;Totaal;Westerveld;2021;50.0;254.0
5561;Totaal;Totaal;Westerveld;1e halfjaar 2022;10.0;50.0
5562;Totaal;Totaal;Westerveld;2e halfjaar 2022;10.0;60.0
5563;Totaal;Totaal;Westerveld;2022;20.0;111.0
5564;Totaal;Totaal;Westerveld;1e halfjaar 2023;15.0;65.0
5565;Totaal;Totaal;Westerveld;2e halfjaar 2023;20.0;106.0
5566;Totaal;Totaal;Westerveld;2023;35.0;171.0
5567;Totaal;Totaal;Westerveld;1e halfjaar 2024;10.0;60.0
5568;Totaal;Totaal;Westervoort;1e halfjaar 2019;10.0;67.0
5569;Totaal;Totaal;Westervoort;2e halfjaar 2019;25.0;167.0
5570;Totaal;Totaal;Westervoort;2019;40.0;268.0
5571;Totaal;Totaal;Westervoort;1e halfjaar 2020;25.0;167.0
5572;Totaal;Totaal;Westervoort;2e halfjaar 2020;30.0;200.0
5573;Totaal;Totaal;Westervoort;2020;55.0;367.0
5574;Totaal;Totaal;Westervoort;1e halfjaar 2021;30.0;200.0
5575;Totaal;Totaal;Westervoort;2e halfjaar 2021;45.0;300.0
5576;Totaal;Totaal;Westervoort;2021;70.0;466.0
5577;Totaal;Totaal;Westervoort;1e halfjaar 2022;20.0;147.0
5578;Totaal;Totaal;Westervoort;2e halfjaar 2022;30.0;207.0
5579;Totaal;Totaal;Westervoort;2022;55.0;355.0
5580;Totaal;Totaal;Westervoort;1e halfjaar 2023;30.0;205.0
5581;Totaal;Totaal;Westervoort;2e halfjaar 2023;30.0;205.0
5582;Totaal;Totaal;Westervoort;2023;60.0;410.0
5583;Totaal;Totaal;Westervoort;1e halfjaar 2024;25.0;165.0
5584;Totaal;Totaal;Westerwolde;1e halfjaar 2019;15.0;60.0
5585;Totaal;Totaal;Westerwolde;2e halfjaar 2019;50.0;198.0
5586;Totaal;Totaal;Westerwolde;2019;65.0;258.0
5587;Totaal;Totaal;Westerwolde;1e halfjaar 2020;60.0;233.0
5588;Totaal;Totaal;Westerwolde;2e halfjaar 2020;50.0;194.0
5589;Totaal;Totaal;Westerwolde;2020;110.0;427.0
5590;Totaal;Totaal;Westerwolde;1e halfjaar 2021;65.0;248.0
5591;Totaal;Totaal;Westerwolde;2e halfjaar 2021;60.0;229.0
5592;Totaal;Totaal;Westerwolde;2021;130.0;496.0
5593;Totaal;Totaal;Westerwolde;1e halfjaar 2022;80.0;301.0
5594;Totaal;Totaal;Westerwolde;2e halfjaar 2022;60.0;218.0
5595;Totaal;Totaal;Westerwolde;2022;140.0;519.0
5596;Totaal;Totaal;Westerwolde;1e halfjaar 2023;40.0;151.0
5597;Totaal;Totaal;Westerwolde;2e halfjaar 2023;45.0;173.0
5598;Totaal;Totaal;Westerwolde;2023;85.0;324.0
5599;Totaal;Totaal;Westerwolde;1e halfjaar 2024;55.0;215.0
5600;Totaal;Totaal;Westland;1e halfjaar 2019;120.0;110.0
5601;Totaal;Totaal;Westland;2e halfjaar 2019;190.0;175.0
5602;Totaal;Totaal;Westland;2019;305.0;281.0
5603;Totaal;Totaal;Westland;1e halfjaar 2020;175.0;159.0
5604;Totaal;Totaal;Westland;2e halfjaar 2020;180.0;163.0
5605;Totaal;Totaal;Westland;2020;355.0;322.0
5606;Totaal;Totaal;Westland;1e halfjaar 2021;165.0;148.0
5607;Totaal;Totaal;Westland;2e halfjaar 2021;150.0;135.0
5608;Totaal;Totaal;Westland;2021;315.0;283.0
5609;Totaal;Totaal;Westland;1e halfjaar 2022;175.0;156.0
5610;Totaal;Totaal;Westland;2e halfjaar 2022;165.0;145.0
5611;Totaal;Totaal;Westland;2022;340.0;301.0
5612;Totaal;Totaal;Westland;1e halfjaar 2023;200.0;174.0
5613;Totaal;Totaal;Westland;2e halfjaar 2023;205.0;179.0
5614;Totaal;Totaal;Westland;2023;405.0;353.0
5615;Totaal;Totaal;Westland;1e halfjaar 2024;195.0;170.0
5616;Totaal;Totaal;Weststellingwerf;1e halfjaar 2019;35.0;135.0
5617;Totaal;Totaal;Weststellingwerf;2e halfjaar 2019;30.0;116.0
5618;Totaal;Totaal;Weststellingwerf;2019;65.0;252.0
5619;Totaal;Totaal;Weststellingwerf;1e halfjaar 2020;35.0;135.0
5620;Totaal;Totaal;Weststellingwerf;2e halfjaar 2020;50.0;193.0
5621;Totaal;Totaal;Weststellingwerf;2020;90.0;347.0
5622;Totaal;Totaal;Weststellingwerf;1e halfjaar 2021;40.0;153.0
5623;Totaal;Totaal;Weststellingwerf;2e halfjaar 2021;50.0;191.0
5624;Totaal;Totaal;Weststellingwerf;2021;90.0;344.0
5625;Totaal;Totaal;Weststellingwerf;1e halfjaar 2022;50.0;183.0
5626;Totaal;Totaal;Weststellingwerf;2e halfjaar 2022;45.0;164.0
5627;Totaal;Totaal;Weststellingwerf;2022;90.0;346.0
5628;Totaal;Totaal;Weststellingwerf;1e halfjaar 2023;50.0;193.0
5629;Totaal;Totaal;Weststellingwerf;2e halfjaar 2023;45.0;162.0
5630;Totaal;Totaal;Weststellingwerf;2023;95.0;355.0
5631;Totaal;Totaal;Weststellingwerf;1e halfjaar 2024;40.0;151.0
5632;Totaal;Totaal;Westvoorne;1e halfjaar 2019;15.0;103.0
5633;Totaal;Totaal;Westvoorne;2e halfjaar 2019;15.0;103.0
5634;Totaal;Totaal;Westvoorne;2019;30.0;205.0
5635;Totaal;Totaal;Westvoorne;1e halfjaar 2020;20.0;136.0
5636;Totaal;Totaal;Westvoorne;2e halfjaar 2020;15.0;102.0
5637;Totaal;Totaal;Westvoorne;2020;35.0;238.0
5638;Totaal;Totaal;Westvoorne;1e halfjaar 2021;;
5639;Totaal;Totaal;Westvoorne;2e halfjaar 2021;20.0;134.0
5640;Totaal;Totaal;Westvoorne;2021;25.0;168.0
5641;Totaal;Totaal;Westvoorne;1e halfjaar 2022;15.0;107.0
5642;Totaal;Totaal;Westvoorne;2e halfjaar 2022;15.0;100.0
5643;Totaal;Totaal;Westvoorne;2022;30.0;207.0
5644;Totaal;Totaal;Westvoorne;1e halfjaar 2023;;
5645;Totaal;Totaal;Westvoorne;2e halfjaar 2023;;
5646;Totaal;Totaal;Westvoorne;2023;;
5647;Totaal;Totaal;Westvoorne;1e halfjaar 2024;;
5648;Totaal;Totaal;Wierden;1e halfjaar 2019;;
5649;Totaal;Totaal;Wierden;2e halfjaar 2019;15.0;62.0
5650;Totaal;Totaal;Wierden;2019;20.0;82.0
5651;Totaal;Totaal;Wierden;1e halfjaar 2020;20.0;82.0
5652;Totaal;Totaal;Wierden;2e halfjaar 2020;25.0;102.0
5653;Totaal;Totaal;Wierden;2020;45.0;184.0
5654;Totaal;Totaal;Wierden;1e halfjaar 2021;30.0;122.0
5655;Totaal;Totaal;Wierden;2e halfjaar 2021;30.0;122.0
5656;Totaal;Totaal;Wierden;2021;55.0;224.0
5657;Totaal;Totaal;Wierden;1e halfjaar 2022;25.0;101.0
5658;Totaal;Totaal;Wierden;2e halfjaar 2022;30.0;118.0
5659;Totaal;Totaal;Wierden;2022;55.0;219.0
5660;Totaal;Totaal;Wierden;1e halfjaar 2023;35.0;133.0
5661;Totaal;Totaal;Wierden;2e halfjaar 2023;30.0;117.0
5662;Totaal;Totaal;Wierden;2023;60.0;249.0
5663;Totaal;Totaal;Wierden;1e halfjaar 2024;30.0;120.0
5664;Totaal;Totaal;Wijchen;1e halfjaar 2019;10.0;24.0
5665;Totaal;Totaal;Wijchen;2e halfjaar 2019;60.0;147.0
5666;Totaal;Totaal;Wijchen;2019;70.0;171.0
5667;Totaal;Totaal;Wijchen;1e halfjaar 2020;50.0;122.0
5668;Totaal;Totaal;Wijchen;2e halfjaar 2020;45.0;109.0
5669;Totaal;Totaal;Wijchen;2020;95.0;231.0
5670;Totaal;Totaal;Wijchen;1e halfjaar 2021;75.0;182.0
5671;Totaal;Totaal;Wijchen;2e halfjaar 2021;75.0;182.0
5672;Totaal;Totaal;Wijchen;2021;145.0;351.0
5673;Totaal;Totaal;Wijchen;1e halfjaar 2022;75.0;177.0
5674;Totaal;Totaal;Wijchen;2e halfjaar 2022;70.0;169.0
5675;Totaal;Totaal;Wijchen;2022;145.0;346.0
5676;Totaal;Totaal;Wijchen;1e halfjaar 2023;65.0;161.0
5677;Totaal;Totaal;Wijchen;2e halfjaar 2023;35.0;89.0
5678;Totaal;Totaal;Wijchen;2023;105.0;250.0
5679;Totaal;Totaal;Wijchen;1e halfjaar 2024;45.0;106.0
5680;Totaal;Totaal;Wijdemeren;1e halfjaar 2019;;
5681;Totaal;Totaal;Wijdemeren;2e halfjaar 2019;;
5682;Totaal;Totaal;Wijdemeren;2019;;
5683;Totaal;Totaal;Wijdemeren;1e halfjaar 2020;15.0;62.0
5684;Totaal;Totaal;Wijdemeren;2e halfjaar 2020;20.0;82.0
5685;Totaal;Totaal;Wijdemeren;2020;35.0;144.0
5686;Totaal;Totaal;Wijdemeren;1e halfjaar 2021;15.0;61.0
5687;Totaal;Totaal;Wijdemeren;2e halfjaar 2021;30.0;123.0
5688;Totaal;Totaal;Wijdemeren;2021;40.0;164.0
5689;Totaal;Totaal;Wijdemeren;1e halfjaar 2022;;
5690;Totaal;Totaal;Wijdemeren;2e halfjaar 2022;15.0;57.0
5691;Totaal;Totaal;Wijdemeren;2022;15.0;65.0
5692;Totaal;Totaal;Wijdemeren;1e halfjaar 2023;20.0;89.0
5693;Totaal;Totaal;Wijdemeren;2e halfjaar 2023;30.0;126.0
5694;Totaal;Totaal;Wijdemeren;2023;55.0;215.0
5695;Totaal;Totaal;Wijdemeren;1e halfjaar 2024;30.0;130.0
5696;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2019;10.0;42.0
5697;Totaal;Totaal;Wijk bij Duurstede;2e halfjaar 2019;10.0;42.0
5698;Totaal;Totaal;Wijk bij Duurstede;2019;25.0;105.0
5699;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2020;45.0;188.0
5700;Totaal;Totaal;Wijk bij Duurstede;2e halfjaar 2020;40.0;167.0
5701;Totaal;Totaal;Wijk bij Duurstede;2020;85.0;355.0
5702;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2021;35.0;146.0
5703;Totaal;Totaal;Wijk bij Duurstede;2e halfjaar 2021;30.0;125.0
5704;Totaal;Totaal;Wijk bij Duurstede;2021;70.0;293.0
5705;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2022;35.0;155.0
5706;Totaal;Totaal;Wijk bij Duurstede;2e halfjaar 2022;25.0;100.0
5707;Totaal;Totaal;Wijk bij Duurstede;2022;60.0;255.0
5708;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2023;35.0;150.0
5709;Totaal;Totaal;Wijk bij Duurstede;2e halfjaar 2023;45.0;183.0
5710;Totaal;Totaal;Wijk bij Duurstede;2023;80.0;333.0
5711;Totaal;Totaal;Wijk bij Duurstede;1e halfjaar 2024;60.0;259.0
5712;Totaal;Totaal;Winterswijk;1e halfjaar 2019;20.0;69.0
5713;Totaal;Totaal;Winterswijk;2e halfjaar 2019;25.0;86.0
5714;Totaal;Totaal;Winterswijk;2019;45.0;156.0
5715;Totaal;Totaal;Winterswijk;1e halfjaar 2020;35.0;121.0
5716;Totaal;Totaal;Winterswijk;2e halfjaar 2020;50.0;173.0
5717;Totaal;Totaal;Winterswijk;2020;85.0;295.0
5718;Totaal;Totaal;Winterswijk;1e halfjaar 2021;35.0;121.0
5719;Totaal;Totaal;Winterswijk;2e halfjaar 2021;40.0;138.0
5720;Totaal;Totaal;Winterswijk;2021;75.0;258.0
5721;Totaal;Totaal;Winterswijk;1e halfjaar 2022;35.0;116.0
5722;Totaal;Totaal;Winterswijk;2e halfjaar 2022;35.0;113.0
5723;Totaal;Totaal;Winterswijk;2022;65.0;230.0
5724;Totaal;Totaal;Winterswijk;1e halfjaar 2023;30.0;99.0
5725;Totaal;Totaal;Winterswijk;2e halfjaar 2023;40.0;140.0
5726;Totaal;Totaal;Winterswijk;2023;70.0;239.0
5727;Totaal;Totaal;Winterswijk;1e halfjaar 2024;35.0;127.0
5728;Totaal;Totaal;Woensdrecht;1e halfjaar 2019;20.0;91.0
5729;Totaal;Totaal;Woensdrecht;2e halfjaar 2019;35.0;160.0
5730;Totaal;Totaal;Woensdrecht;2019;55.0;252.0
5731;Totaal;Totaal;Woensdrecht;1e halfjaar 2020;75.0;343.0
5732;Totaal;Totaal;Woensdrecht;2e halfjaar 2020;50.0;229.0
5733;Totaal;Totaal;Woensdrecht;2020;125.0;571.0
5734;Totaal;Totaal;Woensdrecht;1e halfjaar 2021;30.0;136.0
5735;Totaal;Totaal;Woensdrecht;2e halfjaar 2021;35.0;159.0
5736;Totaal;Totaal;Woensdrecht;2021;65.0;295.0
5737;Totaal;Totaal;Woensdrecht;1e halfjaar 2022;50.0;226.0
5738;Totaal;Totaal;Woensdrecht;2e halfjaar 2022;50.0;222.0
5739;Totaal;Totaal;Woensdrecht;2022;100.0;448.0
5740;Totaal;Totaal;Woensdrecht;1e halfjaar 2023;45.0;212.0
5741;Totaal;Totaal;Woensdrecht;2e halfjaar 2023;50.0;221.0
5742;Totaal;Totaal;Woensdrecht;2023;95.0;433.0
5743;Totaal;Totaal;Woensdrecht;1e halfjaar 2024;55.0;239.0
5744;Totaal;Totaal;Woerden;1e halfjaar 2019;30.0;57.0
5745;Totaal;Totaal;Woerden;2e halfjaar 2019;20.0;38.0
5746;Totaal;Totaal;Woerden;2019;50.0;96.0
5747;Totaal;Totaal;Woerden;1e halfjaar 2020;85.0;163.0
5748;Totaal;Totaal;Woerden;2e halfjaar 2020;105.0;201.0
5749;Totaal;Totaal;Woerden;2020;190.0;363.0
5750;Totaal;Totaal;Woerden;1e halfjaar 2021;125.0;237.0
5751;Totaal;Totaal;Woerden;2e halfjaar 2021;105.0;199.0
