ID;Geslacht;Leeftijd;Provincie;Perioden;FormeelOnverzekerdenOpPeildatum_1;NogOnverzekerd6MaandenNaPeildatum_2;FormeelOnverzekerdenOpPeildatum_3;NogOnverzekerd6MaandenNaPeildatum_4
1142;2;5;Utrecht (PV);1 mei 2008;220;200;0.2;0.2
1143;2;5;Utrecht (PV);1 mei 2009;190;170;0.2;0.2
1144;2;5;Utrecht (PV);1 mei 2010;160;140;0.2;0.1
1145;2;5;Noord-Holland (PV);1 mei 2006;840;730;0.3;0.3
1146;2;5;Noord-Holland (PV);1 mei 2007;610;540;0.3;0.3
1147;2;5;Noord-Holland (PV);1 mei 2008;680;600;0.3;0.3
1148;2;5;Noord-Holland (PV);1 mei 2009;640;560;0.3;0.2
1149;2;5;Noord-Holland (PV);1 mei 2010;480;430;0.2;0.2
1150;2;5;Zuid-Holland (PV);1 mei 2006;1540;1400;0.5;0.4
1151;2;5;Zuid-Holland (PV);1 mei 2007;1110;1030;0.4;0.4
1152;2;5;Zuid-Holland (PV);1 mei 2008;1330;1250;0.4;0.4
1153;2;5;Zuid-Holland (PV);1 mei 2009;1040;990;0.3;0.3
1154;2;5;Zuid-Holland (PV);1 mei 2010;940;900;0.3;0.3
1155;2;5;Zeeland (PV);1 mei 2006;180;170;0.4;0.4
1156;2;5;Zeeland (PV);1 mei 2007;120;110;0.3;0.3
1157;2;5;Zeeland (PV);1 mei 2008;130;120;0.3;0.3
1158;2;5;Zeeland (PV);1 mei 2009;140;130;0.3;0.3
1159;2;5;Zeeland (PV);1 mei 2010;120;110;0.3;0.3
1160;2;5;Noord-Brabant (PV);1 mei 2006;420;370;0.2;0.2
1161;2;5;Noord-Brabant (PV);1 mei 2007;290;270;0.1;0.1
1162;2;5;Noord-Brabant (PV);1 mei 2008;350;320;0.2;0.1
1163;2;5;Noord-Brabant (PV);1 mei 2009;310;290;0.1;0.1
1164;2;5;Noord-Brabant (PV);1 mei 2010;190;170;0.1;0.1
1165;2;5;Limburg (PV);1 mei 2006;400;370;0.3;0.3
1166;2;5;Limburg (PV);1 mei 2007;260;240;0.2;0.2
1167;2;5;Limburg (PV);1 mei 2008;360;330;0.3;0.3
1168;2;5;Limburg (PV);1 mei 2009;340;320;0.3;0.3
1169;2;5;Limburg (PV);1 mei 2010;320;300;0.3;0.2
