ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
2187;Listed monuments total ;Tubbergen;2016;59
2188;Listed monuments total ;Tubbergen;2017;59
2189;Listed monuments total ;Tubbergen;2018;59
2190;Listed monuments total ;Twenterand;2013;25
2191;Listed monuments total ;Twenterand;2014;25
2192;Listed monuments total ;Twenterand;2015;25
2193;Listed monuments total ;Twenterand;2016;25
2194;Listed monuments total ;Twenterand;2017;25
2195;Listed monuments total ;Twenterand;2018;25
2196;Listed monuments total ;Tynaarlo;2013;81
2197;Listed monuments total ;Tynaarlo;2014;81
2198;Listed monuments total ;Tynaarlo;2015;81
2199;Listed monuments total ;Tynaarlo;2016;81
2200;Listed monuments total ;Tynaarlo;2017;81
2201;Listed monuments total ;Tynaarlo;2018;81
2202;Listed monuments total ;Tytsjerksteradiel;2013;160
2203;Listed monuments total ;Tytsjerksteradiel;2014;161
2204;Listed monuments total ;Tytsjerksteradiel;2015;161
2205;Listed monuments total ;Tytsjerksteradiel;2016;160
2206;Listed monuments total ;Tytsjerksteradiel;2017;160
2207;Listed monuments total ;Tytsjerksteradiel;2018;159
2208;Listed monuments total ;Uden;2013;23
2209;Listed monuments total ;Uden;2014;23
2210;Listed monuments total ;Uden;2015;24
2211;Listed monuments total ;Uden;2016;24
2212;Listed monuments total ;Uden;2017;24
2213;Listed monuments total ;Uden;2018;24
2214;Listed monuments total ;Uitgeest;2013;16
2215;Listed monuments total ;Uitgeest;2014;16
2216;Listed monuments total ;Uitgeest;2015;16
2217;Listed monuments total ;Uitgeest;2016;16
2218;Listed monuments total ;Uitgeest;2017;16
2219;Listed monuments total ;Uitgeest;2018;16
2220;Listed monuments total ;Uithoorn;2013;11
2221;Listed monuments total ;Uithoorn;2014;11
2222;Listed monuments total ;Uithoorn;2015;11
2223;Listed monuments total ;Uithoorn;2016;11
2224;Listed monuments total ;Uithoorn;2017;11
2225;Listed monuments total ;Uithoorn;2018;11
2226;Listed monuments total ;Urk;2013;33
2227;Listed monuments total ;Urk;2014;33
2228;Listed monuments total ;Urk;2015;33
2229;Listed monuments total ;Urk;2016;33
2230;Listed monuments total ;Urk;2017;33
2231;Listed monuments total ;Urk;2018;33
2232;Listed monuments total ;Utrecht (municipality);2013;1506
2233;Listed monuments total ;Utrecht (municipality);2014;1506
2234;Listed monuments total ;Utrecht (municipality);2015;1508
2235;Listed monuments total ;Utrecht (municipality);2016;1587
2236;Listed monuments total ;Utrecht (municipality);2017;1588
2237;Listed monuments total ;Utrecht (municipality);2018;1588
2238;Listed monuments total ;Utrechtse Heuvelrug;2013;472
2239;Listed monuments total ;Utrechtse Heuvelrug;2014;472
2240;Listed monuments total ;Utrechtse Heuvelrug;2015;468
2241;Listed monuments total ;Utrechtse Heuvelrug;2016;468
2242;Listed monuments total ;Utrechtse Heuvelrug;2017;468
2243;Listed monuments total ;Utrechtse Heuvelrug;2018;466
2244;Listed monuments total ;Vaals;2013;158
2245;Listed monuments total ;Vaals;2014;158
2246;Listed monuments total ;Vaals;2015;158
2247;Listed monuments total ;Vaals;2016;158
2248;Listed monuments total ;Vaals;2017;158
2249;Listed monuments total ;Vaals;2018;158
2250;Listed monuments total ;Valkenburg aan de Geul;2013;171
2251;Listed monuments total ;Valkenburg aan de Geul;2014;171
2252;Listed monuments total ;Valkenburg aan de Geul;2015;171
2253;Listed monuments total ;Valkenburg aan de Geul;2016;171
2254;Listed monuments total ;Valkenburg aan de Geul;2017;171
2255;Listed monuments total ;Valkenburg aan de Geul;2018;171
2256;Listed monuments total ;Valkenswaard;2013;21
2257;Listed monuments total ;Valkenswaard;2014;21
2258;Listed monuments total ;Valkenswaard;2015;21
2259;Listed monuments total ;Valkenswaard;2016;21
2260;Listed monuments total ;Valkenswaard;2017;21
2261;Listed monuments total ;Valkenswaard;2018;21
2262;Listed monuments total ;Veendam;2013;76
2263;Listed monuments total ;Veendam;2014;76
2264;Listed monuments total ;Veendam;2015;76
2265;Listed monuments total ;Veendam;2016;76
2266;Listed monuments total ;Veendam;2017;76
2267;Listed monuments total ;Veendam;2018;76
2268;Listed monuments total ;Veenendaal;2013;19
2269;Listed monuments total ;Veenendaal;2014;19
2270;Listed monuments total ;Veenendaal;2015;19
2271;Listed monuments total ;Veenendaal;2016;19
2272;Listed monuments total ;Veenendaal;2017;19
2273;Listed monuments total ;Veenendaal;2018;18
2274;Listed monuments total ;Veere;2013;332
2275;Listed monuments total ;Veere;2014;332
2276;Listed monuments total ;Veere;2015;332
2277;Listed monuments total ;Veere;2016;332
2278;Listed monuments total ;Veere;2017;332
2279;Listed monuments total ;Veere;2018;332
2280;Listed monuments total ;Veldhoven;2013;28
2281;Listed monuments total ;Veldhoven;2014;28
2282;Listed monuments total ;Veldhoven;2015;28
2283;Listed monuments total ;Veldhoven;2016;28
2284;Listed monuments total ;Veldhoven;2017;28
2285;Listed monuments total ;Veldhoven;2018;27
2286;Listed monuments total ;Velsen;2013;149
2287;Listed monuments total ;Velsen;2014;152
2288;Listed monuments total ;Velsen;2015;152
2289;Listed monuments total ;Velsen;2016;152
2290;Listed monuments total ;Velsen;2017;152
2291;Listed monuments total ;Velsen;2018;152
2292;Listed monuments total ;Venlo;2013;202
2293;Listed monuments total ;Venlo;2014;202
2294;Listed monuments total ;Venlo;2015;202
2295;Listed monuments total ;Venlo;2016;202
2296;Listed monuments total ;Venlo;2017;203
2297;Listed monuments total ;Venlo;2018;203
2298;Listed monuments total ;Venray;2013;98
2299;Listed monuments total ;Venray;2014;98
2300;Listed monuments total ;Venray;2015;97
2301;Listed monuments total ;Venray;2016;97
2302;Listed monuments total ;Venray;2017;97
2303;Listed monuments total ;Venray;2018;97
2304;Listed monuments total ;Vianen;2013;179
2305;Listed monuments total ;Vianen;2014;184
2306;Listed monuments total ;Vianen;2015;184
2307;Listed monuments total ;Vianen;2016;185
2308;Listed monuments total ;Vianen;2017;185
2309;Listed monuments total ;Vianen;2018;185
2310;Listed monuments total ;Vlaardingen;2013;57
2311;Listed monuments total ;Vlaardingen;2014;57
2312;Listed monuments total ;Vlaardingen;2015;57
2313;Listed monuments total ;Vlaardingen;2016;57
2314;Listed monuments total ;Vlaardingen;2017;57
2315;Listed monuments total ;Vlaardingen;2018;57
2316;Listed monuments total ;Vlieland;2013;40
2317;Listed monuments total ;Vlieland;2014;40
2318;Listed monuments total ;Vlieland;2015;40
2319;Listed monuments total ;Vlieland;2016;40
2320;Listed monuments total ;Vlieland;2017;40
2321;Listed monuments total ;Vlieland;2018;40
2322;Listed monuments total ;Vlissingen;2013;312
2323;Listed monuments total ;Vlissingen;2014;311
2324;Listed monuments total ;Vlissingen;2015;310
2325;Listed monuments total ;Vlissingen;2016;310
2326;Listed monuments total ;Vlissingen;2017;310
2327;Listed monuments total ;Vlissingen;2018;310
2328;Listed monuments total ;Voerendaal;2013;98
2329;Listed monuments total ;Voerendaal;2014;98
2330;Listed monuments total ;Voerendaal;2015;98
2331;Listed monuments total ;Voerendaal;2016;98
2332;Listed monuments total ;Voerendaal;2017;98
2333;Listed monuments total ;Voerendaal;2018;98
2334;Listed monuments total ;Voorschoten;2013;102
2335;Listed monuments total ;Voorschoten;2014;102
2336;Listed monuments total ;Voorschoten;2015;102
2337;Listed monuments total ;Voorschoten;2016;102
2338;Listed monuments total ;Voorschoten;2017;102
2339;Listed monuments total ;Voorschoten;2018;103
2340;Listed monuments total ;Voorst;2013;166
2341;Listed monuments total ;Voorst;2014;166
2342;Listed monuments total ;Voorst;2015;166
2343;Listed monuments total ;Voorst;2016;166
2344;Listed monuments total ;Voorst;2017;166
2345;Listed monuments total ;Voorst;2018;166
2346;Listed monuments total ;Vught;2013;117
2347;Listed monuments total ;Vught;2014;117
2348;Listed monuments total ;Vught;2015;117
2349;Listed monuments total ;Vught;2016;117
2350;Listed monuments total ;Vught;2017;117
2351;Listed monuments total ;Vught;2018;117
2352;Listed monuments total ;Waadhoeke;2013;435
2353;Listed monuments total ;Waadhoeke;2014;434
2354;Listed monuments total ;Waadhoeke;2015;434
2355;Listed monuments total ;Waadhoeke;2016;433
2356;Listed monuments total ;Waadhoeke;2017;433
2357;Listed monuments total ;Waadhoeke;2018;433
2358;Listed monuments total ;Waalre;2013;27
2359;Listed monuments total ;Waalre;2014;27
2360;Listed monuments total ;Waalre;2015;27
2361;Listed monuments total ;Waalre;2016;27
2362;Listed monuments total ;Waalre;2017;27
2363;Listed monuments total ;Waalre;2018;27
2364;Listed monuments total ;Waalwijk;2013;114
2365;Listed monuments total ;Waalwijk;2014;114
2366;Listed monuments total ;Waalwijk;2015;114
2367;Listed monuments total ;Waalwijk;2016;114
2368;Listed monuments total ;Waalwijk;2017;114
2369;Listed monuments total ;Waalwijk;2018;114
2370;Listed monuments total ;Waddinxveen;2013;6
2371;Listed monuments total ;Waddinxveen;2014;6
2372;Listed monuments total ;Waddinxveen;2015;6
2373;Listed monuments total ;Waddinxveen;2016;6
2374;Listed monuments total ;Waddinxveen;2017;6
2375;Listed monuments total ;Waddinxveen;2018;6
2376;Listed monuments total ;Wageningen;2013;51
2377;Listed monuments total ;Wageningen;2014;51
2378;Listed monuments total ;Wageningen;2015;52
2379;Listed monuments total ;Wageningen;2016;52
2380;Listed monuments total ;Wageningen;2017;52
2381;Listed monuments total ;Wageningen;2018;52
2382;Listed monuments total ;Wassenaar;2013;336
2383;Listed monuments total ;Wassenaar;2014;337
2384;Listed monuments total ;Wassenaar;2015;338
2385;Listed monuments total ;Wassenaar;2016;338
2386;Listed monuments total ;Wassenaar;2017;338
2387;Listed monuments total ;Wassenaar;2018;337
2388;Listed monuments total ;Waterland;2013;317
2389;Listed monuments total ;Waterland;2014;317
2390;Listed monuments total ;Waterland;2015;318
2391;Listed monuments total ;Waterland;2016;318
2392;Listed monuments total ;Waterland;2017;318
2393;Listed monuments total ;Waterland;2018;318
2394;Listed monuments total ;Weert;2013;96
2395;Listed monuments total ;Weert;2014;96
2396;Listed monuments total ;Weert;2015;96
2397;Listed monuments total ;Weert;2016;96
2398;Listed monuments total ;Weert;2017;96
2399;Listed monuments total ;Weert;2018;96
2400;Listed monuments total ;Weesp;2013;225
2401;Listed monuments total ;Weesp;2014;197
2402;Listed monuments total ;Weesp;2015;197
2403;Listed monuments total ;Weesp;2016;197
2404;Listed monuments total ;Weesp;2017;196
2405;Listed monuments total ;Weesp;2018;197
2406;Listed monuments total ;Werkendam;2013;40
2407;Listed monuments total ;Werkendam;2014;40
2408;Listed monuments total ;Werkendam;2015;63
2409;Listed monuments total ;Werkendam;2016;60
2410;Listed monuments total ;Werkendam;2017;60
2411;Listed monuments total ;Werkendam;2018;61
2412;Listed monuments total ;West Maas en Waal;2013;53
2413;Listed monuments total ;West Maas en Waal;2014;53
2414;Listed monuments total ;West Maas en Waal;2015;53
2415;Listed monuments total ;West Maas en Waal;2016;53
2416;Listed monuments total ;West Maas en Waal;2017;53
2417;Listed monuments total ;West Maas en Waal;2018;53
2418;Listed monuments total ;Westerveld;2013;181
2419;Listed monuments total ;Westerveld;2014;181
2420;Listed monuments total ;Westerveld;2015;181
2421;Listed monuments total ;Westerveld;2016;181
2422;Listed monuments total ;Westerveld;2017;181
2423;Listed monuments total ;Westerveld;2018;181
2424;Listed monuments total ;Westervoort;2013;5
2425;Listed monuments total ;Westervoort;2014;5
2426;Listed monuments total ;Westervoort;2015;5
2427;Listed monuments total ;Westervoort;2016;5
2428;Listed monuments total ;Westervoort;2017;5
2429;Listed monuments total ;Westervoort;2018;5
2430;Listed monuments total ;Westerwolde;2013;131
2431;Listed monuments total ;Westerwolde;2014;131
2432;Listed monuments total ;Westerwolde;2015;131
2433;Listed monuments total ;Westerwolde;2016;131
2434;Listed monuments total ;Westerwolde;2017;131
2435;Listed monuments total ;Westerwolde;2018;131
2436;Listed monuments total ;Westland;2013;78
2437;Listed monuments total ;Westland;2014;78
2438;Listed monuments total ;Westland;2015;78
2439;Listed monuments total ;Westland;2016;78
2440;Listed monuments total ;Westland;2017;78
2441;Listed monuments total ;Westland;2018;78
2442;Listed monuments total ;Weststellingwerf;2013;39
2443;Listed monuments total ;Weststellingwerf;2014;39
2444;Listed monuments total ;Weststellingwerf;2015;39
2445;Listed monuments total ;Weststellingwerf;2016;39
2446;Listed monuments total ;Weststellingwerf;2017;39
2447;Listed monuments total ;Weststellingwerf;2018;39
2448;Listed monuments total ;Westvoorne;2013;33
2449;Listed monuments total ;Westvoorne;2014;33
2450;Listed monuments total ;Westvoorne;2015;33
2451;Listed monuments total ;Westvoorne;2016;33
2452;Listed monuments total ;Westvoorne;2017;33
2453;Listed monuments total ;Westvoorne;2018;33
2454;Listed monuments total ;Wierden;2013;30
2455;Listed monuments total ;Wierden;2014;30
2456;Listed monuments total ;Wierden;2015;29
2457;Listed monuments total ;Wierden;2016;29
2458;Listed monuments total ;Wierden;2017;29
2459;Listed monuments total ;Wierden;2018;29
2460;Listed monuments total ;Wijchen;2013;96
2461;Listed monuments total ;Wijchen;2014;96
2462;Listed monuments total ;Wijchen;2015;96
2463;Listed monuments total ;Wijchen;2016;96
2464;Listed monuments total ;Wijchen;2017;96
2465;Listed monuments total ;Wijchen;2018;96
2466;Listed monuments total ;Wijdemeren;2013;292
2467;Listed monuments total ;Wijdemeren;2014;289
2468;Listed monuments total ;Wijdemeren;2015;291
2469;Listed monuments total ;Wijdemeren;2016;291
2470;Listed monuments total ;Wijdemeren;2017;292
2471;Listed monuments total ;Wijdemeren;2018;290
2472;Listed monuments total ;Wijk bij Duurstede;2013;162
2473;Listed monuments total ;Wijk bij Duurstede;2014;162
2474;Listed monuments total ;Wijk bij Duurstede;2015;162
2475;Listed monuments total ;Wijk bij Duurstede;2016;169
2476;Listed monuments total ;Wijk bij Duurstede;2017;169
2477;Listed monuments total ;Wijk bij Duurstede;2018;170
2478;Listed monuments total ;Winsum;2013;154
2479;Listed monuments total ;Winsum;2014;154
2480;Listed monuments total ;Winsum;2015;154
2481;Listed monuments total ;Winsum;2016;154
2482;Listed monuments total ;Winsum;2017;154
2483;Listed monuments total ;Winsum;2018;154
2484;Listed monuments total ;Winterswijk;2013;80
2485;Listed monuments total ;Winterswijk;2014;80
2486;Listed monuments total ;Winterswijk;2015;80
2487;Listed monuments total ;Winterswijk;2016;80
2488;Listed monuments total ;Winterswijk;2017;80
2489;Listed monuments total ;Winterswijk;2018;80
2490;Listed monuments total ;Woensdrecht;2013;47
2491;Listed monuments total ;Woensdrecht;2014;47
2492;Listed monuments total ;Woensdrecht;2015;47
2493;Listed monuments total ;Woensdrecht;2016;48
2494;Listed monuments total ;Woensdrecht;2017;48
2495;Listed monuments total ;Woensdrecht;2018;48
2496;Listed monuments total ;Woerden;2013;109
2497;Listed monuments total ;Woerden;2014;109
2498;Listed monuments total ;Woerden;2015;109
2499;Listed monuments total ;Woerden;2016;109
2500;Listed monuments total ;Woerden;2017;109
2501;Listed monuments total ;Woerden;2018;109
2502;Listed monuments total ;De Wolden;2013;127
2503;Listed monuments total ;De Wolden;2014;127
2504;Listed monuments total ;De Wolden;2015;122
2505;Listed monuments total ;De Wolden;2016;122
2506;Listed monuments total ;De Wolden;2017;122
2507;Listed monuments total ;De Wolden;2018;122
2508;Listed monuments total ;Wormerland;2013;33
2509;Listed monuments total ;Wormerland;2014;33
2510;Listed monuments total ;Wormerland;2015;33
2511;Listed monuments total ;Wormerland;2016;33
2512;Listed monuments total ;Wormerland;2017;33
2513;Listed monuments total ;Wormerland;2018;33
2514;Listed monuments total ;Woudenberg;2013;55
2515;Listed monuments total ;Woudenberg;2014;55
2516;Listed monuments total ;Woudenberg;2015;55
2517;Listed monuments total ;Woudenberg;2016;55
2518;Listed monuments total ;Woudenberg;2017;55
2519;Listed monuments total ;Woudenberg;2018;55
2520;Listed monuments total ;Woudrichem;2013;107
2521;Listed monuments total ;Woudrichem;2014;107
2522;Listed monuments total ;Woudrichem;2015;116
2523;Listed monuments total ;Woudrichem;2016;114
2524;Listed monuments total ;Woudrichem;2017;114
2525;Listed monuments total ;Woudrichem;2018;113
2526;Listed monuments total ;Zaanstad;2013;276
2527;Listed monuments total ;Zaanstad;2014;276
2528;Listed monuments total ;Zaanstad;2015;276
2529;Listed monuments total ;Zaanstad;2016;276
2530;Listed monuments total ;Zaanstad;2017;276
2531;Listed monuments total ;Zaanstad;2018;276
2532;Listed monuments total ;Zaltbommel;2013;236
2533;Listed monuments total ;Zaltbommel;2014;236
2534;Listed monuments total ;Zaltbommel;2015;246
2535;Listed monuments total ;Zaltbommel;2016;244
2536;Listed monuments total ;Zaltbommel;2017;244
2537;Listed monuments total ;Zaltbommel;2018;244
2538;Listed monuments total ;Zandvoort;2013;12
2539;Listed monuments total ;Zandvoort;2014;12
2540;Listed monuments total ;Zandvoort;2015;12
2541;Listed monuments total ;Zandvoort;2016;12
2542;Listed monuments total ;Zandvoort;2017;12
2543;Listed monuments total ;Zandvoort;2018;12
2544;Listed monuments total ;Zederik;2013;104
2545;Listed monuments total ;Zederik;2014;104
2546;Listed monuments total ;Zederik;2015;102
2547;Listed monuments total ;Zederik;2016;102
2548;Listed monuments total ;Zederik;2017;102
