ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
146;Gelderland (PV);2008;1340871;886144;276119;132982;101846;11635;10085;8591;825;143137;129342;13795;79110;99498;45880;50670;2339;609;  02  ;  25  ;      ;      ;Gelderland                              ;;
147;Gelderland (PV);2009;1375209;902215;282885;135704;104296;11510;10251;8924;723;147181;132687;14494;81595;108514;51320;54189;2581;424;  02  ;  25  ;      ;      ;Gelderland                              ;;
148;Gelderland (PV);2010;1401885;915875;285217;135367;104617;11158;9753;9097;742;149850;135229;14621;83638;117155;57067;56847;2801;440;  02  ;  25  ;      ;      ;Gelderland                              ;;
149;Gelderland (PV);2011;1423253;928048;285141;132960;102484;10819;9854;8899;904;152181;137421;14760;85032;125032;63315;58287;2950;480;  02  ;  25  ;      ;      ;Gelderland                              ;;
150;Gelderland (PV);2012;1443555;942902;286131;131912;101777;10580;9780;8867;908;154219;139488;14731;86159;128363;67732;57089;3067;475;  02  ;  25  ;      ;      ;Gelderland                              ;;
151;Gelderland (PV);2013;1454691;951498;286073;130203;100447;10364;9776;8785;831;155870;140977;14893;86682;130438;71625;55298;3021;494;  02  ;  25  ;      ;      ;Gelderland                              ;;
152;Gelderland (PV);2014;1456631;954328;284337;127814;98674;10061;9962;8628;489;156523;141716;14807;86371;131595;75006;53190;2897;502;  02  ;  25  ;      ;      ;Gelderland                              ;;
153;Gelderland (PV);2015;1467127;961866;286421;128514;99495;9840;10091;8593;495;157907;143044;14863;85570;133270;77884;52025;2831;530;  02  ;  25  ;      ;      ;Gelderland                              ;;
154;Gelderland (PV);2016;1488516;976086;291443;130677;101275;9876;10637;8393;496;160766;144806;15960;85256;135731;81021;51416;2740;554;  02  ;  25  ;      ;      ;Gelderland                              ;;
155;Gelderland (PV);2017;1514412;992120;298719;134653;104734;9983;10973;8478;485;164066;147185;16881;85317;138256;84046;50928;2698;584;  02  ;  25  ;      ;      ;Gelderland                              ;;
156;Gelderland (PV);2018;1546699;1011151;307253;139773;109221;10107;11452;8512;481;167480;149638;17842;85893;142402;88088;51046;2645;623;  02  ;  25  ;      ;      ;Gelderland                              ;;
157;Gelderland (PV);2019;1578361;1031386;315252;143896;112365;10215;12302;8530;484;171356;151595;19761;86342;145381;91469;50762;2506;644;  02  ;  25  ;      ;      ;Gelderland                              ;;
158;Gelderland (PV);2020;1607217;1048001;321807;146948;115118;10241;12645;8490;454;174859;154329;20530;88268;149141;94263;51742;2462;674;  02  ;  25  ;      ;      ;Gelderland                              ;;
159;Gelderland (PV);2021;1642581;1067820;326337;149180;117685;10130;12562;8394;409;177157;156162;20995;91097;157327;101719;52514;2445;649;    02;    25;      ;      ;Gelderland                              ;;
160;Gelderland (PV);2022;1679797;1087146;334346;154155;122051;10193;13060;8409;442;180191;160447;19744;93562;164743;106131;55410;2536;666;      ;  25  ;02    ;      ;      Gelderland                        ;;
161;Utrecht (PV);2000;555393;463917;64012;64012;50389;6512;3578;2232;1301;0;0;0;27464;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
162;Utrecht (PV);2001;578101;481080;68254;68254;54530;6476;3575;2381;1292;0;0;0;28767;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
163;Utrecht (PV);2002;608916;506265;71999;71999;57846;6549;3831;2565;1208;0;0;0;30652;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
164;Utrecht (PV);2003;623571;517254;73329;73329;59335;6364;3788;2804;1038;0;0;0;32988;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
165;Utrecht (PV);2004;683560;523174;126100;74617;60642;6217;3949;2888;921;51483;45879;5604;34286;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
166;Utrecht (PV);2005;701257;533292;132333;77195;63403;6199;4076;3034;483;55138;49443;5695;35632;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
167;Utrecht (PV);2006;718849;546830;135545;78293;64480;6165;3934;3237;477;57252;51779;5473;36474;0;0;0;0;0;  03  ;  26  ;      ;      ;Utrecht                                 ;;
168;Utrecht (PV);2007;772622;552925;136737;77486;63245;6209;4166;3390;476;59251;53663;5588;37532;45428;21365;22916;848;299;  03  ;  26  ;      ;      ;Utrecht                                 ;;
169;Utrecht (PV);2008;796865;567160;140052;78923;64321;6245;4319;3561;477;61129;55199;5930;38713;50940;23957;25691;965;327;  03  ;  26  ;      ;      ;Utrecht                                 ;;
170;Utrecht (PV);2009;825152;584726;143655;81118;66607;6024;4156;3738;593;62537;56492;6045;39989;56782;26952;28538;1043;249;  03  ;  26  ;      ;      ;Utrecht                                 ;;
171;Utrecht (PV);2010;838186;590447;144222;80668;65887;5973;4052;3821;935;63554;57589;5965;41284;62233;29987;30888;1100;258;  03  ;  26  ;      ;      ;Utrecht                                 ;;
172;Utrecht (PV);2011;850732;597890;144577;80261;65646;5849;4081;3750;935;64316;58300;6016;42158;66107;32624;32072;1129;282;  03  ;  26  ;      ;      ;Utrecht                                 ;;
173;Utrecht (PV);2012;858942;606087;142551;77401;62952;5577;4189;3754;929;65150;58911;6239;42693;67611;34313;31904;1109;285;  03  ;  26  ;      ;      ;Utrecht                                 ;;
174;Utrecht (PV);2013;878361;621952;144797;78992;64829;5269;4302;3748;844;65805;59203;6602;42877;68735;35722;31585;1136;292;  03  ;  26  ;      ;      ;Utrecht                                 ;;
175;Utrecht (PV);2014;879056;623482;143104;76798;62822;5036;4303;3712;925;66306;59631;6675;42899;69571;36904;31222;1133;312;  03  ;  26  ;      ;      ;Utrecht                                 ;;
176;Utrecht (PV);2015;889863;632138;143789;77504;64090;4850;3958;3672;934;66285;59815;6470;42856;71080;38535;31104;1115;326;  03  ;  26  ;      ;      ;Utrecht                                 ;;
177;Utrecht (PV);2016;903451;642013;145939;79155;65924;4761;3909;3634;927;66784;60245;6539;43107;72392;40025;30894;1101;372;  03  ;  26  ;      ;      ;Utrecht                                 ;;
178;Utrecht (PV);2017;915390;650069;147764;80969;67869;4567;3968;3649;916;66795;60453;6342;43468;74089;42058;30574;1068;389;  03  ;  26  ;      ;      ;Utrecht                                 ;;
179;Utrecht (PV);2018;937147;664987;151357;83959;70761;4520;4078;3676;924;67398;60868;6530;44004;76799;44895;30402;1090;412;  03  ;  26  ;      ;      ;Utrecht                                 ;;
180;Utrecht (PV);2019;983879;695976;162299;90883;76702;4796;4444;3872;1069;71416;64328;7088;45683;79921;47269;31093;1133;426;  03  ;  26  ;      ;      ;Utrecht                                 ;;
181;Utrecht (PV);2020;1011981;716170;167805;95273;80792;4930;4595;3878;1078;72532;65315;7217;46535;81471;48308;31540;1201;422;  03  ;  26  ;      ;      ;Utrecht                                 ;;
182;Utrecht (PV);2021;1030207;728384;169690;96994;82784;4892;4564;3839;915;72696;65287;7409;47928;84205;50320;32256;1211;418;    03;    26;      ;      ;Utrecht                                 ;;
183;Utrecht (PV);2022;1051701;742706;174604;100648;86085;4943;4805;3864;951;73956;66355;7601;48754;85637;50629;33264;1317;427;      ;  26  ;03    ;      ;      Utrecht                           ;;
184;Noord-Holland (PV);2000;1163380;968149;133399;133399;111612;10282;4779;4677;2049;0;0;0;61832;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
185;Noord-Holland (PV);2001;1203499;996375;141666;141666;118759;10254;5097;5223;2333;0;0;0;65458;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
186;Noord-Holland (PV);2002;1235877;1018123;148246;148246;124417;10255;5265;5800;2509;0;0;0;69508;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
187;Noord-Holland (PV);2003;1259011;1031413;152735;152735;128529;10139;5265;6264;2538;0;0;0;74863;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
188;Noord-Holland (PV);2004;1328788;1007214;243389;150242;125940;9737;5279;6594;2692;93147;85758;7389;78185;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
189;Noord-Holland (PV);2005;1349705;1015263;253119;152360;127025;9444;5424;6957;3510;100759;92855;7904;81323;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
190;Noord-Holland (PV);2006;1361694;1025069;252966;147822;121830;9143;5628;7625;3596;105144;96919;8225;83659;0;0;0;0;0;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
191;Noord-Holland (PV);2007;1499099;1044088;256329;147135;120339;9077;6135;8167;3417;109194;100642;8552;86209;112473;41681;67926;2083;783;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
192;Noord-Holland (PV);2008;1569741;1084120;266736;154020;126273;9008;6485;8455;3799;112716;103600;9116;89124;129761;48183;78331;2320;927;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
193;Noord-Holland (PV);2009;1614752;1100253;271468;155469;126338;9175;6892;8942;4122;115999;106211;9788;92615;150416;57892;89211;2519;794;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
194;Noord-Holland (PV);2010;1638497;1103174;271010;153020;124288;8757;6752;9195;4028;117990;108019;9971;95400;168913;68972;96477;2631;833;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
195;Noord-Holland (PV);2011;1663370;1113538;268509;149057;120801;8403;6632;9196;4025;119452;109470;9982;97591;183732;79923;100181;2723;905;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
196;Noord-Holland (PV);2012;1680650;1123548;266711;146325;118434;8224;6687;9010;3970;120386;110228;10158;99516;190875;88829;98319;2769;958;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
197;Noord-Holland (PV);2013;1692508;1132203;263613;142544;115321;8039;6785;8869;3530;121069;110982;10087;100736;195956;95747;96416;2809;984;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
198;Noord-Holland (PV);2014;1697781;1135950;260470;139098;112440;7792;7023;8734;3109;121372;111141;10231;101444;199917;101686;94446;2785;1000;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
199;Noord-Holland (PV);2015;1708771;1140432;261565;139780;113480;7775;7210;8578;2737;121785;111219;10566;101829;204945;107479;93665;2762;1039;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
200;Noord-Holland (PV);2016;1741909;1164058;264977;142517;116218;7621;7585;8450;2643;122460;111362;11098;102402;210472;114297;92419;2682;1074;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
201;Noord-Holland (PV);2017;1770225;1181698;270465;146157;119400;7730;8021;8245;2761;124308;112135;12173;103184;214878;120595;90622;2536;1125;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
202;Noord-Holland (PV);2018;1796371;1199410;275676;149884;122769;7858;8524;7931;2802;125792;112993;12799;104221;217064;125775;87653;2509;1127;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
203;Noord-Holland (PV);2019;1811301;1213797;278709;153278;126312;7873;8749;7834;2510;125431;112192;13239;104649;214146;126231;84354;2430;1131;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
204;Noord-Holland (PV);2020;1832288;1233058;282861;156322;129172;7943;8952;7662;2593;126539;112775;13764;106637;209732;119813;86230;2606;1083;  03  ;  27  ;      ;      ;Noord-Holland                           ;;
205;Noord-Holland (PV);2021;1855464;1250757;284027;157703;131012;7746;8795;7566;2584;126324;112322;14002;108697;211983;118930;88772;3264;1017;    03;    27;      ;      ;Noord-Holland                           ;;
206;Noord-Holland (PV);2022;1894620;1278372;290821;161260;134548;7571;9098;7522;2521;129561;113142;16419;109680;215747;119201;91970;3512;1064;      ;  27  ;03    ;      ;      Noord-Holland                     ;;
207;Zuid-Holland (PV);2000;1531093;1280942;182362;182362;144830;16776;12427;5852;2477;0;0;0;67789;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
208;Zuid-Holland (PV);2001;1585243;1320246;193356;193356;155269;16678;12906;6107;2396;0;0;0;71641;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
209;Zuid-Holland (PV);2002;1610786;1338773;197420;197420;159424;16285;12925;6412;2374;0;0;0;74593;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
210;Zuid-Holland (PV);2003;1648980;1368102;200846;200846;162272;16162;13238;6870;2304;0;0;0;80032;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
211;Zuid-Holland (PV);2004;1804548;1377291;343414;200411;162376;15606;13186;7132;2111;143003;109731;33272;83843;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
212;Zuid-Holland (PV);2005;1796224;1359420;349601;196629;159029;14965;13390;7333;1912;152972;118611;34361;87203;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
213;Zuid-Holland (PV);2006;1802909;1362377;350435;190310;152692;14455;13582;7891;1690;160125;124372;35753;90097;0;0;0;0;0;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
214;Zuid-Holland (PV);2007;1976916;1384971;354404;189452;150445;14594;14483;8384;1546;164952;128829;36123;92912;144629;63722;77053;2644;1210;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
215;Zuid-Holland (PV);2008;2033533;1411515;361773;192190;152666;14165;15100;8795;1464;169583;132492;37091;96182;164063;72721;87048;3020;1274;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
216;Zuid-Holland (PV);2009;2087416;1433158;368887;194709;154282;14211;15484;9278;1454;174178;136061;38117;99859;185512;83805;97737;3265;705;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
217;Zuid-Holland (PV);2010;2128063;1449910;369175;192715;153208;13811;14679;9485;1532;176460;138705;37755;103037;205941;95347;106377;3453;764;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
218;Zuid-Holland (PV);2011;2166940;1471732;366062;189187;150561;13303;14447;9447;1429;176875;140384;36491;105526;223620;106695;112608;3516;801;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
219;Zuid-Holland (PV);2012;2200709;1496557;364090;186922;148777;12829;14453;9469;1394;177168;142097;35071;107212;232850;115666;112937;3421;826;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
220;Zuid-Holland (PV);2013;2201301;1495299;357385;181011;144017;12259;14225;9177;1333;176374;141958;34416;108702;239915;123834;111837;3363;881;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
221;Zuid-Holland (PV);2014;2204591;1496555;354277;178161;141601;11821;14338;9159;1242;176116;142378;33738;108935;244824;130794;109853;3264;913;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
222;Zuid-Holland (PV);2015;2213599;1500508;354138;177103;141348;11453;14090;8976;1236;177035;141828;35207;108940;250013;137444;108459;3175;935;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
223;Zuid-Holland (PV);2016;2241727;1518339;357678;178406;142665;11133;14407;8856;1345;179272;142159;37113;109558;256152;144225;107837;3104;986;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
224;Zuid-Holland (PV);2017;2279915;1543009;362737;181839;146160;10955;14673;8731;1320;180898;142600;38298;110892;263277;152267;106981;3003;1026;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
225;Zuid-Holland (PV);2018;2326668;1570941;371543;186992;151034;10924;14988;8694;1352;184551;144063;40488;112555;271629;162816;104849;2907;1057;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
226;Zuid-Holland (PV);2019;2339825;1579739;373855;189484;153865;10513;15265;8523;1318;184371;142135;42236;112521;273710;169842;100128;2751;989;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
227;Zuid-Holland (PV);2020;2386517;1607952;382231;194866;159113;10321;15537;8547;1348;187365;144087;43278;116454;279880;177036;99099;2729;1016;  03  ;  28  ;      ;      ;Zuid-Holland                            ;;
228;Zuid-Holland (PV);2021;2423380;1632513;383654;197005;161502;10153;15623;8556;1171;186649;143534;43115;120232;286981;185707;97608;2713;953;    03;    28;      ;      ;Zuid-Holland                            ;;
