ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
9508;Totaal deelnemers;0;2;1;Totaal uitstroom;0;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9509;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9510;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9511;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9512;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9513;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9514;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9515;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9516;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9517;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9518;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9519;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9520;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9521;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9522;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9523;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9524;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9525;Totaal deelnemers;0;2;1;Totaal uitstroom;0;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9526;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9527;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9528;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9529;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9530;Totaal deelnemers;0;2;1;Totaal uitstroom;6;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9531;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9532;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9533;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9534;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9535;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9536;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9537;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9538;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9539;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9540;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9541;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9542;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9543;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9544;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9545;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9546;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9547;Totaal deelnemers;0;2;1;Totaal uitstroom;6;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9548;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9549;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9550;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9551;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9552;Totaal deelnemers;0;2;1;Totaal uitstroom;1;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9553;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9554;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9555;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9556;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9557;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9558;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9559;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9560;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9561;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9562;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9563;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9564;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9565;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9566;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9567;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9568;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9569;Totaal deelnemers;0;2;1;Totaal uitstroom;1;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9570;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9571;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9572;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9573;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9574;Totaal deelnemers;0;2;1;Totaal uitstroom;2;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9575;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9576;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9577;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9578;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9579;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9580;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9581;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9582;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9583;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9584;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9585;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9586;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9587;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9588;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9589;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9590;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9591;Totaal deelnemers;0;2;1;Totaal uitstroom;2;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9592;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9593;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9594;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9595;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9596;Totaal deelnemers;0;2;1;Totaal uitstroom;3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9597;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9598;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9599;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9600;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9601;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9602;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9603;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9604;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9605;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9606;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9607;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9608;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9609;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9610;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9611;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9612;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9613;Totaal deelnemers;0;2;1;Totaal uitstroom;3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9614;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9615;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9616;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9617;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9618;Totaal deelnemers;0;2;1;Totaal uitstroom;4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9619;Totaal deelnemers;0;2;1;Totaal uitstroom;4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
