ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
4597;Totaal mannen en vrouwen;92 jaar;2062;87378
4598;Totaal mannen en vrouwen;92 jaar;2063;86759
4599;Totaal mannen en vrouwen;92 jaar;2064;84552
4600;Totaal mannen en vrouwen;92 jaar;2065;81900
4601;Totaal mannen en vrouwen;92 jaar;2066;76859
4602;Totaal mannen en vrouwen;92 jaar;2067;75367
4603;Totaal mannen en vrouwen;92 jaar;2068;73407
4604;Totaal mannen en vrouwen;92 jaar;2069;74113
4605;Totaal mannen en vrouwen;92 jaar;2070;74587
4606;Totaal mannen en vrouwen;93 jaar;2022;15904
4607;Totaal mannen en vrouwen;93 jaar;2023;16123
4608;Totaal mannen en vrouwen;93 jaar;2024;17380
4609;Totaal mannen en vrouwen;93 jaar;2025;17672
4610;Totaal mannen en vrouwen;93 jaar;2026;18462
4611;Totaal mannen en vrouwen;93 jaar;2027;18501
4612;Totaal mannen en vrouwen;93 jaar;2028;19412
4613;Totaal mannen en vrouwen;93 jaar;2029;20110
4614;Totaal mannen en vrouwen;93 jaar;2030;20980
4615;Totaal mannen en vrouwen;93 jaar;2031;21569
4616;Totaal mannen en vrouwen;93 jaar;2032;23480
4617;Totaal mannen en vrouwen;93 jaar;2033;24423
4618;Totaal mannen en vrouwen;93 jaar;2034;25748
4619;Totaal mannen en vrouwen;93 jaar;2035;25567
4620;Totaal mannen en vrouwen;93 jaar;2036;27272
4621;Totaal mannen en vrouwen;93 jaar;2037;30025
4622;Totaal mannen en vrouwen;93 jaar;2038;32143
4623;Totaal mannen en vrouwen;93 jaar;2039;31277
4624;Totaal mannen en vrouwen;93 jaar;2040;44674
4625;Totaal mannen en vrouwen;93 jaar;2041;44041
4626;Totaal mannen en vrouwen;93 jaar;2042;42519
4627;Totaal mannen en vrouwen;93 jaar;2043;42035
4628;Totaal mannen en vrouwen;93 jaar;2044;42252
4629;Totaal mannen en vrouwen;93 jaar;2045;42774
4630;Totaal mannen en vrouwen;93 jaar;2046;45127
4631;Totaal mannen en vrouwen;93 jaar;2047;45832
4632;Totaal mannen en vrouwen;93 jaar;2048;47382
4633;Totaal mannen en vrouwen;93 jaar;2049;48998
4634;Totaal mannen en vrouwen;93 jaar;2050;51009
4635;Totaal mannen en vrouwen;93 jaar;2051;52913
4636;Totaal mannen en vrouwen;93 jaar;2052;54941
4637;Totaal mannen en vrouwen;93 jaar;2053;57393
4638;Totaal mannen en vrouwen;93 jaar;2054;58731
4639;Totaal mannen en vrouwen;93 jaar;2055;61605
4640;Totaal mannen en vrouwen;93 jaar;2056;63140
4641;Totaal mannen en vrouwen;93 jaar;2057;65394
4642;Totaal mannen en vrouwen;93 jaar;2058;67469
4643;Totaal mannen en vrouwen;93 jaar;2059;67394
4644;Totaal mannen en vrouwen;93 jaar;2060;67626
4645;Totaal mannen en vrouwen;93 jaar;2061;68499
4646;Totaal mannen en vrouwen;93 jaar;2062;70218
4647;Totaal mannen en vrouwen;93 jaar;2063;74513
4648;Totaal mannen en vrouwen;93 jaar;2064;74096
4649;Totaal mannen en vrouwen;93 jaar;2065;72313
4650;Totaal mannen en vrouwen;93 jaar;2066;70150
4651;Totaal mannen en vrouwen;93 jaar;2067;65922
4652;Totaal mannen en vrouwen;93 jaar;2068;64730
4653;Totaal mannen en vrouwen;93 jaar;2069;63132
4654;Totaal mannen en vrouwen;93 jaar;2070;63819
4655;Totaal mannen en vrouwen;94 jaar;2022;11734
4656;Totaal mannen en vrouwen;94 jaar;2023;12338
4657;Totaal mannen en vrouwen;94 jaar;2024;12586
4658;Totaal mannen en vrouwen;94 jaar;2025;13586
4659;Totaal mannen en vrouwen;94 jaar;2026;13833
4660;Totaal mannen en vrouwen;94 jaar;2027;14470
4661;Totaal mannen en vrouwen;94 jaar;2028;14521
4662;Totaal mannen en vrouwen;94 jaar;2029;15256
4663;Totaal mannen en vrouwen;94 jaar;2030;15826
4664;Totaal mannen en vrouwen;94 jaar;2031;16536
4665;Totaal mannen en vrouwen;94 jaar;2032;17027
4666;Totaal mannen en vrouwen;94 jaar;2033;18564
4667;Totaal mannen en vrouwen;94 jaar;2034;19346
4668;Totaal mannen en vrouwen;94 jaar;2035;20430
4669;Totaal mannen en vrouwen;94 jaar;2036;20322
4670;Totaal mannen en vrouwen;94 jaar;2037;21717
4671;Totaal mannen en vrouwen;94 jaar;2038;23953
4672;Totaal mannen en vrouwen;94 jaar;2039;25691
4673;Totaal mannen en vrouwen;94 jaar;2040;25044
4674;Totaal mannen en vrouwen;94 jaar;2041;35831
4675;Totaal mannen en vrouwen;94 jaar;2042;35389
4676;Totaal mannen en vrouwen;94 jaar;2043;34223
4677;Totaal mannen en vrouwen;94 jaar;2044;33896
4678;Totaal mannen en vrouwen;94 jaar;2045;34132
4679;Totaal mannen en vrouwen;94 jaar;2046;34612
4680;Totaal mannen en vrouwen;94 jaar;2047;36583
4681;Totaal mannen en vrouwen;94 jaar;2048;37220
4682;Totaal mannen en vrouwen;94 jaar;2049;38545
4683;Totaal mannen en vrouwen;94 jaar;2050;39932
4684;Totaal mannen en vrouwen;94 jaar;2051;41637
4685;Totaal mannen en vrouwen;94 jaar;2052;43265
4686;Totaal mannen en vrouwen;94 jaar;2053;44996
4687;Totaal mannen en vrouwen;94 jaar;2054;47082
4688;Totaal mannen en vrouwen;94 jaar;2055;48259
4689;Totaal mannen en vrouwen;94 jaar;2056;50702
4690;Totaal mannen en vrouwen;94 jaar;2057;52048
4691;Totaal mannen en vrouwen;94 jaar;2058;53987
4692;Totaal mannen en vrouwen;94 jaar;2059;55787
4693;Totaal mannen en vrouwen;94 jaar;2060;55809
4694;Totaal mannen en vrouwen;94 jaar;2061;56092
4695;Totaal mannen en vrouwen;94 jaar;2062;56901
4696;Totaal mannen en vrouwen;94 jaar;2063;58421
4697;Totaal mannen en vrouwen;94 jaar;2064;62086
4698;Totaal mannen en vrouwen;94 jaar;2065;61833
4699;Totaal mannen en vrouwen;94 jaar;2066;60433
4700;Totaal mannen en vrouwen;94 jaar;2067;58718
4701;Totaal mannen en vrouwen;94 jaar;2068;55258
4702;Totaal mannen en vrouwen;94 jaar;2069;54335
4703;Totaal mannen en vrouwen;94 jaar;2070;53068
4704;Totaal mannen en vrouwen;95 jaar;2022;8737
4705;Totaal mannen en vrouwen;95 jaar;2023;8839
4706;Totaal mannen en vrouwen;95 jaar;2024;9364
4707;Totaal mannen en vrouwen;95 jaar;2025;9563
4708;Totaal mannen en vrouwen;95 jaar;2026;10336
4709;Totaal mannen en vrouwen;95 jaar;2027;10537
4710;Totaal mannen en vrouwen;95 jaar;2028;11036
4711;Totaal mannen en vrouwen;95 jaar;2029;11090
4712;Totaal mannen en vrouwen;95 jaar;2030;11667
4713;Totaal mannen en vrouwen;95 jaar;2031;12120
4714;Totaal mannen en vrouwen;95 jaar;2032;12684
4715;Totaal mannen en vrouwen;95 jaar;2033;13082
4716;Totaal mannen en vrouwen;95 jaar;2034;14286
4717;Totaal mannen en vrouwen;95 jaar;2035;14917
4718;Totaal mannen en vrouwen;95 jaar;2036;15779
4719;Totaal mannen en vrouwen;95 jaar;2037;15724
4720;Totaal mannen en vrouwen;95 jaar;2038;16835
4721;Totaal mannen en vrouwen;95 jaar;2039;18602
4722;Totaal mannen en vrouwen;95 jaar;2040;19989
4723;Totaal mannen en vrouwen;95 jaar;2041;19521
4724;Totaal mannen en vrouwen;95 jaar;2042;27976
4725;Totaal mannen en vrouwen;95 jaar;2043;27682
4726;Totaal mannen en vrouwen;95 jaar;2044;26815
4727;Totaal mannen en vrouwen;95 jaar;2045;26609
4728;Totaal mannen en vrouwen;95 jaar;2046;26843
4729;Totaal mannen en vrouwen;95 jaar;2047;27267
4730;Totaal mannen en vrouwen;95 jaar;2048;28873
4731;Totaal mannen en vrouwen;95 jaar;2049;29427
4732;Totaal mannen en vrouwen;95 jaar;2050;30528
4733;Totaal mannen en vrouwen;95 jaar;2051;31685
4734;Totaal mannen en vrouwen;95 jaar;2052;33092
4735;Totaal mannen en vrouwen;95 jaar;2053;34445
4736;Totaal mannen en vrouwen;95 jaar;2054;35882
4737;Totaal mannen en vrouwen;95 jaar;2055;37609
4738;Totaal mannen en vrouwen;95 jaar;2056;38613
4739;Totaal mannen en vrouwen;95 jaar;2057;40635
4740;Totaal mannen en vrouwen;95 jaar;2058;41780
4741;Totaal mannen en vrouwen;95 jaar;2059;43402
4742;Totaal mannen en vrouwen;95 jaar;2060;44922
4743;Totaal mannen en vrouwen;95 jaar;2061;45010
4744;Totaal mannen en vrouwen;95 jaar;2062;45312
4745;Totaal mannen en vrouwen;95 jaar;2063;46036
4746;Totaal mannen en vrouwen;95 jaar;2064;47342
4747;Totaal mannen en vrouwen;95 jaar;2065;50387
4748;Totaal mannen en vrouwen;95 jaar;2066;50261
4749;Totaal mannen en vrouwen;95 jaar;2067;49197
4750;Totaal mannen en vrouwen;95 jaar;2068;47878
4751;Totaal mannen en vrouwen;95 jaar;2069;45123
4752;Totaal mannen en vrouwen;95 jaar;2070;44432
4753;Totaal mannen en vrouwen;96 jaar;2022;6169
4754;Totaal mannen en vrouwen;96 jaar;2023;6370
4755;Totaal mannen en vrouwen;96 jaar;2024;6493
4756;Totaal mannen en vrouwen;96 jaar;2025;6889
4757;Totaal mannen en vrouwen;96 jaar;2026;7042
4758;Totaal mannen en vrouwen;96 jaar;2027;7622
4759;Totaal mannen en vrouwen;96 jaar;2028;7779
4760;Totaal mannen en vrouwen;96 jaar;2029;8158
4761;Totaal mannen en vrouwen;96 jaar;2030;8209
4762;Totaal mannen en vrouwen;96 jaar;2031;8648
4763;Totaal mannen en vrouwen;96 jaar;2032;8996
4764;Totaal mannen en vrouwen;96 jaar;2033;9431
4765;Totaal mannen en vrouwen;96 jaar;2034;9743
4766;Totaal mannen en vrouwen;96 jaar;2035;10657
4767;Totaal mannen en vrouwen;96 jaar;2036;11150
4768;Totaal mannen en vrouwen;96 jaar;2037;11815
4769;Totaal mannen en vrouwen;96 jaar;2038;11795
4770;Totaal mannen en vrouwen;96 jaar;2039;12651
4771;Totaal mannen en vrouwen;96 jaar;2040;14004
4772;Totaal mannen en vrouwen;96 jaar;2041;15076
4773;Totaal mannen en vrouwen;96 jaar;2042;14750
4774;Totaal mannen en vrouwen;96 jaar;2043;21173
4775;Totaal mannen en vrouwen;96 jaar;2044;20990
4776;Totaal mannen en vrouwen;96 jaar;2045;20367
4777;Totaal mannen en vrouwen;96 jaar;2046;20247
4778;Totaal mannen en vrouwen;96 jaar;2047;20462
4779;Totaal mannen en vrouwen;96 jaar;2048;20822
4780;Totaal mannen en vrouwen;96 jaar;2049;22089
4781;Totaal mannen en vrouwen;96 jaar;2050;22553
4782;Totaal mannen en vrouwen;96 jaar;2051;23437
4783;Totaal mannen en vrouwen;96 jaar;2052;24371
4784;Totaal mannen en vrouwen;96 jaar;2053;25493
4785;Totaal mannen en vrouwen;96 jaar;2054;26582
4786;Totaal mannen en vrouwen;96 jaar;2055;27737
4787;Totaal mannen en vrouwen;96 jaar;2056;29122
4788;Totaal mannen en vrouwen;96 jaar;2057;29949
4789;Totaal mannen en vrouwen;96 jaar;2058;31569
4790;Totaal mannen en vrouwen;96 jaar;2059;32511
4791;Totaal mannen en vrouwen;96 jaar;2060;33826
4792;Totaal mannen en vrouwen;96 jaar;2061;35067
4793;Totaal mannen en vrouwen;96 jaar;2062;35190
4794;Totaal mannen en vrouwen;96 jaar;2063;35485
4795;Totaal mannen en vrouwen;96 jaar;2064;36108
4796;Totaal mannen en vrouwen;96 jaar;2065;37193
4797;Totaal mannen en vrouwen;96 jaar;2066;39646
4798;Totaal mannen en vrouwen;96 jaar;2067;39609
4799;Totaal mannen en vrouwen;96 jaar;2068;38830
4800;Totaal mannen en vrouwen;96 jaar;2069;37851
4801;Totaal mannen en vrouwen;96 jaar;2070;35725
4802;Totaal mannen en vrouwen;97 jaar;2022;4337
4803;Totaal mannen en vrouwen;97 jaar;2023;4338
4804;Totaal mannen en vrouwen;97 jaar;2024;4517
4805;Totaal mannen en vrouwen;97 jaar;2025;4608
4806;Totaal mannen en vrouwen;97 jaar;2026;4896
4807;Totaal mannen en vrouwen;97 jaar;2027;5010
4808;Totaal mannen en vrouwen;97 jaar;2028;5428
4809;Totaal mannen en vrouwen;97 jaar;2029;5547
4810;Totaal mannen en vrouwen;97 jaar;2030;5824
4811;Totaal mannen en vrouwen;97 jaar;2031;5869
4812;Totaal mannen en vrouwen;97 jaar;2032;6191
4813;Totaal mannen en vrouwen;97 jaar;2033;6450
4814;Totaal mannen en vrouwen;97 jaar;2034;6772
4815;Totaal mannen en vrouwen;97 jaar;2035;7008
4816;Totaal mannen en vrouwen;97 jaar;2036;7679
4817;Totaal mannen en vrouwen;97 jaar;2037;8050
4818;Totaal mannen en vrouwen;97 jaar;2038;8545
4819;Totaal mannen en vrouwen;97 jaar;2039;8545
4820;Totaal mannen en vrouwen;97 jaar;2040;9182
4821;Totaal mannen en vrouwen;97 jaar;2041;10181
4822;Totaal mannen en vrouwen;97 jaar;2042;10980
4823;Totaal mannen en vrouwen;97 jaar;2043;10762
4824;Totaal mannen en vrouwen;97 jaar;2044;15473
4825;Totaal mannen en vrouwen;97 jaar;2045;15367
4826;Totaal mannen en vrouwen;97 jaar;2046;14936
4827;Totaal mannen en vrouwen;97 jaar;2047;14876
4828;Totaal mannen en vrouwen;97 jaar;2048;15060
4829;Totaal mannen en vrouwen;97 jaar;2049;15351
4830;Totaal mannen en vrouwen;97 jaar;2050;16315
4831;Totaal mannen en vrouwen;97 jaar;2051;16687
4832;Totaal mannen en vrouwen;97 jaar;2052;17371
4833;Totaal mannen en vrouwen;97 jaar;2053;18095
4834;Totaal mannen en vrouwen;97 jaar;2054;18959
4835;Totaal mannen en vrouwen;97 jaar;2055;19803
4836;Totaal mannen en vrouwen;97 jaar;2056;20697
4837;Totaal mannen en vrouwen;97 jaar;2057;21767
4838;Totaal mannen en vrouwen;97 jaar;2058;22422
4839;Totaal mannen en vrouwen;97 jaar;2059;23673
4840;Totaal mannen en vrouwen;97 jaar;2060;24419
4841;Totaal mannen en vrouwen;97 jaar;2061;25445
4842;Totaal mannen en vrouwen;97 jaar;2062;26421
4843;Totaal mannen en vrouwen;97 jaar;2063;26556
4844;Totaal mannen en vrouwen;97 jaar;2064;26822
4845;Totaal mannen en vrouwen;97 jaar;2065;27335
4846;Totaal mannen en vrouwen;97 jaar;2066;28202
4847;Totaal mannen en vrouwen;97 jaar;2067;30107
4848;Totaal mannen en vrouwen;97 jaar;2068;30127
4849;Totaal mannen en vrouwen;97 jaar;2069;29579
4850;Totaal mannen en vrouwen;97 jaar;2070;28881
4851;Totaal mannen en vrouwen;98 jaar;2022;2846
4852;Totaal mannen en vrouwen;98 jaar;2023;2934
4853;Totaal mannen en vrouwen;98 jaar;2024;2961
4854;Totaal mannen en vrouwen;98 jaar;2025;3086
4855;Totaal mannen en vrouwen;98 jaar;2026;3151
4856;Totaal mannen en vrouwen;98 jaar;2027;3353
4857;Totaal mannen en vrouwen;98 jaar;2028;3434
4858;Totaal mannen en vrouwen;98 jaar;2029;3725
4859;Totaal mannen en vrouwen;98 jaar;2030;3811
4860;Totaal mannen en vrouwen;98 jaar;2031;4007
4861;Totaal mannen en vrouwen;98 jaar;2032;4044
4862;Totaal mannen en vrouwen;98 jaar;2033;4272
4863;Totaal mannen en vrouwen;98 jaar;2034;4458
4864;Totaal mannen en vrouwen;98 jaar;2035;4689
4865;Totaal mannen en vrouwen;98 jaar;2036;4862
4866;Totaal mannen en vrouwen;98 jaar;2037;5337
4867;Totaal mannen en vrouwen;98 jaar;2038;5605
4868;Totaal mannen en vrouwen;98 jaar;2039;5960
4869;Totaal mannen en vrouwen;98 jaar;2040;5971
4870;Totaal mannen en vrouwen;98 jaar;2041;6427
4871;Totaal mannen en vrouwen;98 jaar;2042;7139
4872;Totaal mannen en vrouwen;98 jaar;2043;7714
4873;Totaal mannen en vrouwen;98 jaar;2044;7574
4874;Totaal mannen en vrouwen;98 jaar;2045;10909
4875;Totaal mannen en vrouwen;98 jaar;2046;10855
4876;Totaal mannen en vrouwen;98 jaar;2047;10568
4877;Totaal mannen en vrouwen;98 jaar;2048;10545
4878;Totaal mannen en vrouwen;98 jaar;2049;10696
4879;Totaal mannen en vrouwen;98 jaar;2050;10921
4880;Totaal mannen en vrouwen;98 jaar;2051;11628
4881;Totaal mannen en vrouwen;98 jaar;2052;11915
4882;Totaal mannen en vrouwen;98 jaar;2053;12425
4883;Totaal mannen en vrouwen;98 jaar;2054;12968
4884;Totaal mannen en vrouwen;98 jaar;2055;13609
4885;Totaal mannen en vrouwen;98 jaar;2056;14240
4886;Totaal mannen en vrouwen;98 jaar;2057;14908
4887;Totaal mannen en vrouwen;98 jaar;2058;15706
4888;Totaal mannen en vrouwen;98 jaar;2059;16206
4889;Totaal mannen en vrouwen;98 jaar;2060;17140
4890;Totaal mannen en vrouwen;98 jaar;2061;17709
4891;Totaal mannen en vrouwen;98 jaar;2062;18482
4892;Totaal mannen en vrouwen;98 jaar;2063;19223
4893;Totaal mannen en vrouwen;98 jaar;2064;19352
4894;Totaal mannen en vrouwen;98 jaar;2065;19579
4895;Totaal mannen en vrouwen;98 jaar;2066;19985
4896;Totaal mannen en vrouwen;98 jaar;2067;20654
4897;Totaal mannen en vrouwen;98 jaar;2068;22084
4898;Totaal mannen en vrouwen;98 jaar;2069;22135
4899;Totaal mannen en vrouwen;98 jaar;2070;21767
4900;Totaal mannen en vrouwen;99 jaar of ouder;2022;4460
4901;Totaal mannen en vrouwen;99 jaar of ouder;2023;4647
4902;Totaal mannen en vrouwen;99 jaar of ouder;2024;4875
4903;Totaal mannen en vrouwen;99 jaar of ouder;2025;5046
4904;Totaal mannen en vrouwen;99 jaar of ouder;2026;5243
4905;Totaal mannen en vrouwen;99 jaar of ouder;2027;5418
4906;Totaal mannen en vrouwen;99 jaar of ouder;2028;5669
4907;Totaal mannen en vrouwen;99 jaar of ouder;2029;5892
4908;Totaal mannen en vrouwen;99 jaar of ouder;2030;6235
4909;Totaal mannen en vrouwen;99 jaar of ouder;2031;6524
4910;Totaal mannen en vrouwen;99 jaar of ouder;2032;6850
4911;Totaal mannen en vrouwen;99 jaar of ouder;2033;7100
4912;Totaal mannen en vrouwen;99 jaar of ouder;2034;7426
4913;Totaal mannen en vrouwen;99 jaar of ouder;2035;7777
4914;Totaal mannen en vrouwen;99 jaar of ouder;2036;8176
4915;Totaal mannen en vrouwen;99 jaar of ouder;2037;8570
4916;Totaal mannen en vrouwen;99 jaar of ouder;2038;9161
4917;Totaal mannen en vrouwen;99 jaar of ouder;2039;9749
4918;Totaal mannen en vrouwen;99 jaar of ouder;2040;10393
4919;Totaal mannen en vrouwen;99 jaar of ouder;2041;10850
4920;Totaal mannen en vrouwen;99 jaar of ouder;2042;11479
4921;Totaal mannen en vrouwen;99 jaar of ouder;2043;12396
4922;Totaal mannen en vrouwen;99 jaar of ouder;2044;13418
4923;Totaal mannen en vrouwen;99 jaar of ouder;2045;14036
4924;Totaal mannen en vrouwen;99 jaar of ouder;2046;16713
4925;Totaal mannen en vrouwen;99 jaar of ouder;2047;18509
4926;Totaal mannen en vrouwen;99 jaar of ouder;2048;19565
4927;Totaal mannen en vrouwen;99 jaar of ouder;2049;20303
4928;Totaal mannen en vrouwen;99 jaar of ouder;2050;20946
4929;Totaal mannen en vrouwen;99 jaar of ouder;2051;21579
4930;Totaal mannen en vrouwen;99 jaar of ouder;2052;22533
4931;Totaal mannen en vrouwen;99 jaar of ouder;2053;23425
4932;Totaal mannen en vrouwen;99 jaar of ouder;2054;24429
4933;Totaal mannen en vrouwen;99 jaar of ouder;2055;25536
4934;Totaal mannen en vrouwen;99 jaar of ouder;2056;26785
4935;Totaal mannen en vrouwen;99 jaar of ouder;2057;28128
4936;Totaal mannen en vrouwen;99 jaar of ouder;2058;29566
4937;Totaal mannen en vrouwen;99 jaar of ouder;2059;31165
4938;Totaal mannen en vrouwen;99 jaar of ouder;2060;32674
4939;Totaal mannen en vrouwen;99 jaar of ouder;2061;34428
4940;Totaal mannen en vrouwen;99 jaar of ouder;2062;36104
4941;Totaal mannen en vrouwen;99 jaar of ouder;2063;37872
4942;Totaal mannen en vrouwen;99 jaar of ouder;2064;39689
4943;Totaal mannen en vrouwen;99 jaar of ouder;2065;41121
4944;Totaal mannen en vrouwen;99 jaar of ouder;2066;42357
4945;Totaal mannen en vrouwen;99 jaar of ouder;2067;43586
4946;Totaal mannen en vrouwen;99 jaar of ouder;2068;44999
4947;Totaal mannen en vrouwen;99 jaar of ouder;2069;47078
4948;Totaal mannen en vrouwen;99 jaar of ouder;2070;48664
4949;Totaal mannen en vrouwen;0 tot 10 jaar;2022;1761414
4950;Totaal mannen en vrouwen;0 tot 10 jaar;2023;1768179
4951;Totaal mannen en vrouwen;0 tot 10 jaar;2024;1782082
4952;Totaal mannen en vrouwen;0 tot 10 jaar;2025;1794417
4953;Totaal mannen en vrouwen;0 tot 10 jaar;2026;1813352
4954;Totaal mannen en vrouwen;0 tot 10 jaar;2027;1834377
4955;Totaal mannen en vrouwen;0 tot 10 jaar;2028;1859595
4956;Totaal mannen en vrouwen;0 tot 10 jaar;2029;1888377
4957;Totaal mannen en vrouwen;0 tot 10 jaar;2030;1917838
4958;Totaal mannen en vrouwen;0 tot 10 jaar;2031;1949543
4959;Totaal mannen en vrouwen;0 tot 10 jaar;2032;1972470
4960;Totaal mannen en vrouwen;0 tot 10 jaar;2033;1997226
4961;Totaal mannen en vrouwen;0 tot 10 jaar;2034;2017992
4962;Totaal mannen en vrouwen;0 tot 10 jaar;2035;2034664
4963;Totaal mannen en vrouwen;0 tot 10 jaar;2036;2047753
4964;Totaal mannen en vrouwen;0 tot 10 jaar;2037;2056110
4965;Totaal mannen en vrouwen;0 tot 10 jaar;2038;2060928
4966;Totaal mannen en vrouwen;0 tot 10 jaar;2039;2061794
4967;Totaal mannen en vrouwen;0 tot 10 jaar;2040;2059318
4968;Totaal mannen en vrouwen;0 tot 10 jaar;2041;2054078
4969;Totaal mannen en vrouwen;0 tot 10 jaar;2042;2046455
4970;Totaal mannen en vrouwen;0 tot 10 jaar;2043;2037196
4971;Totaal mannen en vrouwen;0 tot 10 jaar;2044;2026605
4972;Totaal mannen en vrouwen;0 tot 10 jaar;2045;2015345
4973;Totaal mannen en vrouwen;0 tot 10 jaar;2046;2003960
4974;Totaal mannen en vrouwen;0 tot 10 jaar;2047;1993043
4975;Totaal mannen en vrouwen;0 tot 10 jaar;2048;1983193
4976;Totaal mannen en vrouwen;0 tot 10 jaar;2049;1974582
4977;Totaal mannen en vrouwen;0 tot 10 jaar;2050;1967277
4978;Totaal mannen en vrouwen;0 tot 10 jaar;2051;1961597
4979;Totaal mannen en vrouwen;0 tot 10 jaar;2052;1957799
4980;Totaal mannen en vrouwen;0 tot 10 jaar;2053;1956084
4981;Totaal mannen en vrouwen;0 tot 10 jaar;2054;1956595
4982;Totaal mannen en vrouwen;0 tot 10 jaar;2055;1959462
4983;Totaal mannen en vrouwen;0 tot 10 jaar;2056;1964776
4984;Totaal mannen en vrouwen;0 tot 10 jaar;2057;1972537
4985;Totaal mannen en vrouwen;0 tot 10 jaar;2058;1982690
4986;Totaal mannen en vrouwen;0 tot 10 jaar;2059;1995026
4987;Totaal mannen en vrouwen;0 tot 10 jaar;2060;2009225
4988;Totaal mannen en vrouwen;0 tot 10 jaar;2061;2024888
4989;Totaal mannen en vrouwen;0 tot 10 jaar;2062;2041555
4990;Totaal mannen en vrouwen;0 tot 10 jaar;2063;2058686
4991;Totaal mannen en vrouwen;0 tot 10 jaar;2064;2075755
4992;Totaal mannen en vrouwen;0 tot 10 jaar;2065;2092200
4993;Totaal mannen en vrouwen;0 tot 10 jaar;2066;2107535
4994;Totaal mannen en vrouwen;0 tot 10 jaar;2067;2121346
4995;Totaal mannen en vrouwen;0 tot 10 jaar;2068;2133305
4996;Totaal mannen en vrouwen;0 tot 10 jaar;2069;2143208
4997;Totaal mannen en vrouwen;0 tot 10 jaar;2070;2150934
4998;Totaal mannen en vrouwen;10 tot 20 jaar;2022;1970680
4999;Totaal mannen en vrouwen;10 tot 20 jaar;2023;1956238
5000;Totaal mannen en vrouwen;10 tot 20 jaar;2024;1937478
5001;Totaal mannen en vrouwen;10 tot 20 jaar;2025;1927480
5002;Totaal mannen en vrouwen;10 tot 20 jaar;2026;1918102
5003;Totaal mannen en vrouwen;10 tot 20 jaar;2027;1910707
5004;Totaal mannen en vrouwen;10 tot 20 jaar;2028;1902977
5005;Totaal mannen en vrouwen;10 tot 20 jaar;2029;1889640
5006;Totaal mannen en vrouwen;10 tot 20 jaar;2030;1876934
5007;Totaal mannen en vrouwen;10 tot 20 jaar;2031;1863172
5008;Totaal mannen en vrouwen;10 tot 20 jaar;2032;1863441
5009;Totaal mannen en vrouwen;10 tot 20 jaar;2033;1865439
5010;Totaal mannen en vrouwen;10 tot 20 jaar;2034;1875918
5011;Totaal mannen en vrouwen;10 tot 20 jaar;2035;1886508
5012;Totaal mannen en vrouwen;10 tot 20 jaar;2036;1904203
5013;Totaal mannen en vrouwen;10 tot 20 jaar;2037;1924188
5014;Totaal mannen en vrouwen;10 tot 20 jaar;2038;1948844
5015;Totaal mannen en vrouwen;10 tot 20 jaar;2039;1977290
5016;Totaal mannen en vrouwen;10 tot 20 jaar;2040;2006490
5017;Totaal mannen en vrouwen;10 tot 20 jaar;2041;2037921
5018;Totaal mannen en vrouwen;10 tot 20 jaar;2042;2062055
5019;Totaal mannen en vrouwen;10 tot 20 jaar;2043;2087718
5020;Totaal mannen en vrouwen;10 tot 20 jaar;2044;2109260
5021;Totaal mannen en vrouwen;10 tot 20 jaar;2045;2126480
5022;Totaal mannen en vrouwen;10 tot 20 jaar;2046;2140015
5023;Totaal mannen en vrouwen;10 tot 20 jaar;2047;2148947
5024;Totaal mannen en vrouwen;10 tot 20 jaar;2048;2154228
5025;Totaal mannen en vrouwen;10 tot 20 jaar;2049;2155536
5026;Totaal mannen en vrouwen;10 tot 20 jaar;2050;2153487
5027;Totaal mannen en vrouwen;10 tot 20 jaar;2051;2148655
5028;Totaal mannen en vrouwen;10 tot 20 jaar;2052;2141386
5029;Totaal mannen en vrouwen;10 tot 20 jaar;2053;2132491
5030;Totaal mannen en vrouwen;10 tot 20 jaar;2054;2122274
5031;Totaal mannen en vrouwen;10 tot 20 jaar;2055;2111356
5032;Totaal mannen en vrouwen;10 tot 20 jaar;2056;2100291
5033;Totaal mannen en vrouwen;10 tot 20 jaar;2057;2089673
5034;Totaal mannen en vrouwen;10 tot 20 jaar;2058;2080060
5035;Totaal mannen en vrouwen;10 tot 20 jaar;2059;2071644
5036;Totaal mannen en vrouwen;10 tot 20 jaar;2060;2064507
5037;Totaal mannen en vrouwen;10 tot 20 jaar;2061;2058971
5038;Totaal mannen en vrouwen;10 tot 20 jaar;2062;2055288
5039;Totaal mannen en vrouwen;10 tot 20 jaar;2063;2053674
5040;Totaal mannen en vrouwen;10 tot 20 jaar;2064;2054254
5041;Totaal mannen en vrouwen;10 tot 20 jaar;2065;2057169
5042;Totaal mannen en vrouwen;10 tot 20 jaar;2066;2062501
5043;Totaal mannen en vrouwen;10 tot 20 jaar;2067;2070295
5044;Totaal mannen en vrouwen;10 tot 20 jaar;2068;2080469
5045;Totaal mannen en vrouwen;10 tot 20 jaar;2069;2092834
5046;Totaal mannen en vrouwen;10 tot 20 jaar;2070;2107100
5047;Totaal mannen en vrouwen;20 tot 30 jaar;2022;2266536
5048;Totaal mannen en vrouwen;20 tot 30 jaar;2023;2303077
5049;Totaal mannen en vrouwen;20 tot 30 jaar;2024;2330682
