ID;SBI93;GrondEnHulpstoffen;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
5708;Dx Industrie excl. sociale werkplaatsen;31.10.61 Delen van elektromotoren,....;1996;18;Dx    
5709;Dx Industrie excl. sociale werkplaatsen;31.10.61 Delen van elektromotoren,....;1997;52;Dx    
5710;Dx Industrie excl. sociale werkplaatsen;31.10.61 Delen van elektromotoren,....;1998;39;Dx    
5711;Dx Industrie excl. sociale werkplaatsen;31.10.61 Delen van elektromotoren,....;1999;21;Dx    
5712;Dx Industrie excl. sociale werkplaatsen;31.10.62 Delen van transformatoren,....;1996;22;Dx    
5713;Dx Industrie excl. sociale werkplaatsen;31.10.62 Delen van transformatoren,....;1997;41;Dx    
5714;Dx Industrie excl. sociale werkplaatsen;31.10.62 Delen van transformatoren,....;1998;30;Dx    
5715;Dx Industrie excl. sociale werkplaatsen;31.10.62 Delen van transformatoren,....;1999;31;Dx    
5716;Dx Industrie excl. sociale werkplaatsen;31.2 Schakel- en verdeelinrichtingen;1996;236;Dx    
5717;Dx Industrie excl. sociale werkplaatsen;31.2 Schakel- en verdeelinrichtingen;1997;268;Dx    
5718;Dx Industrie excl. sociale werkplaatsen;31.2 Schakel- en verdeelinrichtingen;1998;231;Dx    
5719;Dx Industrie excl. sociale werkplaatsen;31.2 Schakel- en verdeelinrichtingen;1999;232;Dx    
5720;Dx Industrie excl. sociale werkplaatsen;31.20.10 Toestellen voor het in-,....;1996;5;Dx    
5721;Dx Industrie excl. sociale werkplaatsen;31.20.10 Toestellen voor het in-,....;1997;3;Dx    
5722;Dx Industrie excl. sociale werkplaatsen;31.20.10 Toestellen voor het in-,....;1998;2;Dx    
5723;Dx Industrie excl. sociale werkplaatsen;31.20.10 Toestellen voor het in-,....;1999;14;Dx    
5724;Dx Industrie excl. sociale werkplaatsen;31.20.21 Elektrische....;1996;2;Dx    
5725;Dx Industrie excl. sociale werkplaatsen;31.20.21 Elektrische....;1997;1;Dx    
5726;Dx Industrie excl. sociale werkplaatsen;31.20.21 Elektrische....;1998;1;Dx    
5727;Dx Industrie excl. sociale werkplaatsen;31.20.21 Elektrische....;1999;1;Dx    
5728;Dx Industrie excl. sociale werkplaatsen;31.20.22 Elektrische....;1996;7;Dx    
5729;Dx Industrie excl. sociale werkplaatsen;31.20.22 Elektrische....;1997;5;Dx    
5730;Dx Industrie excl. sociale werkplaatsen;31.20.22 Elektrische....;1998;5;Dx    
5731;Dx Industrie excl. sociale werkplaatsen;31.20.22 Elektrische....;1999;8;Dx    
5732;Dx Industrie excl. sociale werkplaatsen;31.20.23 Scheidings- en....;1996;24;Dx    
5733;Dx Industrie excl. sociale werkplaatsen;31.20.23 Scheidings- en....;1997;0;Dx    
5734;Dx Industrie excl. sociale werkplaatsen;31.20.23 Scheidings- en....;1998;0;Dx    
5735;Dx Industrie excl. sociale werkplaatsen;31.20.23 Scheidings- en....;1999;0;Dx    
5736;Dx Industrie excl. sociale werkplaatsen;31.20.24 Elektrische relais en....;1996;21;Dx    
5737;Dx Industrie excl. sociale werkplaatsen;31.20.24 Elektrische relais en....;1997;20;Dx    
5738;Dx Industrie excl. sociale werkplaatsen;31.20.24 Elektrische relais en....;1998;17;Dx    
5739;Dx Industrie excl. sociale werkplaatsen;31.20.24 Elektrische relais en....;1999;18;Dx    
5740;Dx Industrie excl. sociale werkplaatsen;31.20.25 Elektrische schakelaars,....;1996;23;Dx    
5741;Dx Industrie excl. sociale werkplaatsen;31.20.25 Elektrische schakelaars,....;1997;29;Dx    
5742;Dx Industrie excl. sociale werkplaatsen;31.20.25 Elektrische schakelaars,....;1998;34;Dx    
5743;Dx Industrie excl. sociale werkplaatsen;31.20.25 Elektrische schakelaars,....;1999;33;Dx    
5744;Dx Industrie excl. sociale werkplaatsen;31.20.26 Elektrische lamp- of....;1996;1;Dx    
5745;Dx Industrie excl. sociale werkplaatsen;31.20.26 Elektrische lamp- of....;1997;87;Dx    
5746;Dx Industrie excl. sociale werkplaatsen;31.20.26 Elektrische lamp- of....;1998;87;Dx    
5747;Dx Industrie excl. sociale werkplaatsen;31.20.26 Elektrische lamp- of....;1999;88;Dx    
5748;Dx Industrie excl. sociale werkplaatsen;31.20.27 Contactdozen,....;1996;34;Dx    
5749;Dx Industrie excl. sociale werkplaatsen;31.20.27 Contactdozen,....;1997;32;Dx    
5750;Dx Industrie excl. sociale werkplaatsen;31.20.27 Contactdozen,....;1998;34;Dx    
5751;Dx Industrie excl. sociale werkplaatsen;31.20.27 Contactdozen,....;1999;33;Dx    
5752;Dx Industrie excl. sociale werkplaatsen;31.20.31 Borden, panelen, kasten....;1996;38;Dx    
5753;Dx Industrie excl. sociale werkplaatsen;31.20.31 Borden, panelen, kasten....;1997;27;Dx    
5754;Dx Industrie excl. sociale werkplaatsen;31.20.31 Borden, panelen, kasten....;1998;41;Dx    
5755;Dx Industrie excl. sociale werkplaatsen;31.20.31 Borden, panelen, kasten....;1999;31;Dx    
5756;Dx Industrie excl. sociale werkplaatsen;31.20.32 Borden, panelen, kasten....;1996;11;Dx    
5757;Dx Industrie excl. sociale werkplaatsen;31.20.32 Borden, panelen, kasten....;1997;5;Dx    
5758;Dx Industrie excl. sociale werkplaatsen;31.20.32 Borden, panelen, kasten....;1998;7;Dx    
5759;Dx Industrie excl. sociale werkplaatsen;31.20.32 Borden, panelen, kasten....;1999;5;Dx    
5760;Dx Industrie excl. sociale werkplaatsen;31.20.40 Delen van elektrische....;1996;70;Dx    
5761;Dx Industrie excl. sociale werkplaatsen;31.20.40 Delen van elektrische....;1997;58;Dx    
5762;Dx Industrie excl. sociale werkplaatsen;31.20.40 Delen van elektrische....;1998;4;Dx    
5763;Dx Industrie excl. sociale werkplaatsen;31.20.40 Delen van elektrische....;1999;1;Dx    
5764;Dx Industrie excl. sociale werkplaatsen;31.3 Ge´soleerde kabel en draad;1996;84;Dx    
5765;Dx Industrie excl. sociale werkplaatsen;31.3 Ge´soleerde kabel en draad;1997;123;Dx    
5766;Dx Industrie excl. sociale werkplaatsen;31.3 Ge´soleerde kabel en draad;1998;112;Dx    
5767;Dx Industrie excl. sociale werkplaatsen;31.3 Ge´soleerde kabel en draad;1999;88;Dx    
5768;Dx Industrie excl. sociale werkplaatsen;31.30.11 Ge´soleerd wikkeldraad, al....;1996;22;Dx    
5769;Dx Industrie excl. sociale werkplaatsen;31.30.11 Ge´soleerd wikkeldraad, al....;1997;18;Dx    
5770;Dx Industrie excl. sociale werkplaatsen;31.30.11 Ge´soleerd wikkeldraad, al....;1998;18;Dx    
5771;Dx Industrie excl. sociale werkplaatsen;31.30.11 Ge´soleerd wikkeldraad, al....;1999;15;Dx    
5772;Dx Industrie excl. sociale werkplaatsen;31.30.12 Coaxiaalkabel e.a. coaxiale....;1996;11;Dx    
5773;Dx Industrie excl. sociale werkplaatsen;31.30.12 Coaxiaalkabel e.a. coaxiale....;1997;10;Dx    
5774;Dx Industrie excl. sociale werkplaatsen;31.30.12 Coaxiaalkabel e.a. coaxiale....;1998;5;Dx    
5775;Dx Industrie excl. sociale werkplaatsen;31.30.12 Coaxiaalkabel e.a. coaxiale....;1999;7;Dx    
5776;Dx Industrie excl. sociale werkplaatsen;31.30.13 Elektrische draad en kabel,....;1996;44;Dx    
5777;Dx Industrie excl. sociale werkplaatsen;31.30.13 Elektrische draad en kabel,....;1997;91;Dx    
5778;Dx Industrie excl. sociale werkplaatsen;31.30.13 Elektrische draad en kabel,....;1998;85;Dx    
5779;Dx Industrie excl. sociale werkplaatsen;31.30.13 Elektrische draad en kabel,....;1999;60;Dx    
5780;Dx Industrie excl. sociale werkplaatsen;31.30.14 Elektrische draad en kabel,....;1996;0;  Zero
5781;Dx Industrie excl. sociale werkplaatsen;31.30.14 Elektrische draad en kabel,....;1997;0;  Zero
5782;Dx Industrie excl. sociale werkplaatsen;31.30.14 Elektrische draad en kabel,....;1998;0;  Zero
5783;Dx Industrie excl. sociale werkplaatsen;31.30.14 Elektrische draad en kabel,....;1999;0;  Zero
5784;Dx Industrie excl. sociale werkplaatsen;31.30.15 Optische vezelkabel....;1996;7;Dx    
5785;Dx Industrie excl. sociale werkplaatsen;31.30.15 Optische vezelkabel....;1997;4;Dx    
5786;Dx Industrie excl. sociale werkplaatsen;31.30.15 Optische vezelkabel....;1998;4;Dx    
5787;Dx Industrie excl. sociale werkplaatsen;31.30.15 Optische vezelkabel....;1999;5;Dx    
5788;Dx Industrie excl. sociale werkplaatsen;31.4 Accumulatoren, elektrische....;1996;10;Dx    
5789;Dx Industrie excl. sociale werkplaatsen;31.4 Accumulatoren, elektrische....;1997;18;Dx    
5790;Dx Industrie excl. sociale werkplaatsen;31.4 Accumulatoren, elektrische....;1998;16;Dx    
5791;Dx Industrie excl. sociale werkplaatsen;31.4 Accumulatoren, elektrische....;1999;24;Dx    
5792;Dx Industrie excl. sociale werkplaatsen;31.40.11 Elektrische elementen en....;1996;4;Dx    
5793;Dx Industrie excl. sociale werkplaatsen;31.40.11 Elektrische elementen en....;1997;5;Dx    
5794;Dx Industrie excl. sociale werkplaatsen;31.40.11 Elektrische elementen en....;1998;3;Dx    
5795;Dx Industrie excl. sociale werkplaatsen;31.40.11 Elektrische elementen en....;1999;2;Dx    
5796;Dx Industrie excl. sociale werkplaatsen;31.40.12 Delen van elektrische....;1996;0;Dx    
5797;Dx Industrie excl. sociale werkplaatsen;31.40.12 Delen van elektrische....;1997;0;Dx    
5798;Dx Industrie excl. sociale werkplaatsen;31.40.12 Delen van elektrische....;1998;0;Dx    
5799;Dx Industrie excl. sociale werkplaatsen;31.40.12 Delen van elektrische....;1999;0;Dx    
5800;Dx Industrie excl. sociale werkplaatsen;31.40.21 Loodaccumulatoren voor....;1996;6;Dx    
5801;Dx Industrie excl. sociale werkplaatsen;31.40.21 Loodaccumulatoren voor....;1997;8;Dx    
5802;Dx Industrie excl. sociale werkplaatsen;31.40.21 Loodaccumulatoren voor....;1998;5;Dx    
5803;Dx Industrie excl. sociale werkplaatsen;31.40.21 Loodaccumulatoren voor....;1999;6;Dx    
5804;Dx Industrie excl. sociale werkplaatsen;31.40.22 Loodaccumulatoren voor....;1996;0;Dx    
5805;Dx Industrie excl. sociale werkplaatsen;31.40.22 Loodaccumulatoren voor....;1997;0;Dx    
5806;Dx Industrie excl. sociale werkplaatsen;31.40.22 Loodaccumulatoren voor....;1998;0;Dx    
5807;Dx Industrie excl. sociale werkplaatsen;31.40.22 Loodaccumulatoren voor....;1999;4;Dx    
5808;Dx Industrie excl. sociale werkplaatsen;31.40.23 Elektrische accumulatoren,....;1996;0;Dx    
5809;Dx Industrie excl. sociale werkplaatsen;31.40.23 Elektrische accumulatoren,....;1997;0;Dx    
5810;Dx Industrie excl. sociale werkplaatsen;31.40.23 Elektrische accumulatoren,....;1998;1;Dx    
5811;Dx Industrie excl. sociale werkplaatsen;31.40.23 Elektrische accumulatoren,....;1999;6;Dx    
5812;Dx Industrie excl. sociale werkplaatsen;31.40.24 Delen van elektrische....;1996;0;Dx    
5813;Dx Industrie excl. sociale werkplaatsen;31.40.24 Delen van elektrische....;1997;5;Dx    
5814;Dx Industrie excl. sociale werkplaatsen;31.40.24 Delen van elektrische....;1998;6;Dx    
5815;Dx Industrie excl. sociale werkplaatsen;31.40.24 Delen van elektrische....;1999;5;Dx    
5816;Dx Industrie excl. sociale werkplaatsen;31.40.30 Resten en afval van....;1996;0;  Zero
5817;Dx Industrie excl. sociale werkplaatsen;31.40.30 Resten en afval van....;1997;0;  Zero
5818;Dx Industrie excl. sociale werkplaatsen;31.40.30 Resten en afval van....;1998;0;  Zero
5819;Dx Industrie excl. sociale werkplaatsen;31.40.30 Resten en afval van....;1999;0;  Zero
5820;Dx Industrie excl. sociale werkplaatsen;31.5 Verlichtingstoestellen en....;1996;41;Dx    
5821;Dx Industrie excl. sociale werkplaatsen;31.5 Verlichtingstoestellen en....;1997;25;Dx    
5822;Dx Industrie excl. sociale werkplaatsen;31.5 Verlichtingstoestellen en....;1998;29;Dx    
5823;Dx Industrie excl. sociale werkplaatsen;31.5 Verlichtingstoestellen en....;1999;24;Dx    
5824;Dx Industrie excl. sociale werkplaatsen;31.50.11 'sealed-beam'-lampen;1996;0;  Zero
5825;Dx Industrie excl. sociale werkplaatsen;31.50.11 'sealed-beam'-lampen;1997;0;  Zero
5826;Dx Industrie excl. sociale werkplaatsen;31.50.11 'sealed-beam'-lampen;1998;0;  Zero
5827;Dx Industrie excl. sociale werkplaatsen;31.50.11 'sealed-beam'-lampen;1999;0;  Zero
5828;Dx Industrie excl. sociale werkplaatsen;31.50.12 Halogeenlampen, met....;1996;2;Dx    
5829;Dx Industrie excl. sociale werkplaatsen;31.50.12 Halogeenlampen, met....;1997;1;Dx    
5830;Dx Industrie excl. sociale werkplaatsen;31.50.12 Halogeenlampen, met....;1998;0;Dx    
5831;Dx Industrie excl. sociale werkplaatsen;31.50.12 Halogeenlampen, met....;1999;0;Dx    
5832;Dx Industrie excl. sociale werkplaatsen;31.50.13 Elektrische gloeilampen en....;1996;0;  Zero
5833;Dx Industrie excl. sociale werkplaatsen;31.50.13 Elektrische gloeilampen en....;1997;0;  Zero
5834;Dx Industrie excl. sociale werkplaatsen;31.50.13 Elektrische gloeilampen en....;1998;0;  Zero
5835;Dx Industrie excl. sociale werkplaatsen;31.50.13 Elektrische gloeilampen en....;1999;0;  Zero
5836;Dx Industrie excl. sociale werkplaatsen;31.50.14 Gloeilampen < 200 w, incl.....;1996;0;Dx    
5837;Dx Industrie excl. sociale werkplaatsen;31.50.14 Gloeilampen < 200 w, incl.....;1997;0;Dx    
5838;Dx Industrie excl. sociale werkplaatsen;31.50.14 Gloeilampen < 200 w, incl.....;1998;0;Dx    
5839;Dx Industrie excl. sociale werkplaatsen;31.50.14 Gloeilampen < 200 w, incl.....;1999;0;Dx    
5840;Dx Industrie excl. sociale werkplaatsen;31.50.15 Fluorescentie-, kwikdamp-,....;1996;0;  Zero
5841;Dx Industrie excl. sociale werkplaatsen;31.50.15 Fluorescentie-, kwikdamp-,....;1997;5;Dx    
5842;Dx Industrie excl. sociale werkplaatsen;31.50.15 Fluorescentie-, kwikdamp-,....;1998;2;Dx    
5843;Dx Industrie excl. sociale werkplaatsen;31.50.15 Fluorescentie-, kwikdamp-,....;1999;3;Dx    
5844;Dx Industrie excl. sociale werkplaatsen;31.50.21 Draagbare elektrische....;1996;0;  Zero
5845;Dx Industrie excl. sociale werkplaatsen;31.50.21 Draagbare elektrische....;1997;0;  Zero
5846;Dx Industrie excl. sociale werkplaatsen;31.50.21 Draagbare elektrische....;1998;0;  Zero
5847;Dx Industrie excl. sociale werkplaatsen;31.50.21 Draagbare elektrische....;1999;0;  Zero
5848;Dx Industrie excl. sociale werkplaatsen;31.50.22 Elektrische tafel-, bed- en....;1996;1;Dx    
5849;Dx Industrie excl. sociale werkplaatsen;31.50.22 Elektrische tafel-, bed- en....;1997;0;  Zero
5850;Dx Industrie excl. sociale werkplaatsen;31.50.22 Elektrische tafel-, bed- en....;1998;0;  Zero
5851;Dx Industrie excl. sociale werkplaatsen;31.50.22 Elektrische tafel-, bed- en....;1999;0;  Zero
5852;Dx Industrie excl. sociale werkplaatsen;31.50.23 Niet-elektrische....;1996;0;  Zero
5853;Dx Industrie excl. sociale werkplaatsen;31.50.23 Niet-elektrische....;1997;0;  Zero
5854;Dx Industrie excl. sociale werkplaatsen;31.50.23 Niet-elektrische....;1998;0;  Zero
5855;Dx Industrie excl. sociale werkplaatsen;31.50.23 Niet-elektrische....;1999;0;  Zero
5856;Dx Industrie excl. sociale werkplaatsen;31.50.24 Lichtreclames, verlichte....;1996;0;Dx    
5857;Dx Industrie excl. sociale werkplaatsen;31.50.24 Lichtreclames, verlichte....;1997;0;  Zero
5858;Dx Industrie excl. sociale werkplaatsen;31.50.24 Lichtreclames, verlichte....;1998;0;  Zero
5859;Dx Industrie excl. sociale werkplaatsen;31.50.24 Lichtreclames, verlichte....;1999;0;  Zero
5860;Dx Industrie excl. sociale werkplaatsen;31.50.25 Luchters en andere....;1996;4;Dx    
5861;Dx Industrie excl. sociale werkplaatsen;31.50.25 Luchters en andere....;1997;0;  Zero
5862;Dx Industrie excl. sociale werkplaatsen;31.50.25 Luchters en andere....;1998;0;  Zero
5863;Dx Industrie excl. sociale werkplaatsen;31.50.25 Luchters en andere....;1999;0;  Zero
5864;Dx Industrie excl. sociale werkplaatsen;31.50.31 Flitslampjes, flitsblokjes e.d.;1996;0;  Zero
5865;Dx Industrie excl. sociale werkplaatsen;31.50.31 Flitslampjes, flitsblokjes e.d.;1997;0;Dx    
5866;Dx Industrie excl. sociale werkplaatsen;31.50.31 Flitslampjes, flitsblokjes e.d.;1998;0;  Zero
5867;Dx Industrie excl. sociale werkplaatsen;31.50.31 Flitslampjes, flitsblokjes e.d.;1999;0;  Zero
5868;Dx Industrie excl. sociale werkplaatsen;31.50.32 Elektrische guirlandes, van....;1996;0;  Zero
5869;Dx Industrie excl. sociale werkplaatsen;31.50.32 Elektrische guirlandes, van....;1997;0;  Zero
5870;Dx Industrie excl. sociale werkplaatsen;31.50.32 Elektrische guirlandes, van....;1998;0;  Zero
5871;Dx Industrie excl. sociale werkplaatsen;31.50.32 Elektrische guirlandes, van....;1999;0;  Zero
5872;Dx Industrie excl. sociale werkplaatsen;31.50.33 Elektrische zoeklichten en....;1996;0;Dx    
5873;Dx Industrie excl. sociale werkplaatsen;31.50.33 Elektrische zoeklichten en....;1997;0;Dx    
5874;Dx Industrie excl. sociale werkplaatsen;31.50.33 Elektrische zoeklichten en....;1998;0;Dx    
5875;Dx Industrie excl. sociale werkplaatsen;31.50.33 Elektrische zoeklichten en....;1999;0;Dx    
5876;Dx Industrie excl. sociale werkplaatsen;31.50.34 Elektrische....;1996;5;Dx    
5877;Dx Industrie excl. sociale werkplaatsen;31.50.34 Elektrische....;1997;0;  Zero
5878;Dx Industrie excl. sociale werkplaatsen;31.50.34 Elektrische....;1998;0;  Zero
5879;Dx Industrie excl. sociale werkplaatsen;31.50.34 Elektrische....;1999;0;  Zero
5880;Dx Industrie excl. sociale werkplaatsen;31.50.41 Delen van elektrische....;1996;4;Dx    
5881;Dx Industrie excl. sociale werkplaatsen;31.50.41 Delen van elektrische....;1997;4;Dx    
5882;Dx Industrie excl. sociale werkplaatsen;31.50.41 Delen van elektrische....;1998;3;Dx    
5883;Dx Industrie excl. sociale werkplaatsen;31.50.41 Delen van elektrische....;1999;0;Dx    
5884;Dx Industrie excl. sociale werkplaatsen;31.50.42 Delen van....;1996;25;Dx    
5885;Dx Industrie excl. sociale werkplaatsen;31.50.42 Delen van....;1997;15;Dx    
5886;Dx Industrie excl. sociale werkplaatsen;31.50.42 Delen van....;1998;23;Dx    
5887;Dx Industrie excl. sociale werkplaatsen;31.50.42 Delen van....;1999;20;Dx    
5888;Dx Industrie excl. sociale werkplaatsen;31.6 Elektrische benodigdheden, n.e.g.;1996;126;Dx    
5889;Dx Industrie excl. sociale werkplaatsen;31.6 Elektrische benodigdheden, n.e.g.;1997;171;Dx    
5890;Dx Industrie excl. sociale werkplaatsen;31.6 Elektrische benodigdheden, n.e.g.;1998;194;Dx    
5891;Dx Industrie excl. sociale werkplaatsen;31.6 Elektrische benodigdheden, n.e.g.;1999;201;Dx    
5892;Dx Industrie excl. sociale werkplaatsen;31.61 Elektrische benodigdheden voor....;1996;29;Dx    
5893;Dx Industrie excl. sociale werkplaatsen;31.61 Elektrische benodigdheden voor....;1997;100;Dx    
5894;Dx Industrie excl. sociale werkplaatsen;31.61 Elektrische benodigdheden voor....;1998;117;Dx    
5895;Dx Industrie excl. sociale werkplaatsen;31.61 Elektrische benodigdheden voor....;1999;134;Dx    
5896;Dx Industrie excl. sociale werkplaatsen;31.61.10 Kabelbundels (kabelbomen)....;1996;15;Dx    
5897;Dx Industrie excl. sociale werkplaatsen;31.61.10 Kabelbundels (kabelbomen)....;1997;44;Dx    
5898;Dx Industrie excl. sociale werkplaatsen;31.61.10 Kabelbundels (kabelbomen)....;1998;58;Dx    
5899;Dx Industrie excl. sociale werkplaatsen;31.61.10 Kabelbundels (kabelbomen)....;1999;75;Dx    
5900;Dx Industrie excl. sociale werkplaatsen;31.61.21 Ontstekingsbougies,....;1996;3;Dx    
5901;Dx Industrie excl. sociale werkplaatsen;31.61.21 Ontstekingsbougies,....;1997;7;Dx    
5902;Dx Industrie excl. sociale werkplaatsen;31.61.21 Ontstekingsbougies,....;1998;7;Dx    
5903;Dx Industrie excl. sociale werkplaatsen;31.61.21 Ontstekingsbougies,....;1999;8;Dx    
5904;Dx Industrie excl. sociale werkplaatsen;"31.61.22 Startmotoren; ontstekings-....";1996;3;Dx    
5905;Dx Industrie excl. sociale werkplaatsen;"31.61.22 Startmotoren; ontstekings-....";1997;7;Dx    
5906;Dx Industrie excl. sociale werkplaatsen;"31.61.22 Startmotoren; ontstekings-....";1998;8;Dx    
5907;Dx Industrie excl. sociale werkplaatsen;"31.61.22 Startmotoren; ontstekings-....";1999;10;Dx    
5908;Dx Industrie excl. sociale werkplaatsen;31.61.23 Elektrische verlichtings-,....;1996;7;Dx    
5909;Dx Industrie excl. sociale werkplaatsen;31.61.23 Elektrische verlichtings-,....;1997;35;Dx    
5910;Dx Industrie excl. sociale werkplaatsen;31.61.23 Elektrische verlichtings-,....;1998;38;Dx    
5911;Dx Industrie excl. sociale werkplaatsen;31.61.23 Elektrische verlichtings-,....;1999;39;Dx    
5912;Dx Industrie excl. sociale werkplaatsen;31.61.24 Delen van elektrische....;1996;0;  Zero
5913;Dx Industrie excl. sociale werkplaatsen;31.61.24 Delen van elektrische....;1997;7;Dx    
5914;Dx Industrie excl. sociale werkplaatsen;31.61.24 Delen van elektrische....;1998;6;Dx    
5915;Dx Industrie excl. sociale werkplaatsen;31.61.24 Delen van elektrische....;1999;2;Dx    
5916;Dx Industrie excl. sociale werkplaatsen;31.62 Overige elektrische....;1996;98;Dx    
5917;Dx Industrie excl. sociale werkplaatsen;31.62 Overige elektrische....;1997;70;Dx    
5918;Dx Industrie excl. sociale werkplaatsen;31.62 Overige elektrische....;1998;77;Dx    
5919;Dx Industrie excl. sociale werkplaatsen;31.62 Overige elektrische....;1999;66;Dx    
5920;Dx Industrie excl. sociale werkplaatsen;31.62.11.B Elektrische signaal-,....;1996;37;Dx    
5921;Dx Industrie excl. sociale werkplaatsen;31.62.11.B Elektrische signaal-,....;1997;10;Dx    
5922;Dx Industrie excl. sociale werkplaatsen;31.62.11.B Elektrische signaal-,....;1998;15;Dx    
5923;Dx Industrie excl. sociale werkplaatsen;31.62.11.B Elektrische signaal-,....;1999;14;Dx    
5924;Dx Industrie excl. sociale werkplaatsen;31.62.11.C Brand-, diefstal-,....;1996;0;Dx    
5925;Dx Industrie excl. sociale werkplaatsen;31.62.11.C Brand-, diefstal-,....;1997;0;Dx    
5926;Dx Industrie excl. sociale werkplaatsen;31.62.11.C Brand-, diefstal-,....;1998;0;Dx    
5927;Dx Industrie excl. sociale werkplaatsen;31.62.11.C Brand-, diefstal-,....;1999;0;Dx    
5928;Dx Industrie excl. sociale werkplaatsen;"31.62.12 Permanente magneten;....";1996;6;Dx    
5929;Dx Industrie excl. sociale werkplaatsen;"31.62.12 Permanente magneten;....";1997;5;Dx    
5930;Dx Industrie excl. sociale werkplaatsen;"31.62.12 Permanente magneten;....";1998;7;Dx    
5931;Dx Industrie excl. sociale werkplaatsen;"31.62.12 Permanente magneten;....";1999;4;Dx    
5932;Dx Industrie excl. sociale werkplaatsen;31.62.13 Deeltjesversnellers,....;1996;0;Dx    
5933;Dx Industrie excl. sociale werkplaatsen;31.62.13 Deeltjesversnellers,....;1997;11;Dx    
5934;Dx Industrie excl. sociale werkplaatsen;31.62.13 Deeltjesversnellers,....;1998;12;Dx    
5935;Dx Industrie excl. sociale werkplaatsen;31.62.13 Deeltjesversnellers,....;1999;11;Dx    
5936;Dx Industrie excl. sociale werkplaatsen;31.62.14 Isolerende werkstukken voor....;1996;0;Dx    
5937;Dx Industrie excl. sociale werkplaatsen;31.62.14 Isolerende werkstukken voor....;1997;8;Dx    
5938;Dx Industrie excl. sociale werkplaatsen;31.62.14 Isolerende werkstukken voor....;1998;7;Dx    
5939;Dx Industrie excl. sociale werkplaatsen;31.62.14 Isolerende werkstukken voor....;1999;6;Dx    
5940;Dx Industrie excl. sociale werkplaatsen;31.62.15 Artikelen van grafiet of....;1996;8;Dx    
5941;Dx Industrie excl. sociale werkplaatsen;31.62.15 Artikelen van grafiet of....;1997;20;Dx    
5942;Dx Industrie excl. sociale werkplaatsen;31.62.15 Artikelen van grafiet of....;1998;29;Dx    
5943;Dx Industrie excl. sociale werkplaatsen;31.62.15 Artikelen van grafiet of....;1999;24;Dx    
5944;Dx Industrie excl. sociale werkplaatsen;31.62.16 Delen van elektrische....;1996;46;Dx    
5945;Dx Industrie excl. sociale werkplaatsen;31.62.16 Delen van elektrische....;1997;16;Dx    
5946;Dx Industrie excl. sociale werkplaatsen;31.62.16 Delen van elektrische....;1998;8;Dx    
5947;Dx Industrie excl. sociale werkplaatsen;31.62.16 Delen van elektrische....;1999;7;Dx    
5948;Dx Industrie excl. sociale werkplaatsen;32 Radio-, televisie- en....;1996;539;Dx    
5949;Dx Industrie excl. sociale werkplaatsen;32 Radio-, televisie- en....;1997;1134;Dx    
5950;Dx Industrie excl. sociale werkplaatsen;32 Radio-, televisie- en....;1998;1233;Dx    
5951;Dx Industrie excl. sociale werkplaatsen;32 Radio-, televisie- en....;1999;1258;Dx    
5952;Dx Industrie excl. sociale werkplaatsen;32.1 Elektronenbuizen en andere....;1996;323;Dx    
5953;Dx Industrie excl. sociale werkplaatsen;32.1 Elektronenbuizen en andere....;1997;946;Dx    
5954;Dx Industrie excl. sociale werkplaatsen;32.1 Elektronenbuizen en andere....;1998;993;Dx    
5955;Dx Industrie excl. sociale werkplaatsen;32.1 Elektronenbuizen en andere....;1999;1212;Dx    
5956;Dx Industrie excl. sociale werkplaatsen;32.10.11 Elektrische....;1996;0;Dx    
5957;Dx Industrie excl. sociale werkplaatsen;32.10.11 Elektrische....;1997;0;Dx    
5958;Dx Industrie excl. sociale werkplaatsen;32.10.11 Elektrische....;1998;0;Dx    
5959;Dx Industrie excl. sociale werkplaatsen;32.10.11 Elektrische....;1999;0;  Zero
5960;Dx Industrie excl. sociale werkplaatsen;32.10.12 Elektrische condensatoren,....;1996;6;Dx    
5961;Dx Industrie excl. sociale werkplaatsen;32.10.12 Elektrische condensatoren,....;1997;7;Dx    
5962;Dx Industrie excl. sociale werkplaatsen;32.10.12 Elektrische condensatoren,....;1998;2;Dx    
5963;Dx Industrie excl. sociale werkplaatsen;32.10.12 Elektrische condensatoren,....;1999;1;Dx    
5964;Dx Industrie excl. sociale werkplaatsen;32.10.13 Elektrische condensatoren,....;1996;1;Dx    
5965;Dx Industrie excl. sociale werkplaatsen;32.10.13 Elektrische condensatoren,....;1997;2;Dx    
5966;Dx Industrie excl. sociale werkplaatsen;32.10.13 Elektrische condensatoren,....;1998;2;Dx    
5967;Dx Industrie excl. sociale werkplaatsen;32.10.13 Elektrische condensatoren,....;1999;4;Dx    
5968;Dx Industrie excl. sociale werkplaatsen;32.10.20 Elektrische weerstanden,....;1996;8;Dx    
5969;Dx Industrie excl. sociale werkplaatsen;32.10.20 Elektrische weerstanden,....;1997;8;Dx    
5970;Dx Industrie excl. sociale werkplaatsen;32.10.20 Elektrische weerstanden,....;1998;10;Dx    
5971;Dx Industrie excl. sociale werkplaatsen;32.10.20 Elektrische weerstanden,....;1999;4;Dx    
5972;Dx Industrie excl. sociale werkplaatsen;32.10.30 Gedrukte schakelingen....;1996;118;Dx    
