ID;Populatie;Onderwijssoorten;Geslacht;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;AantalLeerlingenInHetExamenjaar_1;PercentageGeslaagdeExamenleerlingen_2;PercentageGeslaagdeExamenkandidaten_3
8522;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2005/'06;;;
8523;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;;;
8524;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;;;
8525;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2004/'05;;;
8526;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2005/'06;;;
8527;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;6;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2006/'07*;;;
8528;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Nederland;2003/'04;1060.0;83.0;93.0
8529;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Nederland;2004/'05;970.0;82.0;93.0
8530;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Nederland;2005/'06;1000.0;86.0;93.0
8531;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Nederland;2006/'07*;1040.0;87.0;94.0
8532;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2003/'04;310.0;79.0;90.0
8533;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2004/'05;300.0;75.0;90.0
8534;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2005/'06;310.0;84.0;92.0
8535;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Vier grote gemeenten (G4);2006/'07*;310.0;87.0;93.0
8536;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;290.0;80.0;92.0
8537;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;260.0;88.0;96.0
8538;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;250.0;82.0;91.0
8539;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;290.0;81.0;93.0
8540;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten < 100.000 inwoners;2003/'04;450.0;89.0;95.0
8541;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten < 100.000 inwoners;2004/'05;410.0;85.0;94.0
8542;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten < 100.000 inwoners;2005/'06;440.0;89.0;94.0
8543;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Gemeenten < 100.000 inwoners;2006/'07*;440.0;90.0;94.0
8544;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Noord-Nederland;2003/'04;70.0;72.0;91.0
8545;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Noord-Nederland;2004/'05;40.0;74.0;94.0
8546;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Noord-Nederland;2005/'06;60.0;87.0;95.0
8547;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Noord-Nederland;2006/'07*;60.0;83.0;96.0
8548;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Oost-Nederland;2003/'04;170.0;79.0;94.0
8549;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Oost-Nederland;2004/'05;160.0;86.0;92.0
8550;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Oost-Nederland;2005/'06;140.0;78.0;90.0
8551;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Oost-Nederland;2006/'07*;150.0;75.0;94.0
8552;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;West-Nederland;2003/'04;680.0;84.0;92.0
8553;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;West-Nederland;2004/'05;630.0;81.0;93.0
8554;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;West-Nederland;2005/'06;670.0;87.0;94.0
8555;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;West-Nederland;2006/'07*;670.0;90.0;93.0
8556;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Zuid-Nederland;2003/'04;130.0;91.0;96.0
8557;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Zuid-Nederland;2004/'05;140.0;89.0;95.0
8558;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Zuid-Nederland;2005/'06;130.0;87.0;90.0
8559;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Zuid-Nederland;2006/'07*;160.0;88.0;93.0
8560;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Amsterdam;2003/'04;90.0;78.0;93.0
8561;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Amsterdam;2004/'05;90.0;66.0;86.0
8562;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Amsterdam;2005/'06;80.0;81.0;93.0
8563;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Amsterdam;2006/'07*;60.0;82.0;94.0
8564;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Rotterdam;2003/'04;150.0;82.0;91.0
8565;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Rotterdam;2004/'05;130.0;82.0;91.0
8566;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Rotterdam;2005/'06;130.0;90.0;92.0
8567;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Rotterdam;2006/'07*;160.0;85.0;92.0
8568;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;'s-Gravenhage;2003/'04;60.0;71.0;81.0
8569;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;'s-Gravenhage;2004/'05;80.0;73.0;92.0
8570;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;'s-Gravenhage;2005/'06;90.0;79.0;91.0
8571;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;'s-Gravenhage;2006/'07*;80.0;93.0;95.0
8572;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Utrecht;2003/'04;10.0;100.0;100.0
8573;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Utrecht;2004/'05;;;
8574;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Utrecht;2005/'06;;;
8575;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Utrecht;2006/'07*;10.0;;
8576;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Regiokenmerken onbekend;2003/'04;;;
8577;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Regiokenmerken onbekend;2004/'05;;;
8578;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Regiokenmerken onbekend;2005/'06;;;
8579;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Totaal generatie;Regiokenmerken onbekend;2006/'07*;;;
8580;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Nederland;2003/'04;450.0;77.0;90.0
8581;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Nederland;2004/'05;410.0;78.0;90.0
8582;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Nederland;2005/'06;380.0;81.0;90.0
8583;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Nederland;2006/'07*;350.0;84.0;93.0
8584;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Vier grote gemeenten (G4);2003/'04;150.0;77.0;88.0
8585;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Vier grote gemeenten (G4);2004/'05;140.0;75.0;87.0
8586;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Vier grote gemeenten (G4);2005/'06;150.0;81.0;92.0
8587;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Vier grote gemeenten (G4);2006/'07*;120.0;86.0;91.0
8588;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;140.0;72.0;89.0
8589;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;110.0;87.0;97.0
8590;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;90.0;76.0;86.0
8591;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;100.0;79.0;94.0
8592;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten < 100.000 inwoners;2003/'04;150.0;83.0;94.0
8593;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten < 100.000 inwoners;2004/'05;150.0;76.0;88.0
8594;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten < 100.000 inwoners;2005/'06;140.0;85.0;91.0
8595;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Gemeenten < 100.000 inwoners;2006/'07*;130.0;87.0;93.0
8596;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Noord-Nederland;2003/'04;30.0;68.0;88.0
8597;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Noord-Nederland;2004/'05;20.0;71.0;89.0
8598;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Noord-Nederland;2005/'06;30.0;79.0;88.0
8599;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Noord-Nederland;2006/'07*;20.0;78.0;90.0
8600;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Oost-Nederland;2003/'04;70.0;69.0;89.0
8601;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Oost-Nederland;2004/'05;60.0;84.0;90.0
8602;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Oost-Nederland;2005/'06;40.0;70.0;86.0
8603;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Oost-Nederland;2006/'07*;50.0;72.0;97.0
8604;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;West-Nederland;2003/'04;280.0;79.0;89.0
8605;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;West-Nederland;2004/'05;270.0;77.0;90.0
8606;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;West-Nederland;2005/'06;270.0;84.0;93.0
8607;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;West-Nederland;2006/'07*;230.0;87.0;92.0
8608;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Zuid-Nederland;2003/'04;60.0;86.0;96.0
8609;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Zuid-Nederland;2004/'05;60.0;84.0;90.0
8610;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Zuid-Nederland;2005/'06;40.0;76.0;78.0
8611;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Zuid-Nederland;2006/'07*;40.0;86.0;93.0
8612;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Amsterdam;2003/'04;30.0;79.0;92.0
8613;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Amsterdam;2004/'05;30.0;48.0;70.0
8614;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Amsterdam;2005/'06;30.0;67.0;88.0
8615;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Amsterdam;2006/'07*;20.0;83.0;87.0
8616;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Rotterdam;2003/'04;80.0;79.0;90.0
8617;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Rotterdam;2004/'05;60.0;87.0;90.0
8618;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Rotterdam;2005/'06;70.0;91.0;94.0
8619;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Rotterdam;2006/'07*;60.0;82.0;91.0
8620;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;'s-Gravenhage;2003/'04;40.0;69.0;78.0
8621;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;'s-Gravenhage;2004/'05;50.0;77.0;92.0
8622;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;'s-Gravenhage;2005/'06;50.0;76.0;93.0
8623;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;'s-Gravenhage;2006/'07*;40.0;95.0;95.0
8624;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Utrecht;2003/'04;;;
8625;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Utrecht;2004/'05;;;
8626;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Utrecht;2005/'06;;;
8627;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Utrecht;2006/'07*;;;
8628;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Regiokenmerken onbekend;2003/'04;;;
8629;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Regiokenmerken onbekend;2004/'05;;;
8630;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Regiokenmerken onbekend;2005/'06;;;
8631;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;1e generatie;Regiokenmerken onbekend;2006/'07*;;;
8632;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Nederland;2003/'04;610.0;87.0;95.0
8633;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Nederland;2004/'05;570.0;85.0;95.0
8634;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Nederland;2005/'06;620.0;89.0;94.0
8635;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Nederland;2006/'07*;690.0;88.0;94.0
8636;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Vier grote gemeenten (G4);2003/'04;160.0;82.0;92.0
8637;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Vier grote gemeenten (G4);2004/'05;160.0;75.0;92.0
8638;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Vier grote gemeenten (G4);2005/'06;160.0;88.0;91.0
8639;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Vier grote gemeenten (G4);2006/'07*;190.0;87.0;94.0
8640;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;150.0;87.0;95.0
8641;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;150.0;88.0;96.0
8642;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;160.0;85.0;93.0
8643;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;200.0;82.0;92.0
8644;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten < 100.000 inwoners;2003/'04;300.0;91.0;96.0
8645;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten < 100.000 inwoners;2004/'05;260.0;90.0;97.0
8646;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten < 100.000 inwoners;2005/'06;300.0;91.0;96.0
8647;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Gemeenten < 100.000 inwoners;2006/'07*;310.0;92.0;95.0
8648;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Noord-Nederland;2003/'04;40.0;77.0;93.0
8649;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Noord-Nederland;2004/'05;20.0;79.0;100.0
8650;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Noord-Nederland;2005/'06;40.0;94.0;100.0
8651;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Noord-Nederland;2006/'07*;40.0;86.0;100.0
8652;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Oost-Nederland;2003/'04;100.0;86.0;97.0
8653;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Oost-Nederland;2004/'05;100.0;87.0;94.0
8654;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Oost-Nederland;2005/'06;100.0;81.0;92.0
8655;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Oost-Nederland;2006/'07*;110.0;76.0;93.0
8656;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;West-Nederland;2003/'04;400.0;88.0;94.0
8657;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;West-Nederland;2004/'05;360.0;84.0;95.0
8658;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;West-Nederland;2005/'06;390.0;89.0;94.0
8659;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;West-Nederland;2006/'07*;440.0;91.0;94.0
8660;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Zuid-Nederland;2003/'04;70.0;95.0;96.0
8661;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Zuid-Nederland;2004/'05;90.0;92.0;98.0
8662;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Zuid-Nederland;2005/'06;90.0;92.0;94.0
8663;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Zuid-Nederland;2006/'07*;120.0;88.0;93.0
8664;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Amsterdam;2003/'04;60.0;77.0;94.0
8665;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Amsterdam;2004/'05;50.0;77.0;95.0
8666;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Amsterdam;2005/'06;50.0;92.0;96.0
8667;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Amsterdam;2006/'07*;40.0;82.0;100.0
8668;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Rotterdam;2003/'04;70.0;85.0;92.0
8669;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Rotterdam;2004/'05;70.0;78.0;91.0
8670;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Rotterdam;2005/'06;70.0;88.0;90.0
8671;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Rotterdam;2006/'07*;90.0;87.0;92.0
8672;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;'s-Gravenhage;2003/'04;20.0;74.0;85.0
8673;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;'s-Gravenhage;2004/'05;30.0;69.0;92.0
8674;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;'s-Gravenhage;2005/'06;40.0;84.0;89.0
8675;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;'s-Gravenhage;2006/'07*;40.0;91.0;95.0
8676;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Utrecht;2003/'04;10.0;100.0;100.0
8677;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Utrecht;2004/'05;;;
8678;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Utrecht;2005/'06;;;
8679;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Utrecht;2006/'07*;;;
8680;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Regiokenmerken onbekend;2003/'04;;;
8681;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Regiokenmerken onbekend;2004/'05;;;
8682;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Regiokenmerken onbekend;2005/'06;;;
8683;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;2e generatie;Regiokenmerken onbekend;2006/'07*;;;
8684;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Nederland;2003/'04;;;
8685;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Nederland;2004/'05;;;
8686;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Nederland;2005/'06;;;
8687;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Nederland;2006/'07*;;;
8688;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2003/'04;;;
8689;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2004/'05;;;
8690;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2005/'06;;;
8691;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2006/'07*;;;
8692;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;;;
8693;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;;;
8694;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;;;
8695;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;;;
8696;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2003/'04;;;
8697;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2004/'05;;;
8698;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2005/'06;;;
8699;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2006/'07*;;;
8700;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Noord-Nederland;2003/'04;;;
8701;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Noord-Nederland;2004/'05;;;
8702;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Noord-Nederland;2005/'06;;;
8703;Woongemeente;Vmbo (exclusief lwoo);Totaal mannen en vrouwen;7;Autochtoon of herkomst onbekend;Noord-Nederland;2006/'07*;;;
