ID;KenmerkenDeelnemers;KenmerkenOpleidingen;Perioden;Deelnemers_1
2943;Vooropleiding middelbaar totaal;Opleidingsduur 6 tot 12 maanden;2006;13.0
2944;Vooropleiding middelbaar totaal;Opleidingsduur 6 tot 12 maanden;2007;13.0
2945;Vooropleiding middelbaar totaal;Opleidingsduur 6 tot 12 maanden;2008;13.0
2946;Vooropleiding middelbaar totaal;Opleidingsduur 6 tot 12 maanden;2009;13.0
2947;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2003;12.0
2948;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2004;15.0
2949;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2005;16.0
2950;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2006;15.0
2951;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2007;14.0
2952;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2008;13.0
2953;Vooropleiding middelbaar totaal;Opleidingsduur 1 tot 2 jaar;2009;13.0
2954;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2003;7.0
2955;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2004;6.0
2956;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2005;6.0
2957;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2006;5.0
2958;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2007;6.0
2959;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2008;7.0
2960;Vooropleiding middelbaar totaal;Opleidingsduur 2 tot 3 jaar;2009;6.0
2961;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2003;14.0
2962;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2004;14.0
2963;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2005;12.0
2964;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2006;14.0
2965;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2007;14.0
2966;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2008;14.0
2967;Vooropleiding middelbaar totaal;Opleidingsduur langer dan 3 jaar;2009;14.0
2968;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2003;34.0
2969;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2004;34.0
2970;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2005;34.0
2971;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2006;34.0
2972;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2007;33.0
2973;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2008;35.0
2974;Vooropleiding middelbaar totaal;Bedrijfsopleiding;2009;35.0
2975;Vooropleiding middelbaar totaal;Studieverlof;2003;
2976;Vooropleiding middelbaar totaal;Studieverlof;2004;
2977;Vooropleiding middelbaar totaal;Studieverlof;2005;
2978;Vooropleiding middelbaar totaal;Studieverlof;2006;
2979;Vooropleiding middelbaar totaal;Studieverlof;2007;
2980;Vooropleiding middelbaar totaal;Studieverlof;2008;
2981;Vooropleiding middelbaar totaal;Studieverlof;2009;
2982;Vooropleiding middelbaar totaal;Sector alpha;2003;15.0
2983;Vooropleiding middelbaar totaal;Sector alpha;2004;16.0
2984;Vooropleiding middelbaar totaal;Sector alpha;2005;17.0
2985;Vooropleiding middelbaar totaal;Sector alpha;2006;17.0
2986;Vooropleiding middelbaar totaal;Sector alpha;2007;16.0
2987;Vooropleiding middelbaar totaal;Sector alpha;2008;14.0
2988;Vooropleiding middelbaar totaal;Sector alpha;2009;15.0
2989;Vooropleiding middelbaar totaal;Sector beta;2003;25.0
2990;Vooropleiding middelbaar totaal;Sector beta;2004;25.0
2991;Vooropleiding middelbaar totaal;Sector beta;2005;23.0
2992;Vooropleiding middelbaar totaal;Sector beta;2006;22.0
2993;Vooropleiding middelbaar totaal;Sector beta;2007;24.0
2994;Vooropleiding middelbaar totaal;Sector beta;2008;23.0
2995;Vooropleiding middelbaar totaal;Sector beta;2009;21.0
2996;Vooropleiding middelbaar totaal;Sector economisch;2003;41.0
2997;Vooropleiding middelbaar totaal;Sector economisch;2004;40.0
2998;Vooropleiding middelbaar totaal;Sector economisch;2005;41.0
2999;Vooropleiding middelbaar totaal;Sector economisch;2006;41.0
3000;Vooropleiding middelbaar totaal;Sector economisch;2007;40.0
3001;Vooropleiding middelbaar totaal;Sector economisch;2008;41.0
3002;Vooropleiding middelbaar totaal;Sector economisch;2009;42.0
3003;Vooropleiding middelbaar totaal;Sector sociaal;2003;19.0
3004;Vooropleiding middelbaar totaal;Sector sociaal;2004;19.0
3005;Vooropleiding middelbaar totaal;Sector sociaal;2005;19.0
3006;Vooropleiding middelbaar totaal;Sector sociaal;2006;19.0
3007;Vooropleiding middelbaar totaal;Sector sociaal;2007;20.0
3008;Vooropleiding middelbaar totaal;Sector sociaal;2008;21.0
3009;Vooropleiding middelbaar totaal;Sector sociaal;2009;22.0
3010;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2003;26.0
3011;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2004;24.0
3012;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2005;26.0
3013;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2006;26.0
3014;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2007;22.0
3015;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2008;20.0
3016;Vooropleiding middelbaar totaal;Opleidingsniveau t/m VO lagere trap;2009;20.0
3017;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2003;50.0
3018;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2004;46.0
3019;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2005;46.0
3020;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2006;47.0
3021;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2007;50.0
3022;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2008;49.0
3023;Vooropleiding middelbaar totaal;Opleidingsniveau VO hogere trap;2009;50.0
3024;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2003;24.0
3025;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2004;30.0
3026;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2005;28.0
3027;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2006;27.0
3028;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2007;27.0
3029;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2008;30.0
3030;Vooropleiding middelbaar totaal;Opleidingsniveau hoger onderwijs totaal;2009;30.0
3031;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2003;21.0
3032;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2004;27.0
3033;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2005;26.0
3034;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2006;25.0
3035;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2007;25.0
3036;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2008;29.0
3037;Vooropleiding middelbaar totaal;Opleidingsniveau HO eerste trap;2009;29.0
3038;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2003;3.0
3039;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2004;3.0
3040;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2005;2.0
3041;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2006;2.0
3042;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2007;2.0
3043;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2008;1.0
3044;Vooropleiding middelbaar totaal;Opleidingsniveau HO tweede trap;2009;1.0
3045;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2003;0.0
3046;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2004;0.0
3047;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2005;0.0
3048;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2006;0.0
3049;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2007;0.0
3050;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2008;0.0
3051;Vooropleiding middelbaar totaal;Opleidingsniveau HO derde trap;2009;0.0
3052;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2003;70.0
3053;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2004;70.0
3054;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2005;72.0
3055;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2006;75.0
3056;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2007;73.0
3057;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2008;73.0
3058;Vooropleiding middelbaar totaal;Lesuren per week 6 uur of minder;2009;74.0
3059;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2003;20.0
3060;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2004;20.0
3061;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2005;19.0
3062;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2006;17.0
3063;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2007;18.0
3064;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2008;19.0
3065;Vooropleiding middelbaar totaal;Lesuren per week 7-12 uur;2009;19.0
3066;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2003;3.0
3067;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2004;4.0
3068;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2005;4.0
3069;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2006;3.0
3070;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2007;3.0
3071;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2008;3.0
3072;Vooropleiding middelbaar totaal;Lesuren per week 13-18 uur;2009;3.0
3073;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2003;2.0
3074;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2004;2.0
3075;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2005;2.0
3076;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2006;2.0
3077;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2007;2.0
3078;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2008;2.0
3079;Vooropleiding middelbaar totaal;Lesuren per week 19-24 uur;2009;2.0
3080;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2003;4.0
3081;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2004;4.0
3082;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2005;3.0
3083;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2006;3.0
3084;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2007;3.0
3085;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2008;3.0
3086;Vooropleiding middelbaar totaal;Lesuren per week 25 uur of meer;2009;3.0
3087;Vooropleiding middelbaar totaal;Schriftelijk;2003;14.0
3088;Vooropleiding middelbaar totaal;Schriftelijk;2004;14.0
3089;Vooropleiding middelbaar totaal;Schriftelijk;2005;14.0
3090;Vooropleiding middelbaar totaal;Schriftelijk;2006;14.0
3091;Vooropleiding middelbaar totaal;Schriftelijk;2007;14.0
3092;Vooropleiding middelbaar totaal;Schriftelijk;2008;13.0
3093;Vooropleiding middelbaar totaal;Schriftelijk;2009;13.0
3094;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2003;22.0
3095;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2004;21.0
3096;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2005;21.0
3097;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2006;21.0
3098;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2007;21.0
3099;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2008;22.0
3100;Vooropleiding hoger totaal;Opleidingsduur 1 week of korter;2009;23.0
3101;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2003;6.0
3102;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2004;6.0
3103;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2005;6.0
3104;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2006;6.0
3105;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2007;6.0
3106;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2008;6.0
3107;Vooropleiding hoger totaal;Opleidingsduur 1 tot 4 weken;2009;6.0
3108;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2003;9.0
3109;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2004;10.0
3110;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2005;11.0
3111;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2006;11.0
3112;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2007;11.0
3113;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2008;11.0
3114;Vooropleiding hoger totaal;Opleidingsduur 1 tot 3 maanden;2009;11.0
3115;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2003;12.0
3116;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2004;12.0
3117;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2005;12.0
3118;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2006;13.0
3119;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2007;12.0
3120;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2008;12.0
3121;Vooropleiding hoger totaal;Opleidingsduur 3 tot 6 maanden;2009;12.0
3122;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2003;13.0
3123;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2004;11.0
3124;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2005;11.0
3125;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2006;11.0
3126;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2007;12.0
3127;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2008;11.0
3128;Vooropleiding hoger totaal;Opleidingsduur 6 tot 12 maanden;2009;11.0
3129;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2003;13.0
3130;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2004;14.0
3131;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2005;13.0
3132;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2006;12.0
3133;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2007;13.0
3134;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2008;13.0
3135;Vooropleiding hoger totaal;Opleidingsduur 1 tot 2 jaar;2009;13.0
3136;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2003;9.0
3137;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2004;8.0
3138;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2005;7.0
3139;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2006;8.0
3140;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2007;8.0
3141;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2008;7.0
3142;Vooropleiding hoger totaal;Opleidingsduur 2 tot 3 jaar;2009;7.0
3143;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2003;17.0
3144;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2004;18.0
3145;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2005;18.0
3146;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2006;18.0
3147;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2007;17.0
3148;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2008;16.0
3149;Vooropleiding hoger totaal;Opleidingsduur langer dan 3 jaar;2009;16.0
3150;Vooropleiding hoger totaal;Bedrijfsopleiding;2003;31.0
3151;Vooropleiding hoger totaal;Bedrijfsopleiding;2004;31.0
3152;Vooropleiding hoger totaal;Bedrijfsopleiding;2005;31.0
3153;Vooropleiding hoger totaal;Bedrijfsopleiding;2006;31.0
3154;Vooropleiding hoger totaal;Bedrijfsopleiding;2007;31.0
3155;Vooropleiding hoger totaal;Bedrijfsopleiding;2008;30.0
3156;Vooropleiding hoger totaal;Bedrijfsopleiding;2009;31.0
3157;Vooropleiding hoger totaal;Studieverlof;2003;
3158;Vooropleiding hoger totaal;Studieverlof;2004;
3159;Vooropleiding hoger totaal;Studieverlof;2005;
3160;Vooropleiding hoger totaal;Studieverlof;2006;
3161;Vooropleiding hoger totaal;Studieverlof;2007;
3162;Vooropleiding hoger totaal;Studieverlof;2008;
3163;Vooropleiding hoger totaal;Studieverlof;2009;
3164;Vooropleiding hoger totaal;Sector alpha;2003;20.0
3165;Vooropleiding hoger totaal;Sector alpha;2004;20.0
3166;Vooropleiding hoger totaal;Sector alpha;2005;21.0
3167;Vooropleiding hoger totaal;Sector alpha;2006;21.0
3168;Vooropleiding hoger totaal;Sector alpha;2007;20.0
3169;Vooropleiding hoger totaal;Sector alpha;2008;19.0
3170;Vooropleiding hoger totaal;Sector alpha;2009;18.0
3171;Vooropleiding hoger totaal;Sector beta;2003;20.0
3172;Vooropleiding hoger totaal;Sector beta;2004;24.0
3173;Vooropleiding hoger totaal;Sector beta;2005;23.0
3174;Vooropleiding hoger totaal;Sector beta;2006;21.0
3175;Vooropleiding hoger totaal;Sector beta;2007;20.0
3176;Vooropleiding hoger totaal;Sector beta;2008;20.0
3177;Vooropleiding hoger totaal;Sector beta;2009;21.0
3178;Vooropleiding hoger totaal;Sector economisch;2003;39.0
3179;Vooropleiding hoger totaal;Sector economisch;2004;35.0
3180;Vooropleiding hoger totaal;Sector economisch;2005;36.0
3181;Vooropleiding hoger totaal;Sector economisch;2006;36.0
3182;Vooropleiding hoger totaal;Sector economisch;2007;37.0
3183;Vooropleiding hoger totaal;Sector economisch;2008;35.0
3184;Vooropleiding hoger totaal;Sector economisch;2009;35.0
3185;Vooropleiding hoger totaal;Sector sociaal;2003;20.0
3186;Vooropleiding hoger totaal;Sector sociaal;2004;20.0
3187;Vooropleiding hoger totaal;Sector sociaal;2005;21.0
3188;Vooropleiding hoger totaal;Sector sociaal;2006;22.0
3189;Vooropleiding hoger totaal;Sector sociaal;2007;22.0
3190;Vooropleiding hoger totaal;Sector sociaal;2008;25.0
3191;Vooropleiding hoger totaal;Sector sociaal;2009;27.0
3192;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2003;20.0
3193;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2004;18.0
3194;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2005;19.0
3195;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2006;17.0
3196;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2007;14.0
3197;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2008;15.0
3198;Vooropleiding hoger totaal;Opleidingsniveau t/m VO lagere trap;2009;13.0
3199;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2003;23.0
3200;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2004;26.0
3201;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2005;23.0
3202;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2006;21.0
3203;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2007;20.0
3204;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2008;20.0
3205;Vooropleiding hoger totaal;Opleidingsniveau VO hogere trap;2009;20.0
3206;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2003;57.0
3207;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2004;56.0
3208;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2005;58.0
3209;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2006;62.0
3210;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2007;66.0
3211;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2008;65.0
3212;Vooropleiding hoger totaal;Opleidingsniveau hoger onderwijs totaal;2009;66.0
3213;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2003;34.0
3214;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2004;33.0
3215;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2005;35.0
3216;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2006;37.0
3217;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2007;39.0
3218;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2008;39.0
3219;Vooropleiding hoger totaal;Opleidingsniveau HO eerste trap;2009;40.0
3220;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2003;14.0
3221;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2004;14.0
3222;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2005;15.0
3223;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2006;16.0
3224;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2007;16.0
3225;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2008;17.0
3226;Vooropleiding hoger totaal;Opleidingsniveau HO tweede trap;2009;18.0
3227;Vooropleiding hoger totaal;Opleidingsniveau HO derde trap;2003;9.0
3228;Vooropleiding hoger totaal;Opleidingsniveau HO derde trap;2004;9.0
3229;Vooropleiding hoger totaal;Opleidingsniveau HO derde trap;2005;9.0
