ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInHetExamenjaar_1;GeslaagdenInVanExamenjaar_2;GeslaagdenInVanGeslAfgewezenen_3
7423;Woongemeente;Coevorden;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7424;Woongemeente;Coevorden;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7425;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;140.0;90.0;96.0
7426;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;140.0;90.0;96.0
7427;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
7428;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7429;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7430;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7431;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7432;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7433;Woongemeente;Coevorden;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7434;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;70.0;93.0;95.0
7435;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;70.0;94.0;96.0
7436;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7437;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7438;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7439;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7440;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7441;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7442;Woongemeente;Coevorden;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7443;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;70.0;87.0;97.0
7444;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;70.0;86.0;97.0
7445;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7446;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7447;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7448;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7449;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7450;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7451;Woongemeente;Coevorden;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7452;Woongemeente;Cranendonck;Vwo;Totaal herkomstgroeperingen;2003/'04;40.0;92.0;94.0
7453;Woongemeente;Cranendonck;Vwo;Autochtonen;2003/'04;30.0;91.0;94.0
7454;Woongemeente;Cranendonck;Vwo;Niet-westerse allochtonen;2003/'04;;;
7455;Woongemeente;Cranendonck;Vwo;Westerse allochtonen;2003/'04;;;
7456;Woongemeente;Cranendonck;Vwo;Turken;2003/'04;;;
7457;Woongemeente;Cranendonck;Vwo;Marokkanen;2003/'04;;;
7458;Woongemeente;Cranendonck;Vwo;Surinamers;2003/'04;;;
7459;Woongemeente;Cranendonck;Vwo;Antillianen en Arubanen;2003/'04;;;
7460;Woongemeente;Cranendonck;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7461;Woongemeente;Cranendonck;Havo;Totaal herkomstgroeperingen;2003/'04;60.0;89.0;96.0
7462;Woongemeente;Cranendonck;Havo;Autochtonen;2003/'04;50.0;90.0;98.0
7463;Woongemeente;Cranendonck;Havo;Niet-westerse allochtonen;2003/'04;;;
7464;Woongemeente;Cranendonck;Havo;Westerse allochtonen;2003/'04;;;
7465;Woongemeente;Cranendonck;Havo;Turken;2003/'04;;;
7466;Woongemeente;Cranendonck;Havo;Marokkanen;2003/'04;;;
7467;Woongemeente;Cranendonck;Havo;Surinamers;2003/'04;;;
7468;Woongemeente;Cranendonck;Havo;Antillianen en Arubanen;2003/'04;;;
7469;Woongemeente;Cranendonck;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7470;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;90.0;97.0;100.0
7471;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;80.0;96.0;100.0
7472;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
7473;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;10.0;100.0;100.0
7474;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7475;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
7476;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7477;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7478;Woongemeente;Cranendonck;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7479;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;100.0
7480;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;40.0;94.0;100.0
7481;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7482;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7483;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7484;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7485;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7486;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7487;Woongemeente;Cranendonck;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7488;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;94.0;100.0
7489;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Autochtonen;2003/'04;30.0;93.0;100.0
7490;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
7491;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7492;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Turken;2003/'04;;;
7493;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7494;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7495;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7496;Woongemeente;Cranendonck;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7497;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
7498;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
7499;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7500;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7501;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Turken;2003/'04;;;
7502;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7503;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7504;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7505;Woongemeente;Cranendonck;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7506;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;98.0;100.0
7507;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;40.0;98.0;100.0
7508;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
7509;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7510;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7511;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7512;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7513;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7514;Woongemeente;Cranendonck;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7515;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;100.0;100.0
7516;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;30.0;100.0;100.0
7517;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7518;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7519;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7520;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7521;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7522;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7523;Woongemeente;Cranendonck;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7524;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;92.0;100.0
7525;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;91.0;100.0
7526;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7527;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7528;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7529;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7530;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7531;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7532;Woongemeente;Cranendonck;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7533;Woongemeente;Cromstrijen;Vwo;Totaal herkomstgroeperingen;2003/'04;30.0;89.0;89.0
7534;Woongemeente;Cromstrijen;Vwo;Autochtonen;2003/'04;30.0;93.0;93.0
7535;Woongemeente;Cromstrijen;Vwo;Niet-westerse allochtonen;2003/'04;;;
7536;Woongemeente;Cromstrijen;Vwo;Westerse allochtonen;2003/'04;;;
7537;Woongemeente;Cromstrijen;Vwo;Turken;2003/'04;;;
7538;Woongemeente;Cromstrijen;Vwo;Marokkanen;2003/'04;;;
7539;Woongemeente;Cromstrijen;Vwo;Surinamers;2003/'04;;;
7540;Woongemeente;Cromstrijen;Vwo;Antillianen en Arubanen;2003/'04;;;
7541;Woongemeente;Cromstrijen;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7542;Woongemeente;Cromstrijen;Havo;Totaal herkomstgroeperingen;2003/'04;40.0;84.0;84.0
7543;Woongemeente;Cromstrijen;Havo;Autochtonen;2003/'04;40.0;84.0;84.0
7544;Woongemeente;Cromstrijen;Havo;Niet-westerse allochtonen;2003/'04;;;
7545;Woongemeente;Cromstrijen;Havo;Westerse allochtonen;2003/'04;;;
7546;Woongemeente;Cromstrijen;Havo;Turken;2003/'04;;;
7547;Woongemeente;Cromstrijen;Havo;Marokkanen;2003/'04;;;
7548;Woongemeente;Cromstrijen;Havo;Surinamers;2003/'04;;;
7549;Woongemeente;Cromstrijen;Havo;Antillianen en Arubanen;2003/'04;;;
7550;Woongemeente;Cromstrijen;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7551;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;50.0;87.0;92.0
7552;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;50.0;88.0;92.0
7553;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
7554;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
7555;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7556;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
7557;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7558;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7559;Woongemeente;Cromstrijen;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7560;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;90.0;90.0
7561;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;30.0;90.0;90.0
7562;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7563;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7564;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7565;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7566;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7567;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7568;Woongemeente;Cromstrijen;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7569;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;90.0;90.0
7570;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Autochtonen;2003/'04;30.0;90.0;90.0
7571;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
7572;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7573;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Turken;2003/'04;;;
7574;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7575;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7576;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7577;Woongemeente;Cromstrijen;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7578;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
7579;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
7580;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7581;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7582;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Turken;2003/'04;;;
7583;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7584;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7585;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7586;Woongemeente;Cromstrijen;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7587;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;83.0;95.0
7588;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;20.0;85.0;94.0
7589;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
7590;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7591;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7592;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7593;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7594;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7595;Woongemeente;Cromstrijen;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7596;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;80.0;89.0
7597;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;;;
7598;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7599;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7600;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7601;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7602;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
7603;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7604;Woongemeente;Cromstrijen;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7605;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;85.0;100.0
7606;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;82.0;100.0
7607;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7608;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7609;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
7610;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
7611;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
7612;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
7613;Woongemeente;Cromstrijen;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7614;Woongemeente;Cuijk;Vwo;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;95.0
7615;Woongemeente;Cuijk;Vwo;Autochtonen;2003/'04;40.0;97.0;97.0
7616;Woongemeente;Cuijk;Vwo;Niet-westerse allochtonen;2003/'04;;;
7617;Woongemeente;Cuijk;Vwo;Westerse allochtonen;2003/'04;;;
7618;Woongemeente;Cuijk;Vwo;Turken;2003/'04;;;
7619;Woongemeente;Cuijk;Vwo;Marokkanen;2003/'04;;;
7620;Woongemeente;Cuijk;Vwo;Surinamers;2003/'04;;;
7621;Woongemeente;Cuijk;Vwo;Antillianen en Arubanen;2003/'04;;;
7622;Woongemeente;Cuijk;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
7623;Woongemeente;Cuijk;Havo;Totaal herkomstgroeperingen;2003/'04;60.0;98.0;98.0
7624;Woongemeente;Cuijk;Havo;Autochtonen;2003/'04;50.0;98.0;98.0
7625;Woongemeente;Cuijk;Havo;Niet-westerse allochtonen;2003/'04;;;
7626;Woongemeente;Cuijk;Havo;Westerse allochtonen;2003/'04;;;
7627;Woongemeente;Cuijk;Havo;Turken;2003/'04;;;
7628;Woongemeente;Cuijk;Havo;Marokkanen;2003/'04;;;
7629;Woongemeente;Cuijk;Havo;Surinamers;2003/'04;;;
7630;Woongemeente;Cuijk;Havo;Antillianen en Arubanen;2003/'04;;;
7631;Woongemeente;Cuijk;Havo;Overig niet-westerse allochtonen;2003/'04;;;
7632;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;150.0;92.0;95.0
7633;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;120.0;94.0;96.0
7634;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;20.0;88.0;95.0
7635;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;10.0;83.0;91.0
7636;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
7637;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
7638;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
7639;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
7640;Woongemeente;Cuijk;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
7641;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;60.0;93.0;96.0
7642;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;50.0;93.0;98.0
7643;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7644;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
7645;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
7646;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
7647;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
7648;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7649;Woongemeente;Cuijk;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7650;Woongemeente;Cuijk;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;94.0;98.0
7651;Woongemeente;Cuijk;Vmbo theoretische leerweg;Autochtonen;2003/'04;40.0;94.0;100.0
7652;Woongemeente;Cuijk;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
7653;Woongemeente;Cuijk;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
7654;Woongemeente;Cuijk;Vmbo theoretische leerweg;Turken;2003/'04;;;
7655;Woongemeente;Cuijk;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
7656;Woongemeente;Cuijk;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
7657;Woongemeente;Cuijk;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
7658;Woongemeente;Cuijk;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7659;Woongemeente;Cuijk;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;10.0;90.0;90.0
7660;Woongemeente;Cuijk;Vmbo gemengde leerweg;Autochtonen;2003/'04;10.0;90.0;90.0
7661;Woongemeente;Cuijk;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
7662;Woongemeente;Cuijk;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
7663;Woongemeente;Cuijk;Vmbo gemengde leerweg;Turken;2003/'04;;;
7664;Woongemeente;Cuijk;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
7665;Woongemeente;Cuijk;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
7666;Woongemeente;Cuijk;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
7667;Woongemeente;Cuijk;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7668;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;100.0;92.0;95.0
7669;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;70.0;94.0;94.0
7670;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;20.0;82.0;93.0
7671;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
7672;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
7673;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
7674;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
7675;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
7676;Woongemeente;Cuijk;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
7677;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;94.0;94.0
7678;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;96.0;96.0
7679;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
7680;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
7681;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
7682;Woongemeente;Cuijk;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
