ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
6999;A-U Alle economische activiteiten;Veere;2015;188.0;2043.0
7000;A-U Alle economische activiteiten;Veere;2016;250.0;2863.0
7001;A-U Alle economische activiteiten;Veere;2017;323.0;3992.0
7002;A-U Alle economische activiteiten;Veldhoven;2012;30.0;271.0
7003;A-U Alle economische activiteiten;Veldhoven;2013;48.0;381.0
7004;A-U Alle economische activiteiten;Veldhoven;2014;60.0;477.0
7005;A-U Alle economische activiteiten;Veldhoven;2015;76.0;1130.0
7006;A-U Alle economische activiteiten;Veldhoven;2016;94.0;1274.0
7007;A-U Alle economische activiteiten;Veldhoven;2017;116.0;1674.0
7008;A-U Alle economische activiteiten;Velsen;2012;19.0;190.0
7009;A-U Alle economische activiteiten;Velsen;2013;34.0;551.0
7010;A-U Alle economische activiteiten;Velsen;2014;48.0;1064.0
7011;A-U Alle economische activiteiten;Velsen;2015;77.0;1613.0
7012;A-U Alle economische activiteiten;Velsen;2016;117.0;3288.0
7013;A-U Alle economische activiteiten;Velsen;2017;142.0;4430.0
7014;A-U Alle economische activiteiten;Venlo;2012;69.0;1039.0
7015;A-U Alle economische activiteiten;Venlo;2013;106.0;1586.0
7016;A-U Alle economische activiteiten;Venlo;2014;130.0;1854.0
7017;A-U Alle economische activiteiten;Venlo;2015;185.0;9854.0
7018;A-U Alle economische activiteiten;Venlo;2016;232.0;12504.0
7019;A-U Alle economische activiteiten;Venlo;2017;300.0;13306.0
7020;A-U Alle economische activiteiten;Venray;2012;56.0;1030.0
7021;A-U Alle economische activiteiten;Venray;2013;82.0;1288.0
7022;A-U Alle economische activiteiten;Venray;2014;100.0;1500.0
7023;A-U Alle economische activiteiten;Venray;2015;145.0;4736.0
7024;A-U Alle economische activiteiten;Venray;2016;198.0;7133.0
7025;A-U Alle economische activiteiten;Venray;2017;230.0;9787.0
7026;A-U Alle economische activiteiten;Vianen;2012;9.0;16.0
7027;A-U Alle economische activiteiten;Vianen;2013;16.0;121.0
7028;A-U Alle economische activiteiten;Vianen;2014;20.0;202.0
7029;A-U Alle economische activiteiten;Vianen;2015;29.0;409.0
7030;A-U Alle economische activiteiten;Vianen;2016;33.0;1005.0
7031;A-U Alle economische activiteiten;Vianen;2017;64.0;5655.0
7032;A-U Alle economische activiteiten;Vlaardingen;2012;13.0;26.0
7033;A-U Alle economische activiteiten;Vlaardingen;2013;30.0;175.0
7034;A-U Alle economische activiteiten;Vlaardingen;2014;36.0;208.0
7035;A-U Alle economische activiteiten;Vlaardingen;2015;44.0;602.0
7036;A-U Alle economische activiteiten;Vlaardingen;2016;58.0;760.0
7037;A-U Alle economische activiteiten;Vlaardingen;2017;68.0;919.0
7038;A-U Alle economische activiteiten;Vlagtwedde;2012;13.0;211.0
7039;A-U Alle economische activiteiten;Vlagtwedde;2013;51.0;947.0
7040;A-U Alle economische activiteiten;Vlagtwedde;2014;71.0;1204.0
7041;A-U Alle economische activiteiten;Vlagtwedde;2015;86.0;1406.0
7042;A-U Alle economische activiteiten;Vlagtwedde;2016;104.0;1617.0
7043;A-U Alle economische activiteiten;Vlagtwedde;2017;117.0;1779.0
7044;A-U Alle economische activiteiten;Vlieland;2012;6.0;54.0
7045;A-U Alle economische activiteiten;Vlieland;2013;7.0;64.0
7046;A-U Alle economische activiteiten;Vlieland;2014;10.0;89.0
7047;A-U Alle economische activiteiten;Vlieland;2015;14.0;182.0
7048;A-U Alle economische activiteiten;Vlieland;2016;17.0;188.0
7049;A-U Alle economische activiteiten;Vlieland;2017;18.0;190.0
7050;A-U Alle economische activiteiten;Vlissingen;2012;12.0;56.0
7051;A-U Alle economische activiteiten;Vlissingen;2013;23.0;233.0
7052;A-U Alle economische activiteiten;Vlissingen;2014;35.0;320.0
7053;A-U Alle economische activiteiten;Vlissingen;2015;49.0;380.0
7054;A-U Alle economische activiteiten;Vlissingen;2016;75.0;483.0
7055;A-U Alle economische activiteiten;Vlissingen;2017;101.0;777.0
7056;A-U Alle economische activiteiten;Voerendaal;2012;6.0;25.0
7057;A-U Alle economische activiteiten;Voerendaal;2013;19.0;176.0
7058;A-U Alle economische activiteiten;Voerendaal;2014;27.0;248.0
7059;A-U Alle economische activiteiten;Voerendaal;2015;37.0;322.0
7060;A-U Alle economische activiteiten;Voerendaal;2016;41.0;397.0
7061;A-U Alle economische activiteiten;Voerendaal;2017;51.0;454.0
7062;A-U Alle economische activiteiten;Voorschoten;2012;11.0;77.0
7063;A-U Alle economische activiteiten;Voorschoten;2013;14.0;106.0
7064;A-U Alle economische activiteiten;Voorschoten;2014;18.0;128.0
7065;A-U Alle economische activiteiten;Voorschoten;2015;22.0;168.0
7066;A-U Alle economische activiteiten;Voorschoten;2016;27.0;194.0
7067;A-U Alle economische activiteiten;Voorschoten;2017;32.0;266.0
7068;A-U Alle economische activiteiten;Voorst;2012;13.0;86.0
7069;A-U Alle economische activiteiten;Voorst;2013;35.0;445.0
7070;A-U Alle economische activiteiten;Voorst;2014;54.0;693.0
7071;A-U Alle economische activiteiten;Voorst;2015;74.0;932.0
7072;A-U Alle economische activiteiten;Voorst;2016;93.0;1111.0
7073;A-U Alle economische activiteiten;Voorst;2017;120.0;1460.0
7074;A-U Alle economische activiteiten;Vught;2012;7.0;32.0
7075;A-U Alle economische activiteiten;Vught;2013;17.0;100.0
7076;A-U Alle economische activiteiten;Vught;2014;31.0;172.0
7077;A-U Alle economische activiteiten;Vught;2015;38.0;210.0
7078;A-U Alle economische activiteiten;Vught;2016;47.0;331.0
7079;A-U Alle economische activiteiten;Vught;2017;55.0;494.0
7080;A-U Alle economische activiteiten;Waalre;2012;7.0;44.0
7081;A-U Alle economische activiteiten;Waalre;2013;11.0;106.0
7082;A-U Alle economische activiteiten;Waalre;2014;14.0;123.0
7083;A-U Alle economische activiteiten;Waalre;2015;24.0;204.0
7084;A-U Alle economische activiteiten;Waalre;2016;30.0;314.0
7085;A-U Alle economische activiteiten;Waalre;2017;37.0;495.0
7086;A-U Alle economische activiteiten;Waalwijk;2012;12.0;320.0
7087;A-U Alle economische activiteiten;Waalwijk;2013;40.0;782.0
7088;A-U Alle economische activiteiten;Waalwijk;2014;50.0;990.0
7089;A-U Alle economische activiteiten;Waalwijk;2015;68.0;1320.0
7090;A-U Alle economische activiteiten;Waalwijk;2016;89.0;3009.0
7091;A-U Alle economische activiteiten;Waalwijk;2017;125.0;5144.0
7092;A-U Alle economische activiteiten;Waddinxveen;2012;7.0;73.0
7093;A-U Alle economische activiteiten;Waddinxveen;2013;16.0;139.0
7094;A-U Alle economische activiteiten;Waddinxveen;2014;22.0;278.0
7095;A-U Alle economische activiteiten;Waddinxveen;2015;26.0;393.0
7096;A-U Alle economische activiteiten;Waddinxveen;2016;42.0;1320.0
7097;A-U Alle economische activiteiten;Waddinxveen;2017;59.0;1779.0
7098;A-U Alle economische activiteiten;Wageningen;2012;17.0;125.0
7099;A-U Alle economische activiteiten;Wageningen;2013;27.0;156.0
7100;A-U Alle economische activiteiten;Wageningen;2014;43.0;546.0
7101;A-U Alle economische activiteiten;Wageningen;2015;56.0;1136.0
7102;A-U Alle economische activiteiten;Wageningen;2016;71.0;1647.0
7103;A-U Alle economische activiteiten;Wageningen;2017;84.0;2448.0
7104;A-U Alle economische activiteiten;Wassenaar;2012;9.0;90.0
7105;A-U Alle economische activiteiten;Wassenaar;2013;17.0;149.0
7106;A-U Alle economische activiteiten;Wassenaar;2014;24.0;232.0
7107;A-U Alle economische activiteiten;Wassenaar;2015;30.0;276.0
7108;A-U Alle economische activiteiten;Wassenaar;2016;43.0;465.0
7109;A-U Alle economische activiteiten;Wassenaar;2017;52.0;569.0
7110;A-U Alle economische activiteiten;Waterland;2012;11.0;48.0
7111;A-U Alle economische activiteiten;Waterland;2013;;
7112;A-U Alle economische activiteiten;Waterland;2014;;
7113;A-U Alle economische activiteiten;Waterland;2015;;
7114;A-U Alle economische activiteiten;Waterland;2016;50.0;397.0
7115;A-U Alle economische activiteiten;Waterland;2017;62.0;584.0
7116;A-U Alle economische activiteiten;Weert;2012;36.0;307.0
7117;A-U Alle economische activiteiten;Weert;2013;61.0;669.0
7118;A-U Alle economische activiteiten;Weert;2014;89.0;922.0
7119;A-U Alle economische activiteiten;Weert;2015;136.0;2254.0
7120;A-U Alle economische activiteiten;Weert;2016;169.0;2954.0
7121;A-U Alle economische activiteiten;Weert;2017;213.0;4509.0
7122;A-U Alle economische activiteiten;Weesp;2012;11.0;74.0
7123;A-U Alle economische activiteiten;Weesp;2013;16.0;89.0
7124;A-U Alle economische activiteiten;Weesp;2014;19.0;107.0
7125;A-U Alle economische activiteiten;Weesp;2015;26.0;475.0
7126;A-U Alle economische activiteiten;Weesp;2016;37.0;803.0
7127;A-U Alle economische activiteiten;Weesp;2017;60.0;1216.0
7128;A-U Alle economische activiteiten;Werkendam;2012;11.0;96.0
7129;A-U Alle economische activiteiten;Werkendam;2013;25.0;245.0
7130;A-U Alle economische activiteiten;Werkendam;2014;39.0;391.0
7131;A-U Alle economische activiteiten;Werkendam;2015;50.0;544.0
7132;A-U Alle economische activiteiten;Werkendam;2016;71.0;697.0
7133;A-U Alle economische activiteiten;Werkendam;2017;81.0;742.0
7134;A-U Alle economische activiteiten;West Maas en Waal;2012;17.0;203.0
7135;A-U Alle economische activiteiten;West Maas en Waal;2013;31.0;304.0
7136;A-U Alle economische activiteiten;West Maas en Waal;2014;48.0;481.0
7137;A-U Alle economische activiteiten;West Maas en Waal;2015;63.0;785.0
7138;A-U Alle economische activiteiten;West Maas en Waal;2016;79.0;1660.0
7139;A-U Alle economische activiteiten;West Maas en Waal;2017;109.0;2208.0
7140;A-U Alle economische activiteiten;Westerveld;2012;35.0;352.0
7141;A-U Alle economische activiteiten;Westerveld;2013;64.0;819.0
7142;A-U Alle economische activiteiten;Westerveld;2014;94.0;1344.0
7143;A-U Alle economische activiteiten;Westerveld;2015;108.0;1552.0
7144;A-U Alle economische activiteiten;Westerveld;2016;131.0;1766.0
7145;A-U Alle economische activiteiten;Westerveld;2017;179.0;2377.0
7146;A-U Alle economische activiteiten;Westervoort;2012;;
7147;A-U Alle economische activiteiten;Westervoort;2013;7.0;31.0
7148;A-U Alle economische activiteiten;Westervoort;2014;10.0;42.0
7149;A-U Alle economische activiteiten;Westervoort;2015;13.0;53.0
7150;A-U Alle economische activiteiten;Westervoort;2016;15.0;71.0
7151;A-U Alle economische activiteiten;Westervoort;2017;16.0;99.0
7152;A-U Alle economische activiteiten;Westland;2012;64.0;395.0
7153;A-U Alle economische activiteiten;Westland;2013;148.0;1434.0
7154;A-U Alle economische activiteiten;Westland;2014;247.0;2317.0
7155;A-U Alle economische activiteiten;Westland;2015;341.0;3986.0
7156;A-U Alle economische activiteiten;Westland;2016;435.0;7636.0
7157;A-U Alle economische activiteiten;Westland;2017;548.0;11896.0
7158;A-U Alle economische activiteiten;Weststellingwerf;2012;32.0;205.0
7159;A-U Alle economische activiteiten;Weststellingwerf;2013;61.0;648.0
7160;A-U Alle economische activiteiten;Weststellingwerf;2014;87.0;1221.0
7161;A-U Alle economische activiteiten;Weststellingwerf;2015;111.0;1795.0
7162;A-U Alle economische activiteiten;Weststellingwerf;2016;128.0;5637.0
7163;A-U Alle economische activiteiten;Weststellingwerf;2017;160.0;6335.0
7164;A-U Alle economische activiteiten;Westvoorne;2012;11.0;85.0
7165;A-U Alle economische activiteiten;Westvoorne;2013;25.0;188.0
7166;A-U Alle economische activiteiten;Westvoorne;2014;35.0;244.0
7167;A-U Alle economische activiteiten;Westvoorne;2015;45.0;344.0
7168;A-U Alle economische activiteiten;Westvoorne;2016;58.0;553.0
7169;A-U Alle economische activiteiten;Westvoorne;2017;68.0;598.0
7170;A-U Alle economische activiteiten;Wierden;2012;19.0;457.0
7171;A-U Alle economische activiteiten;Wierden;2013;56.0;1044.0
7172;A-U Alle economische activiteiten;Wierden;2014;76.0;1480.0
7173;A-U Alle economische activiteiten;Wierden;2015;106.0;2176.0
7174;A-U Alle economische activiteiten;Wierden;2016;122.0;2355.0
7175;A-U Alle economische activiteiten;Wierden;2017;140.0;2656.0
7176;A-U Alle economische activiteiten;Wijchen;2012;10.0;49.0
7177;A-U Alle economische activiteiten;Wijchen;2013;29.0;214.0
7178;A-U Alle economische activiteiten;Wijchen;2014;57.0;464.0
7179;A-U Alle economische activiteiten;Wijchen;2015;80.0;848.0
7180;A-U Alle economische activiteiten;Wijchen;2016;106.0;1264.0
7181;A-U Alle economische activiteiten;Wijchen;2017;141.0;1781.0
7182;A-U Alle economische activiteiten;Wijdemeren;2012;8.0;68.0
7183;A-U Alle economische activiteiten;Wijdemeren;2013;15.0;155.0
7184;A-U Alle economische activiteiten;Wijdemeren;2014;26.0;226.0
7185;A-U Alle economische activiteiten;Wijdemeren;2015;38.0;314.0
7186;A-U Alle economische activiteiten;Wijdemeren;2016;47.0;392.0
7187;A-U Alle economische activiteiten;Wijdemeren;2017;65.0;752.0
7188;A-U Alle economische activiteiten;Wijk bij Duurstede;2012;17.0;101.0
7189;A-U Alle economische activiteiten;Wijk bij Duurstede;2013;33.0;360.0
7190;A-U Alle economische activiteiten;Wijk bij Duurstede;2014;45.0;517.0
7191;A-U Alle economische activiteiten;Wijk bij Duurstede;2015;66.0;932.0
7192;A-U Alle economische activiteiten;Wijk bij Duurstede;2016;82.0;1145.0
7193;A-U Alle economische activiteiten;Wijk bij Duurstede;2017;98.0;1604.0
7194;A-U Alle economische activiteiten;Winsum;2012;11.0;120.0
7195;A-U Alle economische activiteiten;Winsum;2013;34.0;474.0
7196;A-U Alle economische activiteiten;Winsum;2014;53.0;741.0
7197;A-U Alle economische activiteiten;Winsum;2015;97.0;1750.0
7198;A-U Alle economische activiteiten;Winsum;2016;117.0;1910.0
7199;A-U Alle economische activiteiten;Winsum;2017;130.0;2038.0
7200;A-U Alle economische activiteiten;Winterswijk;2012;31.0;137.0
7201;A-U Alle economische activiteiten;Winterswijk;2013;66.0;544.0
7202;A-U Alle economische activiteiten;Winterswijk;2014;89.0;674.0
7203;A-U Alle economische activiteiten;Winterswijk;2015;103.0;915.0
7204;A-U Alle economische activiteiten;Winterswijk;2016;121.0;1390.0
7205;A-U Alle economische activiteiten;Winterswijk;2017;152.0;2618.0
7206;A-U Alle economische activiteiten;Woensdrecht;2012;4.0;17.0
7207;A-U Alle economische activiteiten;Woensdrecht;2013;17.0;224.0
7208;A-U Alle economische activiteiten;Woensdrecht;2014;29.0;363.0
7209;A-U Alle economische activiteiten;Woensdrecht;2015;41.0;1346.0
7210;A-U Alle economische activiteiten;Woensdrecht;2016;50.0;1400.0
7211;A-U Alle economische activiteiten;Woensdrecht;2017;61.0;1634.0
7212;A-U Alle economische activiteiten;Woerden;2012;44.0;730.0
7213;A-U Alle economische activiteiten;Woerden;2013;75.0;1286.0
7214;A-U Alle economische activiteiten;Woerden;2014;97.0;1523.0
7215;A-U Alle economische activiteiten;Woerden;2015;116.0;2579.0
7216;A-U Alle economische activiteiten;Woerden;2016;142.0;3263.0
7217;A-U Alle economische activiteiten;Woerden;2017;178.0;4161.0
7218;A-U Alle economische activiteiten;De Wolden;2012;40.0;329.0
7219;A-U Alle economische activiteiten;De Wolden;2013;72.0;713.0
7220;A-U Alle economische activiteiten;De Wolden;2014;110.0;1222.0
7221;A-U Alle economische activiteiten;De Wolden;2015;155.0;2212.0
7222;A-U Alle economische activiteiten;De Wolden;2016;213.0;2790.0
7223;A-U Alle economische activiteiten;De Wolden;2017;255.0;4086.0
7224;A-U Alle economische activiteiten;Wormerland;2012;11.0;55.0
7225;A-U Alle economische activiteiten;Wormerland;2013;20.0;213.0
7226;A-U Alle economische activiteiten;Wormerland;2014;24.0;224.0
7227;A-U Alle economische activiteiten;Wormerland;2015;31.0;356.0
7228;A-U Alle economische activiteiten;Wormerland;2016;37.0;417.0
7229;A-U Alle economische activiteiten;Wormerland;2017;42.0;458.0
7230;A-U Alle economische activiteiten;Woudenberg;2012;10.0;157.0
7231;A-U Alle economische activiteiten;Woudenberg;2013;22.0;375.0
7232;A-U Alle economische activiteiten;Woudenberg;2014;28.0;459.0
7233;A-U Alle economische activiteiten;Woudenberg;2015;35.0;580.0
7234;A-U Alle economische activiteiten;Woudenberg;2016;39.0;689.0
7235;A-U Alle economische activiteiten;Woudenberg;2017;52.0;915.0
7236;A-U Alle economische activiteiten;Woudrichem;2012;11.0;128.0
7237;A-U Alle economische activiteiten;Woudrichem;2013;32.0;317.0
7238;A-U Alle economische activiteiten;Woudrichem;2014;48.0;502.0
7239;A-U Alle economische activiteiten;Woudrichem;2015;59.0;639.0
7240;A-U Alle economische activiteiten;Woudrichem;2016;66.0;688.0
7241;A-U Alle economische activiteiten;Woudrichem;2017;84.0;1090.0
7242;A-U Alle economische activiteiten;Zaanstad;2012;45.0;193.0
7243;A-U Alle economische activiteiten;Zaanstad;2013;81.0;545.0
7244;A-U Alle economische activiteiten;Zaanstad;2014;120.0;862.0
7245;A-U Alle economische activiteiten;Zaanstad;2015;153.0;1118.0
7246;A-U Alle economische activiteiten;Zaanstad;2016;183.0;1514.0
7247;A-U Alle economische activiteiten;Zaanstad;2017;246.0;6616.0
7248;A-U Alle economische activiteiten;Zaltbommel;2012;18.0;121.0
7249;A-U Alle economische activiteiten;Zaltbommel;2013;44.0;1979.0
7250;A-U Alle economische activiteiten;Zaltbommel;2014;69.0;2134.0
7251;A-U Alle economische activiteiten;Zaltbommel;2015;89.0;2551.0
7252;A-U Alle economische activiteiten;Zaltbommel;2016;113.0;3141.0
7253;A-U Alle economische activiteiten;Zaltbommel;2017;139.0;3744.0
7254;A-U Alle economische activiteiten;Zandvoort;2012;5.0;33.0
7255;A-U Alle economische activiteiten;Zandvoort;2013;7.0;51.0
7256;A-U Alle economische activiteiten;Zandvoort;2014;11.0;72.0
7257;A-U Alle economische activiteiten;Zandvoort;2015;18.0;170.0
7258;A-U Alle economische activiteiten;Zandvoort;2016;28.0;242.0
7259;A-U Alle economische activiteiten;Zandvoort;2017;30.0;246.0
7260;A-U Alle economische activiteiten;Zederik;2012;10.0;76.0
7261;A-U Alle economische activiteiten;Zederik;2013;21.0;210.0
7262;A-U Alle economische activiteiten;Zederik;2014;35.0;477.0
7263;A-U Alle economische activiteiten;Zederik;2015;44.0;623.0
7264;A-U Alle economische activiteiten;Zederik;2016;55.0;731.0
7265;A-U Alle economische activiteiten;Zederik;2017;70.0;897.0
7266;A-U Alle economische activiteiten;Zeewolde;2012;50.0;1540.0
7267;A-U Alle economische activiteiten;Zeewolde;2013;90.0;2802.0
7268;A-U Alle economische activiteiten;Zeewolde;2014;126.0;4842.0
7269;A-U Alle economische activiteiten;Zeewolde;2015;156.0;6588.0
7270;A-U Alle economische activiteiten;Zeewolde;2016;182.0;9784.0
7271;A-U Alle economische activiteiten;Zeewolde;2017;199.0;11061.0
7272;A-U Alle economische activiteiten;Zeist;2012;17.0;172.0
7273;A-U Alle economische activiteiten;Zeist;2013;36.0;326.0
7274;A-U Alle economische activiteiten;Zeist;2014;50.0;444.0
7275;A-U Alle economische activiteiten;Zeist;2015;62.0;524.0
7276;A-U Alle economische activiteiten;Zeist;2016;82.0;1037.0
7277;A-U Alle economische activiteiten;Zeist;2017;109.0;1721.0
7278;A-U Alle economische activiteiten;Zevenaar;2012;10.0;114.0
7279;A-U Alle economische activiteiten;Zevenaar;2013;31.0;543.0
7280;A-U Alle economische activiteiten;Zevenaar;2014;42.0;698.0
7281;A-U Alle economische activiteiten;Zevenaar;2015;55.0;771.0
7282;A-U Alle economische activiteiten;Zevenaar;2016;69.0;1616.0
7283;A-U Alle economische activiteiten;Zevenaar;2017;86.0;1942.0
7284;A-U Alle economische activiteiten;Zoetermeer;2012;24.0;113.0
7285;A-U Alle economische activiteiten;Zoetermeer;2013;37.0;165.0
7286;A-U Alle economische activiteiten;Zoetermeer;2014;44.0;192.0
7287;A-U Alle economische activiteiten;Zoetermeer;2015;58.0;447.0
7288;A-U Alle economische activiteiten;Zoetermeer;2016;74.0;881.0
7289;A-U Alle economische activiteiten;Zoetermeer;2017;105.0;2281.0
7290;A-U Alle economische activiteiten;Zoeterwoude;2012;;
7291;A-U Alle economische activiteiten;Zoeterwoude;2013;6.0;20.0
7292;A-U Alle economische activiteiten;Zoeterwoude;2014;13.0;85.0
7293;A-U Alle economische activiteiten;Zoeterwoude;2015;19.0;147.0
7294;A-U Alle economische activiteiten;Zoeterwoude;2016;25.0;259.0
7295;A-U Alle economische activiteiten;Zoeterwoude;2017;34.0;1998.0
7296;A-U Alle economische activiteiten;Zuidhorn;2012;31.0;626.0
7297;A-U Alle economische activiteiten;Zuidhorn;2013;42.0;819.0
7298;A-U Alle economische activiteiten;Zuidhorn;2014;62.0;1323.0
7299;A-U Alle economische activiteiten;Zuidhorn;2015;78.0;1754.0
7300;A-U Alle economische activiteiten;Zuidhorn;2016;99.0;2403.0
7301;A-U Alle economische activiteiten;Zuidhorn;2017;108.0;2472.0
7302;A-U Alle economische activiteiten;Zuidplas;2012;18.0;212.0
7303;A-U Alle economische activiteiten;Zuidplas;2013;41.0;507.0
7304;A-U Alle economische activiteiten;Zuidplas;2014;58.0;903.0
7305;A-U Alle economische activiteiten;Zuidplas;2015;81.0;1576.0
7306;A-U Alle economische activiteiten;Zuidplas;2016;110.0;2353.0
7307;A-U Alle economische activiteiten;Zuidplas;2017;131.0;3512.0
7308;A-U Alle economische activiteiten;Zundert;2012;24.0;212.0
7309;A-U Alle economische activiteiten;Zundert;2013;49.0;570.0
7310;A-U Alle economische activiteiten;Zundert;2014;67.0;721.0
7311;A-U Alle economische activiteiten;Zundert;2015;90.0;1283.0
7312;A-U Alle economische activiteiten;Zundert;2016;107.0;1868.0
7313;A-U Alle economische activiteiten;Zundert;2017;137.0;2494.0
7314;A-U Alle economische activiteiten;Zutphen;2012;9.0;49.0
7315;A-U Alle economische activiteiten;Zutphen;2013;23.0;241.0
7316;A-U Alle economische activiteiten;Zutphen;2014;41.0;524.0
7317;A-U Alle economische activiteiten;Zutphen;2015;55.0;715.0
7318;A-U Alle economische activiteiten;Zutphen;2016;68.0;1073.0
7319;A-U Alle economische activiteiten;Zutphen;2017;93.0;1568.0
7320;A-U Alle economische activiteiten;Zwartewaterland;2012;20.0;170.0
7321;A-U Alle economische activiteiten;Zwartewaterland;2013;37.0;557.0
7322;A-U Alle economische activiteiten;Zwartewaterland;2014;50.0;765.0
7323;A-U Alle economische activiteiten;Zwartewaterland;2015;61.0;1203.0
7324;A-U Alle economische activiteiten;Zwartewaterland;2016;82.0;2490.0
7325;A-U Alle economische activiteiten;Zwartewaterland;2017;102.0;4352.0
7326;A-U Alle economische activiteiten;Zwijndrecht;2012;9.0;118.0
7327;A-U Alle economische activiteiten;Zwijndrecht;2013;21.0;213.0
7328;A-U Alle economische activiteiten;Zwijndrecht;2014;30.0;292.0
7329;A-U Alle economische activiteiten;Zwijndrecht;2015;35.0;971.0
7330;A-U Alle economische activiteiten;Zwijndrecht;2016;40.0;1076.0
7331;A-U Alle economische activiteiten;Zwijndrecht;2017;48.0;1299.0
7332;A-U Alle economische activiteiten;Zwolle;2012;70.0;362.0
7333;A-U Alle economische activiteiten;Zwolle;2013;117.0;1245.0
7334;A-U Alle economische activiteiten;Zwolle;2014;157.0;2484.0
7335;A-U Alle economische activiteiten;Zwolle;2015;186.0;6344.0
7336;A-U Alle economische activiteiten;Zwolle;2016;228.0;13821.0
7337;A-U Alle economische activiteiten;Zwolle;2017;320.0;16325.0
7338;A-U Alle economische activiteiten;Niet in te delen;2012;1.0;22.0
7339;A-U Alle economische activiteiten;Niet in te delen;2013;2.0;90.0
7340;A-U Alle economische activiteiten;Niet in te delen;2014;2.0;90.0
7341;A-U Alle economische activiteiten;Niet in te delen;2015;5.0;93.0
7342;A-U Alle economische activiteiten;Niet in te delen;2016;6.0;120.0
7343;A-U Alle economische activiteiten;Niet in te delen;2017;4.0;44.0
7344;A Landbouw, bosbouw en visserij;Nederland;2012;2452.0;41797.0
7345;A Landbouw, bosbouw en visserij;Nederland;2013;4730.0;91999.0
7346;A Landbouw, bosbouw en visserij;Nederland;2014;6406.0;137418.0
7347;A Landbouw, bosbouw en visserij;Nederland;2015;8338.0;228520.0
7348;A Landbouw, bosbouw en visserij;Nederland;2016;9839.0;307168.0
7349;A Landbouw, bosbouw en visserij;Nederland;2017;10996.0;384904.0
7350;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2012;593.0;9081.0
7351;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2013;1062.0;20534.0
7352;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2014;1412.0;29770.0
7353;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2015;1824.0;42796.0
7354;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2016;2148.0;58339.0
7355;A Landbouw, bosbouw en visserij;Noord-Nederland (LD);2017;2395.0;70878.0
7356;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2012;958.0;16065.0
7357;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2013;1680.0;33187.0
7358;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2014;2216.0;48916.0
7359;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2015;2855.0;80296.0
7360;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2016;3302.0;105248.0
7361;A Landbouw, bosbouw en visserij;Oost-Nederland (LD);2017;3612.0;133332.0
7362;A Landbouw, bosbouw en visserij;West-Nederland (LD);2012;468.0;7057.0
7363;A Landbouw, bosbouw en visserij;West-Nederland (LD);2013;1114.0;19011.0
7364;A Landbouw, bosbouw en visserij;West-Nederland (LD);2014;1596.0;29244.0
7365;A Landbouw, bosbouw en visserij;West-Nederland (LD);2015;2081.0;51245.0
7366;A Landbouw, bosbouw en visserij;West-Nederland (LD);2016;2525.0;69200.0
7367;A Landbouw, bosbouw en visserij;West-Nederland (LD);2017;2900.0;89846.0
7368;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2012;433.0;9594.0
7369;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2013;874.0;19266.0
7370;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2014;1182.0;29488.0
7371;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2015;1578.0;54183.0
7372;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2016;1864.0;74381.0
7373;A Landbouw, bosbouw en visserij;Zuid-Nederland (LD);2017;2088.0;90845.0
7374;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2012;;
7375;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2013;;
7376;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2014;;
7377;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2015;;
7378;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2016;;
7379;A Landbouw, bosbouw en visserij;Niet in te delen (LD);2017;1.0;3.0
7380;A Landbouw, bosbouw en visserij;Groningen (PV);2012;114.0;2107.0
7381;A Landbouw, bosbouw en visserij;Groningen (PV);2013;249.0;5371.0
7382;A Landbouw, bosbouw en visserij;Groningen (PV);2014;356.0;7994.0
7383;A Landbouw, bosbouw en visserij;Groningen (PV);2015;510.0;11702.0
7384;A Landbouw, bosbouw en visserij;Groningen (PV);2016;629.0;16186.0
7385;A Landbouw, bosbouw en visserij;Groningen (PV);2017;707.0;18563.0
7386;A Landbouw, bosbouw en visserij;Friesland (PV);2012;295.0;3810.0
7387;A Landbouw, bosbouw en visserij;Friesland (PV);2013;478.0;8226.0
7388;A Landbouw, bosbouw en visserij;Friesland (PV);2014;634.0;11526.0
