ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
726;Eengezinswoningen;Gelderland;2002;627;125;170;75;55.0;55.0;55.0;43.0;37.0;11.0;72697;14509;19709;8690;6393.0;6394.0;6385.0;4976.0;4343.0;1297.0
727;Eengezinswoningen;Gelderland;2003;631;125;170;75;55.0;55.0;55.0;43.0;37.0;17.0;81417;16056;21886;9661;7109.0;7108.0;7100.0;5534.0;4830.0;2133.0
728;Eengezinswoningen;Utrecht;1971;153;88;61;4;;;;;;;4161;2470;1576;115;;;;;;
729;Eengezinswoningen;Utrecht;1975;176;86;61;29;;;;;;;7114;3613;2351;1151;;;;;;
730;Eengezinswoningen;Utrecht;1980;202;83;61;29;28.0;;;;;;12450;5375;3603;1767;1706.0;;;;;
731;Eengezinswoningen;Utrecht;1981;209;83;61;29;28.0;7.0;;;;;13681;5691;3834;1881;1816.0;459.0;;;;
732;Eengezinswoningen;Utrecht;1982;214;82;61;29;28.0;13.0;;;;;14132;5714;3871;1899;1834.0;814.0;;;;
733;Eengezinswoningen;Utrecht;1983;219;82;61;29;28.0;18.0;;;;;14282;5635;3833;1881;1816.0;1118.0;;;;
734;Eengezinswoningen;Utrecht;1984;224;82;61;29;28.0;23.0;;;;;14422;5555;3795;1862;1798.0;1412.0;;;;
735;Eengezinswoningen;Utrecht;1985;229;81;61;29;28.0;29.0;;;;;14617;5476;3755;1844;1780.0;1762.0;;;;
736;Eengezinswoningen;Utrecht;1986;233;81;61;29;28.0;29.0;5.0;;;;14897;5454;3753;1844;1780.0;1758.0;308.0;;;
737;Eengezinswoningen;Utrecht;1987;239;81;61;29;28.0;29.0;10.0;;;;15378;5486;3790;1862;1798.0;1776.0;667.0;;;
738;Eengezinswoningen;Utrecht;1988;244;80;61;29;28.0;29.0;16.0;;;;16685;5784;4014;1972;1905.0;1881.0;1129.0;;;
739;Eengezinswoningen;Utrecht;1989;251;80;61;29;28.0;29.0;23.0;;;;17454;5863;4087;2008;1940.0;1917.0;1639.0;;;
740;Eengezinswoningen;Utrecht;1990;264;81;62;30;29.0;30.0;31.0;;;;18503;5685;4372;2113;2040.0;2100.0;2194.0;;;
741;Eengezinswoningen;Utrecht;1991;269;81;62;30;29.0;30.0;31.0;6.0;;;19591;5889;4534;2193;2117.0;2180.0;2251.0;427.0;;
742;Eengezinswoningen;Utrecht;1992;274;81;62;30;29.0;30.0;31.0;11.0;;;20282;5980;4611;2232;2155.0;2219.0;2290.0;795.0;;
743;Eengezinswoningen;Utrecht;1993;279;81;62;30;29.0;30.0;31.0;15.0;;;21658;6273;4846;2346;2265.0;2332.0;2408.0;1188.0;;
744;Eengezinswoningen;Utrecht;1994;283;80;62;30;29.0;30.0;31.0;20.0;;;22354;6360;4924;2385;2302.0;2370.0;2447.0;1565.0;;
745;Eengezinswoningen;Utrecht;1995;287;80;62;30;29.0;30.0;31.0;24.0;;;23590;6604;5119;2481;2395.0;2465.0;2546.0;1980.0;;
746;Eengezinswoningen;Utrecht;1996;291;80;62;30;29.0;30.0;31.0;24.0;4.0;;24470;6739;5227;2538;2451.0;2523.0;2606.0;2027.0;361.0;
747;Eengezinswoningen;Utrecht;1997;296;80;62;30;29.0;30.0;31.0;24.0;9.0;;25783;6973;5424;2634;2545.0;2620.0;2705.0;2104.0;778.0;
748;Eengezinswoningen;Utrecht;1998;300;80;62;30;29.0;30.0;31.0;24.0;14.0;;27345;7255;5657;2749;2656.0;2734.0;2824.0;2196.0;1274.0;
749;Eengezinswoningen;Utrecht;1999;305;80;62;30;29.0;30.0;31.0;24.0;18.0;;29285;7647;5967;2902;2805.0;2887.0;2981.0;2319.0;1777.0;
750;Eengezinswoningen;Utrecht;2000;309;79;62;30;29.0;30.0;31.0;24.0;23.0;;30864;7935;6192;3017;2916.0;3002.0;3100.0;2411.0;2290.0;
751;Eengezinswoningen;Utrecht;2001;314;79;62;30;29.0;30.0;31.0;24.0;23.0;5.0;33729;8523;6659;3247;3138.0;3230.0;3335.0;2594.0;2459.0;543.0
752;Eengezinswoningen;Utrecht;2002;319;79;62;30;29.0;30.0;31.0;24.0;23.0;10.0;36049;8959;7000;3419;3305.0;3402.0;3513.0;2732.0;2590.0;1130.0
753;Eengezinswoningen;Utrecht;2003;323;79;62;30;29.0;30.0;31.0;24.0;23.0;14.0;40575;9946;7769;3801;3675.0;3783.0;3906.0;3038.0;2879.0;1778.0
754;Eengezinswoningen;Noord-Holland;1971;350;199;140;11;;;;;;;9329;5558;3490;280;;;;;;
755;Eengezinswoningen;Noord-Holland;1975;392;194;140;58;;;;;;;15562;8109;5203;2250;;;;;;
756;Eengezinswoningen;Noord-Holland;1980;437;188;140;58;51.0;;;;;;26516;12073;7977;3454;3011.0;;;;;
757;Eengezinswoningen;Noord-Holland;1981;446;187;140;58;51.0;11.0;;;;;28790;12759;8491;3677;3206.0;658.0;;;;
758;Eengezinswoningen;Noord-Holland;1982;455;186;140;58;51.0;21.0;;;;;29581;12778;8571;3713;3237.0;1281.0;;;;
759;Eengezinswoningen;Noord-Holland;1983;465;184;140;58;51.0;32.0;;;;;29829;12575;8485;3676;3206.0;1888.0;;;;
760;Eengezinswoningen;Noord-Holland;1984;475;183;140;58;51.0;44.0;;;;;30154;12375;8399;3640;3175.0;2566.0;;;;
761;Eengezinswoningen;Noord-Holland;1985;484;182;140;58;51.0;54.0;;;;;30364;12193;8314;3604;3143.0;3110.0;;;;
762;Eengezinswoningen;Noord-Holland;1986;493;182;140;58;51.0;54.0;10.0;;;;30933;12140;8310;3603;3143.0;3110.0;626.0;;;
763;Eengezinswoningen;Noord-Holland;1987;502;181;139;58;51.0;54.0;20.0;;;;31791;12191;8389;3639;3174.0;3141.0;1257.0;;;
764;Eengezinswoningen;Noord-Holland;1988;510;179;139;58;51.0;54.0;30.0;;;;34249;12837;8883;3854;3363.0;3328.0;1985.0;;;
765;Eengezinswoningen;Noord-Holland;1989;521;178;139;58;51.0;54.0;41.0;;;;35601;13004;9043;3926;3425.0;3389.0;2813.0;;;
766;Eengezinswoningen;Noord-Holland;1990;534;178;139;58;51.0;54.0;54.0;;;;36920;12298;9621;3984;3503.0;3760.0;3755.0;;;
767;Eengezinswoningen;Noord-Holland;1991;545;178;139;58;51.0;54.0;54.0;11.0;;;39008;12708;9962;4128;3630.0;3896.0;3891.0;794.0;;
768;Eengezinswoningen;Noord-Holland;1992;554;177;139;58;51.0;54.0;54.0;20.0;;;40343;12896;10136;4201;3693.0;3965.0;3959.0;1492.0;;
769;Eengezinswoningen;Noord-Holland;1993;562;177;139;58;51.0;54.0;54.0;28.0;;;42993;13534;10654;4417;3883.0;4167.0;4162.0;2178.0;;
770;Eengezinswoningen;Noord-Holland;1994;569;176;139;58;51.0;54.0;54.0;36.0;;;44257;13712;10819;4489;3947.0;4235.0;4231.0;2823.0;;
771;Eengezinswoningen;Noord-Holland;1995;576;176;139;58;51.0;54.0;54.0;44.0;;;46586;14236;11232;4670;4106.0;4407.0;4401.0;3535.0;;
772;Eengezinswoningen;Noord-Holland;1996;584;176;139;58;51.0;54.0;54.0;44.0;9.0;;48376;14536;11472;4779;4202.0;4510.0;4504.0;3618.0;754.0;
773;Eengezinswoningen;Noord-Holland;1997;590;175;138;58;51.0;54.0;54.0;44.0;15.0;;50676;15060;11893;4960;4361.0;4679.0;4675.0;3755.0;1293.0;
774;Eengezinswoningen;Noord-Holland;1998;597;175;138;58;51.0;54.0;54.0;44.0;22.0;;53474;15669;12396;5177;4550.0;4884.0;4879.0;3920.0;1999.0;
775;Eengezinswoningen;Noord-Holland;1999;604;175;138;58;51.0;55.0;54.0;44.0;30.0;;57147;16509;13073;5463;4803.0;5156.0;5151.0;4138.0;2854.0;
776;Eengezinswoningen;Noord-Holland;2000;610;174;138;58;51.0;55.0;54.0;44.0;37.0;;59982;17123;13525;5680;4994.0;5361.0;5356.0;4303.0;3639.0;
777;Eengezinswoningen;Noord-Holland;2001;617;174;137;58;51.0;55.0;54.0;44.0;37.0;7.0;65223;18395;14535;6107;5375.0;5771.0;5765.0;4631.0;3897.0;747.0
778;Eengezinswoningen;Noord-Holland;2002;623;173;137;58;51.0;55.0;55.0;44.0;37.0;15.0;69425;19301;15293;6425;5658.0;6078.0;6072.0;4878.0;4104.0;1616.0
779;Eengezinswoningen;Noord-Holland;2003;629;173;137;58;51.0;55.0;55.0;44.0;37.0;21.0;77875;21395;16979;7145;6292.0;6759.0;6753.0;5421.0;4564.0;2567.0
780;Eengezinswoningen;Zuid-Holland;1971;408;222;171;15;;;;;;;11114;6335;4370;408;;;;;;
781;Eengezinswoningen;Zuid-Holland;1975;464;215;171;78;;;;;;;18720;9155;6515;3050;;;;;;
782;Eengezinswoningen;Zuid-Holland;1980;523;207;171;78;68.0;;;;;;32262;13538;9984;4680;4060.0;;;;;
783;Eengezinswoningen;Zuid-Holland;1981;539;205;171;78;68.0;18.0;;;;;35359;14300;10627;4983;4322.0;1128.0;;;;
784;Eengezinswoningen;Zuid-Holland;1982;556;203;171;78;68.0;36.0;;;;;36665;14289;10724;5031;4364.0;2257.0;;;;
785;Eengezinswoningen;Zuid-Holland;1983;570;201;171;78;68.0;53.0;;;;;37162;14015;10617;4982;4322.0;3226.0;;;;
786;Eengezinswoningen;Zuid-Holland;1984;584;199;171;78;68.0;68.0;;;;;37635;13740;10509;4933;4279.0;4173.0;;;;
787;Eengezinswoningen;Zuid-Holland;1985;594;197;170;78;68.0;82.0;;;;;37980;13425;10401;4884;4233.0;5037.0;;;;
788;Eengezinswoningen;Zuid-Holland;1986;605;195;170;78;68.0;82.0;12.0;;;;38658;13307;10397;4884;4232.0;5036.0;803.0;;;
789;Eengezinswoningen;Zuid-Holland;1987;614;192;170;78;68.0;82.0;25.0;;;;39690;13262;10481;4924;4269.0;5080.0;1674.0;;;
790;Eengezinswoningen;Zuid-Holland;1988;629;190;170;78;68.0;82.0;41.0;;;;43046;13898;11098;5214;4522.0;5381.0;2932.0;;;
791;Eengezinswoningen;Zuid-Holland;1989;641;188;170;78;68.0;82.0;57.0;;;;44762;13992;11282;5311;4606.0;5481.0;4089.0;;;
792;Eengezinswoningen;Zuid-Holland;1990;647;185;167;77;67.0;81.0;70.0;;;;45710;13087;11827;5421;4748.0;5708.0;4919.0;;;
793;Eengezinswoningen;Zuid-Holland;1991;658;184;167;77;67.0;81.0;70.0;12.0;;;48166;13498;12248;5616;4919.0;5914.0;5108.0;862.0;;
794;Eengezinswoningen;Zuid-Holland;1992;669;183;167;77;67.0;81.0;70.0;23.0;;;49763;13655;12450;5715;5006.0;6017.0;5198.0;1723.0;;
795;Eengezinswoningen;Zuid-Holland;1993;679;183;167;77;67.0;81.0;70.0;34.0;;;53135;14298;13082;6007;5263.0;6328.0;5464.0;2695.0;;
796;Eengezinswoningen;Zuid-Holland;1994;688;182;167;77;67.0;81.0;70.0;44.0;;;54705;14445;13289;6106;5350.0;6431.0;5554.0;3528.0;;
797;Eengezinswoningen;Zuid-Holland;1995;697;181;167;77;67.0;81.0;70.0;55.0;;;57675;14938;13800;6352;5566.0;6690.0;5778.0;4550.0;;
798;Eengezinswoningen;Zuid-Holland;1996;707;180;167;77;67.0;81.0;70.0;55.0;11.0;;59854;15227;14106;6501;5698.0;6848.0;5914.0;4657.0;903.0;
799;Eengezinswoningen;Zuid-Holland;1997;717;179;167;77;67.0;81.0;70.0;55.0;20.0;;62918;15759;14625;6747;5914.0;7108.0;6139.0;4834.0;1792.0;
800;Eengezinswoningen;Zuid-Holland;1998;725;179;167;77;67.0;81.0;70.0;55.0;29.0;;66439;16402;15256;7042;6172.0;7419.0;6408.0;5046.0;2695.0;
801;Eengezinswoningen;Zuid-Holland;1999;737;178;166;77;67.0;81.0;70.0;55.0;42.0;;71306;17255;16069;7434;6515.0;7833.0;6765.0;5326.0;4107.0;
802;Eengezinswoningen;Zuid-Holland;2000;747;178;166;77;67.0;81.0;70.0;55.0;53.0;;75042;17869;16680;7727;6773.0;8143.0;7034.0;5538.0;5279.0;
803;Eengezinswoningen;Zuid-Holland;2001;755;177;166;77;67.0;81.0;70.0;55.0;53.0;9.0;81639;19157;17913;8314;7288.0;8762.0;7570.0;5959.0;5687.0;988.0
804;Eengezinswoningen;Zuid-Holland;2002;764;177;166;77;67.0;81.0;70.0;55.0;53.0;19.0;87020;20127;18849;8751;7674.0;9229.0;7973.0;6277.0;5990.0;2150.0
805;Eengezinswoningen;Zuid-Holland;2003;775;176;165;77;67.0;81.0;70.0;55.0;53.0;30.0;98117;22308;20923;9730;8532.0;10262.0;8867.0;6980.0;6661.0;3853.0
806;Eengezinswoningen;Zeeland;1971;87;41;43;3;;;;;;;2543;1295;1168;80;;;;;;
807;Eengezinswoningen;Zeeland;1975;98;39;42;17;;;;;;;4237;1834;1731;673;;;;;;
808;Eengezinswoningen;Zeeland;1980;113;38;42;17;16.0;;;;;;7435;2705;2644;1032;1055.0;;;;;
809;Eengezinswoningen;Zeeland;1981;115;38;42;17;16.0;2.0;;;;;8027;2857;2808;1098;1123.0;142.0;;;;
810;Eengezinswoningen;Zeeland;1982;116;37;42;17;16.0;4.0;;;;;8209;2866;2832;1109;1133.0;270.0;;;;
811;Eengezinswoningen;Zeeland;1983;118;37;42;17;16.0;6.0;;;;;8232;2811;2800;1098;1121.0;402.0;;;;
812;Eengezinswoningen;Zeeland;1984;119;37;42;17;16.0;8.0;;;;;8221;2770;2771;1087;1110.0;482.0;;;;
813;Eengezinswoningen;Zeeland;1985;120;37;42;17;16.0;9.0;;;;;8199;2726;2743;1076;1099.0;555.0;;;;
814;Eengezinswoningen;Zeeland;1986;122;36;42;17;16.0;9.0;2.0;;;;8319;2711;2736;1076;1099.0;555.0;142.0;;;
815;Eengezinswoningen;Zeeland;1987;124;36;42;17;16.0;9.0;4.0;;;;8516;2729;2761;1082;1110.0;560.0;273.0;;;
816;Eengezinswoningen;Zeeland;1988;126;36;42;17;16.0;9.0;7.0;;;;9167;2872;2920;1146;1176.0;594.0;460.0;;;
817;Eengezinswoningen;Zeeland;1989;128;36;41;17;16.0;9.0;8.0;;;;9452;2906;2970;1168;1198.0;604.0;607.0;;;
818;Eengezinswoningen;Zeeland;1990;128;36;41;17;16.0;9.0;9.0;;;;9607;2664;3101;1238;1224.0;685.0;694.0;;;
819;Eengezinswoningen;Zeeland;1991;129;35;41;16;16.0;9.0;9.0;2.0;;;10043;2742;3199;1280;1266.0;709.0;718.0;129.0;;
820;Eengezinswoningen;Zeeland;1992;131;35;41;16;16.0;9.0;9.0;3.0;;;10319;2782;3254;1303;1288.0;722.0;731.0;239.0;;
821;Eengezinswoningen;Zeeland;1993;132;35;41;16;16.0;9.0;9.0;4.0;;;10954;2924;3418;1370;1355.0;759.0;769.0;360.0;;
822;Eengezinswoningen;Zeeland;1994;133;35;41;17;16.0;9.0;9.0;6.0;;;11262;2963;3472;1393;1377.0;771.0;781.0;504.0;;
823;Eengezinswoningen;Zeeland;1995;135;35;41;17;16.0;9.0;9.0;8.0;;;11865;3071;3598;1449;1433.0;802.0;814.0;698.0;;
824;Eengezinswoningen;Zeeland;1996;137;35;41;17;16.0;9.0;9.0;8.0;2.0;;12281;3114;3680;1484;1467.0;822.0;833.0;715.0;167.0;
825;Eengezinswoningen;Zeeland;1997;138;35;41;17;16.0;9.0;9.0;8.0;3.0;;12856;3216;3816;1541;1523.0;853.0;865.0;742.0;301.0;
826;Eengezinswoningen;Zeeland;1998;140;34;41;17;16.0;9.0;9.0;8.0;5.0;;13595;3341;3980;1608;1590.0;891.0;903.0;774.0;507.0;
827;Eengezinswoningen;Zeeland;1999;141;34;41;17;16.0;9.0;9.0;8.0;7.0;;14476;3505;4193;1700;1681.0;942.0;955.0;819.0;682.0;
828;Eengezinswoningen;Zeeland;2000;142;34;41;17;16.0;9.0;9.0;8.0;8.0;;15161;3633;4335;1767;1748.0;979.0;993.0;851.0;854.0;
829;Eengezinswoningen;Zeeland;2001;143;34;40;17;16.0;9.0;9.0;8.0;8.0;2.0;16469;3894;4645;1900;1878.0;1054.0;1068.0;916.0;916.0;196.0
830;Eengezinswoningen;Zeeland;2002;145;34;40;17;16.0;9.0;9.0;8.0;8.0;3.0;17470;4088;4888;2001;1977.0;1110.0;1125.0;965.0;965.0;351.0
831;Eengezinswoningen;Zeeland;2003;145;34;40;17;16.0;9.0;9.0;8.0;8.0;4.0;19518;4534;5396;2225;2196.0;1234.0;1251.0;1073.0;1073.0;537.0
832;Eengezinswoningen;Noord-Brabant;1971;400;146;237;17;;;;;;;11595;4648;6446;501;;;;;;
833;Eengezinswoningen;Noord-Brabant;1975;475;139;236;100;;;;;;;20549;6611;9597;4341;;;;;;
834;Eengezinswoningen;Noord-Brabant;1980;545;133;235;100;77.0;;;;;;36108;9722;14695;6663;5028.0;;;;;
835;Eengezinswoningen;Noord-Brabant;1981;559;132;235;100;77.0;15.0;;;;;39400;10254;15634;7093;5353.0;1065.0;;;;
836;Eengezinswoningen;Noord-Brabant;1982;572;131;235;100;77.0;29.0;;;;;40660;10296;15780;7162;5405.0;2017.0;;;;
837;Eengezinswoningen;Noord-Brabant;1983;585;131;235;100;77.0;43.0;;;;;41129;10137;15620;7092;5352.0;2928.0;;;;
838;Eengezinswoningen;Noord-Brabant;1984;597;130;235;100;77.0;55.0;;;;;41489;9993;15462;7022;5299.0;3713.0;;;;
839;Eengezinswoningen;Noord-Brabant;1985;609;130;235;100;77.0;69.0;;;;;41944;9853;15303;6951;5246.0;4590.0;;;;
840;Eengezinswoningen;Noord-Brabant;1986;622;129;235;100;77.0;69.0;13.0;;;;42814;9817;15296;6951;5246.0;4590.0;914.0;;;
841;Eengezinswoningen;Noord-Brabant;1987;636;129;235;100;77.0;69.0;27.0;;;;44213;9873;15443;7020;5298.0;4635.0;1944.0;;;
842;Eengezinswoningen;Noord-Brabant;1988;651;128;235;100;77.0;69.0;44.0;;;;48017;10404;16350;7435;5612.0;4910.0;3305.0;;;
843;Eengezinswoningen;Noord-Brabant;1989;669;127;234;100;77.0;69.0;62.0;;;;50276;10540;16648;7574;5717.0;5001.0;4796.0;;;
844;Eengezinswoningen;Noord-Brabant;1990;685;126;234;100;77.0;69.0;79.0;;;;52153;9627;17851;7586;5845.0;5229.0;6014.0;;;
845;Eengezinswoningen;Noord-Brabant;1991;697;126;234;100;77.0;69.0;79.0;13.0;;;54975;9917;18483;7851;6056.0;5419.0;6232.0;1017.0;;
846;Eengezinswoningen;Noord-Brabant;1992;708;125;234;99;77.0;69.0;79.0;25.0;;;56820;10053;18796;7987;6163.0;5510.0;6342.0;1968.0;;
847;Eengezinswoningen;Noord-Brabant;1993;719;125;234;99;77.0;69.0;79.0;36.0;;;60650;10554;19743;8396;6479.0;5792.0;6666.0;3020.0;;
848;Eengezinswoningen;Noord-Brabant;1994;729;125;234;100;77.0;69.0;79.0;47.0;;;62521;10693;20052;8534;6587.0;5888.0;6776.0;3991.0;;
849;Eengezinswoningen;Noord-Brabant;1995;739;124;234;100;77.0;69.0;79.0;57.0;;;65903;11063;20842;8876;6851.0;6125.0;7049.0;5097.0;;
850;Eengezinswoningen;Noord-Brabant;1996;750;123;233;100;77.0;69.0;79.0;57.0;12.0;;68413;11254;21297;9082;7010.0;6268.0;7212.0;5216.0;1074.0;
851;Eengezinswoningen;Noord-Brabant;1997;760;123;233;100;77.0;69.0;79.0;57.0;22.0;;71920;11627;22082;9426;7276.0;6505.0;7486.0;5414.0;2104.0;
852;Eengezinswoningen;Noord-Brabant;1998;770;122;233;100;77.0;69.0;79.0;57.0;33.0;;76032;12071;23022;9832;7594.0;6789.0;7813.0;5650.0;3260.0;
853;Eengezinswoningen;Noord-Brabant;1999;780;122;233;100;77.0;69.0;79.0;57.0;44.0;;81369;12698;24280;10380;8018.0;7168.0;8249.0;5966.0;4608.0;
854;Eengezinswoningen;Noord-Brabant;2000;788;121;233;100;77.0;69.0;79.0;57.0;53.0;;85465;13146;25210;10791;8333.0;7453.0;8576.0;6204.0;5752.0;
855;Eengezinswoningen;Noord-Brabant;2001;797;121;232;100;77.0;69.0;79.0;57.0;53.0;9.0;92934;14111;27086;11612;8964.0;8020.0;9229.0;6675.0;6232.0;1005.0
856;Eengezinswoningen;Noord-Brabant;2002;803;121;232;100;77.0;69.0;79.0;57.0;53.0;16.0;98652;14820;28481;12225;9437.0;8446.0;9718.0;7028.0;6563.0;1935.0
857;Eengezinswoningen;Noord-Brabant;2003;808;120;231;100;77.0;69.0;79.0;57.0;53.0;22.0;110338;16385;31599;13592;10490.0;9390.0;10806.0;7815.0;7297.0;2964.0
858;Eengezinswoningen;Limburg;1971;215;84;123;8;;;;;;;6257;2583;3424;250;;;;;;
859;Eengezinswoningen;Limburg;1975;247;79;123;45;;;;;;;10767;3647;5097;2022;;;;;;
860;Eengezinswoningen;Limburg;1980;278;75;122;45;36.0;;;;;;18658;5307;7789;3103;2459.0;;;;;
861;Eengezinswoningen;Limburg;1981;285;74;122;45;36.0;7.0;;;;;20293;5606;8288;3302;2618.0;479.0;;;;
862;Eengezinswoningen;Limburg;1982;291;74;122;45;36.0;14.0;;;;;20907;5629;8365;3334;2644.0;935.0;;;;
863;Eengezinswoningen;Limburg;1983;297;73;122;45;36.0;20.0;;;;;21064;5527;8272;3302;2618.0;1345.0;;;;
864;Eengezinswoningen;Limburg;1984;302;73;122;45;36.0;26.0;;;;;21212;5453;8188;3269;2592.0;1710.0;;;;
865;Eengezinswoningen;Limburg;1985;307;73;122;45;36.0;32.0;;;;;21388;5385;8104;3237;2567.0;2096.0;;;;
866;Eengezinswoningen;Limburg;1986;312;73;122;45;36.0;32.0;5.0;;;;21739;5375;8102;3237;2567.0;2096.0;363.0;;;
867;Eengezinswoningen;Limburg;1987;319;72;122;45;36.0;32.0;12.0;;;;22444;5415;8180;3269;2592.0;2117.0;871.0;;;
868;Eengezinswoningen;Limburg;1988;325;72;122;45;36.0;32.0;19.0;;;;24258;5724;8664;3463;2746.0;2243.0;1419.0;;;
869;Eengezinswoningen;Limburg;1989;332;72;122;45;36.0;32.0;26.0;;;;25252;5819;8821;3528;2797.0;2285.0;2003.0;;;
870;Eengezinswoningen;Limburg;1990;338;72;122;45;36.0;32.0;31.0;;;;25950;5533;9359;3467;2763.0;2431.0;2396.0;;;
871;Eengezinswoningen;Limburg;1991;343;72;122;45;36.0;32.0;31.0;5.0;;;27279;5727;9695;3595;2865.0;2521.0;2485.0;391.0;;
872;Eengezinswoningen;Limburg;1992;347;72;122;45;36.0;32.0;31.0;9.0;;;28076;5812;9854;3660;2919.0;2572.0;2533.0;727.0;;
873;Eengezinswoningen;Limburg;1993;350;72;122;45;36.0;32.0;31.0;13.0;;;29838;6099;10363;3851;3072.0;2705.0;2666.0;1082.0;;
874;Eengezinswoningen;Limburg;1994;354;71;122;45;36.0;32.0;31.0;17.0;;;30677;6182;10530;3915;3124.0;2754.0;2712.0;1460.0;;
875;Eengezinswoningen;Limburg;1995;358;71;121;45;36.0;32.0;31.0;21.0;;;32219;6411;10911;4069;3253.0;2870.0;2825.0;1880.0;;
876;Eengezinswoningen;Limburg;1996;363;71;121;45;36.0;32.0;31.0;21.0;5.0;;33411;6547;11171;4167;3329.0;2940.0;2894.0;1925.0;438.0;
877;Eengezinswoningen;Limburg;1997;366;71;121;45;36.0;32.0;31.0;21.0;9.0;;35024;6781;11586;4326;3456.0;3052.0;3004.0;1998.0;820.0;
878;Eengezinswoningen;Limburg;1998;370;71;121;45;36.0;32.0;31.0;21.0;13.0;;36943;7056;12079;4517;3608.0;3187.0;3137.0;2086.0;1272.0;
879;Eengezinswoningen;Limburg;1999;375;71;121;45;36.0;32.0;31.0;21.0;17.0;;39421;7429;12746;4770;3811.0;3366.0;3314.0;2204.0;1782.0;
880;Eengezinswoningen;Limburg;2000;377;70;121;45;36.0;32.0;31.0;21.0;20.0;;41274;7704;13245;4959;3963.0;3496.0;3445.0;2291.0;2172.0;
881;Eengezinswoningen;Limburg;2001;380;70;121;45;36.0;32.0;31.0;21.0;20.0;3.0;44699;8276;14245;5337;4265.0;3762.0;3708.0;2465.0;2319.0;323.0
882;Eengezinswoningen;Limburg;2002;383;70;121;45;36.0;32.0;32.0;21.0;20.0;6.0;47421;8686;14992;5609;4492.0;3963.0;3906.0;2596.0;2443.0;734.0
883;Eengezinswoningen;Limburg;2003;385;70;121;45;36.0;32.0;32.0;21.0;20.0;9.0;53056;9636;16648;6238;4996.0;4408.0;4344.0;2887.0;2717.0;1182.0
884;Meergezinswoningen;Nederland;1971;1237;518;665;54;;;;;;;24373;11096;12282;995;;;;;;
885;Meergezinswoningen;Nederland;1975;1407;534;668;205;;;;;;;41212;17059;18419;5733;;;;;;
886;Meergezinswoningen;Nederland;1980;1495;514;666;205;111.0;;;;;;67081;25186;28221;8797;4877.0;;;;;
887;Meergezinswoningen;Nederland;1981;1516;509;666;205;111.0;25.0;;;;;72339;26586;30033;9365;5192.0;1163.0;;;;
888;Meergezinswoningen;Nederland;1982;1542;504;666;205;111.0;56.0;;;;;74188;26593;30313;9456;5242.0;2584.0;;;;
889;Meergezinswoningen;Nederland;1983;1577;500;665;205;111.0;96.0;;;;;74994;26124;30007;9363;5191.0;4310.0;;;;
890;Meergezinswoningen;Nederland;1984;1616;496;665;205;111.0;139.0;;;;;75889;25663;29703;9271;5140.0;6112.0;;;;
891;Meergezinswoningen;Nederland;1985;1656;492;665;205;111.0;184.0;;;;;76828;25188;29398;9178;5087.0;7977.0;;;;
892;Meergezinswoningen;Nederland;1986;1684;489;665;205;111.0;184.0;32.0;;;;78042;25021;29384;9178;5086.0;7975.0;1399.0;;;
893;Meergezinswoningen;Nederland;1987;1710;485;664;205;111.0;184.0;62.0;;;;79910;25052;29662;9266;5137.0;8054.0;2738.0;;;
894;Meergezinswoningen;Nederland;1988;1736;480;664;205;111.0;184.0;93.0;;;;85838;26302;31405;9814;5442.0;8532.0;4343.0;;;
895;Meergezinswoningen;Nederland;1989;1763;476;663;205;111.0;184.0;125.0;;;;88705;26553;31955;9997;5543.0;8690.0;5966.0;;;
896;Meergezinswoningen;Nederland;1990;1786;472;662;205;111.0;184.0;152.0;;;;90186;24220;33282;10232;5560.0;9247.0;7645.0;;;
897;Meergezinswoningen;Nederland;1991;1807;467;662;205;111.0;184.0;153.0;24.0;;;94528;24858;34471;10615;5769.0;9594.0;7972.0;1250.0;;
898;Meergezinswoningen;Nederland;1992;1822;462;662;205;111.0;185.0;154.0;45.0;;;96976;24977;35050;10813;5876.0;9772.0;8123.0;2366.0;;
899;Meergezinswoningen;Nederland;1993;1838;458;661;205;111.0;185.0;154.0;65.0;;;102813;26062;36785;11364;6179.0;10275.0;8542.0;3606.0;;
900;Meergezinswoningen;Nederland;1994;1854;453;660;205;111.0;185.0;154.0;86.0;;;105389;26205;37332;11551;6287.0;10455.0;8692.0;4866.0;;
901;Meergezinswoningen;Nederland;1995;1871;448;658;205;111.0;185.0;154.0;108.0;;;110563;26934;38743;12003;6542.0;10889.0;9053.0;6397.0;;
902;Meergezinswoningen;Nederland;1996;1890;445;657;205;111.0;185.0;154.0;109.0;24.0;;114290;27337;39547;12289;6696.0;11153.0;9274.0;6552.0;1442.0;
903;Meergezinswoningen;Nederland;1997;1916;442;656;206;112.0;186.0;154.0;109.0;52.0;;120170;28217;40989;12760;6958.0;11589.0;9640.0;6809.0;3209.0;
