ID;RegioS;SBI74;Perioden;Productie_1;Verbruik_2;ToegevoegdeWaarde_3;Lonen_4;SocialeLasten_5;IndirecteBelastingen_6;OverigInkomen_7;Arbeidsvolume_8
4847;Gelderland;Bouwnijverheid en -installatiebedr.;1979;2606;1560;1046;717;239;0;89;53.1
4848;Gelderland;Bouwnijverheid en -installatiebedr.;1980;2764;1680;1084;747;263;1;70;52.4
4849;Gelderland;Bouwnijverheid en -installatiebedr.;1981;2582;1561;1021;657;233;1;129;44.9
4850;Gelderland;Bouwnijverheid en -installatiebedr.;1982;2408;1458;950;634;225;2;86;38.7
4851;Gelderland;Bouwnijverheid en -installatiebedr.;1983;2320;1426;894;547;201;1;143;33.2
4852;Gelderland;Bouwnijverheid en -installatiebedr.;1984;2402;1517;884;555;204;1;123;33.2
4853;Gelderland;Bouwnijverheid en -installatiebedr.;1985;2486;1599;887;564;211;0;110;34.1
4854;Gelderland;Bouwnijverheid en -installatiebedr.;1986;2605;1641;963;593;223;3;144;35.4
4855;Gelderland;Bouwnijverheid en -installatiebedr.;1987;2836;1805;1030;626;230;2;171;36.7
4856;Gelderland;Bouwnijverheid en -installatiebedr.;1988;3241;2064;1177;672;246;1;256;37.8
4857;Gelderland;Bouwnijverheid en -installatiebedr.;1989;3616;2317;1298;729;267;-1;302;40.4
4858;Gelderland;Bouwnijverheid en -installatiebedr.;1990;3826;2474;1352;841;212;1;296;41.2
4859;Gelderland;Bouwnijverheid en -installatiebedr.;1991;3961;2583;1378;850;228;0;299;40.5
4860;Gelderland;Bouwnijverheid en -installatiebedr.;1992;4130;2650;1479;923;232;0;323;41.0
4861;Gelderland;Bouwnijverheid en -installatiebedr.;1993;4228;2709;1519;948;244;5;320;41.7
4862;Gelderland;Handel, horeca en reparatiebedrijven;1970;1319;492;826;362;68;8;387;67.0
4863;Gelderland;Handel, horeca en reparatiebedrijven;1973;1685;612;1072;484;112;16;460;65.9
4864;Gelderland;Handel, horeca en reparatiebedrijven;1974;1963;705;1258;568;139;16;534;67.9
4865;Gelderland;Handel, horeca en reparatiebedrijven;1975;2122;765;1356;635;155;20;544;66.4
4866;Gelderland;Handel, horeca en reparatiebedrijven;1976;2390;874;1515;725;180;19;590;67.7
4867;Gelderland;Handel, horeca en reparatiebedrijven;1977;2628;978;1649;811;198;24;615;69.6
4868;Gelderland;Handel, horeca en reparatiebedrijven;1978;2923;1088;1835;907;215;14;697;72.8
4869;Gelderland;Handel, horeca en reparatiebedrijven;1979;3264;1250;2013;1013;245;16;738;75.8
4870;Gelderland;Handel, horeca en reparatiebedrijven;1980;3615;1398;2216;1098;270;19;828;78.0
4871;Gelderland;Handel, horeca en reparatiebedrijven;1981;3635;1401;2234;1082;267;18;866;76.1
4872;Gelderland;Handel, horeca en reparatiebedrijven;1982;3832;1479;2352;1103;271;18;959;72.5
4873;Gelderland;Handel, horeca en reparatiebedrijven;1983;3962;1526;2435;1114;288;19;1012;71.3
4874;Gelderland;Handel, horeca en reparatiebedrijven;1984;4286;1699;2587;1137;296;22;1130;71.5
4875;Gelderland;Handel, horeca en reparatiebedrijven;1985;4509;1770;2739;1177;307;20;1232;72.8
4876;Gelderland;Handel, horeca en reparatiebedrijven;1986;4851;1838;3013;1247;325;27;1412;74.4
4877;Gelderland;Handel, horeca en reparatiebedrijven;1987;5002;1886;3115;1311;337;33;1433;77.1
4878;Gelderland;Handel, horeca en reparatiebedrijven;1988;5240;1988;3252;1381;358;29;1482;80.5
4879;Gelderland;Handel, horeca en reparatiebedrijven;1989;5661;2192;3469;1466;350;35;1616;84.1
4880;Gelderland;Handel, horeca en reparatiebedrijven;1990;6091;2352;3738;1731;229;33;1744;87.9
4881;Gelderland;Handel, horeca en reparatiebedrijven;1991;6607;2632;3975;1917;256;37;1763;93.2
4882;Gelderland;Handel, horeca en reparatiebedrijven;1992;6802;2708;4094;2002;274;37;1779;94.6
4883;Gelderland;Handel, horeca en reparatiebedrijven;1993;7169;2853;4316;2137;293;42;1842;97.7
4884;Gelderland;Vervoers- en communicatiebedrijven;1970;329;107;222;123;24;0;73;20.0
4885;Gelderland;Vervoers- en communicatiebedrijven;1973;447;138;309;163;37;-10;118;18.5
4886;Gelderland;Vervoers- en communicatiebedrijven;1974;495;158;337;187;44;-12;117;18.5
4887;Gelderland;Vervoers- en communicatiebedrijven;1975;534;164;369;217;49;-24;127;19.1
4888;Gelderland;Vervoers- en communicatiebedrijven;1976;621;201;419;244;55;-47;166;19.2
4889;Gelderland;Vervoers- en communicatiebedrijven;1977;717;211;505;288;63;-55;208;20.0
4890;Gelderland;Vervoers- en communicatiebedrijven;1978;772;236;535;314;72;-65;214;20.5
4891;Gelderland;Vervoers- en communicatiebedrijven;1979;861;266;594;340;78;-112;287;20.8
4892;Gelderland;Vervoers- en communicatiebedrijven;1980;920;308;611;378;89;-76;220;21.6
4893;Gelderland;Vervoers- en communicatiebedrijven;1981;992;346;646;380;91;-72;246;21.1
4894;Gelderland;Vervoers- en communicatiebedrijven;1982;1030;363;666;396;95;-95;269;21.0
4895;Gelderland;Vervoers- en communicatiebedrijven;1983;1049;343;706;402;103;-99;300;20.9
4896;Gelderland;Vervoers- en communicatiebedrijven;1984;1119;384;735;412;102;-102;322;20.3
4897;Gelderland;Vervoers- en communicatiebedrijven;1985;1212;420;791;431;107;-100;353;21.6
4898;Gelderland;Vervoers- en communicatiebedrijven;1986;1286;397;889;461;113;-176;490;22.6
4899;Gelderland;Vervoers- en communicatiebedrijven;1987;1340;427;912;488;115;-76;384;23.0
4900;Gelderland;Vervoers- en communicatiebedrijven;1988;1433;465;967;510;117;-75;416;23.6
4901;Gelderland;Vervoers- en communicatiebedrijven;1989;1538;511;1026;553;114;-77;436;24.6
4902;Gelderland;Vervoers- en communicatiebedrijven;1990;1655;555;1099;634;74;-80;471;25.6
4903;Gelderland;Vervoers- en communicatiebedrijven;1991;1762;608;1153;676;74;-85;487;25.9
4904;Gelderland;Vervoers- en communicatiebedrijven;1992;1928;659;1269;746;77;-98;543;27.4
4905;Gelderland;Vervoers- en communicatiebedrijven;1993;1996;685;1310;751;78;-86;566;26.9
4906;Gelderland;Bank- en verzekeringswezen;1970;166;64;101;53;14;3;30;8.5
4907;Gelderland;Bank- en verzekeringswezen;1973;404;122;281;124;44;8;103;14.3
4908;Gelderland;Bank- en verzekeringswezen;1974;446;131;315;146;51;8;108;14.6
4909;Gelderland;Bank- en verzekeringswezen;1975;503;154;348;164;56;9;118;14.9
4910;Gelderland;Bank- en verzekeringswezen;1976;601;185;416;185;63;12;154;15.2
4911;Gelderland;Bank- en verzekeringswezen;1977;656;205;451;206;63;14;168;14.7
4912;Gelderland;Bank- en verzekeringswezen;1978;747;225;521;220;69;13;217;14.9
4913;Gelderland;Bank- en verzekeringswezen;1979;840;255;585;241;74;15;253;14.9
4914;Gelderland;Bank- en verzekeringswezen;1980;878;270;607;256;78;15;257;15.1
4915;Gelderland;Bank- en verzekeringswezen;1981;916;290;625;277;79;14;254;15.4
4916;Gelderland;Bank- en verzekeringswezen;1982;998;314;684;304;88;14;276;15.6
4917;Gelderland;Bank- en verzekeringswezen;1983;1168;379;789;327;99;16;345;15.9
4918;Gelderland;Bank- en verzekeringswezen;1984;1219;406;812;331;99;15;366;16.1
4919;Gelderland;Bank- en verzekeringswezen;1985;1263;443;820;333;101;16;368;16.4
4920;Gelderland;Bank- en verzekeringswezen;1986;1313;479;834;350;104;19;358;16.2
4921;Gelderland;Bank- en verzekeringswezen;1987;1380;522;858;373;108;21;354;16.7
4922;Gelderland;Bank- en verzekeringswezen;1988;1428;542;885;384;113;23;363;16.7
4923;Gelderland;Bank- en verzekeringswezen;1989;1579;591;988;397;112;26;451;17.0
4924;Gelderland;Bank- en verzekeringswezen;1990;1599;637;962;455;86;25;395;17.5
4925;Gelderland;Bank- en verzekeringswezen;1991;1637;669;967;467;96;27;376;17.5
4926;Gelderland;Bank- en verzekeringswezen;1992;1757;712;1044;491;103;31;417;17.4
4927;Gelderland;Bank- en verzekeringswezen;1993;1935;790;1144;528;120;42;452;17.8
4928;Gelderland;Onroerend goed en zakelijke dienstverl.;1970;711;153;558;124;22;17;393;12.6
4929;Gelderland;Onroerend goed en zakelijke dienstverl.;1973;986;185;801;163;36;19;582;15.0
4930;Gelderland;Onroerend goed en zakelijke dienstverl.;1974;1206;212;993;222;51;9;709;16.5
4931;Gelderland;Onroerend goed en zakelijke dienstverl.;1975;1363;233;1129;255;58;8;806;18.7
4932;Gelderland;Onroerend goed en zakelijke dienstverl.;1976;1587;279;1308;310;71;13;913;18.6
4933;Gelderland;Onroerend goed en zakelijke dienstverl.;1977;1789;314;1474;325;73;18;1057;20.2
4934;Gelderland;Onroerend goed en zakelijke dienstverl.;1978;2017;350;1666;376;83;39;1167;21.2
4935;Gelderland;Onroerend goed en zakelijke dienstverl.;1979;2204;397;1806;422;95;44;1243;23.2
4936;Gelderland;Onroerend goed en zakelijke dienstverl.;1980;2464;443;2020;461;107;30;1420;23.6
4937;Gelderland;Onroerend goed en zakelijke dienstverl.;1981;2554;476;2077;463;107;39;1466;23.7
4938;Gelderland;Onroerend goed en zakelijke dienstverl.;1982;2714;485;2228;479;111;40;1598;22.9
4939;Gelderland;Onroerend goed en zakelijke dienstverl.;1983;2899;508;2390;486;117;13;1774;23.0
4940;Gelderland;Onroerend goed en zakelijke dienstverl.;1984;3138;554;2583;547;131;-1;1905;26.2
4941;Gelderland;Onroerend goed en zakelijke dienstverl.;1985;3336;626;2709;591;138;-366;2346;28.8
4942;Gelderland;Onroerend goed en zakelijke dienstverl.;1986;3599;650;2948;651;152;-27;2173;32.1
4943;Gelderland;Onroerend goed en zakelijke dienstverl.;1987;3791;684;3107;684;157;-34;2300;33.1
4944;Gelderland;Onroerend goed en zakelijke dienstverl.;1988;3954;731;3222;697;156;-26;2395;33.4
4945;Gelderland;Onroerend goed en zakelijke dienstverl.;1989;4407;824;3583;803;168;-40;2651;38.0
4946;Gelderland;Onroerend goed en zakelijke dienstverl.;1990;4776;889;3887;949;107;-46;2876;39.9
4947;Gelderland;Onroerend goed en zakelijke dienstverl.;1991;5290;1063;4226;1049;117;-70;3130;42.6
4948;Gelderland;Onroerend goed en zakelijke dienstverl.;1992;5723;1114;4608;1118;128;-66;3427;43.6
4949;Gelderland;Onroerend goed en zakelijke dienstverl.;1993;6230;1196;5034;1188;132;-55;3769;44.8
4950;Gelderland;Overheid;1970;1329;353;976;686;258;3;28;75.5
4951;Gelderland;Overheid;1973;1725;407;1317;903;358;4;51;87.5
4952;Gelderland;Overheid;1974;1991;479;1512;1034;410;6;61;88.9
4953;Gelderland;Overheid;1975;2326;567;1759;1195;485;7;71;90.4
4954;Gelderland;Overheid;1976;2606;646;1959;1314;554;9;81;92.2
4955;Gelderland;Overheid;1977;2890;739;2150;1434;615;9;90;93.8
4956;Gelderland;Overheid;1978;3225;838;2387;1583;689;11;102;95.9
4957;Gelderland;Overheid;1979;3423;920;2503;1630;744;13;114;97.5
4958;Gelderland;Overheid;1980;3540;976;2563;1672;754;14;121;95.0
4959;Gelderland;Overheid;1981;3846;1166;2680;1746;775;14;143;100.9
4960;Gelderland;Overheid;1982;3992;1247;2745;1817;765;17;145;98.2
4961;Gelderland;Overheid;1983;4144;1386;2758;1782;810;17;148;97.6
4962;Gelderland;Overheid;1984;4126;1409;2717;1765;778;18;154;97.2
4963;Gelderland;Overheid;1985;4183;1444;2739;1796;764;19;158;98.3
4964;Gelderland;Overheid;1986;4377;1584;2793;1829;778;20;164;99.6
4965;Gelderland;Overheid;1987;4522;1663;2859;1887;777;19;175;100.4
4966;Gelderland;Overheid;1988;4545;1715;2829;1876;750;18;184;98.4
4967;Gelderland;Overheid;1989;4615;1771;2844;1908;723;21;191;97.5
4968;Gelderland;Overheid;1990;4727;1806;2921;2150;555;20;195;96.0
4969;Gelderland;Overheid;1991;4892;1879;3013;2222;566;22;201;94.1
4970;Gelderland;Overheid;1992;5216;1976;3240;2402;601;24;211;93.1
4971;Gelderland;Overheid;1993;5313;1995;3318;2444;623;25;224;91.8
4972;Gelderland;Gezondheids- en veterinaire diensten;1970;291;68;222;114;26;-7;89;16.5
4973;Gelderland;Gezondheids- en veterinaire diensten;1973;500;109;390;199;58;-12;145;21.5
4974;Gelderland;Gezondheids- en veterinaire diensten;1974;608;128;480;244;71;-13;178;23.0
4975;Gelderland;Gezondheids- en veterinaire diensten;1975;748;161;587;293;84;-17;226;23.9
4976;Gelderland;Gezondheids- en veterinaire diensten;1976;866;182;683;345;99;-20;259;27.3
4977;Gelderland;Gezondheids- en veterinaire diensten;1977;959;199;760;386;109;-22;286;28.6
4978;Gelderland;Gezondheids- en veterinaire diensten;1978;1066;214;852;431;122;-23;321;29.9
4979;Gelderland;Gezondheids- en veterinaire diensten;1979;1156;240;915;459;132;-27;351;30.3
4980;Gelderland;Gezondheids- en veterinaire diensten;1980;1279;275;1003;502;144;-31;387;30.9
4981;Gelderland;Gezondheids- en veterinaire diensten;1981;1359;307;1051;525;152;-33;407;31.9
4982;Gelderland;Gezondheids- en veterinaire diensten;1982;1447;331;1115;560;158;-33;429;32.5
4983;Gelderland;Gezondheids- en veterinaire diensten;1983;1492;339;1152;568;174;-37;446;33.0
4984;Gelderland;Gezondheids- en veterinaire diensten;1984;1518;349;1168;563;168;-29;466;33.9
4985;Gelderland;Gezondheids- en veterinaire diensten;1985;1551;373;1177;579;174;-29;452;34.5
4986;Gelderland;Gezondheids- en veterinaire diensten;1986;1577;373;1203;608;179;-37;453;34.6
4987;Gelderland;Gezondheids- en veterinaire diensten;1987;1603;375;1227;624;177;-32;458;35.3
4988;Gelderland;Gezondheids- en veterinaire diensten;1988;1636;396;1240;642;177;-24;444;35.6
4989;Gelderland;Gezondheids- en veterinaire diensten;1989;1677;409;1267;676;168;-34;457;36.1
4990;Gelderland;Gezondheids- en veterinaire diensten;1990;1802;434;1368;774;137;-37;495;37.2
4991;Gelderland;Gezondheids- en veterinaire diensten;1991;1935;468;1467;826;155;-29;515;37.6
4992;Gelderland;Gezondheids- en veterinaire diensten;1992;2051;496;1554;876;163;-46;559;38.7
4993;Gelderland;Gezondheids- en veterinaire diensten;1993;2146;514;1631;922;166;-28;570;39.3
4994;Gelderland;Cultuur, sport en recreatie;1970;59;24;34;17;4;0;12;2.7
4995;Gelderland;Cultuur, sport en recreatie;1973;107;41;65;31;9;0;24;3.2
4996;Gelderland;Cultuur, sport en recreatie;1974;132;54;77;39;11;0;26;3.3
4997;Gelderland;Cultuur, sport en recreatie;1975;160;59;100;51;15;0;33;4.2
4998;Gelderland;Cultuur, sport en recreatie;1976;179;68;111;58;17;0;34;4.9
4999;Gelderland;Cultuur, sport en recreatie;1977;194;72;122;58;15;0;47;4.2
5000;Gelderland;Cultuur, sport en recreatie;1978;212;79;133;68;17;0;48;4.1
5001;Gelderland;Cultuur, sport en recreatie;1979;246;91;155;79;19;0;55;4.9
5002;Gelderland;Cultuur, sport en recreatie;1980;270;102;167;88;23;0;56;5.2
5003;Gelderland;Cultuur, sport en recreatie;1981;296;122;173;94;25;0;53;5.6
5004;Gelderland;Cultuur, sport en recreatie;1982;319;114;204;105;26;0;73;5.7
5005;Gelderland;Cultuur, sport en recreatie;1983;346;125;221;104;28;0;88;5.8
5006;Gelderland;Cultuur, sport en recreatie;1984;351;123;228;105;27;0;94;5.8
5007;Gelderland;Cultuur, sport en recreatie;1985;335;141;194;98;26;-1;70;5.8
5008;Gelderland;Cultuur, sport en recreatie;1986;367;151;215;106;31;0;76;5.9
5009;Gelderland;Cultuur, sport en recreatie;1987;414;166;247;123;34;1;88;6.1
5010;Gelderland;Cultuur, sport en recreatie;1988;436;176;260;128;35;2;93;6.5
5011;Gelderland;Cultuur, sport en recreatie;1989;505;215;290;145;38;5;101;7.2
5012;Gelderland;Cultuur, sport en recreatie;1990;558;236;321;178;26;1;114;7.8
5013;Gelderland;Cultuur, sport en recreatie;1991;582;250;332;183;28;6;113;7.8
5014;Gelderland;Cultuur, sport en recreatie;1992;631;268;363;192;30;10;128;7.9
5015;Gelderland;Cultuur, sport en recreatie;1993;680;283;397;206;33;11;146;8.0
5016;Gelderland;Overige diensten;1970;394;117;277;166;31;0;78;34.6
5017;Gelderland;Overige diensten;1973;598;147;451;275;58;0;117;40.3
5018;Gelderland;Overige diensten;1974;715;175;540;328;75;0;136;40.9
5019;Gelderland;Overige diensten;1975;832;212;619;376;88;0;153;40.9
5020;Gelderland;Overige diensten;1976;906;227;678;419;101;0;158;40.3
5021;Gelderland;Overige diensten;1977;987;248;739;449;108;-1;182;39.3
5022;Gelderland;Overige diensten;1978;1076;245;831;485;118;0;228;39.8
5023;Gelderland;Overige diensten;1979;995;238;756;451;110;-1;196;39.1
5024;Gelderland;Overige diensten;1980;1124;279;845;502;121;-1;223;39.8
5025;Gelderland;Overige diensten;1981;1221;312;908;544;132;0;233;39.1
5026;Gelderland;Overige diensten;1982;1305;344;961;584;142;0;234;41.2
5027;Gelderland;Overige diensten;1983;1297;341;956;564;144;-1;249;39.9
5028;Gelderland;Overige diensten;1984;1309;348;961;556;140;-1;265;40.6
5029;Gelderland;Overige diensten;1985;1432;455;976;574;155;0;248;41.9
5030;Gelderland;Overige diensten;1986;1458;430;1027;676;182;0;168;42.6
5031;Gelderland;Overige diensten;1987;1483;421;1062;701;178;-5;188;44.2
5032;Gelderland;Overige diensten;1988;1575;449;1126;737;188;0;200;46.0
5033;Gelderland;Overige diensten;1989;1626;461;1165;766;186;-4;217;46.8
5034;Gelderland;Overige diensten;1990;1744;498;1246;886;124;-2;236;48.3
5035;Gelderland;Overige diensten;1991;1859;545;1314;935;140;-2;240;49.2
5036;Gelderland;Overige diensten;1992;1941;553;1388;976;146;-2;268;49.4
5037;Gelderland;Overige diensten;1993;2014;563;1451;1022;150;2;276;49.6
5038;Gelderland;Goederen en diensten n.e.g.;1970;28;28;0;0;0;0;0;0.0
5039;Gelderland;Goederen en diensten n.e.g.;1973;42;42;0;0;0;0;0;0.0
5040;Gelderland;Goederen en diensten n.e.g.;1974;49;49;0;0;0;0;0;0.0
5041;Gelderland;Goederen en diensten n.e.g.;1975;47;47;0;0;0;0;0;0.0
5042;Gelderland;Goederen en diensten n.e.g.;1976;51;51;0;0;0;0;0;0.0
5043;Gelderland;Goederen en diensten n.e.g.;1977;59;59;0;0;0;0;0;0.0
5044;Gelderland;Goederen en diensten n.e.g.;1978;59;59;0;0;0;0;0;0.0
5045;Gelderland;Goederen en diensten n.e.g.;1979;53;53;0;0;0;0;0;0.0
5046;Gelderland;Goederen en diensten n.e.g.;1980;60;60;0;0;0;0;0;0.0
5047;Gelderland;Goederen en diensten n.e.g.;1981;70;70;0;0;0;0;0;0.0
5048;Gelderland;Goederen en diensten n.e.g.;1982;87;87;0;0;0;0;0;0.0
5049;Gelderland;Goederen en diensten n.e.g.;1983;89;89;0;0;0;0;0;0.0
5050;Gelderland;Goederen en diensten n.e.g.;1984;103;103;0;0;0;0;0;0.0
5051;Gelderland;Goederen en diensten n.e.g.;1985;105;105;0;0;0;0;0;0.0
5052;Gelderland;Goederen en diensten n.e.g.;1986;119;119;0;0;0;0;0;0.0
5053;Gelderland;Goederen en diensten n.e.g.;1987;128;128;0;0;0;0;0;0.0
5054;Gelderland;Goederen en diensten n.e.g.;1988;130;130;0;0;0;0;0;0.0
5055;Gelderland;Goederen en diensten n.e.g.;1989;137;137;0;0;0;0;0;0.0
5056;Gelderland;Goederen en diensten n.e.g.;1990;136;136;0;0;0;0;0;0.0
5057;Gelderland;Goederen en diensten n.e.g.;1991;147;147;0;0;0;0;0;0.0
5058;Gelderland;Goederen en diensten n.e.g.;1992;161;161;0;0;0;0;0;0.0
5059;Gelderland;Goederen en diensten n.e.g.;1993;162;162;0;0;0;0;0;0.0
5060;Gelderland;Verbruik rentemarge banken;1970;0;78;-78;0;0;0;-78;0.0
5061;Gelderland;Verbruik rentemarge banken;1973;0;216;-216;0;0;0;-216;0.0
5062;Gelderland;Verbruik rentemarge banken;1974;0;255;-255;0;0;0;-255;0.0
5063;Gelderland;Verbruik rentemarge banken;1975;0;312;-312;0;0;0;-312;0.0
5064;Gelderland;Verbruik rentemarge banken;1976;0;361;-361;0;0;0;-361;0.0
5065;Gelderland;Verbruik rentemarge banken;1977;0;383;-383;0;0;0;-383;0.0
5066;Gelderland;Verbruik rentemarge banken;1978;0;431;-431;0;0;0;-431;0.0
5067;Gelderland;Verbruik rentemarge banken;1979;0;494;-494;0;0;0;-494;0.0
5068;Gelderland;Verbruik rentemarge banken;1980;0;521;-521;0;0;0;-521;0.0
5069;Gelderland;Verbruik rentemarge banken;1981;0;556;-556;0;0;0;-556;0.0
5070;Gelderland;Verbruik rentemarge banken;1982;0;628;-628;0;0;0;-628;0.0
5071;Gelderland;Verbruik rentemarge banken;1983;0;697;-697;0;0;0;-697;0.0
5072;Gelderland;Verbruik rentemarge banken;1984;0;706;-706;0;0;0;-706;0.0
5073;Gelderland;Verbruik rentemarge banken;1985;0;700;-700;0;0;0;-700;0.0
5074;Gelderland;Verbruik rentemarge banken;1986;0;671;-671;0;0;0;-671;0.0
5075;Gelderland;Verbruik rentemarge banken;1987;0;667;-667;0;0;0;-667;0.0
5076;Gelderland;Verbruik rentemarge banken;1988;0;707;-707;0;0;0;-707;0.0
5077;Gelderland;Verbruik rentemarge banken;1989;0;728;-728;0;0;0;-728;0.0
5078;Gelderland;Verbruik rentemarge banken;1990;0;737;-737;0;0;0;-737;0.0
5079;Gelderland;Verbruik rentemarge banken;1991;0;771;-771;0;0;0;-771;0.0
5080;Gelderland;Verbruik rentemarge banken;1992;0;771;-771;0;0;0;-771;0.0
5081;Gelderland;Verbruik rentemarge banken;1993;0;853;-853;0;0;0;-853;0.0
5082;Gelderland;Totaal bedrijfsklassen;1970;11470;5861;5608;2847;737;32;1990;437.8
5083;Gelderland;Totaal bedrijfsklassen;1973;16631;8703;7927;3973;1176;28;2749;458.7
5084;Gelderland;Totaal bedrijfsklassen;1974;18058;9145;8912;4600;1389;36;2886;461.6
5085;Gelderland;Totaal bedrijfsklassen;1975;19323;9703;9620;5115;1551;31;2921;454.5
5086;Gelderland;Totaal bedrijfsklassen;1976;21858;11073;10784;5625;1741;-23;3441;458.0
5087;Gelderland;Totaal bedrijfsklassen;1977;24031;12179;11851;6157;1895;-14;3814;463.3
5088;Gelderland;Totaal bedrijfsklassen;1978;26115;13102;13013;6740;2064;-24;4233;472.8
5089;Gelderland;Totaal bedrijfsklassen;1979;27716;14196;13519;7178;2243;-138;4236;482.9
5090;Gelderland;Totaal bedrijfsklassen;1980;29964;15522;14441;7582;2387;-95;4566;483.5
5091;Gelderland;Totaal bedrijfsklassen;1981;31760;16806;14953;7649;2415;4;4884;476.0
5092;Gelderland;Totaal bedrijfsklassen;1982;32786;17200;15585;7915;2449;-29;5249;460.9
5093;Gelderland;Totaal bedrijfsklassen;1983;34211;18226;15985;7785;2537;-86;5749;447.3
5094;Gelderland;Totaal bedrijfsklassen;1984;35710;19336;16373;7823;2501;-172;6221;447.7
5095;Gelderland;Totaal bedrijfsklassen;1985;37645;20544;17100;8108;2563;-556;6984;459.7
5096;Gelderland;Totaal bedrijfsklassen;1986;38854;20735;18118;8645;2702;-365;7136;473.1
5097;Gelderland;Totaal bedrijfsklassen;1987;39766;21164;18602;9047;2760;-319;7113;485.3
5098;Gelderland;Totaal bedrijfsklassen;1988;41382;22156;19226;9287;2797;-262;7403;492.4
5099;Gelderland;Totaal bedrijfsklassen;1989;44825;24005;20820;9857;2775;-128;8315;510.0
5100;Gelderland;Totaal bedrijfsklassen;1990;46674;24401;22272;11383;1980;-42;8950;523.0
5101;Gelderland;Totaal bedrijfsklassen;1991;49212;25875;23337;12049;2124;-159;9322;532.1
5102;Gelderland;Totaal bedrijfsklassen;1992;51443;26851;24591;12789;2263;-149;9688;537.6
5103;Gelderland;Totaal bedrijfsklassen;1993;52395;26772;25622;13232;2363;-6;10033;539.7
5104;Gelderland;Totaal bedrijven;1970;10140;5508;4631;2160;479;29;1962;362.3
5105;Gelderland;Totaal bedrijven;1973;14906;8296;6610;3069;818;24;2698;371.2
5106;Gelderland;Totaal bedrijven;1974;16067;8666;7400;3565;978;29;2825;372.7
5107;Gelderland;Totaal bedrijven;1975;16996;9136;7860;3920;1065;24;2850;364.1
5108;Gelderland;Totaal bedrijven;1976;19251;10426;8824;4310;1186;-32;3360;365.8
5109;Gelderland;Totaal bedrijven;1977;21141;11440;9700;4722;1279;-24;3723;369.5
5110;Gelderland;Totaal bedrijven;1978;22890;12263;10626;5157;1375;-36;4130;376.9
5111;Gelderland;Totaal bedrijven;1979;24293;13276;11016;5548;1499;-152;4121;385.4
5112;Gelderland;Totaal bedrijven;1980;26424;14545;11878;5910;1633;-110;4445;388.5
5113;Gelderland;Totaal bedrijven;1981;27913;15639;12273;5903;1639;-9;4740;375.1
5114;Gelderland;Totaal bedrijven;1982;28793;15953;12840;6097;1684;-46;5104;362.7
5115;Gelderland;Totaal bedrijven;1983;30067;16840;13226;6002;1727;-103;5601;349.7
5116;Gelderland;Totaal bedrijven;1984;31583;17927;13656;6057;1722;-191;6067;350.5
5117;Gelderland;Totaal bedrijven;1985;33461;19100;14361;6311;1799;-575;6825;361.4
5118;Gelderland;Totaal bedrijven;1986;34477;19151;15325;6816;1923;-386;6971;373.5
5119;Gelderland;Totaal bedrijven;1987;35244;19501;15743;7160;1983;-338;6937;384.9
5120;Gelderland;Totaal bedrijven;1988;36837;20440;16396;7411;2046;-280;7219;394.0
