ID;Geslacht;Leeftijd;RegioSSituatie2013;Perioden;TotaleBevolking_1
7300;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2024;33.6
7301;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2025;32.9
7302;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2026;32.3
7303;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2027;32.2
7304;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2028;32.2
7305;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2029;32.4
7306;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2030;32.5
7307;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2031;32.5
7308;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2032;32.7
7309;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2033;32.8
7310;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2034;32.8
7311;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2035;33.0
7312;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2036;33.2
7313;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2037;33.3
7314;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2038;33.4
7315;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2039;33.7
7316;Totaal mannen en vrouwen;10 tot 15 jaar;Friesland (PV);2040;33.7
7317;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2014;31.6
7318;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2015;30.9
7319;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2016;30.2
7320;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2017;29.3
7321;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2018;28.3
7322;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2019;27.5
7323;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2020;27.0
7324;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2021;26.6
7325;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2022;26.0
7326;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2023;25.6
7327;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2024;25.1
7328;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2025;24.5
7329;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2026;24.2
7330;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2027;24.0
7331;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2028;24.0
7332;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2029;24.0
7333;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2030;24.2
7334;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2031;24.3
7335;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2032;24.6
7336;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2033;24.8
7337;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2034;24.9
7338;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2035;25.2
7339;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2036;25.4
7340;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2037;25.7
7341;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2038;25.9
7342;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2039;26.1
7343;Totaal mannen en vrouwen;10 tot 15 jaar;Drenthe (PV);2040;26.1
7344;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2014;74.9
7345;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2015;74.3
7346;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2016;73.2
7347;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2017;72.0
7348;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2018;70.7
7349;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2019;69.1
7350;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2020;68.3
7351;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2021;67.4
7352;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2022;66.3
7353;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2023;65.4
7354;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2024;64.4
7355;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2025;63.7
7356;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2026;63.0
7357;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2027;62.8
7358;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2028;62.8
7359;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2029;63.2
7360;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2030;63.4
7361;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2031;63.6
7362;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2032;63.8
7363;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2033;63.9
7364;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2034;64.0
7365;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2035;64.1
7366;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2036;64.4
7367;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2037;64.6
7368;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2038;64.7
7369;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2039;64.8
7370;Totaal mannen en vrouwen;10 tot 15 jaar;Overijssel (PV);2040;65.0
7371;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2014;29.2
7372;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2015;29.1
7373;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2016;28.8
7374;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2017;28.3
7375;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2018;27.8
7376;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2019;27.4
7377;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2020;27.4
7378;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2021;27.6
7379;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2022;27.5
7380;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2023;27.6
7381;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2024;27.7
7382;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2025;27.6
7383;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2026;27.6
7384;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2027;27.9
7385;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2028;28.1
7386;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2029;28.5
7387;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2030;28.9
7388;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2031;29.3
7389;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2032;29.6
7390;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2033;30.1
7391;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2034;30.6
7392;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2035;31.1
7393;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2036;31.5
7394;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2037;31.9
7395;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2038;32.2
7396;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2039;32.6
7397;Totaal mannen en vrouwen;10 tot 15 jaar;Flevoland (PV);2040;33.1
7398;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2014;128.4
7399;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2015;126.8
7400;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2016;123.4
7401;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2017;120.3
7402;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2018;116.8
7403;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2019;113.8
7404;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2020;111.7
7405;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2021;110.1
7406;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2022;108.3
7407;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2023;107.2
7408;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2024;105.3
7409;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2025;104.0
7410;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2026;103.2
7411;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2027;102.9
7412;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2028;103.3
7413;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2029;103.8
7414;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2030;104.6
7415;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2031;105.5
7416;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2032;106.4
7417;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2033;106.9
7418;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2034;107.6
7419;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2035;108.2
7420;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2036;108.6
7421;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2037;109.2
7422;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2038;109.7
7423;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2039;110.1
7424;Totaal mannen en vrouwen;10 tot 15 jaar;Gelderland (PV);2040;110.5
7425;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2014;78.8
7426;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2015;79.0
7427;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2016;78.3
7428;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2017;77.5
7429;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2018;76.9
7430;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2019;76.0
7431;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2020;75.7
7432;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2021;75.7
7433;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2022;75.1
7434;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2023;74.2
7435;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2024;73.3
7436;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2025;72.6
7437;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2026;72.0
7438;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2027;72.3
7439;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2028;73.1
7440;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2029;73.9
7441;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2030;74.6
7442;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2031;75.5
7443;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2032;76.4
7444;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2033;77.0
7445;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2034;77.6
7446;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2035;78.3
7447;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2036;78.7
7448;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2037;79.0
7449;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2038;79.3
7450;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2039;79.4
7451;Totaal mannen en vrouwen;10 tot 15 jaar;Utrecht (PV);2040;79.5
7452;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2014;158.2
7453;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2015;157.9
7454;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2016;156.8
7455;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2017;154.9
7456;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2018;153.8
7457;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2019;152.4
7458;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2020;152.5
7459;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2021;152.7
7460;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2022;152.8
7461;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2023;152.6
7462;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2024;152.1
7463;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2025;151.4
7464;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2026;150.6
7465;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2027;151.3
7466;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2028;152.4
7467;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2029;153.6
7468;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2030;154.7
7469;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2031;155.7
7470;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2032;156.8
7471;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2033;157.9
7472;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2034;158.7
7473;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2035;159.3
7474;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2036;159.7
7475;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2037;159.9
7476;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2038;160.0
7477;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2039;160.3
7478;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Holland (PV);2040;160.4
7479;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2014;209.8
7480;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2015;208.9
7481;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2016;207.0
7482;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2017;204.8
7483;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2018;202.9
7484;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2019;202.2
7485;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2020;202.4
7486;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2021;203.6
7487;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2022;204.8
7488;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2023;205.8
7489;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2024;205.3
7490;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2025;204.8
7491;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2026;204.6
7492;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2027;204.9
7493;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2028;206.2
7494;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2029;207.8
7495;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2030;209.5
7496;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2031;210.6
7497;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2032;211.8
7498;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2033;212.8
7499;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2034;213.4
7500;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2035;213.9
7501;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2036;214.3
7502;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2037;214.4
7503;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2038;214.4
7504;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2039;214.6
7505;Totaal mannen en vrouwen;10 tot 15 jaar;Zuid-Holland (PV);2040;214.5
7506;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2014;23.2
7507;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2015;22.8
7508;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2016;22.1
7509;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2017;21.4
7510;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2018;20.8
7511;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2019;20.3
7512;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2020;19.8
7513;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2021;19.5
7514;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2022;19.4
7515;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2023;19.1
7516;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2024;18.7
7517;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2025;18.6
7518;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2026;18.4
7519;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2027;18.0
7520;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2028;18.1
7521;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2029;18.1
7522;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2030;18.1
7523;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2031;18.1
7524;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2032;18.3
7525;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2033;18.4
7526;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2034;18.5
7527;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2035;18.7
7528;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2036;18.9
7529;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2037;19.0
7530;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2038;19.2
7531;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2039;19.3
7532;Totaal mannen en vrouwen;10 tot 15 jaar;Zeeland (PV);2040;19.3
7533;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2014;148.7
7534;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2015;146.6
7535;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2016;143.1
7536;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2017;140.0
7537;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2018;136.9
7538;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2019;134.2
7539;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2020;133.0
7540;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2021;132.1
7541;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2022;131.2
7542;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2023;130.5
7543;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2024;129.1
7544;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2025;128.2
7545;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2026;127.8
7546;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2027;128.4
7547;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2028;129.5
7548;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2029;130.6
7549;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2030;131.6
7550;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2031;132.7
7551;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2032;133.4
7552;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2033;134.3
7553;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2034;135.1
7554;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2035;135.8
7555;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2036;136.5
7556;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2037;137.2
7557;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2038;138.1
7558;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2039;138.6
7559;Totaal mannen en vrouwen;10 tot 15 jaar;Noord-Brabant (PV);2040;139.0
7560;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2014;60.4
7561;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2015;58.8
7562;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2016;56.7
7563;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2017;54.6
7564;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2018;52.7
7565;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2019;50.9
7566;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2020;50.1
7567;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2021;49.8
7568;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2022;49.2
7569;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2023;49.1
7570;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2024;49.0
7571;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2025;48.9
7572;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2026;48.8
7573;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2027;49.2
7574;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2028;49.5
7575;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2029;49.9
7576;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2030;50.5
7577;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2031;50.9
7578;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2032;51.3
7579;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2033;51.4
7580;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2034;51.7
7581;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2035;51.6
7582;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2036;51.6
7583;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2037;51.5
7584;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2038;51.4
7585;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2039;51.0
7586;Totaal mannen en vrouwen;10 tot 15 jaar;Limburg (PV);2040;50.7
7587;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2014;8.8
7588;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2015;8.6
7589;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2016;8.4
7590;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2017;8.1
7591;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2018;7.8
7592;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2019;7.6
7593;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2020;7.5
7594;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2021;7.5
7595;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2022;7.4
7596;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2023;7.3
7597;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2024;7.3
7598;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2025;7.2
7599;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2026;7.1
7600;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2027;7.1
7601;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2028;7.1
7602;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2029;7.0
7603;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2030;7.1
7604;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2031;7.1
7605;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2032;7.1
7606;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2033;7.1
7607;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2034;7.2
7608;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2035;7.1
7609;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2036;7.2
7610;Totaal mannen en vrouwen;10 tot 15 jaar;Oost-Groningen (CR);2037;7.2
