ID;LeeftijdReferentiepersoon;KinderenInHuishouden;Perioden;Paren_1;Eenouderhuishoudens_2
2592;65 tot 70 jaar;Geen kinderen;2041;298693;
2593;65 tot 70 jaar;Geen kinderen;2042;283291;
2594;65 tot 70 jaar;Geen kinderen;2043;271695;
2595;65 tot 70 jaar;Geen kinderen;2044;266604;
2596;65 tot 70 jaar;Geen kinderen;2045;263784;
2597;65 tot 70 jaar;Geen kinderen;2046;265737;
2598;65 tot 70 jaar;Geen kinderen;2047;266575;
2599;65 tot 70 jaar;Geen kinderen;2048;267295;
2600;65 tot 70 jaar;Geen kinderen;2049;266800;
2601;65 tot 70 jaar;Geen kinderen;2050;268423;
2602;65 tot 70 jaar;Geen kinderen;2051;268399;
2603;65 tot 70 jaar;Geen kinderen;2052;271201;
2604;65 tot 70 jaar;Geen kinderen;2053;276103;
2605;65 tot 70 jaar;Geen kinderen;2054;281362;
2606;65 tot 70 jaar;Geen kinderen;2055;285324;
2607;65 tot 70 jaar;Geen kinderen;2056;291213;
2608;65 tot 70 jaar;Geen kinderen;2057;295480;
2609;65 tot 70 jaar;Geen kinderen;2058;298325;
2610;65 tot 70 jaar;Geen kinderen;2059;300813;
2611;65 tot 70 jaar;Geen kinderen;2060;303221;
2612;65 tot 70 jaar;Geen kinderen;2061;301567;
2613;65 tot 70 jaar;Geen kinderen;2062;300734;
2614;65 tot 70 jaar;Geen kinderen;2063;300736;
2615;65 tot 70 jaar;Geen kinderen;2064;303280;
2616;65 tot 70 jaar;Geen kinderen;2065;306214;
2617;65 tot 70 jaar;Geen kinderen;2066;311950;
2618;65 tot 70 jaar;Geen kinderen;2067;316741;
2619;65 tot 70 jaar;Geen kinderen;2068;320910;
2620;65 tot 70 jaar;Geen kinderen;2069;322670;
2621;65 tot 70 jaar;Geen kinderen;2070;321944;
2622;65 tot 70 jaar;Één kind;2025;47498;19844.0
2623;65 tot 70 jaar;Één kind;2026;48795;20786.0
2624;65 tot 70 jaar;Één kind;2027;50177;21813.0
2625;65 tot 70 jaar;Één kind;2028;51131;22466.0
2626;65 tot 70 jaar;Één kind;2029;51870;23096.0
2627;65 tot 70 jaar;Één kind;2030;52927;23783.0
2628;65 tot 70 jaar;Één kind;2031;53727;24220.0
2629;65 tot 70 jaar;Één kind;2032;54207;24471.0
2630;65 tot 70 jaar;Één kind;2033;54528;24637.0
2631;65 tot 70 jaar;Één kind;2034;54398;24874.0
2632;65 tot 70 jaar;Één kind;2035;54263;25213.0
2633;65 tot 70 jaar;Één kind;2036;54335;25592.0
2634;65 tot 70 jaar;Één kind;2037;54085;25630.0
2635;65 tot 70 jaar;Één kind;2038;53714;25512.0
2636;65 tot 70 jaar;Één kind;2039;53532;24876.0
2637;65 tot 70 jaar;Één kind;2040;53349;24029.0
2638;65 tot 70 jaar;Één kind;2041;53390;23129.0
2639;65 tot 70 jaar;Één kind;2042;53878;22552.0
2640;65 tot 70 jaar;Één kind;2043;54208;22177.0
2641;65 tot 70 jaar;Één kind;2044;54569;22149.0
2642;65 tot 70 jaar;Één kind;2045;54977;22203.0
2643;65 tot 70 jaar;Één kind;2046;55792;22603.0
2644;65 tot 70 jaar;Één kind;2047;56654;22905.0
2645;65 tot 70 jaar;Één kind;2048;57384;23068.0
2646;65 tot 70 jaar;Één kind;2049;58012;23175.0
2647;65 tot 70 jaar;Één kind;2050;58770;23444.0
2648;65 tot 70 jaar;Één kind;2051;59730;23743.0
2649;65 tot 70 jaar;Één kind;2052;60730;24287.0
2650;65 tot 70 jaar;Één kind;2053;61752;24956.0
2651;65 tot 70 jaar;Één kind;2054;62706;25549.0
2652;65 tot 70 jaar;Één kind;2055;63748;26194.0
2653;65 tot 70 jaar;Één kind;2056;64723;27047.0
2654;65 tot 70 jaar;Één kind;2057;65568;27739.0
2655;65 tot 70 jaar;Één kind;2058;66431;28271.0
2656;65 tot 70 jaar;Één kind;2059;67372;28724.0
2657;65 tot 70 jaar;Één kind;2060;68250;29138.0
2658;65 tot 70 jaar;Één kind;2061;69122;29308.0
2659;65 tot 70 jaar;Één kind;2062;69775;29452.0
2660;65 tot 70 jaar;Één kind;2063;70352;29738.0
2661;65 tot 70 jaar;Één kind;2064;70909;30209.0
2662;65 tot 70 jaar;Één kind;2065;71282;30673.0
2663;65 tot 70 jaar;Één kind;2066;71508;31309.0
2664;65 tot 70 jaar;Één kind;2067;71549;31787.0
2665;65 tot 70 jaar;Één kind;2068;71469;32123.0
2666;65 tot 70 jaar;Één kind;2069;71391;32275.0
2667;65 tot 70 jaar;Één kind;2070;71338;32226.0
2668;65 tot 70 jaar;Twee kinderen;2025;11235;2622.0
2669;65 tot 70 jaar;Twee kinderen;2026;11460;2740.0
2670;65 tot 70 jaar;Twee kinderen;2027;11678;2867.0
2671;65 tot 70 jaar;Twee kinderen;2028;11813;2944.0
2672;65 tot 70 jaar;Twee kinderen;2029;11919;3017.0
2673;65 tot 70 jaar;Twee kinderen;2030;12019;3097.0
2674;65 tot 70 jaar;Twee kinderen;2031;12040;3145.0
2675;65 tot 70 jaar;Twee kinderen;2032;12018;3168.0
2676;65 tot 70 jaar;Twee kinderen;2033;11957;3180.0
2677;65 tot 70 jaar;Twee kinderen;2034;11867;3201.0
2678;65 tot 70 jaar;Twee kinderen;2035;11755;3236.0
2679;65 tot 70 jaar;Twee kinderen;2036;11681;3276.0
2680;65 tot 70 jaar;Twee kinderen;2037;11644;3274.0
2681;65 tot 70 jaar;Twee kinderen;2038;11566;3253.0
2682;65 tot 70 jaar;Twee kinderen;2039;11557;3167.0
2683;65 tot 70 jaar;Twee kinderen;2040;11566;3054.0
2684;65 tot 70 jaar;Twee kinderen;2041;11606;2937.0
2685;65 tot 70 jaar;Twee kinderen;2042;11674;2861.0
2686;65 tot 70 jaar;Twee kinderen;2043;11718;2812.0
2687;65 tot 70 jaar;Twee kinderen;2044;11799;2808.0
2688;65 tot 70 jaar;Twee kinderen;2045;11947;2815.0
2689;65 tot 70 jaar;Twee kinderen;2046;12201;2868.0
2690;65 tot 70 jaar;Twee kinderen;2047;12465;2909.0
2691;65 tot 70 jaar;Twee kinderen;2048;12768;2933.0
2692;65 tot 70 jaar;Twee kinderen;2049;13152;2950.0
2693;65 tot 70 jaar;Twee kinderen;2050;13580;2987.0
2694;65 tot 70 jaar;Twee kinderen;2051;14022;3028.0
2695;65 tot 70 jaar;Twee kinderen;2052;14407;3098.0
2696;65 tot 70 jaar;Twee kinderen;2053;14758;3185.0
2697;65 tot 70 jaar;Twee kinderen;2054;15087;3261.0
2698;65 tot 70 jaar;Twee kinderen;2055;15361;3344.0
2699;65 tot 70 jaar;Twee kinderen;2056;15614;3453.0
2700;65 tot 70 jaar;Twee kinderen;2057;15798;3540.0
2701;65 tot 70 jaar;Twee kinderen;2058;15971;3607.0
2702;65 tot 70 jaar;Twee kinderen;2059;16148;3664.0
2703;65 tot 70 jaar;Twee kinderen;2060;16289;3716.0
2704;65 tot 70 jaar;Twee kinderen;2061;16396;3738.0
2705;65 tot 70 jaar;Twee kinderen;2062;16473;3755.0
2706;65 tot 70 jaar;Twee kinderen;2063;16532;3791.0
2707;65 tot 70 jaar;Twee kinderen;2064;16570;3850.0
2708;65 tot 70 jaar;Twee kinderen;2065;16593;3909.0
2709;65 tot 70 jaar;Twee kinderen;2066;16569;3990.0
2710;65 tot 70 jaar;Twee kinderen;2067;16557;4051.0
2711;65 tot 70 jaar;Twee kinderen;2068;16539;4093.0
2712;65 tot 70 jaar;Twee kinderen;2069;16528;4111.0
2713;65 tot 70 jaar;Twee kinderen;2070;16541;4105.0
2714;65 tot 70 jaar;Drie kinderen of meer;2025;2533;324.0
2715;65 tot 70 jaar;Drie kinderen of meer;2026;2542;338.0
2716;65 tot 70 jaar;Drie kinderen of meer;2027;2544;352.0
2717;65 tot 70 jaar;Drie kinderen of meer;2028;2538;361.0
2718;65 tot 70 jaar;Drie kinderen of meer;2029;2502;369.0
2719;65 tot 70 jaar;Drie kinderen of meer;2030;2477;377.0
2720;65 tot 70 jaar;Drie kinderen of meer;2031;2448;382.0
2721;65 tot 70 jaar;Drie kinderen of meer;2032;2400;383.0
2722;65 tot 70 jaar;Drie kinderen of meer;2033;2331;384.0
2723;65 tot 70 jaar;Drie kinderen of meer;2034;2277;385.0
2724;65 tot 70 jaar;Drie kinderen of meer;2035;2202;387.0
2725;65 tot 70 jaar;Drie kinderen of meer;2036;2147;390.0
2726;65 tot 70 jaar;Drie kinderen of meer;2037;2129;389.0
2727;65 tot 70 jaar;Drie kinderen of meer;2038;2101;385.0
2728;65 tot 70 jaar;Drie kinderen of meer;2039;2067;374.0
2729;65 tot 70 jaar;Drie kinderen of meer;2040;2042;359.0
2730;65 tot 70 jaar;Drie kinderen of meer;2041;2028;344.0
2731;65 tot 70 jaar;Drie kinderen of meer;2042;1968;334.0
2732;65 tot 70 jaar;Drie kinderen of meer;2043;1930;327.0
2733;65 tot 70 jaar;Drie kinderen of meer;2044;1883;326.0
2734;65 tot 70 jaar;Drie kinderen of meer;2045;1888;326.0
2735;65 tot 70 jaar;Drie kinderen of meer;2046;1909;330.0
2736;65 tot 70 jaar;Drie kinderen of meer;2047;1933;334.0
2737;65 tot 70 jaar;Drie kinderen of meer;2048;1962;336.0
2738;65 tot 70 jaar;Drie kinderen of meer;2049;1995;337.0
2739;65 tot 70 jaar;Drie kinderen of meer;2050;2034;340.0
2740;65 tot 70 jaar;Drie kinderen of meer;2051;2072;344.0
2741;65 tot 70 jaar;Drie kinderen of meer;2052;2107;352.0
2742;65 tot 70 jaar;Drie kinderen of meer;2053;2133;362.0
2743;65 tot 70 jaar;Drie kinderen of meer;2054;2158;370.0
2744;65 tot 70 jaar;Drie kinderen of meer;2055;2176;380.0
2745;65 tot 70 jaar;Drie kinderen of meer;2056;2194;392.0
2746;65 tot 70 jaar;Drie kinderen of meer;2057;2203;402.0
2747;65 tot 70 jaar;Drie kinderen of meer;2058;2212;409.0
2748;65 tot 70 jaar;Drie kinderen of meer;2059;2219;416.0
2749;65 tot 70 jaar;Drie kinderen of meer;2060;2226;422.0
2750;65 tot 70 jaar;Drie kinderen of meer;2061;2225;424.0
2751;65 tot 70 jaar;Drie kinderen of meer;2062;2220;426.0
2752;65 tot 70 jaar;Drie kinderen of meer;2063;2217;431.0
2753;65 tot 70 jaar;Drie kinderen of meer;2064;2215;437.0
2754;65 tot 70 jaar;Drie kinderen of meer;2065;2219;444.0
2755;65 tot 70 jaar;Drie kinderen of meer;2066;2221;454.0
2756;65 tot 70 jaar;Drie kinderen of meer;2067;2231;461.0
2757;65 tot 70 jaar;Drie kinderen of meer;2068;2242;467.0
2758;65 tot 70 jaar;Drie kinderen of meer;2069;2254;469.0
2759;65 tot 70 jaar;Drie kinderen of meer;2070;2270;469.0
2760;70 tot 75 jaar;Totaal;2025;341875;13919.0
2761;70 tot 75 jaar;Totaal;2026;342897;14289.0
2762;70 tot 75 jaar;Totaal;2027;346581;14989.0
2763;70 tot 75 jaar;Totaal;2028;349489;15566.0
2764;70 tot 75 jaar;Totaal;2029;354706;16131.0
2765;70 tot 75 jaar;Totaal;2030;360491;16700.0
2766;70 tot 75 jaar;Totaal;2031;366758;17286.0
2767;70 tot 75 jaar;Totaal;2032;373057;17780.0
2768;70 tot 75 jaar;Totaal;2033;379086;18221.0
2769;70 tot 75 jaar;Totaal;2034;385122;18662.0
2770;70 tot 75 jaar;Totaal;2035;390910;19115.0
2771;70 tot 75 jaar;Totaal;2036;394268;19454.0
2772;70 tot 75 jaar;Totaal;2037;394460;19531.0
2773;70 tot 75 jaar;Totaal;2038;393549;19578.0
2774;70 tot 75 jaar;Totaal;2039;391619;19567.0
2775;70 tot 75 jaar;Totaal;2040;392106;19643.0
2776;70 tot 75 jaar;Totaal;2041;391887;19721.0
2777;70 tot 75 jaar;Totaal;2042;389645;19693.0
2778;70 tot 75 jaar;Totaal;2043;383759;19541.0
2779;70 tot 75 jaar;Totaal;2044;372403;19062.0
2780;70 tot 75 jaar;Totaal;2045;355888;18378.0
2781;70 tot 75 jaar;Totaal;2046;339120;17713.0
2782;70 tot 75 jaar;Totaal;2047;325690;17180.0
2783;70 tot 75 jaar;Totaal;2048;315620;16797.0
2784;70 tot 75 jaar;Totaal;2049;311642;16709.0
2785;70 tot 75 jaar;Totaal;2050;309925;16708.0
2786;70 tot 75 jaar;Totaal;2051;313145;16920.0
2787;70 tot 75 jaar;Totaal;2052;315356;17094.0
2788;70 tot 75 jaar;Totaal;2053;317318;17211.0
2789;70 tot 75 jaar;Totaal;2054;318110;17149.0
2790;70 tot 75 jaar;Totaal;2055;321067;17186.0
2791;70 tot 75 jaar;Totaal;2056;322741;17192.0
2792;70 tot 75 jaar;Totaal;2057;327061;17387.0
2793;70 tot 75 jaar;Totaal;2058;333364;17692.0
2794;70 tot 75 jaar;Totaal;2059;339869;18029.0
2795;70 tot 75 jaar;Totaal;2060;345184;18362.0
2796;70 tot 75 jaar;Totaal;2061;352282;18815.0
2797;70 tot 75 jaar;Totaal;2062;357645;19154.0
2798;70 tot 75 jaar;Totaal;2063;361619;19418.0
2799;70 tot 75 jaar;Totaal;2064;365282;19636.0
2800;70 tot 75 jaar;Totaal;2065;368758;19830.0
2801;70 tot 75 jaar;Totaal;2066;368285;19846.0
2802;70 tot 75 jaar;Totaal;2067;368329;19846.0
2803;70 tot 75 jaar;Totaal;2068;369067;19935.0
2804;70 tot 75 jaar;Totaal;2069;372259;20147.0
2805;70 tot 75 jaar;Totaal;2070;375661;20367.0
2806;70 tot 75 jaar;Geen kinderen;2025;315969;
2807;70 tot 75 jaar;Geen kinderen;2026;316144;
2808;70 tot 75 jaar;Geen kinderen;2027;318791;
2809;70 tot 75 jaar;Geen kinderen;2028;320931;
2810;70 tot 75 jaar;Geen kinderen;2029;325449;
2811;70 tot 75 jaar;Geen kinderen;2030;330515;
2812;70 tot 75 jaar;Geen kinderen;2031;336205;
2813;70 tot 75 jaar;Geen kinderen;2032;342044;
2814;70 tot 75 jaar;Geen kinderen;2033;347683;
2815;70 tot 75 jaar;Geen kinderen;2034;353397;
2816;70 tot 75 jaar;Geen kinderen;2035;358776;
2817;70 tot 75 jaar;Geen kinderen;2036;361653;
2818;70 tot 75 jaar;Geen kinderen;2037;361695;
2819;70 tot 75 jaar;Geen kinderen;2038;360801;
2820;70 tot 75 jaar;Geen kinderen;2039;359010;
2821;70 tot 75 jaar;Geen kinderen;2040;359610;
2822;70 tot 75 jaar;Geen kinderen;2041;359507;
2823;70 tot 75 jaar;Geen kinderen;2042;357195;
2824;70 tot 75 jaar;Geen kinderen;2043;351279;
2825;70 tot 75 jaar;Geen kinderen;2044;339912;
2826;70 tot 75 jaar;Geen kinderen;2045;323412;
2827;70 tot 75 jaar;Geen kinderen;2046;306357;
2828;70 tot 75 jaar;Geen kinderen;2047;292637;
2829;70 tot 75 jaar;Geen kinderen;2048;282351;
2830;70 tot 75 jaar;Geen kinderen;2049;278105;
2831;70 tot 75 jaar;Geen kinderen;2050;276017;
2832;70 tot 75 jaar;Geen kinderen;2051;278716;
2833;70 tot 75 jaar;Geen kinderen;2052;280347;
2834;70 tot 75 jaar;Geen kinderen;2053;281737;
2835;70 tot 75 jaar;Geen kinderen;2054;282074;
2836;70 tot 75 jaar;Geen kinderen;2055;284484;
2837;70 tot 75 jaar;Geen kinderen;2056;285543;
2838;70 tot 75 jaar;Geen kinderen;2057;289267;
2839;70 tot 75 jaar;Geen kinderen;2058;295011;
2840;70 tot 75 jaar;Geen kinderen;2059;300967;
2841;70 tot 75 jaar;Geen kinderen;2060;305751;
2842;70 tot 75 jaar;Geen kinderen;2061;312368;
2843;70 tot 75 jaar;Geen kinderen;2062;317357;
2844;70 tot 75 jaar;Geen kinderen;2063;320944;
2845;70 tot 75 jaar;Geen kinderen;2064;324180;
2846;70 tot 75 jaar;Geen kinderen;2065;327278;
2847;70 tot 75 jaar;Geen kinderen;2066;326460;
2848;70 tot 75 jaar;Geen kinderen;2067;326274;
2849;70 tot 75 jaar;Geen kinderen;2068;326810;
2850;70 tot 75 jaar;Geen kinderen;2069;329804;
2851;70 tot 75 jaar;Geen kinderen;2070;333063;
2852;70 tot 75 jaar;Één kind;2025;21812;12613.0
2853;70 tot 75 jaar;Één kind;2026;22542;12951.0
2854;70 tot 75 jaar;Één kind;2027;23433;13589.0
2855;70 tot 75 jaar;Één kind;2028;24099;14116.0
2856;70 tot 75 jaar;Één kind;2029;24710;14633.0
2857;70 tot 75 jaar;Één kind;2030;25345;15155.0
2858;70 tot 75 jaar;Één kind;2031;25866;15691.0
2859;70 tot 75 jaar;Één kind;2032;26298;16143.0
2860;70 tot 75 jaar;Één kind;2033;26663;16549.0
2861;70 tot 75 jaar;Één kind;2034;26974;16954.0
2862;70 tot 75 jaar;Één kind;2035;27380;17371.0
2863;70 tot 75 jaar;Één kind;2036;27852;17683.0
2864;70 tot 75 jaar;Één kind;2037;28006;17756.0
2865;70 tot 75 jaar;Één kind;2038;28004;17802.0
2866;70 tot 75 jaar;Één kind;2039;27877;17795.0
2867;70 tot 75 jaar;Één kind;2040;27779;17867.0
2868;70 tot 75 jaar;Één kind;2041;27663;17940.0
2869;70 tot 75 jaar;Één kind;2042;27712;17917.0
2870;70 tot 75 jaar;Één kind;2043;27710;17780.0
2871;70 tot 75 jaar;Één kind;2044;27709;17345.0
2872;70 tot 75 jaar;Één kind;2045;27675;16723.0
2873;70 tot 75 jaar;Één kind;2046;27910;16117.0
2874;70 tot 75 jaar;Één kind;2047;28165;15631.0
2875;70 tot 75 jaar;Één kind;2048;28334;15281.0
2876;70 tot 75 jaar;Één kind;2049;28510;15200.0
2877;70 tot 75 jaar;Één kind;2050;28766;15198.0
2878;70 tot 75 jaar;Één kind;2051;29151;15390.0
2879;70 tot 75 jaar;Één kind;2052;29596;15548.0
2880;70 tot 75 jaar;Één kind;2053;30027;15654.0
2881;70 tot 75 jaar;Één kind;2054;30357;15597.0
2882;70 tot 75 jaar;Één kind;2055;30787;15630.0
2883;70 tot 75 jaar;Één kind;2056;31290;15636.0
2884;70 tot 75 jaar;Één kind;2057;31797;15814.0
2885;70 tot 75 jaar;Één kind;2058;32278;16092.0
2886;70 tot 75 jaar;Één kind;2059;32751;16398.0
2887;70 tot 75 jaar;Één kind;2060;33222;16702.0
2888;70 tot 75 jaar;Één kind;2061;33647;17113.0
2889;70 tot 75 jaar;Één kind;2062;33970;17423.0
2890;70 tot 75 jaar;Één kind;2063;34317;17663.0
2891;70 tot 75 jaar;Één kind;2064;34704;17861.0
2892;70 tot 75 jaar;Één kind;2065;35042;18038.0
2893;70 tot 75 jaar;Één kind;2066;35367;18052.0
2894;70 tot 75 jaar;Één kind;2067;35579;18052.0
2895;70 tot 75 jaar;Één kind;2068;35771;18133.0
2896;70 tot 75 jaar;Één kind;2069;35954;18327.0
2897;70 tot 75 jaar;Één kind;2070;36083;18526.0
2898;70 tot 75 jaar;Twee kinderen;2025;3398;1191.0
2899;70 tot 75 jaar;Twee kinderen;2026;3504;1220.0
2900;70 tot 75 jaar;Twee kinderen;2027;3635;1277.0
2901;70 tot 75 jaar;Twee kinderen;2028;3724;1323.0
2902;70 tot 75 jaar;Twee kinderen;2029;3809;1367.0
2903;70 tot 75 jaar;Twee kinderen;2030;3882;1411.0
2904;70 tot 75 jaar;Twee kinderen;2031;3934;1457.0
2905;70 tot 75 jaar;Twee kinderen;2032;3967;1495.0
2906;70 tot 75 jaar;Twee kinderen;2033;4002;1528.0
2907;70 tot 75 jaar;Twee kinderen;2034;4025;1561.0
2908;70 tot 75 jaar;Twee kinderen;2035;4044;1595.0
2909;70 tot 75 jaar;Twee kinderen;2036;4059;1620.0
2910;70 tot 75 jaar;Twee kinderen;2037;4061;1624.0
2911;70 tot 75 jaar;Twee kinderen;2038;4043;1625.0
2912;70 tot 75 jaar;Twee kinderen;2039;4030;1622.0
2913;70 tot 75 jaar;Twee kinderen;2040;4018;1626.0
2914;70 tot 75 jaar;Twee kinderen;2041;4021;1631.0
2915;70 tot 75 jaar;Twee kinderen;2042;4055;1627.0
2916;70 tot 75 jaar;Twee kinderen;2043;4089;1614.0
2917;70 tot 75 jaar;Twee kinderen;2044;4122;1574.0
2918;70 tot 75 jaar;Twee kinderen;2045;4152;1518.0
2919;70 tot 75 jaar;Twee kinderen;2046;4213;1464.0
2920;70 tot 75 jaar;Twee kinderen;2047;4258;1421.0
2921;70 tot 75 jaar;Twee kinderen;2048;4308;1391.0
2922;70 tot 75 jaar;Twee kinderen;2049;4402;1385.0
2923;70 tot 75 jaar;Twee kinderen;2050;4513;1386.0
2924;70 tot 75 jaar;Twee kinderen;2051;4641;1405.0
2925;70 tot 75 jaar;Twee kinderen;2052;4764;1420.0
2926;70 tot 75 jaar;Twee kinderen;2053;4894;1430.0
2927;70 tot 75 jaar;Twee kinderen;2054;5009;1425.0
2928;70 tot 75 jaar;Twee kinderen;2055;5120;1429.0
2929;70 tot 75 jaar;Twee kinderen;2056;5224;1429.0
2930;70 tot 75 jaar;Twee kinderen;2057;5307;1445.0
2931;70 tot 75 jaar;Twee kinderen;2058;5380;1470.0
2932;70 tot 75 jaar;Twee kinderen;2059;5453;1498.0
2933;70 tot 75 jaar;Twee kinderen;2060;5510;1525.0
2934;70 tot 75 jaar;Twee kinderen;2061;5564;1563.0
2935;70 tot 75 jaar;Twee kinderen;2062;5615;1590.0
2936;70 tot 75 jaar;Twee kinderen;2063;5656;1612.0
2937;70 tot 75 jaar;Twee kinderen;2064;5696;1630.0
2938;70 tot 75 jaar;Twee kinderen;2065;5734;1646.0
2939;70 tot 75 jaar;Twee kinderen;2066;5751;1647.0
2940;70 tot 75 jaar;Twee kinderen;2067;5764;1647.0
2941;70 tot 75 jaar;Twee kinderen;2068;5769;1654.0
2942;70 tot 75 jaar;Twee kinderen;2069;5779;1671.0
2943;70 tot 75 jaar;Twee kinderen;2070;5787;1690.0
2944;70 tot 75 jaar;Drie kinderen of meer;2025;696;115.0
2945;70 tot 75 jaar;Drie kinderen of meer;2026;707;118.0
2946;70 tot 75 jaar;Drie kinderen of meer;2027;722;123.0
2947;70 tot 75 jaar;Drie kinderen of meer;2028;735;127.0
2948;70 tot 75 jaar;Drie kinderen of meer;2029;738;131.0
2949;70 tot 75 jaar;Drie kinderen of meer;2030;749;134.0
2950;70 tot 75 jaar;Drie kinderen of meer;2031;753;138.0
2951;70 tot 75 jaar;Drie kinderen of meer;2032;748;142.0
2952;70 tot 75 jaar;Drie kinderen of meer;2033;738;144.0
2953;70 tot 75 jaar;Drie kinderen of meer;2034;726;147.0
2954;70 tot 75 jaar;Drie kinderen of meer;2035;710;149.0
2955;70 tot 75 jaar;Drie kinderen of meer;2036;704;151.0
2956;70 tot 75 jaar;Drie kinderen of meer;2037;698;151.0
2957;70 tot 75 jaar;Drie kinderen of meer;2038;701;151.0
2958;70 tot 75 jaar;Drie kinderen of meer;2039;702;150.0
2959;70 tot 75 jaar;Drie kinderen of meer;2040;699;150.0
2960;70 tot 75 jaar;Drie kinderen of meer;2041;696;150.0
2961;70 tot 75 jaar;Drie kinderen of meer;2042;683;149.0
2962;70 tot 75 jaar;Drie kinderen of meer;2043;681;147.0
2963;70 tot 75 jaar;Drie kinderen of meer;2044;660;143.0
2964;70 tot 75 jaar;Drie kinderen of meer;2045;649;137.0
2965;70 tot 75 jaar;Drie kinderen of meer;2046;640;132.0
2966;70 tot 75 jaar;Drie kinderen of meer;2047;630;128.0
2967;70 tot 75 jaar;Drie kinderen of meer;2048;627;125.0
2968;70 tot 75 jaar;Drie kinderen of meer;2049;625;124.0
2969;70 tot 75 jaar;Drie kinderen of meer;2050;629;124.0
2970;70 tot 75 jaar;Drie kinderen of meer;2051;637;125.0
2971;70 tot 75 jaar;Drie kinderen of meer;2052;649;126.0
2972;70 tot 75 jaar;Drie kinderen of meer;2053;660;127.0
2973;70 tot 75 jaar;Drie kinderen of meer;2054;670;127.0
2974;70 tot 75 jaar;Drie kinderen of meer;2055;676;127.0
2975;70 tot 75 jaar;Drie kinderen of meer;2056;684;127.0
2976;70 tot 75 jaar;Drie kinderen of meer;2057;690;128.0
2977;70 tot 75 jaar;Drie kinderen of meer;2058;695;130.0
2978;70 tot 75 jaar;Drie kinderen of meer;2059;698;133.0
2979;70 tot 75 jaar;Drie kinderen of meer;2060;701;135.0
2980;70 tot 75 jaar;Drie kinderen of meer;2061;703;139.0
2981;70 tot 75 jaar;Drie kinderen of meer;2062;703;141.0
2982;70 tot 75 jaar;Drie kinderen of meer;2063;702;143.0
2983;70 tot 75 jaar;Drie kinderen of meer;2064;702;145.0
2984;70 tot 75 jaar;Drie kinderen of meer;2065;704;146.0
2985;70 tot 75 jaar;Drie kinderen of meer;2066;707;147.0
2986;70 tot 75 jaar;Drie kinderen of meer;2067;712;147.0
2987;70 tot 75 jaar;Drie kinderen of meer;2068;717;148.0
2988;70 tot 75 jaar;Drie kinderen of meer;2069;722;149.0
2989;70 tot 75 jaar;Drie kinderen of meer;2070;728;151.0
2990;75 tot 80 jaar;Totaal;2025;295535;10745.0
2991;75 tot 80 jaar;Totaal;2026;302579;11192.0
2992;75 tot 80 jaar;Totaal;2027;292887;11036.0
2993;75 tot 80 jaar;Totaal;2028;287893;11111.0
2994;75 tot 80 jaar;Totaal;2029;285500;11297.0
2995;75 tot 80 jaar;Totaal;2030;286436;11548.0
2996;75 tot 80 jaar;Totaal;2031;288786;11832.0
2997;75 tot 80 jaar;Totaal;2032;293107;12269.0
2998;75 tot 80 jaar;Totaal;2033;296732;12656.0
2999;75 tot 80 jaar;Totaal;2034;302136;13084.0
3000;75 tot 80 jaar;Totaal;2035;307987;13491.0
3001;75 tot 80 jaar;Totaal;2036;314104;13931.0
3002;75 tot 80 jaar;Totaal;2037;320395;14286.0
3003;75 tot 80 jaar;Totaal;2038;326381;14621.0
3004;75 tot 80 jaar;Totaal;2039;332443;14917.0
3005;75 tot 80 jaar;Totaal;2040;338274;15223.0
3006;75 tot 80 jaar;Totaal;2041;341926;15389.0
3007;75 tot 80 jaar;Totaal;2042;342764;15484.0
3008;75 tot 80 jaar;Totaal;2043;342679;15491.0
3009;75 tot 80 jaar;Totaal;2044;341708;15486.0
3010;75 tot 80 jaar;Totaal;2045;343027;15550.0
3011;75 tot 80 jaar;Totaal;2046;343567;15640.0
3012;75 tot 80 jaar;Totaal;2047;342195;15601.0
3013;75 tot 80 jaar;Totaal;2048;337469;15466.0
3014;75 tot 80 jaar;Totaal;2049;327843;15080.0
3015;75 tot 80 jaar;Totaal;2050;313820;14528.0
3016;75 tot 80 jaar;Totaal;2051;299588;13951.0
3017;75 tot 80 jaar;Totaal;2052;288376;13494.0
3018;75 tot 80 jaar;Totaal;2053;280084;13153.0
3019;75 tot 80 jaar;Totaal;2054;277171;13021.0
3020;75 tot 80 jaar;Totaal;2055;276239;12966.0
3021;75 tot 80 jaar;Totaal;2056;279715;13062.0
3022;75 tot 80 jaar;Totaal;2057;282231;13143.0
3023;75 tot 80 jaar;Totaal;2058;284455;13154.0
3024;75 tot 80 jaar;Totaal;2059;285618;13122.0
3025;75 tot 80 jaar;Totaal;2060;288762;13147.0
3026;75 tot 80 jaar;Totaal;2061;290805;13140.0
3027;75 tot 80 jaar;Totaal;2062;295231;13264.0
3028;75 tot 80 jaar;Totaal;2063;301428;13475.0
3029;75 tot 80 jaar;Totaal;2064;307731;13706.0
3030;75 tot 80 jaar;Totaal;2065;312981;13937.0
3031;75 tot 80 jaar;Totaal;2066;319911;14244.0
