ID;SoortMisdrijf;RegioS;Perioden;TotaalGeregistreerdeMisdrijven_1;GeregistreerdeMisdrijvenRelatief_2;GeregistreerdeMisdrijvenPer1000Inw_3;TotaalOpgehelderdeMisdrijven_4;OpgehelderdeMisdrijvenRelatief_5;RegistratiesVanVerdachten_6
7191;Misdrijven, totaal;Zwartewaterland;2016;485.0;100.0;21.7;110.0;23.2;130.0
7192;Misdrijven, totaal;Zwartewaterland;2017;435.0;100.0;19.5;105.0;23.6;120.0
7193;Misdrijven, totaal;Zwartewaterland;2018;475.0;100.0;21.2;130.0;27.1;160.0
7194;Misdrijven, totaal;Zwartewaterland;2019;485.0;100.0;21.5;135.0;27.9;160.0
7195;Misdrijven, totaal;Zwartewaterland;2020;480.0;100.0;21.1;145.0;30.1;160.0
7196;Misdrijven, totaal;Zwartewaterland;2021;515.0;100.0;22.6;130.0;25.6;140.0
7197;Misdrijven, totaal;Zwartewaterland;2022;525.0;100.0;22.9;135.0;26.0;155.0
7198;Misdrijven, totaal;Zwartewaterland;2023;440.0;100.0;18.9;100.0;22.4;110.0
7199;Misdrijven, totaal;Zwartewaterland;2024;445.0;100.0;19.0;100.0;22.7;125.0
7200;Misdrijven, totaal;Zwijndrecht;2010;2310.0;100.0;52.0;605.0;26.1;815.0
7201;Misdrijven, totaal;Zwijndrecht;2011;2575.0;100.0;57.9;705.0;27.4;1000.0
7202;Misdrijven, totaal;Zwijndrecht;2012;2420.0;100.0;54.4;625.0;25.9;810.0
7203;Misdrijven, totaal;Zwijndrecht;2013;2260.0;100.0;50.6;635.0;28.0;810.0
7204;Misdrijven, totaal;Zwijndrecht;2014;2150.0;100.0;48.3;630.0;29.2;795.0
7205;Misdrijven, totaal;Zwijndrecht;2015;1870.0;100.0;42.0;485.0;25.9;705.0
7206;Misdrijven, totaal;Zwijndrecht;2016;2170.0;100.0;48.8;525.0;24.2;650.0
7207;Misdrijven, totaal;Zwijndrecht;2017;1785.0;100.0;40.1;385.0;21.6;490.0
7208;Misdrijven, totaal;Zwijndrecht;2018;1815.0;100.0;40.7;375.0;20.7;495.0
7209;Misdrijven, totaal;Zwijndrecht;2019;1755.0;100.0;39.3;375.0;21.3;440.0
7210;Misdrijven, totaal;Zwijndrecht;2020;1635.0;100.0;36.6;320.0;19.4;385.0
7211;Misdrijven, totaal;Zwijndrecht;2021;1450.0;100.0;32.4;315.0;21.8;390.0
7212;Misdrijven, totaal;Zwijndrecht;2022;1615.0;100.0;36.1;340.0;21.0;395.0
7213;Misdrijven, totaal;Zwijndrecht;2023;1700.0;100.0;37.7;365.0;21.4;410.0
7214;Misdrijven, totaal;Zwijndrecht;2024;1600.0;100.0;35.7;275.0;17.0;375.0
7215;Misdrijven, totaal;Zwolle;2010;9720.0;100.0;81.6;2760.0;28.4;3385.0
7216;Misdrijven, totaal;Zwolle;2011;9270.0;100.0;77.0;2685.0;29.0;3190.0
7217;Misdrijven, totaal;Zwolle;2012;9400.0;100.0;77.3;2655.0;28.2;3340.0
7218;Misdrijven, totaal;Zwolle;2013;8930.0;100.0;72.9;2390.0;26.7;3000.0
7219;Misdrijven, totaal;Zwolle;2014;7850.0;100.0;63.8;2055.0;26.1;2590.0
7220;Misdrijven, totaal;Zwolle;2015;7485.0;100.0;60.4;2220.0;29.7;2620.0
7221;Misdrijven, totaal;Zwolle;2016;6665.0;100.0;53.4;2095.0;31.4;2420.0
7222;Misdrijven, totaal;Zwolle;2017;6175.0;100.0;49.2;1985.0;32.2;2310.0
7223;Misdrijven, totaal;Zwolle;2018;6275.0;100.0;49.8;2180.0;34.7;2605.0
7224;Misdrijven, totaal;Zwolle;2019;6480.0;100.0;50.8;2335.0;36.0;2820.0
7225;Misdrijven, totaal;Zwolle;2020;6600.0;100.0;51.2;2315.0;35.1;2900.0
7226;Misdrijven, totaal;Zwolle;2021;6885.0;100.0;53.0;2485.0;36.1;3005.0
7227;Misdrijven, totaal;Zwolle;2022;6960.0;100.0;53.3;2575.0;37.0;2920.0
7228;Misdrijven, totaal;Zwolle;2023;6970.0;100.0;52.6;2305.0;33.0;2650.0
7229;Misdrijven, totaal;Zwolle;2024;7050.0;100.0;52.9;2100.0;29.8;2620.0
7230;Misdrijven, totaal;"Gemeenten; niet in te delen";2010;2400.0;100.0;;595.0;24.8;755.0
7231;Misdrijven, totaal;"Gemeenten; niet in te delen";2011;2130.0;100.0;;530.0;25.0;615.0
7232;Misdrijven, totaal;"Gemeenten; niet in te delen";2012;1720.0;100.0;;435.0;25.1;530.0
7233;Misdrijven, totaal;"Gemeenten; niet in te delen";2013;1380.0;100.0;;335.0;24.1;390.0
7234;Misdrijven, totaal;"Gemeenten; niet in te delen";2014;1420.0;100.0;;315.0;22.1;405.0
7235;Misdrijven, totaal;"Gemeenten; niet in te delen";2015;1665.0;100.0;;700.0;41.9;840.0
7236;Misdrijven, totaal;"Gemeenten; niet in te delen";2016;1135.0;100.0;;255.0;22.5;360.0
7237;Misdrijven, totaal;"Gemeenten; niet in te delen";2017;1640.0;100.0;;360.0;22.0;470.0
7238;Misdrijven, totaal;"Gemeenten; niet in te delen";2018;1720.0;100.0;;290.0;16.8;420.0
7239;Misdrijven, totaal;"Gemeenten; niet in te delen";2019;1920.0;100.0;;320.0;16.7;440.0
7240;Misdrijven, totaal;"Gemeenten; niet in te delen";2020;935.0;100.0;;280.0;29.9;385.0
7241;Misdrijven, totaal;"Gemeenten; niet in te delen";2021;700.0;100.0;;135.0;19.5;210.0
7242;Misdrijven, totaal;"Gemeenten; niet in te delen";2022;725.0;100.0;;115.0;15.7;195.0
7243;Misdrijven, totaal;"Gemeenten; niet in te delen";2023;865.0;100.0;;115.0;13.5;180.0
7244;Misdrijven, totaal;"Gemeenten; niet in te delen";2024;615.0;100.0;;105.0;17.3;195.0
7245;Misdrijven, totaal;Noord-Nederland (RE);2010;96200.0;100.0;56.1;31720.0;33.0;38150.0
7246;Misdrijven, totaal;Noord-Nederland (RE);2011;95235.0;100.0;55.4;31125.0;32.7;37685.0
7247;Misdrijven, totaal;Noord-Nederland (RE);2012;90960.0;100.0;52.9;28760.0;31.6;34530.0
7248;Misdrijven, totaal;Noord-Nederland (RE);2013;86320.0;100.0;50.2;25850.0;29.9;31230.0
7249;Misdrijven, totaal;Noord-Nederland (RE);2014;79805.0;100.0;46.5;23760.0;29.8;28875.0
7250;Misdrijven, totaal;Noord-Nederland (RE);2015;76740.0;100.0;44.6;22185.0;28.9;27265.0
7251;Misdrijven, totaal;Noord-Nederland (RE);2016;72830.0;100.0;42.4;19880.0;27.3;24175.0
7252;Misdrijven, totaal;Noord-Nederland (RE);2017;62615.0;100.0;36.4;18955.0;30.3;22785.0
7253;Misdrijven, totaal;Noord-Nederland (RE);2018;61750.0;100.0;35.9;19470.0;31.5;23630.0
7254;Misdrijven, totaal;Noord-Nederland (RE);2019;64400.0;100.0;37.4;20350.0;31.6;24860.0
7255;Misdrijven, totaal;Noord-Nederland (RE);2020;63880.0;100.0;36.9;18990.0;29.7;23405.0
7256;Misdrijven, totaal;Noord-Nederland (RE);2021;60540.0;100.0;34.9;17815.0;29.4;21340.0
7257;Misdrijven, totaal;Noord-Nederland (RE);2022;64035.0;100.0;36.8;19065.0;29.8;22490.0
7258;Misdrijven, totaal;Noord-Nederland (RE);2023;64920.0;100.0;36.9;20150.0;31.0;23940.0
7259;Misdrijven, totaal;Noord-Nederland (RE);2024;62340.0;100.0;35.3;16600.0;26.6;22170.0
7260;Misdrijven, totaal;Oost-Nederland (RE);2010;191360.0;100.0;61.2;50370.0;26.3;61700.0
7261;Misdrijven, totaal;Oost-Nederland (RE);2011;190135.0;100.0;60.6;48975.0;25.8;59080.0
7262;Misdrijven, totaal;Oost-Nederland (RE);2012;183060.0;100.0;58.1;45755.0;25.0;55750.0
7263;Misdrijven, totaal;Oost-Nederland (RE);2013;173980.0;100.0;55.1;43130.0;24.8;52600.0
7264;Misdrijven, totaal;Oost-Nederland (RE);2014;156300.0;100.0;49.5;40625.0;26.0;49270.0
7265;Misdrijven, totaal;Oost-Nederland (RE);2015;145775.0;100.0;46.0;38500.0;26.4;46725.0
7266;Misdrijven, totaal;Oost-Nederland (RE);2016;141375.0;100.0;44.5;37430.0;26.5;44280.0
7267;Misdrijven, totaal;Oost-Nederland (RE);2017;125165.0;100.0;39.2;34995.0;28.0;41590.0
7268;Misdrijven, totaal;Oost-Nederland (RE);2018;119130.0;100.0;37.1;35580.0;29.9;41970.0
7269;Misdrijven, totaal;Oost-Nederland (RE);2019;125815.0;100.0;39.0;38105.0;30.3;45280.0
7270;Misdrijven, totaal;Oost-Nederland (RE);2020;128785.0;100.0;39.6;38440.0;29.8;46395.0
7271;Misdrijven, totaal;Oost-Nederland (RE);2021;120810.0;100.0;37.0;34870.0;28.9;40670.0
7272;Misdrijven, totaal;Oost-Nederland (RE);2022;128735.0;100.0;39.2;36725.0;28.5;41475.0
7273;Misdrijven, totaal;Oost-Nederland (RE);2023;123590.0;100.0;37.2;33970.0;27.5;38805.0
7274;Misdrijven, totaal;Oost-Nederland (RE);2024;123335.0;100.0;36.9;29475.0;23.9;36980.0
7275;Misdrijven, totaal;Midden-Nederland (RE);2010;134805.0;100.0;72.8;32805.0;24.3;40225.0
7276;Misdrijven, totaal;Midden-Nederland (RE);2011;130390.0;100.0;69.9;32015.0;24.6;38965.0
7277;Misdrijven, totaal;Midden-Nederland (RE);2012;124295.0;100.0;66.2;30760.0;24.7;37465.0
7278;Misdrijven, totaal;Midden-Nederland (RE);2013;120875.0;100.0;64.0;29885.0;24.7;36365.0
7279;Misdrijven, totaal;Midden-Nederland (RE);2014;112675.0;100.0;59.3;27800.0;24.7;33305.0
7280;Misdrijven, totaal;Midden-Nederland (RE);2015;108885.0;100.0;57.0;24435.0;22.4;29695.0
7281;Misdrijven, totaal;Midden-Nederland (RE);2016;105605.0;100.0;54.8;23825.0;22.6;28425.0
7282;Misdrijven, totaal;Midden-Nederland (RE);2017;96690.0;100.0;49.8;22815.0;23.6;27350.0
7283;Misdrijven, totaal;Midden-Nederland (RE);2018;92435.0;100.0;47.2;22890.0;24.8;27235.0
7284;Misdrijven, totaal;Midden-Nederland (RE);2019;96420.0;100.0;47.9;23815.0;24.7;28150.0
7285;Misdrijven, totaal;Midden-Nederland (RE);2020;94210.0;100.0;46.3;22010.0;23.4;26090.0
7286;Misdrijven, totaal;Midden-Nederland (RE);2021;84535.0;100.0;41.3;19665.0;23.3;22895.0
7287;Misdrijven, totaal;Midden-Nederland (RE);2022;85945.0;100.0;42.0;22605.0;26.3;25795.0
7288;Misdrijven, totaal;Midden-Nederland (RE);2023;88520.0;100.0;42.6;21995.0;24.8;25310.0
7289;Misdrijven, totaal;Midden-Nederland (RE);2024;87270.0;100.0;41.6;19055.0;21.8;24570.0
7290;Misdrijven, totaal;Noord-Holland (RE);2010;105405.0;100.0;71.1;28670.0;27.2;35065.0
7291;Misdrijven, totaal;Noord-Holland (RE);2011;104245.0;100.0;70.0;28485.0;27.3;34720.0
7292;Misdrijven, totaal;Noord-Holland (RE);2012;97130.0;100.0;65.0;26390.0;27.2;31635.0
7293;Misdrijven, totaal;Noord-Holland (RE);2013;94595.0;100.0;63.1;24790.0;26.2;29710.0
7294;Misdrijven, totaal;Noord-Holland (RE);2014;88165.0;100.0;58.7;24760.0;28.1;29530.0
7295;Misdrijven, totaal;Noord-Holland (RE);2015;83770.0;100.0;55.6;22050.0;26.3;26140.0
7296;Misdrijven, totaal;Noord-Holland (RE);2016;75945.0;100.0;50.2;19885.0;26.2;23430.0
7297;Misdrijven, totaal;Noord-Holland (RE);2017;64635.0;100.0;42.4;17370.0;26.9;20880.0
7298;Misdrijven, totaal;Noord-Holland (RE);2018;61850.0;100.0;40.4;17205.0;27.8;20240.0
7299;Misdrijven, totaal;Noord-Holland (RE);2019;64875.0;100.0;42.1;16970.0;26.2;20205.0
7300;Misdrijven, totaal;Noord-Holland (RE);2020;65130.0;100.0;42.0;16035.0;24.6;18840.0
7301;Misdrijven, totaal;Noord-Holland (RE);2021;61850.0;100.0;39.7;16290.0;26.3;18930.0
7302;Misdrijven, totaal;Noord-Holland (RE);2022;66670.0;100.0;42.6;19065.0;28.6;22200.0
7303;Misdrijven, totaal;Noord-Holland (RE);2023;68495.0;100.0;43.2;19205.0;28.0;22080.0
7304;Misdrijven, totaal;Noord-Holland (RE);2024;68100.0;100.0;42.7;15970.0;23.5;20520.0
7305;Misdrijven, totaal;Amsterdam (RE);2010;111520.0;100.0;118.2;31265.0;28.0;39175.0
7306;Misdrijven, totaal;Amsterdam (RE);2011;114675.0;100.0;119.7;32440.0;28.3;40120.0
7307;Misdrijven, totaal;Amsterdam (RE);2012;112310.0;100.0;115.7;28735.0;25.6;35690.0
7308;Misdrijven, totaal;Amsterdam (RE);2013;112505.0;100.0;114.7;26490.0;23.5;33260.0
7309;Misdrijven, totaal;Amsterdam (RE);2014;105920.0;100.0;106.5;26355.0;24.9;32490.0
7310;Misdrijven, totaal;Amsterdam (RE);2015;105745.0;100.0;104.8;24700.0;23.4;30995.0
7311;Misdrijven, totaal;Amsterdam (RE);2016;101065.0;100.0;98.8;23240.0;23.0;28380.0
7312;Misdrijven, totaal;Amsterdam (RE);2017;95680.0;100.0;92.4;21985.0;23.0;26175.0
7313;Misdrijven, totaal;Amsterdam (RE);2018;90350.0;100.0;86.3;21550.0;23.9;26110.0
7314;Misdrijven, totaal;Amsterdam (RE);2019;90475.0;100.0;85.5;23150.0;25.6;28425.0
7315;Misdrijven, totaal;Amsterdam (RE);2020;80455.0;100.0;75.2;20340.0;25.3;25160.0
7316;Misdrijven, totaal;Amsterdam (RE);2021;73055.0;100.0;68.2;20115.0;27.5;23835.0
7317;Misdrijven, totaal;Amsterdam (RE);2022;85720.0;100.0;77.6;21695.0;25.3;25410.0
7318;Misdrijven, totaal;Amsterdam (RE);2023;90920.0;100.0;80.9;22060.0;24.3;26110.0
7319;Misdrijven, totaal;Amsterdam (RE);2024;92100.0;100.0;80.9;19745.0;21.4;25880.0
7320;Misdrijven, totaal;Den Haag (RE);2010;144575.0;100.0;81.3;42595.0;29.5;50900.0
7321;Misdrijven, totaal;Den Haag (RE);2011;144730.0;100.0;80.8;41995.0;29.0;49850.0
7322;Misdrijven, totaal;Den Haag (RE);2012;134730.0;100.0;74.7;39895.0;29.6;47005.0
7323;Misdrijven, totaal;Den Haag (RE);2013;126320.0;100.0;69.6;39350.0;31.2;45650.0
7324;Misdrijven, totaal;Den Haag (RE);2014;118435.0;100.0;65.0;36405.0;30.7;43465.0
7325;Misdrijven, totaal;Den Haag (RE);2015;110145.0;100.0;60.0;31875.0;28.9;38075.0
7326;Misdrijven, totaal;Den Haag (RE);2016;105260.0;100.0;56.9;29905.0;28.4;35625.0
7327;Misdrijven, totaal;Den Haag (RE);2017;94385.0;100.0;50.6;27370.0;29.0;32190.0
7328;Misdrijven, totaal;Den Haag (RE);2018;87560.0;100.0;46.4;26585.0;30.4;31150.0
7329;Misdrijven, totaal;Den Haag (RE);2019;92840.0;100.0;48.7;28115.0;30.3;32930.0
7330;Misdrijven, totaal;Den Haag (RE);2020;95110.0;100.0;49.4;27685.0;29.1;32545.0
7331;Misdrijven, totaal;Den Haag (RE);2021;89270.0;100.0;46.1;26615.0;29.8;30710.0
7332;Misdrijven, totaal;Den Haag (RE);2022;94925.0;100.0;48.6;29195.0;30.8;33185.0
7333;Misdrijven, totaal;Den Haag (RE);2023;94445.0;100.0;47.6;27755.0;29.4;31530.0
7334;Misdrijven, totaal;Den Haag (RE);2024;95055.0;100.0;47.4;23785.0;25.0;29695.0
7335;Misdrijven, totaal;Rotterdam (RE);2010;130830.0;100.0;75.7;40630.0;31.1;50740.0
7336;Misdrijven, totaal;Rotterdam (RE);2011;141115.0;100.0;81.2;43260.0;30.7;54120.0
7337;Misdrijven, totaal;Rotterdam (RE);2012;134745.0;100.0;77.1;41210.0;30.6;50720.0
7338;Misdrijven, totaal;Rotterdam (RE);2013;128455.0;100.0;73.4;38320.0;29.8;46730.0
7339;Misdrijven, totaal;Rotterdam (RE);2014;119310.0;100.0;68.0;34245.0;28.7;41705.0
7340;Misdrijven, totaal;Rotterdam (RE);2015;114830.0;100.0;65.1;30660.0;26.7;37385.0
7341;Misdrijven, totaal;Rotterdam (RE);2016;113305.0;100.0;63.9;29015.0;25.6;34335.0
7342;Misdrijven, totaal;Rotterdam (RE);2017;103215.0;100.0;57.9;26380.0;25.6;30910.0
7343;Misdrijven, totaal;Rotterdam (RE);2018;93985.0;100.0;52.4;25245.0;26.9;29975.0
7344;Misdrijven, totaal;Rotterdam (RE);2019;97810.0;100.0;55.3;26255.0;26.8;31165.0
7345;Misdrijven, totaal;Rotterdam (RE);2020;98820.0;100.0;55.4;24040.0;24.3;28495.0
7346;Misdrijven, totaal;Rotterdam (RE);2021;91065.0;100.0;50.9;24405.0;26.8;28255.0
7347;Misdrijven, totaal;Rotterdam (RE);2022;97150.0;100.0;54.0;27235.0;28.0;30895.0
7348;Misdrijven, totaal;Rotterdam (RE);2023;97815.0;100.0;53.7;25770.0;26.3;29640.0
7349;Misdrijven, totaal;Rotterdam (RE);2024;98885.0;100.0;53.9;21475.0;21.7;27755.0
7350;Misdrijven, totaal;Zeeland - West-Brabant (RE);2010;101590.0;100.0;69.9;26740.0;26.3;33210.0
7351;Misdrijven, totaal;Zeeland - West-Brabant (RE);2011;101110.0;100.0;69.4;24905.0;24.6;30275.0
7352;Misdrijven, totaal;Zeeland - West-Brabant (RE);2012;99055.0;100.0;67.8;24680.0;24.9;29765.0
7353;Misdrijven, totaal;Zeeland - West-Brabant (RE);2013;91345.0;100.0;62.4;22950.0;25.1;27975.0
7354;Misdrijven, totaal;Zeeland - West-Brabant (RE);2014;85575.0;100.0;58.3;21685.0;25.3;25965.0
7355;Misdrijven, totaal;Zeeland - West-Brabant (RE);2015;81330.0;100.0;55.3;20275.0;24.9;24560.0
7356;Misdrijven, totaal;Zeeland - West-Brabant (RE);2016;74750.0;100.0;50.7;18685.0;25.0;22135.0
7357;Misdrijven, totaal;Zeeland - West-Brabant (RE);2017;65480.0;100.0;44.2;17535.0;26.8;20905.0
7358;Misdrijven, totaal;Zeeland - West-Brabant (RE);2018;61940.0;100.0;41.6;18280.0;29.5;21850.0
7359;Misdrijven, totaal;Zeeland - West-Brabant (RE);2019;66300.0;100.0;44.3;20535.0;31.0;24395.0
7360;Misdrijven, totaal;Zeeland - West-Brabant (RE);2020;67845.0;100.0;45.2;18960.0;27.9;22745.0
7361;Misdrijven, totaal;Zeeland - West-Brabant (RE);2021;64810.0;100.0;42.8;17085.0;26.4;19920.0
7362;Misdrijven, totaal;Zeeland - West-Brabant (RE);2022;67530.0;100.0;44.3;18625.0;27.6;21600.0
7363;Misdrijven, totaal;Zeeland - West-Brabant (RE);2023;66505.0;100.0;43.1;18880.0;28.4;21905.0
7364;Misdrijven, totaal;Zeeland - West-Brabant (RE);2024;65610.0;100.0;42.3;15015.0;22.9;20105.0
7365;Misdrijven, totaal;Oost-Brabant (RE);2010;96640.0;100.0;70.4;23840.0;24.7;29425.0
7366;Misdrijven, totaal;Oost-Brabant (RE);2011;95795.0;100.0;69.5;22670.0;23.7;27665.0
7367;Misdrijven, totaal;Oost-Brabant (RE);2012;94220.0;100.0;68.1;22175.0;23.5;26620.0
7368;Misdrijven, totaal;Oost-Brabant (RE);2013;92215.0;100.0;66.4;20990.0;22.8;25420.0
7369;Misdrijven, totaal;Oost-Brabant (RE);2014;83735.0;100.0;60.2;19600.0;23.4;23460.0
7370;Misdrijven, totaal;Oost-Brabant (RE);2015;81070.0;100.0;58.0;18765.0;23.1;22235.0
7371;Misdrijven, totaal;Oost-Brabant (RE);2016;76030.0;100.0;54.1;17860.0;23.5;20845.0
7372;Misdrijven, totaal;Oost-Brabant (RE);2017;66860.0;100.0;47.3;16570.0;24.8;19335.0
7373;Misdrijven, totaal;Oost-Brabant (RE);2018;63365.0;100.0;44.6;17330.0;27.3;20325.0
7374;Misdrijven, totaal;Oost-Brabant (RE);2019;66725.0;100.0;46.6;19075.0;28.6;22425.0
7375;Misdrijven, totaal;Oost-Brabant (RE);2020;66710.0;100.0;46.2;18700.0;28.0;22020.0
7376;Misdrijven, totaal;Oost-Brabant (RE);2021;62630.0;100.0;43.4;17535.0;28.0;20350.0
7377;Misdrijven, totaal;Oost-Brabant (RE);2022;65845.0;100.0;45.2;19405.0;29.5;22270.0
7378;Misdrijven, totaal;Oost-Brabant (RE);2023;67290.0;100.0;45.6;20390.0;30.3;23600.0
7379;Misdrijven, totaal;Oost-Brabant (RE);2024;65710.0;100.0;44.2;15915.0;24.2;20910.0
7380;Misdrijven, totaal;Limburg (RE);2010;85495.0;100.0;76.2;22070.0;25.8;27165.0
7381;Misdrijven, totaal;Limburg (RE);2011;87010.0;100.0;77.5;20275.0;23.3;24700.0
7382;Misdrijven, totaal;Limburg (RE);2012;82725.0;100.0;73.7;19615.0;23.7;23775.0
7383;Misdrijven, totaal;Limburg (RE);2013;77580.0;100.0;69.2;17580.0;22.7;21065.0
7384;Misdrijven, totaal;Limburg (RE);2014;74285.0;100.0;66.3;15805.0;21.3;18845.0
7385;Misdrijven, totaal;Limburg (RE);2015;68995.0;100.0;61.7;14720.0;21.3;17635.0
7386;Misdrijven, totaal;Limburg (RE);2016;63025.0;100.0;56.5;14115.0;22.4;16945.0
7387;Misdrijven, totaal;Limburg (RE);2017;56585.0;100.0;50.6;12925.0;22.8;15305.0
7388;Misdrijven, totaal;Limburg (RE);2018;52330.0;100.0;46.8;13445.0;25.7;15915.0
7389;Misdrijven, totaal;Limburg (RE);2019;54315.0;100.0;48.7;14835.0;27.3;17710.0
7390;Misdrijven, totaal;Limburg (RE);2020;51270.0;100.0;45.9;14595.0;28.5;17445.0
7391;Misdrijven, totaal;Limburg (RE);2021;48790.0;100.0;43.7;14340.0;29.4;16955.0
7392;Misdrijven, totaal;Limburg (RE);2022;53275.0;100.0;47.6;15960.0;30.0;18665.0
7393;Misdrijven, totaal;Limburg (RE);2023;53010.0;100.0;47.0;16175.0;30.5;19050.0
7394;Misdrijven, totaal;Limburg (RE);2024;52860.0;100.0;46.6;13705.0;25.9;18355.0
7395;Misdrijven, totaal;Niet in te delen (RE);2010;2400.0;100.0;;595.0;24.8;755.0
7396;Misdrijven, totaal;Niet in te delen (RE);2011;2130.0;100.0;;530.0;25.0;615.0
7397;Misdrijven, totaal;Niet in te delen (RE);2012;1720.0;100.0;;435.0;25.1;530.0
7398;Misdrijven, totaal;Niet in te delen (RE);2013;1380.0;100.0;;335.0;24.1;390.0
7399;Misdrijven, totaal;Niet in te delen (RE);2014;1420.0;100.0;;315.0;22.1;405.0
7400;Misdrijven, totaal;Niet in te delen (RE);2015;1665.0;100.0;;700.0;41.9;840.0
7401;Misdrijven, totaal;Niet in te delen (RE);2016;1135.0;100.0;;255.0;22.5;360.0
7402;Misdrijven, totaal;Niet in te delen (RE);2017;1640.0;100.0;;360.0;22.0;470.0
7403;Misdrijven, totaal;Niet in te delen (RE);2018;1720.0;100.0;;290.0;16.8;420.0
7404;Misdrijven, totaal;Niet in te delen (RE);2019;1920.0;100.0;;320.0;16.7;440.0
7405;Misdrijven, totaal;Niet in te delen (RE);2020;935.0;100.0;;280.0;29.9;385.0
7406;Misdrijven, totaal;Niet in te delen (RE);2021;700.0;100.0;;135.0;19.5;210.0
7407;Misdrijven, totaal;Niet in te delen (RE);2022;725.0;100.0;;115.0;15.7;195.0
7408;Misdrijven, totaal;Niet in te delen (RE);2023;865.0;100.0;;115.0;13.5;180.0
7409;Misdrijven, totaal;Niet in te delen (RE);2024;615.0;100.0;;105.0;17.3;195.0
7410;1 Vermogensmisdrijven;Nederland;2010;715555.0;60.0;43.2;104640.0;14.6;141115.0
7411;1 Vermogensmisdrijven;Nederland;2011;723155.0;60.0;43.4;104555.0;14.5;139590.0
7412;1 Vermogensmisdrijven;Nederland;2012;704250.0;61.0;42.1;101985.0;14.5;135380.0
7413;1 Vermogensmisdrijven;Nederland;2013;690610.0;62.0;41.2;101170.0;14.6;134840.0
7414;1 Vermogensmisdrijven;Nederland;2014;631450.0;62.0;37.5;95080.0;15.1;124840.0
7415;1 Vermogensmisdrijven;Nederland;2015;614050.0;63.0;36.3;89640.0;14.6;117735.0
7416;1 Vermogensmisdrijven;Nederland;2016;576445.0;62.0;34.0;82925.0;14.4;106560.0
7417;1 Vermogensmisdrijven;Nederland;2017;502510.0;60.0;29.4;76885.0;15.3;98745.0
7418;1 Vermogensmisdrijven;Nederland;2018;457825.0;58.0;26.6;73655.0;16.1;95075.0
7419;1 Vermogensmisdrijven;Nederland;2019;473705.0;58.0;27.4;76635.0;16.2;99280.0
7420;1 Vermogensmisdrijven;Nederland;2020;471585.0;58.0;27.1;71155.0;15.1;92350.0
7421;1 Vermogensmisdrijven;Nederland;2021;419690.0;55.0;24.0;60875.0;14.5;76785.0
7422;1 Vermogensmisdrijven;Nederland;2022;448250.0;55.0;25.5;68220.0;15.2;85860.0
7423;1 Vermogensmisdrijven;Nederland;2023;464915.0;57.0;26.1;71380.0;15.4;89910.0
7424;1 Vermogensmisdrijven;Nederland;2024;464095.0;57.0;25.9;54545.0;11.8;80890.0
7425;1 Vermogensmisdrijven;Noord-Nederland (LD);2010;51485.0;54.0;30.0;10090.0;19.6;13195.0
7426;1 Vermogensmisdrijven;Noord-Nederland (LD);2011;51465.0;54.0;30.0;9880.0;19.2;12800.0
7427;1 Vermogensmisdrijven;Noord-Nederland (LD);2012;50310.0;55.0;29.3;9235.0;18.4;11880.0
7428;1 Vermogensmisdrijven;Noord-Nederland (LD);2013;50140.0;58.0;29.2;8880.0;17.7;11625.0
7429;1 Vermogensmisdrijven;Noord-Nederland (LD);2014;45595.0;57.0;26.5;8345.0;18.3;11040.0
7430;1 Vermogensmisdrijven;Noord-Nederland (LD);2015;45505.0;59.0;26.5;8200.0;18.0;11115.0
7431;1 Vermogensmisdrijven;Noord-Nederland (LD);2016;43355.0;60.0;25.2;7175.0;16.6;9610.0
7432;1 Vermogensmisdrijven;Noord-Nederland (LD);2017;34585.0;55.0;20.1;6690.0;19.3;8745.0
7433;1 Vermogensmisdrijven;Noord-Nederland (LD);2018;33285.0;54.0;19.3;6630.0;19.9;8785.0
7434;1 Vermogensmisdrijven;Noord-Nederland (LD);2019;34550.0;54.0;20.0;6800.0;19.7;9015.0
7435;1 Vermogensmisdrijven;Noord-Nederland (LD);2020;34405.0;54.0;19.9;6275.0;18.2;8375.0
7436;1 Vermogensmisdrijven;Noord-Nederland (LD);2021;31780.0;52.0;18.3;5310.0;16.7;6925.0
7437;1 Vermogensmisdrijven;Noord-Nederland (LD);2022;34400.0;54.0;19.7;6335.0;18.4;8115.0
7438;1 Vermogensmisdrijven;Noord-Nederland (LD);2023;35850.0;55.0;20.4;7630.0;21.3;9675.0
7439;1 Vermogensmisdrijven;Noord-Nederland (LD);2024;34080.0;55.0;19.3;5825.0;17.1;8640.0
7440;1 Vermogensmisdrijven;Oost-Nederland (LD);2010;127625.0;59.0;36.3;18325.0;14.4;24675.0
7441;1 Vermogensmisdrijven;Oost-Nederland (LD);2011;128690.0;60.0;36.4;18045.0;14.0;23740.0
7442;1 Vermogensmisdrijven;Oost-Nederland (LD);2012;126760.0;61.0;35.8;18000.0;14.2;24005.0
7443;1 Vermogensmisdrijven;Oost-Nederland (LD);2013;125665.0;63.0;35.4;18340.0;14.6;24445.0
7444;1 Vermogensmisdrijven;Oost-Nederland (LD);2014;108705.0;61.0;30.5;17225.0;15.8;22645.0
7445;1 Vermogensmisdrijven;Oost-Nederland (LD);2015;102530.0;61.0;28.7;16315.0;15.9;21230.0
