ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
7892;Hoogovengas;72 Research;2022;;;;;;
7893;Hoogovengas;73 Reclamewezen en marktonderzoek;2014;;;;;;
7894;Hoogovengas;73 Reclamewezen en marktonderzoek;2015;;;;;;
7895;Hoogovengas;73 Reclamewezen en marktonderzoek;2016;;;;;;
7896;Hoogovengas;73 Reclamewezen en marktonderzoek;2017;;;;;;
7897;Hoogovengas;73 Reclamewezen en marktonderzoek;2018;;;;;;
7898;Hoogovengas;73 Reclamewezen en marktonderzoek;2019;;;;;;
7899;Hoogovengas;73 Reclamewezen en marktonderzoek;2020;;;;;;
7900;Hoogovengas;73 Reclamewezen en marktonderzoek;2021;;;;;;
7901;Hoogovengas;73 Reclamewezen en marktonderzoek;2022;;;;;;
7902;Hoogovengas;74-75 Overige professionele diensten;2014;;;;;;
7903;Hoogovengas;74-75 Overige professionele diensten;2015;;;;;;
7904;Hoogovengas;74-75 Overige professionele diensten;2016;;;;;;
7905;Hoogovengas;74-75 Overige professionele diensten;2017;;;;;;
7906;Hoogovengas;74-75 Overige professionele diensten;2018;;;;;;
7907;Hoogovengas;74-75 Overige professionele diensten;2019;;;;;;
7908;Hoogovengas;74-75 Overige professionele diensten;2020;;;;;;
7909;Hoogovengas;74-75 Overige professionele diensten;2021;;;;;;
7910;Hoogovengas;74-75 Overige professionele diensten;2022;;;;;;
7911;Hoogovengas;N Verhuur en overige zakelijke diensten;2014;;;;;;
7912;Hoogovengas;N Verhuur en overige zakelijke diensten;2015;;;;;;
7913;Hoogovengas;N Verhuur en overige zakelijke diensten;2016;;;;;;
7914;Hoogovengas;N Verhuur en overige zakelijke diensten;2017;;;;;;
7915;Hoogovengas;N Verhuur en overige zakelijke diensten;2018;;;;;;
7916;Hoogovengas;N Verhuur en overige zakelijke diensten;2019;;;;;;
7917;Hoogovengas;N Verhuur en overige zakelijke diensten;2020;;;;;;
7918;Hoogovengas;N Verhuur en overige zakelijke diensten;2021;;;;;;
7919;Hoogovengas;N Verhuur en overige zakelijke diensten;2022;;;;;;
7920;Hoogovengas;77 Verhuur van roerende goederen;2014;;;;;;
7921;Hoogovengas;77 Verhuur van roerende goederen;2015;;;;;;
7922;Hoogovengas;77 Verhuur van roerende goederen;2016;;;;;;
7923;Hoogovengas;77 Verhuur van roerende goederen;2017;;;;;;
7924;Hoogovengas;77 Verhuur van roerende goederen;2018;;;;;;
7925;Hoogovengas;77 Verhuur van roerende goederen;2019;;;;;;
7926;Hoogovengas;77 Verhuur van roerende goederen;2020;;;;;;
7927;Hoogovengas;77 Verhuur van roerende goederen;2021;;;;;;
7928;Hoogovengas;77 Verhuur van roerende goederen;2022;;;;;;
7929;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2014;;;;;;
7930;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2015;;;;;;
7931;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2016;;;;;;
7932;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2017;;;;;;
7933;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2018;;;;;;
7934;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2019;;;;;;
7935;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2020;;;;;;
7936;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2021;;;;;;
7937;Hoogovengas;78 Uitzendbureaus en arbeidsbemiddeling;2022;;;;;;
7938;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2014;;;;;;
7939;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2015;;;;;;
7940;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2016;;;;;;
7941;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2017;;;;;;
7942;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2018;;;;;;
7943;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2019;;;;;;
7944;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2020;;;;;;
7945;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2021;;;;;;
7946;Hoogovengas;79 Reisbureaus, reisorganisatie en -info;2022;;;;;;
7947;Hoogovengas;80-82 Overige zakelijke dienstverlening;2014;;;;;;
7948;Hoogovengas;80-82 Overige zakelijke dienstverlening;2015;;;;;;
7949;Hoogovengas;80-82 Overige zakelijke dienstverlening;2016;;;;;;
7950;Hoogovengas;80-82 Overige zakelijke dienstverlening;2017;;;;;;
7951;Hoogovengas;80-82 Overige zakelijke dienstverlening;2018;;;;;;
7952;Hoogovengas;80-82 Overige zakelijke dienstverlening;2019;;;;;;
7953;Hoogovengas;80-82 Overige zakelijke dienstverlening;2020;;;;;;
7954;Hoogovengas;80-82 Overige zakelijke dienstverlening;2021;;;;;;
7955;Hoogovengas;80-82 Overige zakelijke dienstverlening;2022;;;;;;
7956;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2014;;;;;;
7957;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2015;;;;;;
7958;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2016;;;;;;
7959;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2017;;;;;;
7960;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2018;;;;;;
7961;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2019;;;;;;
7962;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2020;;;;;;
7963;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2021;;;;;;
7964;Hoogovengas;O Openbaar bestuur en overheidsdiensten;2022;;;;;;
7965;Hoogovengas;P Onderwijs;2014;;;;;;
7966;Hoogovengas;P Onderwijs;2015;;;;;;
7967;Hoogovengas;P Onderwijs;2016;;;;;;
7968;Hoogovengas;P Onderwijs;2017;;;;;;
7969;Hoogovengas;P Onderwijs;2018;;;;;;
7970;Hoogovengas;P Onderwijs;2019;;;;;;
7971;Hoogovengas;P Onderwijs;2020;;;;;;
7972;Hoogovengas;P Onderwijs;2021;;;;;;
7973;Hoogovengas;P Onderwijs;2022;;;;;;
7974;Hoogovengas;Q Gezondheids- en welzijnszorg;2014;;;;;;
7975;Hoogovengas;Q Gezondheids- en welzijnszorg;2015;;;;;;
7976;Hoogovengas;Q Gezondheids- en welzijnszorg;2016;;;;;;
7977;Hoogovengas;Q Gezondheids- en welzijnszorg;2017;;;;;;
7978;Hoogovengas;Q Gezondheids- en welzijnszorg;2018;;;;;;
7979;Hoogovengas;Q Gezondheids- en welzijnszorg;2019;;;;;;
7980;Hoogovengas;Q Gezondheids- en welzijnszorg;2020;;;;;;
7981;Hoogovengas;Q Gezondheids- en welzijnszorg;2021;;;;;;
7982;Hoogovengas;Q Gezondheids- en welzijnszorg;2022;;;;;;
7983;Hoogovengas;86 Gezondheidszorg;2014;;;;;;
7984;Hoogovengas;86 Gezondheidszorg;2015;;;;;;
7985;Hoogovengas;86 Gezondheidszorg;2016;;;;;;
7986;Hoogovengas;86 Gezondheidszorg;2017;;;;;;
7987;Hoogovengas;86 Gezondheidszorg;2018;;;;;;
7988;Hoogovengas;86 Gezondheidszorg;2019;;;;;;
7989;Hoogovengas;86 Gezondheidszorg;2020;;;;;;
7990;Hoogovengas;86 Gezondheidszorg;2021;;;;;;
7991;Hoogovengas;86 Gezondheidszorg;2022;;;;;;
7992;Hoogovengas;87-88 Verzorging en welzijn;2014;;;;;;
7993;Hoogovengas;87-88 Verzorging en welzijn;2015;;;;;;
7994;Hoogovengas;87-88 Verzorging en welzijn;2016;;;;;;
7995;Hoogovengas;87-88 Verzorging en welzijn;2017;;;;;;
7996;Hoogovengas;87-88 Verzorging en welzijn;2018;;;;;;
7997;Hoogovengas;87-88 Verzorging en welzijn;2019;;;;;;
7998;Hoogovengas;87-88 Verzorging en welzijn;2020;;;;;;
7999;Hoogovengas;87-88 Verzorging en welzijn;2021;;;;;;
8000;Hoogovengas;87-88 Verzorging en welzijn;2022;;;;;;
8001;Hoogovengas;R Cultuur, sport en recreatie;2014;;;;;;
8002;Hoogovengas;R Cultuur, sport en recreatie;2015;;;;;;
8003;Hoogovengas;R Cultuur, sport en recreatie;2016;;;;;;
8004;Hoogovengas;R Cultuur, sport en recreatie;2017;;;;;;
8005;Hoogovengas;R Cultuur, sport en recreatie;2018;;;;;;
8006;Hoogovengas;R Cultuur, sport en recreatie;2019;;;;;;
8007;Hoogovengas;R Cultuur, sport en recreatie;2020;;;;;;
8008;Hoogovengas;R Cultuur, sport en recreatie;2021;;;;;;
8009;Hoogovengas;R Cultuur, sport en recreatie;2022;;;;;;
8010;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2014;;;;;;
8011;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2015;;;;;;
8012;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2016;;;;;;
8013;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2017;;;;;;
8014;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2018;;;;;;
8015;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2019;;;;;;
8016;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2020;;;;;;
8017;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2021;;;;;;
8018;Hoogovengas;90-92  Kunst, cultuur en kansspelen;2022;;;;;;
8019;Hoogovengas;93 Sport en recreatie;2014;;;;;;
8020;Hoogovengas;93 Sport en recreatie;2015;;;;;;
8021;Hoogovengas;93 Sport en recreatie;2016;;;;;;
8022;Hoogovengas;93 Sport en recreatie;2017;;;;;;
8023;Hoogovengas;93 Sport en recreatie;2018;;;;;;
8024;Hoogovengas;93 Sport en recreatie;2019;;;;;;
8025;Hoogovengas;93 Sport en recreatie;2020;;;;;;
8026;Hoogovengas;93 Sport en recreatie;2021;;;;;;
8027;Hoogovengas;93 Sport en recreatie;2022;;;;;;
8028;Hoogovengas;S Overige dienstverlening;2014;;;;;;
8029;Hoogovengas;S Overige dienstverlening;2015;;;;;;
8030;Hoogovengas;S Overige dienstverlening;2016;;;;;;
8031;Hoogovengas;S Overige dienstverlening;2017;;;;;;
8032;Hoogovengas;S Overige dienstverlening;2018;;;;;;
8033;Hoogovengas;S Overige dienstverlening;2019;;;;;;
8034;Hoogovengas;S Overige dienstverlening;2020;;;;;;
8035;Hoogovengas;S Overige dienstverlening;2021;;;;;;
8036;Hoogovengas;S Overige dienstverlening;2022;;;;;;
8037;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2014;;;;;;
8038;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2015;;;;;;
8039;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2016;;;;;;
8040;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2017;;;;;;
8041;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2018;;;;;;
8042;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2019;;;;;;
8043;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2020;;;;;;
8044;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2021;;;;;;
8045;Hoogovengas;94 Ideële, belangen-, hobbyverenigingen;2022;;;;;;
8046;Hoogovengas;95 Reparatie van consumentenartikelen;2014;;;;;;
8047;Hoogovengas;95 Reparatie van consumentenartikelen;2015;;;;;;
8048;Hoogovengas;95 Reparatie van consumentenartikelen;2016;;;;;;
8049;Hoogovengas;95 Reparatie van consumentenartikelen;2017;;;;;;
8050;Hoogovengas;95 Reparatie van consumentenartikelen;2018;;;;;;
8051;Hoogovengas;95 Reparatie van consumentenartikelen;2019;;;;;;
8052;Hoogovengas;95 Reparatie van consumentenartikelen;2020;;;;;;
8053;Hoogovengas;95 Reparatie van consumentenartikelen;2021;;;;;;
8054;Hoogovengas;95 Reparatie van consumentenartikelen;2022;;;;;;
8055;Hoogovengas;96 Overige persoonlijke dienstverlening;2014;;;;;;
8056;Hoogovengas;96 Overige persoonlijke dienstverlening;2015;;;;;;
8057;Hoogovengas;96 Overige persoonlijke dienstverlening;2016;;;;;;
8058;Hoogovengas;96 Overige persoonlijke dienstverlening;2017;;;;;;
8059;Hoogovengas;96 Overige persoonlijke dienstverlening;2018;;;;;;
8060;Hoogovengas;96 Overige persoonlijke dienstverlening;2019;;;;;;
8061;Hoogovengas;96 Overige persoonlijke dienstverlening;2020;;;;;;
8062;Hoogovengas;96 Overige persoonlijke dienstverlening;2021;;;;;;
8063;Hoogovengas;96 Overige persoonlijke dienstverlening;2022;;;;;;
8064;Hoogovengas;T Huishoudens als werkgever;2014;;;;;;
8065;Hoogovengas;T Huishoudens als werkgever;2015;;;;;;
8066;Hoogovengas;T Huishoudens als werkgever;2016;;;;;;
8067;Hoogovengas;T Huishoudens als werkgever;2017;;;;;;
8068;Hoogovengas;T Huishoudens als werkgever;2018;;;;;;
8069;Hoogovengas;T Huishoudens als werkgever;2019;;;;;;
8070;Hoogovengas;T Huishoudens als werkgever;2020;;;;;;
8071;Hoogovengas;T Huishoudens als werkgever;2021;;;;;;
8072;Hoogovengas;T Huishoudens als werkgever;2022;;;;;;
8073;Hoogovengas;U Extraterritoriale organisaties;2014;;;;;;
8074;Hoogovengas;U Extraterritoriale organisaties;2015;;;;;;
8075;Hoogovengas;U Extraterritoriale organisaties;2016;;;;;;
8076;Hoogovengas;U Extraterritoriale organisaties;2017;;;;;;
8077;Hoogovengas;U Extraterritoriale organisaties;2018;;;;;;
8078;Hoogovengas;U Extraterritoriale organisaties;2019;;;;;;
8079;Hoogovengas;U Extraterritoriale organisaties;2020;;;;;;
8080;Hoogovengas;U Extraterritoriale organisaties;2021;;;;;;
8081;Hoogovengas;U Extraterritoriale organisaties;2022;;;;;;
8082;Hoogovengas;Huishoudens: energiegebruik totaal;2014;;;;;;
8083;Hoogovengas;Huishoudens: energiegebruik totaal;2015;;;;;;
8084;Hoogovengas;Huishoudens: energiegebruik totaal;2016;;;;;;
8085;Hoogovengas;Huishoudens: energiegebruik totaal;2017;;;;;;
8086;Hoogovengas;Huishoudens: energiegebruik totaal;2018;;;;;;
8087;Hoogovengas;Huishoudens: energiegebruik totaal;2019;;;;;;
8088;Hoogovengas;Huishoudens: energiegebruik totaal;2020;;;;;;
8089;Hoogovengas;Huishoudens: energiegebruik totaal;2021;;;;;;
8090;Hoogovengas;Huishoudens: energiegebruik totaal;2022;;;;;;
8091;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2014;;;;;;
8092;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2015;;;;;;
8093;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2016;;;;;;
8094;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2017;;;;;;
8095;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2018;;;;;;
8096;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2019;;;;;;
8097;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2020;;;;;;
8098;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2021;;;;;;
8099;Hoogovengas;Huishoudens: energiegebruik verwarmen...;2022;;;;;;
8100;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2014;;;;;;
8101;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2015;;;;;;
8102;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2016;;;;;;
8103;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2017;;;;;;
8104;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2018;;;;;;
8105;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2019;;;;;;
8106;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2020;;;;;;
8107;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2021;;;;;;
8108;Hoogovengas;Huishoudens: energiegebruik voor vervoer;2022;;;;;;
8109;Hoogovengas;Huishoudens: energiegebruik overige;2014;;;;;;
8110;Hoogovengas;Huishoudens: energiegebruik overige;2015;;;;;;
8111;Hoogovengas;Huishoudens: energiegebruik overige;2016;;;;;;
8112;Hoogovengas;Huishoudens: energiegebruik overige;2017;;;;;;
8113;Hoogovengas;Huishoudens: energiegebruik overige;2018;;;;;;
8114;Hoogovengas;Huishoudens: energiegebruik overige;2019;;;;;;
8115;Hoogovengas;Huishoudens: energiegebruik overige;2020;;;;;;
8116;Hoogovengas;Huishoudens: energiegebruik overige;2021;;;;;;
8117;Hoogovengas;Huishoudens: energiegebruik overige;2022;;;;;;
8118;Overige koolproducten;Nederlandse economie totaal;2014;;71.2;2.3;73.6;;4.2
8119;Overige koolproducten;Nederlandse economie totaal;2015;;59.5;1.9;61.4;;3.5
8120;Overige koolproducten;Nederlandse economie totaal;2016;;60.1;2.6;61.1;;2.2
8121;Overige koolproducten;Nederlandse economie totaal;2017;;60.1;2.5;59.0;;3.7
8122;Overige koolproducten;Nederlandse economie totaal;2018;;59.9;2.8;59.7;;1.5
8123;Overige koolproducten;Nederlandse economie totaal;2019;;58.7;2.7;59.4;;2.5
8124;Overige koolproducten;Nederlandse economie totaal;2020;;51.4;1.4;56.4;;7.9
8125;Overige koolproducten;Nederlandse economie totaal;2021;;55.4;2.4;56.7;;1.5
8126;Overige koolproducten;Nederlandse economie totaal;2022;;52.4;1.3;55.3;;4.6
8127;Overige koolproducten;A-U Alle economische activiteiten;2014;;71.2;2.3;73.6;;4.2
8128;Overige koolproducten;A-U Alle economische activiteiten;2015;;59.4;1.9;61.4;;3.5
8129;Overige koolproducten;A-U Alle economische activiteiten;2016;;60.0;2.6;61.1;;2.2
8130;Overige koolproducten;A-U Alle economische activiteiten;2017;;60.1;2.5;59.0;;3.7
8131;Overige koolproducten;A-U Alle economische activiteiten;2018;;59.8;2.8;59.7;;1.5
8132;Overige koolproducten;A-U Alle economische activiteiten;2019;;58.6;2.7;59.4;;2.5
8133;Overige koolproducten;A-U Alle economische activiteiten;2020;;51.4;1.4;56.4;;7.9
8134;Overige koolproducten;A-U Alle economische activiteiten;2021;;55.4;2.4;56.7;;1.5
8135;Overige koolproducten;A-U Alle economische activiteiten;2022;;52.4;1.3;55.3;;4.6
8136;Overige koolproducten;A Landbouw, bosbouw en visserij;2014;;;;;;
8137;Overige koolproducten;A Landbouw, bosbouw en visserij;2015;;;;;;
8138;Overige koolproducten;A Landbouw, bosbouw en visserij;2016;;;;;;
8139;Overige koolproducten;A Landbouw, bosbouw en visserij;2017;;;;;;
8140;Overige koolproducten;A Landbouw, bosbouw en visserij;2018;;;;;;
8141;Overige koolproducten;A Landbouw, bosbouw en visserij;2019;;;;;;
8142;Overige koolproducten;A Landbouw, bosbouw en visserij;2020;;;;;;
8143;Overige koolproducten;A Landbouw, bosbouw en visserij;2021;;;;;;
8144;Overige koolproducten;A Landbouw, bosbouw en visserij;2022;;;;;;
8145;Overige koolproducten;01 Landbouw;2014;;;;;;
8146;Overige koolproducten;01 Landbouw;2015;;;;;;
8147;Overige koolproducten;01 Landbouw;2016;;;;;;
8148;Overige koolproducten;01 Landbouw;2017;;;;;;
8149;Overige koolproducten;01 Landbouw;2018;;;;;;
8150;Overige koolproducten;01 Landbouw;2019;;;;;;
8151;Overige koolproducten;01 Landbouw;2020;;;;;;
8152;Overige koolproducten;01 Landbouw;2021;;;;;;
8153;Overige koolproducten;01 Landbouw;2022;;;;;;
8154;Overige koolproducten;02 Bosbouw;2014;;;;;;
8155;Overige koolproducten;02 Bosbouw;2015;;;;;;
8156;Overige koolproducten;02 Bosbouw;2016;;;;;;
8157;Overige koolproducten;02 Bosbouw;2017;;;;;;
8158;Overige koolproducten;02 Bosbouw;2018;;;;;;
8159;Overige koolproducten;02 Bosbouw;2019;;;;;;
8160;Overige koolproducten;02 Bosbouw;2020;;;;;;
8161;Overige koolproducten;02 Bosbouw;2021;;;;;;
8162;Overige koolproducten;02 Bosbouw;2022;;;;;;
8163;Overige koolproducten;03 Visserij;2014;;;;;;
8164;Overige koolproducten;03 Visserij;2015;;;;;;
8165;Overige koolproducten;03 Visserij;2016;;;;;;
8166;Overige koolproducten;03 Visserij;2017;;;;;;
8167;Overige koolproducten;03 Visserij;2018;;;;;;
8168;Overige koolproducten;03 Visserij;2019;;;;;;
8169;Overige koolproducten;03 Visserij;2020;;;;;;
8170;Overige koolproducten;03 Visserij;2021;;;;;;
8171;Overige koolproducten;03 Visserij;2022;;;;;;
8172;Overige koolproducten;B Delfstoffenwinning;2014;;;;;;
8173;Overige koolproducten;B Delfstoffenwinning;2015;;;;;;
8174;Overige koolproducten;B Delfstoffenwinning;2016;;;;;;
8175;Overige koolproducten;B Delfstoffenwinning;2017;;;;;;
8176;Overige koolproducten;B Delfstoffenwinning;2018;;;;;;
8177;Overige koolproducten;B Delfstoffenwinning;2019;;;;;;
8178;Overige koolproducten;B Delfstoffenwinning;2020;;;;;;
8179;Overige koolproducten;B Delfstoffenwinning;2021;;;;;;
8180;Overige koolproducten;B Delfstoffenwinning;2022;;;;;;
8181;Overige koolproducten;C Industrie;2014;;71.1;;73.6;;
8182;Overige koolproducten;C Industrie;2015;;59.4;;61.4;;
8183;Overige koolproducten;C Industrie;2016;;59.9;;61.1;;
8184;Overige koolproducten;C Industrie;2017;;59.9;;59.0;;
8185;Overige koolproducten;C Industrie;2018;;59.7;;59.7;;
8186;Overige koolproducten;C Industrie;2019;;58.5;;59.4;;
8187;Overige koolproducten;C Industrie;2020;;51.3;;56.4;;
8188;Overige koolproducten;C Industrie;2021;;55.3;;56.7;;
8189;Overige koolproducten;C Industrie;2022;;52.3;;55.3;;
8190;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2014;;0.2;;;;
8191;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2015;;0.1;;;;
8192;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2016;;0.1;;;;
8193;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2017;;0.1;;;;
8194;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2018;;0.2;;;;
8195;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2019;;0.2;;;;
8196;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2020;;0.2;;;;
8197;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2021;;0.1;;;;
8198;Overige koolproducten;10-12 Voedings-, genotmiddelenindustrie;2022;;0.2;;;;
8199;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2014;;;;;;
8200;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2015;;;;;;
8201;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2016;;;;;;
8202;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2017;;;;;;
8203;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2018;;;;;;
8204;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2019;;;;;;
8205;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2020;;;;;;
8206;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2021;;;;;;
8207;Overige koolproducten;13-15 Textiel-, kleding-, lederindustrie;2022;;;;;;
8208;Overige koolproducten;16 Houtindustrie;2014;;;;;;
8209;Overige koolproducten;16 Houtindustrie;2015;;;;;;
8210;Overige koolproducten;16 Houtindustrie;2016;;;;;;
8211;Overige koolproducten;16 Houtindustrie;2017;;;;;;
8212;Overige koolproducten;16 Houtindustrie;2018;;;;;;
8213;Overige koolproducten;16 Houtindustrie;2019;;;;;;
8214;Overige koolproducten;16 Houtindustrie;2020;;;;;;
8215;Overige koolproducten;16 Houtindustrie;2021;;;;;;
8216;Overige koolproducten;16 Houtindustrie;2022;;;;;;
8217;Overige koolproducten;17 Papierindustrie;2014;;;;;;
8218;Overige koolproducten;17 Papierindustrie;2015;;;;;;
8219;Overige koolproducten;17 Papierindustrie;2016;;;;;;
8220;Overige koolproducten;17 Papierindustrie;2017;;;;;;
8221;Overige koolproducten;17 Papierindustrie;2018;;;;;;
8222;Overige koolproducten;17 Papierindustrie;2019;;;;;;
8223;Overige koolproducten;17 Papierindustrie;2020;;;;;;
8224;Overige koolproducten;17 Papierindustrie;2021;;;;;;
8225;Overige koolproducten;17 Papierindustrie;2022;;;;;;
8226;Overige koolproducten;18 Grafische industrie;2014;;;;;;
8227;Overige koolproducten;18 Grafische industrie;2015;;;;;;
8228;Overige koolproducten;18 Grafische industrie;2016;;;;;;
8229;Overige koolproducten;18 Grafische industrie;2017;;;;;;
8230;Overige koolproducten;18 Grafische industrie;2018;;;;;;
8231;Overige koolproducten;18 Grafische industrie;2019;;;;;;
8232;Overige koolproducten;18 Grafische industrie;2020;;;;;;
8233;Overige koolproducten;18 Grafische industrie;2021;;;;;;
8234;Overige koolproducten;18 Grafische industrie;2022;;;;;;
8235;Overige koolproducten;19 Aardolie-industrie;2014;;;;;;
8236;Overige koolproducten;19 Aardolie-industrie;2015;;;;;;
8237;Overige koolproducten;19 Aardolie-industrie;2016;;;;;;
8238;Overige koolproducten;19 Aardolie-industrie;2017;;;;;;
8239;Overige koolproducten;19 Aardolie-industrie;2018;;;;;;
8240;Overige koolproducten;19 Aardolie-industrie;2019;;;;;;
8241;Overige koolproducten;19 Aardolie-industrie;2020;;;;;;
8242;Overige koolproducten;19 Aardolie-industrie;2021;;;;;;
8243;Overige koolproducten;19 Aardolie-industrie;2022;;;;;;
8244;Overige koolproducten;20 Chemische industrie;2014;;0.3;;;;
8245;Overige koolproducten;20 Chemische industrie;2015;;0.3;;;;
8246;Overige koolproducten;20 Chemische industrie;2016;;0.7;;;;
8247;Overige koolproducten;20 Chemische industrie;2017;;0.7;;;;
8248;Overige koolproducten;20 Chemische industrie;2018;;0.6;;;;
8249;Overige koolproducten;20 Chemische industrie;2019;;0.7;;;;
8250;Overige koolproducten;20 Chemische industrie;2020;;0.2;;;;
8251;Overige koolproducten;20 Chemische industrie;2021;;0.2;;;;
8252;Overige koolproducten;20 Chemische industrie;2022;;0.0;;;;
8253;Overige koolproducten;21 Farmaceutische industrie;2014;;;;;;
8254;Overige koolproducten;21 Farmaceutische industrie;2015;;;;;;
8255;Overige koolproducten;21 Farmaceutische industrie;2016;;;;;;
8256;Overige koolproducten;21 Farmaceutische industrie;2017;;;;;;
8257;Overige koolproducten;21 Farmaceutische industrie;2018;;;;;;
8258;Overige koolproducten;21 Farmaceutische industrie;2019;;;;;;
8259;Overige koolproducten;21 Farmaceutische industrie;2020;;;;;;
8260;Overige koolproducten;21 Farmaceutische industrie;2021;;;;;;
8261;Overige koolproducten;21 Farmaceutische industrie;2022;;;;;;
8262;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2014;;;;;;
8263;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2015;;;;;;
8264;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2016;;;;;;
8265;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2017;;;;;;
8266;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2018;;;;;;
8267;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2019;;;;;;
8268;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2020;;;;;;
8269;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2021;;;;;;
8270;Overige koolproducten;22 Rubber- en kunststofproductindustrie;2022;;;;;;
8271;Overige koolproducten;23 Bouwmaterialenindustrie;2014;;1.0;;;;
8272;Overige koolproducten;23 Bouwmaterialenindustrie;2015;;0.9;;;;
8273;Overige koolproducten;23 Bouwmaterialenindustrie;2016;;0.9;;;;
8274;Overige koolproducten;23 Bouwmaterialenindustrie;2017;;1.0;;;;
