ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
1839;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 2;2808
1840;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 3;2845
1841;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 4;2813
1842;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 5;2906
1843;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 6;3001
1844;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 7;3094
1845;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 8;3197
1846;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 9;3351
1847;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 10;3277
1848;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 11;3089
1849;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 12;2961
1850;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 13;2765
1851;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 14;2670
1852;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 15;2615
1853;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 16;2566
1854;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 17;2530
1855;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 18;2564
1856;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 19;2572
1857;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 20;2574
1858;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 21;2662
1859;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 22;2460
1860;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 23;2377
1861;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 24;2539
1862;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 25;2782
1863;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 26;2509
1864;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 27;2302
1865;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 28;2382
1866;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 29;2326
1867;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 30;2318
1868;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 31;2314
1869;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 32;2244
1870;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 33;2394
1871;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 34;2361
1872;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 35;2423
1873;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 36;2392
1874;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 37;2323
1875;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 38;2219
1876;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 39;2342
1877;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 40;2397
1878;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 41;2416
1879;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 42;2524
1880;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 43;2499
1881;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 44;2322
1882;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 45;2417
1883;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 46;2489
1884;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 47;2692
1885;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 48;2669
1886;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 49;2705
1887;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 50;2714
1888;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 51;2676
1889;Totaal mannen en vrouwen;Totaal leeftijd;2005 week 52 (6 dagen);2348
1890;Totaal mannen en vrouwen;Totaal leeftijd;2005;136402
1891;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 0 (1 dag);352
1892;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 1;2746
1893;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 2;2834
1894;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 3;2770
1895;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 4;2747
1896;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 5;2838
1897;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 6;2819
1898;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 7;2841
1899;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 8;2856
1900;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 9;2880
1901;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 10;2920
1902;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 11;2762
1903;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 12;2920
1904;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 13;2867
1905;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 14;2646
1906;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 15;2743
1907;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 16;2684
1908;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 17;2576
1909;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 18;2559
1910;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 19;2591
1911;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 20;2450
1912;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 21;2349
1913;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 22;2404
1914;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 23;2511
1915;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 24;2682
1916;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 25;2526
1917;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 26;2390
1918;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 27;2722
1919;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 28;2508
1920;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 29;2829
1921;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 30;3046
1922;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 31;2352
1923;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 32;2332
1924;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 33;2342
1925;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 34;2396
1926;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 35;2375
1927;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 36;2379
1928;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 37;2633
1929;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 38;2382
1930;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 39;2292
1931;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 40;2278
1932;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 41;2301
1933;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 42;2394
1934;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 43;2407
1935;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 44;2370
1936;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 45;2555
1937;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 46;2559
1938;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 47;2550
1939;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 48;2592
1940;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 49;2542
1941;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 50;2564
1942;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 51;2726
1943;Totaal mannen en vrouwen;Totaal leeftijd;2006 week 52;2683
1944;Totaal mannen en vrouwen;Totaal leeftijd;2006;135372
1945;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 1;2802
1946;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 2;2837
1947;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 3;2694
1948;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 4;2680
1949;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 5;2717
1950;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 6;2718
1951;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 7;2716
1952;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 8;2706
1953;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 9;2829
1954;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 10;2828
1955;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 11;2650
1956;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 12;2642
1957;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 13;2662
1958;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 14;2528
1959;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 15;2615
1960;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 16;2547
1961;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 17;2619
1962;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 18;2493
1963;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 19;2494
1964;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 20;2360
1965;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 21;2442
1966;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 22;2381
1967;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 23;2577
1968;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 24;2422
1969;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 25;2392
1970;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 26;2366
1971;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 27;2434
1972;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 28;2412
1973;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 29;2288
1974;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 30;2354
1975;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 31;2367
1976;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 32;2464
1977;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 33;2288
1978;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 34;2371
1979;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 35;2228
1980;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 36;2323
1981;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 37;2369
1982;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 38;2276
1983;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 39;2316
1984;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 40;2378
1985;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 41;2488
1986;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 42;2531
1987;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 43;2508
1988;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 44;2599
1989;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 45;2567
1990;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 46;2587
1991;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 47;2663
1992;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 48;2804
1993;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 49;2748
1994;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 50;2722
1995;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 51;2839
1996;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 52;2964
1997;Totaal mannen en vrouwen;Totaal leeftijd;2007 week 53 (1 dag);417
1998;Totaal mannen en vrouwen;Totaal leeftijd;2007;133022
1999;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 1 (6 dagen);2532
2000;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 2;3045
2001;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 3;2928
2002;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 4;2773
2003;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 5;2733
2004;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 6;2676
2005;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 7;2703
2006;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 8;2821
2007;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 9;2775
2008;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 10;2840
2009;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 11;2718
2010;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 12;2664
2011;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 13;2700
2012;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 14;2712
2013;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 15;2643
2014;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 16;2675
2015;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 17;2585
2016;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 18;2566
2017;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 19;2718
2018;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 20;2555
2019;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 21;2544
2020;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 22;2457
2021;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 23;2394
2022;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 24;2462
2023;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 25;2391
2024;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 26;2514
2025;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 27;2507
2026;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 28;2348
2027;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 29;2413
2028;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 30;2368
2029;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 31;2572
2030;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 32;2419
2031;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 33;2312
2032;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 34;2351
2033;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 35;2320
2034;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 36;2349
2035;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 37;2350
2036;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 38;2415
2037;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 39;2363
2038;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 40;2555
2039;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 41;2383
2040;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 42;2409
2041;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 43;2460
2042;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 44;2601
2043;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 45;2504
2044;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 46;2517
2045;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 47;2507
2046;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 48;2622
2047;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 49;2693
2048;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 50;2781
2049;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 51;2812
2050;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 52;2815
2051;Totaal mannen en vrouwen;Totaal leeftijd;2008 week 53 (3 dagen);1266
2052;Totaal mannen en vrouwen;Totaal leeftijd;2008;135136
2053;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 1 (4 dagen);1828
2054;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 2;3215
2055;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 3;3408
2056;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 4;3218
2057;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 5;3161
2058;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 6;3165
2059;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 7;2877
2060;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 8;2854
2061;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 9;2713
2062;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 10;2599
2063;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 11;2621
2064;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 12;2619
2065;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 13;2575
2066;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 14;2639
2067;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 15;2621
2068;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 16;2617
2069;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 17;2429
2070;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 18;2369
2071;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 19;2371
2072;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 20;2450
2073;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 21;2421
2074;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 22;2434
2075;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 23;2391
2076;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 24;2446
2077;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 25;2372
2078;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 26;2331
2079;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 27;2494
2080;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 28;2378
2081;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 29;2437
2082;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 30;2302
2083;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 31;2356
2084;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 32;2348
2085;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 33;2247
2086;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 34;2346
2087;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 35;2303
2088;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 36;2300
2089;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 37;2426
2090;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 38;2390
2091;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 39;2404
2092;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 40;2393
2093;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 41;2541
2094;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 42;2478
2095;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 43;2602
2096;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 44;2565
2097;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 45;2532
2098;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 46;2568
2099;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 47;2497
2100;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 48;2436
2101;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 49;2509
2102;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 50;2489
2103;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 51;2768
2104;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 52;2811
2105;Totaal mannen en vrouwen;Totaal leeftijd;2009 week 53 (4 dagen);1571
2106;Totaal mannen en vrouwen;Totaal leeftijd;2009;134235
2107;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 0 (3 dagen);1179
2108;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 1;2767
2109;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 2;2830
2110;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 3;2846
2111;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 4;2865
2112;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 5;2858
2113;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 6;2831
2114;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 7;2900
2115;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 8;2929
2116;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 9;2757
2117;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 10;2760
2118;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 11;2686
2119;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 12;2687
2120;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 13;2586
2121;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 14;2472
2122;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 15;2583
2123;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 16;2581
2124;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 17;2570
2125;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 18;2536
2126;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 19;2687
2127;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 20;2525
2128;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 21;2485
2129;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 22;2567
2130;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 23;2502
2131;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 24;2372
2132;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 25;2535
2133;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 26;2580
2134;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 27;2653
2135;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 28;2499
2136;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 29;2443
2137;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 30;2314
2138;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 31;2289
2139;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 32;2381
2140;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 33;2464
2141;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 34;2277
2142;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 35;2416
2143;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 36;2433
2144;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 37;2523
2145;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 38;2594
2146;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 39;2498
2147;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 40;2598
2148;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 41;2543
2149;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 42;2555
2150;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 43;2609
2151;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 44;2559
2152;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 45;2542
2153;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 46;2519
2154;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 47;2542
2155;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 48;2736
2156;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 49;2832
2157;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 50;2873
2158;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 51;2830
2159;Totaal mannen en vrouwen;Totaal leeftijd;2010 week 52 (5 dagen);2060
2160;Totaal mannen en vrouwen;Totaal leeftijd;2010;136058
2161;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 0 (2 dagen);824
2162;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 1;2917
2163;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 2;2819
2164;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 3;2624
2165;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 4;2620
2166;Totaal mannen en vrouwen;Totaal leeftijd;2011 week 5;2728
