ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
224;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Amsterdam;49673.0
225;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Haarlem;8019.0
226;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 50001 - 100000 inw.;3526.0
227;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Hilversum;3526.0
228;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 20001 - 50000 inw.;10770.0
229;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Alkmaar;1920.0
230;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Bussum;1462.0
231;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Haarlemmermeer;1123.0
232;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Helder (Den);1976.0
233;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Velsen;2149.0
234;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zaandam;2140.0
235;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 10001 - 20000 inw.;3156.0
236;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 5001 - 10000 inw.;8000.0
237;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 2001 - 5000 inw.;7960.0
238;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 1001 - 2000 inw.;2834.0
239;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 501 - 1000 inw.;791.0
240;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Holland, gem. 500 en minder inw.;265.0
241;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 100001 en meer inw.;62984.0
242;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;'s-Gravenhage;30028.0
243;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Rotterdam;32956.0
244;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;11833.0
245;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Delft;2467.0
246;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Dordrecht;3146.0
247;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Leiden;3699.0
248;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Schiedam;2521.0
249;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;2676.0
250;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Gouda;1516.0
251;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Vlaardingen;1160.0
252;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;9707.0
253;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;6616.0
254;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;9442.0
255;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;2938.0
256;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 501 - 1000 inw.;1165.0
257;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zuid-Holland, gem. 500 en minder inw.;109.0
258;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 20001 - 50000 inw.;1374.0
259;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Vlissingen;1374.0
260;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 10001 - 20000 inw.;1922.0
261;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 5001 - 10000 inw.;1544.0
262;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 2001 - 5000 inw.;5483.0
263;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 1001 - 2000 inw.;2513.0
264;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 501 - 1000 inw.;1467.0
265;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Zeeland, gem. 500 en minder inw.;124.0
266;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;6975.0
267;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Eindhoven;3773.0
268;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Tilburg;3202.0
269;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;6523.0
270;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Bergen op Zoom;917.0
271;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Breda;2199.0
272;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Helmond;847.0
273;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;'s-Hertogenbosch;1657.0
274;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Roosendaal en Nispen;903.0
275;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;3485.0
276;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;6920.0
277;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;7709.0
278;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;2191.0
279;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Noord-Brabant, gem. 501 - 1000 inw.;469.0
280;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 50001 - 100000 inw.;2738.0
281;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Maastricht;2738.0
282;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 20001 - 50000 inw.;3634.0
283;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Heerlen;1457.0
284;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Kerkrade;1216.0
285;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Venlo;961.0
286;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 10001 - 20000 inw.;3715.0
287;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 5001 - 10000 inw.;2343.0
288;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 2001 - 5000 inw.;3566.0
289;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 1001 - 2000 inw.;1731.0
290;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 501 - 1000 inw.;468.0
291;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen zonder kinderen;Limburg, gem. 500 en minder inw.;55.0
292;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Nederland;390283.0
293;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen (provincie);21722.0
294;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland;21560.0
295;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe;9650.0
296;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel;24925.0
297;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland;36902.0
298;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht (provincie);20380.0
299;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland;89169.0
300;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland;102550.0
301;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland;14498.0
302;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant;29689.0
303;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Limburg;19238.0
304;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met meer dan 100000 inwoners;129709.0
305;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 50001 - 100000 inwoners;39258.0
306;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 20001 - 50000 inwoners;45901.0
307;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 10001 - 20000 inwoners;53566.0
308;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 5001 - 10000 inwoners;51389.0
309;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 2001 - 5000 inwoners;50747.0
310;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 1001 - 2000 inwoners;14393.0
311;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 501 - 1000 inwoners;4803.0
312;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gemeenten met 500 of minder inwoners;517.0
313;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen, gem. 100001 en meer inw.;6019.0
314;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen;6019.0
315;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen, gem. 10001 - 20000 inw.;4855.0
316;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen, gem. 5001 - 10000 inw.;4762.0
317;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen, gem. 2001 - 5000 inw.;5329.0
318;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Groningen, gem. 1001 - 2000 inw.;757.0
319;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 20001 - 50000 inw.;2723.0
320;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Leeuwarden;2723.0
321;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 10001 - 20000 inw.;10923.0
322;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 5001 - 10000 inw.;6083.0
323;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 2001 - 5000 inw.;1461.0
324;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 1001 - 2000 inw.;176.0
325;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Friesland, gem. 501 - 1000 inw.;194.0
326;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe, gem. 20001 - 50000 inw.;1330.0
327;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Emmen;1330.0
328;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe, gem. 10001 - 20000 inw.;2678.0
329;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe, gem. 5001 - 10000 inw.;2541.0
330;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe, gem. 2001 - 5000 inw.;2950.0
331;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Drenthe, gem. 1001 - 2000 inw.;151.0
332;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 50001 - 100000 inw.;3030.0
333;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Enschede;3030.0
334;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 20001 - 50000 inw.;9980.0
335;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Almelo;1907.0
336;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Deventer;2249.0
337;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Hengelo (O.);2020.0
338;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Lonneker;1652.0
339;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zwolle;2152.0
340;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 10001 - 20000 inw.;3094.0
341;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 5001 - 10000 inw.;5773.0
342;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 2001 - 5000 inw.;2359.0
343;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 1001 - 2000 inw.;425.0
344;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Overijssel, gem. 501 - 1000 inw.;264.0
345;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 50001 - 100000 inw.;11210.0
346;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Apeldoorn;2995.0
347;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Arnhem;4497.0
348;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Nijmegen;3718.0
349;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 20001 - 50000 inw.;2860.0
350;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Ede;1419.0
351;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Rheden;1441.0
352;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 10001 - 20000 inw.;8872.0
353;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 5001 - 10000 inw.;7599.0
354;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 2001 - 5000 inw.;4815.0
355;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 1001 - 2000 inw.;1378.0
356;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 501 - 1000 inw.;138.0
357;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gelderland, gem. 500 en minder inw.;30.0
358;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 100001 en meer inw.;8704.0
359;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht;8704.0
360;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 20001 - 50000 inw.;3297.0
361;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Amersfoort;2010.0
362;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeist;1287.0
363;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 10001 - 20000 inw.;2604.0
364;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 5001 - 10000 inw.;1051.0
365;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 2001 - 5000 inw.;3139.0
366;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 1001 - 2000 inw.;1042.0
367;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 501 - 1000 inw.;483.0
368;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Utrecht, gem. 500 en minder inw.;60.0
369;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 100001 en meer inw.;55679.0
370;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Amsterdam;48424.0
371;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Haarlem;7255.0
372;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 50001 - 100000 inw.;3154.0
373;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Hilversum;3154.0
374;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 20001 - 50000 inw.;10579.0
375;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Alkmaar;1691.0
376;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Bussum;1322.0
377;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Haarlemmermeer;1114.0
378;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Helder (Den);2157.0
379;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Velsen;2217.0
380;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zaandam;2078.0
381;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 10001 - 20000 inw.;2575.0
382;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 5001 - 10000 inw.;7562.0
383;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 2001 - 5000 inw.;6621.0
384;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 1001 - 2000 inw.;2261.0
385;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 501 - 1000 inw.;571.0
386;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Holland, gem. 500 en minder inw.;167.0
387;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 100001 en meer inw.;59307.0
388;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;'s-Gravenhage;26169.0
389;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Rotterdam;33138.0
390;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 50001 - 100000 inw.;12057.0
391;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Delft;2461.0
392;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Dordrecht;3221.0
393;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Leiden;3710.0
394;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Schiedam;2665.0
395;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 20001 - 50000 inw.;2924.0
396;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Gouda;1648.0
397;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Vlaardingen;1276.0
398;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 10001 - 20000 inw.;8968.0
399;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 5001 - 10000 inw.;6376.0
400;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 2001 - 5000 inw.;8901.0
401;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 1001 - 2000 inw.;2782.0
402;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 501 - 1000 inw.;1131.0
403;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zuid-Holland, gem. 500 en minder inw.;104.0
404;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 20001 - 50000 inw.;1521.0
405;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Vlissingen;1521.0
406;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 10001 - 20000 inw.;1898.0
407;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 5001 - 10000 inw.;1486.0
408;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 2001 - 5000 inw.;5704.0
409;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 1001 - 2000 inw.;2376.0
410;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 501 - 1000 inw.;1397.0
411;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Zeeland, gem. 500 en minder inw.;116.0
412;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 50001 - 100000 inw.;6742.0
413;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Eindhoven;3638.0
414;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Tilburg;3104.0
415;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 20001 - 50000 inw.;6201.0
416;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Bergen op Zoom;922.0
417;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Breda;2052.0
418;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Helmond;831.0
419;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;'s-Hertogenbosch;1581.0
420;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Roosendaal en Nispen;815.0
421;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 10001 - 20000 inw.;2997.0
422;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 5001 - 10000 inw.;5719.0
423;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 2001 - 5000 inw.;6176.0
424;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 1001 - 2000 inw.;1540.0
425;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Noord-Brabant, gem. 501 - 1000 inw.;314.0
426;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Limburg, gem. 50001 - 100000 inw.;3065.0
427;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Maastricht;3065.0
428;Totaal aantal gezinnen;Totaal aantal gezinnen;Gezinnen met 1 kind;Limburg, gem. 20001 - 50000 inw.;4486.0
