ID;WinterZomer;KortLang;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;TotaalAantalOvernachtingen_3;TotaalSeizoenrecreatieveLogiesvormen_4;ZomerhuisjeVakBungalowTweedeWoning_5;CaravanVouwwagen_6;Boot_7;OverigeSeizoenrecreatieveLogiesvormen_8;TotaalToeristischeLogiesvormen_9;WoningVanEenParticulier_10;HotelMotel_11;PensionBedBreakfast_12;Appartement_13;ZomerhuisjeVakantiebungalow_14;TentBungalowtent_15;CaravanVouwwagen_16;Camper_17;Boot_18;JeugdherbergAndereGroepsaccommodatie_19;OverigeToeristischeLogiesvormen_20;GeboektBijEenReisbureau_21;GeboektBijEenBankVVVED_22;GeboektBoekingscentrHotelBungalowk_23;RechtstreeksGeboektBijReisorganisatie_24;LogRechtstrGeresBijEigBeheerder_25;NietVoorafGeboekt_26;VasteStandplaatsEigenOnderkomen_27;Fiets_28;AutoKampeerauto_29;TreinAutoslaaptrein_30;BusStreekvervoerTramMetro_31;Touringcar_32;Vliegtuig_33;Boot_34;VeerbootFerry_35;OverigeVervoermiddelen_36;TotaleUitgavenVoorVakanties_37;GemiddeldeUitgavenPerVakantieganger_38;TotaalAantalVakanties_39;GemiddeldeVakantieduur_40;TotaalAantalOvernachtingen_41;TotaalSeizoenrecreatieveLogiesvormen_42;ZomerhuisjeVakBungalowTweedeWoning_43;CaravanVouwwagen_44;Boot_45;OverigeSeizoenrecreatieveLogiesvormen_46;TotaalToeristischeLogiesvormen_47;WoningVanFamilieVriendenKennissen_48;WoningVanEenAndereParticulier_49;HotelMotel_50;PensionBedBreakfast_51;Appartement_52;ZomerhuisjeVakantiebungalow_53;TentBungalowtent_54;CaravanVouwwagen_55;Camper_56;Boot_57;JeugdherbergAndereGroepsaccommodatie_58;OverigeToeristischeLogiesvormen_59;GeboektBijEenReisbureau_60;GeboektBijEenBankVVVED_61;GeboektBoekingscentrHotelBungalowk_62;RechtstreeksGeboektBijReisorganisatie_63;LogRechtstrGeresBijEigBeheerder_64;NietVoorafGeboekt_65;VasteStandplaatsEigenOnderkomen_66;Fiets_67;AutoKampeerauto_68;TreinAutoslaaptrein_69;BusStreekvervoerTramMetro_70;Touringcar_71;Vliegtuig_72;Boot_73;VeerbootFerry_74;OverigeVervoermiddelen_75;TotaleUitgavenVoorVakanties_76;GemiddeldeUitgavenPerVakantieganger_77
201;Zomer;Aantal korte vakanties;2002;5148;3.1;11;2119;257;1351;389;121.0;3029;185;929;60.0;45;631;389.0;401;37.0;73.0;225;53.0;230.0;219.0;394.0;39.0;912.0;1233.0;2119.0;110;4527;277;29;54;;38.0;18.0;94.0;430;84;1516;3.3;4;127;18.0;102;;7.0;1389;145.0;25.0;707;60.0;17;144;134;37;37.0;26.0;44;14.0;365.0;74.0;82.0;150.0;283.0;436.0;127.0;7.0;1068;138;12.0;80;122;10.0;16;62.0;350;231
202;Zomer;Aantal korte vakanties;2003;5154;3.2;11;1860;233;1123;346;157.0;3294;203;901;78.0;29;702;527.0;447;82.0;47.0;204;74.0;195.0;383.0;460.0;57.0;1298.0;905.0;1856.0;211;4512;230;18;25;;29.0;15.0;113.0;420;81;1605;3.3;4;164;37.0;127;;;1441;154.0;35.0;752;52.0;20;155;99;60;27.0;21.0;51;14.0;310.0;198.0;125.0;169.0;290.0;348.0;164.0;12.0;1158;102;16.0;92;155;19.0;25;27.0;320;201
203;Zomer;Aantal korte vakanties;2004;4832;3.1;10;1744;280;1119;259;86.0;3088;225;987;66.0;34;513;440.0;414;64.0;33.0;251;62.0;210.0;179.0;285.0;29.0;1143.0;770.0;1744.0;175;4252;235;32;56;;16.0;6.0;61.0;409;85;1504;3.2;5;117;28.0;89;;;1387;180.0;49.0;697;34.0;31;102;127;41;12.0;24.0;58;32.0;406.0;87.0;136.0;134.0;312.0;311.0;117.0;2.0;1067;114;11.0;69;165;18.0;13;45.0;318;211
204;Zomer;Aantal korte vakanties;2005;4668;3.1;10;1599;238;1018;303;41.0;3069;240;958;80.0;46;564;373.0;371;73.0;33.0;236;95.0;266.0;216.0;290.0;15.0;1318.0;798.0;1766.0;149;4083;244;10;48;2.0;30.0;19.0;84.0;389;83;1369;3.3;3;74;5.0;67;;3.0;1295;141.0;45.0;681;62.0;25;148;69;43;17.0;9.0;42;12.0;340.0;82.0;111.0;101.0;347.0;301.0;87.0;2.0;973;96;9.0;104;143;3.0;9;30.0;281;205
205;Zomer;Aantal korte vakanties;2006;4853;3.1;10;1441;219;931;226;65.0;3412;313;1097;65.0;53;644;401.0;362;106.0;22.0;271;78.0;562.0;177.0;641.0;37.0;1204.0;790.0;1441.0;128;4328;260;24;35;;17.0;15.0;44.0;427;88;1406;3.3;3;100;49.0;52;;;1306;125.0;28.0;723;62.0;32;130;85;35;29.0;16.0;24;16.0;402.0;86.0;139.0;127.0;324.0;228.0;100.0;5.0;934;138;16.0;89;171;15.0;8;30.0;304;216
206;Zomer;Aantal korte vakanties;2007;4719;3.1;10;1294;257;879;154;4.0;3424;212;1178;88.0;56;796;341.0;363;76.0;43.0;208;64.0;551.0;185.0;757.0;39.0;1212.0;680.0;1294.0;133;4147;263;2;53;;35.0;26.0;59.0;462;98;1634;3.3;3;125;72.0;50;;2.0;1509;138.0;39.0;861;59.0;37;123;52;53;37.0;19.0;78;13.0;466.0;34.0;194.0;173.0;385.0;257.0;125.0;2.0;1135;105;16.0;89;219;10.0;17;43.0;358;219
207;Zomer;Aantal korte vakanties;2008;4640;3.2;10;1472;299;796;356;21.0;3168;231;1144;80.0;30;688;315.0;331;78.0;21.0;176;71.0;508.0;261.0;657.0;16.0;1066.0;660.0;1472.0;119;4156;235;15;29;0.0;23.0;18.0;45.0;452;97;1427;3.4;3;128;74.0;54;0.0;0.0;1299;130.0;55.0;808;46.0;29;69;55;39;22.0;12.0;26;8.0;463.0;115.0;136.0;103.0;284.0;197.0;128.0;3.0;1017;129;7.0;54;168;5.0;11;34.0;335;235
208;Zomer;Aantal korte vakanties;2009;4571;3.2;10;1482;290;945;207;40.0;3088;200;1119;113.0;36;604;361.0;303;89.0;47.0;163;55.0;408.0;347.0;534.0;27.0;1100.0;675.0;1481.0;103;4165;191;12;28;0.0;11.0;17.0;44.0;440;96;1415;3.3;3;119;70.0;49;0.0;0.0;1297;94.0;41.0;767;56.0;33;88;68;57;38.0;8.0;38;8.0;331.0;167.0;127.0;156.0;297.0;218.0;119.0;0.0;1011;94;5.0;64;190;3.0;5;43.0;346;244
209;Zomer;Aantal korte vakanties;2010;4594;3.2;10;1299;235;834;185;45.0;3295;196;1249;136.0;52;705;312.0;289;98.0;28.0;190;39.0;446.0;465.0;656.0;44.0;1127.0;556.0;1299.0;99;4084;248;22;28;0.0;37.0;4.0;73.0;470;102;1474;3.3;3;143;56.0;81;;5.0;1332;154.0;31.0;717;53.0;59;105;89;53;24.0;2.0;35;9.0;382.0;166.0;161.0;183.0;229.0;211.0;143.0;3.0;1047;110;2.0;49;202;;14;47.0;313;212
210;Zomer;Aantal korte vakanties;2011;4732;3.2;10;1432;337;848;201;45.0;3300;145;1269;152.0;55;699;313.0;356;111.0;20.0;139;41.0;390.0;743.0;710.0;41.0;951.0;467.0;1431.0;75;4250;295;19;18;0.0;22.0;12.0;40.0;460;97;1600;3.4;3;118;75.0;43;0.0;;1482;129.0;35.0;831;34.0;32;226;46;36;53.0;21.0;35;4.0;323.0;461.0;233.0;103.0;185.0;176.0;118.0;;1151;124;11.0;69;195;10.0;14;25.0;331;207
211;Zomer;Aantal korte vakanties;2012;4934;3.1;10;1336;316;801;215;4.0;3598;294;1441;135.0;42;740;321.0;294;125.0;50.0;102;55.0;405.0;870.0;777.0;16.0;928.0;603.0;1334.0;102;4389;320;15;27;0.0;18.0;20.0;41.0;510;103;1608;3.3;4;65;39.0;26;0.0;0.0;1543;138.0;57.0;890;71.0;26;119;65;58;65.0;5.0;33;15.0;322.0;452.0;211.0;113.0;215.0;233.0;62.0;2.0;1134;149;7.0;53;217;2.0;12;33.0;371;231
212;Zomer;Aantal korte vakanties;2013;4614;3.1;10;1101;262;665;130;43.0;3513;246;1506;140.0;30;657;277.0;286;117.0;54.0;146;56.0;374.0;1064.0;583.0;33.0;897.0;562.0;1101.0;107;4160;258;15;23;0.0;6.0;6.0;39.0;493;107;1460;3.3;3;80;32.0;48;0.0;0.0;1380;88.0;40.0;847;52.0;47;119;53;40;49.0;14.0;26;6.0;255.0;492.0;192.0;111.0;172.0;161.0;77.0;4.0;981;116;8.0;48;238;11.0;6;48.0;355;243
213;Zomer;Aantal korte vakanties;2014;4896;3.2;11;1360;363;738;188;71.0;3536;273;1463;156.0;61;623;348.0;272;124.0;55.0;112;49.0;479.0;970.0;708.0;22.0;816.0;541.0;1360.0;135;4347;280;12;39;0.0;11.0;28.0;44.0;556;114;1523;3.4;3;117;81.0;27;0.0;9.0;1406;127.0;64.0;833;76.0;47;87;42;28;36.0;20.0;31;15.0;299.0;492.0;141.0;105.0;194.0;175.0;117.0;6.0;1004;82;7.0;94;259;8.0;13;49.0;365;240
214;Zomer;Aantal korte vakanties;2015;4665;3.1;10;1032;402;489;90;51.0;3633;344;1437;183.0;61;682;287.0;284;101.0;26.0;139;89.0;573.0;941.0;683.0;42.0;820.0;576.0;1031.0;65;4189;289;11;26;0.0;19.0;17.0;50.0;542;116;1595;3.4;4;49;21.0;27;0.0;2.0;1546;131.0;56.0;923;80.0;73;80;48;34;57.0;10.0;33;20.0;299.0;618.0;175.0;93.0;172.0;188.0;49.0;5.0;1038;138;9.0;49;312;6.0;6;31.0;384;241
215;Zomer;Aantal korte vakanties;2016;4898;3.1;10;964;247;583;117;16.0;3934;392;1570;204.0;54;677;372.0;295;118.0;54.0;136;63.0;677.0;940.0;731.0;51.0;842.0;693.0;964.0;95;4299;327;10;35;0.0;46.0;21.0;64.0;567;116;1489;3.3;3;86;36.0;49;0.0;0.0;1404;129.0;59.0;872;48.0;64;73;61;19;36.0;9.0;27;5.0;303.0;560.0;141.0;90.0;120.0;190.0;86.0;6.0;958;99;4.0;53;327;0.0;10;33.0;372;250
216;Zomer;Aantal lange vakanties;1990;5499;11.6;59;1239;174;819;214;28.0;4261;250;363;;121;1392;621.0;1150;40.0;113.0;137;77.0;;;;;;;;326;4695;253;16;96;;40.0;40.0;32.0;860;157;6374;16.3;97;71;26.0;44;;;6302;;;1925;;922;753;1107;1249;101.0;21.0;72;48.0;;;;;;;;24.0;4022;260;16.0;749;1186;8.0;68;36.0;3380;530
217;Zomer;Aantal lange vakanties;1991;5618;11.8;61;1247;213;777;237;20.0;4375;284;367;;103;1550;635.0;1168;16.0;63.0;110;71.0;;;;;;;;185;4815;350;55;98;;63.0;31.0;24.0;910;162;6655;15.9;99;69;15.0;51;;4.0;6586;;;1780;;951;888;1182;1268;110.0;55.0;67;67.0;;;;;;;;4.0;4271;277;4.0;801;1086;31.0;133;39.0;3580;538
218;Zomer;Aantal lange vakanties;1992;5460;12.0;60;941;125;623;165;31.0;4519;286;361;;118;1434;670.0;1321;12.0;118.0;141;55.0;;;;;;;;208;4639;361;35;118;;35.0;43.0;20.0;950;174;6304;15.9;94;113;20.0;94;;;6190;;;1701;;852;770;1181;1236;106.0;45.0;51;82.0;;;;;;;;23.0;4006;271;;633;1230;16.0;102;20.0;3610;572
219;Zomer;Aantal lange vakanties;1993;5640;11.2;57;1028;160;629;169;70.0;4616;316;279;;144;1570;567.0;1443;25.0;90.0;136;45.0;;;;;;;;189;4791;375;62;66;;25.0;21.0;111.0;970;172;6904;15.5;100;98;33.0;66;;;6801;;;2073;;910;774;1176;1344;102.0;66.0;57;102.0;;;;;;;;29.0;4160;256;;867;1419;37.0;98;45.0;4010;581
220;Zomer;Aantal lange vakanties;1994;5700;11.4;59;1251;234;758;219;39.0;4449;264;296;;155;1519;550.0;1416;13.0;73.0;104;60.0;;;;;;;;202;4754;393;99;97;;39.0;59.0;58.0;980;172;7610;15.5;110;121;58.0;63;;;7488;;;2227;;1116;994;1210;1413;131.0;36.0;53;63.0;;;;;;;;34.0;4628;245;;919;1587;31.0;129;38.0;4320;568
221;Zomer;Aantal lange vakanties;1995;6016;11.2;62;1442;209;955;233;44.0;4574;325;376;;186;1432;697.0;1308;26.0;111.0;101;12.0;;;;;;;;150;5327;315;14;98;;34.0;52.0;25.0;1080;180;6912;16.0;104;100;62.0;38;;;6812;;;1947;;1048;855;1056;1304;119.0;48.0;58;47.0;;;;;;;;34.0;4103;172;;743;1612;31.0;161;57.0;4230;612
222;Zomer;Aantal lange vakanties;1996;6161;11.3;64;1748;243;1185;171;149.0;4413;244;323;;144;1549;570.0;1342;15.0;114.0;70;43.0;;;;;;;;120;5346;297;15;107;;32.0;50.0;195.0;1060;173;7046;15.2;100;155;63.0;80;12.0;;6891;;;2129;;1024;872;1234;1054;127.0;45.0;54;51.0;;;;;;;;26.0;4138;178;;783;1725;44.0;113;38.0;4190;594
223;Zomer;Aantal lange vakanties;1997;5967;11.6;63;1257;168;739;293;57.0;4710;223;401;;186;1595;721.0;1372;29.0;55.0;83;45.0;;;;;;;;151;5252;252;24;119;;79.0;28.0;63.0;1080;181;7112;15.3;102;168;74.0;70;24.0;;6944;;;1990;;1084;927;1078;1246;149.0;53.0;35;65.0;;;;;;;;17.0;4115;238;;657;1866;36.0;159;24.0;4370;614
224;Zomer;Aantal lange vakanties;1998;5622;11.6;60;1218;189;728;230;72.0;4404;184;363;;135;1560;528.0;1367;67.0;76.0;104;19.0;194.0;256.0;534.0;64.0;2573.0;584.0;1417.0;116;5004;235;23;68;;125.0;27.0;23.0;1080;192;7489;15.0;105;197;138.0;52;7.0;;7292;;;2300;;1073;931;1131;1260;159.0;63.0;45;26.0;2984.0;449.0;166.0;743.0;1336.0;1545.0;266.0;40.0;4160;197;;880;2088;33.0;72;19.0;4860;649
225;Zomer;Aantal lange vakanties;1999;5857;11.7;62;1337;172;872;237;56.0;4519;170;394;;162;1678;571.0;1348;29.0;42.0;88;37.0;256.0;213.0;656.0;82.0;2680.0;431.0;1539.0;126;5231;283;13;100;;44.0;14.0;45.0;1160;197;7839;14.9;109;197;92.0;97;8.0;;7642;;;2299;;1280;981;1095;1347;172.0;72.0;45;44.0;3333.0;470.0;227.0;752.0;1399.0;1380.0;278.0;8.0;4486;201;;866;2152;19.0;84;23.0;5010;639
226;Zomer;Aantal lange vakanties;2000;5627;12.3;63;1427;195;975;234;23.0;4201;142;313;;112;1583;579.0;1272;15.0;78.0;86;21.0;248.0;214.0;697.0;81.0;2461.0;405.0;1521.0;68;5105;253;9;80;;59.0;28.0;26.0;1210;215;7796;14.8;108;329;149.0;160;20.0;;7468;;;2230;;1232;964;1101;1372;169.0;38.0;54;63.0;3131.0;337.0;217.0;860.0;1472.0;1436.0;342.0;34.0;4493;207;;683;2236;37.0;68;38.0;5130;657
227;Zomer;Aantal lange vakanties;2001;6152;12.1;68;1606;217;1013;306;70.0;4545;173;366;;137;1725;495.0;1413;43.0;71.0;93;28.0;289.0;171.0;694.0;97.0;2645.0;502.0;1753.0;117;5463;263;22;66;;143.0;48.0;29.0;1340;217;7920;14.7;109;303;98.0;191;14.0;;7617;;;2392;;1239;1115;965;1311;127.0;68.0;29;43.0;3173.0;361.0;230.0;940.0;1503.0;1339.0;374.0;19.0;4484;181;;697;2394;41.0;68;37.0;5320;672
228;Zomer;Aantal lange vakanties;2002;6423;11.7;69;1555;338;905;256;55.0;4868;490;449;51.0;134;1622;541.0;1297;20.0;62.0;125;76.0;239.0;267.0;649.0;43.0;1149.0;2521.0;1555.0;159;5646;270;43;62;;50.0;38.0;154.0;1430;223;8551;14.1;113;379;244.0;125;;10.0;8172;605.0;306.0;2059;154.0;1125;1153;1205;1299;78.0;62.0;70;57.0;3161.0;425.0;396.0;497.0;870.0;2826.0;375.0;39.0;5311;194;44.0;549;2223;23.0;76;91.0;5240;613
229;Zomer;Aantal lange vakanties;2003;6418;10.6;62;1580;372;871;271;66.0;4839;459;382;36.0;115;1716;597.0;1198;35.0;51.0;145;106.0;176.0;397.0;838.0;50.0;2006.0;1376.0;1574.0;168;5762;255;33;55;3.0;55.0;21.0;67.0;1339;209;8513;14.0;110;255;141.0;92;2.0;20.0;8257;517.0;375.0;2323;166.0;1216;1105;994;1167;164.0;69.0;75;86.0;3274.0;604.0;395.0;469.0;1387.0;2042.0;248.0;9.0;5100;181;35.0;534;2492;27.0;91;44.0;5740;674
230;Zomer;Aantal lange vakanties;2004;6150;11.2;62;1342;328;783;206;25.0;4808;435;363;38.0;107;1733;547.0;1277;42.0;57.0;118;92.0;407.0;250.0;646.0;29.0;2017.0;1017.0;1339.0;157;5544;219;34;52;;60.0;27.0;57.0;1300;211;8439;14.4;121;229;142.0;80;5.0;3.0;8210;571.0;322.0;2438;265.0;1048;1018;991;1165;172.0;82.0;80;59.0;3950.0;401.0;402.0;580.0;1360.0;1517.0;229.0;13.0;5000;162;38.0;413;2635;38.0;86;54.0;5792;686
231;Zomer;Aantal lange vakanties;2005;5895;11.0;59;1318;239;760;275;44.0;4577;418;421;47.0;105;1717;448.0;1122;55.0;39.0;113;92.0;534.0;246.0;695.0;16.0;2019.0;968.0;1417.0;119;5380;209;32;40;2.0;37.0;19.0;57.0;1242;211;8801;14.2;107;276;169.0;93;4.0;9.0;8525;594.0;371.0;2689;188.0;1058;1066;856;1311;170.0;71.0;70;82.0;4155.0;369.0;396.0;559.0;1489.0;1539.0;294.0;19.0;5027;153;60.0;392;2987;30.0;83;50.0;6077;691
232;Zomer;Aantal lange vakanties;2006;6208;10.9;61;1534;322;844;329;39.0;4674;415;334;64.0;130;1800;417.0;1176;80.0;45.0;128;85.0;683.0;239.0;988.0;26.0;1711.0;1028.0;1534.0;136;5626;212;10;48;2.0;61.0;11.0;104.0;1296;209;8892;14.0;105;367;247.0;95;9.0;15.0;8525;542.0;397.0;2703;171.0;1108;1089;849;1304;151.0;61.0;80;71.0;4406.0;250.0;380.0;636.0;1507.0;1346.0;367.0;3.0;5215;133;36.0;428;2916;34.0;83;44.0;6318;711
233;Zomer;Aantal lange vakanties;2007;5825;11.0;58;1254;302;660;263;28.0;4572;315;355;48.0;122;1892;457.0;1096;68.0;54.0;110;57.0;675.0;169.0;1040.0;42.0;1705.0;941.0;1254.0;144;5241;209;29;38;;85.0;21.0;59.0;1297;223;8998;14.1;107;354;254.0;75;13.0;11.0;8644;559.0;403.0;2765;170.0;1067;1088;905;1274;149.0;67.0;103;95.0;4607.0;230.0;426.0;642.0;1480.0;1260.0;353.0;22.0;5115;147;14.0;445;3090;43.0;63;59.0;6583;732
234;Zomer;Aantal lange vakanties;2008;5842;10.4;55;1284;351;649;239;45.0;4558;415;308;51.0;139;1840;444.0;1069;71.0;65.0;92;65.0;676.0;247.0;888.0;51.0;1709.0;988.0;1282.0;140;5225;242;10;70;0.0;72.0;18.0;64.0;1298;222;10041;14.0;118;421;301.0;103;7.0;10.0;9620;677.0;414.0;3261;183.0;1178;1238;839;1394;186.0;120.0;59;73.0;4968.0;356.0;527.0;715.0;1700.0;1355.0;420.0;12.0;5539;210;25.0;490;3588;77.0;50;51.0;7772;774
235;Zomer;Aantal lange vakanties;2009;5645;10.4;53;1253;344;650;224;35.0;4391;381;297;43.0;121;1826;404.0;1041;87.0;45.0;97;49.0;673.0;256.0;851.0;32.0;1723.0;858.0;1251.0;123;5135;207;22;40;0.0;46.0;21.0;50.0;1300;230;8949;14.5;107;455;295.0;116;5.0;38.0;8495;478.0;401.0;2737;246.0;1131;1016;777;1340;176.0;81.0;76;36.0;4192.0;514.0;359.0;694.0;1605.0;1132.0;453.0;12.0;5116;175;21.0;386;3047;42.0;89;62.0;7124;796
236;Zomer;Aantal lange vakanties;2010;5589;10.8;55;1171;266;617;219;69.0;4418;444;294;74.0;146;1714;305.0;1135;107.0;35.0;87;76.0;663.0;290.0;851.0;54.0;1641.0;921.0;1168.0;135;5041;197;28;32;0.0;73.0;38.0;44.0;1278;229;9535;13.9;110;420;276.0;96;41.0;8.0;9115;590.0;465.0;3081;205.0;1122;1049;848;1352;186.0;104.0;65;48.0;4354.0;594.0;460.0;779.0;1673.0;1256.0;420.0;21.0;5431;200;26.0;380;3281;60.0;55;80.0;7307;766
237;Zomer;Aantal lange vakanties;2011;5449;10.6;52;1061;232;624;150;56.0;4387;393;285;46.0;139;1876;319.0;1104;80.0;31.0;85;30.0;731.0;417.0;916.0;32.0;1489.0;802.0;1061.0;93;4978;190;21;49;0.0;73.0;15.0;30.0;1281;235;9744;13.9;113;473;338.0;117;0.0;18.0;9271;568.0;419.0;3105;201.0;1117;1283;795;1373;213.0;108.0;49;40.0;4182.0;1006.0;836.0;697.0;1464.0;1088.0;471.0;24.0;5369;194;35.0;373;3502;88.0;98;61.0;7549;775
238;Zomer;Aantal lange vakanties;2012;5432;10.9;54;1218;358;661;146;52.0;4214;512;276;44.0;100;1746;320.0;1010;77.0;37.0;65;28.0;509.0;434.0;1045.0;48.0;1394.0;784.0;1216.0;87;5016;152;25;18;0.0;78.0;16.0;41.0;1276;235;9682;14.2;113;473;351.0;117;0.0;5.0;9209;509.0;548.0;3110;258.0;1139;1246;688;1234;239.0;146.0;36;55.0;4130.0;1151.0;836.0;559.0;1429.0;1106.0;471.0;13.0;5367;172;31.0;286;3615;82.0;82;34.0;7917;818
239;Zomer;Aantal lange vakanties;2013;5525;10.8;54;1153;364;528;197;64.0;4372;529;280;53.0;113;1753;380.0;1009;109.0;38.0;64;42.0;708.0;429.0;992.0;26.0;1411.0;815.0;1143.0;92;5042;201;16;15;0.0;100.0;20.0;35.0;1313;238;9222;14.2;108;394;242.0;134;11.0;6.0;8829;467.0;575.0;2902;215.0;967;1153;761;1329;228.0;146.0;43;44.0;3753.0;1088.0;775.0;602.0;1520.0;1097.0;388.0;31.0;5121;176;15.0;266;3391;104.0;78;40.0;7536;817
240;Zomer;Aantal lange vakanties;2014;5399;10.5;51;1076;356;508;166;46.0;4323;620;301;47.0;68;1688;342.0;1042;91.0;48.0;54;22.0;633.0;371.0;995.0;39.0;1410.0;876.0;1076.0;118;4932;193;13;21;0.0;54.0;31.0;38.0;1330;246;9609;13.7;109;441;288.0;131;8.0;14.0;9168;419.0;608.0;2968;249.0;1189;1213;753;1303;279.0;118.0;34;37.0;3938.0;1163.0;832.0;677.0;1448.0;1129.0;421.0;13.0;5250;153;25.0;311;3637;94.0;74;52.0;7660;797
241;Zomer;Aantal lange vakanties;2015;5724;10.4;54;1089;403;469;146;72.0;4634;564;379;58.0;91;1836;375.0;1093;107.0;49.0;53;30.0;804.0;322.0;1069.0;39.0;1463.0;943.0;1083.0;117;5287;138;26;44;0.0;55.0;25.0;32.0;1464;256;9736;13.9;112;412;270.0;131;7.0;4.0;9325;540.0;706.0;3272;274.0;1014;1123;708;1264;242.0;84.0;58;41.0;4191.0;1398.0;797.0;618.0;1202.0;1125.0;406.0;15.0;5167;186;29.0;284;3883;59.0;60;53.0;8094;831
242;Zomer;Aantal lange vakanties;2016;5283;11.0;52;1012;250;563;159;41.0;4271;603;363;51.0;96;1535;368.0;987;123.0;19.0;92;33.0;858.0;352.0;930.0;59.0;1250.0;830.0;1005.0;113;4797;170;22;52;0.0;37.0;37.0;52.0;1360;257;9109;14.1;105;387;243.0;124;2.0;18.0;8722;500.0;670.0;2936;221.0;841;1214;729;1211;249.0;72.0;54;25.0;3783.0;1370.0;740.0;551.0;1257.0;1022.0;385.0;19.0;5123;116;23.0;269;3399;37.0;58;64.0;7467;820
