ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
2956;Biologische additieven;Bestemd voor doorvoer naar buitenland;1960;;;;;;;;;;;;
2957;Biologische additieven;Bestemd voor doorvoer naar buitenland;1961;;;;;;;;;;;;
2958;Biologische additieven;Bestemd voor doorvoer naar buitenland;1962;;;;;;;;;;;;
2959;Biologische additieven;Bestemd voor doorvoer naar buitenland;1963;;;;;;;;;;;;
2960;Biologische additieven;Bestemd voor doorvoer naar buitenland;1964;;;;;;;;;;;;
2961;Biologische additieven;Bestemd voor doorvoer naar buitenland;1965;;;;;;;;;;;;
2962;Biologische additieven;Bestemd voor doorvoer naar buitenland;1966;;;;;;;;;;;;
2963;Biologische additieven;Bestemd voor doorvoer naar buitenland;1967;;;;;;;;;;;;
2964;Biologische additieven;Bestemd voor doorvoer naar buitenland;1968;;;;;;;;;;;;
2965;Biologische additieven;Bestemd voor doorvoer naar buitenland;1969;;;;;;;;;;;;
2966;Biologische additieven;Bestemd voor doorvoer naar buitenland;1970;;;;;;;;;;;;
2967;Biologische additieven;Bestemd voor doorvoer naar buitenland;1971;;;;;;;;;;;;
2968;Biologische additieven;Bestemd voor doorvoer naar buitenland;1972;;;;;;;;;;;;
2969;Biologische additieven;Bestemd voor doorvoer naar buitenland;1973;;;;;;;;;;;;
2970;Biologische additieven;Bestemd voor doorvoer naar buitenland;1974;;;;;;;;;;;;
2971;Biologische additieven;Bestemd voor doorvoer naar buitenland;1975;;;;;;;;;;;;
2972;Biologische additieven;Bestemd voor doorvoer naar buitenland;1976;;;;;;;;;;;;
2973;Biologische additieven;Bestemd voor doorvoer naar buitenland;1977;;;;;;;;;;;;
2974;Biologische additieven;Bestemd voor doorvoer naar buitenland;1978;;;;;;;;;;;;
2975;Biologische additieven;Bestemd voor doorvoer naar buitenland;1979;;;;;;;;;;;;
2976;Biologische additieven;Bestemd voor doorvoer naar buitenland;1980;;;;;;;;;;;;
2977;Biologische additieven;Bestemd voor doorvoer naar buitenland;1981;;;;;;;;;;;;
2978;Biologische additieven;Bestemd voor doorvoer naar buitenland;1982;;;;;;;;;;;;
2979;Biologische additieven;Bestemd voor doorvoer naar buitenland;1983;;;;;;;;;;;;
2980;Biologische additieven;Bestemd voor doorvoer naar buitenland;1984;;;;;;;;;;;;
2981;Biologische additieven;Bestemd voor doorvoer naar buitenland;1985;;;;;;;;;;;;
2982;Biologische additieven;Bestemd voor doorvoer naar buitenland;1986;;;;;;;;;;;;
2983;Biologische additieven;Bestemd voor doorvoer naar buitenland;1987;;;;;;;;;;;;
2984;Biologische additieven;Bestemd voor doorvoer naar buitenland;1988;;;;;;;;;;;;
2985;Biologische additieven;Bestemd voor doorvoer naar buitenland;1989;;;;;;;;;;;;
2986;Biologische additieven;Bestemd voor doorvoer naar buitenland;1990;;;;;;;;;;;;
2987;Biologische additieven;Bestemd voor doorvoer naar buitenland;1991;;;;;;;;;;;;
2988;Biologische additieven;Bestemd voor doorvoer naar buitenland;1992;;;;;;;;;;;;
2989;Biologische additieven;Bestemd voor doorvoer naar buitenland;1993;;;;;;;;;;;;
2990;Biologische additieven;Bestemd voor doorvoer naar buitenland;1994;;;;;;;;;;;;
2991;Biologische additieven;Bestemd voor doorvoer naar buitenland;1995;;;;;;;;;;;;
2992;Biologische additieven;Bestemd voor doorvoer naar buitenland;1996;;;;;;;;;;;;
2993;Biologische additieven;Bestemd voor doorvoer naar buitenland;1997;;;;;;;;;;;;
2994;Biologische additieven;Bestemd voor doorvoer naar buitenland;1998;;;;;;;;;;;;
2995;Biologische additieven;Bestemd voor doorvoer naar buitenland;1999;;;;;;;;;;;;
2996;Biologische additieven;Bestemd voor doorvoer naar buitenland;2000;;;;;;;;;;;;
2997;Biologische additieven;Bestemd voor doorvoer naar buitenland;2001;;;;;;;;;;;;
2998;Biologische additieven;Bestemd voor doorvoer naar buitenland;2002;;;;;;;;;;;;
2999;Biologische additieven;Bestemd voor doorvoer naar buitenland;2003;;;;;;;;;;;;
3000;Biologische additieven;Bestemd voor doorvoer naar buitenland;2004;;;;;;;;;;;;
3001;Biologische additieven;Bestemd voor doorvoer naar buitenland;2005;;;;;;;;;;;;
3002;Biologische additieven;Bestemd voor doorvoer naar buitenland;2006;;;;;;;;;;;;
3003;Biologische additieven;Bestemd voor doorvoer naar buitenland;2007;;;;;;;;;;;;
3004;Biologische additieven;Bestemd voor doorvoer naar buitenland;2008;;;;;;;;;;;;
3005;Biologische additieven;Bestemd voor doorvoer naar buitenland;2009;;;;;;;;;;;;
3006;Biologische additieven;Bestemd voor doorvoer naar buitenland;2010;;;;;;;;;;;;
3007;Biologische additieven;Bestemd voor doorvoer naar buitenland;2011;;;;;;;;;;;;
3008;Biologische additieven;Bestemd voor doorvoer naar buitenland;2012;;;;;;;;;;;;
3009;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013;;;;;;;;;;;;
3010;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014;;;;;;;;;;;;
3011;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015;;;;;;;;;;;;
3012;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016;;;;;;;;;;;;
3013;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017;;;;;;;;;;;;
3014;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018;;;;;;;;;;;;
3015;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019;;;;;;;;;;;;
3016;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020;;;;;;;;;;;;
3017;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 januari;;;;;;;;;;;;
3018;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 februari;;;;;;;;;;;;
3019;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 maart;;;;;;;;;;;;
3020;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 1e kwartaal;;;;;;;;;;;;
3021;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 april;;;;;;;;;;;;
3022;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 mei;;;;;;;;;;;;
3023;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 juni;;;;;;;;;;;;
3024;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 2e kwartaal;;;;;;;;;;;;
3025;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 juli;;;;;;;;;;;;
3026;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 augustus;;;;;;;;;;;;
3027;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 september;;;;;;;;;;;;
3028;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 3e kwartaal;;;;;;;;;;;;
3029;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 oktober;;;;;;;;;;;;
3030;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 november;;;;;;;;;;;;
3031;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 december;;;;;;;;;;;;
3032;Biologische additieven;Bestemd voor doorvoer naar buitenland;2013 4e kwartaal;;;;;;;;;;;;
3033;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 januari;;;;;;;;;;;;
3034;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 februari;;;;;;;;;;;;
3035;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 maart;;;;;;;;;;;;
3036;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 1e kwartaal;;;;;;;;;;;;
3037;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 april;;;;;;;;;;;;
3038;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 mei;;;;;;;;;;;;
3039;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 juni;;;;;;;;;;;;
3040;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 2e kwartaal;;;;;;;;;;;;
3041;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 juli;;;;;;;;;;;;
3042;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 augustus;;;;;;;;;;;;
3043;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 september;;;;;;;;;;;;
3044;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 3e kwartaal;;;;;;;;;;;;
3045;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 oktober;;;;;;;;;;;;
3046;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 november;;;;;;;;;;;;
3047;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 december;;;;;;;;;;;;
3048;Biologische additieven;Bestemd voor doorvoer naar buitenland;2014 4e kwartaal;;;;;;;;;;;;
3049;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 januari;;;;;;;;;;;;
3050;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 februari;;;;;;;;;;;;
3051;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 maart;;;;;;;;;;;;
3052;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 1e kwartaal;;;;;;;;;;;;
3053;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 april;;;;;;;;;;;;
3054;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 mei;;;;;;;;;;;;
3055;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 juni;;;;;;;;;;;;
3056;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 2e kwartaal;;;;;;;;;;;;
3057;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 juli;;;;;;;;;;;;
3058;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 augustus;;;;;;;;;;;;
3059;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 september;;;;;;;;;;;;
3060;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 3e kwartaal;;;;;;;;;;;;
3061;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 oktober;;;;;;;;;;;;
3062;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 november;;;;;;;;;;;;
3063;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 december;;;;;;;;;;;;
3064;Biologische additieven;Bestemd voor doorvoer naar buitenland;2015 4e kwartaal;;;;;;;;;;;;
3065;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 januari;;;;;;;;;;;;
3066;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 februari;;;;;;;;;;;;
3067;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 maart;;;;;;;;;;;;
3068;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 1e kwartaal;;;;;;;;;;;;
3069;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 april;;;;;;;;;;;;
3070;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 mei;;;;;;;;;;;;
3071;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 juni;;;;;;;;;;;;
3072;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 2e kwartaal;;;;;;;;;;;;
3073;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 juli;;;;;;;;;;;;
3074;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 augustus;;;;;;;;;;;;
3075;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 september;;;;;;;;;;;;
3076;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 3e kwartaal;;;;;;;;;;;;
3077;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 oktober;;;;;;;;;;;;
3078;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 november;;;;;;;;;;;;
3079;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 december;;;;;;;;;;;;
3080;Biologische additieven;Bestemd voor doorvoer naar buitenland;2016 4e kwartaal;;;;;;;;;;;;
3081;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 januari;;;;;;;;;;;;
3082;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 februari;;;;;;;;;;;;
3083;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 maart;;;;;;;;;;;;
3084;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 1e kwartaal;;;;;;;;;;;;
3085;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 april;;;;;;;;;;;;
3086;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 mei;;;;;;;;;;;;
3087;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 juni;;;;;;;;;;;;
3088;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 2e kwartaal;;;;;;;;;;;;
3089;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 juli;;;;;;;;;;;;
3090;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 augustus;;;;;;;;;;;;
3091;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 september;;;;;;;;;;;;
3092;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 3e kwartaal;;;;;;;;;;;;
3093;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 oktober;;;;;;;;;;;;
3094;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 november;;;;;;;;;;;;
3095;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 december;;;;;;;;;;;;
3096;Biologische additieven;Bestemd voor doorvoer naar buitenland;2017 4e kwartaal;;;;;;;;;;;;
3097;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 januari;;;;;;;;;;;;
3098;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 februari;;;;;;;;;;;;
3099;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 maart;;;;;;;;;;;;
3100;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 1e kwartaal;;;;;;;;;;;;
3101;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 april;;;;;;;;;;;;
3102;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 mei;;;;;;;;;;;;
3103;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 juni;;;;;;;;;;;;
3104;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 2e kwartaal;;;;;;;;;;;;
3105;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 juli;;;;;;;;;;;;
3106;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 augustus;;;;;;;;;;;;
3107;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 september;;;;;;;;;;;;
3108;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 3e kwartaal;;;;;;;;;;;;
3109;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 oktober;;;;;;;;;;;;
3110;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 november;;;;;;;;;;;;
3111;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 december;;;;;;;;;;;;
3112;Biologische additieven;Bestemd voor doorvoer naar buitenland;2018 4e kwartaal;;;;;;;;;;;;
3113;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 januari;;;;;;;;;;;;
3114;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 februari;;;;;;;;;;;;
3115;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 maart;;;;;;;;;;;;
3116;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 1e kwartaal;;;;;;;;;;;;
3117;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 april;;;;;;;;;;;;
3118;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 mei;;;;;;;;;;;;
3119;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 juni;;;;;;;;;;;;
3120;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 2e kwartaal;;;;;;;;;;;;
3121;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 juli;;;;;;;;;;;;
3122;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 augustus;;;;;;;;;;;;
3123;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 september;;;;;;;;;;;;
3124;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 3e kwartaal;;;;;;;;;;;;
3125;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 oktober;;;;;;;;;;;;
3126;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 november;;;;;;;;;;;;
3127;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 december;;;;;;;;;;;;
3128;Biologische additieven;Bestemd voor doorvoer naar buitenland;2019 4e kwartaal;;;;;;;;;;;;
3129;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 januari;;;;;;;;;;;;
3130;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 februari;;;;;;;;;;;;
3131;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 maart;;;;;;;;;;;;
3132;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 1e kwartaal;;;;;;;;;;;;
3133;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 april;;;;;;;;;;;;
3134;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 mei;;;;;;;;;;;;
3135;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 juni;;;;;;;;;;;;
3136;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 2e kwartaal;;;;;;;;;;;;
3137;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 juli;;;;;;;;;;;;
3138;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 augustus;;;;;;;;;;;;
3139;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 september;;;;;;;;;;;;
3140;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 3e kwartaal;;;;;;;;;;;;
3141;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 oktober;;;;;;;;;;;;
3142;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 november;;;;;;;;;;;;
3143;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 december;;;;;;;;;;;;
3144;Biologische additieven;Bestemd voor doorvoer naar buitenland;2020 4e kwartaal;;;;;;;;;;;;
3145;Biologische additieven;Bestemd voor doorvoer naar buitenland;2021 januari;;;;;;;;;;;;
3146;Biologische additieven;Bestemd voor doorvoer naar buitenland;2021 februari;;;;;;;;;;;;
3147;Biologische additieven;Bestemd voor doorvoer naar buitenland;2021 maart;;;;;;;;;;;;
3148;Biologische additieven;Bestemd voor doorvoer naar buitenland;2021 1e kwartaal;;;;;;;;;;;;
3149;Biologische additieven;Bestemd voor doorvoer naar buitenland;2021 april;;;;;;;;;;;;
3150;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1944;;;;;;;;;;;;
3151;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1945;;;;;;;;;;;;
3152;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1946;;;;;;;;;;;;
3153;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1947;;;;;;;;;;;;
3154;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1948;;;;;;;;;;;;
3155;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1949;;;;;;;;;;;;
3156;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1950;;;;;;;;;;;;
3157;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1951;;;;;;;;;;;;
3158;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1952;;;;;;;;;;;;
3159;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1953;;;;;;;;;;;;
3160;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1954;;;;;;;;;;;;
3161;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1955;;;;;;;;;;;;
3162;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1956;;;;;;;;;;;;
3163;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1957;;;;;;;;;;;;
3164;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1958;;;;;;;;;;;;
3165;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1959;;;;;;;;;;;;
3166;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1960;;;;;;;;;;;;
3167;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1961;;;;;;;;;;;;
3168;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1962;;;;;;;;;;;;
3169;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1963;;;;;;;;;;;;
3170;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1964;;;;;;;;;;;;
3171;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1965;;;;;;;;;;;;
3172;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1966;;;;;;;;;;;;
3173;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1967;;;;;;;;;;;;
3174;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1968;;;;;;;;;;;;
3175;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1969;;;;;;;;;;;;
3176;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1970;;;;;;;;;;;;
3177;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1971;;;;;;;;;;;;
3178;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1972;;;;;;;;;;;;
3179;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1973;;;;;;;;;;;;
3180;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1974;;;;;;;;;;;;
3181;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1975;;;;;;;;;;;;
3182;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1976;;;;;;;;;;;;
3183;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1977;;;;;;;;;;;;
3184;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1978;;;;;;;;;;;;
3185;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1979;;;;;;;;;;;;
3186;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1980;;;;;;;;;;;;
3187;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1981;;;;;;;;;;;;
3188;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1982;;;;;;;;;;;;
3189;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1983;;;;;;;;;;;;
3190;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1984;;;;;;;;;;;;
3191;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1985;;;;;;;;;;;;
3192;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1986;;;;;;;;;;;;
3193;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1987;;;;;;;;;;;;
3194;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1988;;;;;;;;;;;;
3195;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1989;;;;;;;;;;;;
3196;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1990;;;;;;;;;;;;
3197;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1991;;;;;;;;;;;;
3198;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1992;;;;;;;;;;;;
3199;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1993;;;;;;;;;;;;
3200;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1994;;;;;;;;;;;;
3201;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1995;;;;;;;;;;;;
3202;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1996;;;;;;;;;;;;
3203;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1997;;;;;;;;;;;;
3204;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1998;;;;;;;;;;;;
3205;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;1999;;;;;;;;;;;;
3206;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2000;;;;;;;;;;;;
3207;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2001;;;;;;;;;;;;
3208;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2002;;;;;;;;;;;;
3209;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2003;;;;;;;;;;;;
3210;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2004;;;;;;;;;;;;
3211;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2005;;;;;;;;;;;;
3212;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2006;;;;;;;;;;;;
3213;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2007;;;;;;;;;;;;
3214;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2008;;;;;;;;;;;;
3215;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2009;;;;;;;;;;;;
3216;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2010;;;;;;;;;;;;
3217;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2011;;;;;;;;;;;;
3218;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2012;;;;;;;;;;;;
3219;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013;;;;;;;;;;;;
3220;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2014;;;;;;;;;;;;
3221;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2015;;;;;;;;;;;;
3222;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2016;;;;;;;;;;;;
3223;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2017;;;;;;;;;;;;
3224;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2018;;;;;;;;;;;;
3225;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2019;;;;;;;;;;;;
3226;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2020;;;;;;;;;;;;
3227;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 januari;;;;;;;;;;;;
3228;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 februari;;;;;;;;;;;;
3229;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 maart;;;;;;;;;;;;
3230;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 1e kwartaal;;;;;;;;;;;;
3231;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 april;;;;;;;;;;;;
3232;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 mei;;;;;;;;;;;;
3233;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 juni;;;;;;;;;;;;
3234;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 2e kwartaal;;;;;;;;;;;;
3235;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 juli;;;;;;;;;;;;
3236;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 augustus;;;;;;;;;;;;
3237;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 september;;;;;;;;;;;;
3238;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 3e kwartaal;;;;;;;;;;;;
3239;Overige aardoliegrondstoffen;Totaal voor verwerking en doorvoer;2013 oktober;;;;;;;;;;;;
