ID;Populatie;KenmerkenVanDeSchenking;KenmerkenVanDeSchenker;KenmerkenVanDeOntvanger;Perioden;AantalSchenkingen_1;TotaalBrutoSchenking_2;GemiddeldBrutoSchenking_3;MediaanBrutoSchenking_4;TotaalVerschuldigdeBelasting_5;GemiddeldVerschuldigdeBelasting_6;MediaanVerschuldigdeBelasting_7;TotaalNettoSchenking_8;GemiddeldNettoSchenking_9;MediaanNettoSchenking_10
7054;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Totaal alle ontvangers;2021;5.1;212.3;41.4;26.9;0.0;0.0;0.0;212.3;41.4;26.9
7055;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Totaal alle ontvangers;2022;7.1;319.3;44.8;27.2;0.0;0.0;0.0;319.3;44.8;27.2
7056;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2007;1.1;27.6;25.9;22.0;0.0;0.0;0.0;27.6;25.9;22.0
7057;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2008;1.0;21.5;21.1;22.0;0.0;0.0;0.0;21.5;21.1;22.0
7058;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2009;0.8;15.3;18.8;22.5;0.0;0.0;0.0;15.3;18.8;22.5
7059;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2010;0.9;34.3;40.2;24.0;0.0;0.0;0.0;34.3;40.2;24.0
7060;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2011 ;0.9;48.7;56.8;24.1;0.0;0.0;0.0;48.7;56.8;24.1
7061;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2012;0.8;36.2;44.7;24.1;0.0;0.0;0.0;36.2;44.7;24.1
7062;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2013;2.8;113.0;40.3;24.7;0.0;0.0;0.0;113.0;40.3;24.7
7063;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2014;5.6;224.3;40.0;25.6;0.0;0.0;0.0;224.3;40.0;25.6
7064;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2015;1.2;52.6;42.4;25.0;0.0;0.0;0.0;52.6;42.4;25.0
7065;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2016;1.3;46.6;35.6;25.0;0.0;0.0;0.0;46.6;35.6;25.0
7066;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2017;1.8;81.2;45.1;25.0;0.0;0.0;0.0;81.2;45.1;25.0
7067;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2018;1.6;72.9;44.3;25.0;0.0;0.0;0.0;72.9;44.3;25.0
7068;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2019;1.7;74.6;42.8;25.0;0.0;0.0;0.0;74.6;42.8;25.0
7069;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2020;2.3;86.8;38.2;25.0;0.0;0.0;0.0;86.8;38.2;25.0
7070;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2021;2.7;117.9;43.8;26.9;0.0;0.0;0.0;117.9;43.8;26.9
7071;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: mannen;2022;3.7;176.3;47.3;27.2;0.0;0.0;0.0;176.3;47.3;27.2
7072;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2007;1.0;17.2;17.9;22.0;0.0;0.0;0.0;17.2;17.9;22.0
7073;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2008;0.9;16.8;18.1;22.4;0.0;0.0;0.0;16.8;18.1;22.4
7074;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2009;0.7;12.2;16.4;22.0;0.0;0.0;0.0;12.2;16.4;22.0
7075;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2010;0.7;18.0;25.6;24.0;0.0;0.0;0.0;18.0;25.6;24.0
7076;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2011 ;0.7;17.7;25.8;24.0;0.0;0.0;0.0;17.7;25.8;24.0
7077;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2012;0.6;17.7;28.7;24.1;0.0;0.0;0.0;17.7;28.7;24.1
7078;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2013;2.4;73.7;31.2;24.7;0.0;0.0;0.0;73.7;31.2;24.7
7079;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2014;4.8;167.2;34.9;25.1;0.0;0.0;0.0;167.2;34.9;25.1
7080;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2015;1.0;24.9;23.9;25.0;0.0;0.0;0.0;24.9;23.9;25.0
7081;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2016;1.1;25.6;23.9;25.0;0.0;0.0;0.0;25.6;23.9;25.0
7082;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2017;1.4;51.4;36.3;25.5;0.0;0.0;0.0;51.4;36.3;25.5
7083;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2018;1.4;45.7;32.4;25.0;0.0;0.0;0.0;45.7;32.4;25.0
7084;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2019;1.5;50.4;33.1;25.0;0.0;0.0;0.0;50.4;33.1;25.0
7085;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2020;2.0;68.3;34.9;25.0;0.0;0.0;0.0;68.3;34.9;25.0
7086;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2021;2.4;92.2;38.9;26.9;0.0;0.0;0.0;92.2;38.9;26.9
7087;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: vrouwen;2022;3.3;139.6;42.1;27.2;0.0;0.0;0.0;139.6;42.1;27.2
7088;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2007;0.2;6.2;29.6;22.0;0.0;0.0;0.0;6.2;29.6;22.0
7089;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2008;0.2;3.3;17.6;22.4;0.0;0.0;0.0;3.3;17.6;22.4
7090;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2009;0.1;;;;;;;;;
7091;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2010;0.1;2.2;21.3;24.0;0.0;0.0;0.0;2.2;21.3;24.0
7092;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2011 ;0.1;;;;;;;;;
7093;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2012;0.1;;;;;;;;;
7094;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2013;0.1;7.7;60.5;24.7;0.0;0.0;0.0;7.7;60.5;24.7
7095;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2014;0.2;8.7;41.4;30.0;0.0;0.0;0.0;8.7;41.4;30.0
7096;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2015;0.1;;;;;;;;;
7097;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2016;0.1;;;;;;;;;
7098;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2017;0.1;;;;;;;;;
7099;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2018;0.1;;;;;;;;;
7100;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2019;0.1;;;;;;;;;
7101;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2020;0.1;;;;;;;;;
7102;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2021;0.1;;;;;;;;;
7103;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Geslacht: onbekend;2022;0.1;;;;;;;;;
7104;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2007;0.3;4.3;15.2;20.0;0.0;0.0;0.0;4.3;15.2;20.0
7105;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2008;0.3;3.6;14.1;20.0;0.0;0.0;0.0;3.6;14.1;20.0
7106;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2009;0.2;3.2;13.6;15.0;0.0;0.0;0.0;3.2;13.6;15.0
7107;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2010;0.2;4.5;20.9;22.8;0.0;0.0;0.0;4.5;20.9;22.8
7108;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2011 ;0.3;6.9;23.6;24.0;0.0;0.0;0.0;6.9;23.6;24.0
7109;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2012;0.3;6.2;22.0;24.0;0.0;0.0;0.0;6.2;22.0;24.0
7110;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2013;0.4;8.2;22.4;20.0;0.0;0.0;0.0;8.2;22.4;20.0
7111;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2014;0.5;16.8;31.7;24.6;0.0;0.0;0.0;16.8;31.7;24.6
7112;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2015;0.3;6.6;20.3;20.0;0.0;0.0;0.0;6.6;20.3;20.0
7113;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2016;0.3;7.2;21.9;23.1;0.0;0.0;0.0;7.2;21.9;23.1
7114;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2017;0.5;16.9;35.0;25.0;0.0;0.0;0.0;16.9;35.0;25.0
7115;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2018;0.4;12.1;27.6;22.5;0.0;0.0;0.0;12.1;27.6;22.5
7116;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2019;0.5;13.4;29.6;25.0;0.0;0.0;0.0;13.4;29.6;25.0
7117;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2020;0.6;17.9;30.1;23.8;0.0;0.0;0.0;17.9;30.1;23.8
7118;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2021;0.8;29.7;36.9;26.0;0.0;0.0;0.0;29.7;36.9;26.0
7119;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 0 tot 25 jaar;2022;1.4;55.5;39.2;27.2;0.0;0.0;0.0;55.5;39.2;27.2
7120;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2007;1.6;39.2;23.8;22.0;0.0;0.0;0.0;39.2;23.8;22.0
7121;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2008;1.5;33.9;22.0;22.4;0.0;0.0;0.0;33.9;22.0;22.4
7122;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2009;1.2;23.7;19.7;22.8;0.0;0.0;0.0;23.7;19.7;22.8
7123;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2010;1.2;42.1;34.9;24.0;0.0;0.0;0.0;42.1;34.9;24.0
7124;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2011 ;1.2;54.0;46.8;24.1;0.0;0.0;0.0;54.0;46.8;24.1
7125;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2012;1.1;42.1;39.4;24.1;0.0;0.0;0.0;42.1;39.4;24.1
7126;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2013;2.8;104.3;37.0;24.7;0.0;0.0;0.0;104.3;37.0;24.7
7127;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2014;5.1;191.7;37.9;25.1;0.0;0.0;0.0;191.7;37.9;25.1
7128;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2015;1.8;63.6;36.2;25.0;0.0;0.0;0.0;63.6;36.2;25.0
7129;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2016;1.9;60.3;32.0;25.0;0.0;0.0;0.0;60.3;32.0;25.0
7130;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2017;2.5;104.2;41.4;25.5;0.0;0.0;0.0;104.2;41.4;25.5
7131;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2018;2.4;100.7;41.4;25.5;0.0;0.0;0.0;100.7;41.4;25.5
7132;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2019;2.6;101.7;39.5;26.0;0.0;0.0;0.0;101.7;39.5;26.0
7133;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2020;3.4;128.2;37.6;26.0;0.0;0.0;0.0;128.2;37.6;26.0
7134;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2021;4.0;175.4;43.5;26.9;0.0;0.0;0.0;175.4;43.5;26.9
7135;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 25 tot 45 jaar;2022;5.4;248.3;45.9;27.2;0.0;0.0;0.0;248.3;45.9;27.2
7136;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2007;0.1;;;;;;;;;
7137;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2008;0.1;0.7;5.2;4.5;0.0;0.0;0.0;0.7;5.2;4.5
7138;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2009;0.1;0.5;4.9;4.6;0.0;0.0;0.0;0.5;4.9;4.6
7139;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2010;0.1;5.2;41.3;5.0;0.0;0.0;0.0;5.2;41.3;5.0
7140;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2011 ;0.1;;;;;;;;;
7141;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2012;0.1;;;;;;;;;
7142;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2013;1.9;70.8;37.5;27.5;0.0;0.0;0.0;70.8;37.5;27.5
7143;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2014;4.6;174.3;38.0;30.0;0.0;0.0;0.0;174.3;38.0;30.0
7144;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2015;0.2;6.7;35.1;5.3;0.0;0.0;0.0;6.7;35.1;5.3
7145;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2016;0.2;4.6;29.7;5.3;0.0;0.0;0.0;4.6;29.7;5.3
7146;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2017;0.2;10.4;52.3;5.3;0.0;0.0;0.0;10.4;52.3;5.3
7147;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2018;0.2;5.8;32.9;5.4;0.0;0.0;0.0;5.8;32.9;5.4
7148;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2019;0.2;9.5;44.4;5.4;0.0;0.0;0.0;9.5;44.4;5.4
7149;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2020;0.2;9.0;40.3;5.5;0.0;0.0;0.0;9.0;40.3;5.5
7150;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2021;0.2;4.9;22.6;6.6;0.0;0.0;0.0;4.9;22.6;6.6
7151;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 45 tot 65 jaar;2022;0.2;11.9;60.4;5.7;0.0;0.0;0.0;11.9;60.4;5.7
7152;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2007;0.0;;;;;;;;;
7153;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2008;0.0;;;;;;;;;
7154;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2009;0.0;;;;;;;;;
7155;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2010;0.0;;;;;;;;;
7156;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2011 ;0.0;;;;;;;;;
7157;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2012;0.0;;;;;;;;;
7158;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2013;0.1;;;;;;;;;
7159;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2014;0.2;8.8;38.1;27.8;0.0;0.0;0.0;8.8;38.1;27.8
7160;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2015;0.0;;;;;;;;;
7161;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2016;0.0;;;;;;;;;
7162;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2017;0.0;;;;;;;;;
7163;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2018;0.0;;;;;;;;;
7164;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2019;0.0;;;;;;;;;
7165;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2020;0.0;;;;;;;;;
7166;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2021;0.0;;;;;;;;;
7167;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: 65 jaar of ouder;2022;0.0;;;;;;;;;
7168;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2007;0.2;6.2;29.6;22.0;0.0;0.0;0.0;6.2;29.6;22.0
7169;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2008;0.2;3.3;17.6;22.4;0.0;0.0;0.0;3.3;17.6;22.4
7170;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2009;0.1;;;;;;;;;
7171;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2010;0.1;2.2;21.3;24.0;0.0;0.0;0.0;2.2;21.3;24.0
7172;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2011 ;0.1;;;;;;;;;
7173;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2012;0.1;;;;;;;;;
7174;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2013;0.1;7.7;60.5;24.7;0.0;0.0;0.0;7.7;60.5;24.7
7175;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2014;0.2;8.7;41.4;30.0;0.0;0.0;0.0;8.7;41.4;30.0
7176;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2015;0.1;;;;;;;;;
7177;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2016;0.1;;;;;;;;;
7178;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2017;0.1;;;;;;;;;
7179;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2018;0.1;;;;;;;;;
7180;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2019;0.1;;;;;;;;;
7181;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2020;0.1;;;;;;;;;
7182;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2021;0.1;;;;;;;;;
7183;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Leeftijd: onbekend;2022;0.1;;;;;;;;;
7184;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2007;1.6;31.8;20.1;22.0;0.0;0.0;0.0;31.8;20.1;22.0
7185;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2008;1.5;28.6;18.6;22.3;0.0;0.0;0.0;28.6;18.6;22.3
7186;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2009;1.2;21.5;17.6;22.0;0.0;0.0;0.0;21.5;17.6;22.0
7187;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2010;1.3;42.8;33.1;24.0;0.0;0.0;0.0;42.8;33.1;24.0
7188;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2011 ;1.1;45.6;40.4;24.0;0.0;0.0;0.0;45.6;40.4;24.0
7189;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2012;1.0;34.9;34.3;24.1;0.0;0.0;0.0;34.9;34.3;24.1
7190;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2013;4.4;147.4;33.2;24.7;0.0;0.0;0.0;147.4;33.2;24.7
7191;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2014;9.0;339.0;37.6;26.0;0.0;0.0;0.0;339.0;37.6;26.0
7192;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2015;1.6;46.5;28.6;25.0;0.0;0.0;0.0;46.5;28.6;25.0
7193;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2016;1.7;46.7;27.3;25.0;0.0;0.0;0.0;46.7;27.3;25.0
7194;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2017;2.3;90.2;39.0;25.2;0.0;0.0;0.0;90.2;39.0;25.2
7195;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2018;2.1;88.2;41.1;25.0;0.0;0.0;0.0;88.2;41.1;25.0
7196;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2019;2.2;88.6;39.8;25.0;0.0;0.0;0.0;88.6;39.8;25.0
7197;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2020;2.8;105.0;37.2;25.0;0.0;0.0;0.0;105.0;37.2;25.0
7198;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2021;3.3;132.2;40.5;26.9;0.0;0.0;0.0;132.2;40.5;26.9
7199;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: eigen woning;2022;4.4;196.3;44.6;27.2;0.0;0.0;0.0;196.3;44.6;27.2
7200;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2007;0.4;13.0;29.4;22.0;0.0;0.0;0.0;13.0;29.4;22.0
7201;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2008;0.4;9.7;23.5;22.0;0.0;0.0;0.0;9.7;23.5;22.0
7202;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2009;0.3;6.0;18.0;22.6;0.0;0.0;0.0;6.0;18.0;22.6
7203;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2010;0.3;9.4;36.1;24.0;0.0;0.0;0.0;9.4;36.1;24.0
