ID;HerkomstBestemming;ResiduProduct;GevaarlijkNietGevaarlijk;Perioden;TotaalAfval_1;ChemischAfval_2;MetaalAfval_3;NietMetaalAfval_4;AfgedanktMateriaal_5;DierlijkEnPlantaardigAfval_6;GemengdAfval_7;Slib_8;MineraalAfval_9
6691;M-N Zakelijke dienstverlening;1;3;2003;403.0;9.0;3.0;78.0;1.0;7.0;273.0;9.0;23.0
6692;M-N Zakelijke dienstverlening;1;3;2004;391.0;18.0;2.0;64.0;1.0;8.0;269.0;2.0;27.0
6693;M-N Zakelijke dienstverlening;1;3;2005;485.0;19.0;3.0;73.0;17.0;7.0;262.0;2.0;102.0
6694;M-N Zakelijke dienstverlening;1;3;2006;699.0;36.0;3.0;60.0;20.0;192.0;374.0;2.0;11.0
6695;M-N Zakelijke dienstverlening;1;3;2007;993.0;35.0;1.0;92.0;19.0;281.0;563.0;2.0;0.0
6696;M-N Zakelijke dienstverlening;1;3;2008;969.0;44.0;1.0;98.0;16.0;286.0;522.0;2.0;0.0
6697;M-N Zakelijke dienstverlening;1;3;2009;;;;;;;;;
6698;M-N Zakelijke dienstverlening;1;3;2010;;;;;;;;;
6699;M-N Zakelijke dienstverlening;1;1;1990;;;;;;;;;
6700;M-N Zakelijke dienstverlening;1;1;1991;;;;;;;;;
6701;M-N Zakelijke dienstverlening;1;1;1992;;;;;;;;;
6702;M-N Zakelijke dienstverlening;1;1;1993;;;;;;;;;
6703;M-N Zakelijke dienstverlening;1;1;1994;;;;;;;;;
6704;M-N Zakelijke dienstverlening;1;1;1995;;;;;;;;;
6705;M-N Zakelijke dienstverlening;1;1;1996;;;;;;;;;
6706;M-N Zakelijke dienstverlening;1;1;1997;;;;;;;;;
6707;M-N Zakelijke dienstverlening;1;1;1998;;;;;;;;;
6708;M-N Zakelijke dienstverlening;1;1;1999;;;;;;;;;
6709;M-N Zakelijke dienstverlening;1;1;2000;;;;;;;;;
6710;M-N Zakelijke dienstverlening;1;1;2001;;;;;;;;;
6711;M-N Zakelijke dienstverlening;1;1;2002;55.0;9.0;0.0;0.0;0.0;0.0;16.0;0.0;30.0
6712;M-N Zakelijke dienstverlening;1;1;2003;27.0;7.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0
6713;M-N Zakelijke dienstverlening;1;1;2004;41.0;16.0;0.0;0.0;1.0;0.0;7.0;0.0;17.0
6714;M-N Zakelijke dienstverlening;1;1;2005;140.0;19.0;0.0;1.0;17.0;0.0;0.0;0.0;102.0
6715;M-N Zakelijke dienstverlening;1;1;2006;67.0;36.0;0.0;0.0;20.0;0.0;0.0;0.0;11.0
6716;M-N Zakelijke dienstverlening;1;1;2007;53.0;34.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0
6717;M-N Zakelijke dienstverlening;1;1;2008;60.0;43.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0
6718;M-N Zakelijke dienstverlening;1;1;2009;;;;;;;;;
6719;M-N Zakelijke dienstverlening;1;1;2010;;;;;;;;;
6720;M-N Zakelijke dienstverlening;1;2;1990;;;;;;;;;
6721;M-N Zakelijke dienstverlening;1;2;1991;;;;;;;;;
6722;M-N Zakelijke dienstverlening;1;2;1992;;;;;;;;;
6723;M-N Zakelijke dienstverlening;1;2;1993;;;;;;;;;
6724;M-N Zakelijke dienstverlening;1;2;1994;;;;;;;;;
6725;M-N Zakelijke dienstverlening;1;2;1995;;;;;;;;;
6726;M-N Zakelijke dienstverlening;1;2;1996;;;;;;;;;
6727;M-N Zakelijke dienstverlening;1;2;1997;;;;;;;;;
6728;M-N Zakelijke dienstverlening;1;2;1998;;;;;;;;;
6729;M-N Zakelijke dienstverlening;1;2;1999;;;;;;;;;
6730;M-N Zakelijke dienstverlening;1;2;2000;;;;;;;;;
6731;M-N Zakelijke dienstverlening;1;2;2001;;;;;;;;;
6732;M-N Zakelijke dienstverlening;1;2;2002;400.0;3.0;5.0;72.0;0.0;5.0;268.0;9.0;37.0
6733;M-N Zakelijke dienstverlening;1;2;2003;376.0;2.0;3.0;78.0;0.0;7.0;264.0;9.0;14.0
6734;M-N Zakelijke dienstverlening;1;2;2004;350.0;2.0;2.0;64.0;0.0;8.0;263.0;2.0;10.0
6735;M-N Zakelijke dienstverlening;1;2;2005;345.0;0.0;3.0;72.0;0.0;7.0;262.0;2.0;0.0
6736;M-N Zakelijke dienstverlening;1;2;2006;631.0;0.0;3.0;60.0;0.0;192.0;374.0;2.0;0.0
6737;M-N Zakelijke dienstverlening;1;2;2007;940.0;1.0;1.0;92.0;0.0;281.0;563.0;2.0;0.0
6738;M-N Zakelijke dienstverlening;1;2;2008;909.0;1.0;1.0;98.0;0.0;286.0;522.0;2.0;0.0
6739;M-N Zakelijke dienstverlening;1;2;2009;;;;;;;;;
6740;M-N Zakelijke dienstverlening;1;2;2010;;;;;;;;;
6741;M-N Zakelijke dienstverlening;2;3;1990;;;;;;;;;
6742;M-N Zakelijke dienstverlening;2;3;1991;;;;;;;;;
6743;M-N Zakelijke dienstverlening;2;3;1992;;;;;;;;;
6744;M-N Zakelijke dienstverlening;2;3;1993;;;;;;;;;
6745;M-N Zakelijke dienstverlening;2;3;1994;;;;;;;;;
6746;M-N Zakelijke dienstverlening;2;3;1995;;;;;;;;;
6747;M-N Zakelijke dienstverlening;2;3;1996;;;;;;;;;
6748;M-N Zakelijke dienstverlening;2;3;1997;;;;;;;;;
6749;M-N Zakelijke dienstverlening;2;3;1998;;;;;;;;;
6750;M-N Zakelijke dienstverlening;2;3;1999;;;;;;;;;
6751;M-N Zakelijke dienstverlening;2;3;2000;;;;;;;;;
6752;M-N Zakelijke dienstverlening;2;3;2001;;;;;;;;;
6753;M-N Zakelijke dienstverlening;2;3;2002;53.0;9.0;8.0;36.0;0.0;0.0;0.0;0.0;0.0
6754;M-N Zakelijke dienstverlening;2;3;2003;45.0;9.0;13.0;23.0;0.0;0.0;1.0;0.0;0.0
6755;M-N Zakelijke dienstverlening;2;3;2004;56.0;7.0;10.0;38.0;0.0;0.0;0.0;0.0;0.0
6756;M-N Zakelijke dienstverlening;2;3;2005;38.0;1.0;9.0;28.0;0.0;0.0;0.0;0.0;0.0
6757;M-N Zakelijke dienstverlening;2;3;2006;55.0;0.0;11.0;44.0;0.0;0.0;0.0;0.0;0.0
6758;M-N Zakelijke dienstverlening;2;3;2007;93.0;0.0;4.0;81.0;0.0;8.0;0.0;0.0;0.0
6759;M-N Zakelijke dienstverlening;2;3;2008;94.0;0.0;4.0;82.0;0.0;9.0;0.0;0.0;0.0
6760;M-N Zakelijke dienstverlening;2;3;2009;;;;;;;;;
6761;M-N Zakelijke dienstverlening;2;3;2010;;;;;;;;;
6762;M-N Zakelijke dienstverlening;2;1;1990;;;;;;;;;
6763;M-N Zakelijke dienstverlening;2;1;1991;;;;;;;;;
6764;M-N Zakelijke dienstverlening;2;1;1992;;;;;;;;;
6765;M-N Zakelijke dienstverlening;2;1;1993;;;;;;;;;
6766;M-N Zakelijke dienstverlening;2;1;1994;;;;;;;;;
6767;M-N Zakelijke dienstverlening;2;1;1995;;;;;;;;;
6768;M-N Zakelijke dienstverlening;2;1;1996;;;;;;;;;
6769;M-N Zakelijke dienstverlening;2;1;1997;;;;;;;;;
6770;M-N Zakelijke dienstverlening;2;1;1998;;;;;;;;;
6771;M-N Zakelijke dienstverlening;2;1;1999;;;;;;;;;
6772;M-N Zakelijke dienstverlening;2;1;2000;;;;;;;;;
6773;M-N Zakelijke dienstverlening;2;1;2001;;;;;;;;;
6774;M-N Zakelijke dienstverlening;2;1;2002;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6775;M-N Zakelijke dienstverlening;2;1;2003;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6776;M-N Zakelijke dienstverlening;2;1;2004;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6777;M-N Zakelijke dienstverlening;2;1;2005;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6778;M-N Zakelijke dienstverlening;2;1;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6779;M-N Zakelijke dienstverlening;2;1;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6780;M-N Zakelijke dienstverlening;2;1;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6781;M-N Zakelijke dienstverlening;2;1;2009;;;;;;;;;
6782;M-N Zakelijke dienstverlening;2;1;2010;;;;;;;;;
6783;M-N Zakelijke dienstverlening;2;2;1990;;;;;;;;;
6784;M-N Zakelijke dienstverlening;2;2;1991;;;;;;;;;
6785;M-N Zakelijke dienstverlening;2;2;1992;;;;;;;;;
6786;M-N Zakelijke dienstverlening;2;2;1993;;;;;;;;;
6787;M-N Zakelijke dienstverlening;2;2;1994;;;;;;;;;
6788;M-N Zakelijke dienstverlening;2;2;1995;;;;;;;;;
6789;M-N Zakelijke dienstverlening;2;2;1996;;;;;;;;;
6790;M-N Zakelijke dienstverlening;2;2;1997;;;;;;;;;
6791;M-N Zakelijke dienstverlening;2;2;1998;;;;;;;;;
6792;M-N Zakelijke dienstverlening;2;2;1999;;;;;;;;;
6793;M-N Zakelijke dienstverlening;2;2;2000;;;;;;;;;
6794;M-N Zakelijke dienstverlening;2;2;2001;;;;;;;;;
6795;M-N Zakelijke dienstverlening;2;2;2002;44.0;0.0;8.0;36.0;0.0;0.0;0.0;0.0;0.0
6796;M-N Zakelijke dienstverlening;2;2;2003;36.0;0.0;13.0;23.0;0.0;0.0;1.0;0.0;0.0
6797;M-N Zakelijke dienstverlening;2;2;2004;49.0;0.0;10.0;38.0;0.0;0.0;0.0;0.0;0.0
6798;M-N Zakelijke dienstverlening;2;2;2005;37.0;0.0;9.0;28.0;0.0;0.0;0.0;0.0;0.0
6799;M-N Zakelijke dienstverlening;2;2;2006;55.0;0.0;11.0;44.0;0.0;0.0;0.0;0.0;0.0
6800;M-N Zakelijke dienstverlening;2;2;2007;93.0;0.0;4.0;81.0;0.0;8.0;0.0;0.0;0.0
6801;M-N Zakelijke dienstverlening;2;2;2008;94.0;0.0;4.0;82.0;0.0;9.0;0.0;0.0;0.0
6802;M-N Zakelijke dienstverlening;2;2;2009;;;;;;;;;
6803;M-N Zakelijke dienstverlening;2;2;2010;;;;;;;;;
6804;O-Q Overheid en zorg;3;3;1990;;;;;;;;;
6805;O-Q Overheid en zorg;3;3;1991;;;;;;;;;
6806;O-Q Overheid en zorg;3;3;1992;;;;;;;;;
6807;O-Q Overheid en zorg;3;3;1993;;;;;;;;;
6808;O-Q Overheid en zorg;3;3;1994;;;;;;;;;
6809;O-Q Overheid en zorg;3;3;1995;;;;;;;;;
6810;O-Q Overheid en zorg;3;3;1996;;;;;;;;;
6811;O-Q Overheid en zorg;3;3;1997;;;;;;;;;
6812;O-Q Overheid en zorg;3;3;1998;;;;;;;;;
6813;O-Q Overheid en zorg;3;3;1999;;;;;;;;;
6814;O-Q Overheid en zorg;3;3;2000;;;;;;;;;
6815;O-Q Overheid en zorg;3;3;2001;;;;;;;;;
6816;O-Q Overheid en zorg;3;3;2002;;;;;;;;;
6817;O-Q Overheid en zorg;3;3;2003;;;;;;;;;
6818;O-Q Overheid en zorg;3;3;2004;;;;;;;;;
6819;O-Q Overheid en zorg;3;3;2005;;;;;;;;;
6820;O-Q Overheid en zorg;3;3;2006;;;;;;;;;
6821;O-Q Overheid en zorg;3;3;2007;;;;;;;;;
6822;O-Q Overheid en zorg;3;3;2008;;;;;;;;;
6823;O-Q Overheid en zorg;3;3;2009;;;;;;;;;
6824;O-Q Overheid en zorg;3;3;2010;0.0;;;;;;;;
6825;O-Q Overheid en zorg;3;1;1990;;;;;;;;;
6826;O-Q Overheid en zorg;3;1;1991;;;;;;;;;
6827;O-Q Overheid en zorg;3;1;1992;;;;;;;;;
6828;O-Q Overheid en zorg;3;1;1993;;;;;;;;;
6829;O-Q Overheid en zorg;3;1;1994;;;;;;;;;
6830;O-Q Overheid en zorg;3;1;1995;;;;;;;;;
6831;O-Q Overheid en zorg;3;1;1996;;;;;;;;;
6832;O-Q Overheid en zorg;3;1;1997;;;;;;;;;
6833;O-Q Overheid en zorg;3;1;1998;;;;;;;;;
6834;O-Q Overheid en zorg;3;1;1999;;;;;;;;;
6835;O-Q Overheid en zorg;3;1;2000;;;;;;;;;
6836;O-Q Overheid en zorg;3;1;2001;;;;;;;;;
6837;O-Q Overheid en zorg;3;1;2002;;;;;;;;;
6838;O-Q Overheid en zorg;3;1;2003;;;;;;;;;
6839;O-Q Overheid en zorg;3;1;2004;;;;;;;;;
6840;O-Q Overheid en zorg;3;1;2005;;;;;;;;;
6841;O-Q Overheid en zorg;3;1;2006;;;;;;;;;
6842;O-Q Overheid en zorg;3;1;2007;;;;;;;;;
6843;O-Q Overheid en zorg;3;1;2008;;;;;;;;;
6844;O-Q Overheid en zorg;3;1;2009;;;;;;;;;
6845;O-Q Overheid en zorg;3;1;2010;;;;;;;;;
6846;O-Q Overheid en zorg;3;2;1990;;;;;;;;;
6847;O-Q Overheid en zorg;3;2;1991;;;;;;;;;
6848;O-Q Overheid en zorg;3;2;1992;;;;;;;;;
6849;O-Q Overheid en zorg;3;2;1993;;;;;;;;;
6850;O-Q Overheid en zorg;3;2;1994;;;;;;;;;
6851;O-Q Overheid en zorg;3;2;1995;;;;;;;;;
6852;O-Q Overheid en zorg;3;2;1996;;;;;;;;;
6853;O-Q Overheid en zorg;3;2;1997;;;;;;;;;
6854;O-Q Overheid en zorg;3;2;1998;;;;;;;;;
6855;O-Q Overheid en zorg;3;2;1999;;;;;;;;;
6856;O-Q Overheid en zorg;3;2;2000;;;;;;;;;
6857;O-Q Overheid en zorg;3;2;2001;;;;;;;;;
6858;O-Q Overheid en zorg;3;2;2002;;;;;;;;;
6859;O-Q Overheid en zorg;3;2;2003;;;;;;;;;
6860;O-Q Overheid en zorg;3;2;2004;;;;;;;;;
6861;O-Q Overheid en zorg;3;2;2005;;;;;;;;;
6862;O-Q Overheid en zorg;3;2;2006;;;;;;;;;
6863;O-Q Overheid en zorg;3;2;2007;;;;;;;;;
6864;O-Q Overheid en zorg;3;2;2008;;;;;;;;;
6865;O-Q Overheid en zorg;3;2;2009;;;;;;;;;
6866;O-Q Overheid en zorg;3;2;2010;;;;;;;;;
6867;O-Q Overheid en zorg;1;3;1990;;;;;;;;;
6868;O-Q Overheid en zorg;1;3;1991;;;;;;;;;
6869;O-Q Overheid en zorg;1;3;1992;;;;;;;;;
6870;O-Q Overheid en zorg;1;3;1993;;;;;;;;;
6871;O-Q Overheid en zorg;1;3;1994;;;;;;;;;
6872;O-Q Overheid en zorg;1;3;1995;;;;;;;;;
6873;O-Q Overheid en zorg;1;3;1996;;;;;;;;;
6874;O-Q Overheid en zorg;1;3;1997;;;;;;;;;
6875;O-Q Overheid en zorg;1;3;1998;;;;;;;;;
6876;O-Q Overheid en zorg;1;3;1999;;;;;;;;;
6877;O-Q Overheid en zorg;1;3;2000;;;;;;;;;
6878;O-Q Overheid en zorg;1;3;2001;;;;;;;;;
6879;O-Q Overheid en zorg;1;3;2002;;;;;;;;;
6880;O-Q Overheid en zorg;1;3;2003;;;;;;;;;
6881;O-Q Overheid en zorg;1;3;2004;;;;;;;;;
6882;O-Q Overheid en zorg;1;3;2005;;;;;;;;;
6883;O-Q Overheid en zorg;1;3;2006;;;;;;;;;
6884;O-Q Overheid en zorg;1;3;2007;;;;;;;;;
6885;O-Q Overheid en zorg;1;3;2008;;;;;;;;;
6886;O-Q Overheid en zorg;1;3;2009;;;;;;;;;
6887;O-Q Overheid en zorg;1;3;2010;;;;;;;;;
6888;O-Q Overheid en zorg;1;1;1990;;;;;;;;;
6889;O-Q Overheid en zorg;1;1;1991;;;;;;;;;
6890;O-Q Overheid en zorg;1;1;1992;;;;;;;;;
6891;O-Q Overheid en zorg;1;1;1993;;;;;;;;;
6892;O-Q Overheid en zorg;1;1;1994;;;;;;;;;
6893;O-Q Overheid en zorg;1;1;1995;;;;;;;;;
6894;O-Q Overheid en zorg;1;1;1996;;;;;;;;;
6895;O-Q Overheid en zorg;1;1;1997;;;;;;;;;
6896;O-Q Overheid en zorg;1;1;1998;;;;;;;;;
6897;O-Q Overheid en zorg;1;1;1999;;;;;;;;;
6898;O-Q Overheid en zorg;1;1;2000;;;;;;;;;
6899;O-Q Overheid en zorg;1;1;2001;;;;;;;;;
6900;O-Q Overheid en zorg;1;1;2002;;;;;;;;;
6901;O-Q Overheid en zorg;1;1;2003;;;;;;;;;
6902;O-Q Overheid en zorg;1;1;2004;;;;;;;;;
6903;O-Q Overheid en zorg;1;1;2005;;;;;;;;;
6904;O-Q Overheid en zorg;1;1;2006;;;;;;;;;
6905;O-Q Overheid en zorg;1;1;2007;;;;;;;;;
6906;O-Q Overheid en zorg;1;1;2008;;;;;;;;;
6907;O-Q Overheid en zorg;1;1;2009;;;;;;;;;
6908;O-Q Overheid en zorg;1;1;2010;;;;;;;;;
6909;O-Q Overheid en zorg;1;2;1990;;;;;;;;;
6910;O-Q Overheid en zorg;1;2;1991;;;;;;;;;
6911;O-Q Overheid en zorg;1;2;1992;;;;;;;;;
6912;O-Q Overheid en zorg;1;2;1993;;;;;;;;;
6913;O-Q Overheid en zorg;1;2;1994;;;;;;;;;
6914;O-Q Overheid en zorg;1;2;1995;;;;;;;;;
6915;O-Q Overheid en zorg;1;2;1996;;;;;;;;;
6916;O-Q Overheid en zorg;1;2;1997;;;;;;;;;
6917;O-Q Overheid en zorg;1;2;1998;;;;;;;;;
6918;O-Q Overheid en zorg;1;2;1999;;;;;;;;;
6919;O-Q Overheid en zorg;1;2;2000;;;;;;;;;
6920;O-Q Overheid en zorg;1;2;2001;;;;;;;;;
6921;O-Q Overheid en zorg;1;2;2002;;;;;;;;;
6922;O-Q Overheid en zorg;1;2;2003;;;;;;;;;
6923;O-Q Overheid en zorg;1;2;2004;;;;;;;;;
6924;O-Q Overheid en zorg;1;2;2005;;;;;;;;;
6925;O-Q Overheid en zorg;1;2;2006;;;;;;;;;
6926;O-Q Overheid en zorg;1;2;2007;;;;;;;;;
6927;O-Q Overheid en zorg;1;2;2008;;;;;;;;;
6928;O-Q Overheid en zorg;1;2;2009;;;;;;;;;
6929;O-Q Overheid en zorg;1;2;2010;;;;;;;;;
6930;O-Q Overheid en zorg;2;3;1990;;;;;;;;;
6931;O-Q Overheid en zorg;2;3;1991;;;;;;;;;
6932;O-Q Overheid en zorg;2;3;1992;;;;;;;;;
6933;O-Q Overheid en zorg;2;3;1993;;;;;;;;;
6934;O-Q Overheid en zorg;2;3;1994;;;;;;;;;
6935;O-Q Overheid en zorg;2;3;1995;;;;;;;;;
6936;O-Q Overheid en zorg;2;3;1996;;;;;;;;;
6937;O-Q Overheid en zorg;2;3;1997;;;;;;;;;
6938;O-Q Overheid en zorg;2;3;1998;;;;;;;;;
6939;O-Q Overheid en zorg;2;3;1999;;;;;;;;;
6940;O-Q Overheid en zorg;2;3;2000;;;;;;;;;
6941;O-Q Overheid en zorg;2;3;2001;;;;;;;;;
6942;O-Q Overheid en zorg;2;3;2002;;;;;;;;;
6943;O-Q Overheid en zorg;2;3;2003;;;;;;;;;
6944;O-Q Overheid en zorg;2;3;2004;;;;;;;;;
6945;O-Q Overheid en zorg;2;3;2005;;;;;;;;;
6946;O-Q Overheid en zorg;2;3;2006;;;;;;;;;
6947;O-Q Overheid en zorg;2;3;2007;;;;;;;;;
6948;O-Q Overheid en zorg;2;3;2008;;;;;;;;;
6949;O-Q Overheid en zorg;2;3;2009;;;;;;;;;
6950;O-Q Overheid en zorg;2;3;2010;;;;;;;;;
6951;O-Q Overheid en zorg;2;1;1990;;;;;;;;;
6952;O-Q Overheid en zorg;2;1;1991;;;;;;;;;
6953;O-Q Overheid en zorg;2;1;1992;;;;;;;;;
6954;O-Q Overheid en zorg;2;1;1993;;;;;;;;;
6955;O-Q Overheid en zorg;2;1;1994;;;;;;;;;
6956;O-Q Overheid en zorg;2;1;1995;;;;;;;;;
6957;O-Q Overheid en zorg;2;1;1996;;;;;;;;;
6958;O-Q Overheid en zorg;2;1;1997;;;;;;;;;
6959;O-Q Overheid en zorg;2;1;1998;;;;;;;;;
6960;O-Q Overheid en zorg;2;1;1999;;;;;;;;;
6961;O-Q Overheid en zorg;2;1;2000;;;;;;;;;
6962;O-Q Overheid en zorg;2;1;2001;;;;;;;;;
6963;O-Q Overheid en zorg;2;1;2002;;;;;;;;;
6964;O-Q Overheid en zorg;2;1;2003;;;;;;;;;
6965;O-Q Overheid en zorg;2;1;2004;;;;;;;;;
6966;O-Q Overheid en zorg;2;1;2005;;;;;;;;;
6967;O-Q Overheid en zorg;2;1;2006;;;;;;;;;
6968;O-Q Overheid en zorg;2;1;2007;;;;;;;;;
6969;O-Q Overheid en zorg;2;1;2008;;;;;;;;;
6970;O-Q Overheid en zorg;2;1;2009;;;;;;;;;
6971;O-Q Overheid en zorg;2;1;2010;;;;;;;;;
6972;O-Q Overheid en zorg;2;2;1990;;;;;;;;;
6973;O-Q Overheid en zorg;2;2;1991;;;;;;;;;
6974;O-Q Overheid en zorg;2;2;1992;;;;;;;;;
6975;O-Q Overheid en zorg;2;2;1993;;;;;;;;;
6976;O-Q Overheid en zorg;2;2;1994;;;;;;;;;
6977;O-Q Overheid en zorg;2;2;1995;;;;;;;;;
6978;O-Q Overheid en zorg;2;2;1996;;;;;;;;;
6979;O-Q Overheid en zorg;2;2;1997;;;;;;;;;
6980;O-Q Overheid en zorg;2;2;1998;;;;;;;;;
6981;O-Q Overheid en zorg;2;2;1999;;;;;;;;;
6982;O-Q Overheid en zorg;2;2;2000;;;;;;;;;
6983;O-Q Overheid en zorg;2;2;2001;;;;;;;;;
6984;O-Q Overheid en zorg;2;2;2002;;;;;;;;;
6985;O-Q Overheid en zorg;2;2;2003;;;;;;;;;
6986;O-Q Overheid en zorg;2;2;2004;;;;;;;;;
6987;O-Q Overheid en zorg;2;2;2005;;;;;;;;;
6988;O-Q Overheid en zorg;2;2;2006;;;;;;;;;
6989;O-Q Overheid en zorg;2;2;2007;;;;;;;;;
6990;O-Q Overheid en zorg;2;2;2008;;;;;;;;;
6991;O-Q Overheid en zorg;2;2;2009;;;;;;;;;
6992;O-Q Overheid en zorg;2;2;2010;;;;;;;;;
6993;R-U Cultuur, recreatie, overige diensten;3;3;1990;;;;;;;;;
6994;R-U Cultuur, recreatie, overige diensten;3;3;1991;;;;;;;;;
6995;R-U Cultuur, recreatie, overige diensten;3;3;1992;;;;;;;;;
6996;R-U Cultuur, recreatie, overige diensten;3;3;1993;;;;;;;;;
6997;R-U Cultuur, recreatie, overige diensten;3;3;1994;;;;;;;;;
6998;R-U Cultuur, recreatie, overige diensten;3;3;1995;;;;;;;;;
6999;R-U Cultuur, recreatie, overige diensten;3;3;1996;;;;;;;;;
7000;R-U Cultuur, recreatie, overige diensten;3;3;1997;;;;;;;;;
7001;R-U Cultuur, recreatie, overige diensten;3;3;1998;;;;;;;;;
7002;R-U Cultuur, recreatie, overige diensten;3;3;1999;;;;;;;;;
7003;R-U Cultuur, recreatie, overige diensten;3;3;2000;;;;;;;;;
7004;R-U Cultuur, recreatie, overige diensten;3;3;2001;;;;;;;;;
7005;R-U Cultuur, recreatie, overige diensten;3;3;2002;;;;;;;;;
7006;R-U Cultuur, recreatie, overige diensten;3;3;2003;;;;;;;;;
7007;R-U Cultuur, recreatie, overige diensten;3;3;2004;;;;;;;;;
7008;R-U Cultuur, recreatie, overige diensten;3;3;2005;;;;;;;;;
7009;R-U Cultuur, recreatie, overige diensten;3;3;2006;;;;;;;;;
7010;R-U Cultuur, recreatie, overige diensten;3;3;2007;;;;;;;;;
7011;R-U Cultuur, recreatie, overige diensten;3;3;2008;;;;;;;;;
7012;R-U Cultuur, recreatie, overige diensten;3;3;2009;;;;;;;;;
7013;R-U Cultuur, recreatie, overige diensten;3;3;2010;0.0;;;;;;;;
7014;R-U Cultuur, recreatie, overige diensten;3;1;1990;;;;;;;;;
7015;R-U Cultuur, recreatie, overige diensten;3;1;1991;;;;;;;;;
7016;R-U Cultuur, recreatie, overige diensten;3;1;1992;;;;;;;;;
7017;R-U Cultuur, recreatie, overige diensten;3;1;1993;;;;;;;;;
7018;R-U Cultuur, recreatie, overige diensten;3;1;1994;;;;;;;;;
7019;R-U Cultuur, recreatie, overige diensten;3;1;1995;;;;;;;;;
7020;R-U Cultuur, recreatie, overige diensten;3;1;1996;;;;;;;;;
7021;R-U Cultuur, recreatie, overige diensten;3;1;1997;;;;;;;;;
7022;R-U Cultuur, recreatie, overige diensten;3;1;1998;;;;;;;;;
7023;R-U Cultuur, recreatie, overige diensten;3;1;1999;;;;;;;;;
7024;R-U Cultuur, recreatie, overige diensten;3;1;2000;;;;;;;;;
7025;R-U Cultuur, recreatie, overige diensten;3;1;2001;;;;;;;;;
7026;R-U Cultuur, recreatie, overige diensten;3;1;2002;;;;;;;;;
7027;R-U Cultuur, recreatie, overige diensten;3;1;2003;;;;;;;;;
7028;R-U Cultuur, recreatie, overige diensten;3;1;2004;;;;;;;;;
7029;R-U Cultuur, recreatie, overige diensten;3;1;2005;;;;;;;;;
7030;R-U Cultuur, recreatie, overige diensten;3;1;2006;;;;;;;;;
7031;R-U Cultuur, recreatie, overige diensten;3;1;2007;;;;;;;;;
7032;R-U Cultuur, recreatie, overige diensten;3;1;2008;;;;;;;;;
7033;R-U Cultuur, recreatie, overige diensten;3;1;2009;;;;;;;;;
7034;R-U Cultuur, recreatie, overige diensten;3;1;2010;;;;;;;;;
7035;R-U Cultuur, recreatie, overige diensten;3;2;1990;;;;;;;;;
7036;R-U Cultuur, recreatie, overige diensten;3;2;1991;;;;;;;;;
7037;R-U Cultuur, recreatie, overige diensten;3;2;1992;;;;;;;;;
7038;R-U Cultuur, recreatie, overige diensten;3;2;1993;;;;;;;;;
7039;R-U Cultuur, recreatie, overige diensten;3;2;1994;;;;;;;;;
7040;R-U Cultuur, recreatie, overige diensten;3;2;1995;;;;;;;;;
7041;R-U Cultuur, recreatie, overige diensten;3;2;1996;;;;;;;;;
7042;R-U Cultuur, recreatie, overige diensten;3;2;1997;;;;;;;;;
7043;R-U Cultuur, recreatie, overige diensten;3;2;1998;;;;;;;;;
7044;R-U Cultuur, recreatie, overige diensten;3;2;1999;;;;;;;;;
7045;R-U Cultuur, recreatie, overige diensten;3;2;2000;;;;;;;;;
7046;R-U Cultuur, recreatie, overige diensten;3;2;2001;;;;;;;;;
7047;R-U Cultuur, recreatie, overige diensten;3;2;2002;;;;;;;;;
7048;R-U Cultuur, recreatie, overige diensten;3;2;2003;;;;;;;;;
7049;R-U Cultuur, recreatie, overige diensten;3;2;2004;;;;;;;;;
7050;R-U Cultuur, recreatie, overige diensten;3;2;2005;;;;;;;;;
7051;R-U Cultuur, recreatie, overige diensten;3;2;2006;;;;;;;;;
7052;R-U Cultuur, recreatie, overige diensten;3;2;2007;;;;;;;;;
7053;R-U Cultuur, recreatie, overige diensten;3;2;2008;;;;;;;;;
7054;R-U Cultuur, recreatie, overige diensten;3;2;2009;;;;;;;;;
7055;R-U Cultuur, recreatie, overige diensten;3;2;2010;;;;;;;;;
7056;R-U Cultuur, recreatie, overige diensten;1;3;1990;;;;;;;;;
7057;R-U Cultuur, recreatie, overige diensten;1;3;1991;;;;;;;;;
7058;R-U Cultuur, recreatie, overige diensten;1;3;1992;;;;;;;;;
7059;R-U Cultuur, recreatie, overige diensten;1;3;1993;;;;;;;;;
7060;R-U Cultuur, recreatie, overige diensten;1;3;1994;;;;;;;;;
7061;R-U Cultuur, recreatie, overige diensten;1;3;1995;;;;;;;;;
7062;R-U Cultuur, recreatie, overige diensten;1;3;1996;;;;;;;;;
