ID;BronTechniek;Energietoepassing;Perioden;EindverbruikInTerajoule_1;InTotaalEindverbruikEnergie_2;VermedenPrimaireEnergieInTerajoule_3;InTotaalBinnenlandsEnergieverbruik_4;VermedenEmissieCO2InKton_5;InVanTotaleCO2Emissie_6
2711;Bij- en meestoken biomassa in centrales;Totaal energietoepassingen;2013;6948.0;0.32;15691.0;0.48;1486.0;0.89
2712;Bij- en meestoken biomassa in centrales;Elektriciteit;1990;0.0;0.0;0.0;0.0;0.0;0.0
2713;Bij- en meestoken biomassa in centrales;Elektriciteit;1991;0.0;0.0;0.0;0.0;0.0;0.0
2714;Bij- en meestoken biomassa in centrales;Elektriciteit;1992;0.0;0.0;0.0;0.0;0.0;0.0
2715;Bij- en meestoken biomassa in centrales;Elektriciteit;1993;0.0;0.0;0.0;0.0;0.0;0.0
2716;Bij- en meestoken biomassa in centrales;Elektriciteit;1994;0.0;0.0;0.0;0.0;0.0;0.0
2717;Bij- en meestoken biomassa in centrales;Elektriciteit;1995;15.0;0.0;32.0;0.0;3.0;0.0
2718;Bij- en meestoken biomassa in centrales;Elektriciteit;1996;151.0;0.01;369.0;0.01;35.0;0.02
2719;Bij- en meestoken biomassa in centrales;Elektriciteit;1997;144.0;0.01;350.0;0.01;33.0;0.02
2720;Bij- en meestoken biomassa in centrales;Elektriciteit;1998;363.0;0.02;869.0;0.03;82.0;0.05
2721;Bij- en meestoken biomassa in centrales;Elektriciteit;1999;593.0;0.03;1386.0;0.05;131.0;0.08
2722;Bij- en meestoken biomassa in centrales;Elektriciteit;2000;748.0;0.03;1738.0;0.06;165.0;0.1
2723;Bij- en meestoken biomassa in centrales;Elektriciteit;2001;2128.0;0.1;5338.0;0.17;506.0;0.29
2724;Bij- en meestoken biomassa in centrales;Elektriciteit;2002;4084.0;0.19;9616.0;0.31;883.0;0.5
2725;Bij- en meestoken biomassa in centrales;Elektriciteit;2003;2861.0;0.13;7031.0;0.22;666.0;0.37
2726;Bij- en meestoken biomassa in centrales;Elektriciteit;2004;5791.0;0.26;13747.0;0.42;1170.0;0.65
2727;Bij- en meestoken biomassa in centrales;Elektriciteit;2005;12416.0;0.56;29714.0;0.9;2331.0;1.33
2728;Bij- en meestoken biomassa in centrales;Elektriciteit;2006;11678.0;0.54;28765.0;0.89;2176.0;1.26
2729;Bij- en meestoken biomassa in centrales;Elektriciteit;2007;6538.0;0.29;14754.0;0.44;1374.0;0.8
2730;Bij- en meestoken biomassa in centrales;Elektriciteit;2008;8094.0;0.36;18772.0;0.57;1661.0;0.95
2731;Bij- en meestoken biomassa in centrales;Elektriciteit;2009;9414.0;0.44;21684.0;0.67;2054.0;1.21
2732;Bij- en meestoken biomassa in centrales;Elektriciteit;2010;11653.0;0.51;27005.0;0.78;2557.0;1.41
2733;Bij- en meestoken biomassa in centrales;Elektriciteit;2011;11457.0;0.53;26700.0;0.83;2528.0;1.51
2734;Bij- en meestoken biomassa in centrales;Elektriciteit;2012;10632.0;0.49;25486.0;0.78;2414.0;1.46
2735;Bij- en meestoken biomassa in centrales;Elektriciteit;2013;6531.0;0.3;15182.0;0.47;1438.0;0.86
2736;Bij- en meestoken biomassa in centrales;Warmte;1990;0.0;0.0;0.0;0.0;0.0;0.0
2737;Bij- en meestoken biomassa in centrales;Warmte;1991;0.0;0.0;0.0;0.0;0.0;0.0
2738;Bij- en meestoken biomassa in centrales;Warmte;1992;0.0;0.0;0.0;0.0;0.0;0.0
2739;Bij- en meestoken biomassa in centrales;Warmte;1993;0.0;0.0;0.0;0.0;0.0;0.0
2740;Bij- en meestoken biomassa in centrales;Warmte;1994;0.0;0.0;0.0;0.0;0.0;0.0
2741;Bij- en meestoken biomassa in centrales;Warmte;1995;1.0;0.0;1.0;0.0;0.0;0.0
2742;Bij- en meestoken biomassa in centrales;Warmte;1996;6.0;0.0;7.0;0.0;1.0;0.0
2743;Bij- en meestoken biomassa in centrales;Warmte;1997;6.0;0.0;7.0;0.0;1.0;0.0
2744;Bij- en meestoken biomassa in centrales;Warmte;1998;31.0;0.0;37.0;0.0;3.0;0.0
2745;Bij- en meestoken biomassa in centrales;Warmte;1999;15.0;0.0;17.0;0.0;2.0;0.0
2746;Bij- en meestoken biomassa in centrales;Warmte;2000;15.0;0.0;17.0;0.0;2.0;0.0
2747;Bij- en meestoken biomassa in centrales;Warmte;2001;58.0;0.0;70.0;0.0;7.0;0.0
2748;Bij- en meestoken biomassa in centrales;Warmte;2002;222.0;0.01;250.0;0.01;23.0;0.01
2749;Bij- en meestoken biomassa in centrales;Warmte;2003;81.0;0.0;96.0;0.0;9.0;0.01
2750;Bij- en meestoken biomassa in centrales;Warmte;2004;325.0;0.01;375.0;0.01;32.0;0.02
2751;Bij- en meestoken biomassa in centrales;Warmte;2005;693.0;0.03;808.0;0.02;63.0;0.04
2752;Bij- en meestoken biomassa in centrales;Warmte;2006;552.0;0.03;679.0;0.02;51.0;0.03
2753;Bij- en meestoken biomassa in centrales;Warmte;2007;821.0;0.04;948.0;0.03;88.0;0.05
2754;Bij- en meestoken biomassa in centrales;Warmte;2008;789.0;0.03;920.0;0.03;81.0;0.05
2755;Bij- en meestoken biomassa in centrales;Warmte;2009;939.0;0.04;1104.0;0.03;105.0;0.06
2756;Bij- en meestoken biomassa in centrales;Warmte;2010;1267.0;0.05;1541.0;0.04;146.0;0.08
2757;Bij- en meestoken biomassa in centrales;Warmte;2011;920.0;0.04;1156.0;0.04;109.0;0.07
2758;Bij- en meestoken biomassa in centrales;Warmte;2012;658.0;0.03;809.0;0.02;77.0;0.05
2759;Bij- en meestoken biomassa in centrales;Warmte;2013;417.0;0.02;509.0;0.02;48.0;0.03
2760;Bij- en meestoken biomassa in centrales;Vervoer;1990;;;;;;
2761;Bij- en meestoken biomassa in centrales;Vervoer;1991;;;;;;
2762;Bij- en meestoken biomassa in centrales;Vervoer;1992;;;;;;
2763;Bij- en meestoken biomassa in centrales;Vervoer;1993;;;;;;
2764;Bij- en meestoken biomassa in centrales;Vervoer;1994;;;;;;
2765;Bij- en meestoken biomassa in centrales;Vervoer;1995;;;;;;
2766;Bij- en meestoken biomassa in centrales;Vervoer;1996;;;;;;
2767;Bij- en meestoken biomassa in centrales;Vervoer;1997;;;;;;
2768;Bij- en meestoken biomassa in centrales;Vervoer;1998;;;;;;
2769;Bij- en meestoken biomassa in centrales;Vervoer;1999;;;;;;
2770;Bij- en meestoken biomassa in centrales;Vervoer;2000;;;;;;
2771;Bij- en meestoken biomassa in centrales;Vervoer;2001;;;;;;
2772;Bij- en meestoken biomassa in centrales;Vervoer;2002;;;;;;
2773;Bij- en meestoken biomassa in centrales;Vervoer;2003;;;;;;
2774;Bij- en meestoken biomassa in centrales;Vervoer;2004;;;;;;
2775;Bij- en meestoken biomassa in centrales;Vervoer;2005;;;;;;
2776;Bij- en meestoken biomassa in centrales;Vervoer;2006;;;;;;
2777;Bij- en meestoken biomassa in centrales;Vervoer;2007;;;;;;
2778;Bij- en meestoken biomassa in centrales;Vervoer;2008;;;;;;
2779;Bij- en meestoken biomassa in centrales;Vervoer;2009;;;;;;
2780;Bij- en meestoken biomassa in centrales;Vervoer;2010;;;;;;
2781;Bij- en meestoken biomassa in centrales;Vervoer;2011;;;;;;
2782;Bij- en meestoken biomassa in centrales;Vervoer;2012;;;;;;
2783;Bij- en meestoken biomassa in centrales;Vervoer;2013;;;;;;
2784;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1990;1682.0;0.09;1308.0;0.05;74.0;0.05
2785;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1991;1682.0;0.09;1308.0;0.05;74.0;0.05
2786;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1992;1787.0;0.09;1390.0;0.05;79.0;0.05
2787;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1993;1893.0;0.1;1472.0;0.05;84.0;0.05
2788;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1994;1998.0;0.1;1554.0;0.05;88.0;0.05
2789;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1995;2103.0;0.1;1636.0;0.06;93.0;0.05
2790;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1996;2209.0;0.1;1718.0;0.06;98.0;0.05
2791;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1997;2314.0;0.11;1800.0;0.06;102.0;0.06
2792;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1998;2255.0;0.11;1802.0;0.06;102.0;0.06
2793;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;1999;2203.0;0.11;1804.0;0.06;102.0;0.06
2794;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2000;2150.0;0.1;1806.0;0.06;103.0;0.06
2795;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2001;2102.0;0.1;1808.0;0.06;103.0;0.06
2796;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2002;2054.0;0.09;1809.0;0.06;103.0;0.06
2797;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2003;2010.0;0.09;1811.0;0.06;103.0;0.06
2798;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2004;1966.0;0.09;1813.0;0.05;103.0;0.06
2799;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2005;2068.0;0.09;1914.0;0.06;109.0;0.06
2800;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2006;2306.0;0.11;2145.0;0.07;122.0;0.07
2801;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2007;2552.0;0.11;2382.0;0.07;135.0;0.08
2802;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2008;2686.0;0.12;2516.0;0.08;143.0;0.08
2803;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2009;2792.0;0.13;2627.0;0.08;149.0;0.09
2804;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2010;2766.0;0.12;2613.0;0.08;148.0;0.08
2805;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2011;2778.0;0.13;2624.0;0.08;148.0;0.09
2806;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2012;2912.0;0.13;2750.0;0.08;155.0;0.09
2807;Houtketels voor warmte bij bedrijven;Totaal energietoepassingen;2013;3074.0;0.14;2903.0;0.09;164.0;0.1
2808;Houtketels voor warmte bij bedrijven;Elektriciteit;1990;;;;;;
2809;Houtketels voor warmte bij bedrijven;Elektriciteit;1991;;;;;;
2810;Houtketels voor warmte bij bedrijven;Elektriciteit;1992;;;;;;
2811;Houtketels voor warmte bij bedrijven;Elektriciteit;1993;;;;;;
2812;Houtketels voor warmte bij bedrijven;Elektriciteit;1994;;;;;;
2813;Houtketels voor warmte bij bedrijven;Elektriciteit;1995;;;;;;
2814;Houtketels voor warmte bij bedrijven;Elektriciteit;1996;;;;;;
2815;Houtketels voor warmte bij bedrijven;Elektriciteit;1997;;;;;;
2816;Houtketels voor warmte bij bedrijven;Elektriciteit;1998;;;;;;
2817;Houtketels voor warmte bij bedrijven;Elektriciteit;1999;;;;;;
2818;Houtketels voor warmte bij bedrijven;Elektriciteit;2000;;;;;;
2819;Houtketels voor warmte bij bedrijven;Elektriciteit;2001;;;;;;
2820;Houtketels voor warmte bij bedrijven;Elektriciteit;2002;;;;;;
2821;Houtketels voor warmte bij bedrijven;Elektriciteit;2003;;;;;;
2822;Houtketels voor warmte bij bedrijven;Elektriciteit;2004;;;;;;
2823;Houtketels voor warmte bij bedrijven;Elektriciteit;2005;;;;;;
2824;Houtketels voor warmte bij bedrijven;Elektriciteit;2006;;;;;;
2825;Houtketels voor warmte bij bedrijven;Elektriciteit;2007;;;;;;
2826;Houtketels voor warmte bij bedrijven;Elektriciteit;2008;;;;;;
2827;Houtketels voor warmte bij bedrijven;Elektriciteit;2009;;;;;;
2828;Houtketels voor warmte bij bedrijven;Elektriciteit;2010;;;;;;
2829;Houtketels voor warmte bij bedrijven;Elektriciteit;2011;;;;;;
2830;Houtketels voor warmte bij bedrijven;Elektriciteit;2012;;;;;;
2831;Houtketels voor warmte bij bedrijven;Elektriciteit;2013;;;;;;
2832;Houtketels voor warmte bij bedrijven;Warmte;1990;1682.0;0.09;1308.0;0.05;74.0;0.05
2833;Houtketels voor warmte bij bedrijven;Warmte;1991;1682.0;0.09;1308.0;0.05;74.0;0.05
2834;Houtketels voor warmte bij bedrijven;Warmte;1992;1787.0;0.09;1390.0;0.05;79.0;0.05
2835;Houtketels voor warmte bij bedrijven;Warmte;1993;1893.0;0.1;1472.0;0.05;84.0;0.05
2836;Houtketels voor warmte bij bedrijven;Warmte;1994;1998.0;0.1;1554.0;0.05;88.0;0.05
2837;Houtketels voor warmte bij bedrijven;Warmte;1995;2103.0;0.1;1636.0;0.06;93.0;0.05
2838;Houtketels voor warmte bij bedrijven;Warmte;1996;2209.0;0.1;1718.0;0.06;98.0;0.05
2839;Houtketels voor warmte bij bedrijven;Warmte;1997;2314.0;0.11;1800.0;0.06;102.0;0.06
2840;Houtketels voor warmte bij bedrijven;Warmte;1998;2255.0;0.11;1802.0;0.06;102.0;0.06
2841;Houtketels voor warmte bij bedrijven;Warmte;1999;2203.0;0.11;1804.0;0.06;102.0;0.06
2842;Houtketels voor warmte bij bedrijven;Warmte;2000;2150.0;0.1;1806.0;0.06;103.0;0.06
2843;Houtketels voor warmte bij bedrijven;Warmte;2001;2102.0;0.1;1808.0;0.06;103.0;0.06
2844;Houtketels voor warmte bij bedrijven;Warmte;2002;2054.0;0.09;1809.0;0.06;103.0;0.06
2845;Houtketels voor warmte bij bedrijven;Warmte;2003;2010.0;0.09;1811.0;0.06;103.0;0.06
2846;Houtketels voor warmte bij bedrijven;Warmte;2004;1966.0;0.09;1813.0;0.05;103.0;0.06
2847;Houtketels voor warmte bij bedrijven;Warmte;2005;2068.0;0.09;1914.0;0.06;109.0;0.06
2848;Houtketels voor warmte bij bedrijven;Warmte;2006;2306.0;0.11;2145.0;0.07;122.0;0.07
2849;Houtketels voor warmte bij bedrijven;Warmte;2007;2552.0;0.11;2382.0;0.07;135.0;0.08
2850;Houtketels voor warmte bij bedrijven;Warmte;2008;2686.0;0.12;2516.0;0.08;143.0;0.08
2851;Houtketels voor warmte bij bedrijven;Warmte;2009;2792.0;0.13;2627.0;0.08;149.0;0.09
2852;Houtketels voor warmte bij bedrijven;Warmte;2010;2766.0;0.12;2613.0;0.08;148.0;0.08
2853;Houtketels voor warmte bij bedrijven;Warmte;2011;2778.0;0.13;2624.0;0.08;148.0;0.09
2854;Houtketels voor warmte bij bedrijven;Warmte;2012;2912.0;0.13;2750.0;0.08;155.0;0.09
2855;Houtketels voor warmte bij bedrijven;Warmte;2013;3074.0;0.14;2903.0;0.09;164.0;0.1
2856;Houtketels voor warmte bij bedrijven;Vervoer;1990;;;;;;
2857;Houtketels voor warmte bij bedrijven;Vervoer;1991;;;;;;
2858;Houtketels voor warmte bij bedrijven;Vervoer;1992;;;;;;
2859;Houtketels voor warmte bij bedrijven;Vervoer;1993;;;;;;
2860;Houtketels voor warmte bij bedrijven;Vervoer;1994;;;;;;
2861;Houtketels voor warmte bij bedrijven;Vervoer;1995;;;;;;
2862;Houtketels voor warmte bij bedrijven;Vervoer;1996;;;;;;
2863;Houtketels voor warmte bij bedrijven;Vervoer;1997;;;;;;
2864;Houtketels voor warmte bij bedrijven;Vervoer;1998;;;;;;
2865;Houtketels voor warmte bij bedrijven;Vervoer;1999;;;;;;
2866;Houtketels voor warmte bij bedrijven;Vervoer;2000;;;;;;
2867;Houtketels voor warmte bij bedrijven;Vervoer;2001;;;;;;
2868;Houtketels voor warmte bij bedrijven;Vervoer;2002;;;;;;
2869;Houtketels voor warmte bij bedrijven;Vervoer;2003;;;;;;
2870;Houtketels voor warmte bij bedrijven;Vervoer;2004;;;;;;
2871;Houtketels voor warmte bij bedrijven;Vervoer;2005;;;;;;
2872;Houtketels voor warmte bij bedrijven;Vervoer;2006;;;;;;
2873;Houtketels voor warmte bij bedrijven;Vervoer;2007;;;;;;
2874;Houtketels voor warmte bij bedrijven;Vervoer;2008;;;;;;
2875;Houtketels voor warmte bij bedrijven;Vervoer;2009;;;;;;
2876;Houtketels voor warmte bij bedrijven;Vervoer;2010;;;;;;
2877;Houtketels voor warmte bij bedrijven;Vervoer;2011;;;;;;
2878;Houtketels voor warmte bij bedrijven;Vervoer;2012;;;;;;
2879;Houtketels voor warmte bij bedrijven;Vervoer;2013;;;;;;
2880;Totaal houtkachels huishoudens;Totaal energietoepassingen;1990;12167.0;0.67;4643.0;0.17;264.0;0.17
2881;Totaal houtkachels huishoudens;Totaal energietoepassingen;1991;12272.0;0.63;4735.0;0.17;269.0;0.16
2882;Totaal houtkachels huishoudens;Totaal energietoepassingen;1992;12387.0;0.65;4834.0;0.17;275.0;0.17
2883;Totaal houtkachels huishoudens;Totaal energietoepassingen;1993;11659.0;0.59;4540.0;0.16;258.0;0.15
2884;Totaal houtkachels huishoudens;Totaal energietoepassingen;1994;11773.0;0.6;4643.0;0.16;264.0;0.16
2885;Totaal houtkachels huishoudens;Totaal energietoepassingen;1995;11891.0;0.58;4751.0;0.16;270.0;0.16
2886;Totaal houtkachels huishoudens;Totaal energietoepassingen;1996;10054.0;0.46;4037.0;0.13;229.0;0.13
2887;Totaal houtkachels huishoudens;Totaal energietoepassingen;1997;10303.0;0.49;4343.0;0.15;247.0;0.14
2888;Totaal houtkachels huishoudens;Totaal energietoepassingen;1998;10557.0;0.5;4656.0;0.15;264.0;0.15
2889;Totaal houtkachels huishoudens;Totaal energietoepassingen;1999;9295.0;0.45;4159.0;0.14;236.0;0.14
2890;Totaal houtkachels huishoudens;Totaal energietoepassingen;2000;9508.0;0.44;4429.0;0.15;252.0;0.15
2891;Totaal houtkachels huishoudens;Totaal energietoepassingen;2001;9646.0;0.44;4636.0;0.15;263.0;0.15
2892;Totaal houtkachels huishoudens;Totaal energietoepassingen;2002;9787.0;0.45;4845.0;0.15;275.0;0.16
2893;Totaal houtkachels huishoudens;Totaal energietoepassingen;2003;9929.0;0.45;5056.0;0.16;287.0;0.16
2894;Totaal houtkachels huishoudens;Totaal energietoepassingen;2004;10536.0;0.47;5521.0;0.17;314.0;0.17
2895;Totaal houtkachels huishoudens;Totaal energietoepassingen;2005;11103.0;0.5;6025.0;0.18;342.0;0.19
2896;Totaal houtkachels huishoudens;Totaal energietoepassingen;2006;11561.0;0.53;6452.0;0.2;366.0;0.21
2897;Totaal houtkachels huishoudens;Totaal energietoepassingen;2007;12056.0;0.54;6905.0;0.21;392.0;0.23
2898;Totaal houtkachels huishoudens;Totaal energietoepassingen;2008;12174.0;0.53;7096.0;0.21;402.0;0.23
2899;Totaal houtkachels huishoudens;Totaal energietoepassingen;2009;12232.0;0.57;7211.0;0.22;408.0;0.24
2900;Totaal houtkachels huishoudens;Totaal energietoepassingen;2010;12347.0;0.54;7395.0;0.21;419.0;0.23
2901;Totaal houtkachels huishoudens;Totaal energietoepassingen;2011;12503.0;0.58;7644.0;0.24;432.0;0.26
2902;Totaal houtkachels huishoudens;Totaal energietoepassingen;2012;12663.0;0.58;7889.0;0.24;446.0;0.27
2903;Totaal houtkachels huishoudens;Totaal energietoepassingen;2013;12823.0;0.59;8136.0;0.25;460.0;0.28
2904;Totaal houtkachels huishoudens;Elektriciteit;1990;;;;;;
2905;Totaal houtkachels huishoudens;Elektriciteit;1991;;;;;;
2906;Totaal houtkachels huishoudens;Elektriciteit;1992;;;;;;
2907;Totaal houtkachels huishoudens;Elektriciteit;1993;;;;;;
2908;Totaal houtkachels huishoudens;Elektriciteit;1994;;;;;;
2909;Totaal houtkachels huishoudens;Elektriciteit;1995;;;;;;
2910;Totaal houtkachels huishoudens;Elektriciteit;1996;;;;;;
2911;Totaal houtkachels huishoudens;Elektriciteit;1997;;;;;;
2912;Totaal houtkachels huishoudens;Elektriciteit;1998;;;;;;
2913;Totaal houtkachels huishoudens;Elektriciteit;1999;;;;;;
2914;Totaal houtkachels huishoudens;Elektriciteit;2000;;;;;;
2915;Totaal houtkachels huishoudens;Elektriciteit;2001;;;;;;
2916;Totaal houtkachels huishoudens;Elektriciteit;2002;;;;;;
2917;Totaal houtkachels huishoudens;Elektriciteit;2003;;;;;;
2918;Totaal houtkachels huishoudens;Elektriciteit;2004;;;;;;
2919;Totaal houtkachels huishoudens;Elektriciteit;2005;;;;;;
2920;Totaal houtkachels huishoudens;Elektriciteit;2006;;;;;;
2921;Totaal houtkachels huishoudens;Elektriciteit;2007;;;;;;
2922;Totaal houtkachels huishoudens;Elektriciteit;2008;;;;;;
2923;Totaal houtkachels huishoudens;Elektriciteit;2009;;;;;;
2924;Totaal houtkachels huishoudens;Elektriciteit;2010;;;;;;
2925;Totaal houtkachels huishoudens;Elektriciteit;2011;;;;;;
2926;Totaal houtkachels huishoudens;Elektriciteit;2012;;;;;;
2927;Totaal houtkachels huishoudens;Elektriciteit;2013;;;;;;
2928;Totaal houtkachels huishoudens;Warmte;1990;12167.0;0.67;4643.0;0.17;264.0;0.17
2929;Totaal houtkachels huishoudens;Warmte;1991;12272.0;0.63;4735.0;0.17;269.0;0.16
2930;Totaal houtkachels huishoudens;Warmte;1992;12387.0;0.65;4834.0;0.17;275.0;0.17
2931;Totaal houtkachels huishoudens;Warmte;1993;11659.0;0.59;4540.0;0.16;258.0;0.15
2932;Totaal houtkachels huishoudens;Warmte;1994;11773.0;0.6;4643.0;0.16;264.0;0.16
2933;Totaal houtkachels huishoudens;Warmte;1995;11891.0;0.58;4751.0;0.16;270.0;0.16
2934;Totaal houtkachels huishoudens;Warmte;1996;10054.0;0.46;4037.0;0.13;229.0;0.13
2935;Totaal houtkachels huishoudens;Warmte;1997;10303.0;0.49;4343.0;0.15;247.0;0.14
2936;Totaal houtkachels huishoudens;Warmte;1998;10557.0;0.5;4656.0;0.15;264.0;0.15
2937;Totaal houtkachels huishoudens;Warmte;1999;9295.0;0.45;4159.0;0.14;236.0;0.14
2938;Totaal houtkachels huishoudens;Warmte;2000;9508.0;0.44;4429.0;0.15;252.0;0.15
2939;Totaal houtkachels huishoudens;Warmte;2001;9646.0;0.44;4636.0;0.15;263.0;0.15
2940;Totaal houtkachels huishoudens;Warmte;2002;9787.0;0.45;4845.0;0.15;275.0;0.16
2941;Totaal houtkachels huishoudens;Warmte;2003;9929.0;0.45;5056.0;0.16;287.0;0.16
2942;Totaal houtkachels huishoudens;Warmte;2004;10536.0;0.47;5521.0;0.17;314.0;0.17
2943;Totaal houtkachels huishoudens;Warmte;2005;11103.0;0.5;6025.0;0.18;342.0;0.19
2944;Totaal houtkachels huishoudens;Warmte;2006;11561.0;0.53;6452.0;0.2;366.0;0.21
2945;Totaal houtkachels huishoudens;Warmte;2007;12056.0;0.54;6905.0;0.21;392.0;0.23
2946;Totaal houtkachels huishoudens;Warmte;2008;12174.0;0.53;7096.0;0.21;402.0;0.23
2947;Totaal houtkachels huishoudens;Warmte;2009;12232.0;0.57;7211.0;0.22;408.0;0.24
2948;Totaal houtkachels huishoudens;Warmte;2010;12347.0;0.54;7395.0;0.21;419.0;0.23
2949;Totaal houtkachels huishoudens;Warmte;2011;12503.0;0.58;7644.0;0.24;432.0;0.26
2950;Totaal houtkachels huishoudens;Warmte;2012;12663.0;0.58;7889.0;0.24;446.0;0.27
2951;Totaal houtkachels huishoudens;Warmte;2013;12823.0;0.59;8136.0;0.25;460.0;0.28
2952;Totaal houtkachels huishoudens;Vervoer;1990;;;;;;
2953;Totaal houtkachels huishoudens;Vervoer;1991;;;;;;
2954;Totaal houtkachels huishoudens;Vervoer;1992;;;;;;
2955;Totaal houtkachels huishoudens;Vervoer;1993;;;;;;
2956;Totaal houtkachels huishoudens;Vervoer;1994;;;;;;
2957;Totaal houtkachels huishoudens;Vervoer;1995;;;;;;
2958;Totaal houtkachels huishoudens;Vervoer;1996;;;;;;
2959;Totaal houtkachels huishoudens;Vervoer;1997;;;;;;
2960;Totaal houtkachels huishoudens;Vervoer;1998;;;;;;
2961;Totaal houtkachels huishoudens;Vervoer;1999;;;;;;
2962;Totaal houtkachels huishoudens;Vervoer;2000;;;;;;
2963;Totaal houtkachels huishoudens;Vervoer;2001;;;;;;
2964;Totaal houtkachels huishoudens;Vervoer;2002;;;;;;
2965;Totaal houtkachels huishoudens;Vervoer;2003;;;;;;
2966;Totaal houtkachels huishoudens;Vervoer;2004;;;;;;
2967;Totaal houtkachels huishoudens;Vervoer;2005;;;;;;
2968;Totaal houtkachels huishoudens;Vervoer;2006;;;;;;
2969;Totaal houtkachels huishoudens;Vervoer;2007;;;;;;
2970;Totaal houtkachels huishoudens;Vervoer;2008;;;;;;
2971;Totaal houtkachels huishoudens;Vervoer;2009;;;;;;
2972;Totaal houtkachels huishoudens;Vervoer;2010;;;;;;
2973;Totaal houtkachels huishoudens;Vervoer;2011;;;;;;
2974;Totaal houtkachels huishoudens;Vervoer;2012;;;;;;
2975;Totaal houtkachels huishoudens;Vervoer;2013;;;;;;
2976;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1990;4361.0;0.24;459.0;0.02;26.0;0.02
2977;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1991;4282.0;0.22;451.0;0.02;26.0;0.02
2978;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1992;4196.0;0.22;442.0;0.02;25.0;0.02
2979;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1993;3972.0;0.2;418.0;0.01;24.0;0.01
2980;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1994;3877.0;0.2;408.0;0.01;23.0;0.01
2981;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1995;3776.0;0.19;397.0;0.01;23.0;0.01
2982;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1996;3447.0;0.16;363.0;0.01;21.0;0.01
2983;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1997;3366.0;0.16;354.0;0.01;20.0;0.01
2984;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1998;3281.0;0.15;345.0;0.01;20.0;0.01
2985;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;1999;2965.0;0.14;312.0;0.01;18.0;0.01
2986;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;2000;2881.0;0.13;303.0;0.01;17.0;0.01
2987;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;2001;2814.0;0.13;296.0;0.01;17.0;0.01
2988;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;2002;2745.0;0.13;289.0;0.01;16.0;0.01
2989;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;2003;2675.0;0.12;282.0;0.01;16.0;0.01
2990;Houtkachels huishoudens, openhaarden;Totaal energietoepassingen;2004;2706.0;0.12;285.0;0.01;16.0;0.01
