ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
2079;Aanvoer;Droge bulk;2016 4e kwartaal;7791;1050;
2080;Aanvoer;Droge bulk;2016;31405;4385;
2081;Aanvoer;Droge bulk;2017 januari;2020;283;
2082;Aanvoer;Droge bulk;2017 februari;2370;342;
2083;Aanvoer;Droge bulk;2017 maart;3096;428;
2084;Aanvoer;Droge bulk;2017 1e kwartaal;7486;1052;
2085;Aanvoer;Droge bulk;2017 april;2482;349;
2086;Aanvoer;Droge bulk;2017 mei;2910;400;
2087;Aanvoer;Droge bulk;2017 juni;3005;425;
2088;Aanvoer;Droge bulk;2017 2e kwartaal;8397;1174;
2089;Aanvoer;Droge bulk;2017 juli;2756;391;
2090;Aanvoer;Droge bulk;2017 augustus;2437;352;
2091;Aanvoer;Droge bulk;2017 september;2651;389;
2092;Aanvoer;Droge bulk;2017 3e kwartaal;7844;1132;
2093;Aanvoer;Droge bulk;2017 oktober;3006;424;
2094;Aanvoer;Droge bulk;2017 november;3078;436;
2095;Aanvoer;Droge bulk;2017 december;2425;335;
2096;Aanvoer;Droge bulk;2017 4e kwartaal;8509;1195;
2097;Aanvoer;Droge bulk;2017;32236;4554;
2098;Aanvoer;Droge bulk;2018 januari;2458;351;
2099;Aanvoer;Droge bulk;2018 februari;2890;395;
2100;Aanvoer;Droge bulk;2018 maart;3167;434;
2101;Aanvoer;Droge bulk;2018 1e kwartaal;8515;1180;
2102;Aanvoer;Droge bulk;2018 april;3072;430;
2103;Aanvoer;Droge bulk;2018 mei;3261;460;
2104;Aanvoer;Droge bulk;2018 juni;3125;442;
2105;Aanvoer;Droge bulk;2018 2e kwartaal;9458;1332;
2106;Aanvoer;Droge bulk;2018 juli;2912;404;
2107;Aanvoer;Droge bulk;2018 augustus;2079;283;
2108;Aanvoer;Droge bulk;2018 september;2351;328;
2109;Aanvoer;Droge bulk;2018 3e kwartaal;7342;1015;
2110;Aanvoer;Droge bulk;2018 oktober;2316;322;
2111;Aanvoer;Droge bulk;2018 november;2219;307;
2112;Aanvoer;Droge bulk;2018 december;2183;296;
2113;Aanvoer;Droge bulk;2018 4e kwartaal;6718;925;
2114;Aanvoer;Droge bulk;2018;32033;4452;
2115;Aanvoer;Droge bulk;2019 januari;2707;372;
2116;Aanvoer;Droge bulk;2019 februari;2738;392;
2117;Aanvoer;Droge bulk;2019 maart;2814;420;
2118;Aanvoer;Droge bulk;2019 1e kwartaal;8259;1184;
2119;Aanvoer;Droge bulk;2019 april;2984;442;
2120;Aanvoer;Droge bulk;2019 mei;3108;454;
2121;Aanvoer;Droge bulk;2019 juni;2799;397;
2122;Aanvoer;Droge bulk;2019 2e kwartaal;8891;1292;
2123;Aanvoer;Droge bulk;2019 juli;3026;425;
2124;Aanvoer;Droge bulk;2019 augustus;2433;335;
2125;Aanvoer;Droge bulk;2019 september;2586;355;
2126;Aanvoer;Droge bulk;2019 3e kwartaal;8044;1115;
2127;Aanvoer;Droge bulk;2019 oktober;2924;388;
2128;Aanvoer;Droge bulk;2019 november;2823;386;
2129;Aanvoer;Droge bulk;2019 december;2366;323;
2130;Aanvoer;Droge bulk;2019 4e kwartaal;8113;1097;
2131;Aanvoer;Droge bulk;2019;33307;4687;
2132;Aanvoer;Droge bulk;2020 januari;2322;317;
2133;Aanvoer;Droge bulk;2020 februari;2668;356;
2134;Aanvoer;Droge bulk;2020 maart;3072;411;
2135;Aanvoer;Droge bulk;2020 1e kwartaal;8062;1085;
2136;Aanvoer;Droge bulk;2020 april;2602;355;
2137;Aanvoer;Droge bulk;2020 mei;2654;359;
2138;Aanvoer;Droge bulk;2020 juni;2847;397;
2139;Aanvoer;Droge bulk;2020 2e kwartaal;8102;1111;
2140;Aanvoer;Droge bulk;2020 juli;2768;376;
2141;Aanvoer;Droge bulk;2020 augustus;2071;303;
2142;Aanvoer;Droge bulk;2020 september;2548;362;
2143;Aanvoer;Droge bulk;2020 3e kwartaal;7387;1041;
2144;Aanvoer;Droge bulk;2020 oktober;2887;395;
2145;Aanvoer;Droge bulk;2020 november;2803;390;
2146;Aanvoer;Droge bulk;2020 december;2079;287;
2147;Aanvoer;Droge bulk;2020 4e kwartaal;7769;1072;
2148;Aanvoer;Droge bulk;2020;31321;4309;
2149;Aanvoer;Droge bulk;2021 januari;2562;356;
2150;Aanvoer;Droge bulk;2021 februari;2151;293;
2151;Aanvoer;Droge bulk;2021 maart;3281;447;
2152;Aanvoer;Droge bulk;2021 1e kwartaal;7994;1096;
2153;Aanvoer;Droge bulk;2021 april;2684;362;
2154;Aanvoer;Droge bulk;2021 mei;2805;388;
2155;Aanvoer;Droge bulk;2021 juni;3078;421;
2156;Aanvoer;Droge bulk;2021 2e kwartaal;8567;1172;
2157;Aanvoer;Droge bulk;2021 juli;2504;348;
2158;Aanvoer;Droge bulk;2021 augustus;2296;316;
2159;Aanvoer;Droge bulk;2021 september;2642;374;
2160;Aanvoer;Droge bulk;2021 3e kwartaal;7442;1038;
2161;Aanvoer;Droge bulk;2021 oktober;2516;358;
2162;Aanvoer;Droge bulk;2021 november;2586;360;
2163;Aanvoer;Droge bulk;2021 december;2342;324;
2164;Aanvoer;Droge bulk;2021 4e kwartaal;7444;1043;
2165;Aanvoer;Droge bulk;2021;31447;4348;
2166;Aanvoer;Droge bulk;2022 januari;2444;330;
2167;Aanvoer;Droge bulk;2022 februari;2556;356;
2168;Aanvoer;Droge bulk;2022 maart;2736;387;
2169;Aanvoer;Droge bulk;2022 1e kwartaal;7735;1073;
2170;Aanvoer;Droge bulk;2022 april;2472;343;
2171;Aanvoer;Droge bulk;2022 mei;2527;347;
2172;Aanvoer;Droge bulk;2022 juni;2575;362;
2173;Aanvoer;Droge bulk;2022 2e kwartaal;7574;1052;
2174;Aanvoer;Droge bulk;2022 juli;2242;305;
2175;Aanvoer;Droge bulk;2022 augustus;1742;243;
2176;Aanvoer;Droge bulk;2022 september;2158;310;
2177;Aanvoer;Droge bulk;2022 3e kwartaal;6142;858;
2178;Aanvoer;Droge bulk;2022 oktober;2658;375;
2179;Aanvoer;Droge bulk;2022 november;2428;342;
2180;Aanvoer;Natte bulk;2010 januari;1737;228;
2181;Aanvoer;Natte bulk;2010 februari;1687;219;
2182;Aanvoer;Natte bulk;2010 maart;1720;227;
2183;Aanvoer;Natte bulk;2010 1e kwartaal;5144;674;
2184;Aanvoer;Natte bulk;2010 april;1485;196;
2185;Aanvoer;Natte bulk;2010 mei;1642;218;
2186;Aanvoer;Natte bulk;2010 juni;1501;204;
2187;Aanvoer;Natte bulk;2010 2e kwartaal;4628;618;
2188;Aanvoer;Natte bulk;2010 juli;1461;193;
2189;Aanvoer;Natte bulk;2010 augustus;1773;231;
2190;Aanvoer;Natte bulk;2010 september;1605;211;
2191;Aanvoer;Natte bulk;2010 3e kwartaal;4839;635;
2192;Aanvoer;Natte bulk;2010 oktober;1498;196;
2193;Aanvoer;Natte bulk;2010 november;1287;164;
2194;Aanvoer;Natte bulk;2010 december;2012;267;
2195;Aanvoer;Natte bulk;2010 4e kwartaal;4797;627;
2196;Aanvoer;Natte bulk;2010;19408;2554;
2197;Aanvoer;Natte bulk;2011 januari;2079;271;
2198;Aanvoer;Natte bulk;2011 februari;2095;274;
2199;Aanvoer;Natte bulk;2011 maart;1741;229;
2200;Aanvoer;Natte bulk;2011 1e kwartaal;5915;774;
2201;Aanvoer;Natte bulk;2011 april;1504;194;
2202;Aanvoer;Natte bulk;2011 mei;1619;209;
2203;Aanvoer;Natte bulk;2011 juni;1785;235;
2204;Aanvoer;Natte bulk;2011 2e kwartaal;4908;638;
2205;Aanvoer;Natte bulk;2011 juli;1774;234;
2206;Aanvoer;Natte bulk;2011 augustus;1890;247;
2207;Aanvoer;Natte bulk;2011 september;1823;246;
2208;Aanvoer;Natte bulk;2011 3e kwartaal;5487;727;
2209;Aanvoer;Natte bulk;2011 oktober;1629;215;
2210;Aanvoer;Natte bulk;2011 november;1473;195;
2211;Aanvoer;Natte bulk;2011 december;1730;228;
2212;Aanvoer;Natte bulk;2011 4e kwartaal;4832;638;
2213;Aanvoer;Natte bulk;2011;21142;2777;
2214;Aanvoer;Natte bulk;2012 januari;1980;256;
2215;Aanvoer;Natte bulk;2012 februari;1659;218;
2216;Aanvoer;Natte bulk;2012 maart;1957;256;
2217;Aanvoer;Natte bulk;2012 1e kwartaal;5596;730;
2218;Aanvoer;Natte bulk;2012 april;1803;234;
2219;Aanvoer;Natte bulk;2012 mei;1921;250;
2220;Aanvoer;Natte bulk;2012 juni;1864;243;
2221;Aanvoer;Natte bulk;2012 2e kwartaal;5588;727;
2222;Aanvoer;Natte bulk;2012 juli;1883;251;
2223;Aanvoer;Natte bulk;2012 augustus;2123;277;
2224;Aanvoer;Natte bulk;2012 september;2207;296;
2225;Aanvoer;Natte bulk;2012 3e kwartaal;6213;824;
2226;Aanvoer;Natte bulk;2012 oktober;1919;260;
2227;Aanvoer;Natte bulk;2012 november;1681;227;
2228;Aanvoer;Natte bulk;2012 december;2322;304;
2229;Aanvoer;Natte bulk;2012 4e kwartaal;5922;791;
2230;Aanvoer;Natte bulk;2012;23319;3072;
2231;Aanvoer;Natte bulk;2013 januari;2126;276;
2232;Aanvoer;Natte bulk;2013 februari;2092;277;
2233;Aanvoer;Natte bulk;2013 maart;2421;312;
2234;Aanvoer;Natte bulk;2013 1e kwartaal;6639;865;
2235;Aanvoer;Natte bulk;2013 april;2071;272;
2236;Aanvoer;Natte bulk;2013 mei;2296;310;
2237;Aanvoer;Natte bulk;2013 juni;2131;286;
2238;Aanvoer;Natte bulk;2013 2e kwartaal;6498;868;
2239;Aanvoer;Natte bulk;2013 juli;1971;260;
2240;Aanvoer;Natte bulk;2013 augustus;1895;251;
2241;Aanvoer;Natte bulk;2013 september;1833;239;
2242;Aanvoer;Natte bulk;2013 3e kwartaal;5699;750;
2243;Aanvoer;Natte bulk;2013 oktober;1728;227;
2244;Aanvoer;Natte bulk;2013 november;1755;235;
2245;Aanvoer;Natte bulk;2013 december;1969;259;
2246;Aanvoer;Natte bulk;2013 4e kwartaal;5452;721;
2247;Aanvoer;Natte bulk;2013;24288;3204;
2248;Aanvoer;Natte bulk;2014 januari;2046;268;
2249;Aanvoer;Natte bulk;2014 februari;1990;249;
2250;Aanvoer;Natte bulk;2014 maart;2178;279;
2251;Aanvoer;Natte bulk;2014 1e kwartaal;6214;795;
2252;Aanvoer;Natte bulk;2014 april;2032;256;
2253;Aanvoer;Natte bulk;2014 mei;2190;281;
2254;Aanvoer;Natte bulk;2014 juni;1839;232;
2255;Aanvoer;Natte bulk;2014 2e kwartaal;6061;769;
2256;Aanvoer;Natte bulk;2014 juli;2016;263;
2257;Aanvoer;Natte bulk;2014 augustus;1953;247;
2258;Aanvoer;Natte bulk;2014 september;2081;266;
2259;Aanvoer;Natte bulk;2014 3e kwartaal;6050;777;
2260;Aanvoer;Natte bulk;2014 oktober;1907;249;
2261;Aanvoer;Natte bulk;2014 november;1988;261;
2262;Aanvoer;Natte bulk;2014 december;2088;257;
2263;Aanvoer;Natte bulk;2014 4e kwartaal;5983;767;
2264;Aanvoer;Natte bulk;2014;24308;3108;
2265;Aanvoer;Natte bulk;2015 januari;2007;267;
2266;Aanvoer;Natte bulk;2015 februari;1938;250;
2267;Aanvoer;Natte bulk;2015 maart;2129;279;
2268;Aanvoer;Natte bulk;2015 1e kwartaal;6074;797;
2269;Aanvoer;Natte bulk;2015 april;1983;262;
2270;Aanvoer;Natte bulk;2015 mei;1960;251;
2271;Aanvoer;Natte bulk;2015 juni;1898;246;
2272;Aanvoer;Natte bulk;2015 2e kwartaal;5841;760;
2273;Aanvoer;Natte bulk;2015 juli;1898;249;
2274;Aanvoer;Natte bulk;2015 augustus;1839;234;
2275;Aanvoer;Natte bulk;2015 september;1869;237;
2276;Aanvoer;Natte bulk;2015 3e kwartaal;5606;720;
2277;Aanvoer;Natte bulk;2015 oktober;1866;237;
2278;Aanvoer;Natte bulk;2015 november;1899;242;
2279;Aanvoer;Natte bulk;2015 december;2070;270;
2280;Aanvoer;Natte bulk;2015 4e kwartaal;5836;748;
2281;Aanvoer;Natte bulk;2015;23357;3023;
2282;Aanvoer;Natte bulk;2016 januari;2102;273;
2283;Aanvoer;Natte bulk;2016 februari;2335;302;
2284;Aanvoer;Natte bulk;2016 maart;2190;284;
2285;Aanvoer;Natte bulk;2016 1e kwartaal;6627;859;
2286;Aanvoer;Natte bulk;2016 april;2277;292;
2287;Aanvoer;Natte bulk;2016 mei;2610;330;
2288;Aanvoer;Natte bulk;2016 juni;2213;287;
2289;Aanvoer;Natte bulk;2016 2e kwartaal;7099;909;
2290;Aanvoer;Natte bulk;2016 juli;2237;298;
2291;Aanvoer;Natte bulk;2016 augustus;1931;248;
2292;Aanvoer;Natte bulk;2016 september;1943;247;
2293;Aanvoer;Natte bulk;2016 3e kwartaal;6111;793;
2294;Aanvoer;Natte bulk;2016 oktober;2090;271;
2295;Aanvoer;Natte bulk;2016 november;1948;249;
2296;Aanvoer;Natte bulk;2016 december;1971;255;
2297;Aanvoer;Natte bulk;2016 4e kwartaal;6009;775;
2298;Aanvoer;Natte bulk;2016;25847;3337;
2299;Aanvoer;Natte bulk;2017 januari;2059;260;
2300;Aanvoer;Natte bulk;2017 februari;1971;248;
2301;Aanvoer;Natte bulk;2017 maart;2333;301;
2302;Aanvoer;Natte bulk;2017 1e kwartaal;6364;809;
2303;Aanvoer;Natte bulk;2017 april;2246;280;
2304;Aanvoer;Natte bulk;2017 mei;2300;289;
2305;Aanvoer;Natte bulk;2017 juni;2129;269;
2306;Aanvoer;Natte bulk;2017 2e kwartaal;6675;839;
2307;Aanvoer;Natte bulk;2017 juli;2173;274;
2308;Aanvoer;Natte bulk;2017 augustus;2265;284;
2309;Aanvoer;Natte bulk;2017 september;2130;271;
2310;Aanvoer;Natte bulk;2017 3e kwartaal;6568;829;
2311;Aanvoer;Natte bulk;2017 oktober;2381;298;
2312;Aanvoer;Natte bulk;2017 november;2495;324;
2313;Aanvoer;Natte bulk;2017 december;2392;305;
2314;Aanvoer;Natte bulk;2017 4e kwartaal;7267;927;
2315;Aanvoer;Natte bulk;2017;26875;3404;
2316;Aanvoer;Natte bulk;2018 januari;2304;295;
2317;Aanvoer;Natte bulk;2018 februari;2306;293;
2318;Aanvoer;Natte bulk;2018 maart;2095;270;
2319;Aanvoer;Natte bulk;2018 1e kwartaal;6705;858;
2320;Aanvoer;Natte bulk;2018 april;1909;248;
2321;Aanvoer;Natte bulk;2018 mei;2049;261;
2322;Aanvoer;Natte bulk;2018 juni;2197;287;
2323;Aanvoer;Natte bulk;2018 2e kwartaal;6156;795;
2324;Aanvoer;Natte bulk;2018 juli;2408;318;
2325;Aanvoer;Natte bulk;2018 augustus;2092;268;
2326;Aanvoer;Natte bulk;2018 september;1892;248;
2327;Aanvoer;Natte bulk;2018 3e kwartaal;6393;834;
2328;Aanvoer;Natte bulk;2018 oktober;1900;241;
2329;Aanvoer;Natte bulk;2018 november;1710;213;
2330;Aanvoer;Natte bulk;2018 december;2130;262;
2331;Aanvoer;Natte bulk;2018 4e kwartaal;5740;716;
2332;Aanvoer;Natte bulk;2018;24994;3203;
2333;Aanvoer;Natte bulk;2019 januari;2091;256;
2334;Aanvoer;Natte bulk;2019 februari;1951;240;
2335;Aanvoer;Natte bulk;2019 maart;2285;287;
2336;Aanvoer;Natte bulk;2019 1e kwartaal;6327;782;
2337;Aanvoer;Natte bulk;2019 april;1869;231;
2338;Aanvoer;Natte bulk;2019 mei;2188;269;
2339;Aanvoer;Natte bulk;2019 juni;2088;256;
2340;Aanvoer;Natte bulk;2019 2e kwartaal;6145;757;
2341;Aanvoer;Natte bulk;2019 juli;1896;231;
2342;Aanvoer;Natte bulk;2019 augustus;2162;263;
2343;Aanvoer;Natte bulk;2019 september;2258;282;
2344;Aanvoer;Natte bulk;2019 3e kwartaal;6316;777;
2345;Aanvoer;Natte bulk;2019 oktober;2364;286;
2346;Aanvoer;Natte bulk;2019 november;2059;262;
2347;Aanvoer;Natte bulk;2019 december;2369;305;
2348;Aanvoer;Natte bulk;2019 4e kwartaal;6791;853;
2349;Aanvoer;Natte bulk;2019;25578;3169;
2350;Aanvoer;Natte bulk;2020 januari;2275;285;
2351;Aanvoer;Natte bulk;2020 februari;2354;292;
2352;Aanvoer;Natte bulk;2020 maart;2312;287;
2353;Aanvoer;Natte bulk;2020 1e kwartaal;6941;864;
2354;Aanvoer;Natte bulk;2020 april;2281;279;
2355;Aanvoer;Natte bulk;2020 mei;2470;308;
2356;Aanvoer;Natte bulk;2020 juni;2335;300;
2357;Aanvoer;Natte bulk;2020 2e kwartaal;7086;887;
2358;Aanvoer;Natte bulk;2020 juli;2079;268;
2359;Aanvoer;Natte bulk;2020 augustus;2117;258;
2360;Aanvoer;Natte bulk;2020 september;2289;292;
2361;Aanvoer;Natte bulk;2020 3e kwartaal;6486;818;
2362;Aanvoer;Natte bulk;2020 oktober;2125;266;
2363;Aanvoer;Natte bulk;2020 november;2363;304;
2364;Aanvoer;Natte bulk;2020 december;2563;326;
2365;Aanvoer;Natte bulk;2020 4e kwartaal;7051;895;
2366;Aanvoer;Natte bulk;2020;27564;3464;
2367;Aanvoer;Natte bulk;2021 januari;2642;333;
2368;Aanvoer;Natte bulk;2021 februari;2339;288;
2369;Aanvoer;Natte bulk;2021 maart;2716;339;
2370;Aanvoer;Natte bulk;2021 1e kwartaal;7696;959;
2371;Aanvoer;Natte bulk;2021 april;2469;306;
2372;Aanvoer;Natte bulk;2021 mei;2562;326;
2373;Aanvoer;Natte bulk;2021 juni;2248;283;
2374;Aanvoer;Natte bulk;2021 2e kwartaal;7279;915;
2375;Aanvoer;Natte bulk;2021 juli;2457;306;
2376;Aanvoer;Natte bulk;2021 augustus;2584;318;
2377;Aanvoer;Natte bulk;2021 september;2317;291;
2378;Aanvoer;Natte bulk;2021 3e kwartaal;7358;916;
2379;Aanvoer;Natte bulk;2021 oktober;2301;285;
2380;Aanvoer;Natte bulk;2021 november;2338;282;
2381;Aanvoer;Natte bulk;2021 december;2222;288;
2382;Aanvoer;Natte bulk;2021 4e kwartaal;6862;855;
2383;Aanvoer;Natte bulk;2021;29195;3645;
2384;Aanvoer;Natte bulk;2022 januari;2565;346;
2385;Aanvoer;Natte bulk;2022 februari;2511;309;
2386;Aanvoer;Natte bulk;2022 maart;2238;284;
2387;Aanvoer;Natte bulk;2022 1e kwartaal;7314;939;
2388;Aanvoer;Natte bulk;2022 april;2024;252;
2389;Aanvoer;Natte bulk;2022 mei;2163;265;
2390;Aanvoer;Natte bulk;2022 juni;2461;310;
2391;Aanvoer;Natte bulk;2022 2e kwartaal;6648;827;
2392;Aanvoer;Natte bulk;2022 juli;2326;288;
2393;Aanvoer;Natte bulk;2022 augustus;1963;238;
2394;Aanvoer;Natte bulk;2022 september;2152;267;
2395;Aanvoer;Natte bulk;2022 3e kwartaal;6442;794;
2396;Aanvoer;Natte bulk;2022 oktober;2216;277;
2397;Aanvoer;Natte bulk;2022 november;2123;259;
2398;Aanvoer;Container;2010 januari;895;116;87.0
2399;Aanvoer;Container;2010 februari;822;106;78.0
2400;Aanvoer;Container;2010 maart;788;100;89.0
2401;Aanvoer;Container;2010 1e kwartaal;2505;322;254.0
2402;Aanvoer;Container;2010 april;731;97;76.0
2403;Aanvoer;Container;2010 mei;735;97;75.0
2404;Aanvoer;Container;2010 juni;717;93;77.0
2405;Aanvoer;Container;2010 2e kwartaal;2183;287;228.0
2406;Aanvoer;Container;2010 juli;904;113;92.0
2407;Aanvoer;Container;2010 augustus;868;107;88.0
2408;Aanvoer;Container;2010 september;889;111;87.0
2409;Aanvoer;Container;2010 3e kwartaal;2661;331;267.0
2410;Aanvoer;Container;2010 oktober;845;105;86.0
2411;Aanvoer;Container;2010 november;815;102;77.0
2412;Aanvoer;Container;2010 december;787;100;75.0
2413;Aanvoer;Container;2010 4e kwartaal;2447;307;238.0
2414;Aanvoer;Container;2010;9796;1247;987.0
2415;Aanvoer;Container;2011 januari;714;90;70.0
2416;Aanvoer;Container;2011 februari;819;103;79.0
2417;Aanvoer;Container;2011 maart;893;110;89.0
2418;Aanvoer;Container;2011 1e kwartaal;2426;303;238.0
2419;Aanvoer;Container;2011 april;878;107;85.0
2420;Aanvoer;Container;2011 mei;832;101;85.0
2421;Aanvoer;Container;2011 juni;806;101;79.0
2422;Aanvoer;Container;2011 2e kwartaal;2516;309;249.0
2423;Aanvoer;Container;2011 juli;887;112;87.0
2424;Aanvoer;Container;2011 augustus;811;101;77.0
2425;Aanvoer;Container;2011 september;825;103;84.0
2426;Aanvoer;Container;2011 3e kwartaal;2523;316;248.0
2427;Aanvoer;Container;2011 oktober;882;112;85.0
2428;Aanvoer;Container;2011 november;733;93;70.0
2429;Aanvoer;Container;2011 december;778;100;70.0
2430;Aanvoer;Container;2011 4e kwartaal;2393;305;225.0
2431;Aanvoer;Container;2011;9858;1233;960.0
2432;Aanvoer;Container;2012 januari;820;106;75.0
2433;Aanvoer;Container;2012 februari;855;112;82.0
2434;Aanvoer;Container;2012 maart;884;113;85.0
2435;Aanvoer;Container;2012 1e kwartaal;2559;331;242.0
2436;Aanvoer;Container;2012 april;848;109;81.0
2437;Aanvoer;Container;2012 mei;818;103;84.0
2438;Aanvoer;Container;2012 juni;851;108;86.0
2439;Aanvoer;Container;2012 2e kwartaal;2517;320;251.0
2440;Aanvoer;Container;2012 juli;888;115;88.0
2441;Aanvoer;Container;2012 augustus;781;100;80.0
2442;Aanvoer;Container;2012 september;814;104;79.0
2443;Aanvoer;Container;2012 3e kwartaal;2483;319;247.0
2444;Aanvoer;Container;2012 oktober;771;97;74.0
2445;Aanvoer;Container;2012 november;791;102;78.0
2446;Aanvoer;Container;2012 december;733;94;71.0
2447;Aanvoer;Container;2012 4e kwartaal;2295;293;223.0
2448;Aanvoer;Container;2012;9854;1263;963.0
2449;Aanvoer;Container;2013 januari;745;96;72.0
2450;Aanvoer;Container;2013 februari;816;108;80.0
2451;Aanvoer;Container;2013 maart;858;112;86.0
2452;Aanvoer;Container;2013 1e kwartaal;2419;316;238.0
2453;Aanvoer;Container;2013 april;775;101;79.0
2454;Aanvoer;Container;2013 mei;807;105;78.0
2455;Aanvoer;Container;2013 juni;711;90;72.0
2456;Aanvoer;Container;2013 2e kwartaal;2293;296;229.0
2457;Aanvoer;Container;2013 juli;740;94;75.0
2458;Aanvoer;Container;2013 augustus;738;96;76.0
2459;Aanvoer;Container;2013 september;677;86;71.0
2460;Aanvoer;Container;2013 3e kwartaal;2155;276;222.0
2461;Aanvoer;Container;2013 oktober;707;91;73.0
2462;Aanvoer;Container;2013 november;739;95;73.0
2463;Aanvoer;Container;2013 december;783;101;76.0
2464;Aanvoer;Container;2013 4e kwartaal;2229;287;222.0
2465;Aanvoer;Container;2013;9096;1175;911.0
2466;Aanvoer;Container;2014 januari;861;116;82.0
2467;Aanvoer;Container;2014 februari;787;104;78.0
2468;Aanvoer;Container;2014 maart;844;111;86.0
2469;Aanvoer;Container;2014 1e kwartaal;2492;330;246.0
2470;Aanvoer;Container;2014 april;786;103;79.0
2471;Aanvoer;Container;2014 mei;849;109;87.0
2472;Aanvoer;Container;2014 juni;785;101;79.0
2473;Aanvoer;Container;2014 2e kwartaal;2420;313;245.0
2474;Aanvoer;Container;2014 juli;793;101;83.0
2475;Aanvoer;Container;2014 augustus;736;94;80.0
2476;Aanvoer;Container;2014 september;697;88;76.0
2477;Aanvoer;Container;2014 3e kwartaal;2226;283;239.0
2478;Aanvoer;Container;2014 oktober;776;99;80.0
2479;Aanvoer;Container;2014 november;765;99;76.0
2480;Aanvoer;Container;2014 december;754;95;74.0
2481;Aanvoer;Container;2014 4e kwartaal;2295;293;230.0
2482;Aanvoer;Container;2014;9433;1218;960.0
2483;Aanvoer;Container;2015 januari;807;105;81.0
2484;Aanvoer;Container;2015 februari;784;101;84.0
2485;Aanvoer;Container;2015 maart;942;121;97.0
2486;Aanvoer;Container;2015 1e kwartaal;2533;327;263.0
2487;Aanvoer;Container;2015 april;893;114;88.0
2488;Aanvoer;Container;2015 mei;845;107;82.0
2489;Aanvoer;Container;2015 juni;858;108;85.0
2490;Aanvoer;Container;2015 2e kwartaal;2596;329;254.0
2491;Aanvoer;Container;2015 juli;798;101;82.0
2492;Aanvoer;Container;2015 augustus;752;94;78.0
2493;Aanvoer;Container;2015 september;640;81;68.0
2494;Aanvoer;Container;2015 3e kwartaal;2190;276;228.0
2495;Aanvoer;Container;2015 oktober;663;84;72.0
2496;Aanvoer;Container;2015 november;613;79;63.0
2497;Aanvoer;Container;2015 december;674;87;68.0
2498;Aanvoer;Container;2015 4e kwartaal;1949;251;204.0
2499;Aanvoer;Container;2015;9268;1183;949.0
2500;Aanvoer;Container;2016 januari;695;91;73.0
2501;Aanvoer;Container;2016 februari;696;90;71.0
2502;Aanvoer;Container;2016 maart;819;107;78.0
2503;Aanvoer;Container;2016 1e kwartaal;2210;288;222.0
2504;Aanvoer;Container;2016 april;750;96;72.0
2505;Aanvoer;Container;2016 mei;747;97;71.0
2506;Aanvoer;Container;2016 juni;764;98;73.0
2507;Aanvoer;Container;2016 2e kwartaal;2261;291;217.0
2508;Aanvoer;Container;2016 juli;833;109;81.0
2509;Aanvoer;Container;2016 augustus;770;97;76.0
2510;Aanvoer;Container;2016 september;769;98;75.0
2511;Aanvoer;Container;2016 3e kwartaal;2371;304;232.0
2512;Aanvoer;Container;2016 oktober;740;95;75.0
2513;Aanvoer;Container;2016 november;712;92;70.0
2514;Aanvoer;Container;2016 december;715;94;70.0
2515;Aanvoer;Container;2016 4e kwartaal;2168;281;214.0
2516;Aanvoer;Container;2016;9009;1164;885.0
2517;Aanvoer;Container;2017 januari;761;101;71.0
2518;Aanvoer;Container;2017 februari;770;103;71.0
2519;Aanvoer;Container;2017 maart;902;118;84.0
2520;Aanvoer;Container;2017 1e kwartaal;2434;322;226.0
2521;Aanvoer;Container;2017 april;804;104;76.0
2522;Aanvoer;Container;2017 mei;917;117;84.0
2523;Aanvoer;Container;2017 juni;808;106;75.0
2524;Aanvoer;Container;2017 2e kwartaal;2529;327;235.0
2525;Aanvoer;Container;2017 juli;883;116;82.0
2526;Aanvoer;Container;2017 augustus;818;106;83.0
2527;Aanvoer;Container;2017 september;864;110;82.0
2528;Aanvoer;Container;2017 3e kwartaal;2565;332;248.0
2529;Aanvoer;Container;2017 oktober;862;109;83.0
2530;Aanvoer;Container;2017 november;831;107;76.0
2531;Aanvoer;Container;2017 december;799;104;73.0
2532;Aanvoer;Container;2017 4e kwartaal;2491;320;232.0
2533;Aanvoer;Container;2017;10019;1302;940.0
2534;Aanvoer;Container;2018 januari;814;107;74.0
2535;Aanvoer;Container;2018 februari;874;117;78.0
2536;Aanvoer;Container;2018 maart;886;119;81.0
2537;Aanvoer;Container;2018 1e kwartaal;2574;343;233.0
2538;Aanvoer;Container;2018 april;826;109;74.0
2539;Aanvoer;Container;2018 mei;790;105;74.0
2540;Aanvoer;Container;2018 juni;769;100;74.0
2541;Aanvoer;Container;2018 2e kwartaal;2385;314;223.0
2542;Aanvoer;Container;2018 juli;696;89;69.0
2543;Aanvoer;Container;2018 augustus;619;78;67.0
2544;Aanvoer;Container;2018 september;611;77;67.0
2545;Aanvoer;Container;2018 3e kwartaal;1926;244;203.0
2546;Aanvoer;Container;2018 oktober;564;72;62.0
2547;Aanvoer;Container;2018 november;447;58;53.0
2548;Aanvoer;Container;2018 december;563;74;55.0
2549;Aanvoer;Container;2018 4e kwartaal;1574;204;170.0
2550;Aanvoer;Container;2018;8460;1105;829.0
2551;Aanvoer;Container;2019 januari;745;103;68.0
