ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetSociaalLeven_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenhHoeveelheidVrijeTijd_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;AandeelMetVertrouwen_17
700;Deelname act. vereniging: nooit;Waarde;2020;7.5;3.9;13.4;82.7;7.4;4.1;16.1;79.8;7.3;8.4;17.3;74.3;7.4;8.5;17.1;74.5;55.4
701;Deelname act. vereniging: nooit;Waarde;2021;7.5;4.7;13.3;82.0;7.4;5.0;16.3;78.7;7.2;9.2;19.4;71.3;7.4;8.1;16.0;75.9;57.3
702;Deelname act. vereniging: nooit;Waarde;2022;7.5;4.1;13.5;82.4;7.4;4.4;15.9;79.7;7.2;7.6;20.2;72.3;7.3;8.5;20.0;71.5;57.8
703;Deelname act. vereniging: nooit;Waarde;2023;7.4;3.9;14.5;81.6;7.3;4.7;15.7;79.7;7.2;7.4;19.5;73.1;7.3;7.7;20.7;71.6;57.0
704;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2013;7.5;3.3;11.7;81.2;7.3;4.5;14.6;76.8;7.4;5.2;15.3;75.4;7.2;7.7;16.5;71.4;47.5
705;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2014;7.5;3.0;11.5;82.1;7.3;4.0;13.9;78.3;7.4;5.1;14.7;76.3;7.2;7.6;16.8;71.3;46.6
706;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2015;7.5;2.8;11.7;82.2;7.3;4.5;14.1;77.7;7.4;5.3;14.8;76.1;7.2;7.7;17.8;70.4;49.5
707;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2016;7.5;2.9;10.9;82.7;7.4;3.6;13.7;78.9;7.3;5.1;15.3;75.6;7.2;8.3;17.8;69.5;50.0
708;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2017;7.6;3.0;10.8;83.1;7.5;3.9;11.9;80.9;7.4;5.1;13.5;77.9;7.1;8.5;17.6;70.0;54.7
709;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2018;7.5;3.3;11.1;82.1;7.4;2.8;13.4;80.2;7.3;5.9;15.0;75.1;7.2;8.0;17.1;70.7;51.0
710;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2019;7.5;3.4;9.7;83.4;7.4;3.1;12.0;81.3;7.3;5.4;14.6;76.0;7.2;8.4;18.1;69.0;50.5
711;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2020;7.4;3.2;12.0;81.1;7.4;3.3;14.6;78.1;7.2;7.3;15.9;72.5;7.3;7.4;15.6;72.7;53.5
712;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2021;7.4;3.9;11.9;80.3;7.3;4.1;14.8;76.9;7.1;8.0;17.9;69.4;7.4;7.1;14.5;74.1;55.2
713;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2022;7.4;3.4;12.3;80.9;7.3;3.7;14.5;78.1;7.1;6.6;18.7;70.6;7.2;7.5;18.5;69.8;55.9
714;Deelname act. vereniging: nooit;Ondergrens 95%-interval;2023;7.4;3.2;13.2;80.0;7.3;3.9;14.3;78.0;7.1;6.5;18.0;71.4;7.2;6.7;19.1;69.8;55.1
715;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2013;7.6;5.0;14.6;84.4;7.4;6.5;17.7;80.2;7.5;7.2;18.3;78.8;7.4;10.1;19.6;75.0;51.6
716;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2014;7.6;4.5;14.1;85.0;7.5;5.7;16.7;81.5;7.5;7.0;17.5;79.6;7.4;9.8;19.9;74.7;50.4
717;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2015;7.6;4.2;14.3;85.0;7.4;6.3;16.8;80.8;7.5;7.2;17.6;79.2;7.3;9.9;20.7;73.7;53.3
718;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2016;7.6;4.4;13.6;85.6;7.5;5.3;16.6;82.1;7.5;7.0;18.3;78.9;7.3;10.7;20.9;73.0;54.0
719;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2017;7.7;4.4;13.1;85.7;7.6;5.4;14.3;83.6;7.5;6.9;15.9;80.8;7.3;10.6;20.3;73.2;58.1
720;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2018;7.6;4.9;13.7;85.0;7.5;4.3;16.2;83.2;7.4;7.9;17.8;78.4;7.3;10.2;20.1;74.1;54.8
721;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2019;7.6;5.2;12.2;86.3;7.6;4.7;14.7;84.4;7.5;7.4;17.5;79.3;7.3;10.8;21.3;72.6;54.4
722;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2020;7.6;4.7;14.8;84.2;7.5;4.9;17.7;81.4;7.3;9.6;18.9;76.0;7.4;9.6;18.6;76.1;57.4
723;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2021;7.5;5.7;14.8;83.6;7.4;6.1;17.9;80.4;7.2;10.5;21.1;73.2;7.5;9.3;17.6;77.7;59.3
724;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2022;7.5;4.9;14.8;83.8;7.4;5.3;17.3;81.2;7.3;8.6;21.7;73.9;7.3;9.6;21.5;73.2;59.6
725;Deelname act. vereniging: nooit;Bovengrens 95%-interval;2023;7.5;4.8;16.0;83.1;7.4;5.6;17.2;81.2;7.3;8.5;21.0;74.8;7.4;8.9;22.3;73.4;59.0
726;Politieke participatie: ja;Waarde;2013;7.7;2.5;8.9;88.6;7.6;3.3;12.5;84.2;7.7;3.9;12.3;83.9;7.3;8.5;18.4;73.1;65.8
727;Politieke participatie: ja;Waarde;2014;7.7;2.0;9.0;89.1;7.6;2.9;12.4;84.7;7.6;3.9;12.5;83.6;7.2;8.2;19.3;72.5;65.9
728;Politieke participatie: ja;Waarde;2015;7.7;2.6;9.5;87.9;7.5;3.9;13.6;82.6;7.6;4.5;13.1;82.4;7.3;8.4;18.4;73.2;67.4
729;Politieke participatie: ja;Waarde;2016;7.8;2.7;8.4;88.9;7.6;3.1;11.6;85.2;7.6;3.8;13.4;82.8;7.3;7.9;19.4;72.7;67.2
730;Politieke participatie: ja;Waarde;2017;7.7;2.3;9.9;87.8;7.6;3.5;11.4;85.1;7.6;4.3;13.6;82.0;7.2;9.2;18.9;71.9;68.7
731;Politieke participatie: ja;Waarde;2018;7.7;2.6;8.9;88.6;7.6;2.6;12.2;85.3;7.5;4.7;15.1;80.1;7.2;9.5;18.5;72.0;70.7
732;Politieke participatie: ja;Waarde;2019;7.7;2.1;8.4;89.5;7.7;2.0;10.6;87.4;7.6;3.9;14.3;81.8;7.2;8.4;20.1;71.5;70.8
733;Politieke participatie: ja;Waarde;2020;7.7;2.5;10.6;86.9;7.5;3.2;12.8;84.1;7.4;6.2;14.9;78.9;7.3;8.1;18.0;73.9;69.9
734;Politieke participatie: ja;Waarde;2021;7.6;3.0;10.6;86.3;7.5;3.5;13.3;83.2;7.3;7.8;18.2;74.0;7.3;8.1;18.4;73.6;73.5
735;Politieke participatie: ja;Waarde;2022;7.6;2.9;11.8;85.3;7.4;3.5;14.7;81.8;7.4;5.2;17.9;76.8;7.2;7.8;21.2;71.0;75.5
736;Politieke participatie: ja;Waarde;2023;7.6;1.9;10.4;87.7;7.5;2.6;13.5;83.9;7.5;4.6;14.6;80.8;7.2;8.9;18.4;72.7;75.8
737;Politieke participatie: ja;Ondergrens 95%-interval;2013;7.7;1.9;7.9;87.4;7.5;2.7;11.3;82.8;7.6;3.2;11.1;82.5;7.2;7.5;17.0;71.5;64.1
738;Politieke participatie: ja;Ondergrens 95%-interval;2014;7.7;1.5;8.0;87.8;7.5;2.3;11.3;83.3;7.6;3.2;11.4;82.2;7.2;7.3;17.9;70.9;64.2
739;Politieke participatie: ja;Ondergrens 95%-interval;2015;7.6;2.1;8.5;86.6;7.5;3.2;12.4;81.1;7.5;3.8;11.9;81.0;7.2;7.4;17.1;71.6;65.7
740;Politieke participatie: ja;Ondergrens 95%-interval;2016;7.7;2.2;7.4;87.7;7.5;2.6;10.5;83.9;7.6;3.1;12.2;81.5;7.2;7.0;18.0;71.1;65.5
741;Politieke participatie: ja;Ondergrens 95%-interval;2017;7.7;1.8;8.8;86.5;7.5;2.9;10.3;83.7;7.5;3.6;12.4;80.6;7.1;8.2;17.6;70.3;67.0
742;Politieke participatie: ja;Ondergrens 95%-interval;2018;7.6;2.0;7.9;87.3;7.5;2.0;11.0;83.9;7.5;4.0;13.9;78.6;7.1;8.5;17.1;70.3;69.1
743;Politieke participatie: ja;Ondergrens 95%-interval;2019;7.7;1.6;7.4;88.3;7.6;1.5;9.5;86.1;7.5;3.2;13.0;80.3;7.2;7.4;18.7;69.8;69.1
744;Politieke participatie: ja;Ondergrens 95%-interval;2020;7.6;2.0;9.5;85.6;7.5;2.6;11.6;82.6;7.4;5.3;13.7;77.3;7.2;7.1;16.7;72.3;68.3
745;Politieke participatie: ja;Ondergrens 95%-interval;2021;7.6;2.4;9.5;84.9;7.4;2.8;12.0;81.7;7.2;6.8;16.8;72.3;7.2;7.1;16.9;71.9;71.8
746;Politieke participatie: ja;Ondergrens 95%-interval;2022;7.5;2.3;10.6;83.8;7.4;2.8;13.4;80.3;7.3;4.4;16.5;75.2;7.1;6.8;19.7;69.2;73.8
747;Politieke participatie: ja;Ondergrens 95%-interval;2023;7.6;1.4;9.2;86.2;7.5;2.0;12.1;82.3;7.4;3.8;13.2;79.2;7.1;7.8;16.9;70.8;74.1
748;Politieke participatie: ja;Bovengrens 95%-interval;2013;7.8;3.1;10.0;89.8;7.6;4.1;13.8;85.5;7.7;4.7;13.5;85.2;7.4;9.5;19.9;74.7;67.5
749;Politieke participatie: ja;Bovengrens 95%-interval;2014;7.8;2.6;10.1;90.2;7.6;3.6;13.7;86.0;7.7;4.7;13.8;84.9;7.3;9.3;20.8;74.1;67.7
750;Politieke participatie: ja;Bovengrens 95%-interval;2015;7.7;3.3;10.7;89.0;7.6;4.6;14.9;83.9;7.6;5.4;14.3;83.7;7.3;9.5;19.8;74.8;69.1
751;Politieke participatie: ja;Bovengrens 95%-interval;2016;7.8;3.4;9.4;90.0;7.6;3.8;12.8;86.5;7.7;4.6;14.6;84.2;7.3;8.9;20.8;74.2;68.9
752;Politieke participatie: ja;Bovengrens 95%-interval;2017;7.8;3.0;11.0;88.9;7.6;4.3;12.6;86.3;7.7;5.2;14.9;83.4;7.3;10.3;20.4;73.5;70.4
753;Politieke participatie: ja;Bovengrens 95%-interval;2018;7.7;3.3;10.0;89.7;7.6;3.3;13.5;86.5;7.6;5.6;16.5;81.6;7.2;10.7;19.9;73.6;72.4
754;Politieke participatie: ja;Bovengrens 95%-interval;2019;7.8;2.7;9.5;90.6;7.7;2.6;11.8;88.6;7.6;4.7;15.6;83.2;7.3;9.5;21.6;73.1;72.5
755;Politieke participatie: ja;Bovengrens 95%-interval;2020;7.7;3.2;11.8;88.1;7.6;3.9;14.1;85.4;7.5;7.2;16.3;80.3;7.4;9.1;19.5;75.5;71.6
756;Politieke participatie: ja;Bovengrens 95%-interval;2021;7.7;3.8;11.9;87.6;7.6;4.4;14.6;84.6;7.3;8.9;19.7;75.6;7.4;9.2;19.9;75.2;75.2
757;Politieke participatie: ja;Bovengrens 95%-interval;2022;7.6;3.7;13.1;86.6;7.5;4.3;16.2;83.3;7.4;6.2;19.5;78.4;7.3;9.0;22.9;72.7;77.2
758;Politieke participatie: ja;Bovengrens 95%-interval;2023;7.7;2.6;11.8;89.0;7.6;3.4;15.0;85.4;7.6;5.6;16.1;82.4;7.3;10.1;20.1;74.5;77.6
759;Politieke participatie: nee;Waarde;2013;7.7;2.5;10.8;86.7;7.5;3.6;13.3;83.1;7.7;3.7;13.0;83.3;7.5;6.3;15.7;78.0;51.8
760;Politieke participatie: nee;Waarde;2014;7.7;2.7;10.3;87.0;7.6;3.7;11.8;84.6;7.7;4.5;12.1;83.4;7.5;6.8;15.5;77.7;51.0
761;Politieke participatie: nee;Waarde;2015;7.7;2.8;10.0;87.1;7.6;3.8;11.0;85.1;7.7;4.1;12.0;83.9;7.4;7.0;17.5;75.5;53.2
762;Politieke participatie: nee;Waarde;2016;7.7;2.5;9.7;87.8;7.6;2.8;11.9;85.2;7.6;4.1;12.7;83.2;7.4;7.2;17.2;75.6;53.4
763;Politieke participatie: nee;Waarde;2017;7.7;3.2;9.6;87.2;7.6;3.6;10.7;85.7;7.7;4.3;11.7;84.0;7.4;7.4;16.6;75.9;56.6
764;Politieke participatie: nee;Waarde;2018;7.7;3.1;9.9;87.0;7.6;2.4;11.5;86.2;7.6;4.6;12.5;82.8;7.4;7.4;17.0;75.6;54.4
765;Politieke participatie: nee;Waarde;2019;7.7;3.0;8.5;88.5;7.7;2.6;10.1;87.3;7.7;3.9;12.4;83.7;7.4;6.8;16.7;76.5;55.1
766;Politieke participatie: nee;Waarde;2020;7.7;3.0;10.4;86.6;7.7;2.4;12.1;85.6;7.6;5.0;13.8;81.1;7.6;5.9;15.3;78.7;56.8
767;Politieke participatie: nee;Waarde;2021;7.6;3.5;10.1;86.4;7.6;3.1;12.9;84.0;7.4;7.0;15.4;77.6;7.6;6.7;14.9;78.5;59.9
768;Politieke participatie: nee;Waarde;2022;7.6;2.7;10.7;86.6;7.6;2.9;12.7;84.4;7.5;5.0;15.7;79.4;7.4;6.5;16.9;76.6;61.4
769;Politieke participatie: nee;Waarde;2023;7.6;2.5;11.4;86.1;7.5;3.2;12.5;84.4;7.5;4.9;15.3;79.8;7.4;5.9;19.5;74.6;62.0
770;Politieke participatie: nee;Ondergrens 95%-interval;2013;7.6;2.0;9.7;85.4;7.5;3.0;12.1;81.8;7.6;3.1;11.9;81.9;7.5;5.5;14.4;76.5;50.0
771;Politieke participatie: nee;Ondergrens 95%-interval;2014;7.6;2.2;9.3;85.8;7.5;3.1;10.7;83.3;7.6;3.8;11.1;82.1;7.4;6.0;14.4;76.3;49.3
772;Politieke participatie: nee;Ondergrens 95%-interval;2015;7.6;2.3;9.1;86.0;7.5;3.2;10.1;83.9;7.6;3.5;11.0;82.6;7.3;6.2;16.3;74.1;51.5
773;Politieke participatie: nee;Ondergrens 95%-interval;2016;7.7;2.0;8.7;86.6;7.6;2.3;10.9;83.9;7.6;3.4;11.6;81.9;7.3;6.3;16.0;74.1;51.7
774;Politieke participatie: nee;Ondergrens 95%-interval;2017;7.6;2.6;8.6;86.0;7.6;3.0;9.7;84.4;7.6;3.7;10.7;82.7;7.3;6.6;15.4;74.4;54.9
775;Politieke participatie: nee;Ondergrens 95%-interval;2018;7.6;2.5;8.9;85.8;7.6;1.9;10.4;85.0;7.6;4.0;11.5;81.5;7.3;6.6;15.8;74.1;52.7
776;Politieke participatie: nee;Ondergrens 95%-interval;2019;7.6;2.4;7.5;87.3;7.6;2.1;9.1;86.0;7.6;3.3;11.3;82.4;7.4;6.0;15.5;75.0;53.4
777;Politieke participatie: nee;Ondergrens 95%-interval;2020;7.6;2.4;9.3;85.4;7.6;1.9;10.9;84.2;7.5;4.3;12.7;79.7;7.5;5.2;14.1;77.3;55.1
778;Politieke participatie: nee;Ondergrens 95%-interval;2021;7.5;2.9;9.0;85.0;7.5;2.5;11.7;82.5;7.4;6.1;14.1;76.0;7.5;5.8;13.6;76.9;58.0
779;Politieke participatie: nee;Ondergrens 95%-interval;2022;7.6;2.3;9.8;85.5;7.5;2.4;11.8;83.3;7.4;4.3;14.6;78.1;7.4;5.8;15.8;75.2;59.9
780;Politieke participatie: nee;Ondergrens 95%-interval;2023;7.6;2.0;10.4;85.0;7.5;2.6;11.5;83.2;7.4;4.2;14.3;78.6;7.4;5.2;18.3;73.2;60.5
781;Politieke participatie: nee;Bovengrens 95%-interval;2013;7.7;3.2;12.0;87.9;7.6;4.3;14.5;84.4;7.7;4.5;14.2;84.6;7.6;7.3;17.0;79.4;53.5
782;Politieke participatie: nee;Bovengrens 95%-interval;2014;7.7;3.3;11.4;88.1;7.6;4.4;12.9;85.7;7.7;5.3;13.3;84.6;7.5;7.7;16.8;79.0;52.6
783;Politieke participatie: nee;Bovengrens 95%-interval;2015;7.7;3.4;11.1;88.2;7.6;4.6;12.1;86.3;7.7;4.9;13.1;85.0;7.5;7.9;18.7;76.9;54.8
784;Politieke participatie: nee;Bovengrens 95%-interval;2016;7.8;3.1;10.8;88.9;7.7;3.5;13.1;86.4;7.7;4.9;13.9;84.4;7.4;8.1;18.5;77.0;55.1
785;Politieke participatie: nee;Bovengrens 95%-interval;2017;7.7;3.9;10.7;88.3;7.7;4.3;11.9;86.8;7.7;5.1;12.8;85.2;7.5;8.4;17.9;77.3;58.2
786;Politieke participatie: nee;Bovengrens 95%-interval;2018;7.7;3.7;11.0;88.1;7.7;3.0;12.6;87.3;7.7;5.4;13.7;84.0;7.5;8.3;18.3;77.0;56.0
787;Politieke participatie: nee;Bovengrens 95%-interval;2019;7.7;3.8;9.5;89.6;7.7;3.3;11.2;88.4;7.7;4.6;13.6;84.9;7.5;7.8;18.0;77.9;56.8
788;Politieke participatie: nee;Bovengrens 95%-interval;2020;7.7;3.6;11.6;87.8;7.7;3.0;13.3;86.8;7.6;5.9;15.1;82.5;7.6;6.8;16.6;80.1;58.6
789;Politieke participatie: nee;Bovengrens 95%-interval;2021;7.7;4.3;11.3;87.7;7.6;4.0;14.2;85.4;7.5;8.0;16.8;79.2;7.6;7.7;16.3;80.0;61.7
790;Politieke participatie: nee;Bovengrens 95%-interval;2022;7.7;3.3;11.6;87.6;7.6;3.4;13.8;85.5;7.5;5.7;16.8;80.6;7.5;7.4;18.1;77.8;62.8
791;Politieke participatie: nee;Bovengrens 95%-interval;2023;7.6;3.0;12.4;87.2;7.6;3.8;13.5;85.5;7.5;5.6;16.5;81.0;7.5;6.7;20.8;76.0;63.4
